Ministerie;Handelsnaam;4000 - Diensten en middelen overig;4110 - Consumptieve diensten;4120 - Risicobeheersen;4130 - Schoonmaak;4210 - Post-, koeriers- en transportdiensten;4310 - Documentmanagement, Documentontwikkeling en -verwerking;4410 - Afvalzorgmanagement;4510 - Inrichting van gebouwen;4610 - Benodigdheden en hulpmiddelen;4710 - Bankdiensten;Eindtotaal
DEF;anoniem 2680;1;;;;;;;;;;1
DEF;anoniem 2681;;1;;;;;;;;;1
DEF;anoniem 2684;;;;;;;;;;1;1
DEF;anoniem 2686;;;;;;;;;;1;1
DEF;anoniem 27;1;;;;;;;;;;1
DEF;anoniem 270;1;;;;;;;;;;1
DEF;anoniem 2703;;;;;;;;;1;;1
DEF;anoniem 2705;1;;;;;;;;;;1
DEF;anoniem 2708;;;;;;;;;1;;1
DEF;anoniem 271;;;;;;;;;1;;1
DEF;anoniem 2711;;;;;;;;;1;;1
DEF;anoniem 2718;1;;;;;;;;;;1
DEF;anoniem 2719;;;;;;;;;1;;1
DEF;anoniem 272;;;;1;;;;;1;1;1
DEF;anoniem 2724;1;;;;;;;;;;1
DEF;anoniem 2726;1;;;;;;;;;;1
DEF;anoniem 2731;;;;;;;;;;1;1
DEF;anoniem 2733;1;;;;;;;;;;1
DEF;anoniem 2736;1;;;;;;;;;;1
DEF;anoniem 274;;;;;;;;;1;;1
DEF;anoniem 2740;;;;;;;;;;1;1
DEF;anoniem 2741;;;;;;;;;1;;1
DEF;anoniem 2742;1;;;;;;;;;;1
DEF;anoniem 2744;1;;;;;;;;;;1
DEF;anoniem 2747;;;;;;;;;;1;1
DEF;anoniem 2751;1;;;;;;;;;;1
DEF;anoniem 2752;1;;;;;;;;;;1
DEF;anoniem 2753;1;;;;;;;;;;1
DEF;anoniem 2760;1;;;;;;;;;;1
DEF;anoniem 2772;;;;;;;;1;;;1
DEF;anoniem 2774;1;;;;;;;;;;1
DEF;anoniem 2775;1;;;;;;;;;;1
DEF;anoniem 279;;;;;;;;;;1;1
DEF;anoniem 2799;;;;;;;;;1;;1
DEF;anoniem 280;1;;;;;;;;;;1
DEF;anoniem 2800;;;;;;;;;;1;1
DEF;anoniem 2803;;;;;;;;;;1;1
DEF;anoniem 2805;1;;;;;;;;;;1
DEF;anoniem 2812;;;;;;;;1;;;1
DEF;anoniem 2817;1;;;;;;;;;;1
DEF;anoniem 2818;1;;;;;;;;;;1
DEF;anoniem 2819;;;;;;;;1;;;1
DEF;anoniem 2820;1;;;;;;;;;;1
DEF;anoniem 2822;;;;;;;;1;;;1
DEF;anoniem 2825;;;;;;;;1;;;1
DEF;anoniem 2827;1;;;;;;;;;;1
DEF;anoniem 2829;1;;;;;;;;;;1
DEF;anoniem 283;;;;;;;;;;1;1
DEF;anoniem 284;;;;;;;;;1;;1
DEF;anoniem 285;;;;;;;;;;1;1
DEF;anoniem 286;1;;;;;;;;;;1
DEF;anoniem 287;1;;;;;;;;;;1
DEF;anoniem 289;;;;;;;;;;1;1
DEF;anoniem 291;;1;;;;;;;;;1
DEF;anoniem 293;1;;;;;;;;;;1
DEF;anoniem 294;1;;;;;;;;;;1
DEF;anoniem 295;1;;;;;;;;;;1
DEF;anoniem 296;1;;;;;;;;;;1
DEF;anoniem 297;;1;;;;;;;;;1
DEF;anoniem 298;1;;;;;;;;;;1
DEF;anoniem 299;;1;;;;;;;;;1
DEF;anoniem 300;1;;;;;;;;;;1
DEF;anoniem 302;;;;;;;;;;1;1
DEF;anoniem 303;1;;;;;;;;1;;1
DEF;anoniem 304;;;;;;;;;1;;1
DEF;anoniem 305;;1;;;;;;;;;1
DEF;anoniem 307;1;;;;;;;;;;1
DEF;anoniem 309;;;;;;;;;1;1;1
DEF;anoniem 31;;;;;;;;;1;;1
DEF;anoniem 310;;;;;;;;;1;;1
DEF;anoniem 312;;;;;;;;;;1;1
DEF;anoniem 315;;;1;;;;;;;;1
DEF;anoniem 318;1;;;;;;;;;;1
DEF;anoniem 319;;;;;;;;1;;;1
DEF;anoniem 320;1;;;;;;;;;;1
DEF;anoniem 321;;;;;;;;;1;;1
DEF;anoniem 322;1;;;;;;;;;;1
DEF;anoniem 324;1;1;;;;;;;;;1
DEF;anoniem 327;;;;;;;;;1;;1
DEF;anoniem 328;;1;;;;;;;;;1
DEF;anoniem 329;1;1;;;;;;;;;1
DEF;anoniem 330;;;;;;;;;;1;1
DEF;anoniem 331;1;;;;;;;;;;1
DEF;anoniem 333;1;;;;;;;;;;1
DEF;anoniem 334;1;;;;;;;;;;1
DEF;anoniem 335;1;;;;;;;;;;1
DEF;anoniem 337;;;;;;;1;;1;1;1
DEF;anoniem 338;1;;;;;;;;;;1
DEF;anoniem 341;1;;;;;;;;;;1
DEF;anoniem 342;;;;;;;;;;1;1
DEF;anoniem 343;1;;;;;;;;;;1
DEF;anoniem 344;1;;;;;;;;;;1
DEF;anoniem 345;1;;;;;;;1;;;1
DEF;anoniem 346;1;;;;;;;;;;1
DEF;anoniem 347;;;;;;;;;1;;1
DEF;anoniem 349;1;;;;;;;;;;1
DEF;anoniem 350;1;;;;;;;;;;1
DEF;anoniem 354;1;1;;;;;;;;;1
DEF;anoniem 356;1;;;;;;;;;;1
DEF;anoniem 357;;;;;;;;1;;1;1
DEF;anoniem 359;1;;;;;;;;;;1
DEF;anoniem 36;;;;;;;;;;1;1
DEF;anoniem 362;1;;;;;;;;;1;1
DEF;anoniem 363;1;;;;;;;;;;1
DEF;anoniem 364;;;;;;;;;;1;1
DEF;anoniem 365;1;;;;;;;;;;1
DEF;anoniem 366;1;;;;;;;;;;1
DEF;anoniem 367;1;;;;;;;;;;1
DEF;anoniem 37;1;;;;;;;;;;1
DEF;anoniem 371;1;;;;;;;;;;1
DEF;anoniem 372;;;;;;;;;;1;1
DEF;anoniem 373;1;;;;;;;;;;1
DEF;anoniem 375;1;;;;;;;;;;1
DEF;anoniem 377;;;;;;;;;1;1;1
DEF;anoniem 379;1;;;;;;;;;;1
DEF;anoniem 38;;;;;;;;;;1;1
DEF;anoniem 380;;;;;;;;;;1;1
DEF;anoniem 382;;;;;;;;;;1;1
DEF;anoniem 383;;;;;;;;;1;;1
DEF;anoniem 384;1;;;;;;;;;1;1
DEF;anoniem 385;;;;;;;;;1;;1
DEF;anoniem 388;;;;;;;;;;1;1
DEF;anoniem 389;1;1;;;;;;;;;1
DEF;anoniem 390;;;1;;;;;;;;1
DEF;anoniem 392;1;;;;;;;1;;;1
DEF;anoniem 393;;;;;;;;;1;1;1
DEF;anoniem 394;;;;;;;;;;1;1
DEF;anoniem 395;1;;;;;;;;;;1
DEF;anoniem 396;1;;;;;;;;1;;1
DEF;anoniem 398;;;;;;;;;1;1;1
DEF;anoniem 400;1;;;;;;;;;;1
DEF;anoniem 401;1;;;;;;;;;;1
DEF;anoniem 402;;;;;;;;;1;;1
DEF;anoniem 403;;;;;;;;;;1;1
DEF;anoniem 404;;;;;;;;;1;;1
DEF;anoniem 405;1;;;;;;;;;;1
DEF;anoniem 406;1;;;;;;;;1;;1
DEF;anoniem 407;;;;;;;;;;1;1
DEF;anoniem 409;1;;;;;;;;;;1
DEF;anoniem 410;;;;;;;;;;1;1
DEF;anoniem 413;;;;;;;;1;;;1
DEF;anoniem 414;;1;;;;;;;;;1
DEF;anoniem 415;;;;;;;;;1;1;1
DEF;anoniem 418;;;;;;;;;;1;1
DEF;anoniem 419;1;;;;;;;1;;;1
DEF;anoniem 422;1;;;;;;;;;;1
DEF;anoniem 423;1;;;;;;;;1;;1
DEF;anoniem 424;1;;;;;;;1;;;1
DEF;anoniem 425;;;;;;;;;;1;1
DEF;anoniem 427;1;;;;;;;;;;1
DEF;anoniem 428;1;;;;;;;;;;1
DEF;anoniem 430;1;1;;;;;;;;;1
DEF;anoniem 431;1;;;;;;;;;;1
DEF;anoniem 433;;;;;;;;;1;;1
DEF;anoniem 434;;;;;;;;;;1;1
DEF;anoniem 436;1;;;;;;;;;;1
DEF;anoniem 437;1;;;;;;;;;1;1
DEF;anoniem 440;;;;;;;;;;1;1
DEF;anoniem 443;1;;;;;;;;;;1
DEF;anoniem 444;1;;;;;;;;;;1
DEF;anoniem 447;1;;;;;;;;;;1
DEF;anoniem 448;1;;;;;;;;;;1
DEF;anoniem 449;1;;;;;;;;;1;1
DEF;anoniem 451;1;;;;;;;;;;1
DEF;anoniem 452;1;;;;;;;;;;1
DEF;anoniem 454;1;;;;;;;;;;1
DEF;anoniem 455;;;;;;;;;1;;1
DEF;anoniem 456;;;;;;;;;;1;1
DEF;anoniem 457;;;;;;;;;;1;1
DEF;anoniem 458;1;;;;;;;;;;1
DEF;anoniem 459;;;;;;;;;1;;1
DEF;anoniem 46;;;;;;;;;;1;1
DEF;anoniem 461;1;;;;;;;;;;1
DEF;anoniem 462;1;;;;;;;;;;1
DEF;anoniem 463;;1;;;;;;;;;1
DEF;anoniem 464;1;;;;;;;;;1;1
DEF;anoniem 465;1;;;;;;;;;;1
DEF;anoniem 467;;;;;;;;;1;;1
DEF;anoniem 469;1;;;;;;;;;;1
DEF;anoniem 470;;;;;;;;;;1;1
DEF;anoniem 471;1;;;;;;;;;;1
DEF;anoniem 474;1;;;;;;;;;;1
DEF;anoniem 475;;1;;;;;;;;1;1
DEF;anoniem 476;1;;;;;;;;1;;1
DEF;anoniem 478;1;;;;;;;;1;;1
DEF;anoniem 479;;;;;;;;;1;;1
DEF;anoniem 48;;;;;;;;;;1;1
DEF;anoniem 480;;;;;;;;;;1;1
DEF;anoniem 483;1;;;;;;;;;;1
DEF;anoniem 486;1;;;;;;;;;;1
DEF;anoniem 487;1;;;;;;;1;1;;1
DEF;anoniem 488;1;;;;;;;;;;1
DEF;anoniem 490;;;;;;;;;;1;1
DEF;anoniem 491;;;;;;;;1;1;1;1
DEF;anoniem 492;;;;;;;;;1;1;1
DEF;anoniem 494;1;;;;;;;;1;;1
DEF;anoniem 496;1;1;;;;;;;;;1
DEF;anoniem 497;1;;;;;;;;;;1
DEF;anoniem 499;1;;;;;;;;;;1
DEF;anoniem 5;1;;;;;;;;;;1
DEF;anoniem 501;;1;;;;;;;;;1
DEF;anoniem 502;;;;;;;;;;1;1
DEF;anoniem 503;;;;;;;;;;1;1
DEF;anoniem 505;1;;;;;;;;;;1
DEF;anoniem 506;1;;;;;;;;;;1
DEF;anoniem 509;1;;;;;;;;;;1
DEF;anoniem 511;;;;;;;;;;1;1
DEF;anoniem 512;1;;;;;;;;;;1
DEF;anoniem 513;1;;;;;;;;;;1
DEF;anoniem 514;1;;;;;;;1;;;1
DEF;anoniem 517;1;;;;;;;;;;1
DEF;anoniem 519;;;;;;;;;;1;1
DEF;anoniem 521;1;;;;;;;;;;1
DEF;anoniem 525;;;;;;;;;;1;1
DEF;anoniem 526;1;;;;;;;;1;;1
DEF;anoniem 527;;;;;;;;;1;;1
DEF;anoniem 529;1;;;;;;;;;;1
DEF;anoniem 530;1;;;;;;;;;;1
DEF;anoniem 531;;;;;;;;;;1;1
DEF;anoniem 532;1;;;;;;;;;;1
DEF;anoniem 534;;;;;;;;;;1;1
DEF;anoniem 535;;;;;;;;1;;;1
DEF;anoniem 536;1;;;;;;;;;;1
DEF;anoniem 537;;;;;;;;;;1;1
DEF;anoniem 539;1;;;;;;;;;;1
DEF;anoniem 544;;;;;;;;;;1;1
DEF;anoniem 547;1;;;;;;;;;;1
DEF;anoniem 548;1;;;;;;;;;;1
DEF;anoniem 549;1;;;;;;;;;;1
DEF;anoniem 553;1;;;;;;;;;;1
DEF;anoniem 56;1;;;;;;;;;;1
DEF;anoniem 574;1;;;;;;;;;;1
DEF;anoniem 579;;1;;;;;;;;;1
DEF;anoniem 58;1;;;;;;;;;;1
DEF;anoniem 581;;;;;;;;;1;;1
DEF;anoniem 583;1;;;;;;;;;;1
DEF;anoniem 59;1;;;;;;;;;;1
DEF;anoniem 593;;1;;;;;;;;;1
DEF;anoniem 599;;;;;;;;;;1;1
DEF;anoniem 606;;;;;;;;;;1;1
DEF;anoniem 61;1;;;;;;;;;;1
DEF;anoniem 611;1;;;;;;;;;;1
DEF;anoniem 617;1;;;;;;;;;;1
DEF;anoniem 63;;;;;;;;1;;;1
DEF;anoniem 630;;;;;;;;;1;;1
DEF;anoniem 65;1;;;;;;;;;;1
DEF;anoniem 655;1;;;;;;;;;;1
DEF;anoniem 66;1;;;;;;;;;;1
DEF;anoniem 664;1;;;;;;;;;;1
DEF;anoniem 665;;;;;;;;;;1;1
DEF;anoniem 668;1;;;;;;;;;;1
DEF;anoniem 669;;;;;;;;;;1;1
DEF;anoniem 67;;;;;;;;;1;;1
DEF;anoniem 68;;;;;;;;;;1;1
DEF;anoniem 698;1;;;;;;;;;1;1
DEF;anoniem 709;;;;;;;;;1;;1
DEF;anoniem 72;;;;;;;;;1;;1
DEF;anoniem 734;1;;;;;;;;;;1
DEF;anoniem 74;1;;;;;;;;;;1
DEF;anoniem 750;;;;;;;;;;1;1
DEF;anoniem 756;1;;;;;;;;;;1
DEF;anoniem 775;1;;;;;;;;;;1
DEF;anoniem 778;1;;;;;;;;;;1
DEF;anoniem 792;;1;;;;;;;;;1
DEF;anoniem 8;1;;;;;;;;1;;1
DEF;anoniem 801;1;;;;;;;;;;1
DEF;anoniem 81;;;;;;;;;;1;1
DEF;anoniem 817;1;;;;;;;;;;1
DEF;anoniem 83;;1;;;;;;;;;1
DEF;anoniem 835;1;;;;;;;;;;1
DEF;anoniem 84;1;;;;;;;;;;1
DEF;anoniem 842;1;;;;;;;;;;1
DEF;anoniem 852;1;;;;;;;;;;1
DEF;anoniem 861;1;;;;;;;;;;1
DEF;anoniem 862;;1;;;;;;;;;1
DEF;anoniem 864;1;;;;;;;;;;1
DEF;anoniem 87;;1;;;;;;;;;1
DEF;anoniem 875;;1;;;;;;;;;1
DEF;anoniem 88;1;;;;;;;;;;1
DEF;anoniem 882;1;;;;;;;;;;1
DEF;anoniem 886;;;;;;;;;;1;1
DEF;anoniem 89;1;;;;;;;;;;1
DEF;anoniem 904;;;;;;;;;;1;1
DEF;anoniem 908;;;;;;;;;;1;1
DEF;anoniem 911;;;;;;;;;;1;1
DEF;anoniem 913;;;1;;;;;;;;1
DEF;anoniem 915;1;;;;;;;;;;1
DEF;anoniem 917;1;;;;;;;;;;1
DEF;anoniem 923;1;1;;;;;;;;;1
DEF;anoniem 925;;;;;;;;;;1;1
DEF;anoniem 93;1;;;;;;;;;;1
DEF;anoniem 94;;;;;;;;;;1;1
DEF;anoniem 942;1;1;;;;;;;;;1
DEF;anoniem 96;;;;;;;;;1;;1
DEF;anoniem 97;1;;;;;;;;;;1
DEF;anoniem 971;1;;;;;;;;;;1
DEF;anoniem 979;;;;;;;;;;1;1
DEF;anoniem 98;;;;;;;;;1;;1
DEF;anoniem 998;1;;;;;;;;;;1
DEF;anoniem 999;;1;;;;;;;;;1
DEF;Antalis B.V.;;;;;;;;;1;;1
DEF;Antratek Electronics;1;;;;;;;;;;1
DEF;ANWB B.V.;1;;;;;;;;;;1
DEF;Ap-Art;1;;;;;;;;;;1
DEF;Apotheken Straver-De Heeg B.V.;1;;;;;;;;;;1
DEF;Apothekers Combinatie Coevorden B.V.;1;;;;;;;;;;1
DEF;Apox B.V.;1;;;;;;;;;;1
DEF;Apple Retail Netherlands B.V.;1;;;;;;;;;;1
DEF;Apreco B.V.;1;;;;;;;;;;1
DEF;Aqua Light Nederland B.V.;1;;;;;;;;;;1
DEF;Aquajogging De Buffel V.O.F.;;;;;;;;;1;;1
DEF;Aqualeak Detection B.V.;1;;;;;;;;;;1
DEF;Aquaplanning;1;;;;;;;;;;1
DEF;Arabesque B.V.;1;;;;;;;;;;1
DEF;Arca Printersupplies B.V.;;;;;;;;;1;;1
DEF;Argo-Hytos B.V.;;;;;;;;;;1;1
DEF;Arnesco B.V.;;;;;;;;;;1;1
DEF;Arpo B.V.;1;;;;;;;;;;1
DEF;Art Workshop;;;;;;;;1;;;1
DEF;Arthrex Nederland B.V.;1;;;;;;;;;;1
DEF;Artiestenbureau van Otterloo B.V.;;1;;;;;;;;;1
DEF;Artiestenverloningen B.V.;1;;;;;;;;;;1
DEF;Artifac B.V.;1;;;;;;;;;;1
DEF;Artihove Regina B.V.;1;1;;;;;;;;;1
DEF;ArtimedÃ¨s B.V.;1;;;;;;;;;;1
DEF;Artiprint B.V.;1;;;;;;;;;;1
DEF;Arts Sportiek B.V.;1;;;;;;;;;;1
DEF;ArtTest B.V.;;;;;;;;;1;;1
DEF;Ascent Safety B.V.;1;;;;;;;;;;1
DEF;Asfra B.V.;;;;;;;;1;;;1
DEF;Assem Producties;;;;;;;;;1;;1
DEF;Össur Europe B.V.;1;;;;;;;;;;1
DEF;Atal B.V.;;;;;;;;1;1;;1
DEF;Athena B.V.;;;;;;;;;;1;1
DEF;Athenaeum Boekhandel B.V.;1;;;;;;;;;;1
DEF;Atimo Nederland B.V.;1;;;;;;;;;;1
DEF;Atletiekvereniging 1934 (AV '34);1;;;;;;;;;;1
DEF;ATP (Advanced Tactical Products) Europe B.V.;;;;;;;;;;1;1
DEF;ATP Business Travel B.V.;1;;;;;;;;;1;1
DEF;Attractie Verhuur Moonen B.V.;1;;;;;;;;;;1
DEF;Attractiepark Duinen Zathe B.V.;;;;;;;;;1;;1
DEF;Audio Based;1;;;;;;;;;;1
DEF;Auto Hobby Club 'De Peel';1;;;;;;;;;;1
DEF;Autobedrijf van den Udenhout B.V.;1;;;;;;;;;;1
DEF;Autodemontagebedrijf K. Boer;1;;;;;;;;;;1
DEF;Automator B.V.;;;;;;;;;1;;1
DEF;Automobielbedrijf Ramaker B.V.;1;;;;;;;;;;1
DEF;Autoplex Zevenaar B.V.;1;;;;;;;;;;1
DEF;Autoverhuur Bultman B.V.;1;;;;;;;;;;1
DEF;Autoverhuur Zuid B.V.;1;;;;;;;;;;1
DEF;Aviquipo Holland B.V.;1;;;;;;;;;;1
DEF;AVK Nederland B.V.;;;;;;;;;;1;1
DEF;AVR-Afvalverwerking B.V.;1;;;;;;;;;;1
DEF;Aworkx Workwear;1;;;;;;;;;;1
DEF;Axiell ALM Netherlands B.V.;1;;;;;;;;;;1
DEF;Axitraxi B.V.;;1;;;;;;;;;1
DEF;B & B Feestartikelen;;;;;;;;1;;;1
DEF;B&B Boerderij de Fryhof V.O.F.;;1;;;;;;;;;1
DEF;B.C.M. (Best Communication & Management);1;;;;;;;;;;1
DEF;B.L. Mulder B.V.;1;;;;;;;;1;;1
DEF;B.V. Adviesbur. Mach. en Werktuigen 'A.M.W.';;;;;;;;;;1;1
DEF;B.V. Algemeen Verpakkings Centrum A.V.C.;1;;;;;;;;;;1
DEF;B.V. Eerste Hulp Dichtbij!;;;;;;;;;1;;1
DEF;B.V. Korthofah;;;1;;;;;;;;1
DEF;B.V. Leeuwbouw;1;;;;;;;;;;1
DEF;B.V. Ludre;1;;;;;;;;;;1
DEF;B.V. Panorama Mesdag;1;;;;;;;;;;1
DEF;B.V. Sport;1;;;;;;;;;;1
DEF;B.V. Technisch Bureau Duspra;1;;;;;;;;;;1
DEF;B.V. Tilb. Uniformkleermakerij;1;;;;;;;;;;1
DEF;B.V. Verenigde Instrumenthandel Salm & Kipp;1;;;;;;;;;;1
DEF;B.V. Woonhotel;;1;;;;;;;;;1
DEF;B+B Vakmedianet B.V.;1;;;;;;;1;;;1
DEF;Baas B.V.;;;;1;;;;;;;1
DEF;Badges Unlimited;1;;;;;;;;;;1
DEF;Bagageonline B.V.;1;;;;;;;;;;1
DEF;Bakker Bedrijfswagens Amersfoort;1;;;;;;;;;;1
DEF;Bakker Brandstoffen;1;;;;;;;;;;1
DEF;Bakker Geluidsverhuur;;;;;;;;1;;;1
DEF;Bakker Groesbeek V.O.F.;1;;;;;;;;;;1
DEF;Bakkerij Boonstra;;1;;;;;;;;;1
DEF;Bakkerij Dunselman;;1;;;;;;;;;1
DEF;Ballorig Den Helder B.V.;;;;;;;;;1;;1
DEF;Banketbakkerij Jurjus;1;;;;;;;;;;1
DEF;Banketbakkerij-Chocolaterie M. Boonstra;;1;;;;;;;;;1
DEF;Baptist IJzerwaren & Gereedschappen;1;;;;;;;;;;1
DEF;Bar Bistro Speakers;;1;;;;;;;;;1
DEF;Bar IJsselhal;1;;;;;;;;;;1
DEF;Bar Kitchen Sabrosa B.V.;;1;;;;;;;;;1
DEF;Barbarossa Beach B.V.;1;1;;;;;;;;;1
DEF;Barista Cafe Njoy;;1;;;;;;;;;1
DEF;Barn47 B.V.;;1;;;;;;;;;1
DEF;Barrakuda Image Studio;1;;;;;;;;;;1
DEF;Barrera B.V.;1;;;;;;;;;;1
DEF;Bar-Restaurant de Koekoek;1;;;;;;;;;;1
DEF;Basecamp;1;;;;;;;;;;1
DEF;Basko Healthcare;1;;;;;;;;;;1
DEF;Bastion Hotel Breda B.V.;1;1;;;;;;;;;1
DEF;Bastion Hotel Het Loo B.V.;;1;;;;;;;;;1
DEF;Baton Music;1;;;;;;;;;;1
DEF;Bauerfeind Benelux B.V.;1;;;;;;;;;;1
DEF;Bazelmans Audio Visual Rentals;1;;;;;;;;;;1
DEF;BBQ Hotline;;1;;;;;;;;;1
DEF;BCD Travel Nederland B.V.;1;;;;;;;;;;1
DEF;BCF-Products;1;;;;;;;;;;1
DEF;BDUmedia;1;;;;;;;;;;1
DEF;Be7;;1;;;;;;;;;1
DEF;Beat It B.V.;1;;;;;;;;;;1
DEF;Beaumont B.V.;1;;;;;;;;;;1
DEF;Becker Druk- en Vacuümpompen B.V.;1;;;;;;;;;;1
DEF;Bedrijvenvereniging Zuidwesthoek;1;;;;;;;;;;1
DEF;Bedrukken.nl B.V.;1;;;;;;;;;;1
DEF;Bee Double You Sound;1;;;;;;;;;;1
DEF;Beeldspraak;1;;;;;;;;;;1
DEF;Bee-Line B.V.;1;;;;;;;;;;1
DEF;Bega International B.V.;;;;;;;;;;1;1
DEF;Be-Ge Savas Seating B.V.;;;;;;;;;;1;1
DEF;Being Indian B.V.;;1;;;;;;;;;1
DEF;Beker- en Biljarthuis Lambregts V.O.F.;1;;;;;;;;;;1
DEF;Beko Bakkerij Techniek B.V.;;;;;;;;;1;;1
DEF;BeleefBreda;;1;;;;;;;;;1
DEF;Ben R Zo vervoersdiensten;;1;;;;;;;;;1
DEF;Benders B.V.;;;;;;;;1;;;1
DEF;Bendertechniek B.V.;;;;;;;;;1;;1
DEF;Benegas;1;;;;;;;;1;;1
DEF;BergingsCombinatie Utrecht (B.C.U.) V.O.F.;1;;;;;;;;;;1
DEF;Berkers Dartsport;1;;;;;;;;;;1
DEF;Berko Noord B.V.;;;;;;;;;1;;1
DEF;Beroepsvereniging Vide;1;;;;;;;;;;1
DEF;Best Deal Factors B.V.;;;;;;;;;1;;1
DEF;Betaalbaarshoppen.nl B.V.;;;;;;;;;1;;1
DEF;Betam Truck & Carwash;1;;;;;;;;;;1
DEF;Betam Truck & Carwash Schiphol;1;;;;;;;;;;1
DEF;Beton Industrie Veendam B.V.;;;;;;;;;1;;1
DEF;Betuwsche Handelsonderneming;1;;;;;;;;;;1
DEF;Beuker Kunststoffen B.V.;1;;;;;;;;;;1
DEF;Bevahuis V.O.F.;;;;;;;;;1;;1
DEF;Bever;1;;;;;;;;;;1
DEF;BHV Centrale B.V.;1;;;;;;;;;;1
DEF;Bhv-Specialist.Nl;1;;;;;;;;1;;1
DEF;Bia B.V.;;;;;;;;;;1;1
DEF;Biemond & Van Wijk;1;;;;;;;;;;1
DEF;Biesbosch Museum;;1;;;;;;;;;1
DEF;Biesheuvel Autosport V.O.F.;;;;;;;;;;1;1
DEF;BIGproductions;1;;;;;;;;;;1
DEF;bijzonderdruk B.V.;1;;;;;;;;1;;1
DEF;BijzonderStrafrecht B.V.;1;;;;;;;;;;1
DEF;Bikeshop Amersfoort B.V.;1;;;;;;;;;;1
DEF;Bilderberg Europa Hotel Scheveningen;1;1;;;;;;;;;1
DEF;Billink B.V.;;;;;;;;;1;;1
DEF;Binnen Markt;;1;;;;;;;;;1
DEF;Bintra;1;;;;;;;;1;;1
DEF;Bio Trading Benelux B.V.;1;;;;;;;;;;1
DEF;Bio-Racer;1;;;;;;;;;;1
DEF;Bison Bowling;;1;;;;;;;;;1
DEF;bisou B.V.;1;1;;;;;;;;;1
DEF;BKS Service B.V.;1;;;;;;;;1;;1
DEF;Black Box International B.V.;1;;;;;;;;;;1
DEF;Blanchard International B.V.;;;;;;;;;1;;1
DEF;Blazerspartijen.nl;1;;;;;;;;;;1
DEF;Bloembinderij De Kelk;1;;;;;;;;;;1
DEF;Bloembinderij Koningskruid;1;1;;;;;;;;;1
DEF;Bloembinderij Vergeet Mij Niet;1;;;;;;;;;;1
DEF;Bloemboetiek Dille;;1;;;;;;;;;1
DEF;Bloemenatelier Waalre;;1;;;;;;;;;1
DEF;Bloemenkas Eindhoven;1;1;;;;;;;;;1
DEF;Bloemennis;;;;;;;;1;;;1
DEF;BloemenNoord;1;1;;;;;;;;;1
DEF;Bloemisterij Labberton B.V.;1;;;;;;;1;;;1
DEF;Bloemsierkunst De Roozelaar;1;;;;;;;;;;1
DEF;Bloemsierkunst T. Haasjes B.V.;1;;;;;;;;;;1
DEF;Blok Filters B.V.;;;;;;;;;1;;1
DEF;Bloks Inspirations;;;;;;;;;1;;1
DEF;blooming hotel en conferentielandgoed B.V.;;1;;;;;;;;;1
DEF;Bluekens Truck en Bus B.V.;1;;;;;;;;;;1
DEF;Blygold Nederland B.V.;;;;;;;;;1;;1
DEF;Bob's Bloemen en Zo;1;;;;;;;;;;1
DEF;Boca Kaarsen Groep B.V.;;1;;;;;;;1;;1
DEF;Bodyline Onroerend Goed B.V.;1;;;;;;;;;;1
DEF;Boekhandel Kettenis;1;;;;;;;;;;1
DEF;Boekhandel Van der Velde B.V.;1;;;;;;;;;;1
DEF;Boels Verhuur;1;;;;;;;1;;;1
DEF;Boels Verhuur Den Bosch;;;;;;;;;1;;1
DEF;Boels Verhuur Eindhoven;1;;;;;;;;;;1
DEF;Boels Verhuur Leeuwarden;1;;;;;;;;;;1
DEF;Boels Verhuur Nieuwegein;1;;;;;;;;;;1
DEF;Boels Verhuur Purmerend;1;;;;;;;;;;1
DEF;Boer Glas B.V.;1;;;;;;;;;;1
DEF;Boerderijwinkel 't Schop;;1;;;;;;;;;1
DEF;Boes Almelo Lastechniek B.V.;1;;;;;;;;;;1
DEF;Bokstijn Feestartikelen;1;;;;;;;;;;1
DEF;Boma Nederland B.V.;;;;;;;;1;;;1
DEF;Bonbonnerie Borrel;;1;;;;;;;;;1
DEF;Boom B.V.;1;;;;;;;;;;1
DEF;Boom uitgevers Amsterdam B.V.;1;;;;;;;;;;1
DEF;Boon Schoen- en Sleutelservice Amersfoort;;;;;;;;1;;;1
DEF;Borduur Tekst Apeldoorn;1;;;;;;;;;;1
DEF;BO-Rent;1;;;;;;;1;;;1
DEF;Bos Incasso B.V.;1;;;;;;;;;1;1
DEF;Bosch Dart Huis;1;;;;;;;;;;1
DEF;Bosch Rexroth B.V.;;;;;;;;;1;1;1
DEF;Bosveld Gerechtsdeurwaarders & Incasso's;;;;;;;;;;1;1
DEF;Botenverhuur De Rijnstroom;1;;;;;;;;;;1
DEF;Boterhal;;1;;;;;;;;;1
DEF;Botter Trading;;;;;;;;;1;;1
DEF;Boumans Installatietechniek B.V.;1;;;;;;;;;;1
DEF;Bourguignon Leeuwarden B.V.;;;;;;;;1;;;1
DEF;Bouw/Laser B.V.;1;;;;;;;;;;1
DEF;Bouwcenter Filippo B.V.;1;;;;;;;;;;1
DEF;Bouwmachines Midden Nederland B.V.;;;;;;;;;;1;1
DEF;Bouwmaterialenhandel Het Klooster B.V.;1;;;;;;;;;;1
DEF;Bovomed;1;;;;;;;;;;1
DEF;Bowa Sportprijzen en Relatiegeschenken;1;;;;;;;;;;1
