objectid;id;stadsdeel;buurt;beheerder;hoofd_categorie;categorie;aanleg_jaar;grenst_aan_hc;grenst_aan_c;shape_len;geo_shape;geo_point_2d
471376;238705.0;Strijp 2;Park Forum;BOR Natuur;Schraal gras;Schraal Gras Berm;2009;WTD (BGT);greppel, droge sloot;98.84107460165401;"{""coordinates"": [[5.388225712503018, 51.43996637663744], [5.388225690930703, 51.4399664539403], [5.388110853758847, 51.44039053199928], [5.388110833624494, 51.44039060930209], [5.388110816366655, 51.44039068750378], [5.388110800547099, 51.44039076480656], [5.38811078760411, 51.440390843008196], [5.388110776099422, 51.44039092120982], [5.388110767471231, 51.4403909994114], [5.388110760281393, 51.44039107761296], [5.38811075596807, 51.44039115671336], [5.388110753093031, 51.440391234914905], [5.388110753094539, 51.44039131311639], [5.388110754534352, 51.44039139131788], [5.388110758850676, 51.44039147041821], [5.388110766043584, 51.44039154861963], [5.388110774674742, 51.44039162682105], [5.388110784744201, 51.440391705022414], [5.388110797690211, 51.44039178322377], [5.388110813512752, 51.440391860526226], [5.388110830773558, 51.44039193872757], [5.3881108494727, 51.440392016030025], [5.388110871048341, 51.44039209333241], [5.38811089550053, 51.44039217063481], [5.388110921391004, 51.4403922470383], [5.388110948719725, 51.44039232344175], [5.388110978925049, 51.44039239984522], [5.388111010568623, 51.44039247624866], [5.388111045088726, 51.44039255175319], [5.388111082485364, 51.440392626358836], [5.388111121320302, 51.44039270096448], [5.388111161593489, 51.44039277557009], [5.388111204743208, 51.440392849276805], [5.38811124933121, 51.44039292208464], [5.3881112953575165, 51.44039299489248], [5.388111344260317, 51.44039306770023], [5.388111396039703, 51.44039313960913], [5.3881114492573206, 51.44039321061915], [5.388111503913223, 51.44039328073026], [5.388111560007373, 51.44039335084138], [5.388111618978054, 51.44039342005362], [5.3881116793870385, 51.44039348926578], [5.388111742672537, 51.44039355668024], [5.388111807396336, 51.44039362409466], [5.388111873558369, 51.440393690610186], [5.3881119411587015, 51.44039375712573], [5.388112011635496, 51.440393821843486], [5.388112083550646, 51.440393886561225], [5.388112156903955, 51.44039394948121], [5.388112233133868, 51.44039401240121], [5.388112309363764, 51.440394074422294], [5.388112388470193, 51.440394135544466], [5.388112469014905, 51.440394195767794], [5.388112550997849, 51.440394255092244], [5.388112635857324, 51.44039431351776], [5.388112720716782, 51.44039437104444], [5.388112808452827, 51.440394427672224], [5.3881128961888, 51.440394483401086], [5.388112986801288, 51.44039453733226], [5.388113078852079, 51.44039459126338], [5.388113172341137, 51.44039464339676], [5.38811326583014, 51.440394695530124], [5.388113362195712, 51.44039474586576], [5.388113459999516, 51.44039479530247], [5.388113559241551, 51.44039484384031], [5.38811365848362, 51.44039489147929], [5.388113760602207, 51.44039493732051], [5.3881138627207745, 51.44039498226283], [5.388113967715822, 51.44039502630628], [5.388114072710906, 51.44039506945086], [5.388114179144256, 51.440395110797674], [5.388114287015837, 51.44039515124563], [5.388114394887348, 51.44039519079473], [5.388114505635426, 51.44039522854603], [5.388114616383488, 51.440395265398465], [5.388114727131533, 51.44039530135205], [5.388114840756145, 51.440395335507866], [5.388114954380688, 51.44039536876481], [5.388115069443461, 51.44039540112287], [5.388115184506252, 51.4403954316832], [5.388115301007274, 51.440395461344636], [5.388115417508262, 51.440395489208335], [5.388115535447534, 51.44039551617314], [5.388115654825037, 51.44039554223909], [5.388115774202557, 51.44039556650733], [5.388115893580008, 51.44039558987665], [5.388116014395726, 51.44039561144823], [5.388116135211409, 51.4403956312221], [5.388116257465339, 51.44039565099592], [5.388116379719218, 51.4403956680732], [5.388116503411398, 51.44039568515037], [5.388116625665278, 51.440395699531024], [5.388116749357406, 51.44039571391161], [5.3881168730494275, 51.44039572559562], [5.388116998179788, 51.440395736380765], [5.388117123310076, 51.44039574626701], [5.388117247002081, 51.44039575435557], [5.388117372132372, 51.44039576154524], [5.388117497262574, 51.44039576693716], [5.388117623831058, 51.44039577143018], [5.388117748961262, 51.440395774125506], [5.388117874091393, 51.44039577592194], [5.388117999221544, 51.440395775920685], [5.388118125789907, 51.440395774121654], [5.388118250919951, 51.44039577142375], [5.388118376050031, 51.440395767826985], [5.388118501180022, 51.4403957624325], [5.388118626310032, 51.44039575524026], [5.388118751439972, 51.4403957471492], [5.388118876569946, 51.4403957381592], [5.388119000261532, 51.440395727371545], [5.388119123953134, 51.44039571478612], [5.38811924764472, 51.44039570130183], [5.388119371336271, 51.44039568601978], [5.388119495027804, 51.44039566983891], [5.388119617281071, 51.44039565275915], [5.3881197380959485, 51.4403956338817], [5.3881198603491445, 51.440395613206476], [5.388119981164023, 51.44039559163241], [5.388120100540579, 51.440395569159506], [5.388120219917103, 51.44039554488883], [5.388120339293593, 51.44039551882043], [5.388120457231815, 51.440395491853224], [5.388120573731717, 51.4403954639871], [5.3881206902316565, 51.440395435222115], [5.388120806731506, 51.44039540465942], [5.388120921793021, 51.440395372298994], [5.388121035416267, 51.44039533903972], [5.388121147601249, 51.440395304881584], [5.388121259786196, 51.44039526892571], [5.388121370532823, 51.44039523207101], [5.38812147984113, 51.44039519431742], [5.388121589149475, 51.440395155665016], [5.388121697019428, 51.440395115214834], [5.388121803451151, 51.440395072966936], [5.388121908444572, 51.44039503071908], [5.388122013437906, 51.440394986673475], [5.388122115554725, 51.44039494172906], [5.388122217671526, 51.44039489588576], [5.38812231834999, 51.44039484824471], [5.388122416151905, 51.4403948006037], [5.388122513953784, 51.440394751164945], [5.388122610317398, 51.44039470082736], [5.388122705242673, 51.440394648692084], [5.388122798729649, 51.440394596556764], [5.388122890778339, 51.44039454262376], [5.388122981388782, 51.44039448869078], [5.388123070560835, 51.44039443296004], [5.388123156856374, 51.44039437633046], [5.388123243151911, 51.4403943197009], [5.388123326570865, 51.44039426127367], [5.388123409989748, 51.44039420194752], [5.388123490532116, 51.44039414172256], [5.388123569636165, 51.44039408059873], [5.388123645863647, 51.440394018576036], [5.388123722091128, 51.44039395655341], [5.388123795441971, 51.44039389273303], [5.388123867354619, 51.44039382891267], [5.388123937828878, 51.44039376329459], [5.388124006864942, 51.44039369767655], [5.3881240730243825, 51.440393631159644], [5.388124137745505, 51.44039356374386], [5.38812420102838, 51.440393496328134], [5.38812426143467, 51.44039342711469], [5.388124320402712, 51.44039335790129], [5.388124377932381, 51.44039328778901], [5.3881244325855535, 51.44039321767674], [5.388124485800407, 51.440393146665635], [5.388124537576995, 51.44039307475566], [5.388124586477033, 51.44039300284576], [5.388124632500451, 51.440392930037014], [5.38812467852385, 51.440392856329375], [5.388124721670753, 51.44039278262178], [5.388124761941052, 51.440392708914175], [5.388124800773087, 51.44039263430776], [5.388124838166803, 51.440392558802486], [5.388124872683968, 51.440392483297224], [5.388124904324586, 51.44039240779203], [5.388124934526936, 51.440392331387926], [5.388124963290932, 51.4403922549839], [5.388124989178431, 51.44039217857986], [5.388125013627666, 51.440392101277006], [5.388125035200296, 51.44039202397415], [5.388239872244368, 51.43996795488998], [5.388239892378367, 51.43996787758715], [5.3882399096357725, 51.43996779938543], [5.388239925454965, 51.43996772208261], [5.388239938397611, 51.439967643881005], [5.38823994990197, 51.43996756567936], [5.388239958529861, 51.43996748747779], [5.388239965719411, 51.43996740927617], [5.38823997003249, 51.43996733107464], [5.388239972907281, 51.4399672528731], [5.38823997290553, 51.439967173772715], [5.388239971465566, 51.43996709557127], [5.3882399671490235, 51.43996701736979], [5.38823995995596, 51.43996693916841], [5.38823995132466, 51.439966860967026], [5.388239941255074, 51.4399667827656], [5.388239928308964, 51.43996670456429], [5.388239912486333, 51.43996662636293], [5.388239895225486, 51.43996654906049], [5.3882398765263515, 51.43996647175808], [5.3882398549506405, 51.43996639445569], [5.388239830498462, 51.43996631715332], [5.388239804608014, 51.43996624074987], [5.388239777279332, 51.43996616434644], [5.388239747074073, 51.439966087943006], [5.388239715430601, 51.43996601243845], [5.388239680910606, 51.439965936933994], [5.388239643514089, 51.43996586142949], [5.388239606117591, 51.439965786823926], [5.388239564406303, 51.4399657131172], [5.388239522695016, 51.43996563941051], [5.3882394766689705, 51.43996556570389], [5.388239430642892, 51.4399654928961], [5.388239381740365, 51.439965420987214], [5.38823933139955, 51.4399653490784], [5.388239278182232, 51.43996527806845], [5.388239223526626, 51.439965207058506], [5.388239165994519, 51.43996513694746], [5.388239107024197, 51.4399650677353], [5.388239046615607, 51.43996499942205], [5.38823898476873, 51.43996493110876], [5.388238920045402, 51.439964863694435], [5.388238853883807, 51.439964797178945], [5.388238786283943, 51.43996473156238], [5.388238715807579, 51.43996466684468], [5.388238643892979, 51.43996460212699], [5.3882385705401115, 51.439964538308224], [5.388238494310762, 51.43996447628722], [5.388238418081412, 51.43996441426618], [5.38823833897556, 51.43996435314408], [5.3882382584314925, 51.43996429292085], [5.38823817644916, 51.43996423359654], [5.388238093028556, 51.43996417517102], [5.388238006731452, 51.439964117644486], [5.388237920434421, 51.43996406101676], [5.388237831260834, 51.439964005287976], [5.388237742087286, 51.439963951356916], [5.388237650037217, 51.439963897425926], [5.388237556548935, 51.43996384439376], [5.388237461622401, 51.43996379315934], [5.38823736669589, 51.43996374282383], [5.388237268892822, 51.43996369338723], [5.388237169651593, 51.43996364484947], [5.388237070410331, 51.43996359721057], [5.388236968292587, 51.439963551369495], [5.388236866174917, 51.43996350642725], [5.388236762618925, 51.439963462383915], [5.388236656186483, 51.43996341923945], [5.388236551192317, 51.43996337789269], [5.388236443321647, 51.43996333744488], [5.388236334012763, 51.439963297895936], [5.388236224703847, 51.43996325924583], [5.388236113956734, 51.43996322239352], [5.388236003209662, 51.439963187338925], [5.388235889586068, 51.43996315228434], [5.388235775962514, 51.43996311902752], [5.3882356623389995, 51.43996308756844], [5.388235545838962, 51.43996305610938], [5.388235429338965, 51.43996302644807], [5.388235312838955, 51.43996299858447], [5.388235194900782, 51.439962971619785], [5.388235076962577, 51.43996294555392], [5.388234957586177, 51.43996292128586], [5.388234836771529, 51.43996289881551], [5.38823471595688, 51.43996287634519], [5.388234595142292, 51.43996285657144], [5.388234474327704, 51.439962836797726], [5.38823435207494, 51.439962819720584], [5.388234228383888, 51.43996280264349], [5.388234106131165, 51.439962787364124], [5.388233982440193, 51.43996277388252], [5.388233858749241, 51.439962761299746], [5.38823373362004, 51.43996275051473], [5.388233609929147, 51.43996274062859], [5.388233484800059, 51.4399627325402], [5.388233359670939, 51.43996272535063], [5.38823323454191, 51.439962719958864], [5.3882331094129015, 51.439962715465924], [5.388232984283879, 51.43996271277074], [5.388232857716643, 51.43996271097443], [5.388232732587733, 51.43996271097585], [5.3882326074587885, 51.439962711876106], [5.388232482329938, 51.439962714574136], [5.388232357201074, 51.43996271906985], [5.3882322320722835, 51.4399627244645], [5.38823210694346, 51.439962730757955], [5.3882319818147275, 51.43996273884916], [5.388231856685961, 51.439962747839274], [5.388231732995522, 51.43996275862707], [5.388231609305123, 51.4399627712126], [5.388231485614797, 51.439962784697], [5.388231361924438, 51.4399627990803], [5.388231238234116, 51.43996281526131], [5.38823111598207, 51.43996283324003], [5.388230995168331, 51.439962852117574], [5.3882308729163775, 51.43996287189407], [5.3882307521026975, 51.439962893468234], [5.388230632727326, 51.4399629159413], [5.388230513351991, 51.43996294021206], [5.388230393976624, 51.4399629653817], [5.3882302760396374, 51.43996299234906], [5.388230159540852, 51.439963020215245], [5.388230043042158, 51.4399630498792], [5.3882299265434845, 51.43996308044203], [5.388229812921353, 51.439963111903694], [5.388229697860972, 51.43996314516307], [5.388229585677188, 51.4399631793213], [5.388229473493369, 51.439963214378416], [5.388229362747876, 51.43996325123321], [5.3882292534406915, 51.439963288986895], [5.388229144133493, 51.43996332853832], [5.3882290362645815, 51.439963368089686], [5.388228929833998, 51.439963409438796], [5.388228824841688, 51.43996345258569], [5.388228719849377, 51.43996349573246], [5.388228617733682, 51.43996354067701], [5.3882285156179535, 51.43996358652043], [5.388228414940552, 51.43996363416155], [5.388228315701383, 51.43996368180265], [5.388228217900542, 51.439963731241484], [5.388228121537955, 51.439963781579124], [5.388228026613675, 51.43996383281566], [5.388227933127702, 51.43996388495106], [5.388227842518292, 51.43996393888414], [5.388227751908826, 51.439963992817226], [5.388227662737689, 51.43996404854802], [5.3882275750048585, 51.439964105177715], [5.388227488710263, 51.4399641618073], [5.388227405292283, 51.43996422023467], [5.388227323312558, 51.439964279560876], [5.388227241332776, 51.43996433888705], [5.388227162229611, 51.43996440001096], [5.388227084564752, 51.439964462033686], [5.388227009776417, 51.4399645240564], [5.388226934988066, 51.43996458787687], [5.388226863076291, 51.439964651697245], [5.388226792602771, 51.43996471641657], [5.388226723567559, 51.43996478203469], [5.388226657408886, 51.439964848551604], [5.388226592688469, 51.43996491596744], [5.388226529406359, 51.43996498428208], [5.388226469000772, 51.439965052596726], [5.388226410033492, 51.439965121810204], [5.388226352504447, 51.43996519102368], [5.388226296413728, 51.43996526203484], [5.388226243199531, 51.439965333046], [5.388226192861857, 51.43996540405709], [5.388226142524222, 51.43996547686595], [5.388226096501325, 51.43996554877591], [5.38822605047852, 51.43996562248358], [5.388226007332183, 51.43996569619122], [5.388225965624189, 51.43996576989884], [5.388225926792682, 51.43996584450531], [5.388225890837718, 51.4399659200106], [5.388225854882788, 51.43996599461706], [5.388225823242654, 51.439966071021146], [5.388225791602499, 51.439966146526416], [5.388225764277123, 51.439966222930465], [5.3882257369517985, 51.43996629933455], [5.388225712503018, 51.43996637663744]], ""type"": ""LineString""}";51.440179242969066, 5.3881753625563205
471378;242751.0;Gestel;Hanevoet;BOR Stedelijk;Gazon;Gazon;2006;WTD (BGT);waterloop;7.09923230350901;"{""coordinates"": [[5.447069822391339, 51.4159558179132], [5.4470715796531435, 51.4159551967885], [5.447046326845194, 51.41601432930735], [5.44704572484691, 51.416014573210795], [5.447045122849851, 51.416014818013046], [5.447044520851554, 51.41601506191649]], ""type"": ""LineString""}";51.4159848189797, 5.447058887587657
471384;242757.0;Stratum;Roosten;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;52.7949155542874;"{""coordinates"": [[5.493565649589248, 51.41085537554347], [5.493565789662878, 51.41085626979116], [5.49332965336691, 51.41087129872727], [5.4928638847278775, 51.410898427932295], [5.492863929719905, 51.410930220925906], [5.4928639605433895, 51.41093111617253]], ""type"": ""LineString""}";51.410879385061605, 5.493199722787508
471386;242886.0;Strijp 1;Vredeoord;Particulier;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;0.176379392220293;"{""coordinates"": [[5.448522203220188, 51.457046619843055], [5.44852405785955, 51.457047701997745]], ""type"": ""LineString""}";51.457047160920396, 5.4485231305398685
471392;242892.0;Woensel zuid;Eckartdal;Particulier;Gazon;Gazon;2001;OWT (BGT);oever, slootkant;2.6523311410258796;"{""coordinates"": [[5.505025593413472, 51.46528854491307], [5.5050164278571865, 51.465277929588424], [5.504999447943728, 51.46527280255008]], ""type"": ""LineString""}";51.465278841662034, 5.50501371028709
471394;242894.0;Woensel zuid;Eckartdal;Particulier;Gazon;Gazon;2001;OWT (BGT);oever, slootkant;2.4407251424542;"{""coordinates"": [[5.504909723893226, 51.4652034154064], [5.5049106813788, 51.46520416768852], [5.504931583118495, 51.465220587722534]], ""type"": ""LineString""}";51.46521200159359, 5.5049206534829755
471395;242895.0;Woensel zuid;Eckartdal;Particulier;Gazon;Gazon;2001;OWT (BGT);oever, slootkant;2.60711048345816;"{""coordinates"": [[5.504908985061977, 51.46524663991517], [5.504873101388456, 51.46524647032627], [5.504871468021554, 51.46524646208862]], ""type"": ""LineString""}";51.46524655124973, 5.504890226540554
471397;242897.0;Gestel;Genderdal;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;5.38493037626562;"{""coordinates"": [[5.450572569002522, 51.42947385985447], [5.450572769938056, 51.42947358918571], [5.450572970874779, 51.429473319415784], [5.450573171810253, 51.42947304874703], [5.450574883617868, 51.42947352421428], [5.450642349643326, 51.42949272320636]], ""type"": ""LineString""}";51.42948275009183, 5.450607278729123
471400;244050.0;Strijp 1;Mispelhoef;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;80.21310137527;"{""coordinates"": [[5.409971415216432, 51.47127719070373], [5.4095571739422335, 51.47105183650215], [5.409553374588505, 51.47105235858184], [5.409549820532375, 51.47105415700233], [5.4095463680385425, 51.471057618303654], [5.409544298242928, 51.47106316470376], [5.409544746960796, 51.47106836904612], [5.40995320156843, 51.47129180985238], [5.409961445187527, 51.47128519257526], [5.409971415216432, 51.47127719070373]], ""type"": ""LineString""}";51.471172149555926, 5.40975651465556
471403;244053.0;Strijp 1;Wielewaal;BOR Natuur;Schraal gras;Schraal Gras Berm;2009;OWT (BGT);oever, slootkant;0.203614390454113;"{""coordinates"": [[5.416536636397278, 51.46059138923215], [5.416537096572873, 51.46059319673468]], ""type"": ""LineString""}";51.460592292983414, 5.4165368664850755
471407;244057.0;Strijp 1;Wielewaal;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;217.009834223669;"{""coordinates"": [[5.420065651195328, 51.46010663852921], [5.420066885439257, 51.460106174363936], [5.4207225682515645, 51.46081707912568], [5.4216228789984555, 51.461796335993164]], ""type"": ""LineString""}";51.460950468953214, 5.420844763056171
471409;244138.0;Gestel;Hanevoet;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.846932311344891;"{""coordinates"": [[5.446742001950569, 51.413520644163825], [5.446753358414593, 51.41351790128906]], ""type"": ""LineString""}";51.41351927272645, 5.44674768018258
471410;244139.0;Gestel;Hanevoet;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;42.4019693867599;"{""coordinates"": [[5.4473256873307765, 51.413616839205766], [5.447325301802658, 51.41361770501648], [5.447252277291256, 51.413604790049234], [5.447100796515676, 51.41358020321612], [5.446739707090747, 51.413521198143904], [5.446742001950569, 51.413520644163825]], ""type"": ""LineString""}";51.41356895939615, 5.447031880341383
471415;241776.0;Woensel noord 2;Vaartbroek;BOR Natuur;Schraal gras - Natuurlijk;Vochtig Schraalland;2001;OWT (BGT);oever, slootkant;58.3315925219229;"{""coordinates"": [[5.50585749074542, 51.479845919930554], [5.505850079107047, 51.47979475237787], [5.50583828377133, 51.479753946912304], [5.505829433058211, 51.479732769666576], [5.505810758970901, 51.47969831718916], [5.505750981290576, 51.479529229538166], [5.505776116620649, 51.47948550113382], [5.505833625774359, 51.479402746994005], [5.505839621548376, 51.479389006227905], [5.505849650355394, 51.479348565054806], [5.505850509412113, 51.47934125640502], [5.505851932044542, 51.47934140596593]], ""type"": ""LineString""}";51.47958870952766, 5.505807775037344
471421;241782.0;Stratum;Poeijers;Particulier;Gazon;Gazon;2001;OWT (BGT);oever, slootkant;213.57514409066803;"{""coordinates"": [[5.526569020784776, 51.4310983211932], [5.526674385495657, 51.431057044837964], [5.526702806530137, 51.431046906611876], [5.526732253690512, 51.4310379860152], [5.5267625948077495, 51.4310303236546], [5.5267936919478045, 51.43102395564963], [5.52682540283511, 51.431018909136135], [5.5268575866216105, 51.43101520765328], [5.528038337392467, 51.43090480677821], [5.528040279339209, 51.43090455724073], [5.528042179256755, 51.43090420168745], [5.528044019894817, 51.43090374193713], [5.528045788322673, 51.43090318160082], [5.528047471615267, 51.430902526087344], [5.528049053968598, 51.43090177991022], [5.528050525333519, 51.43090094847479], [5.52805187279321, 51.4309000398865], [5.5280530862985255, 51.430899059550704], [5.5280541558085545, 51.430898015569404], [5.528055074161225, 51.43089691693995], [5.52805583131563, 51.43089577176426], [5.528056424423715, 51.430894589034565], [5.528056847764038, 51.43089337864522], [5.528057097047711, 51.43089214869132], [5.528057172308088, 51.4308909099592], [5.5280570706997905, 51.43088967233996], [5.528056793688568, 51.43088844482042], [5.528056344183777, 51.43088723818345], [5.528055726524343, 51.430886060513686], [5.528054943616786, 51.43088492169518], [5.528054001240864, 51.43088383070958], [5.528052909490179, 51.430882796533346], [5.528051675579643, 51.43088182724764], [5.5280503081565735, 51.430880929134], [5.528048818752614, 51.43088011116721], [5.528047220323421, 51.430879377825924], [5.528045522959906, 51.43087873718776], [5.528043742488111, 51.43087819193014], [5.528041890431341, 51.430877748331255], [5.528039984050859, 51.430877408167895], [5.528038036299579, 51.43087717501995], [5.528036064441594, 51.43087705156312], [5.5280340814159254, 51.43087703688291], [5.526852393444247, 51.43098638716385], [5.526822349743207, 51.43098973012739], [5.526792771760127, 51.43099442082795], [5.526763811844394, 51.431000434813704], [5.526735623764322, 51.431007741339386], [5.526708352633179, 51.431016300681534], [5.5266821421155115, 51.43102606952296], [5.526601094304197, 51.43105807640892], [5.526596661943075, 51.43105980125048], [5.526592278621592, 51.431061574572006], [5.526587944334184, 51.431063394575894]], ""type"": ""LineString""}";51.430961817337895, 5.527315983679466
471424;241941.0;Woensel noord 2;Esp;Andere overheidsdienst;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;1.1666997540311699;"{""coordinates"": [[5.485241664083191, 51.491493046622786], [5.485227319786064, 51.49148970323093], [5.4852281763289, 51.49148894386874]], ""type"": ""LineString""}";51.491491226996104, 5.485234005614054
471426;241943.0;Woensel noord 2;Esp;Andere overheidsdienst;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;234.586635445355;"{""coordinates"": [[5.487049520475194, 51.489711196216135], [5.48703273200316, 51.489735519493614], [5.4869994845018, 51.48976765541565], [5.48691122762957, 51.48986220163518], [5.486793524721924, 51.489982732166375], [5.4866855856174706, 51.49009110159353], [5.486682626007087, 51.49009407037332], [5.4863725727688015, 51.490400317138814], [5.486276800411744, 51.49048970079882], [5.486041570604513, 51.49071568634134], [5.485829756098377, 51.490924015866966], [5.4855532331263595, 51.49119317186544], [5.485350742077259, 51.49138692205027], [5.485243804268712, 51.49149260797386]], ""type"": ""LineString""}";51.49060775528524, 5.486152872905727
471428;242612.0;Stratum;Eikenburg;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;WTD (BGT);waterloop;52.058520565857094;"{""coordinates"": [[5.482251006182157, 51.41119241293236], [5.4822055443575035, 51.410986572899006], [5.482177443671547, 51.41098639807918], [5.482221106649122, 51.41119816314421], [5.482221680336618, 51.41119893840058], [5.482222360319506, 51.411199680311995], [5.482223139395919, 51.41120038169335], [5.482224013244437, 51.41120103805385], [5.482224976106254, 51.41120164490381], [5.48222601934597, 51.41120219685714], [5.48222713433188, 51.41120269032532], [5.482228315305172, 51.411203120818726], [5.482229550761301, 51.411203485650155], [5.482230832070535, 51.41120378213003], [5.482232149167586, 51.411204008468836], [5.482233493420742, 51.411204161078075], [5.482234853333058, 51.4112042408661], [5.482236220276464, 51.41120424604219], [5.482237582754122, 51.41120417751457], [5.482238929265119, 51.41120403439377], [5.482240251190977, 51.41120381938345], [5.482241538470155, 51.411203532491776], [5.482242781048607, 51.41120317732251], [5.48224397030588, 51.41120275568043], [5.482245096188038, 51.41120227116913], [5.482246148640992, 51.41120172739243], [5.482247123360137, 51.41120112794926], [5.4822480102952955, 51.41120047824102], [5.4822488051436356, 51.41119978276562], [5.482249499292315, 51.41119904692331], [5.4822500870031545, 51.41119827611195], [5.48225056684997, 51.41119747572597], [5.482250934535829, 51.41119665295982], [5.482251184322395, 51.411195813211464], [5.482251317660238, 51.41119496277172], [5.4822513331251645, 51.41119410793387], [5.48225122785741, 51.41119325589124], [5.482251006182157, 51.41119241293236]], ""type"": ""LineString""}";51.411093610505105, 5.48221424920889
471429;242613.0;Gestel;Gennep;BOR Natuur;Schraal gras;Schraal Gras Berm;2001;OWT (BGT);oever, slootkant;3.3951330165400004;"{""coordinates"": [[5.472264228289894, 51.42497199446331], [5.472310986367177, 51.424963228672844]], ""type"": ""LineString""}";51.42496761156808, 5.472287607328536
471439;242799.0;Gestel;Gennep;BOR Natuur;Schraal gras - Natuurlijk;Natte Ruigte;2001;OWT (BGT);oever, slootkant;21.310517978189;"{""coordinates"": [[5.4801328877801705, 51.421841591005034], [5.480143048943425, 51.42182724324107], [5.480184102333909, 51.42183777215883], [5.480193222115229, 51.42184011092017], [5.480186689504702, 51.42184448464046], [5.480157211267634, 51.4218629889245], [5.480085015365187, 51.421907972011546], [5.480077375402353, 51.421912197397184], [5.480070288250592, 51.42191678368637], [5.480063796984106, 51.42192170298001], [5.480057943235826, 51.421926925582255], [5.480052762882357, 51.421932419105374], [5.4800482860461255, 51.42193814936834], [5.4800431680843396, 51.42194533630967]], ""type"": ""LineString""}";51.4218744777634, 5.480127835705954
471440;242800.0;Gestel;Gennep;BOR Natuur;Schraal gras - Natuurlijk;Natte Ruigte;2001;OWT (BGT);oever, slootkant;2.07164689976472;"{""coordinates"": [[5.4800338704908, 51.421916399257874], [5.480056044507651, 51.421907392884734], [5.4800583417392374, 51.42190587555963]], ""type"": ""LineString""}";51.421911353233035, 5.480046219786494
471441;247366.0;Tongelre;Karpen;BOR Natuur;Schraal gras;Schraal Gras;2001;WTD (BGT);waterloop;41.9079909139057;"{""coordinates"": [[5.49506719963596, 51.452419200436765], [5.494578483804284, 51.45263980242853]], ""type"": ""LineString""}";51.45252950143265, 5.494822841720122
471443;247368.0;Tongelre;Karpen;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;69.34816422444901;"{""coordinates"": [[5.494539266536243, 51.452633478199495], [5.495099048291552, 51.452372781332734], [5.4951827725000495, 51.452333791805664], [5.495203114640749, 51.45235785357819], [5.495099124042084, 51.45240478989974], [5.495080281833316, 51.452413295350894]], ""type"": ""LineString""}";51.45246359497273, 5.494916129221154
471447;247372.0;Tongelre;Karpen;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;37.842722913409894;"{""coordinates"": [[5.4941488475323865, 51.452291504055836], [5.494171413978096, 51.452299920991244], [5.4942141859521865, 51.45232468142553], [5.494283216717465, 51.45238140836328], [5.494351514527625, 51.452444508898004], [5.494409695049389, 51.45253665209465], [5.494428452436247, 51.45255990648062], [5.494440837329271, 51.452572489995056]], ""type"": ""LineString""}";51.45241794347884, 5.494307476969309
471448;247373.0;Tongelre;Karpen;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;21.662071760830596;"{""coordinates"": [[5.494316454496821, 51.45245074332775], [5.494287472786721, 51.4524232736525], [5.494251160938597, 51.452392664674996], [5.494222184408017, 51.45236123996605], [5.494145956170587, 51.452290425374485], [5.4941488475323865, 51.452291504055836]], ""type"": ""LineString""}";51.45236973380636, 5.494229967918106
471455;247380.0;Tongelre;Urkhoven;BOR Natuur;Schraal gras;Padrand;2001;OWT (BGT);oever, slootkant;0.199404912228213;"{""coordinates"": [[5.536916181062891, 51.44495978388548], [5.536916815173993, 51.444960587557205], [5.536916845448234, 51.4449614836894]], ""type"": ""LineString""}";51.444960582553726, 5.536916653224345
471464;247420.0;Woensel zuid;Hondsheuvels;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;6.05252179974885;"{""coordinates"": [[5.495726463139434, 51.45500936472935], [5.495721670759281, 51.45501302758086], [5.4956586278019, 51.45504329540444]], ""type"": ""LineString""}";51.455026814379345, 5.495692842474451
471466;247650.0;Stratum;Burghplan;BOR Natuur;Schraal gras;Schraal Gras;2001;OWT (BGT);oever, slootkant;0.900198428125711;"{""coordinates"": [[5.509671880097529, 51.429488623294255], [5.509675007143568, 51.429496475215146]], ""type"": ""LineString""}";51.429492549254704, 5.509673443620549
