OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
1510,W,909,Benoemd,,,,,,,,,0f624c2d-3753-4685-a0d2-4b532dcd722c,0,"0,000000",0.004766,"0,004766",30.820813,"30,820813",30.816076,"30,816076",103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,978c7bc9-245f-44e5-b8a5-34cbcdfc788c,909V,
1511,W,963,Benoemd,,,,,,,,,f1501a9b-2a83-4707-9191-b337f27aa434,0.025957,"0,025957",0.027282,"0,027282",78.597484,"78,597484",78.596221,"78,596221",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,85175cf4-fbb7-41ac-b7ae-b4d825d7dae5,962R,
1512,W,173,Benoemd,,,,,,,,,aeb77580-a8b0-4e12-b09f-b27c6b3bfa8a,0.660313,"0,660313",0.696783,"0,696783",0.13146,"0,131460",0.163644,"0,163644",517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,ab28a1ae-f539-4d34-9179-641bbf7688eb,115L,
1513,S,w1253BV-w1271V,Pseudo,WISSEL_GW,WISSEL_GW,1253B,1271,6db0c65d-48f7-41ae-b925-eea5ee69388e,2d3cb0a1-be0c-4a8d-b511-6c0253c1d8e3,f97bcba8-efeb-44dd-94b4-cfa27390f362,d6fc3eff-1ca3-1b5a-7143-562cb48e6765,,0.0045,"0,004500",0.026658,"0,026658",1.765359,"1,765359",1.78776,"1,787760",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,93a33d3f-95ba-4ca7-9b9c-dc8bd539da74,1253BV,478_1253BV_1.8
1514,W,3053B,Benoemd,,,,,,,,,2e713259-b055-4d74-aec3-b7afeb780f7f,0,"0,000000",0.027266,"0,027266",905.385297,"905,385297",905.360257,"905,360257",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,61d4af50-46a4-41c7-9233-a412ff740531,3053BL,
1515,W,261B/263A,Benoemd,,,,,,,,,1d3808cd-1afb-417d-99f7-0bb3540b9c22,0,"0,000000",0.019821,"0,019821",81.111983,"81,111983",81.130992,"81,130992",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,bab5348b-9c5e-4e54-9b15-fdc7b9f932ed,263AP,
1516,W,283B/285A,Benoemd,,,,,,,,,f14b353f-0940-4006-9ed0-7e04f9b6f3fa,0.017538,"0,017538",0.0251,"0,025100",81.211897,"81,211897",81.219599,"81,219599",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,4c276c62-7553-4640-83c0-a3d4e24f1b79,283AT,
1517,W,908/909,Benoemd,,,,,,,,,b8e01f52-2873-4d34-8d2b-706e12ee5180,0.009975,"0,009975",0.02031,"0,020310",18.020733,"18,020733",18.010901,"18,010901",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,f386ece2-1d64-476f-a7a7-c11ecead7cc7,908S,
1518,W,73,Benoemd,,,,,,,,,a3be4923-19e7-41d3-a1d9-1ad2de9707db,5.257319,"5,257319",5.261219,"5,261219",68.476791,"68,476791",68.480654,"68,480654",052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,d0d5ca40-2f08-463b-bce0-fd2cc5966d34,59V,
1519,W,3007B/3051A,Benoemd,,,,,,,,,395af09b-0c7c-4fb0-bd7f-099ebd94eec5,0.009975,"0,009975",0.019967,"0,019967",905.328121,"905,328121",905.318733,"905,318733",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,dd77c916-06c7-43b7-bbf8-42217aa143ad,3007BQ,
1520,S,w1247/1249P-w1241/1263AQ,Pseudo,WISSEL_EW,WISSEL_EW,1247/1249,1241/1263A,83de61c5-a6f6-435a-8be8-7121ca452c72,0e7c20cd-6948-4cda-a709-7db5f25cd98d,bb42f418-9543-43fe-b428-9344a69ded54,cd333fc8-ce4d-12bf-f2f8-e46531d964c5,,0.056435,"0,056435",0.025989,"0,025989",200.176654,"200,176654",200.207237,"200,207237",817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,305ded48-ec4d-4bfd-a117-eb2d8080696b,1241Q,817_1241Q_200.2
1521,S,w20R-w22R,Pseudo,WISSEL_GW,WISSEL_GW,20,22,784e0a4d-6b04-4d6e-aa5a-a9491090be04,aa7dbc11-446b-4450-ae09-b01fb6b7207f,f2264419-43fa-462d-b1b0-36809f23ba7f,52321f02-e44e-4cfe-ae8d-47b87d61cfe7,,0.036467,"0,036467",0.05775,"0,057750",18.389991,"18,389991",18.411097,"18,411097",780,,780,780__,Venlo Grens - Keulen (D),Kn-Vlgr,Kaldenkirchen (D) - Venlo Grens ,f8c975e5-70d5-4e4b-a89c-410cbb422772,20R,780_20R_18.4
1522,W,1037,Benoemd,,,,,,,,,197d441f-fce6-4239-bac8-106c10cfed13,0.003101,"0,003101",0.035766,"0,035766",44.264054,"44,264054",44.296992,"44,296992",163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,3365be16-9d0c-4d74-9438-9737b27a8418,1035V,
1523,W,4065/4067,Benoemd,,,,,,,,,c94280bf-2456-449a-87a4-fc31b9af255c,0.015885,"0,015885",0.020557,"0,020557",0.829087,"0,829087",0.83352,"0,833520",926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,b3c13015-4d30-4ffd-8145-5763b4f5f39a,4065S,
1524,W,103A,Benoemd,,,,,,,,,7bdb8cb7-3243-47b8-adf2-547c13bf1e7a,0.010517,"0,010517",0.014417,"0,014417",21.62886,"21,628860",21.632777,"21,632777",551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,a72090a1-9eb6-44d3-8d26-72eba484b8b2,101V,
1525,S,s521-w315R,Pseudo,Lichtsein,WISSEL_GW,318,315,2a77af4c-82fc-41db-83cf-0bed71f7268d,459041c8-c975-4086-ace4-7d3f9c4ce9af,392d0006-0854-4304-ac3d-b2f7ab713fb9,8a3d0697-e1b2-c7be-0158-824da3fe0f7c,,0.520332,"0,520332",0.607766,"0,607766",23.106989,"23,106989",23.194101,"23,194101",204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,68f438a5-33c1-4bd2-b7e1-214dfa0c04d8,311L,204_311L_22.6
1526,W,964,Benoemd,,,,,,,,,fc1d1c12-52c1-4d36-90e1-acf7b4099759,0,"0,000000",0.0045,"0,004500",23.271538,"23,271538",23.267034,"23,267034",107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,ad9cc7b1-6343-48d3-9450-0d7f6f34ae75,964V,
1527,W,1149,Benoemd,,,,,,,,,fa1a522c-3107-4de7-878a-d9254b748efe,0,"0,000000",0.030313,"0,030313",0.75044,"0,750440",0.780782,"0,780782",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,9543cceb-3f0c-4cbb-8de0-5131a86b18e8,1149R,
1528,S,w31/33AP-s203c,Pseudo,WISSEL_EW,Lichtsein,31/33A,26,083b11d5-a4e0-410f-b01c-28d0c13200aa,90050eea-f250-427d-93eb-5348e49c29b8,cffa7835-10e6-489c-92a8-067e4f1cd477,db91ca6b-5a65-82cc-9631-1f34b4095eb7,,0.026369,"0,026369",0.053195,"0,053195",41.893037,"41,893037",41.91985,"41,919850",047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,3f62b905-60d7-4796-b336-01074cc31b7f,33AP,047_33AP_41.9
1529,W,45,Benoemd,,,,,,,,,93d8cf1c-2a04-4c71-a9b4-6a343f9d4eca,0.049203,"0,049203",0.099023,"0,099023",31.939162,"31,939162",31.98896,"31,988960",049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,9dea06f1-4b4a-4223-89ee-a4d1f49d1d53,43V,
1530,W,237B,Benoemd,,,,,,,,,bb3e6934-fca4-4ee1-810f-dd9c7481592a,0.025164,"0,025164",0.060807,"0,060807",21.419414,"21,419414",21.454416,"21,454416",553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,b4627320-0ad8-4c84-8ce6-83564c9c820b,237AT,
1531,S,w169B/171AP-s306b,Pseudo,WISSEL_EW,Lichtsein,169B/171A,186,fafd7ea5-2825-43d2-bce8-2e1d8cdcfc68,78bea9ec-c6f1-4efe-ade2-2f96889ac581,88b53000-4984-4430-8bfb-67cb06f695c5,6279a7c4-2dcb-37b0-d9f7-a6439ea2f6d1,,0.02301,"0,023010",0.053023,"0,053023",45.270243,"45,270243",45.3,"45,300000",543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,6f107458-5573-4262-9644-f17f30bf7e50,171AP,543_171AP_45.2
1532,W,315,Benoemd,,,,,,,,,60881aab-663d-47f9-a082-d0cabf3cab8f,0,"0,000000",0.05814,"0,058140",23.811057,"23,811057",23.86783,"23,867830",505,a,505,505_a,Amersfoort Aansl.,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,2b32588a-4432-4300-86b8-f170e9ea5ab2,315L,
1533,W,141A,Benoemd,,,,,,,,,54bb5efc-0d70-4b43-87e2-250757c1e723,0,"0,000000",0.03647,"0,036470",14.668559,"14,668559",14.632613,"14,632613",610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,dc70ce48-5bb5-4982-ab2b-6676e13b2d49,141AL,
1534,S,107,Benoemd,Bordsein,STOOTJUK,,SJ_920BT,fbf10d4b-ce09-42d6-83ad-2e07126a0c47,22cfec95-b6cd-4561-92a8-39c80462feb5,703012ae-c7f3-4f11-a744-61d81d3711e9,7d033a85-8e27-4a2f-b3f6-20b8ee4320c5,,0.035383,"0,035383",0.18316,"0,183160",21.722729,"21,722729",21.574844,"21,574844",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,4b925ced-a9ee-4b25-9a77-fdd6d9d5c184,920BT,545_920BT_21.8
1535,W,914,Benoemd,,,,,,,,,000f3f6d-bc29-40c8-acd7-fd6367766992,0,"0,000000",0.029809,"0,029809",201.022826,"201,022826",200.993008,"200,993008",831,b,831,831_b,Oss Racc. Elzenburg,Oelz-Owk,Oss Racc. Elzenburg - Oss Waalkade ,c8d98604-f556-494f-98e9-68f07db98db9,914L,
1536,W,111,Benoemd,,,,,,,,,375fb19a-a9d6-44fc-8d52-8329e848a9fd,0.286372,"0,286372",0.347289,"0,347289",0.954675,"0,954675",1.016315,"1,016315",606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,3a49dd8f-7735-4ea2-9dd7-11329be9ec71,85BV,
1537,S,w221BV-sOH,Pseudo,WISSEL_GW,Lichtsein,221B,222,daed2a94-5536-4766-a638-e0afba94db65,dcc40f79-6603-453d-96d8-165155864206,28288439-4f9a-4c3b-9a3f-e44835abf22e,b4bb5409-0b76-3390-b3e4-058915ee0c8e,,0.088869,"0,088869",0.214819,"0,214819",16.099987,"16,099987",16.225879,"16,225879",026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,0cbb21d1-6be1-46da-b148-92711a8d3b34,221BV,543_221BV_16.0
1538,W,71,Benoemd,,,,,,,,,6a7b23eb-8325-43b5-b749-880a89b7a7b9,0,"0,000000",0.034065,"0,034065",205.119175,"205,119175",205.153024,"205,153024",817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,4938c47c-cbe4-4712-8a76-5375982447c4,71R,
1539,W,75,Benoemd,,,,,,,,,ed94e17a-55ef-4d28-b5e0-800426b18530,0,"0,000000",0.034065,"0,034065",114.191467,"114,191467",114.224108,"114,224108",005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,e8e94754-5ca1-46b3-a1bd-bb3bd11a6482,75L,
1540,W,221A,Benoemd,,,,,,,,,71718046-f1fc-4f54-ad2d-940c0cdd1052,0.046613,"0,046613",0.050513,"0,050513",23.722333,"23,722333",23.726258,"23,726258",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,13019f2c-0fca-4ee1-9d5c-6648763d3ed7,217AS,
1541,S,w101L-s24,Pseudo,WISSEL_GW,Ontspoorinrichting,101,St101,0f2a6c76-2624-489c-a50d-7115b6d1dd9c,13ff7b11-77e2-4823-8246-c34011f2f31a,1e196197-d513-472e-a9fa-9b5dacdf3626,ee5a0296-07de-64d6-af9f-97f1bd5722ae,,0.034088,"0,034088",0.050011,"0,050011",24.406568,"24,406568",24.422381,"24,422381",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,cc3c3549-e1f5-4046-9335-ab35285756a5,101L,564_101L_24.4
1542,W,271A,Benoemd,,,,,,,,,48af6e31-673b-48fc-bb4c-37e03ef327a7,0.488492,"0,488492",0.549637,"0,549637",16.227436,"16,227436",16.288639,"16,288639",625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,eee4a60d-e8f9-47be-9d64-b76ca6aa119d,261BR,
1543,W,K161,Benoemd,,,,,,,,,f6b883d6-49ec-4666-94ff-20ea13dbfd99,0.025636,"0,025636",0.030761,"0,030761",45.151436,"45,151436",45.156506,"45,156506",543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,3741fbf7-2dcf-4395-9960-9cf94158b067,163AL,
1544,S,w361AR-w361BR,Pseudo,WISSEL_GW,WISSEL_GW,361A,361B,37acf968-9b33-4e11-ad3e-3b2c998ba89d,ef80c3fb-ff8f-4331-8c00-e38302c9667d,c574b42d-543a-460a-b57d-6933b247fa7f,ab045c1a-a535-ceed-8830-b584622ffad8,,0.034088,"0,034088",0.041121,"0,041121",43.155501,"43,155501",43.162263,"43,162263",940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,37f2b1ad-0571-412b-bae8-2628bcafab7d,361AR,940_361AR_43.1
1545,S,815,Benoemd,Stop Marker Board,Stop Marker Board,5126,5128,5bf5eac8-b2a0-4007-a5e1-60f88ef967b2,ff1c4abc-e9ba-4570-96e1-ae93eeffb57a,fd38d296-ee64-49ea-ba6e-447218b565f5,5e7da906-3a95-b3fd-9d39-ea5ea9324b3c,,0.417273,"0,417273",1.307545,"1,307545",108.262355,"108,262355",109.151905,"109,151905",039,,39,039__,Zevenaar - Zevenaar Grens,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,1f5bc7ae-6a55-4dc3-ba95-15500ad379e2,5105V,039_5105V_107.8
1546,S,265,Benoemd,WISSEL_GW,STOOTJUK,871,SJ_871R,fb7a73d8-d9cd-4be0-9bff-0f5f5b2b074f,6eb3c51c-4d90-4b82-be2a-4b1aef85d510,2b5a437f-d9d8-4ee4-a52e-ee44f5fd8961,aa60f978-4758-2238-c2f4-9cc93172dedc,,0.036492,"0,036492",0.218224,"0,218224",1.650629,"1,650629",1.830563,"1,830563",531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,d1dcfebc-a0c0-4ba2-b330-90d6e2497823,871R,531_871R_1.6
1547,S,wX0053R-SJ_X0053R,Pseudo,WISSEL_GW,STOOTJUK,X0053,SJ_X0053R,b19513d1-faee-4639-b093-a2e320dd0b4d,40dbb9e2-e149-4144-8cc9-61c5eb06aea6,70b93cf1-297b-48dc-8fd1-7ef5aa770269,f0931355-9032-4256-90de-f92899c9a5cc,,0.0317,"0,031700",0.098921,"0,098921",7.412821,"7,412821",7.479992,"7,479992",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",e2b5e927-3343-408d-a29c-621554c51293,X0053R,950_X0053R_7.4
1548,W,20,Benoemd,,,,,,,,,8994dfae-4244-42b0-9e22-4603aee41b9d,0,"0,000000",0.001325,"0,001325",73.302837,"73,302837",73.301508,"73,301508",776,,776,776__,Laarwald (D) - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,c16a8a30-80e9-4db7-a09a-c9e9541b2fe8,20V,
1549,W,31,Benoemd,,,,,,,,,6f0196f7-3cea-44e6-bb17-8e13d6fbff13,0,"0,000000",0.003165,"0,003165",200.218311,"200,218311",200.215144,"200,215144",822,b,822,822_b,Zwijndrecht Groote Lindt,Lindk-Zwdmww,Lindtsedijk - Zwijndrecht Merwedeweg ,2820a9a4-48b7-4ce5-b004-a2f3abc7ea6b,31V,
1550,W,155B/157A,Benoemd,,,,,,,,,9abf940b-634e-4dc2-ab7f-f5c36cef2b46,0.036751,"0,036751",0.045326,"0,045326",80.776405,"80,776405",80.784934,"80,784934",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,d93322f1-78c3-4e6e-b5f6-4c3328507f16,155AR,
1551,S,w113BV-w155B/157AS,Pseudo,WISSEL_GW,WISSEL_EW,113B,155B/157A,2edf5059-5314-484e-85ed-63e7c19d3e2f,9b7aac1e-385d-4a6b-aad2-a02aa0acbcc7,d1098c58-e417-4cc2-a364-aa0c416f6a19,45c59121-6b09-11b1-0f43-2780865ed095,,0.0039,"0,003900",0.030197,"0,030197",0.757918,"0,757918",0.783927,"0,783927",520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,607a426e-6921-48a9-8ba5-40672152b8b2,113BV,520_113BV_0.8
1552,W,923,Benoemd,,,,,,,,,0d7056b6-8965-4e54-9ed6-635e494bf44d,0.301736,"0,301736",0.335801,"0,335801",201.876619,"201,876619",201.910651,"201,910651",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,c72531c0-02bd-48c1-9072-6c0f93c7c32f,905L,
1553,W,11,Benoemd,,,,,,,,,edd02840-a392-4810-ade1-15a6463ce495,0,"0,000000",0.0045,"0,004500",121.503051,"121,503051",121.507584,"121,507584",817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,f18f2e0c-1c36-42d7-9193-e427edf51113,11V,
1554,W,309A,Benoemd,,,,,,,,,9e82cda0-028e-4231-b5f2-45e20b3c75bd,0.025157,"0,025157",0.029057,"0,029057",14.417667,"14,417667",14.413735,"14,413735",625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,e19fe65b-fab5-42cd-8ad6-051def21cf09,307BV,
1555,W,413,Benoemd,,,,,,,,,3264a400-291d-4dfb-866d-8000d3358edc,0,"0,000000",0.0039,"0,003900",49.639615,"49,639615",49.64347,"49,643470",654,,654,654__,Assen,Mp-Gn,Meppel - Groningen ,1c470a6b-bac2-451b-97ab-352384a9a192,413V,
1556,S,sLG-w1005AV,Pseudo,Lichtsein,WISSEL_GW,1012,1005A,9978409c-640c-41c7-872a-75802d970d5a,8e36fa81-dfc6-4cbb-bafc-074b6545e792,ed647db6-c1c9-4363-88f6-a69dab3eb32e,7b6c0a07-c283-58cb-682a-12001702933f,,11.640503,"11,640503",11.647257,"11,647257",44.500038,"44,500038",44.506788,"44,506788",534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,b18956cb-451b-45f6-975b-5f8d248d4232,327BV,085_327BV_32.9
1557,W,1291A,Benoemd,,,,,,,,,f5f55caf-e71f-4af1-bfb3-d5953ae44674,0.032669,"0,032669",0.037169,"0,037169",30.051976,"30,051976",30.05635,"30,056350",542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,10db89eb-9055-43af-986f-eab0493cabfd,1281T,
1558,W,151,Benoemd,,,,,,,,,fb7e42ec-8230-444d-b198-7f5516612b40,0.606827,"0,606827",0.640892,"0,640892",64.194266,"64,194266",64.22844,"64,228440",518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,c5417257-15bd-46ed-aab1-ecb56ab12b61,123L,
1559,W,1,Benoemd,,,,,,,,,2cdf71c2-3c74-4df6-a90b-8043aef1cf7f,0,"0,000000",0.049809,"0,049809",205.872051,"205,872051",205.822359,"205,822359",950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",fb76d09e-1f61-4132-accf-9839438a94e1,1L,
1560,W,193B,Benoemd,,,,,,,,,c5a212d8-c6e9-41a2-9d09-83bb5581d195,0.226176,"0,226176",0.26506,"0,265060",50.675337,"50,675337",50.635977,"50,635977",618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,869581a7-c083-4405-acf1-10d23262648d,187AT,
1561,W,37A/37B,Benoemd,,,,,,,,,2f2c9d6f-38c3-4325-aa76-21cde4f796b7,0.001325,"0,001325",0.006983,"0,006983",68.655496,"68,655496",68.661124,"68,661124",011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,e73cc68f-fcf7-40c8-8d1d-1c2004390eb0,35V,
1562,W,459,Benoemd,,,,,,,,,779b6635-32f4-4922-9517-3254037ae894,0.02372,"0,023720",0.02535,"0,025350",48.724773,"48,724773",48.723152,"48,723152",132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,9c578c81-44ee-4649-a86a-f509893ded6c,457P,
1563,W,974,Benoemd,,,,,,,,,dfe80912-f2b0-4f19-b949-9296505adaa6,0,"0,000000",0.034104,"0,034104",34.501851,"34,501851",34.535693,"34,535693",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,4875b2a6-72d4-43e6-b3e2-83b02a390579,974R,
1564,W,7215,Benoemd,,,,,,,,,ff8ad585-5d27-4c98-92f7-02e0f58af824,0.605155,"0,605155",0.63922,"0,639220",102.991271,"102,991271",103.024822,"103,024822",822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,2ebe5cd4-d09c-40a3-abea-b7dd66743b9f,29L,
1565,W,1649/1663,Benoemd,,,,,,,,,ceccc724-471e-4637-90bf-faca3066cd24,0.020312,"0,020312",0.03065,"0,030650",2.209356,"2,209356",2.199124,"2,199124",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,6b12b395-9371-4bbb-9bbf-eed173fe766b,1643S,
1566,W,213,Benoemd,,,,,,,,,1d4d343c-8432-4b6e-8347-e11a49a8155a,0,"0,000000",0.003601,"0,003601",80.983551,"80,983551",80.987055,"80,987055",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,47fd095b-e2af-4adb-bf0a-de31e61ddf84,213V,
1567,S,32a,Benoemd,WISSEL_GW,WISSEL_GW,4,85,2a928d30-3c4b-442e-b148-762c18826de8,c8208b6f-0444-433e-8aac-c407357213af,34fb37a7-405f-435d-8260-c44351045893,bf69344b-8fa3-4877-803d-23efc8429fda,,0.034087,"0,034087",0.088549,"0,088549",28.097196,"28,097196",28.150038,"28,150038",557,a,557,557_a,Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,4a1a9ddb-2ab8-4145-b675-d8c25b130550,4L,557_4L_28.1
1568,W,13A,Benoemd,,,,,,,,,2b9ed719-e525-446a-95df-4775061412ba,0,"0,000000",0.034064,"0,034064",32.252663,"32,252663",32.286841,"32,286841",626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,38b230d5-44eb-4b41-ac80-ada042b4a800,13AL,
1569,W,331B/339A,Benoemd,,,,,,,,,af12c901-017a-4752-84c9-a62d36d5be93,0.009975,"0,009975",0.01743,"0,017430",81.483847,"81,483847",81.491424,"81,491424",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,1924fa10-7415-4a9e-ab82-11298fe87ce7,339AT,
1570,S,w920R-w941/942S,Pseudo,WISSEL_GW,WISSEL_EW,920,941/942,89f3e91c-8198-4179-8c0b-1d71dc69d2fe,2b25e421-bda7-4036-94e3-110e455ba1c5,9b06683b-7b7f-41f5-852a-0575226451f6,b2006b83-8d77-4222-2c62-887f702374ce,,0.03647,"0,036470",0.107344,"0,107344",17.95588,"17,955880",18.025953,"18,025953",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,da85df33-d4ba-487a-b8cd-de15381c6d13,920R,514_920R_17.9
1571,S,s36-w1175V,Pseudo,Lichtsein,WISSEL_GW,1140,1175,5aa9ea7a-ad8b-40d1-91fe-720fc5358c72,22d0443d-1c78-461e-85ff-c193d3b85dcc,8ff1cbcc-8def-446a-bf21-dbb72df32496,525448d7-0169-7270-0034-e129770e3551,,0.771567,"0,771567",0.997925,"0,997925",28.870213,"28,870213",29.098095,"29,098095",542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,aa6f7a72-84c7-4f21-aef1-7fdc2ff8fc56,1111L,119_1111L_28.1
1572,W,878,Benoemd,,,,,,,,,ac342400-468f-4cf3-8dcb-640cbdfd38c9,0.042379,"0,042379",0.076467,"0,076467",69.43897,"69,438970",69.472784,"69,472784",011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,c9b84741-3787-4baf-b909-fb2a4b4debb5,877R,
1573,W,1207A,Benoemd,,,,,,,,,d7960aa0-b3fc-4ef7-b11d-5b10968e9a73,0,"0,000000",0.058131,"0,058131",21.78614,"21,786140",21.844581,"21,844581",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,5dcb8a9a-7255-4bea-af28-40c22d147090,1207AL,
1574,S,111,Benoemd,Lichtsein,Lichtsein,936,942,7fb6b934-ec7b-42c0-a20f-d0a46a8f1ac3,7dda84f3-a743-420f-bed8-9e1509dcb8c8,20103a1a-e673-41ed-b310-f764d4c1e82e,aa6398a2-9e65-0ea2-ea3c-80f00458ce24,,0.110589,"0,110589",0.872729,"0,872729",147.710263,"147,710263",148.468925,"148,468925",027,,27,027__,Diemen - Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,abcaf070-7edc-4d57-8e87-d5b07455ab23,933L,027_933L_147.6
