Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
19-08-2018,27-08-2019,24-08-2018,17:00,01:00,Festival STRAND,Haarrijnseplas,Versterkt geluid  bouwsels,Vergunning verstrekt
24-08-2018,24-08-2018,24-08-2018,19:00,23:30,De Blijde Intrede/Festival Oude Muziek 2018 ,Domplein,bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,24-08-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
,,24-08-2018,,,Kinderspeelweekend,Julianapark,,Gaat niet door
30-07-2018,15-09-2018,25-08-2018,09:00,17:00,Historische Bouwplaats Domplein,Domplein,bouwsels,Vergunning verstrekt
25-08-2018,25-08-2018,25-08-2018,10:00,17:00,Braderie Vleuten,"Dorpsplein, Hindersteinlaan, Schoolstraat, Pastoor Ohlaan",versterkt geluid  bouwsels,Vergunning verstrekt
19-08-2018,27-08-2019,25-08-2018,12:00,23:30,Festival STRAND,Haarrijnseplas,Versterkt geluid  bouwsels,Vergunning verstrekt
22-08-2018,28-08-2018,25-08-2018,12:00,02:00,Trekkertrek Jutphaas,Nedereindseweg,Versterkt geluid  bouwsels,Vergunning verstrekt
24-08-2018,27-08-2018,25-08-2018,12:00,18:00,Utrecht Made Zomerfestival,Prinses Christinalaan,Versterkt geluid  bouwsels,Vergunning verstrekt
25-08-2018,26-08-2018,25-08-2018,14:00,01:00,Straatfeest s'Jacoblaan,Dr. H. Th. s'Jacoblaan huisnummer 1-35,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
20-08-2018,28-08-2018,25-08-2018,15:00,01:00,Showman's Fair,Berlijnplein ,bouwsels,Vergunning verstrekt
25-08-2018,25-08-2018,25-08-2018,17:30,22:00,UCU Introweek Festival,Campusplein,Versterkt geluid  bouwsels,Vergunning verstrekt
25-08-2018,25-08-2018,25-08-2018,18:00,22:00,Muziekavond,Park Lepelenburg,Versterkt geluid,Vergunning verstrekt
25-08-2018,26-08-2018,26-08-2018,08:00,20:00,Ronde van Midden Nederland,"Orteliuslaan, Mercatorweg, Papendorp",wegafsluiting bouwsels,Vergunning verstrekt
22-08-2018,28-08-2018,26-08-2018,11:00,22:00,Trekkertrek Jutphaas,Nedereindseweg,Versterkt geluid  bouwsels,Vergunning verstrekt
26-08-2018,26-08-2018,26-08-2018,12:30,22:00,Buurt dag Welgelegen,Ravellaan 96,versterkt geluid  bouwsels,Vergunning verstrekt
26-08-2018,26-08-2018,26-08-2018,13:00,18:00,De Klanksteen 5 jarig jubileum van culturele verbinding,Tolsteegplantsoen,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
26-08-2018,26-08-2018,26-08-2018,14:00,20:00,Het Utrechts Mosselfestival,Lucas Bolwerk/Lange Jufferstraat,bouwsels,Vergunning verstrekt
20-08-2018,28-08-2018,26-08-2018,15:00,23:00,Showman's Fair,Berlijnplein ,bouwsels,Vergunning verstrekt
26-08-2018,26-08-2018,26-08-2018,15:00,16:00,Zomerse Zondagen (geluid cat.A),Hoge Woerdplein (Castellum Hoge Woerd),wegafsluiting bouwsels,Vergunning verstrekt
26-08-2018,26-08-2018,26-08-2018,15:00,23:00,El Molino,Molenpark,Versterkt geluid  bouwsels,Gaat niet door
24-04-2018,10-09-2018,27-08-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
20-08-2018,28-08-2018,27-08-2018,15:00,23:00,Showman's Fair,Berlijnplein ,bouwsels,Vergunning verstrekt
27-08-2018,27-08-2018,27-08-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,28-08-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
28-08-2018,28-08-2018,28-08-2018,18:00,22:00,Introductie eerstejaars 2018,Ina Boudier-Bakkerlaan 50,,Vergunning verstrekt
28-08-2018,28-08-2018,28-08-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,29-08-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
29-08-2018,29-08-2018,29-08-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,30-08-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
03-05-2018,20-09-2018,30-08-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
30-08-2018,30-08-2018,30-08-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,31-08-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
31-08-2018,31-08-2018,31-08-2018,16:00,18:30,Lustrumviering Stichting Wilhelminapark e.o.,Wilhelminapark,,Vergunning verstrekt
30-08-2018,03-09-2018,31-08-2018,16:00,00:00,Sushi & Asianstreetfoodfestival JOY,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,31-08-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
31-08-2018,31-08-2018,31-08-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
01-09-22018,01-09-2018,01-09-2018,09:00,16:30,Utrechtse Montmartre,Domplein,bouwsels,Gaat niet door
1-9-208,01-09-2018,01-09-2018,10:00,18:00,Buurtfeest Steerenzicht,Keerkringplein,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-08-2018,04-09-2018,01-09-2018,12:00,23:00,Lief Festival,Strijkviertel,Versterkt geluid  bouwsels,Vergunning verstrekt
01-09-2018,01-09-2018,01-09-2018,13:00,20:00,CABBuurtfeest,CAB-rondom,Versterkt geluid  bouwsels,Vergunning verstrekt
31-08-2018,01-09-2018,01-09-2018,14:00,00:00,straatfeest Tulpstraat,Tulpstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
30-08-2018,03-09-2018,01-09-2018,14:00,00:00,Sushi & Asianstreetfoodfestival JOY,Griftpark,versterkt geluid  bouwsels,Vergunning verstrekt
01-09-2018,02-09-2018,01-09-2018,15:00,01:00,Buren Barbeque,Molierelaan Dantelaan,bouwsels,Vergunning verstrekt
01-09-2018,01-09-2018,01-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
02-09-2018,02-09-2018,02-09-2018,09:00,12:00,Urban Culture Run,Stationsplein ( route ),bouwsels,Vergunning verstrekt
01-09-2018,03-09-2018,02-09-2018,10:00,17:00,Leidsche Rijn Festival,Hoge Woerdplein (Castellum Hoge Woerd),Versterkt geluid  bouwsels,Vergunning verstrekt
02-09-2018,02-09-2018,02-09-2018,11:00,17:00,Platen - CD Beurs,Janskerkhof,,Vergunning verstrekt
02-09-2018,02-09-2018,02-09-2018,13:00,20:00,Run for KiKa Estafette & Giro di KiKaNederland,Budapestlaan,bouwsels,Vergunning verstrekt
02-09-2018,02-09-2018,02-09-2018,14:00,19:00,Buurtfeest Neerlandia,Neerlandiakade,Versterkt geluid  bouwsels,Vergunning verstrekt
30-08-2018,03-09-2018,02-09-2018,14:00,22:00,Sushi & Asianstreetfoodfestival JOY,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
02-09-2018,02-09-2018,02-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,03-09-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
03-09-2018,12-09-2018,03-09-2018,10:00,20:00,Meet the future festival,"Coimbrapad, Utrecht Science Park",bouwsels,Vergunning verstrekt
03-09-2018,03-09-2018,03-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,04-09-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
03-09-2018,12-09-2018,04-09-2018,10:00,20:00,Meet the future festival,"Coimbrapad, Utrecht Science Park",bouwsels,Vergunning verstrekt
04-09-2018,04-09-2018,04-09-2018,15:00,18:00,Duurzame Introductie Stunt STORM,Mariaplaats,bouwsels,Vergunning verstrekt
04-09-2018,04-09-2018,04-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,05-09-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
03-09-2018,12-09-2018,05-09-2018,10:00,20:00,Meet the future festival,"Coimbrapad, Utrecht Science Park",bouwsels,Vergunning verstrekt
05-09-2018,05-09-2018,05-09-2018,18:30,20:00,Singel Serenade,Vredenburg Kade,Versterkt geluid  bouwsels,Vergunning verstrekt
05-09-2018,05-09-2018,05-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,06-09-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
03-09-2018,12-09-2018,06-09-2018,10:00,20:00,Meet the future festival,"Coimbrapad, Utrecht Science Park",bouwsels,Vergunning verstrekt
03-05-2018,20-09-2018,06-09-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
06-09-2018,06-09-2018,06-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,07-09-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
03-09-2018,12-09-2018,07-09-2018,10:00,20:00,Meet the future festival,"Coimbrapad, Utrecht Science Park",bouwsels,Vergunning verstrekt
06-09-2018,08-09-2018,07-09-2018,12:00,18:00,Bekendmaking winnend plan Smakkelaarsveld,Smakkelaarsveld,bouwsels,Vergunning verstrekt
03-09-2018,10-09-2018,07-09-2018,13:00,01:00,King of the Court,Jaarbeurs,Versterkt geluid  bouwsels,Vergunning verstrekt
07-09-2018,09-09-2018,07-09-2018,18:00,01:00,Buurtfeest Buurtvereniging hoogelanden,Hoogstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,07-09-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
07-09-2018,07-09-2018,07-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
08-09-2018,22-09-2018,08-09-2018,10:00,16:00,Happening Hoograven 8 september 2018,Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
03-09-2018,12-09-2018,08-09-2018,10:00,20:00,Meet the future festival,"Coimbrapad, Utrecht Science Park",bouwsels,Vergunning verstrekt
08-09-2018,08-09-2018,08-09-2018,10:00,17:00,Open Monumentendag Utrecht,Domplein,bouwsels,Vergunning verstrekt
07-09-2018,08-09-2018,08-09-2018,11:00,16:00,De Sociale Buurtmarkt Overvecht 2018,Schooneggendreef (Dreefplein),Versterkt geluid  Bouwsels,Vergunning verstrekt
08-09-2018,08-09-2018,08-09-2018,11:00,19:00,Modeshow Centrum Vleuterweide,Voor de Burchten,Versterkt geluid  bouwsels,Vergunning verstrekt
07-09-2018,09-09-2018,08-09-2018,12:00,01:00,Buurtfeest Buurtvereniging hoogelanden,Hoogstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
29-08-2018,13-09-2018,08-09-2018,12:00,23:00,Smeerboel Festival,Mercatorlaan (Grasweide Papendorp),Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
08-09-2018,08-09-2018,08-09-2018,12:00,23:00,Straatfeest Goethelaan/Byronstraat/Corneillelaan/Racinelaan,Kruispunt Goethelaan / Byronstraat / Corneillelaan,Versterkt geluid  bouwsels,Vergunning verstrekt
08-09-2018,08-09-2018,08-09-2018,12:00,00:00,Straatfeest Dantelaan,Dantelaan,wegafsluiting bouwsels,Gaat niet door
08-09-2018,08-09-2018,08-09-2018,16:00,20:00,Buurt Barbecue Proef De Gaard,Troosterlaan (WKC De Gaard),Versterkt geluid  bouwsels,Vergunning verstrekt
08-09-2018,08-09-2018,08-09-2018,16:30,19:00,Gaudeamus @ Molen de Ster,Molenpark,bouwsels,Vergunning verstrekt
08-09-2018,08-09-2018,08-09-2018,18:00,22:00,Muziekavond,Park Lepelenburg,Versterkt geluid,Vergunning verstrekt
08-09-2018,08-09-2018,08-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
08-09-2018,09-09-2018,09-09-2018,09:00,17:00,Braderie Marco Pololaan,Marco Pololaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-09-2018,09-09-2018,09-09-2018,09:00,15:00,"Rommelmarkt Kershof, Boomgaardlaan, Burgjeslaan","Kershof, Boomgaardlaan, Burgjeslaan",,Vergunning verstrekt
03-09-2018,12-09-2018,09-09-2018,10:00,20:00,Meet the future festival,"Coimbrapad, Utrecht Science Park",bouwsels,Vergunning verstrekt
08-09-2018,09-09-208,09-09-2018,10:00,16:00,Open dag Politiebureau de Meern,Middelweerdplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
06-09-2018,11-09-2018,09-09-2018,11:30,18:00,The Color Run,Strandboulevard (Haarrijnse Plas),Versterkt geluid  bouwsels,Vergunning verstrekt
09-09-2018,09-09-2018,09-09-2018,12:00,18:00,A Lazy Sunday Afternoon (geluid cat. B),Hoge Woerdplein (Castellum Hoge Woerd),Versterkt geluid  bouwsels,Vergunning verstrekt
09-09-2018,09-09-2018,09-09-2018,12:00,20:00,ZON festival 2018,Pr. Christinalaan ,Versterkt geluid  bouwsels,Vergunning verstrekt
09-09-2018,09-09-2018,09-09-2018,13:00,20:00,Markt om de Hoek,Beerthuizenplantsoen,wegafsluiting bouwsels,Vergunning verstrekt
09-09-2018,09-09-2018,09-09-2018,13:00,17:30,Beachwaterpolo Promo Event,Cathrijnesingel ,Versterkt geluid  bouwsels,Vergunning verstrekt
09-09-2018,09-09-2018,09-09-2018,14:00,15:00,Koerikoeloem,Lepelenburg,Versterkt geluid  bouwsels,Gaat niet door
09-09-2018,09-09-2018,09-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
10-09-2018,10-09-2018,10-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
11-09-2018,11-09-2018,11-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
12-09-2018,12-09-2018,12-09-2018,17:00,17:15,Grand Opening WTC Utrecht,Jaarbeursplein,Versterkt geluid  bouwsels,Vergunning verstrekt
12-09-2018,12-09-2018,12-09-2018,17:00,20:00,Meet & Eat,Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
12-09-2018,12-09-2018,12-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
13-09-2018,13-09-2018,13-09-2018,10:00,17:00,Platen - CD Beurs,Mariaplaats,,Vergunning verstrekt
03-05-2018,20-09-2018,13-09-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
13-09-2018,13-09-2018,13-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
13-09-2018,15-09-2018,14-09-2018,08:00,23:00,Culturele Zondag: Uitfeest 2018,"Jaarbeursplein, Castellum Hoge Woerd. Castellum Hoge Woerd, Weerdsluis",,Vergunning verstrekt
14-09-2018,15-09-2018,14-09-2018,10:00,19:00,Buitenbioscoop Centrum Vleuterweide,Voor de Burchten,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,14-09-2018,14-09-2018,13:30,16:30,Optreden kinderen Paulusschool,Willem de Zwijgerplantsoen,Versterkt geluid,Vergunning verstrekt
12-09-2018,17-09-2018,14-09-2018,14:00,01:00,Mother's Finest Festival,Janskerkhof,versterkt geluid  Bouwsels,Vergunning verstrekt
14-09-2018,14-09-2018,14-09-2018,15:30,22:00,Merwede Run,Europalaan ,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,16-09-2018,14-09-2018,17:00,23:59,Merwede Trinity Cup,Liesboschpark,Bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,14-09-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
14-09-2018,14-09-2018,14-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
13-09-2018,15-09-2018,15-09-2018,08:00,23:00,Culturele Zondag: Uitfeest 2018,"Jaarbeursplein, Castellum Hoge Woerd. Castellum Hoge Woerd, Weerdsluis",,Vergunning verstrekt
14-09-2018,05-11-2018,15-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
15-09-2018,15-09-2018,15-09-2018,08:00,16:00,Wijkdag Lunetten,"Zevenwouden (WKC lunetten, Fort Lunet IV)",Versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2018,15-09-2018,15-09-2018,09:00,17:00,Braderie Plantage,Plantage,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
14-09-2018,15-09-2018,15-09-2018,10:00,15:00,Buitenbioscoop Centrum Vleuterweide,Voor de Burchten,Versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2018,15-09-2018,15-09-2018,10:00,17:00,Kinderdag De Gaard,Troosterlaan (WKC de Gaard),Versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2018,15-09-2018,15-09-2018,10:00,17:00,Platen - CD Beurs,Mariaplaats,,Vergunning verstrekt
15-09-2018,15-09-2018,15-09-2018,10:00,23:59,Italian Party @ Berkelstraat,Berkelstraat,,Gaat niet door
14-09-2018,01-10-2018,15-09-2018,11:00,19:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,15-09-2018,15-09-2018,12:00,19:00,Binnenste Buiten Festival,"Burgemeester Reigerstraat, Nachtegaalstraat, Biltstraat",versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2018,30-09-2018,15-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
15-09-2018,16-09-2018,15-09-2018,12:00,19:00,Julianaparkfestival,Julianapark,bouwsels,Gaat niet door
12-09-2018,19-09-2018,15-09-2018,14:00,23:59,Haarse Kermis,"Ockhuizerweg, brink ( Dorp Haarzuilens )",Versterkt geluid  bouwsels,Vergunning verstrekt
13-09-2018,18-09-2018,15-09-2018,14:00,01:00,Mother's Finest Festival,Janskerkhof,versterkt geluid  Bouwsels,Vergunning verstrekt
15-09-2018,16-09-2018,15-09-2018,16:00,23:00,Shakespearefest 2018,Shakespearelaan,Bouwsels,Vergunning verstrekt
15-09-2018,15-09-2018,15-09-2018,17:00,23:59,Lustrum festival,Campus UCU,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,16-09-2018,15-09-2018,17:00,23:59,Merwede Trinity Cup,Liesboschpark,Bouwsels,Vergunning verstrekt
15-09-2018,15-09-2018,15-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,16-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
16-09-2018,16-09-2018,16-09-2018,11:00,19:00,Pasar Molen,Molenpark,bouwsels,Vergunning verstrekt
16-09-2018,16-09-2018,16-09-2018,11:00,17:00,Swan Market Utrecht,2e Daalseweg,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,01-10-2018,16-09-2018,11:00,19:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
16-09-2018,16-09-2018,16-09-2018,12:00,18:00,A Lazy Sunday Afternoon,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
12-09-2018,19-09-2018,16-09-2018,12:00,21:00,Haarse Kermis,"Ockhuizerweg, brink ( Dorp Haarzuilens )",Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,19-09-2018,16-09-2018,12:00,23:00,Mother's Finest Festival,Janskerkhof,versterkt geluid  Bouwsels,Vergunning verstrekt
15-09-2018,30-09-2018,16-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
16-09-2018,16-09-2018,16-09-2018,12:00,17:00,Voorlees Festival,Gangesdreef (Park de Gagel),Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,16-09-2018,16-09-2018,17:00,12:00,Merwede Trinity Cup,Liesboschpark,Bouwsels,Vergunning verstrekt
16-09-2018,16-09-2018,16-09-2018,,,Heropening winkelcentrum Nova (Activiteitenplan Urban),Hammarskjoldhof,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,17-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
12-09-2018,19-09-2018,17-09-2018,10:00,21:30,Haarse Kermis,"Ockhuizerweg, brink ( Dorp Haarzuilens )",Versterkt geluid  bouwsels,Vergunning verstrekt
17-09-2018,21-09-2018,17-09-2018,11:00,16:00,SusTasty Food Festival,Drift 27,,Vergunning verstrekt
14-09-2018,01-10-2018,17-09-2018,11:00,19:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,17-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
17-09-2018,17-09-2018,17-09-2018,,,Buiten ARK Festival door JCK en binnenactiviteit door winkeliersvereniging,Hammarskjoldhof,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,18-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
12-09-2018,19-09-2018,18-09-2018,10:00,21:00,Haarse Kermis,"Ockhuizerweg, brink ( Dorp Haarzuilens )",Versterkt geluid  bouwsels,Vergunning verstrekt
18-09-2018,22-09-2018,18-09-2018,11:00,21:00,SusTasty Food Festival,Drift 27,,Vergunning verstrekt
14-09-2018,01-10-2018,18-09-2018,11:00,19:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,18-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
18-09-2018,18-09-2018,18-09-2018,20:30,21:30,Installatieoptocht UVSV,Domplein,,Gaat niet door
18-09-2018,18-09-2018,18-09-2018,,,Buiten ARK Festival door JCK en binnenactiviteit door winkeliersvereniging,Hammarskjoldhof,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,19-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
19-09-2018,23-09-2018,19-09-2018,11:00,16:00,SusTasty Food Festival,Drift 27,,Vergunning verstrekt
14-09-2018,01-10-2018,19-09-2018,11:00,22:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,19-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
19-09-2018,19-09-2018,19-09-2018,13:00,19:00,Opening Only for Men Leidsche Rijn,Hof van Bern 6,bouwsels,Vergunning verstrekt
19-09-2018,19-09-2018,19-09-2018,,,Buiten ARK Festival door JCK en binnenactiviteit door winkeliersvereniging,Hammarskjoldhof,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,20-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
20-09-2018,24-09-2018,20-09-2018,11:00,21:00,SusTasty Food Festival,Drift 27,,Vergunning verstrekt
14-09-2018,01-10-2018,20-09-2018,11:00,19:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
