OBJECTID,PUIC,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,NAAM,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,KM_GEOCODE_VAN,KM_GEOCODE_TOT
424,1af041d2-0de3-44e3-a213-d62f321f0202,158,,158,158__,Ressen = Bemmel - Zevenaar,"91,500","104,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,91.5,104.1
425,e88ce68f-d38c-40cf-af93-7039fed90c3d,485,b,485,485_b,Amsterdam Hemhaven (gebied),"50,000","50,450",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50,50.45
426,1ec69b15-7dad-4f17-b2c4-9f31a3393d7d,485,e,485,485_e,Amsterdam Hemhaven (gebied),"150,000","151,360",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,150,151.36
427,b08a99d4-9645-43db-baed-89e4039261e9,485,j,485,485_j,Amsterdam Hemhaven (gebied),"375,100","375,670",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,375.1,375.67
428,adc0675f-af23-49a2-b043-b6e47e992e2b,485,d,485,485_d,Amsterdam Hemhaven (gebied),"100,000","101,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,101.4
429,89ed0855-d17c-4b8a-b1f6-463a7524a4ee,544,b,544,544_b,Breda,"21,500","23,486",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21.5,23.486
430,9cf3d1c1-6556-4ee3-8c3b-69430eb6ed2c,032,,32,032__,Blauwkapel - Lunetten,"14,000","16,670",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,14,16.67
431,abcfaf75-1c68-4ad4-81dc-a675b303c9c6,510,a,510,510_a,Elst,"1,300","1,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.3,1.8
432,54df2772-2387-4051-9b51-9ee9fe035834,530,b,530,530_b,Den Dolder,"11,100","13,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,11.1,13.3
433,d67e01e5-2f39-4bed-9bbe-61ab103280af,005,,5,005__,Zuidbroek - Nieuweschans Grens,"103,000","127,642",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,103,127.642
434,b032ad6c-8688-46b0-b357-1dad90a4364b,805,b,805,805_b,Dordrecht Zeehaventerrein,"600,000","600,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,600,600.7
435,e7c6e548-7d55-4aba-87ee-673da42f112d,587,c,587,587_c,Diemen,"146,400","147,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,146.4,147.5
436,658b857d-e930-445f-b195-b74b8bd746da,534,b,534,534_b,Leiden Centraal,"44,500","47,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,44.5,47
437,bdfa1b5e-e7dd-42bc-a3a9-126f740a3405,550,,550,550__,Leeuwarden,"24,600","27,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,24.6,27
438,3e52a14d-1657-4e9f-a8c2-8737d3623fcc,468,f,468,468_f,Rotterdam Eemhaven,"300,000","300,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300,300.6
439,77a0507a-9a03-4b93-9942-03e75747e906,007,,7,007__,Sauwerd - Winsum,"0,400","5,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.4,5.1
440,f07ce78a-d0bb-400f-be4e-2220884a564d,801,d,801,801_d,Moerdijk Industrieterrein,"300,000","302,750",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300,302.75
441,1c8ee534-18db-4312-9b47-366e08b48f46,121,c,121,121_c,Breda - Lage Zwaluwe,"300,000","302,509",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300,302.509
442,eb68b1a9-3a97-4eeb-8df6-100a3f7c3210,114,a,114,114_a,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,"52,600","54,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.6,54
443,f604d41a-a1d7-486c-bc7f-da535ec958dc,130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,"300,000","301,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300,301.4
444,88a1deba-ca6c-42f0-aa49-6379b167aac9,088,,88,088__,Hilversum - Baarn,"29,200","35,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,29.2,35
445,09b19f5d-ed4a-4ad9-8239-26a9453601f0,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,"0,800","23,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.8,23.4
446,4e80caa5-a235-405c-8fb7-4d49f8ee1d2b,525,b,525,525_b,Amsterdam Singelgracht Aansl.,"77,700","79,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,77.7,79.8
447,777000d1-0338-4344-ba8d-b62172b57236,486,e,486,486_e,Amsterdam Westhaven (gebied),"300,000","301,023",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300,301.023
448,b1c8682c-70e1-4349-81ed-d3fdb765093e,081,,81,081__,Zaandam - Amsterdam Singelgracht Aansl.,"74,300","74,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,74.3,74.8
449,0660b374-306b-4424-9e45-2350d812cb00,523,f,523,523_f,Amsterdam Sloterdijk,"1,300","1,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.3,1.8
450,ededebd0-ac98-402d-bcf3-b2c0998a5ef2,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),"12,500","21,779",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12.5,21.779
451,fa4ed59d-ad69-4fa8-b55b-cac0ca95cae3,001,a,1,001_a,Harlingen Haven - Leeuwarden,"0,400","24,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.4,24.6
452,204a5dff-6591-481f-97ac-708361499a17,486,b,486,486_b,Amsterdam Westhaven (gebied),"74,800","77,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,74.8,77.7
453,acc836f7-d4db-47a2-b848-801eda4b2738,478,a,478,478_a,Rotterdam Europoort 4,"0,000","5,146",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,5.146
454,9565f7bf-9107-4282-b17a-891140eeda4c,475,b,475,475_b,Rotterdam Maasvlakte,"100,300","102,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.3,102
455,d4491d89-0df4-49e4-b6e3-4cd3d9cca8a0,475,a,475,475_a,Rotterdam Maasvlakte,"0,000","2,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,2.9
456,c61dcc9f-b70e-4283-856b-4c9e4ab39431,479,b,479,479_b,Maasvlakte 2,"500,000","502,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,500,502.7
457,e44f742f-8ad7-443e-a2c2-1ae23075f582,852,a,852,852_a,Axel Axelse Vlakte,"156,435","160,742",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,156.435,160.742
458,f8a30eb0-59fa-440b-98a4-f2047c41ca8f,127,a,127,127_a,Roosendaal - Vlissingen,"0,700","74,350",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.7,74.35
459,1438109b-ff17-4160-b1ba-ba77e6e703d9,019,,19,019__,Wierden - Almelo,"34,200","37,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.2,37.2
460,86296cd7-faf1-4ed9-81b4-9eca08a13748,818,a,818,818_a,Terneuzen Dow Chemical,"100,000","110,680",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,110.68
461,94cbd415-dc39-4381-8a58-a63156f0a0dc,586,,586,586__,Amsterdam Centraal,"79,800","81,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,79.8,81.7
462,e5896919-8895-4353-aa11-5de29d4801f6,817,h,817,817_h,Vlissingen Sloehaven,"310,000","310,850",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,310,310.85
463,015eb382-ea32-45b4-a273-994ef070bd12,012,,12,012__,Meppel - Assen,"0,800","48,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.8,48.1
464,4d45ef82-96dd-4f79-aecf-86551202fa13,042,,42,042__,Vork - Kesteren,"2,900","21,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2.9,21.5
465,f39aea3e-5cc8-45d7-89a2-db39713b2fa4,817,m,817,817_m,Vlissingen Sloehaven,"800,000","800,650",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,800,800.65
466,ddf1aa12-6f71-4dd1-9fcc-c0daa104d606,127,b,127,127_b,Roosendaal - Vlissingen,"700,000","700,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,700,700.3
467,ae3a7ed1-10ce-47a8-a066-1ddb039cfba2,557,b,557,557_b,Terneuzen Aansl.,"63,400","63,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.4,63.5
468,991fae95-33f5-4865-970c-1b43edaf2275,051,,51,051__,s Hertogenbosch - Vught Aansl.,"48,700","50,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,48.7,50.9
469,c2d14b16-1154-4b9a-81fe-b13c506b8687,059,,59,059__,Weert - Roermond,"65,100","87,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.1,87.1
470,1fa983f2-ea8d-43e9-af4b-2a0acb914c22,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder","200,600","202,259",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200.6,202.259
471,52b6e0d7-d79a-4c98-94bb-35eae1116102,924,b,924,924_b,Kijfhoek,"524,831","525,735",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,524.831,525.735
472,1aa2379f-8df9-4273-99ef-81a58348f64a,056,,56,056__,Venlo Grens - Venlo,"0,000","2,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,2
473,6047fe05-d799-4b5a-9850-3dc3da4de8c6,614,a,614,614_a,s Hertogenbosch,"23,500","23,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,23.5,23.6
474,609ce080-8f9c-4dc9-9d04-383b0fa27cf6,839,b,839,839_b,Tilburg de Loven,"200,000","200,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,200.2
475,c6bb33e2-d80a-4071-ad3e-26e50f9969e3,002,,2,002__,Leeuwarden - Groningen,"27,000","79,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,27,79.3
476,76383679-b8a5-4b0b-8c34-9600b2b74e32,009,,9,009__,Meppel - Leeuwarden,"101,600","165,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,101.6,165.9
477,0b96cf5a-9d75-4d54-a71d-408269f44e8e,210,,210,210__,Zutphen - Winterswijk,"1,800","42,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.8,42.9
478,19520981-d3c1-4370-b5fc-f60aadce5697,803,h,803,803_h,Delfzijl Stamlijn Havenschap,"100,400","106,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.4,106.9
479,a336f053-e2d4-4475-8dc8-1497e2980c5e,803,m,803,803_m,Delfzijl Stamlijn Havenschap,"160,000","160,530",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,160,160.53
480,d57faf60-2cbf-4528-9888-4ae5e22df842,531,a,531,531_a,Utrecht Centraal,"0,700","0,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.7,0.9
481,b555eb49-0e64-4c77-90fd-442dd56fe122,547,a,547,547_a,Lunetten Aansl.,"2,900","3,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2.9,3.3
482,c7a8bcc6-a558-4087-b1d0-a89c55dfeb2f,663,a,663,663_a,Rotterdam Barendrecht,"39,800","41,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,39.8,41.3
483,3d73ad07-9a50-4a70-8daf-93cea2abd4a0,663,c,663,663_c,Rotterdam Barendrecht,"199,900","201,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,199.9,201.3
484,d0bdab38-b816-4495-a3f0-4a3c6dc2dafa,134,,134,134__,Gouda - Moordrecht Aansl.,"33,300","34,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,33.3,34.2
485,6a3ac724-17bd-4f90-99af-451e896801fa,537,c,537,537_c,Moordrecht Aansl.,"0,000","0,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,0.8
486,b48642ce-6321-4282-b633-dd3ef9fe716a,513,a,513,513_a,Geldermalsen,"24,200","26,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,24.2,26.6
487,23f47b5a-5bcb-4cd2-9dda-1271be6f4382,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,"2,400","46,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2.4,46.7
488,c682658b-eb55-4fd4-a9f2-118606293acd,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,"83,800","86,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,83.8,86.1
489,21b4f1c3-c9cd-42d4-8712-f2832a5af311,120,a,120,120_a,Lage Zwaluwe - Roosendaal,"1,500","21,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.5,21.5
490,e4d52114-eb3f-4e69-b251-68e8d12d6894,122,,122,122__,Roosendaal - Breda,"2,100","21,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2.1,21.5
491,0754f2c1-147a-467e-93b0-13484d0b42f8,518,,518,518__,Weert,"62,500","65,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.5,65.1
492,edbbe0a9-64e2-4845-80bf-675ddda24d13,209,,209,209__,Dieren - Apeldoorn,"0,600","21,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.6,21
493,7f1955f6-2f49-475f-9c8a-7fb6f26cd3e0,093,,93,093__,Blauwkapel - Den Dolder,"4,600","11,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4.6,11.1
494,5d801025-2775-45c0-acb2-6a85f3c750aa,083,,83,083__,Haarlem - Zandvoort aan Zee,"1,100","8,170",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.1,8.17
495,702a100d-4e47-4a8b-926d-df4e3773ecb7,512,b,512,512_b,Ressen = Bemmel,"88,500","91,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,88.5,91.5
496,3f3bcc29-0927-4896-8aee-b1e802ec3e90,545,b,545,545_b,Roosendaal,"21,500","24,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21.5,24.6
497,492869c6-3c7a-404d-b3e3-b78ddc0db52c,509,a,509,509_a,Baarn,"35,000","37,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,35,37.4
498,8bf098ef-c255-425a-b8d7-99c1e1340bed,901,,901,901__,Haarlem Hoofdwerkplaats,"100,000","101,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,101
499,963095ab-eddf-4a5b-b0c8-00539ab43131,165,,165,165__,Kijfhoek - Moerdijkbrug,"212,600","225,910",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,212.6,225.91
500,53f1d53b-a807-42d0-889d-ddf3624299b1,130,a,130,130_a,Axel Aansl. - Terneuzen Aansl.,"60,743","63,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.743,63.4
501,a9948cd7-3800-494c-acfb-c3fca531715f,061,,61,061__,Roermond - Vlodrop Grens,"89,400","102,226",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,89.4,102.226
502,18ae7d9a-8fed-4bdc-926c-688784e9bdcc,467,b,467,467_b,Rotterdam Waalhaven Oost,"20,200","21,075",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,20.2,21.075
503,f8661d9f-98f0-4b21-a153-2bdc2e0ef571,617,a,617,617_a,Boxtel,"38,400","42,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,38.4,42.6
504,5ae4748d-933e-454a-af82-80e852ac708a,814,a,814,814_a,Maastricht Racc. Beatrixhaven,"100,200","102,330",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.2,102.33
505,92219472-d502-4c1f-97cb-b429fd9dd454,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,"87,000","101,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,87,101.8
506,9f61732d-ed0a-4932-9553-1c0ef99bb370,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,"49,100","55,484",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,49.1,55.484
507,b8edb616-d5bd-4e0a-abbf-b122efe9d9e2,608,b,608,608_b,Apeldoorn,"87,000","89,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,87,89.2
508,162bcd8a-e241-443a-8b85-bbd4e454e91a,823,c,823,823_c,Oosterhout Weststad,"200,200","201,081",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200.2,201.081
509,46344ab9-7021-4274-bebc-135009e6c411,558,b,558,558_b,Amsterdam Riekerpolder,"157,600","158,505",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,157.6,158.505
510,6bc44522-4b78-4daf-8100-eeb03d290426,541,c,541,541_c,Weesp Aansl.,"150,000","151,388",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,150,151.388
511,c8e9778e-9d47-492d-a5c7-231b49ff9975,844,b,844,844_b,Emmen Emmtec,"100,000","100,525",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,100.525
512,6d4735c3-7638-415b-82d0-f7e3d3a0de74,610,,610,610__,Dieren,"13,900","15,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,13.9,15
513,063fa673-acde-49ff-a7e7-ba702f11bce3,608,a,608,608_a,Apeldoorn,"21,000","21,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21,21.3
514,df78bdb6-6d99-48b7-a133-349943a7cf2e,940,,940,940__,Amersfoort Bokkeduinen,"42,672","43,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,42.672,43.8
515,667ee2ad-02a8-43fd-be50-38a239d24ead,126,b,126,126_b,Roosendaal - Roosendaal Grens,"75,236","75,582",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,75.236,75.582
516,52c57a24-82ed-4df0-b1b7-a2051f1f0015,036,,36,036__,Ede=Wageningen - Arnhem,"76,400","89,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,76.4,89.9
517,e7e4ff8c-cb26-4912-8cc9-6a688667c4e9,653,b,653,653_b,Zuidbroek,"21,400","21,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21.4,21.6
518,756c31b0-e855-4a39-8aba-8c4d24dfa82e,211,,211,211__,Barneveld Noord - Ede=Wageningen,"12,300","29,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12.3,29.3
519,0441eb20-0d53-45f6-89e4-86bb3b8543ff,057,,57,057__,Eindhoven - Weert,"2,000","27,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2,27.2
520,a2e0287f-dae9-4dd6-ac7c-7045f7740091,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,"0,000","21,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,21.4
521,a32ba807-fdb5-41ca-888c-4a7960c0a9de,619,,619,619__,Heerhugowaard,"34,500","35,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.5,35.6
522,5820bef6-3cd3-4486-bd4c-8ae9e2250979,558,a,558,558_a,Amsterdam Riekerpolder,"57,100","58,505",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,57.1,58.505
523,bfdf7573-42ef-4136-98ce-a06bd2c339db,060,,60,060__,Roermond - Venlo,"47,800","68,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,47.8,68.6
524,2569ac7b-1b89-4fa4-9f75-270b80cad2b4,612,b,612,612_b,Barneveld Noord,"60,300","61,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.3,61.3
525,0e35c9c4-2983-46c4-9f40-bed874f573a7,226,,226,226__,Gouda - Alphen a/d Rijn,"3,800","16,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,3.8,16.5
526,09d95dfe-0de0-43ae-ae13-97aaf70618bc,510,b,510,510_b,Elst,"8,200","10,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,8.2,10.5
527,d1f7e816-a050-4d9a-a67c-ee0b2a0d4cbb,805,e,805,805_e,Dordrecht Zeehaventerrein,"700,000","700,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,700,700.4
528,f09227b0-f6d4-47bc-aa14-9a5fb297835d,208,,208,208__,Apeldoorn - Zutphen,"89,200","104,550",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,89.2,104.55
529,5b05f3b7-90f1-458f-b1ef-b92112f5633d,502,a,502,502_a,Meppel,"0,600","0,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.6,0.8
530,0ea03ce9-bcc8-4185-b9a2-67bf5656458f,526,b,526,526_b,Amsterdam Muiderpoort,"103,600","104,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,103.6,104.3
531,cd3ada26-1a65-4526-a176-141d14e55ed0,563,,563,563__,Den Haag Mariahoeve,"56,700","57,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,56.7,57.8
532,480d0135-6f3a-4a59-8633-c44f7699e127,666,a,666,666_a,Meteren Aansl.,"26,600","30,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,26.6,30.9
533,fe5753c0-0dcc-46eb-9d71-e4f6aacafd51,067,,67,067__,Heerlen - Schin op Geul,"0,200","7,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.2,7.5
534,2d21609e-6739-4b0a-839f-cb44c00506b6,815,b,815,815_b,Roodeschool Eemshaven,"100,000","100,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,100.7
535,8ce52a97-b650-442b-b7a4-24c7f3f79105,818,f,818,818_f,Terneuzen Dow Chemical,"600,000","600,238",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,600,600.238
536,7ccce40f-0704-4e6b-95fb-350747474492,625,a,625,625_a,Lage Zwaluwe,"1,000","1,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1,1.5
537,37e0b5e9-3798-4059-b807-2761434261a9,861,,861,861__,Delden Raccordement,"100,100","100,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.1,100.7
538,b177bd65-c264-4b5a-8674-fd2d6a05f251,433,,433,433__,Sittard - Born,"0,200","6,760",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.2,6.76
539,50266ce0-b67b-49e3-bc8f-70ee5ef1cd04,090,,90,090__,Den Dolder - Amersfoort,"13,300","20,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,13.3,20.2
540,2c986589-983d-4012-ad31-cb566839a19d,098,,98,098__,Breukelen - Utrecht Centraal,"23,400","32,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,23.4,32.9
541,27b34dde-f2e0-4667-a347-8e25e4a3a690,857,b,857,857_b,Almelo Gem. Stamlijn,"100,000","100,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,100.5
542,ed9aee37-7420-40cd-92c6-fb81a31e9bb5,504,b,504,504_b,Heerlen,"16,900","19,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,16.9,19.8
543,9a098d4d-27de-452e-8528-5676d44da73b,778,,778,778__,Gronau (D) - Enschede Grens,"54,578","58,971",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,54.578,58.971
544,f21602ed-90f1-4229-b9f4-abcc6a115034,587,a,587,587_a,Diemen,"6,400","8,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,6.4,8.1
545,61ab5365-2a1d-43f6-a454-e405f219e962,562,b,562,562_b,De Haar Aansl.,"60,800","61,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.8,61.7
546,a991bad0-6fef-468d-8b02-c35f08e30cd1,625,c,625,625_c,Lage Zwaluwe,"228,191","232,206",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,228.191,232.206
547,d97d0e28-9618-4b06-ae2a-88f6cba6ad93,217,,217,217__,Hoorn - Enkhuizen,"34,000","50,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34,50
548,d264f272-1b3b-4209-b7a6-ed097cb43096,468,b,468,468_b,Rotterdam Eemhaven,"104,200","105,015",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,104.2,105.015
549,eac8f1ba-4f64-4578-aa6a-cbbcbc6587dd,666,b,666,666_b,Meteren Aansl.,"46,500","49,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.5,49.1
550,d7471b7d-d7b0-460a-b9ab-16252c43191a,507,b,507,507_b,Velperbroek Aansl.,"93,500","95,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,93.5,95.1
551,b0995925-a8fb-40b0-91ac-2e68c382eff3,043,,43,043__,Kesteren - Geldermalsen,"21,500","43,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21.5,43.9
552,1645e77b-88ec-480e-a5f5-343326850a40,119,a,119,119_a,Lage Zwaluwe - Dordrecht,"17,400","28,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,17.4,28.5
553,554a676a-1537-4dad-9d49-7a9a60c4976e,114,b,114,114_b,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,"101,900","102,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,101.9,102.9
554,b1d0481b-9855-422e-a28c-988515af1e40,808,,808,808__,VAM-terrein Wijster,"100,000","102,140",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,102.14
555,95703fc8-1da4-4b48-bff7-3257c35062c3,540,c,540,540_c,Rotterdam Westelijke Splitsing,"54,000","54,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,54,54.6
556,c208af53-719b-4185-be07-8f8d28272fc5,814,b,814,814_b,Maastricht Racc. Beatrixhaven,"200,100","202,100",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200.1,202.1
557,bd6638a1-d76f-4965-92cc-f947fb8c21f8,511,,511,511__,Vork,"1,800","2,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.8,2.9
558,f14599b9-feee-4368-a083-9e5a9393d03b,543,a,543,543_a,Hengelo,"14,900","15,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,14.9,15
559,af9fe0f3-f88f-4d55-86e9-487212ae2d1a,025,,25,025__,Almelo - Hengelo,"1,100","14,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.1,14.9
560,1e33623e-a6e1-49c4-b74b-594549545f27,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,"43,300","48,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,43.3,48.7
561,38584c55-4f4d-405d-96e4-47d54df7b4f0,818,e,818,818_e,Terneuzen Dow Chemical,"500,000","501,230",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,500,501.23
562,e6ebb981-d2ce-4812-a441-c83606e58ef1,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,"0,000","1,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0,1.3
563,68170ce3-6760-4a58-b417-78d3c5ca89ee,542,b,542,542_b,Dordrecht,"93,500","93,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,93.5,93.6
564,9d6a17cb-00ab-4187-9125-e8e31f3cc41d,546,c,546,546_c,Blauwkapel,"12,700","14,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12.7,14
