OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,REF_BRANDWEERSLEUTELKLUIS_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
68,bd2e773a-5a3a-4827-96a6-fcbf1193215b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,30.022761,"30,022761",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,ASSET Rail,104813.738,424625.293,51.80799857,4.65949721
69,283861a7-d065-4091-ab0c-260e99626ca5,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,30.428416,"30,428416",ProRail,Randstad Zuid,RZ,BAAN,Dordrecht,140,Dordrecht,5,ASSET Rail,104444.658,424817.885,51.80969623,4.65411783
70,c6ed7fc7-aa61-4eef-a31d-9804277e7d0d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.876156,"2,876156",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,202885.124,502169.54,52.50511648,6.09247575
71,69b476ef-bf44-4b9f-a473-25a383b91ddb,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.532861,"77,532861",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,206368.566,502555.506,52.50826873,6.14383622
72,bf9d20ec-bdf0-4126-9391-e86f4d81d3a0,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.454314,"76,454314",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,205508.466,501893.952,52.50240373,6.13106837
73,9cd30f06-2939-4ed3-904a-df762595ecf1,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.423001,"75,423001",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,204617.903,501396.83,52.49801781,6.11787981
74,86ba85f2-ef01-4dc1-b024-fc763f0b0963,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.082241,"77,082241",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,206018.11,502268.717,52.50572428,6.13863079
75,7284e9aa-7c9b-4446-b84f-c842d24b394b,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,,,,,,,,,ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderland,33,Strukton Rail,200150.218,500203.363,52.48767951,6.05193189
76,dd25981b-f047-44ca-a41c-3a97b6e47eb0,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.341536,"77,341536",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,ASSET Rail,206244.965,502407.448,52.50694979,6.14199306
77,87c44583-44fe-4128-bbe2-a11251285156,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.766683,"75,766683",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,204963.028,501468.087,52.49862674,6.12297237
78,55837c6c-eac4-4d10-b9fd-f15013a31d6c,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.166997,"3,166997",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,ASSET Rail,203114.798,501992.25,52.50350306,6.09583265
79,15b342ab-cfcf-486a-b7f3-35e88462a3df,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.532664,"77,532664",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,ASSET Rail,206357.991,502567.996,52.50838197,6.14368239
80,efe96dff-dad2-45e8-927d-5a0a17dec12d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.517582,"77,517582",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,206358.485,502543.523,52.50816199,6.1436859
81,25f6ffcc-2575-49ca-a3c8-0a642700a0d0,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.055816,"3,055816",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,ASSET Rail,203030.506,502068.894,52.50419925,6.09460234
82,36624410-2b6b-40cf-8cdf-7c187be86325,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,1.687798,"1,687798",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,ASSET Rail,201964.689,501987.64,52.50356165,6.07889466
83,587cc317-7a02-44f2-bf50-3fa061d12983,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.392517,"76,392517",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,205478.506,501832.708,52.50185612,6.13061791
84,6b98ba27-edec-411e-b8da-da5b458995cc,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,8.701546,"8,701546",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,177250.396,572775.597,53.14125959,5.71971608
85,3f9ee7ba-c211-4eef-ad62-9585b585064c,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,7.004225,"7,004225",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,177789.043,574386.507,53.15571205,5.72787949
86,58f2dd4b-a9d5-4c7c-8dfc-4e021d9c2476,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,18.651833,"18,651833",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,174082.682,563335.053,53.05655086,5.67182154
87,7ec8c962-7091-4831-85b2-2857497001a6,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,5.398902,"5,398902",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,178314.131,575903.684,53.16932222,5.73583882
88,03f5d9cb-aa68-43a2-93bd-80f0b05e8edf,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,9.56691,"9,566910",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,176987.968,571951.167,53.13386235,5.71573818
89,16d005ae-1512-430d-82d3-73c50a218eda,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,18.651503,"18,651503",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,174101.915,563328.964,53.05649546,5.67210803
90,4e2f279a-a11f-4a3a-ad29-8c3ca0053e9e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,5.728301,"5,728301",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,178194.519,575596.366,53.16656597,5.73402805
91,6fa8b1fb-69d4-401f-b694-6a92aa88a98e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,13.21565,"13,215650",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,175813.144,568494.911,53.10285224,5.69796215
92,90b128e6-c8af-44d1-9946-ff14ee52a4d0,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,15.608791,"15,608791",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,175054.98,566221.111,53.0824492,5.68650151
93,9b7f631d-9029-4882-808b-6ec6e401010c,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,14.853614,"14,853614",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,Strukton Rail,175313.634,566930.461,53.08881357,5.69040602
94,b3bb814d-5857-499d-9164-dc206e574133,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,0.905814,"0,905814",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,157356.202,575963.265,53.17035957,5.42244121
95,3a67b04c-7221-4b2e-86d3-638e7dac44c8,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,5.083864,"5,083864",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,178409.482,576203.115,53.17200862,5.73728644
96,94cea6ea-a344-4a9e-92ea-7343635f09ff,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,51.184401,"51,184401",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,161831.887,383754.578,51.4428442,5.48546662
97,966823cd-71e6-4258-bf1e-483cbbf9cc0f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.473841,"50,473841",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,ASSET Rail,162530.262,383874.876,51.44391661,5.49551433
98,cfb35cab-a0ec-44f0-9bcf-bd54327def65,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,51.153746,"51,153746",ProRail,Zuid,Z,BASIS,De Peel,300,Eindhoven,24,ASSET Rail,161857.665,383782.488,51.44309476,5.48583795
99,f819f249-4a31-430e-a1a0-10ef682a7497,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,3.92294,"3,922940",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,211598.433,473904.957,52.25027565,6.2160325
100,a1c91424-a71b-4eb4-8871-0e52e821b6c0,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.483608,"2,483608",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,197066.69,469804.856,52.21472861,6.00273375
101,62b4ea3f-7d54-413a-b1f9-106a5472da27,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.48392,"2,483920",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,197072.088,469795.087,52.2146404,6.00281152
102,78309fb9-6fb4-47e6-8f43-76e6349e7978,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,1.316364,"1,316364",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,196039.728,469248.985,52.20981015,5.98764042
103,ec3fac5f-205a-44fd-9998-51ecf8b654e9,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.971659,"2,971659",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,197492.668,470043.96,52.21684487,6.00899643
104,f20b94aa-3dc5-438d-a461-2a08b51b3746,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.801444,"2,801444",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,Strukton Rail,197356.526,469936.375,52.21588844,6.00699092
105,ab2fb405-9bd3-4fa0-9324-bbb6a9290855,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,1.289352,"1,289352",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,Strukton Rail,196016.811,469230.861,52.20964896,5.98730295
106,f3bb7bc7-af8f-484c-aa8b-9fbb5d70fa0e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.800546,"2,800546",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,197345.908,469954.644,52.21605344,6.00683785
107,12a05f58-be86-423f-a59c-2825cf02c218,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,87.931654,"87,931654",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,Strukton Rail,194621.376,469158.659,52.20910205,5.96687949
108,be89c332-ac15-409a-92d1-7da45822ca48,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.175474,"2,175474",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,196790.174,469669.054,52.21352913,5.99867116
109,198f1b21-9cbe-462c-b0f0-dd4d25bd8866,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,1.983474,"1,983474",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,Strukton Rail,196620.034,469580.143,52.21274292,5.9961709
110,0b63d5cd-2350-4f8d-8653-d18f42a7327d,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.553045,"88,553045",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,Strukton Rail,195241.206,469113.713,52.20865323,5.97594205
111,f25e24cf-897a-49ae-8627-ada65a16c6f2,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.114052,"88,114052",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,Strukton Rail,194803.176,469146.327,52.20897813,5.96953772
112,279c2de9-9baf-4875-b81e-4dc57815b5a3,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,89.041292,"89,041292",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,195728.514,469151.666,52.20895857,5.98307569
113,d8d0a0fa-a622-4e78-9c4b-411e21326a13,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,87.927502,"87,927502",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,194619.002,469207.174,52.20953825,5.96685043
114,02cf9c25-509d-4cee-a6ed-7c24e3f82894,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.502906,"2,502906",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,202550.421,502334.388,52.50662715,6.08756999
115,3cab5b7f-2bb5-42ab-b712-ddd8214572a0,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,83.383545,"83,383545",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderland,33,Strukton Rail,199691.17,499988.731,52.48578833,6.04514526
116,3d6b4dad-24f4-4e2d-9b06-8e6588160bcc,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,44.810746,"44,810746",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,199588.051,500156.457,52.48730408,6.04364964
117,bc5b9d50-7413-46d7-b6d8-4cba8020f1f4,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,84.211196,"84,211196",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderland,33,Strukton Rail,200462.201,500299.04,52.48851351,6.05653779
118,a19fb1f5-7263-406f-a7b5-d626612c23f3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,603,d,603,603_d,Zwolle,48.310037,"48,310037",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,201969.256,502193.269,52.5054092,6.07899086
119,e635c1ca-4d1b-48a7-9800-3c0fe64deb41,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,44.98966,"44,989660",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,199767.407,500136.221,52.48710757,6.04628731
120,503a2d2e-805c-45c0-99ee-e600aa54781e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,44.929525,"44,929525",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,199705.231,500159.483,52.48732171,6.04537511
121,5ea893d9-ba6c-4772-8591-65b8a533e0bd,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,84.207473,"84,207473",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,200450.712,500322.442,52.48872478,6.05637184
122,c2ce10fb-7bfe-4bfd-9dc7-e57eb1aaaed1,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,603,d,603,603_d,Zwolle,48.289012,"48,289012",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,201962.864,502171.913,52.50521783,6.07889372
123,40646a16-b70d-45a6-a33c-90a9af184dc2,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,108.681086,"108,681086",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,92599.624,444568.733,51.98600552,4.47879697
124,49193540-26e3-40f0-9540-b9f39c47d851,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,107.724343,"107,724343",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,92078.184,443769.218,51.97876124,4.47135369
125,5a291452-2b97-4d44-9092-bee513be1812,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,138.980625,"138,980625",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,103204.157,471150.689,52.22599787,4.62911917
126,9063b6f6-6962-4e93-8d2a-29d7f5132bf9,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,106.392551,"106,392551",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,91462.73,442590.443,51.96809726,4.46261503
127,4b287a26-ae74-463e-a014-c6e9d93d9c77,,60,Bestaand,1,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,114.607953,"114,607953",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,95595.707,449611.465,52.03165472,4.52153316
128,f2a5aa4e-c1ef-4669-95ba-ba2b2d90e403,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,103.30959,"103,309590",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,90699.956,439607.973,51.94120545,4.45207515
129,66428047-82fe-4a96-88d3-9486bef68067,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,105.035859,"105,035859",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,91050.457,441298.418,51.95643826,4.45685717
130,ac6f511d-8d0e-4fc7-85c8-05eeaad4fad3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,130.843181,"130,843181",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,98702.758,464678.939,52.16739438,4.56431748
131,7cb5d07e-69b8-4538-857d-d9cbbba67e9a,,60,Bestaand,1,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,113.553099,"113,553099",ProRail,Randstad Zuid,RZ,BASIS,OPC: 70-HSL,,HSL,70,Infraspeed,95196.206,448637.626,52.02285963,4.51588231
132,3be978b2-0839-4331-93b3-af0e32abaacd,,60,Bestaand,1,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,111.545883,"111,545883",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,94369.8,446819.274,52.00642791,4.50416532
133,93241996-abcc-464e-a244-5b6e3e91fb50,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,130.807722,"130,807722",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,98659.296,464667.091,52.16728347,4.56368423
134,a0a1e817-c914-4ed4-a1f8-9f1e0ce99a8b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,145.778886,"145,778886",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,106354.549,476942.824,52.27833988,4.67439181
135,be18a5f8-3d86-4687-9472-27cee8f0685e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,108.996064,"108,996064",ProRail,Randstad Zuid,RZ,BAAN,OPC: 70-HSL,,HSL,70,Infraspeed,92792.686,444816.889,51.98825742,4.48156213
