FID,DATUM,KNOOPNR,DEKSELTYPE,MATERIAAL,JAAR,VORM,BREEDTE,PEIL_MV,MKWALITEIT,PEIL_BODEM,PEIL_WATER,TYPE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_INSPECTIEPUTTEN.455,2019-04-09,10412,toegankelijk-onb,beton,1971,vierkant,800,8.45,gevlogen,6.87,6.87,standaard,2023-02-01,POINT (182630.594 425297.469)
BOR_RIO_INSPECTIEPUTTEN.456,2020-03-05,10413,toegankelijk-onb,beton,1971,vierkant,800,7.98,gevlogen,6.02,6.02,standaard,2023-02-01,POINT (182677.313 425306.436)
BOR_RIO_INSPECTIEPUTTEN.457,2020-03-05,10414,niet bekend,beton,1971,vierkant,800,8.25,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182640.797 425332.625)
BOR_RIO_INSPECTIEPUTTEN.458,2020-03-05,10415,niet bekend,beton,1971,vierkant,800,8.17,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182638.625 425331.75)
BOR_RIO_INSPECTIEPUTTEN.459,2020-03-05,10416,toegankelijk-onb,beton,1971,vierkant,800,8.02,gevlogen,5.99,5.99,standaard,2023-02-01,POINT (182689.746 425323.983)
BOR_RIO_INSPECTIEPUTTEN.460,2020-03-05,10417,toegankelijk-onb,beton,1971,vierkant,800,7.94,gevlogen,5.84,5.84,standaard,2023-02-01,POINT (182749.193 425422.911)
BOR_RIO_INSPECTIEPUTTEN.461,2020-03-05,10418,toegankelijk-onb,beton,1971,vierkant,800,7.97,gevlogen,5.93,5.93,standaard,2023-02-01,POINT (182776.62 425458.453)
BOR_RIO_INSPECTIEPUTTEN.462,2020-03-05,10419,toegankelijk-onb,beton,1971,vierkant,800,7.97,gevlogen,6,6,standaard,2023-02-01,POINT (182771.742 425490.785)
BOR_RIO_INSPECTIEPUTTEN.463,2019-12-12,1042,toegankelijk-ber,pp,2006,rond,600,9.94,gevlogen,7.85,7.85,standaard,2023-02-01,POINT (185056.21 429313.492)
BOR_RIO_INSPECTIEPUTTEN.464,2019-04-09,10420,niet bekend,beton,1970,vierkant,800,8.31,gevlogen,6.85,6.85,standaard,2023-02-01,POINT (182795.25 425495.125)
BOR_RIO_INSPECTIEPUTTEN.465,2019-04-09,10421,niet bekend,beton,1970,vierkant,800,8.29,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182816.953 425479.281)
BOR_RIO_INSPECTIEPUTTEN.466,2019-04-09,10422,niet bekend,beton,1970,vierkant,800,8.32,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182817.797 425476.625)
BOR_RIO_INSPECTIEPUTTEN.467,2020-03-05,10423,niet bekend,beton,1970,vierkant,800,8.27,gevlogen,6.85,6.85,standaard,2023-02-01,POINT (182794.966 425492.589)
BOR_RIO_INSPECTIEPUTTEN.468,2020-03-05,10424,toegankelijk-onb,beton,1970,vierkant,800,7.93,gevlogen,6,6,standaard,2023-02-01,POINT (182774.244 425489.566)
BOR_RIO_INSPECTIEPUTTEN.469,2020-03-05,10425,toegankelijk-onb,beton,1971,vierkant,800,7.93,gevlogen,5.93,5.93,standaard,2023-02-01,POINT (182778.317 425458.067)
BOR_RIO_INSPECTIEPUTTEN.470,2020-03-05,10426,toegankelijk-onb,beton,1971,vierkant,800,7.95,gevlogen,5.36,5.36,standaard,2023-02-01,POINT (182751.397 425423.24)
BOR_RIO_INSPECTIEPUTTEN.471,2020-03-05,10427,toegankelijk-onb,beton,1970,vierkant,800,7.93,gevlogen,5.95,5.95,standaard,2023-02-01,POINT (182822.96 425404.833)
BOR_RIO_INSPECTIEPUTTEN.472,2020-03-05,10428,toegankelijk-onb,beton,1970,vierkant,800,7.97,gevlogen,5.97,5.97,standaard,2023-02-01,POINT (182828.165 425411.804)
BOR_RIO_INSPECTIEPUTTEN.473,2020-03-05,10429,toegankelijk-onb,beton,1970,vierkant,800,7.96,gevlogen,6.02,6.02,standaard,2023-02-01,POINT (182852.259 425444.575)
BOR_RIO_INSPECTIEPUTTEN.474,2020-03-05,1043,toegankelijk-ber,pp,2006,rond,600,9.95,gevlogen,7.92,7.92,standaard,2023-02-01,POINT (185103.797 429384.63)
BOR_RIO_INSPECTIEPUTTEN.475,2019-04-09,10430,niet bekend,beton,1970,vierkant,800,8.51,gevlogen,6.87,6.87,standaard,2023-02-01,POINT (182873.094 425473.094)
BOR_RIO_INSPECTIEPUTTEN.476,2020-03-05,10431,niet bekend,beton,1970,vierkant,800,7.96,gevlogen,6.87,6.87,standaard,2023-02-01,POINT (182874.867 425473.086)
BOR_RIO_INSPECTIEPUTTEN.477,2020-03-05,10432,toegankelijk-onb,beton,1970,vierkant,800,7.92,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (182854.076 425444.189)
BOR_RIO_INSPECTIEPUTTEN.478,2020-03-05,10433,toegankelijk-onb,beton,1970,vierkant,800,7.96,gevlogen,5.68,5.68,standaard,2023-02-01,POINT (182830.338 425412.014)
BOR_RIO_INSPECTIEPUTTEN.479,2020-03-05,10434,toegankelijk-onb,beton,1970,vierkant,800,7.97,gevlogen,5.29,5.29,standaard,2023-02-01,POINT (182824.747 425404.387)
BOR_RIO_INSPECTIEPUTTEN.480,2020-03-05,10435,niet bekend,beton,1970,vierkant,800,8.05,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182864.688 425386.731)
BOR_RIO_INSPECTIEPUTTEN.481,2020-03-05,10436,niet bekend,beton,1970,vierkant,800,8.06,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182862.694 425386.402)
BOR_RIO_INSPECTIEPUTTEN.482,2020-03-05,10437,toegankelijk-onb,beton,1971,vierkant,800,7.99,gevlogen,5.42,5.42,standaard,2023-02-01,POINT (182800.407 425342.794)
BOR_RIO_INSPECTIEPUTTEN.483,2020-03-05,10438,toegankelijk-onb,beton,1971,vierkant,800,8.05,gevlogen,5.45,5.45,standaard,2023-02-01,POINT (182791.93 425330.818)
BOR_RIO_INSPECTIEPUTTEN.484,2020-03-05,10439,toegankelijk-onb,beton,1971,vierkant,800,8.08,gevlogen,5.55,5.55,standaard,2023-02-01,POINT (182762.779 425291.553)
BOR_RIO_INSPECTIEPUTTEN.485,2020-03-05,1044,toegankelijk-ber,pp,2006,rond,600,9.93,gevlogen,7.89,7.89,standaard,2023-02-01,POINT (185104.824 429383.768)
BOR_RIO_INSPECTIEPUTTEN.486,2020-03-05,10440,toegankelijk-onb,beton,1971,vierkant,800,8.16,gevlogen,5.62,5.62,standaard,2023-02-01,POINT (182742.059 425264.031)
BOR_RIO_INSPECTIEPUTTEN.487,2020-03-05,10441,toegankelijk-onb,beton,1971,vierkant,800,8.11,gevlogen,5.98,5.98,standaard,2023-02-01,POINT (182769.812 425244.037)
BOR_RIO_INSPECTIEPUTTEN.488,2020-03-05,10442,toegankelijk-onb,beton,1971,vierkant,800,8.07,gevlogen,6,6,standaard,2023-02-01,POINT (182746.105 425211.445)
BOR_RIO_INSPECTIEPUTTEN.489,2020-03-05,10443,toegankelijk-onb,beton,1971,vierkant,800,8.22,gevlogen,6.13,6.13,standaard,2023-02-01,POINT (182724.557 425181.941)
BOR_RIO_INSPECTIEPUTTEN.490,2020-03-05,10444,toegankelijk-onb,beton,1971,vierkant,800,8.47,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182699.127 425201.465)
BOR_RIO_INSPECTIEPUTTEN.491,2020-03-05,10445,niet bekend,beton,1971,vierkant,800,8.2,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182724.053 425184.086)
BOR_RIO_INSPECTIEPUTTEN.492,2020-03-05,10446,niet bekend,beton,1971,vierkant,800,8.09,gevlogen,6.15,6.15,standaard,2023-02-01,POINT (182745.776 425213.41)
BOR_RIO_INSPECTIEPUTTEN.493,2019-04-09,10447,niet bekend,beton,1971,vierkant,800,8.58,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182714.531 425234.125)
BOR_RIO_INSPECTIEPUTTEN.494,2019-04-09,10448,niet bekend,beton,1971,vierkant,800,8.48,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182716.344 425235)
BOR_RIO_INSPECTIEPUTTEN.495,2020-03-05,10449,niet bekend,beton,1971,vierkant,800,8.1,gevlogen,6.1,6.1,standaard,2023-02-01,POINT (182767.847 425243.559)
BOR_RIO_INSPECTIEPUTTEN.496,2020-03-05,1045,toegankelijk-ber,pp,2006,rond,600,10.06,gevlogen,7.91,7.91,standaard,2023-02-01,POINT (185181.368 429434.12)
BOR_RIO_INSPECTIEPUTTEN.497,2020-03-05,10450,niet bekend,beton,1971,vierkant,800,8.22,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (182740.006 425263.698)
BOR_RIO_INSPECTIEPUTTEN.498,2020-03-05,10451,niet bekend,beton,1971,vierkant,800,8.13,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182716.088 425282.252)
BOR_RIO_INSPECTIEPUTTEN.499,2019-04-09,10452,niet bekend,beton,1971,vierkant,800,8.32,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182714.516 425286.344)
BOR_RIO_INSPECTIEPUTTEN.500,2019-04-09,10453,niet bekend,beton,1971,vierkant,800,8.23,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (182759.938 425292.469)
BOR_RIO_INSPECTIEPUTTEN.501,2020-03-05,10454,niet bekend,beton,1971,vierkant,800,8.22,gevlogen,6.98,6.98,standaard,2023-02-01,POINT (182738.266 425314.688)
BOR_RIO_INSPECTIEPUTTEN.502,2020-03-05,10455,niet bekend,beton,1971,vierkant,800,8.34,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182736.813 425317.938)
BOR_RIO_INSPECTIEPUTTEN.503,2020-03-05,10456,niet bekend,beton,1971,vierkant,800,8.07,gevlogen,6,6,standaard,2023-02-01,POINT (182790.916 425333.259)
BOR_RIO_INSPECTIEPUTTEN.504,2020-03-05,10457,niet bekend,beton,1971,vierkant,800,8.21,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182761.152 425354.684)
BOR_RIO_INSPECTIEPUTTEN.505,2020-03-05,10458,toegankelijk-onb,beton,1971,vierkant,800,8.24,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (182759.251 425354.297)
BOR_RIO_INSPECTIEPUTTEN.506,2020-03-05,10459,niet bekend,beton,1971,vierkant,800,8.04,gevlogen,5.98,5.98,standaard,2023-02-01,POINT (182799.751 425344.402)
BOR_RIO_INSPECTIEPUTTEN.507,2020-03-05,1046,toegankelijk-ber,pp,2006,rond,600,10,gevlogen,7.82,7.82,standaard,2023-02-01,POINT (185182.115 429432.761)
BOR_RIO_INSPECTIEPUTTEN.508,2020-03-05,10460,niet bekend,beton,1970,vierkant,800,7.91,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (182927.221 425420.959)
BOR_RIO_INSPECTIEPUTTEN.509,2020-03-05,10461,niet bekend,beton,1970,vierkant,800,7.96,gevlogen,5.94,5.94,standaard,2023-02-01,POINT (182955.775 425460.879)
BOR_RIO_INSPECTIEPUTTEN.735,2020-03-05,10665,niet bekend,beton,1970,vierkant,800,8.23,gevlogen,6.32,6.32,standaard,2023-02-01,POINT (183068.849 425259.81)
BOR_RIO_INSPECTIEPUTTEN.736,2020-03-05,10666,niet bekend,beton,1971,vierkant,800,8.22,gevlogen,5.55,5.55,standaard,2023-02-01,POINT (183106.382 425265.839)
BOR_RIO_INSPECTIEPUTTEN.737,2020-03-05,10667,niet bekend,beton,1970,vierkant,800,8.21,gevlogen,6.31,6.31,standaard,2023-02-01,POINT (183141.87 425271.408)
BOR_RIO_INSPECTIEPUTTEN.738,2020-03-05,10668,niet bekend,beton,1970,vierkant,800,8.06,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183188.893 425318.614)
BOR_RIO_INSPECTIEPUTTEN.739,2020-03-05,10669,toegankelijk-onb,beton,1970,vierkant,800,8.05,gevlogen,6.29,6.29,standaard,2023-02-01,POINT (183187.282 425320.186)
BOR_RIO_INSPECTIEPUTTEN.740,2020-03-05,1067,niet bekend,beton,1996,vierkant,800,9.92,revisie,7.38,7.38,standaard,2023-02-01,POINT (185163.925 429005.611)
BOR_RIO_INSPECTIEPUTTEN.741,2020-03-05,10670,toegankelijk-onb,beton,1970,vierkant,800,8.34,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183175.709 425494.767)
BOR_RIO_INSPECTIEPUTTEN.742,2020-03-05,10671,toegankelijk-onb,beton,1970,vierkant,800,8.27,gevlogen,6.32,6.32,standaard,2023-02-01,POINT (183178.082 425480.087)
BOR_RIO_INSPECTIEPUTTEN.743,2020-03-05,10672,toegankelijk-onb,beton,1970,vierkant,800,8.19,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183220.128 425438.02)
BOR_RIO_INSPECTIEPUTTEN.744,2020-03-05,10673,toegankelijk-onb,beton,1970,vierkant,800,8.4,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (183250.088 425408.036)
BOR_RIO_INSPECTIEPUTTEN.745,2020-03-05,10674,toegankelijk-onb,beton,1970,vierkant,800,8.45,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183290.44 425414.354)
BOR_RIO_INSPECTIEPUTTEN.746,2020-03-05,10675,niet bekend,beton,1970,vierkant,800,8.39,gevlogen,7.07,7.07,standaard,2023-02-01,POINT (183288.63 425415.476)
BOR_RIO_INSPECTIEPUTTEN.747,2020-03-05,10676,toegankelijk-onb,beton,1970,vierkant,800,8.35,gevlogen,5.78,5.78,standaard,2023-02-01,POINT (183246.614 425409.677)
BOR_RIO_INSPECTIEPUTTEN.748,2020-03-05,10677,toegankelijk-onb,beton,1970,vierkant,800,8.12,gevlogen,5.61,5.61,standaard,2023-02-01,POINT (183209.77 425409.588)
BOR_RIO_INSPECTIEPUTTEN.749,2020-03-05,10678,toegankelijk-onb,beton,1970,vierkant,800,8.14,gevlogen,6.18,6.18,standaard,2023-02-01,POINT (183218.472 425437.694)
BOR_RIO_INSPECTIEPUTTEN.750,2020-03-05,10679,toegankelijk-onb,beton,1970,vierkant,800,8.2,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183180.05 425475.874)
BOR_RIO_INSPECTIEPUTTEN.751,2020-03-05,1068,niet bekend,beton,1996,vierkant,800,9.94,revisie,7.67,7.67,standaard,2023-02-01,POINT (185125.351 428935.494)
BOR_RIO_INSPECTIEPUTTEN.752,2020-03-05,10680,toegankelijk-onb,beton,1970,vierkant,800,8.09,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (183189.731 425415.49)
BOR_RIO_INSPECTIEPUTTEN.753,2020-03-05,10681,toegankelijk-onb,beton,1970,vierkant,800,8.19,gevlogen,5.65,5.65,standaard,2023-02-01,POINT (183211.561 425407.99)
BOR_RIO_INSPECTIEPUTTEN.754,2020-03-05,10682,toegankelijk-onb,beton,1970,vierkant,800,7.96,gevlogen,5.52,5.52,standaard,2023-02-01,POINT (183216.938 425363.435)
BOR_RIO_INSPECTIEPUTTEN.755,2020-03-05,10683,toegankelijk-onb,beton,1970,vierkant,800,7.98,gevlogen,5.98,5.98,standaard,2023-02-01,POINT (183218.061 425365.185)
BOR_RIO_INSPECTIEPUTTEN.756,2020-03-05,10684,toegankelijk-onb,beton,1970,vierkant,800,8.06,gevlogen,6.1,6.1,standaard,2023-02-01,POINT (183214.887 425387.884)
BOR_RIO_INSPECTIEPUTTEN.757,2020-03-05,10685,toegankelijk-onb,beton,1970,vierkant,800,8.19,gevlogen,6.19,6.19,standaard,2023-02-01,POINT (183188.205 425414.474)
BOR_RIO_INSPECTIEPUTTEN.758,2020-03-05,10686,toegankelijk-onb,beton,1970,vierkant,800,8.12,gevlogen,5.58,5.58,standaard,2023-02-01,POINT (183212.527 425392.356)
BOR_RIO_INSPECTIEPUTTEN.759,2020-03-05,10687,toegankelijk-onb,beton,1970,vierkant,800,7.95,gevlogen,5.55,5.55,standaard,2023-02-01,POINT (183225.365 425364.639)
BOR_RIO_INSPECTIEPUTTEN.760,2020-03-05,10688,toegankelijk-onb,beton,1970,vierkant,800,7.97,gevlogen,6,6,standaard,2023-02-01,POINT (183226.442 425366.441)
BOR_RIO_INSPECTIEPUTTEN.761,2020-03-05,10689,niet bekend,beton,1970,vierkant,800,8.02,gevlogen,6.07,6.07,standaard,2023-02-01,POINT (183262.822 425371.996)
BOR_RIO_INSPECTIEPUTTEN.762,2020-03-05,1069,niet bekend,beton,1996,vierkant,800,9.97,revisie,7.83,7.83,standaard,2023-02-01,POINT (185101.295 428892.955)
BOR_RIO_INSPECTIEPUTTEN.763,2020-03-05,10690,niet bekend,beton,1970,vierkant,800,8.1,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (183307.313 425378.949)
BOR_RIO_INSPECTIEPUTTEN.764,2020-03-05,10691,niet bekend,beton,1973,vierkant,800,8.18,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183349.196 425385.458)
BOR_RIO_INSPECTIEPUTTEN.765,2019-04-09,10692,toegankelijk-ber,pvc,2009,rond,800,-999.99,onbekend,-999.99,-999.99,walput,2023-02-01,POINT (188546.719 428974.795)
BOR_RIO_INSPECTIEPUTTEN.766,2020-03-05,10693,niet bekend,beton,1973,vierkant,800,8.26,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183378.535 425389.819)
BOR_RIO_INSPECTIEPUTTEN.767,2019-04-09,10694,niet bekend,beton,1973,vierkant,800,8.24,gevlogen,6.46,6.46,standaard,2023-02-01,POINT (183414.375 425443.531)
BOR_RIO_INSPECTIEPUTTEN.768,2019-04-09,10695,toegankelijk-ber,pvc,2009,rond,800,-999.99,onbekend,-999.99,-999.99,walput,2023-02-01,POINT (188553.984 428958.558)
BOR_RIO_INSPECTIEPUTTEN.769,2020-03-05,10696,toegankelijk-onb,beton,1973,vierkant,800,8.2,gevlogen,5.91,5.91,standaard,2023-02-01,POINT (183351.133 425383.953)
BOR_RIO_INSPECTIEPUTTEN.770,2020-03-05,10697,toegankelijk-onb,beton,1973,vierkant,800,8.1,gevlogen,5.78,5.78,standaard,2023-02-01,POINT (183306.161 425377.227)
BOR_RIO_INSPECTIEPUTTEN.771,2020-03-05,10698,toegankelijk-onb,beton,1970,vierkant,800,8.02,gevlogen,5.65,5.65,standaard,2023-02-01,POINT (183261.495 425370.121)
BOR_RIO_INSPECTIEPUTTEN.772,2020-03-05,10699,toegankelijk-onb,beton,1985,vierkant,800,8.28,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (183231.658 425332.595)
BOR_RIO_INSPECTIEPUTTEN.773,2020-03-05,107,niet bekend,beton,1964,vierkant,800,9.55,revisie,7.53,7.53,standaard,2023-02-01,POINT (184801.13 427983.359)
BOR_RIO_INSPECTIEPUTTEN.774,2019-04-09,1070,niet bekend,beton,1996,vierkant,800,9.97,revisie,7.99,7.99,standaard,2023-02-01,POINT (185075.953 428846.219)
BOR_RIO_INSPECTIEPUTTEN.775,2020-03-05,10700,toegankelijk-onb,beton,1985,vierkant,800,8.33,gevlogen,6.28,6.28,standaard,2023-02-01,POINT (183271.408 425338.764)
BOR_RIO_INSPECTIEPUTTEN.776,2020-03-05,10701,niet bekend,beton,1985,vierkant,800,8.21,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183308.22 425344.274)
BOR_RIO_INSPECTIEPUTTEN.777,2020-03-05,10702,toegankelijk-onb,beton,1985,vierkant,800,8.25,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183309.738 425342.929)
BOR_RIO_INSPECTIEPUTTEN.778,2020-03-05,10703,toegankelijk-onb,beton,1985,vierkant,800,8.31,gevlogen,6.1,6.1,standaard,2023-02-01,POINT (183270.171 425337.013)
BOR_RIO_INSPECTIEPUTTEN.779,2020-03-05,10704,toegankelijk-onb,beton,1985,vierkant,800,8.32,gevlogen,5.66,5.66,standaard,2023-02-01,POINT (183230.442 425330.881)
BOR_RIO_INSPECTIEPUTTEN.780,2020-03-05,10705,toegankelijk-onb,beton,1985,vierkant,800,8.28,gevlogen,5.77,5.77,standaard,2023-02-01,POINT (183236.343 425291.97)
BOR_RIO_INSPECTIEPUTTEN.781,2020-03-05,10706,toegankelijk-onb,beton,1985,vierkant,800,8.28,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183256.488 425294.992)
BOR_RIO_INSPECTIEPUTTEN.782,2020-03-05,10707,toegankelijk-onb,beton,1985,vierkant,800,8.26,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183313.672 425303.829)
BOR_RIO_INSPECTIEPUTTEN.783,2020-03-05,10708,niet bekend,beton,1985,vierkant,800,8.26,gevlogen,6.52,6.52,standaard,2023-02-01,POINT (183309.843 425304.805)
BOR_RIO_INSPECTIEPUTTEN.784,2020-03-05,10709,niet bekend,beton,1985,vierkant,800,8.34,gevlogen,6.32,6.32,standaard,2023-02-01,POINT (183254.853 425296.276)
BOR_RIO_INSPECTIEPUTTEN.785,2020-03-05,1071,niet bekend,beton,1996,vierkant,800,9.97,revisie,8.1,8.1,standaard,2023-02-01,POINT (185056.258 428810.924)
BOR_RIO_INSPECTIEPUTTEN.786,2020-03-05,10710,toegankelijk-onb,beton,1985,vierkant,800,8.23,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (183237.566 425293.663)
BOR_RIO_INSPECTIEPUTTEN.787,2020-03-05,10711,niet bekend,beton,1985,vierkant,800,8.29,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (183240.223 425278.104)
BOR_RIO_INSPECTIEPUTTEN.788,2020-03-05,10712,niet bekend,beton,1985,vierkant,800,8.3,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183257.047 425280.676)
BOR_RIO_INSPECTIEPUTTEN.789,2020-03-05,10713,toegankelijk-onb,beton,1985,vierkant,800,8.29,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183258.763 425279.416)
BOR_RIO_INSPECTIEPUTTEN.790,2020-03-05,10714,toegankelijk-onb,beton,1985,vierkant,800,8.28,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183239.034 425276.282)
BOR_RIO_INSPECTIEPUTTEN.791,2020-03-05,10715,toegankelijk-onb,beton,1967,vierkant,800,8.33,gevlogen,6.6,6.6,standaard,2023-02-01,POINT (183173.139 425198.644)
BOR_RIO_INSPECTIEPUTTEN.792,2019-04-09,10716,toegankelijk-onb,beton,1967,vierkant,800,8.59,gevlogen,6.52,6.52,standaard,2023-02-01,POINT (183177.484 425173.5)
BOR_RIO_INSPECTIEPUTTEN.793,2020-03-05,10717,toegankelijk-onb,beton,1967,vierkant,800,8.58,gevlogen,6.44,6.44,standaard,2023-02-01,POINT (183201.253 425178.427)
BOR_RIO_INSPECTIEPUTTEN.794,2020-03-05,10718,toegankelijk-onb,beton,1967,vierkant,800,8.56,gevlogen,6.28,6.28,standaard,2023-02-01,POINT (183206.38 425136.103)
BOR_RIO_INSPECTIEPUTTEN.795,2020-03-05,10719,niet bekend,beton,1967,vierkant,800,8.47,gevlogen,5.75,5.75,standaard,2023-02-01,POINT (183203.271 425075.923)
BOR_RIO_INSPECTIEPUTTEN.796,2020-03-05,1072,ontoegankelijk-o,beton/metselwerk,1963,vierkant,800,-999.99,gemeten,8.23,8.23,standaard,2023-02-01,POINT (185459.138 429475.239)
BOR_RIO_INSPECTIEPUTTEN.797,2020-03-05,10720,niet bekend,beton,1977,vierkant,800,8.49,gevlogen,6.56,6.56,standaard,2023-02-01,POINT (183754.933 426728.923)
BOR_RIO_INSPECTIEPUTTEN.798,2020-03-05,10721,toegankelijk-onb,beton,1967,vierkant,800,8.16,gevlogen,5.7,5.7,standaard,2023-02-01,POINT (183198.224 425039.571)
BOR_RIO_INSPECTIEPUTTEN.799,2020-03-05,10722,toegankelijk-onb,beton,1967,vierkant,800,8.45,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183166.097 425027.192)
BOR_RIO_INSPECTIEPUTTEN.800,2020-03-05,10723,toegankelijk-onb,beton,1967,vierkant,800,8.16,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183134.189 425015.412)
BOR_RIO_INSPECTIEPUTTEN.801,2020-03-05,10724,toegankelijk-onb,beton,1967,vierkant,800,8.71,gevlogen,5.92,5.92,standaard,2023-02-01,POINT (183097.071 425001.357)
BOR_RIO_INSPECTIEPUTTEN.802,2020-03-05,10725,toegankelijk-onb,beton,1967,vierkant,800,8.26,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183060.824 424987.897)
BOR_RIO_INSPECTIEPUTTEN.803,2019-04-09,10726,toegankelijk-ber,pvc,2009,rond,800,-999.99,onbekend,-999.99,-999.99,walput,2023-02-01,POINT (188560.096 428943.027)
BOR_RIO_INSPECTIEPUTTEN.804,2020-03-05,10727,niet bekend,beton,1967,vierkant,800,8.34,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183264.662 425121.611)
BOR_RIO_INSPECTIEPUTTEN.805,2020-03-05,10728,niet bekend,beton,1971,vierkant,800,8.53,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183268.482 425097.787)
BOR_RIO_INSPECTIEPUTTEN.806,2020-03-05,10729,niet bekend,beton,1971,vierkant,800,8.22,gevlogen,6.43,6.43,standaard,2023-02-01,POINT (183327.164 425106.921)
BOR_RIO_INSPECTIEPUTTEN.807,2019-04-09,1073,toegankelijk-ber,pvc,1955,rond,800,21.01,gemeten,19.77,19.77,standaard,2023-02-01,POINT (187007.7 425326.24)
BOR_RIO_INSPECTIEPUTTEN.808,2019-04-09,10730,niet bekend,beton,1971,vierkant,800,8.2,gevlogen,6.37,6.37,standaard,2023-02-01,POINT (183323.453 425130.25)
BOR_RIO_INSPECTIEPUTTEN.809,2019-04-09,10731,niet bekend,beton,1971,vierkant,800,8.45,gevlogen,6.46,6.46,standaard,2023-02-01,POINT (183375.594 425137.25)
BOR_RIO_INSPECTIEPUTTEN.810,2019-04-09,10732,niet bekend,beton,1971,vierkant,800,8.58,gevlogen,6.32,6.32,standaard,2023-02-01,POINT (183427.313 425144.156)
BOR_RIO_INSPECTIEPUTTEN.811,2020-03-05,10733,niet bekend,beton,1965,vierkant,800,8.16,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183479.805 425151.737)
BOR_RIO_INSPECTIEPUTTEN.812,2019-04-09,10734,niet bekend,beton,1971,vierkant,800,8.32,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183533.953 425159.313)
BOR_RIO_INSPECTIEPUTTEN.813,2020-03-05,10735,niet bekend,beton,1971,vierkant,800,8.17,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183587.27 425164.092)
BOR_RIO_INSPECTIEPUTTEN.814,2020-03-05,10736,niet bekend,beton,1971,vierkant,800,8.35,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183637.966 425171.2)
BOR_RIO_INSPECTIEPUTTEN.815,2020-03-05,10737,toegankelijk-onb,beton,1971,vierkant,800,8.28,gevlogen,5.12,5.12,standaard,2023-02-01,POINT (183588.917 425162.806)
BOR_RIO_INSPECTIEPUTTEN.816,2019-04-09,10738,toegankelijk-onb,beton,1971,vierkant,800,8.35,gevlogen,5.27,5.27,standaard,2023-02-01,POINT (183535.453 425158.031)
BOR_RIO_INSPECTIEPUTTEN.817,2020-03-05,10739,toegankelijk-onb,beton,1971,vierkant,800,8.15,gevlogen,5.42,5.42,standaard,2023-02-01,POINT (183481.605 425150.62)
BOR_RIO_INSPECTIEPUTTEN.818,2020-03-05,1074,niet bekend,beton,1996,rechthoek,1200,9.83,revisie,7.22,7.22,standaard,2023-02-01,POINT (185307.995 429263.134)
BOR_RIO_INSPECTIEPUTTEN.819,2020-03-05,10740,toegankelijk-onb,beton,1971,vierkant,800,8.59,gevlogen,5.63,5.63,standaard,2023-02-01,POINT (183427.006 425142.484)
