Ministerie;Leverancier;5000 - Vervoer en verblijfkosten overig;5110 - Verblijf extern;5210 - Wagenpark;Eindtotaal
OCW;Aristo Eindhoven B.V.;;1;;1
OCW;Athlon Car Lease Nederland B.V.;;;2;2
OCW;Atos Nederland B.V.;;1;;1
OCW;Autorent Vitesse;;;1;1
OCW;Bakker Bogers;;;1;1
OCW;BCN B.V.;;1;;1
OCW;Bilder B.V.;;1;;1
OCW;Bilderberg Grand Hotel Wientjes;;1;;1
OCW;Cap Invest B.V.;;;1;1
OCW;Centrum Quadraat;;1;;1
OCW;CGI Nederland B.V.;;;1;1
OCW;Christelijke Hogeschool Windesheim;;1;;1
OCW;Collect Car B.V.;;;1;1
OCW;Compu'Train;;1;;1
OCW;Congresbureau KIVI NIRIA;;1;;1
OCW;Cultuurmakelaar;;1;;1
OCW;De Boerinn B.V.;;1;;1
OCW;De frietbakkerie;;1;;1
OCW;De HorecaCoach Nederland;;1;;1
OCW;De Witte Vosch B.V.;;1;;1
OCW;Diesel Service West B.V.;;;2;2
OCW;Element X Customs;;1;;1
OCW;Euroborg N.V.;;1;;1
OCW;Firma Hof der Muzen;;1;;1
OCW;Geling's Langste Autowasstraat B.V.;;;1;1
OCW;Gran Mercado B.V.;;1;;1
OCW;Groepsaccommodatie Het Voshuys B.V.;;1;;1
OCW;Het Goudkantoor;;1;;1
OCW;Het Kookplein;;1;;1
OCW;Het Nutshuis;;1;;1
OCW;Hogeschool Windesheim;;1;;1
OCW;Holding Beheermaatschappij Ropeni B.V.;;1;;1
OCW;Homerun Utrecht;;1;;1
OCW;Hostinn;;1;;1
OCW;Hotel Mitland;;1;;1
OCW;Hotel Nieuwerkerk aan den IJssel B.V.;;1;;1
OCW;Hotel-Conferentiecentrum Zonne;;1;;1
OCW;Huize Molenaar B.V.;;1;;1
OCW;ICT Partners B.V.;;;1;1
OCW;INBC Verhuur B.V.;;2;;2
OCW;INE Mensenwerk;;1;;1
OCW;Inspiratie op Locatie B.V.;;1;;1
OCW;Instituut Onderw.ond.steun. Instondo B.V.;;1;;1
OCW;Jonkheer Sound & Light B.V.;;1;;1
OCW;Kasteel Huize Harmelen;;1;;1
OCW;Kolpinghuis Nijmegen B.V.;;1;;1
OCW;Kunsthandel KRUIS-WEG;;1;;1
OCW;Landgoed Lockhorst;;1;;1
OCW;Landhuis Eten en Drinken;;1;;1
OCW;Lang zullen ze leven;;1;;1
OCW;Leaseplan Nederland N.V.;;;5;5
OCW;Leyhoeve Horeca Groningen B.V.;;1;;1
OCW;Lockerbox NL B.V.;;1;;1
OCW;Meetingselect B.V.;;7;;7
OCW;Muziekhuis Da-Capo B.V.;;1;;1
OCW;Nationale Reisopera STG;;1;;1
OCW;Noorderpoort;;1;;1
OCW;OneClick;;1;;1
OCW;Onemeeting.com B.V.;;2;;2
OCW;Openbare Bibliotheek Amsterdam;;1;;1
OCW;Oscars;;1;;1
OCW;Oudaen B.V.;;1;;1
OCW;oud-Katholieke parochie van de H. Martinus;;1;;1
OCW;O-Utrecht;;1;;1
OCW;Pasteur Beleggingen B.V.;;;1;1
OCW;Paviljoen Pool;;1;;1
OCW;Pieter Buisman Advies;;1;;1
OCW;Plein 19 Den Haag B.V.;;1;;1
OCW;Reflexis Solutions B.V.;;1;;1
OCW;Retraiterie Rottemeren;;1;;1
OCW;Rijksmuseum Volkenkunde;;1;;1
OCW;Riso Music;;1;;1
OCW;Samaya B.V.;;1;;1
OCW;Scandinavisch Dorp;;1;;1
OCW;SCENZA Holding B.V.;;;1;1
OCW;Seats2Meet.com Utrecht B.V.;;1;;1
OCW;Solutio Pharma;;1;;1
OCW;Stadscafé De Observant;;1;;1
OCW;Stadslab Groningen B.V.;;1;;1
OCW;Stg. Nederlands Instituut voor Beeld & Geluid;;1;;1
OCW;Sticht. voor Onderw. op Reformator. Grondslag;;1;;1
OCW;Stichting ContourdeTwern;;1;;1
OCW;Stichting Eurosonic Noorderslag;;1;;1
OCW;Stichting Fontys;;2;;2
OCW;Stichting Het Huis;;1;;1
OCW;Stichting Nationale Bioscoopbon;;1;;1
OCW;Stichting Next Nature Network;;1;;1
OCW;Stichting Oogfonds Nederland;;1;;1
OCW;Stichting University College Roosevelt;;1;;1
OCW;Taxibedrijf Poll;;;1;1
OCW;Taxicentrale De Neckar;;;1;1
OCW;Tower Leisure B.V.;;1;;1
OCW;Travelcard B.V.;;;1;1
OCW;Trust Krediet Beheer (TKB);;;1;1
OCW;Twentsche Foodhal B.V.;;1;;1
OCW;Vereniging van Leraren in Levende Talen;;1;;1
OCW;Vergadercentrum Vredenburg;;1;;1
OCW;Vitam;;1;;1
OCW;Walhalla in De Meern B.V.;;1;;1
OCW;Walter Benedict B.V.;;1;;1
OCW;Wensink;;;1;1
OCW;Wepublic B.V.;;1;;1
OCW;Workspace4U B.V.;;1;;1
OCW;Worldmeetings.com B.V.;;2;;2
OCW;X Styling & Image;;1;;1
OCW;Zes Events;;2;;2
OCW;Zwarte Woud Vastgoed B.V.;;1;;1
SZW;Athlon Car Lease Nederland B.V.;;;5;5
SZW;Bibliotheek Rilland;;1;;1
SZW;Carglass B.V.;;;1;1
SZW;Catering Oud London B.V.;;1;;1
SZW;De Horeca Academie Zakelijk B.V.;;1;;1
SZW;Garagebedrijf Korterink Zwolle B.V.;;;1;1
SZW;GGN Mastering Credit B.V.;;;1;1
SZW;Het Kookplein;;1;;1
SZW;Holding Beheermaatschappij Ropeni B.V.;;1;;1
SZW;IMYY;;1;;1
SZW;Inspiratie op Locatie B.V.;;1;;1
SZW;Ipse de Bruggen;;1;;1
SZW;La Paulowna - Boutique Hotel;;1;;1
SZW;Landgoed Duindigt;;1;;1
SZW;Leaseplan Nederland N.V.;;;7;7
SZW;Meetingselect B.V.;;7;;7
SZW;New Babylon Meeting Center B.V.;;1;;1
SZW;NS Reizigers B.V.;1;;;1
SZW;Plein 20 Den Haag B.V.;;1;;1
SZW;POL Heteren B.V.;;;1;1
SZW;Shuttel B.V.;1;;;1
SZW;Singel Horeca B.V.;;1;;1
SZW;Stichting Haags Theaterhuis;;1;;1
SZW;Vadenco B.V.;;1;;1
SZW;Vital Change B.V.;;1;;1
SZW;Waterproof Events B.V.;;1;;1
SZW;Worldmeetings.com B.V.;;1;;1
VWS;A30 Trucks B.V.;;;1;1
VWS;Academisch Genootschap;;1;;1
VWS;Amaze Escape Events;;1;;1
VWS;Amazing Bread Company B.V.;;1;;1
VWS;Antropia B.V.;;2;;2
VWS;Athlon Car Lease Nederland B.V.;;;4;4
VWS;Auto Muntstad Molensteyn;;;1;1
VWS;Autobedrijf Van Hugten B.V.;;;1;1
VWS;BergingsCombinatie Utrecht (B.C.U.) V.O.F.;;;1;1
VWS;Bever Assen B.V.;;;1;1
VWS;BIGA Groep B.V.;;;2;2
VWS;Brabanthallen;;1;;1
VWS;BTA Trailers & Aanhangers;;;1;1
VWS;Bubbles and Blessings B.V.;;1;;1
VWS;BVO Opleidingen B.V.;;1;;1
VWS;Café van Miltenburg;;1;;1
VWS;Carrosseriefabriek Harderwijk B.V.;;;1;1
VWS;Conrad Electronic Benelux B.V.;;;1;1
VWS;Cuisine Royale B.V.;;1;;1
VWS;De Hof van Eden Pure Catering;;1;;1
VWS;De keuken van Thijs;;1;;1
VWS;De Utrechter;;1;;1
VWS;De Winkel van Sinkel B.V.;;2;;2
VWS;De Witte Zwaan B.V.;;1;;1
VWS;Den Boer Business Transportation Solutions;;;1;1
VWS;Deskbookers B.V.;;1;;1
VWS;Dyzle Operations B.V.;;;1;1
VWS;E-bike2work B.V.;;;1;1
VWS;Eenhoorn Meeting Center;;1;;1
VWS;Eetcafe Joos;;1;;1
VWS;Elinex Power Solutions B.V.;;;1;1
VWS;Erinevate Tubade Klubi OÃœ;;1;;1
VWS;Europcar Autoverhuur Nederland, Den Haag;;;2;2
VWS;Exploitatiemij. Grand Hotel Karel V B.V.;;1;;1
VWS;EYE - Bar Restaurant B.V.;;1;;1
VWS;Fletcher Hotel Restaurant Elzenduin;;1;;1
VWS;Floris Technisch servicebedrijf;;;1;1
VWS;Garage de Jong Leerbroek B.V.;;;1;1
VWS;Gebr. Barendsen B.V.;;1;;1
VWS;Gran Mercado B.V.;;1;;1
VWS;Grand Cafe Brasserie Brocante;;1;;1
VWS;Het Kookplein;;1;;1
VWS;Het Muntgebouw-Utrecht B.V.;;2;;2
VWS;Hilton International Nederland B.V.;;1;;1
VWS;Holiday Inn Eindhoven;;1;;1
VWS;Hotel Contact B.V.;;1;;1
VWS;HR Via Care B.V.;;;2;2
VWS;Instock Den Haag;;1;;1
VWS;Intersafe Groeneveld B.V.;;;1;1
VWS;Jaarbeurs Ontwikkeling B.V.;;2;;2
VWS;King Arthur B.V.;;1;;1
VWS;Ko van den Berg Aanhangwagencentrum;;;1;1
VWS;Koelgroep Dijkstra Geelhoed bv D&G Airco-Service;;;1;1
VWS;Landgoed de Horst;;1;;1
VWS;Landgoed Duin & Kruidberg B.V.;;1;;1
VWS;Leaseplan Nederland N.V.;;;7;7
VWS;LEN Leren en Ontwikkelen;;1;;1
VWS;Linq Europe Limited;;;1;1
VWS;MBO Raad;;1;;1
VWS;Meetingselect B.V.;;7;;7
VWS;Moving Intelligence B.V.;;;1;1
VWS;Munckhof Reizen B.V.;;;1;1
VWS;N.V. Luchthaven Schiphol;;1;;1
VWS;New Babylon Meeting Center B.V.;;1;;1
VWS;Nieuwe Luxor Theater;;1;;1
VWS;NVKC Ver. v. Klin. Chem. & Laborat.geneesk.;;1;;1
VWS;NWC Events B.V.;;1;;1
VWS;Oudaen B.V.;;1;;1
VWS;PK Bar & Kitchen SR-Horeca bv;;1;;1
VWS;Plein 9 A B.V.;;1;;1
VWS;Plein 9 Den Haag Horeca B.V.;;1;;1
VWS;Profile René De Fietsspecialist;;;1;1
VWS;Protestantse gemeente te 's-Gravenhage;;1;;1
VWS;Real-life Xcape;;1;;1
VWS;Restaurant De Basiliek B.V.;;1;;1
VWS;Rooijakkers Exploitatie B.V.;;;1;1
VWS;Sancy Tres B.V.;;1;;1
VWS;Scheel Nederland B.V.;;;1;1
VWS;Schevers Schalkwijk BV Carrosseriebedrijf;;;1;1
VWS;Schuttelaar & Partners, Maatsch. Comm. B.V.;;1;;1
VWS;Sodexo Nederland B.V.;;3;;3
VWS;St. Museum voor Communicatie;;2;;2
VWS;Steenstraat B.V.;;1;;1
VWS;Stern Auto;;;1;1
VWS;SternPoint;;;3;3
VWS;Sticht. behoud en expl. van Fort aan de Klop;;1;;1
VWS;Stichting Administratiekantoor Kropman;;;3;3
VWS;Stichting Akoesticum;;1;;1
VWS;Stichting De Hoven;;1;;1
VWS;Stichting HCO;;1;;1
VWS;Stichting Humanity House;;1;;1
VWS;Stichting Internat. Perscentrum 'Nieuwspoort';;1;;1
VWS;Stichting Sekondant;;1;;1
VWS;Stichting The Hague Humanity Hub;;1;;1
VWS;Stichting Vilans;;1;;1
VWS;Stichting Vrienden Museum Meermanno;;1;;1
VWS;TB Truck & Trailer Service (alle vestigingen);;;1;1
VWS;Teka Groep B.V.;;1;;1
VWS;V Business BV - Vitam;;2;;2
VWS;Van der Ham Beheer B.V.;;;1;1
VWS;Vereniging LFB;;1;;1
VWS;Vermaat Leisure BV;;1;;1
VWS;Vitam Catering;;1;;1
VWS;Webfleet Solutions Sales B.V.;;;1;1
VWS;Werkspoor Café De Leckere;;1;;1
VWS;Worldmeetings International B.V.;;1;;1
VWS;Worldmeetings.com B.V.;;1;;1
VWS;Zzamen;;1;;1
Eindtotaal;;10;9;13;13
