AFVALFRACTIE_CODE;AFVALFRACTIE_OMSC;BEHEERDER_OMSC;BEHEERGEBIEDEN_OMSC;BUURT_CODE;BUURT_OMSC;WIJK_CODE;WIJK_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;EIGENAAR_OMSC;GEBIED_OMSC;ID;KLEUR_OMSC;LEVERANCIER_OMSC;LOCATIE;OPMERKINGEN;TYPE_CONTAINER_CODE;TYPE_CONTAINER_OMSC;VRIJE_PLAKPLAATS;AFVALBAKSTANDPLAATS_CODE;AFVALBAKSTANDPLAATS_OMSC;AFVALBAKTOEPASSING_CODE;AFVALBAKTOEPASSING_OMSC;X;Y;WGS84LONG;WGS84LAT
TEX;Textiel;;Goudriaankade;19;Laakhaven-oost;38;Laakkwartier en Spoorwijk;6;Laak;;;108207;;;Goudriaankade- Bontekoekade;Leger des Heils;BO;Bovengrondse container;;;;;;82531.874218643;453906.043009888;4.33027824125025;52.06869630079961
TEX;Textiel;;Van Zeggelenlaan;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;108209;;;Van Zeggelenlaan hoek Laakkade;Leger des Heils;BO;Bovengrondse container;;;;;;81440.6690645558;452717.571883408;4.314622072871034;52.05787190517667
PPR;Papier;;Louis Armstrongkade;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;108211;;;Louis Armstrongplein- Louis Armstrongkade;;BO;Bovengrondse container;;;;;;76256.6755294403;452529.407360816;4.239090780880116;52.055468318026875
TEX;Textiel;;Lippe-Biesterfeldweg;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;108215;;;Lippe Biesterfeldweg- Schwerinkade;Leger des Heils;BO;Bovengrondse container;;;;;;76185.6826545072;452045.318134231;4.238167551982742;52.05110788674911
TEX;Textiel;;Zuidlarenstraat;88;Morgenstond-west;34;Morgenstond;2;Escamp;;;108220;;;Exloostraat- Zuidlarenstraat;Leger des Heils;BO;Bovengrondse container;;;;;;78207.8956706449;451945.126043912;4.267666535763944;52.05049146836861
TEX;Textiel;;Randveen;87;Venen, Oorden en Raden;33;Bouwlust;2;Escamp;;;108221;;;Meppelweg-Randveen;Leger des Heils;BO;Bovengrondse container;;;;;;76821.861;450894.544;4.2477038953647455;52.04085638204971
GLB;Glas bont;;De Gaarde;98;Dreven en Gaarden;33;Bouwlust;2;Escamp;;;108222;;;Zwaardvegersgaarde-De Gaarde;;BO;Bovengrondse container;Ja;;;;;78521.3282580431;450663.4545013;4.272521965801972;52.03901676543632
TEX;Textiel;;Praagsingel;104;Lage Veld;40;Wateringse Veld;2;Escamp;;;108223;;;Praagsingel 119;Leger des Heils;BO;Bovengrondse container;;;;;;80108.976;449089.963;4.296002511570622;52.02509286289944
TEX;Textiel;;Waterlandsingel;103;Parkbuurt Oosteinde;40;Wateringse Veld;2;Escamp;;;108224;;;Waterlandsingel t.h.v.37;Leger des Heils;BO;Bovengrondse container;;;;;;80117.942;449197.132;4.296109673089896;52.026057184711284
TEX;Textiel;;Treslonglaan;103;Parkbuurt Oosteinde;40;Wateringse Veld;2;Escamp;;;108225;;;Treslonglaan 1;Leger des Heils;BO;Bovengrondse container;;;;;;80249.63;449526.435;4.297956192802899;52.029034348472905
TEX;Textiel;;Sylvain Poonsstraat;105;Zonne Veld;40;Wateringse Veld;2;Escamp;;;108227;;;Paul Steenbergenstraat - Laan van Wateringseveld;Leger des Heils;BO;Bovengrondse container;;;;;;80446.3093317067;448305.62252763;4.301087652017607;52.018089557546745
TEX;Textiel;;Moerweg;38;Moerwijk-noord;36;Moerwijk;2;Escamp;;;108228;;;Pieter Langendijkstraat- Moerweg;Leger des Heils;BO;Bovengrondse container;;;;;;80332.4756271674;451988.096921224;4.298625550196557;52.0511680249877
TEX;Textiel;;Moerweg;38;Moerwijk-noord;36;Moerwijk;2;Escamp;;;108229;;;Pieter Langendijkstraat- Moerweg;Leger des Heils;BO;Bovengrondse container;;;;;;80332.3036396016;451988.555554733;4.298622942991092;52.05117212345337
TEX;Textiel;;A. Kortekaasplantsoen;86;Houtwijk;17;Loosduinen;1;Loosduinen;;Gazon en Plantsoen;108230;;;Laan van Vuurdestraat 16;Leger des Heils;BO;Bovengrondse container;;;;;;76589.3616385562;452003.779883701;4.24406121474023;52.05079187497533
PLA;Plastic, blik en drankpak;;Mient;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;Mient;108232;;;Mient- Kamperfoeliestraat;;BO;Bovengrondse container;;;;;;78313.4835756407;454114.202161669;4.268718508296987;52.06999893870801
TEX;Textiel;;Zamenhofstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;108235;;;Noordwest Buitensingel- Van Boecopkade;Leger des Heils;BO;Bovengrondse container;;;;;;80077.0204124172;454595.893089764;4.294329689450057;52.07456917837914
TEX;Textiel;;Zorgvlietstraat;45;Zeeheldenkwartier;22;Zeeheldenkwartier;5;Centrum;;;108238;;;Zorgvlietstraat;Leger des Heils;BO;Bovengrondse container;;;;;;80214.4933209308;455086.720356422;4.296227020957838;52.07899869807647
PLA;Plastic, blik en drankpak;;Zorgvlietstraat;45;Zeeheldenkwartier;22;Zeeheldenkwartier;5;Centrum;;;108239;;;Zorgvlietstraat;;BO;Bovengrondse container;;;;;;80215.9267083088;455084.167135155;4.296248487386491;52.07897594657337
PLA;Plastic, blik en drankpak;;Zorgvlietstraat;45;Zeeheldenkwartier;22;Zeeheldenkwartier;5;Centrum;;;108240;;;Zorgvlietstraat;;BO;Bovengrondse container;;;;;;80215.2996013309;455085.376555755;4.296239075574105;52.078986730607475
GLB;Glas bont;;Schedeldoekshaven;63;Rivierenbuurt-noord;27;Stationsbuurt;5;Centrum;;;108246;;;Ammunitiehaven;;BO;Bovengrondse container;Nee;;;;;82078.9438794503;455031.505949401;4.323432993737913;52.07875118096345
PPR;Papier;;Schedeldoekshaven;63;Rivierenbuurt-noord;27;Stationsbuurt;5;Centrum;;;108247;;;Amunitiehaven;;BO;Bovengrondse container;Nee;;;;;82085.3451111518;455034.59846007;4.323525698230894;52.078779815627435
TEX;Textiel;;De Gaarde;98;Dreven en Gaarden;33;Bouwlust;2;Escamp;;;108354;;;Zwaardvegersgaarde- De Gaarde;Leger des Heils;BO;Bovengrondse container;Ja;;;;;78519.7890252687;450665.623420209;4.272499050259192;52.039036044579504
PPR;Papier;;Vier Heemskinderenstraat;38;Moerwijk-noord;36;Moerwijk;2;Escamp;;;108356;;;Vier Heemskinderenstraat;Geen huisnrs bij speelveld ;BO;Bovengrondse container;Ja;;;;;80422.5064397527;452568.580598028;4.299811156718637;52.05639683459582
GLB;Glas bont;;Vier Heemskinderenstraat;38;Moerwijk-noord;36;Moerwijk;2;Escamp;;;108357;;;Vierheemskinderenstraat;Geen huisnrs bij speelveld;BO;Bovengrondse container;Ja;;;;;80419.6027298681;452566.018501071;4.299769385360373;52.05637341872299
GLB;Glas bont;;Zegveldstraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;108359;;;Zegveldstraat;;BO;Bovengrondse container;Ja;;;;;78647.3905546816;452724.734510429;4.273898437532586;52.057558338098936
GLB;Glas bont;;Willem Dreespark;38;Moerwijk-noord;36;Moerwijk;2;Escamp;;;108360;;;Willem Dreespark;;BO;Bovengrondse container;;;;;;80946.1597425197;452601.045970559;4.307438040866324;52.05675883267689
GLB;Glas bont;;Kalvermarkt;13;Uilebomen;28;Centrum;5;Centrum;;;108361;;;Fluwelenburgwal- Kalvermarkt;;BO;Bovengrondse container;Nee;;;;;81754.018;455055.44;4.318688639266286;52.07892338792741
PPR;Papier;;Kalvermarkt;13;Uilebomen;28;Centrum;5;Centrum;;;108362;;;Fluwelenburgwal- Kalvermarkt;;BO;Bovengrondse container;Nee;;;;;81754.018;455057.318;4.318688236058905;52.07894026511425
PPR;Papier;;Brouwersgracht;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;108363;;;Houtzagerssingel- nr.3;;BO;Bovengrondse container;Nee;;;;;80875.3059589428;454363.081261551;4.306022552351747;52.07258438722526
PPR;Papier;;De Horst;69;Burgen en Hosten;25;Mariahoeve en Marlot;7;Haagse Hout;;;108364;;;De Horst bij de Hoogvliet;Achter winkels ;BO;Bovengrondse container;;;;;;84550.8085065474;456563.107796978;4.359170407082385;52.09283546701231
GLB;Glas bont;;De Horst;69;Burgen en Hosten;25;Mariahoeve en Marlot;7;Haagse Hout;;;108365;;;De Horst bij de Hoogvliet;Achter winkels ;BO;Bovengrondse container;;;;;;84548.8395688154;456561.103060378;4.359142093985908;52.092817200136295
PPR;Papier;;De Horst;69;Burgen en Hosten;25;Mariahoeve en Marlot;7;Haagse Hout;;;108366;;;De Horst bij de Hoogvliet;Achter WINKELS ;BO;Bovengrondse container;;;;;;84549.8419371153;456562.141227546;4.359156504291602;52.092826657572786
GLB;Glas bont;;Margarethaland;61;Landen;25;Mariahoeve en Marlot;7;Haagse Hout;;;108303;;;Margarethaland- Isabellaland;;BO;Bovengrondse container;;;;;;85331.6856573128;456631.605827315;4.370549658377605;52.09354987207558
PPR;Papier;;Margarethaland;61;Landen;25;Mariahoeve en Marlot;7;Haagse Hout;;;108304;;;Margarethaland- Isabellaland;;BO;Bovengrondse container;;;;;;85330.4816600759;456632.695158149;4.370531868784862;52.0935595102567
PPR;Papier;;Aagje Dekenlaan;37;Moerwijk-west;36;Moerwijk;2;Escamp;;Gazon;108305;;;Aagje Dekenlaan- Roemer Visscherstraat;;BO;Bovengrondse container;;;;;;79876.7786812709;452061.54193552;4.2919669546161385;52.0517664611444
PLA;Plastic, blik en drankpak;;Aagje Dekenlaan;37;Moerwijk-west;36;Moerwijk;2;Escamp;;Gazon;108306;;;Aagje Dekenlaan- Roemer Visscherstraat;;BO;Bovengrondse container;;;;;;79878.3192645563;452062.867553696;4.291989119677828;52.0517785830543
GLB;Glas bont;;Anna Bijnslaan;38;Moerwijk-noord;36;Moerwijk;2;Escamp;;;108307;;;Anna Bijnslaan;;BO;Bovengrondse container;;;;;;80545.3739303864;452258.219386303;4.301669989160078;52.05362420783738
GLB;Glas bont;;Cannenburglaan;39;Moerwijk-zuid;36;Moerwijk;2;Escamp;;;108308;;;Cannenburglaan;;BO;Bovengrondse container;;;;;;79972.2428650686;451275.80120426;4.2935310194731;52.044718110540515
PPR;Papier;;Cannenburglaan;39;Moerwijk-zuid;36;Moerwijk;2;Escamp;;;108309;;;Cannenburglaan;;BO;Bovengrondse container;;;;;;79973.6067567397;451276.763669935;4.293550686050456;52.04472694467709
GLB;Glas bont;;Hengelolaan;88;Morgenstond-west;34;Morgenstond;2;Escamp;;;108314;;;Dedemsvaartweg- Hengelolaan;;BO;Bovengrondse container;;;;;;78250.8868267752;451639.686680822;4.26836178469079;52.04775252542116
PPR;Papier;;Hengelolaan;88;Morgenstond-west;34;Morgenstond;2;Escamp;;;108315;;;Dedemvaartsweg- Hengelolaan;;BO;Bovengrondse container;;;;;;78252.1988565601;451637.587433166;4.268381379308491;52.047733841774054
GLB;Glas bont;;Fluitenbergstraat;89;Morgenstond-oost;34;Morgenstond;2;Escamp;;;108317;;;Fluitenbergstraat - Favente Deo;;BO;Bovengrondse container;;;;;;79021.3013945732;451981.880097972;4.2795147164304;52.050933909482225
PPR;Papier;;Fluitenbergstraat;89;Morgenstond-oost;34;Morgenstond;2;Escamp;;;108318;;;Fluitenbergstraat - Favente Deo;;BO;Bovengrondse container;;;;;;79019.9021340293;451983.279358516;4.2794940091664;52.05094629239282
PPR;Papier;;Raaphorstlaan;39;Moerwijk-zuid;36;Moerwijk;2;Escamp;;;108319;;;Raaphorstlaan ;;BO;Bovengrondse container;;;;;;80398.011;451601.409;4.299665250927693;52.04770176616079
GLB;Glas bont;;Raaphorstlaan;39;Moerwijk-zuid;36;Moerwijk;2;Escamp;;;108320;;;Raaphorstlaan ;;BO;Bovengrondse container;;;;;;80399.339;451599.416;4.299685042071097;52.047684034238706
PPR;Papier;;Plantenoord;87;Venen, Oorden en Raden;33;Bouwlust;2;Escamp;;;108323;;;Hengelolaan- Plantenoord;;ON;Ondergrondse container;;;;;;77377.4620077691;450939.48243724;4.255790447058071;52.04133832740397
PPR;Papier;;Plantenoord;87;Venen, Oorden en Raden;33;Bouwlust;2;Escamp;;;108324;;;Hengelolaan- Plantenoord;;ON;Ondergrondse container;;;;;;77378.0629482321;450938.430791429;4.255799443428396;52.04132896073739
PLA;Plastic, blik en drankpak;;Houtkade;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Leidschenveenzone;108452;;;Houtkade - Zwanenbloemkade;;BO;Bovengrondse container;;;;;;88686.7446383684;453004.2294611;4.42020718887252;52.06136254535021
PPR;Papier;;Houtkade;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Leidschenveenzone;108453;;;Houtkade - Zwanenbloemkade;Geen huisnrs in de buurt;BO;Bovengrondse container;;;;;;88684.380549018;452998.982335957;4.420173738825579;52.06131510624292
GLB;Glas bont;;Houtkade;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Leidschenveenzone;108454;;;Houtkade - Zwanenbloemkade;Geen huisnrs;BO;Bovengrondse container;;;;;;88685.4184419035;453000.423853854;4.4201885916029005;52.06132818544676
TEX;Textiel;;Houtkade;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Leidschenveenzone;108455;;;Houtkade - Zwanenbloemkade;Leger des Heils;BO;Bovengrondse container;;;;;;88685.9373883463;453001.634728887;4.420195922826287;52.06133912974828
PLA;Plastic, blik en drankpak;;Houtkade;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Leidschenveenzone;108456;;;Houtkade - Zwanenbloemkade;;BO;Bovengrondse container;;;;;;88686.4563347891;453002.960925351;4.4202032316608175;52.061351110449415
TEX;Textiel;;Spiegelkarpersingel;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Gazon en Doorgroei;108457;;;Spieringdam - Spiegelkarpersingel;Leger des Heils;BO;Bovengrondse container;;;;;;87785.9643046922;453087.884188868;4.407057200972282;52.06200583474936
GLB;Glas bont;;Spieringdam;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Gazon en Doorgroei;108458;;;Spieringdam - Spiegelkarpersingel;;BO;Bovengrondse container;;;;;;87785.595324081;453090.24566478;4.407051356353266;52.06202701264939
PPR;Papier;;Spieringdam;120;De Vissen;44;Leidschenveen;8;Leidschenveen-Ypenburg;;Gazon en Doorgroei;108459;;;Spieringdam - Spiegelkarpersingel;;BO;Bovengrondse container;;;;;;87785.7429163255;453088.991130702;4.407053755199335;52.06201575601627
GLB;Glas bont;;Albert Schweitzerlaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;108463;;;Albert Schweitzerlaan 112;;BO;Bovengrondse container;;;;;;77660.9228262609;452815.824850888;4.259496670448643;52.0582400909757
TEX;Textiel;;Albert Schweitzerlaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;108464;;;Albert Schweitzerlaan 112;Leger des Heils;BO;Bovengrondse container;;;;;;77662.4269351254;452816.57690532;4.259518428022598;52.05824705945856
PPR;Papier;;Burgemeester Hovylaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;108470;;;Burgemeester Hovylaan - Burgemeester  Waldeckstraat;;BO;Bovengrondse container;;;;;;76520.7786047601;452320.530395373;4.24298877685697;52.05362869176927
TEX;Textiel;;Burgemeester Hovylaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;108471;;;Burgemeester Hovylaan - Burgemeester Waldeckstraat;Leger des Heils;BO;Bovengrondse container;;;;;;76520.055;452322.741;4.242977720973117;52.053648455196665
PPR;Papier;;Schwerinkade;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;108472;;;Lippe-Biesterfeldweg - Schwerinkade;;BO;Bovengrondse container;;;;;;76185.884;452046.414;4.238170234052092;52.0511177635456
PPR;Papier;;Ouverturestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;108474;;;Ouverturestraat - Naaldwijkstraat;Op parkeerterrein ;BO;Bovengrondse container;;;;;;75858.28;452332.017;4.2333288410411;52.053637671665584
GLB;Glas bont;;Ouverturestraat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;108475;;;Ouverturestraat - Naaldwijkstraat;Op parkeerterrein ;BO;Bovengrondse container;;;;;;75856.678;452330.415;4.233305859742642;52.05362304623234
TEX;Textiel;;Louis Davidsstraat;6;Waldeck-zuid;18;Waldeck;1;Loosduinen;;;108476;;;Pisuissestraat - Louis Davidstraat;Leger des Heils;BO;Bovengrondse container;;;;;;75565.1068759608;452664.618349769;4.22897790178877;52.05658467190081
PPR;Papier;;Louis Davidsstraat;6;Waldeck-zuid;18;Waldeck;1;Loosduinen;;;108477;;;Louis Davidstraat.;;BO;Bovengrondse container;;;;;;75563.6173302878;452664.205860198;4.228956283132603;52.05658075141731
GLB;Glas bont;;Ericalaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;108478;;;Teunisbloemplein - Ericalaan;;BO;Bovengrondse container;;;;;;75455.215;453429.573;4.2271977209212634;52.06344324338186
PPR;Papier;;Ericalaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;108479;;;Teunisbloemplein - Ericalaan;;BO;Bovengrondse container;;;;;;75454.573;453432.783;4.227187612557808;52.06347199812486
TEX;Textiel;;Narcislaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;108480;;;Heliotrooplaan - Narcislaan;Leger des Heils;BO;Bovengrondse container;Ja;;;;;75489.4856607214;453682.200589557;4.22763856027149;52.065718424823885
GLB;Glas bont;;Narcislaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;108481;;;Heliotrooplaan - Narcislaan;;BO;Bovengrondse container;Ja;;;;;75490.9293583003;453682.552710918;4.227659528763702;52.065721796469646
PPR;Papier;;Narcislaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;108482;;;Heliotrooplaan - Narcislaan;;BO;Bovengrondse container;Ja;;;;;75491.9505102464;453682.79919587;4.227674360738227;52.06572415813608
TEX;Textiel;;Westkapellelaan;91;Kijkduin;15;Kijkduin en Ockenburgh;1;Loosduinen;;;108483;;;Westkapellelaan;;ON;Ondergrondse container;;;;;;75131.7830425659;453758.384857477;4.222405094838578;52.06635158783714
PPR;Papier;;Westkapellelaan;91;Kijkduin;15;Kijkduin en Ockenburgh;1;Loosduinen;;;108484;;;Westkapellelaan;;ON;Ondergrondse container;;;;;;75131.1868786236;453759.554255979;4.222396128490748;52.066362010740534
PLA;Plastic, blik en drankpak;;Westkapellelaan;91;Kijkduin;15;Kijkduin en Ockenburgh;1;Loosduinen;;;108485;;;Westkapellelaan;;ON;Ondergrondse container;;;;;;75133.1390396692;453760.494220667;4.222424373335742;52.06637073934697
TEX;Textiel;;Catharina van Rennesstraat;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;108486;;;Catharina van Rennesstraat  ;;ON;Ondergrondse container;;;;;;76085.4800832369;453150.15512168;4.236451723361959;52.06102238640339
GLC;Glas combi;;Catharina van Rennesstraat;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;108487;;;Catharina van Rennesstraat  t.o. Wijndaeler Centrum;;ON;Ondergrondse container;;;;;;76084.908;453151.314;4.23644311488433;52.061032719297486
PLA;Plastic, blik en drankpak;;Catharina van Rennesstraat;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;108488;;;Catharina van Rennesstraat  t.o. Wijndaeler Centrum;;ON;Ondergrondse container;;;;;;76083.54;453154.393;4.236422458620283;52.061060194199385
PPR;Papier;;Mozartlaan;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;108489;;;Rossinilaan - Mozartlaan;Geen huisnrs ;BO;Bovengrondse container;;;;;;76544.7010197826;453462.265885729;4.243075214783726;52.063892450071165
GLB;Glas bont;;Mozartlaan;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;108490;;;Rossinilaan - Mozartlaan;Achter flats geen huisnrs ;BO;Bovengrondse container;;;;;;76546.5087309554;453461.486961611;4.243101750955842;52.06388570624551
PPR;Papier;;Walnootstraat;82;Rosenburg;18;Waldeck;1;Loosduinen;;;108495;;;Walnootstraat - Okkernootstraat;;BO;Bovengrondse container;;;;;;77262.4644126236;453211.811384551;4.253597555741177;52.06174291451063
TEX;Textiel;;Haverkamp;67;Kampen;25;Mariahoeve en Marlot;7;Haagse Hout;;;108369;;;Haverkamp- Winkelcentrum;Leger des Heils;BO;Bovengrondse container;;;;;;83924.9260878742;456221.254518592;4.350109887647675;52.08968327913507
GLB;Glas bont;;Zwedenburg;69;Burgen en Hosten;25;Mariahoeve en Marlot;7;Haagse Hout;;;108373;;;Zwedenburg;;BO;Bovengrondse container;Ja;;;;;84675.287;456492.564;4.361001134891661;52.09221732573396
PPR;Papier;;Zwedenburg;69;Burgen en Hosten;25;Mariahoeve en Marlot;7;Haagse Hout;;;108374;;;Zwedenburg;;BO;Bovengrondse container;Ja;;;;;84676.5;456493.237;4.361018693856981;52.09222352798301
PLA;Plastic, blik en drankpak;;Jan van Riebeekplein;64;Bezuidenhout-west;26;Bezuidenhout;7;Haagse Hout;;;108375;;;Jan van Riebeekstraat - Laurens Reaelstraat;;BO;Bovengrondse container;;;;;;82557.209;455041.985;4.330406536374685;52.07890812665546
PLA;Plastic, blik en drankpak;;Jan van Riebeekplein;64;Bezuidenhout-west;26;Bezuidenhout;7;Haagse Hout;;;108376;;;Jan van Riebeekstraat - Laurens Reaelstraat;;BO;Bovengrondse container;;;;;;82558.381;455042.906;4.330423435158852;52.07891655683171
PPR;Papier;;Koningin Marialaan;65;Bezuidenhout-midden;26;Bezuidenhout;7;Haagse Hout;;;108389;;;Koningin Marialaan - Bezuidenhoutseweg;T.o. kerk;BO;Bovengrondse container;;;;;;82699.229;455842.162;4.3323083782996346;52.08611773079299
GLB;Glas bont;;Koningin Marialaan;65;Bezuidenhout-midden;26;Bezuidenhout;7;Haagse Hout;;;108390;;;Koningin Marialaan - Bezuidenhoutseweg;T.o. kerk;BO;Bovengrondse container;;;;;;82701.6903221208;455843.882578092;4.33234391927047;52.0861335147226
GLB;Glas bont;;Schenkweg;64;Bezuidenhout-west;26;Bezuidenhout;7;Haagse Hout;;Voetbalkooi, Gazon en plantsoen;108391;;;Schenkweg  t.o. nr. 56;;BO;Bovengrondse container;;;;;;82558.3150496382;454875.456157418;4.330458027921244;52.07741170702848
TEX;Textiel;;Schenkweg;64;Bezuidenhout-west;26;Bezuidenhout;7;Haagse Hout;;Voetbalkooi, Gazon en plantsoen;108392;;;Schenkweg t.o. nr. 56;Leger des Heils;BO;Bovengrondse container;;;;;;82555.3419900271;454872.877117755;4.330415213063173;52.07738814075056
PPR;Papier;;Schenkweg;64;Bezuidenhout-west;26;Bezuidenhout;7;Haagse Hout;;Voetbalkooi, Gazon en plantsoen;108393;;;Schenkweg t.o. nr. 56;;BO;Bovengrondse container;;;;;;82556.6673298537;454874.166637587;4.330434269510015;52.07739990280562
GLB;Glas bont;;Juliana van Stolberglaan;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;108394;;;Stuyvesantplein;;BO;Bovengrondse container;;;;;;83447.6070692654;455646.899934207;4.343266697514368;52.084460164873825
PLA;Plastic, blik en drankpak;;Juliana van Stolberglaan;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;108395;;;Stuyvesantplein;;BO;Bovengrondse container;;;;;;83446.231787752;455647.129147793;4.343246587534864;52.08446204706255
PLA;Plastic, blik en drankpak;;Juliana van Stolberglaan;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;108396;;;Stuyvesantplein;;BO;Bovengrondse container;;;;;;83444.5585285774;455647.381282737;4.343222126001151;52.08446409673184
PPR;Papier;;Juliana van Stolberglaan;66;Bezuidenhout-oost;26;Bezuidenhout;7;Haagse Hout;;;108397;;;Stuyvesantplein;;BO;Bovengrondse container;;;;;;83442.8852694028;455647.610496323;4.343197669274142;52.08446594040546
PLA;Plastic, blik en drankpak;;De Carpentierstraat;65;Bezuidenhout-midden;26;Bezuidenhout;7;Haagse Hout;;;108398;;;Theresiastraat - De Carpentierstraat;;BO;Bovengrondse container;;;;;;82976.4287749564;455795.074660008;4.336362112132609;52.085730695600176
PLA;Plastic, blik en drankpak;;De Carpentierstraat;65;Bezuidenhout-midden;26;Bezuidenhout;7;Haagse Hout;;;108399;;;Theresiastraat - De Carpentierstraat;;BO;Bovengrondse container;;;;;;82977.7278342287;455793.327649262;4.336381431579908;52.085715164518035
