Ministerie;Handelsnaam;9301 - Laboratoriumonderzoek;9302 - Laboratoriummaterialen;9303 - Laboratoriuminstrumenten;9304 - Aankoop onderzoeksmateriaal;9305 - Research & development;9410 - Lokale belastingen - waterschapslasten;9500 - AZ specifiek;9510 - BZ specifiek;9520 - BZK specifiek;9530 - DEF specifiek;9540 - EZ specifiek;9550 - Fin specifiek;9560 - I&M specifiek;9570 - OCW specifiek;9580 - SZW specifiek;9590 - V&J specifiek;9600 - VWS specifiek;Eindtotaal
DEF;Siemens Nederland N.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sigma-Aldrich Chemie N.V.;;;;;;;;;;1;;;;;;;;1
DEF;Signpower;;;;;;;;;;1;;;;;;;;1
DEF;Silex;;;;;;;;;;1;;;;;;;;1
DEF;silicon support;;;;;;;;;;1;;;;;;;;1
DEF;SilverFit B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Skymate;;;;;;;;;;1;;;;;;;;1
DEF;Slijpmachinefabriek IJmuiden B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sloopbedrijf J.H. Oosterbeek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SMA Midden Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Smiths Medical Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Smits Neuchatel Marine Department B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Smove B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Smurfit Kappa Vandra B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sofia Zorg B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Spandex Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Spellenrijk B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sporca B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sportbedrijf Arnhem B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sportmed;;;;;;;;;;1;;;;;;;;1
DEF;Sportstad Heerenveen Sportvoorzieningen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Spraybest Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sprenger en Brommer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Springer Media B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Spronken Orthopedie Nederland N.V.;;;;;;;;;;1;;;;;;;;1
DEF;SSI Schäfer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;St. Woord en Daad - Comit� Groot-Ammers;;;;;;;;;;1;;;;;;;;1
DEF;Statron B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Steelinox B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Steenhauer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Dutch Exped. & Wilderness Medical Soc.;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Erk.reg. Leveranc. Medische Hulpmiddelen;;;;;;;;;;1;;;;;;;;1
DEF;Stg. H.k. Friesl./Proct. Frieslnd loc. Sunenz;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Kwal.registr./Accred. Beroepsbeoef. Zorg;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Landel. Coörd.centr. Reiz.advis.;;;;;;;;;;1;;;;;;;;1
DEF;Stg. LSR, Landel. steunpunt (mede)zeggenschap;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Med.-Ethische Toetsing Onderz. Pati�nten;;;;;;;;;;1;;;;;;;;1
DEF;Stg. St. Prot. Geestel. Verz. b.d. Krijgsm.;;;;;;;;;;1;;;;;;;;1
DEF;Sticht. Certe Medische Diagnostiek en Advies;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Arq;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Brandweeropleidingen Bogo;;;;;;;;;;1;;;;;;;;1
DEF;Stichting de Basis;;;;;;;;;;1;;;;;;;;1
DEF;Stichting De Marineclub;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Erfgoedpark Batavialand;;;;;;;;;;1;;;;;;;;1
DEF;Stichting ETB-BISLIFE;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Farmaceutische Kengetallen;;;;;;;;;;1;;;;;;;;1
DEF;Stichting GGz Centraal;;;;;;;;;;1;;;;;;;;1
DEF;Stichting GGZ Groep;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Isala Klinieken;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Kadera aanpak huiselijk geweld;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Kwaliteitsregister Tandartsen;;;;;;;;;;1;;;;;;;;1
DEF;Stichting met ggz;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Stimulansz;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Utrecht Marketing;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Vilans;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Vrienden van Reinier van Arkel;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Wetenschappelijk Fonds NVA;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Wilhelmina Ziekenhuis Assen;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Ziekenhuis Gelderse Vallei;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Ziekenhuisgroep Twente;;;;;;;;;;1;;;;;;;;1
DEF;Stockx Klittenband Systemen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stockx Medical Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Storax B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Straaltechniek International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Strandhotel Seeduyn Vlieland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Strijd om de Maasbruggen;;;;;;;;;;1;;;;;;;;1
DEF;Strongwood Trading B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stryker Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Studio 024;;;;;;;;;;1;;;;;;;;1
DEF;Studio Ribberink;;;;;;;;;;1;;;;;;;;1
DEF;SuperKlima B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Superspark;;;;;;;;;;1;;;;;;;;1
DEF;Supplyshop.nl;;;;;;;;;;1;;;;;;;;1
DEF;Systemair B.V.;;;;;;;;;;1;;;;;;;;1
DEF;T.T.L. Oosterwijk B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tandtechn. Laboratorium Noord Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tandtechnisch Laboratorium C. van de Ven;;;;;;;;;;1;;;;;;;;1
DEF;Tapes Amsterdam B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Techn. Import en Export J.L. Bienfait B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Technautic B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Technical Diving Equipment Pommec B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Technicum;;;;;;;;;;1;;;;;;;;1
DEF;Technisch Buro Leijenaar B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tehabo Techniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tempcontrol Industr. Electronic Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tente Wielen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Terborgse Handels Onderneming B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Teva Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tevema Technical Supply B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Texo Trade Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;The Baker Company Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;The Basket Uithof B.V.;;;;;;;;;;1;;;;;;;;1
DEF;The Dj Company;;;;;;;;;;1;;;;;;;;1
DEF;TheNextShop Group B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thermo Fisher Scientific B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Theunissen Technical Trading B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thielco Staalindustrie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;THPS Management B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thuasne Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;ThysToys B.V.;;;;;;;;;;1;;;;;;;;1
DEF;TM Induction Heating;;;;;;;;;;1;;;;;;;;1
DEF;TMI Flex;;;;;;;;;;1;;;;;;;;1
DEF;to remind you;;;;;;;;;;1;;;;;;;;1
DEF;TOP Support Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Topa Verpakking B.V.;;;;;;;;;;1;;;;;;;;1
DEF;TopLabour;;;;;;;;;;1;;;;;;;;1
DEF;TOTAL Nederland N.V.;;;;;;;;;;1;;;;;;;;1
DEF;Totemboek;;;;;;;;;;1;;;;;;;;1
DEF;Tractel Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Trade Med B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Trainingsbureau Progressiegericht Werken;;;;;;;;;;1;;;;;;;;1
DEF;Traktiebatterijen Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Trango Medical Instruments;;;;;;;;;;1;;;;;;;;1
DEF;Transportbanden Service Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Transposafe Systems;;;;;;;;;;1;;;;;;;;1
DEF;Trinoxx B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tristar Industries Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tropenzorg B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Trotec Laser B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Truckland Heerhugowaard;;;;;;;;;;1;;;;;;;;1
DEF;Truste B.V.;;;;;;;;;;1;;;;;;;;1
DEF;TST Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ttms B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tuincentrum.nl B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tuttnauer Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;TVE Reclameproducties B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Uitgeverij De Bode B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Uitgeverij Van Wijnen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Unicorn Displays B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Uniechemie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Unigra B.V.;;;;;;;;;;1;;;;;;;;1
DEF;United Springs B.V.;;;;;;;;;;1;;;;;;;;1
DEF;UnivÃ© Stad en Land Organisatie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Unortho B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Utrecht Dental B.V.;;;;;;;;;;1;;;;;;;;1
DEF;V.O.F. M. Veenstra;;;;;;;;;;1;;;;;;;;1
DEF;V.O.F. Rougoor Tuin en Erf;;;;;;;;;;1;;;;;;;;1
DEF;V.O.F. Victoria Zeist;;;;;;;;;;1;;;;;;;;1
DEF;Van Bergen Sports International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van de Weetering en Zoon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van den Berg Groep B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van den Hout Promotion;;;;;;;;;;1;;;;;;;;1
DEF;Van der Bend B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van der Giessen en van Bellen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van der Laan Mediscore B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van der Valk Utrecht;;;;;;;;;;1;;;;;;;;1
DEF;Van der Velden Rioleringsbeheer Buren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Halteren Special Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Heumen Sportprijzen;;;;;;;;;;1;;;;;;;;1
DEF;Van Oosterum Leder B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Oostveen Medical;;;;;;;;;;1;;;;;;;;1
DEF;Van Os Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Slobbe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Straten Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Vliet Automotive Group B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Vliet Medical Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Vliet Medical Supply B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Van Vredendaal's Plantendecoratie B.V.;;;;;;;;;;1;;;;;;;;1
