OBJECTID,NAAM,SEQUENCE,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,REF_FUNCTIONELE_SPOORTAK_PUIC,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,Shape__Length
231531,009_105BV_138.8,9,2019/10/30 12:53:30+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_9.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.128642036479
231532,009_105BV_138.8,12,2019/10/30 12:53:35+00,009_105BV_138.8,84e1dc51-c2bb-4157-93f0-8bb57780b307,,pvstekening-009_105BV_138.8_0_12.pdf,a3170dbc-d51b-46de-9b7e-ac8d7c3aad12,,,,,,800.130275871115
231533,009_35BV_115.3,6,2019/10/30 12:54:41+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_6.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.36198298649
231534,009_35BV_115.3,8,2019/10/30 12:54:52+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_8.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.34374805579
231535,009_35BV_115.3,11,2019/10/30 12:55:00+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_11.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.030434886515
231536,009_35BV_115.3,12,2019/10/30 12:55:02+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_12.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.040673702781
231537,009_25V_114.9,0,2019/10/30 12:57:53+00,009_25V_114.9,c113ac16-91ed-42df-8acc-18ae25abbbcb,,pvstekening-009_25V_114.9_0_0.pdf,bf6d8e49-2f73-400c-9ebe-1b6d1f9027b5,,,,,,396.379803896129
231538,009_67AL_127.7,2,2019/10/30 13:01:13+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_2.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,803.002202173684
231539,009_67AL_127.7,4,2019/10/30 13:01:15+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_4.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.126685771126
231540,009_67AL_127.7,5,2019/10/30 13:01:16+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_5.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.127407824349
231541,009_67AL_127.7,6,2019/10/30 13:01:18+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_6.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.671023767653
231542,009_67AL_127.7,11,2019/10/30 13:01:26+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_11.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.756916056841
231543,009_67AL_127.7,12,2019/10/30 13:01:27+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_12.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.750846881522
231544,009_45BV_126.8,0,2019/10/30 13:03:09+00,009_45BV_126.8,,,pvstekening-009_45BV_126.8_0_0.pdf,d09058aa-0422-401a-ac13-d59272a515ab,,,,,,801.166608045499
231545,009_87L_137.9,0,2019/10/30 13:04:20+00,009_87L_137.9,86cbb511-017f-4712-b565-8f80a3c1c4dd,,pvstekening-009_87L_137.9_0_0.pdf,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,,,,,616.537453217205
231546,009_25AR_165.8,0,2019/10/30 13:05:33+00,009_25AR_165.8,7aaad124-8934-476d-92fc-8378911f67d6,,pvstekening-009_25AR_165.8_0_0.pdf,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,,,,,386.457199267012
231547,009_35BV_115.3,5,2019/10/30 12:54:37+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_5.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.35316403874
231548,009_35BV_115.3,9,2019/10/30 12:54:58+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_9.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,802.345847103982
231549,009_35BV_115.3,13,2019/10/30 12:55:04+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_13.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.034714674626
231550,009_35BV_115.3,14,2019/10/30 12:55:05+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_14.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.024929548644
231552,009_35BV_115.3,15,2019/10/30 12:55:11+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_15.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,133.700840741747
231553,009_17L_114.6,0,2019/10/30 12:56:01+00,009_17L_114.6,6944a906-743a-4b06-a0ed-7cecc90a99c3,,pvstekening-009_17L_114.6_0_0.pdf,ba5013df-ed85-4cf0-a81c-1e935f40dfdc,,,,,,400.785077933689
231554,009_17L_114.6,1,2019/10/30 12:56:03+00,009_17L_114.6,6944a906-743a-4b06-a0ed-7cecc90a99c3,,pvstekening-009_17L_114.6_0_1.pdf,ba5013df-ed85-4cf0-a81c-1e935f40dfdc,,,,,,305.028220367458
231555,009_67AL_127.7,0,2019/10/30 13:01:07+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_0.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,801.036430387982
231556,009_67AL_127.7,1,2019/10/30 13:01:08+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_1.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,801.066501554358
231557,009_9L_114.2,0,2019/10/30 13:01:12+00,009_9L_114.2,757acef2-1652-43f2-838a-b8fd07b442ed,,pvstekening-009_9L_114.2_0_0.pdf,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,,,,,400.297842890276
231558,009_67AL_127.7,3,2019/10/30 13:01:13+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_3.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.121992138609
231559,009_9L_114.2,1,2019/10/30 13:01:14+00,009_9L_114.2,757acef2-1652-43f2-838a-b8fd07b442ed,,pvstekening-009_9L_114.2_0_1.pdf,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,,,,,369.735557536754
231560,009_67AL_127.7,10,2019/10/30 13:01:24+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_10.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.766088419042
231561,009_67AL_127.7,13,2019/10/30 13:01:29+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_13.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,102.612903011269
231562,009_45BV_126.8,1,2019/10/30 13:03:12+00,009_45BV_126.8,,,pvstekening-009_45BV_126.8_0_1.pdf,d09058aa-0422-401a-ac13-d59272a515ab,,,,,,179.970782318372
231563,009_35BV_115.3,7,2019/10/30 12:54:47+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_7.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.363000498432
231564,009_35BV_115.3,10,2019/10/30 12:54:59+00,009_35BV_115.3,f04d9361-672f-47ca-966e-a98586feb0b5,,pvstekening-009_35BV_115.3_0_10.pdf,aa93bf22-774e-46d5-9c96-381baf0ef889,,,,,,801.011514525104
231565,009_45AL_126.7,0,2019/10/30 12:56:51+00,009_45AL_126.7,c425437a-8c21-4adb-9c01-d826afda7317,,pvstekening-009_45AL_126.7_0_0.pdf,bba935fb-1e0d-4da3-8249-4acc3312274b,,,,,,57.2413047457916
231566,009_85AL_137.7,0,2019/10/30 12:56:53+00,009_85AL_137.7,c7f1e3b6-0d38-450d-923b-87d47968ce1d,,pvstekening-009_85AL_137.7_0_0.pdf,bdfe9175-2c95-4156-9659-b632dc3dbbd6,,,,,,70.4896844496624
231567,009_67AL_127.7,9,2019/10/30 13:01:23+00,009_67AL_127.7,d280e6cd-9a03-40ed-8e05-168e6accb29a,,pvstekening-009_67AL_127.7_0_9.pdf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,,,,,802.762272020659
231579,009_5AL_114.1,0,2019/10/30 13:04:17+00,009_5AL_114.1,6d646362-dd3c-41ed-ba97-a890443aaa6f,,pvstekening-009_5AL_114.1_0_0.pdf,de9cf90e-e985-4ba5-886a-071ade3433eb,,,,,,507.315752031602
231581,ec6abfcf-c447-42b5-93a9-2276f35ec13e,0,2019/10/30 13:06:01+00,,,,pvstekening-ec6abfcf-c447-42b5-93a9-2276f35ec13e_0_0.pdf,ec6abfcf-c447-42b5-93a9-2276f35ec13e,,,,,,0.00465725240887801
231595,009_103BV_138.6,0,2019/10/30 13:06:31+00,009_103BV_138.6,389ba4e4-5a5e-48e4-9506-4501bf0e4791,,pvstekening-009_103BV_138.6_0_0.pdf,fef5ebbc-28be-4314-beab-927e36b80a12,,,,,,113.064849273017
231623,550_53AL_25.4,0,2019/10/30 15:37:35+00,550_53AL_25.4,4ad178cf-243b-4166-ae6b-5b2c35a30409,,pvstekening-550_53AL_25.4_0_0.pdf,6d81d5f4-b26c-4282-9aee-034814811676,,,,,,115.277844455683
231624,550_941L_25.4,0,2019/10/30 15:39:11+00,550_941L_25.4,ede1e8aa-0d45-4880-90ea-ff010aa1c5d5,,pvstekening-550_941L_25.4_0_0.pdf,764f513d-80cc-4ecf-a6fc-0097cef62737,,,,,,75.2362543726321
231625,550_85AL_25.7,0,2019/10/30 15:56:22+00,550_85AL_25.7,6c700478-56f0-4a49-a61a-d952b2149520,,pvstekening-550_85AL_25.7_0_0.pdf,b19b449d-67e4-4bf7-95b4-841444737e30,,,,,,206.588295541858
231786,013_231AR_88.0,0,2019/10/30 14:11:34+00,013_231AR_88.0,234e0183-3efc-4c96-903e-bf75717a779f,,pvstekening-013_231AR_88.0_0_0.pdf,8435c8aa-c36f-4695-92a6-5195d925f639,,,,,,479.026798362409
231797,013_233AR_88.4,0,2019/10/30 14:11:36+00,013_233AR_88.4,f3659f99-13f3-4cb3-bcf8-42777b8d01cb,,pvstekening-013_233AR_88.4_0_0.pdf,971b119e-fb71-4544-8db3-6081fb1e93cb,,,,,,57.230265304342
231798,013_231AL_88.0,0,2019/10/30 14:12:19+00,013_231AL_88.0,99dae88f-3867-4974-a7c6-5df03dfb6adb,,pvstekening-013_231AL_88.0_0_0.pdf,9dea48ef-e4f7-4a1e-a3ed-35ad3c7aa0d8,,,,,,55.4219384611173
231803,013_231BV_88.1,0,2019/10/30 14:13:40+00,013_231BV_88.1,b09d8c46-d69f-40c7-98e1-bb56fc7908a4,,pvstekening-013_231BV_88.1_0_0.pdf,b4657c32-e574-4216-a377-5b00f33ace5e,,,,,,366.701722860605
231943,550_65L_25.5,0,2019/10/30 15:04:58+00,550_65L_25.5,847b4e0c-f05b-4aee-9c89-3f87455fa5ac,,pvstekening-550_65L_25.5_0_0.pdf,0894c8ef-2e28-4e90-bd1e-967034fbbde2,,,,,,196.910518844415
231945,550_85AR_25.7,0,2019/10/30 15:09:25+00,550_85AR_25.7,254e35b2-96a5-4bf7-b2f9-bad947339df8,,pvstekening-550_85AR_25.7_0_0.pdf,19369f84-f4ed-49d0-92d1-693ed3bd6315,,,,,,41.2658658224931
231953,550_87AL_25.7,0,2019/10/30 15:03:11+00,550_87AL_25.7,8729a6a1-0dd8-49ac-bad5-f0c551d73517,,pvstekening-550_87AL_25.7_0_0.pdf,0111709d-0d49-4224-9550-e962376ca7c7,,,,,,124.749815251567
231963,550_103L_25.9,0,2019/10/30 15:05:53+00,550_103L_25.9,d9ce600e-51de-43c6-bc29-4863932f9f9b,,pvstekening-550_103L_25.9_0_0.pdf,0ac92b5f-968e-42c9-9280-04db68801f7f,,,,,,85.2484861473211
231964,550_968L_25.4,0,2019/10/30 15:06:03+00,550_968L_25.4,61f0406a-5168-4fa5-b888-a0feaf08e70f,,pvstekening-550_968L_25.4_0_0.pdf,0c9769c6-0c7e-4aff-afa0-cc9eb8f37c9d,,,,,,234.840363147941
231967,550_83BpV_25.7,0,2019/10/30 15:07:40+00,550_83BpV_25.7,,,pvstekening-550_83BpV_25.7_0_0.pdf,149261bc-ec43-4e1c-ae0a-59d7f3f801b7,,,,,,20.1251674904668
231968,550_954V_25.0,0,2019/10/30 15:08:27+00,550_954V_25.0,3622557d-69e0-4a66-a9b2-2249f56b0af3,,pvstekening-550_954V_25.0_0_0.pdf,184199f2-b39d-42ef-b588-abb394a81b72,,,,,,55.9133894991173
231969,550_911L_25.9,0,2019/10/30 15:08:54+00,550_911L_25.9,5a70db64-1b30-494d-b1cf-74c69dba16d0,,pvstekening-550_911L_25.9_0_0.pdf,187a9511-56fe-479d-9bab-f6f6d66c8b58,,,,,,169.244756035305
231970,550_89V_25.7,0,2019/10/30 15:09:37+00,550_89V_25.7,7cdd8a61-30e2-4cea-b463-defdea1368f0,,pvstekening-550_89V_25.7_0_0.pdf,1a093400-9425-499d-94db-e81c624b80cf,,,,,,43.2187623601139
231972,550_65R_25.5,0,2019/10/30 15:12:59+00,550_65R_25.5,a5bc0712-3259-40d6-9109-4161ea8fae21,,pvstekening-550_65R_25.5_0_0.pdf,23e30fb4-88a0-4f7b-944e-110bb6111448,,,,,,289.726302951672
231973,550_975ApV_25.7,0,2019/10/30 15:16:05+00,550_975ApV_25.7,,,pvstekening-550_975ApV_25.7_0_0.pdf,2dd5c472-3ce0-4d16-bb72-77aeb26fb2a3,,,,,,20.135902662837
231975,550_51V_25.5,0,2019/10/30 15:17:03+00,550_51V_25.5,8ef97c35-bdd8-436c-8d62-2705c1b6385a,,pvstekening-550_51V_25.5_0_0.pdf,2e395893-f68f-456c-a44e-319c7155997b,,,,,,241.95072830558
231976,550_71BV_25.8,0,2019/10/30 15:17:53+00,550_71BV_25.8,fb428ab8-9a92-4894-bd6b-660852c0a8a3,,pvstekening-550_71BV_25.8_0_0.pdf,34e05357-c492-4aee-9021-6f91f10f462c,,,,,,279.882869555927
231979,550_967R_25.3,0,2019/10/30 15:10:57+00,550_967R_25.3,f395baec-37c4-4654-bd56-d7845a6baeb0,,pvstekening-550_967R_25.3_0_0.pdf,1cbbae87-af13-43bf-8d51-326abc9aa5e7,,,,,,34.173786733694
231981,550_71AV_25.7,0,2019/10/30 15:11:54+00,550_71AV_25.7,b2fa1d12-4772-4301-ab93-55346c52ab09,,pvstekening-550_71AV_25.7_0_0.pdf,229cb860-1d57-414f-a7d5-1e4528c14e1f,,,,,,32.6951865646917
231984,550_962L_25.2,0,2019/10/30 15:13:37+00,550_962L_25.2,eb511a51-6787-47a1-9e91-b3ebf9d1c4a6,,pvstekening-550_962L_25.2_0_0.pdf,24ce695b-3f62-4a90-9663-3c98c0822efa,,,,,,329.207235435259
231985,550_45L_25.3,0,2019/10/30 15:13:55+00,550_45L_25.3,263413e8-8fb8-4ce9-8306-0f2511f204a3,,pvstekening-550_45L_25.3_0_0.pdf,267de8a2-b8e8-4c59-998a-8a0593f3b21a,,,,,,380.451886320924
231987,550_962R_25.2,0,2019/10/30 15:14:34+00,550_962R_25.2,379234de-3024-408e-a975-c207004b5a63,,pvstekening-550_962R_25.2_0_0.pdf,2901f6ac-747b-46ce-a35e-90ebdb7f8dec,,,,,,59.8983910015666
231988,550_85BqV_25.7,0,2019/10/30 15:15:16+00,550_85BqV_25.7,,,pvstekening-550_85BqV_25.7_0_0.pdf,29c26bea-55cd-4a4f-b96c-eb6ec2e0b718,,,,,,20.125162762362
231991,550_907L_25.7,0,2019/10/30 15:17:29+00,550_907L_25.7,17bc60b6-ac8f-44eb-97dd-f48301343361,,pvstekening-550_907L_25.7_0_0.pdf,33008d9e-dccc-4ccc-b10d-9f22eb9f1dce,,,,,,27.199230438562
231992,550_99BqV_25.9,0,2019/10/30 15:19:51+00,550_99BqV_25.9,,,pvstekening-550_99BqV_25.9_0_0.pdf,3fccacd9-3015-4b39-bf89-edc147a2358a,,,,,,20.1359121899604
231993,550_939V_26.0,0,2019/10/30 15:21:27+00,550_939V_26.0,a109a5a4-c2e1-4f14-a1b1-9d0b71f6ac18,,pvstekening-550_939V_26.0_0_0.pdf,41a9ce09-8a31-4181-9967-66c3ef9b0ecb,,,,,,92.61729759397
231995,550_937R_25.9,0,2019/10/30 15:19:06+00,550_937R_25.9,ab911d22-0564-42cc-b7ac-8c383172c400,,pvstekening-550_937R_25.9_0_0.pdf,3d29cfd1-4d44-48fa-aeda-4c9d39d684c9,,,,,,147.899698278072
232000,550_71AR_25.7,0,2019/10/30 15:23:36+00,550_71AR_25.7,64b8c68c-316d-42d8-85a3-d8a6aa545584,,pvstekening-550_71AR_25.7_0_0.pdf,48d1d604-f728-495a-b1a8-167fc442e27f,,,,,,60.9942316850297
232003,550_101BR_26.0,0,2019/10/30 15:26:08+00,550_101BR_26.0,7551b029-299f-47e5-82e4-8300115d4fdb,,pvstekening-550_101BR_26.0_0_0.pdf,4d8d0a9a-2bb1-42d9-abea-afc6e53128b2,,,,,,58.7400420064542
232004,550_979R_25.7,0,2019/10/30 15:27:43+00,550_979R_25.7,d91efc96-72a9-4a6a-8d82-e1c8fd3cda41,,pvstekening-550_979R_25.7_0_0.pdf,555b1031-e5c9-4b6e-808e-55c763e041c4,,,,,,244.67631809413
232011,550_935R_25.7,0,2019/10/30 15:22:13+00,550_935R_25.7,ca5d3065-12f5-47e9-a6c8-4a3cc87379ae,,pvstekening-550_935R_25.7_0_0.pdf,43ffa13a-1ca8-43b9-8029-e0e3f6ac2d5e,,,,,,63.4242779192734
232012,550_101AL_25.9,0,2019/10/30 15:22:16+00,550_101AL_25.9,1d4a8460-f349-446e-829c-5e6a9efeaac2,,pvstekening-550_101AL_25.9_0_0.pdf,443056ca-ff4e-4c58-8460-4f85aaa85a2c,,,,,,53.9388187807872
232013,476b2b9e-08d3-4b87-9a02-aec40be00e88,0,2019/10/30 15:23:09+00,,,,pvstekening-476b2b9e-08d3-4b87-9a02-aec40be00e88_0_0.pdf,476b2b9e-08d3-4b87-9a02-aec40be00e88,,,,,,20.1351039772657
232015,550_87BV_25.8,0,2019/10/30 15:24:30+00,550_87BV_25.8,471b23c1-314a-484b-abc0-19ebac8cb135,,pvstekening-550_87BV_25.8_0_0.pdf,4ab9b517-c6af-4621-aea3-6afda3c6431a,,,,,,53.4178984185076
232016,550_938V_25.9,0,2019/10/30 15:25:16+00,550_938V_25.9,1fcb1f50-3803-4a25-9a2d-57a6b315a5db,,pvstekening-550_938V_25.9_0_0.pdf,4b785f9a-b8ff-4b65-9cc3-a99dbd3675c3,,,,,,85.3204941188142
232018,550_963R_25.3,0,2019/10/30 15:26:56+00,550_963R_25.3,a1837434-2861-4698-9432-0e2c116b205e,,pvstekening-550_963R_25.3_0_0.pdf,551c863c-880d-4f5d-9379-74249d298ec4,,,,,,45.1840916280473
232019,550_93BpV_25.9,0,2019/10/30 15:27:35+00,550_93BpV_25.9,,,pvstekening-550_93BpV_25.9_0_0.pdf,555b87ca-ba19-4a14-8204-2e55f245d2b9,,,,,,20.1251829996993
232020,550_97BR_25.9,0,2019/10/30 15:31:32+00,550_97BR_25.9,5a0b6fda-5c2b-4481-92af-5ffc27a5c41b,,pvstekening-550_97BR_25.9_0_0.pdf,5ac83cc1-3503-4677-a20f-43cc0eef4b16,,,,,,45.8550541609101
232027,550_941R_25.4,0,2019/10/30 15:26:57+00,550_941R_25.4,a13721c9-2d77-4306-95d6-87f8e180451a,,pvstekening-550_941R_25.4_0_0.pdf,54f33999-f1be-491f-b55e-06e54cc9407e,,,,,,153.573394470403
232028,550_93AR_25.8,0,2019/10/30 15:53:57+00,550_93AR_25.8,b9028079-a0ee-404a-a2e0-076709fda80f,,pvstekening-550_93AR_25.8_0_0.pdf,ac1d7090-95c4-4a7e-aba9-0134b50b72d7,,,,,,42.0166806328153
232045,550_975AqV_25.7,0,2019/10/30 15:32:26+00,550_975AqV_25.7,,,pvstekening-550_975AqV_25.7_0_0.pdf,5b81da7b-7e25-4f8d-b458-168537fc6347,,,,,,20.1359025767499
232046,550_957ApV_25.2,0,2019/10/30 15:33:04+00,550_957ApV_25.2,,,pvstekening-550_957ApV_25.2_0_0.pdf,5d3b0589-e5ea-41c3-92bd-730274fe359e,,,,,,20.1351039772657
232049,550_935V_25.7,0,2019/10/30 15:38:56+00,550_935V_25.7,b91fd29f-340d-4868-b352-65af5051e5d1,,pvstekening-550_935V_25.7_0_0.pdf,76057546-e3cf-4603-984f-d3f5a5370ae8,,,,,,72.6433297662628
232050,550_943L_25.5,0,2019/10/30 15:39:40+00,550_943L_25.5,60cf0d11-6443-48f1-a572-46bfca872cb1,,pvstekening-550_943L_25.5_0_0.pdf,76a1f0eb-1698-427e-a8e5-a5772adb731c,,,,,,117.740715089747
232052,550_99AL_25.8,0,2019/10/30 15:40:31+00,550_99AL_25.8,dcc747e9-c0d5-46b0-95d5-b004874ba09c,,pvstekening-550_99AL_25.8_0_0.pdf,7c5fc3b8-4b7d-4030-a005-f05d6cfc7107,,,,,,41.0850253269972
232053,550_936V_25.8,0,2019/10/30 15:40:50+00,550_936V_25.8,67a5dfdd-74fd-4a20-84bd-2ecf92ef4955,,pvstekening-550_936V_25.8_0_0.pdf,7d59194b-873b-4a10-ad44-811462f9cefe,,,,,,89.5820679797581
232054,550_970L_25.4,0,2019/10/30 15:41:15+00,550_970L_25.4,e984a777-16bd-4366-a5ae-0a2fcc002130,,pvstekening-550_970L_25.4_0_0.pdf,7edfc22e-07be-4252-85c1-bbfcb226957f,,,,,,137.583127456181
232057,550_969R_25.4,0,2019/10/30 15:43:32+00,550_969R_25.4,06ac8dbb-1f2d-4da3-9606-53bbb57ecb1e,,pvstekening-550_969R_25.4_0_0.pdf,82322312-7cf7-497f-8ccc-2bab67b703f3,,,,,,32.0757897651796
232058,550_985V_25.6,0,2019/10/30 15:44:05+00,550_985V_25.6,4709c239-c715-4cfc-b7b8-4fbeb9784fe3,,pvstekening-550_985V_25.6_0_0.pdf,84a6593a-77fe-44fc-b513-f3185b8c38eb,,,,,,23.561100707438
232060,550_955V_25.1,0,2019/10/30 15:33:58+00,550_955V_25.1,9d7d1ad8-825e-4cfb-b7ec-a38407b128e8,,pvstekening-550_955V_25.1_0_0.pdf,5e29ad71-540f-4854-8007-b441a1eeb3e3,,,,,,93.8963856155965
232061,550_981R_25.5,0,2019/10/30 15:34:55+00,550_981R_25.5,92459920-f092-444e-b441-e6b58c254c0f,,pvstekening-550_981R_25.5_0_0.pdf,62a8b9c1-7828-47db-82d1-8dcdf41d26e6,,,,,,59.3884340495918
232062,550_908R_25.7,0,2019/10/30 15:35:03+00,550_908R_25.7,622ad189-4ec7-47f8-b784-4355f1df885b,,pvstekening-550_908R_25.7_0_0.pdf,61fbc312-f40d-4fdc-92a9-3581b6ccef3c,,,,,,256.830687355621
232065,550_109AV_26.0,0,2019/10/30 15:36:30+00,550_109AV_26.0,0be98f33-9839-4f14-bdaa-c83fd18d39e8,,pvstekening-550_109AV_26.0_0_0.pdf,677f97fd-c727-4e93-b55a-16d03b1fc4f2,,,,,,16.6578709714057
232067,550_99BpV_25.9,0,2019/10/30 15:38:10+00,550_99BpV_25.9,,,pvstekening-550_99BpV_25.9_0_0.pdf,74491537-5dbe-44dd-83ee-3ea8062dd74d,,,,,,20.1359840010891
232069,550_71AL_25.7,0,2019/10/30 15:41:49+00,550_71AL_25.7,70e1b07f-713c-45e5-96ea-126622efddca,,pvstekening-550_71AL_25.7_0_0.pdf,80576a85-6ded-4a15-bfa3-7dd45df4873b,,,,,,103.397057631446
232071,550_937L_25.9,0,2019/10/30 15:43:38+00,550_937L_25.9,c8568b46-90d9-4760-bb1b-a717816598ec,,pvstekening-550_937L_25.9_0_0.pdf,82f4cb46-a770-42ce-a047-8a3f51ba7be4,,,,,,63.0527954457048
232073,550_45R_25.3,0,2019/10/30 15:44:59+00,550_45R_25.3,e4df04ce-0686-456c-bc0a-d48f48fcf205,,pvstekening-550_45R_25.3_0_0.pdf,875fc495-d859-4a4e-96b1-efc0c0e22806,,,,,,142.089404279799
232075,550_105qV_26.0,0,2019/10/30 15:45:25+00,550_105qV_26.0,,,pvstekening-550_105qV_26.0_0_0.pdf,87e9c39c-960b-4535-8bc7-645eb1f2877a,,,,,,20.135907325628
232076,550_91L_25.8,0,2019/10/30 15:46:35+00,550_91L_25.8,04a4acc2-8912-4ed7-bb39-a17420172db1,,pvstekening-550_91L_25.8_0_0.pdf,8be507e3-8288-479a-b824-1897b3f278e2,,,,,,25.3489418952744
232077,550_89L_25.7,0,2019/10/30 15:47:27+00,550_89L_25.7,92e31aa8-6edd-4d97-b132-412b9ff9dfba,,pvstekening-550_89L_25.7_0_0.pdf,923a9153-9252-4de2-aa83-91d47be630b9,,,,,,213.901079343798
232079,550_935L_25.7,0,2019/10/30 15:49:49+00,550_935L_25.7,224113d7-9a04-4f88-b64f-d383d73839b7,,pvstekening-550_935L_25.7_0_0.pdf,9b81436b-d83a-44d3-a668-482b5bcdcaf4,,,,,,215.633331120887
232082,550_974R_25.6,0,2019/10/30 15:52:59+00,550_974R_25.6,d7bd99df-8017-4d0b-8107-549e3c5700d6,,pvstekening-550_974R_25.6_0_0.pdf,a592f539-3509-487f-b278-eb197d977632,,,,,,49.1392181062489
232084,550_968R_25.4,0,2019/10/30 15:56:51+00,550_968R_25.4,374881a0-0305-4197-9406-31575e7cf7f1,,pvstekening-550_968R_25.4_0_0.pdf,b2feb5d4-8494-46f4-a63f-5d647be2fa04,,,,,,31.6472522993703
232085,550_51R_25.5,0,2019/10/30 15:58:59+00,550_51R_25.5,e0acaea1-7208-4748-9e44-3d2239b16742,,pvstekening-550_51R_25.5_0_0.pdf,be70891f-809e-4c13-80cb-5456de071c7f,,,,,,112.605097607169
232090,550_83BqV_25.7,0,2019/10/30 16:03:21+00,550_83BqV_25.7,,,pvstekening-550_83BqV_25.7_0_0.pdf,d47da648-8e9a-4300-854d-ae9908abdf49,,,,,,20.1251672643587
232091,550_97BqV_25.9,0,2019/10/30 15:46:12+00,550_97BqV_25.9,,,pvstekening-550_97BqV_25.9_0_0.pdf,8b23eac6-5c52-4d0d-a9e7-bee9ff5edfaa,,,,,,20.1358897366101
