FID,hectometrering,km_1,km_5,km_10,districtsnaam,opmerking,info1,info2,info3,info4,info5,muteerder,mutatie,hoofdwatersysteem,watersysteemnaam,watersysteemdeel,systeemdeel,se_anno_cad_data,gdb_geomattr_data,shape
hectometrering_punten.1719,44.59999847,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (251213.76089999825 474150.6218000017)
hectometrering_punten.1720,44.09999847,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (250721.41750000045 474229.53379999846)
hectometrering_punten.1721,42.70000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (249338.3398000002 474454.8407999985)
hectometrering_punten.1722,42,42,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (248643.4653000012 474533.98889999837)
hectometrering_punten.1723,2.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240982.76449999958 475348.8627000004)
hectometrering_punten.1724,1.79999995,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (241153.1438000016 474669.80209999904)
hectometrering_punten.1725,1.10000002,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (241305.38560000062 473987.7307000011)
hectometrering_punten.1726,0.40000001,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (241317.39660000056 473290.1667000018)
hectometrering_punten.1727,48.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (254508.30680000037 472333.61950000003)
hectometrering_punten.1728,43.40000153,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (250029.17909999937 474342.25510000065)
hectometrering_punten.1729,935,935,935,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Boven-Rijn en Waal,BR4,,,,POINT (144862.42190000042 425259.15630000085)
hectometrering_punten.1730,39.79999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (246445.063000001 474626.44260000065)
hectometrering_punten.1731,39.20000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (245847.97179999948 474636.8509999998)
hectometrering_punten.1732,39,39,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (245645.22580000013 474634.1033000015)
hectometrering_punten.1733,38.20000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (244845.29930000007 474623.26209999993)
hectometrering_punten.1734,37.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (244153.00329999998 474547.9012000002)
hectometrering_punten.1735,26.10000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (233791.38529999927 470047.2052000016)
hectometrering_punten.1736,25.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (233335.89550000057 469655.1490999982)
hectometrering_punten.1737,14.89999962,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (239383.51729999855 487381.59109999985)
hectometrering_punten.1738,14.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (239152.97879999876 487061.26889999956)
hectometrering_punten.1739,14.10000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (239001.58359999955 486691.21449999884)
hectometrering_punten.1740,22.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (230987.27930000052 467799.40040000156)
hectometrering_punten.1741,21.70000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (230362.12790000066 467300.86300000176)
hectometrering_punten.1742,21,21,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (229824.18670000136 466852.9668000005)
hectometrering_punten.1743,20.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (229288.94779999927 466401.9059999995)
hectometrering_punten.1744,13.19999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (238905.31210000068 485809.41369999945)
hectometrering_punten.1745,13.10000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (238903.25600000098 485709.4349000007)
hectometrering_punten.1746,12.30000019,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (238930.91539999843 484908.4349000007)
hectometrering_punten.1747,24.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (232429.18090000004 468868.9144000001)
hectometrering_punten.1748,23.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (231816.70639999956 468355.25769999996)
hectometrering_punten.1749,36.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (243116.87070000172 473953.7307000011)
hectometrering_punten.1750,35.79999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (242704.92590000108 473671.192400001)
hectometrering_punten.1751,34.70000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (241699.11950000003 473231.24020000175)
hectometrering_punten.1752,34.09999847,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (241134.1037000008 473029.6079000011)
hectometrering_punten.1753,33.09999847,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (240203.27259999886 472667.03620000184)
hectometrering_punten.1754,32.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (239475.41459999979 472333.7221999988)
hectometrering_punten.1755,31.89999962,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (239111.81969999894 472167.0040999986)
hectometrering_punten.1756,31.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (238748.22049999982 472000.28400000185)
hectometrering_punten.1757,30.70000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (238009.65769999847 471697.2972000018)
hectometrering_punten.1758,29.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (236844.89979999885 471403.1358000003)
hectometrering_punten.1759,28.89999962,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (236263.1270999983 471256.3233000003)
hectometrering_punten.1760,28.10000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (235487.68420000002 471059.6545000002)
hectometrering_punten.1761,27.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (234743.16270000115 470775.74329999834)
hectometrering_punten.1762,26.79999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (234325.5892000012 470499.4937000014)
hectometrering_punten.1763,887,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (187801.35940000042 442570.96880000085)
hectometrering_punten.1764,40.90000153,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (247544.26080000028 474580.2340000011)
hectometrering_punten.1765,11.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (221028.6160000004 464688.95219999924)
hectometrering_punten.1766,10.69999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (220228.93840000033 464666.22480000183)
hectometrering_punten.1767,35.59999847,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (242530.8685999997 473572.8696999997)
hectometrering_punten.1768,10,10,10,10,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (219529.21609999985 464646.4924999997)
hectometrering_punten.1769,9.60000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (219129.66459999979 464636.98259999976)
hectometrering_punten.1770,9.30000019,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (218829.8376000002 464627.08960000053)
hectometrering_punten.1771,8.10000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (217629.96139999852 464593.17229999974)
hectometrering_punten.1772,7.4000001,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (216932.0064000003 464573.9593999982)
hectometrering_punten.1773,932,932,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Boven-Rijn en Waal,BR3,,,,POINT (147742.26559999958 425844.625)
hectometrering_punten.1774,6.5999999,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (216130.3958999999 464556.28180000186)
hectometrering_punten.1775,5.80000019,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (215335.0945999995 464483.6909000017)
hectometrering_punten.1776,5.69999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240561.97610000148 478519.069600001)
hectometrering_punten.1777,5,5,5,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240669.0373999998 477827.4820000008)
hectometrering_punten.1778,4.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240719.07779999822 477330.0089999996)
hectometrering_punten.1779,4.19999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240747.13329999894 477031.3236999996)
hectometrering_punten.1780,3.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240815.4576999992 476334.50019999966)
hectometrering_punten.1781,19.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (228519.80700000003 465763.5929999985)
hectometrering_punten.1782,18.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (227900.8669999987 465256.06859999895)
hectometrering_punten.1783,11.39999962,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (239168.81749999896 484041.5903000012)
hectometrering_punten.1784,11,11,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (239292.9226000011 483660.9395000003)
hectometrering_punten.1785,10.69999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (239385.44249999896 483376.1152999997)
hectometrering_punten.1786,9.60000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (239701.9935999997 482323.5188000016)
hectometrering_punten.1787,17.79999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (227290.96489999816 464914.3979000002)
hectometrering_punten.1788,17.10000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (226619.32770000026 464722.3317999989)
hectometrering_punten.1789,16.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (225824.7798999995 464637.65670000017)
hectometrering_punten.1790,15.30000019,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (224825.84919999912 464703.72780000046)
hectometrering_punten.1791,15.19999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (224726.08449999988 464710.5826999992)
hectometrering_punten.1792,14.30000019,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (223827.80359999835 464764.5760000013)
hectometrering_punten.1793,13.60000038,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (223127.79659999907 464747.72300000116)
hectometrering_punten.1794,12.89999962,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (222428.06949999928 464728.13269999996)
hectometrering_punten.1795,946,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL3,,,,POINT (138035.75 444035.84380000085)
hectometrering_punten.1796,919,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (159333.10940000042 444025.09380000085)
hectometrering_punten.1797,885,885,885,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (189228.46880000085 443945.125)
hectometrering_punten.1798,917,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (161278.85940000042 443915.75)
hectometrering_punten.1799,918,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (160298.45309999958 443875.625)
hectometrering_punten.1800,884,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (190102.39059999958 443711.40630000085)
hectometrering_punten.1801,916,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (162221.15630000085 443704.8125)
hectometrering_punten.1802,921,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (157595.35940000042 443484.59380000085)
hectometrering_punten.1803,937,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL3,,,,POINT (144800.29690000042 443413.09380000085)
hectometrering_punten.1804,886,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (188423.5 443370.125)
hectometrering_punten.1805,959,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL4,,,,POINT (128259.13280000165 443297.53130000085)
hectometrering_punten.1806,915,915,915,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (163050.70309999958 443161.46880000085)
hectometrering_punten.1807,938,938,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Boven-Rijn en Waal,BR4,,,,POINT (142161.90630000085 424672.3125)
hectometrering_punten.1808,937,937,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Boven-Rijn en Waal,BR4,,,,POINT (143072.75 424624.125)
hectometrering_punten.1809,35,35,35,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (241981.7512000017 473331.8348999992)
hectometrering_punten.1810,34.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (241323.16270000115 473094.85119999945)
hectometrering_punten.1811,33.59999847,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (240662.5689000003 472864.24540000036)
hectometrering_punten.1812,33.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (240385.74639999866 472748.9098000005)
hectometrering_punten.1813,32.59999847,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (239748.11410000175 472458.7622999996)
hectometrering_punten.1814,31,31,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (238293.93230000138 471792.4519000016)
hectometrering_punten.1815,30.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (237622.02160000056 471598.6237999983)
hectometrering_punten.1816,883,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (190918.51559999958 443142.28130000085)
hectometrering_punten.1817,958,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL4,,,,POINT (129176.21090000123 443013.125)
hectometrering_punten.1818,922,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (156739.79690000042 442982.75)
hectometrering_punten.1819,936,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL3,,,,POINT (145596.82809999958 442947.46880000085)
hectometrering_punten.1820,889,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (185940.46880000085 442888.1875)
hectometrering_punten.1821,938,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL3,,,,POINT (144081.84380000085 442865.40630000085)
hectometrering_punten.1822,960,960,960,960,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL4,,,,POINT (127429.00780000165 442747.03130000085)
hectometrering_punten.1823,29.70000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (237038.96779999882 471451.48429999873)
hectometrering_punten.1824,29,29,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (236360.04210000113 471280.9704999998)
hectometrering_punten.1825,28.29999924,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (235681.63709999993 471108.440200001)
hectometrering_punten.1826,27.5,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (234921.53280000016 470866.09860000014)
hectometrering_punten.2673,166.2,0,0,0,ZN M,,,,,,,,2022-07-08T12:16:03,Maas,Benedenmaas Maas,NM2,,,,POINT (187572.4375 418992.90630000085)
hectometrering_punten.1827,925,925,925,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Boven-Rijn en Waal,BR3,,,,POINT (153511.6875 424342.03130000085)
hectometrering_punten.1828,927,927,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Boven-Rijn en Waal,BR3,,,,POINT (151749.125 424178.125)
hectometrering_punten.1829,926,926,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Boven-Rijn en Waal,BR3,,,,POINT (152626.32809999958 423934.4375)
hectometrering_punten.1830,1004,1004,,,ON N,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Ijssel,YS3,,,,POINT (183475.78130000085 510740.4375)
hectometrering_punten.1831,1006,1006,,,ON N,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Ijssel,YS3,,,,POINT (181493.5 510735.40630000085)
hectometrering_punten.1832,1003,1003,,,ON N,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Ijssel,YS3,,,,POINT (184472.51559999958 510713.71880000085)
hectometrering_punten.1833,1002,1002,,,ON N,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Ijssel,YS3,,,,POINT (185472.15630000085 510657.8125)
hectometrering_punten.1834,1001,1001,,,ON N,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Ijssel,YS3,,,,POINT (186458.75 510568.59380000085)
hectometrering_punten.1835,999,999,,,ON N,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Ijssel,YS3,,,,POINT (188310 510217.59380000085)
hectometrering_punten.1836,914,,,,ON Z,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet van toepassing,,2019-11-14T00:00:00,Rijn en Rijntakken,Neder-Rijn en Lek,RL2,,,,POINT (163878.71880000085 442634.125)
hectometrering_punten.1837,41.20000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (247844.17280000076 474567.6262000017)
hectometrering_punten.1838,40.40000153,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (247044.70210000128 474601.2347000018)
hectometrering_punten.1839,6.0999999,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240479.53950000182 478911.7122000009)
hectometrering_punten.1840,11,11,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (220528.81920000166 464674.681499999)
hectometrering_punten.1841,10.19999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (219729.13709999993 464652.1303999983)
hectometrering_punten.1842,8.89999962,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (218429.64200000092 464615.7771999985)
hectometrering_punten.1843,8.30000019,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (217829.88159999996 464598.82349999994)
hectometrering_punten.1844,6.9000001,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (216430.27809999883 464564.6884999983)
hectometrering_punten.1845,6.0999999,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (215631.15670000017 464531.55739999935)
hectometrering_punten.1846,5.4000001,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK1,,,,POINT (214946.3535999991 464389.5111999996)
hectometrering_punten.1847,5.9000001,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240522.5813000016 478715.1444000006)
hectometrering_punten.1848,5.19999981,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK3,,,,POINT (240643.3139999993 478025.7950000018)
