Version;Date_of_report;Date_of_statistics;Populatie;Region_level;Region_code;Region_name;Birth_year;Coverage_primary_partly;Coverage_primary_completed;Coverage_repeat_vaccination_autumn_round;Age_group
8;2023-01-31 10:30:00;2021-01-04;65369;Gemeente;GM0995;Lelystad;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;6311;Gemeente;GM0995;Lelystad;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;38932;Gemeente;GM1507;Horst aan de Maas;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;13536;Gemeente;GM1507;Horst aan de Maas;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;36239;Gemeente;GM1507;Horst aan de Maas;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2693;Gemeente;GM1507;Horst aan de Maas;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;35535;Gemeente;GM1509;Oude IJsselstreek;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;13128;Gemeente;GM1509;Oude IJsselstreek;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;32953;Gemeente;GM1509;Oude IJsselstreek;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2582;Gemeente;GM1509;Oude IJsselstreek;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;33734;Gemeente;GM1525;Teylingen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;10738;Gemeente;GM1525;Teylingen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;31049;Gemeente;GM1525;Teylingen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2685;Gemeente;GM1525;Teylingen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;44019;Gemeente;GM1581;Utrechtse Heuvelrug;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;16351;Gemeente;GM1581;Utrechtse Heuvelrug;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;40478;Gemeente;GM1581;Utrechtse Heuvelrug;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3541;Gemeente;GM1581;Utrechtse Heuvelrug;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;26524;Gemeente;GM1586;Oost Gelre;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9483;Gemeente;GM1586;Oost Gelre;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;24475;Gemeente;GM1586;Oost Gelre;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2049;Gemeente;GM1586;Oost Gelre;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;20565;Gemeente;GM1598;Koggenland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6739;Gemeente;GM1598;Koggenland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;18953;Gemeente;GM1598;Koggenland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1612;Gemeente;GM1598;Koggenland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;54438;Gemeente;GM1621;Lansingerland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;14136;Gemeente;GM1621;Lansingerland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;48792;Gemeente;GM1621;Lansingerland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;5646;Gemeente;GM1621;Lansingerland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;32636;Gemeente;GM1640;Leudal;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;12510;Gemeente;GM1640;Leudal;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;30519;Gemeente;GM1640;Leudal;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2117;Gemeente;GM1640;Leudal;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;22037;Gemeente;GM1641;Maasgouw;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8999;Gemeente;GM1641;Maasgouw;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;20848;Gemeente;GM1641;Maasgouw;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1189;Gemeente;GM1641;Maasgouw;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;27400;Gemeente;GM1652;Gemert-Bakel;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8996;Gemeente;GM1652;Gemert-Bakel;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;25269;Gemeente;GM1652;Gemert-Bakel;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2131;Gemeente;GM1652;Gemert-Bakel;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;27526;Gemeente;GM1655;Halderberge;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9854;Gemeente;GM1655;Halderberge;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;25576;Gemeente;GM1655;Halderberge;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1950;Gemeente;GM1655;Halderberge;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;14779;Gemeente;GM1658;Heeze-Leende;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5633;Gemeente;GM1658;Heeze-Leende;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;13775;Gemeente;GM1658;Heeze-Leende;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1004;Gemeente;GM1658;Heeze-Leende;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;20565;Gemeente;GM1659;Laarbeek;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7207;Gemeente;GM1659;Laarbeek;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;18982;Gemeente;GM1659;Laarbeek;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1583;Gemeente;GM1659;Laarbeek;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;11730;Gemeente;GM1667;Reusel-De Mierden;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;4091;Gemeente;GM1667;Reusel-De Mierden;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;10820;Gemeente;GM1667;Reusel-De Mierden;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;910;Gemeente;GM1667;Reusel-De Mierden;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;18607;Gemeente;GM1669;Roerdalen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7691;Gemeente;GM1669;Roerdalen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;17482;Gemeente;GM1669;Roerdalen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1125;Gemeente;GM1669;Roerdalen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;68844;Gemeente;GM1674;Roosendaal;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;22948;Gemeente;GM1674;Roosendaal;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;63967;Gemeente;GM1674;Roosendaal;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;4877;Gemeente;GM1674;Roosendaal;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;30729;Gemeente;GM1676;Schouwen-Duiveland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;12484;Gemeente;GM1676;Schouwen-Duiveland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;28696;Gemeente;GM1676;Schouwen-Duiveland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2033;Gemeente;GM1676;Schouwen-Duiveland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;23019;Gemeente;GM1680;Aa en Hunze;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9402;Gemeente;GM1680;Aa en Hunze;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;21360;Gemeente;GM1680;Aa en Hunze;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1659;Gemeente;GM1680;Aa en Hunze;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;23124;Gemeente;GM1681;Borger-Odoorn;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8851;Gemeente;GM1681;Borger-Odoorn;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;21496;Gemeente;GM1681;Borger-Odoorn;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1628;Gemeente;GM1681;Borger-Odoorn;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;21707;Gemeente;GM1690;De Wolden;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8220;Gemeente;GM1690;De Wolden;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;20149;Gemeente;GM1690;De Wolden;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1558;Gemeente;GM1690;De Wolden;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;7129;Gemeente;GM1695;Noord-Beveland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;2973;Gemeente;GM1695;Noord-Beveland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;6723;Gemeente;GM1695;Noord-Beveland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;406;Gemeente;GM1695;Noord-Beveland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;21728;Gemeente;GM1696;Wijdemeren;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8058;Gemeente;GM1696;Wijdemeren;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;20046;Gemeente;GM1696;Wijdemeren;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1682;Gemeente;GM1696;Wijdemeren;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;28092;Gemeente;GM1699;Noordenveld;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;11415;Gemeente;GM1699;Noordenveld;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;26033;Gemeente;GM1699;Noordenveld;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2059;Gemeente;GM1699;Noordenveld;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;29441;Gemeente;GM1700;Twenterand;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9194;Gemeente;GM1700;Twenterand;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;26674;Gemeente;GM1700;Twenterand;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2767;Gemeente;GM1700;Twenterand;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;17923;Gemeente;GM1701;Westerveld;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;7797;Gemeente;GM1701;Westerveld;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;16792;Gemeente;GM1701;Westerveld;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1131;Gemeente;GM1701;Westerveld;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;41660;Gemeente;GM1705;Lingewaard;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;14492;Gemeente;GM1705;Lingewaard;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;38170;Gemeente;GM1705;Lingewaard;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3490;Gemeente;GM1705;Lingewaard;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;18653;Gemeente;GM1706;Cranendonck;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6879;Gemeente;GM1706;Cranendonck;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;17373;Gemeente;GM1706;Cranendonck;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1280;Gemeente;GM1706;Cranendonck;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;39858;Gemeente;GM1708;Steenwijkerland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;13986;Gemeente;GM1708;Steenwijkerland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;36882;Gemeente;GM1708;Steenwijkerland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2976;Gemeente;GM1708;Steenwijkerland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;33447;Gemeente;GM1709;Moerdijk;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;11359;Gemeente;GM1709;Moerdijk;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;31036;Gemeente;GM1709;Moerdijk;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2411;Gemeente;GM1709;Moerdijk;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;28873;Gemeente;GM1711;Echt-Susteren;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;11384;Gemeente;GM1711;Echt-Susteren;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;27126;Gemeente;GM1711;Echt-Susteren;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1747;Gemeente;GM1711;Echt-Susteren;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;20945;Gemeente;GM1714;Sluis;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8673;Gemeente;GM1714;Sluis;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;19708;Gemeente;GM1714;Sluis;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1237;Gemeente;GM1714;Sluis;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;24948;Gemeente;GM1719;Drimmelen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8817;Gemeente;GM1719;Drimmelen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;23259;Gemeente;GM1719;Drimmelen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1689;Gemeente;GM1719;Drimmelen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;28419;Gemeente;GM1721;Bernheze;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9428;Gemeente;GM1721;Bernheze;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;26179;Gemeente;GM1721;Bernheze;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2240;Gemeente;GM1721;Bernheze;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;9251;Gemeente;GM1723;Alphen-Chaam;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;3407;Gemeente;GM1723;Alphen-Chaam;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;8604;Gemeente;GM1723;Alphen-Chaam;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;647;Gemeente;GM1723;Alphen-Chaam;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;17003;Gemeente;GM1724;Bergeijk;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6020;Gemeente;GM1724;Bergeijk;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;15769;Gemeente;GM1724;Bergeijk;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1234;Gemeente;GM1724;Bergeijk;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;18586;Gemeente;GM1728;Bladel;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;6375;Gemeente;GM1728;Bladel;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;17242;Gemeente;GM1728;Bladel;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1344;Gemeente;GM1728;Bladel;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;12915;Gemeente;GM1729;Gulpen-Wittem;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5671;Gemeente;GM1729;Gulpen-Wittem;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;12231;Gemeente;GM1729;Gulpen-Wittem;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;684;Gemeente;GM1729;Gulpen-Wittem;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;29992;Gemeente;GM1730;Tynaarlo;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;11368;Gemeente;GM1730;Tynaarlo;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;27482;Gemeente;GM1730;Tynaarlo;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2510;Gemeente;GM1730;Tynaarlo;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;30213;Gemeente;GM1731;Midden-Drenthe;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;11258;Gemeente;GM1731;Midden-Drenthe;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;28013;Gemeente;GM1731;Midden-Drenthe;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2200;Gemeente;GM1731;Midden-Drenthe;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;42282;Gemeente;GM1734;Overbetuwe;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;13434;Gemeente;GM1734;Overbetuwe;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;38583;Gemeente;GM1734;Overbetuwe;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3699;Gemeente;GM1734;Overbetuwe;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;31702;Gemeente;GM1735;Hof van Twente;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;11794;Gemeente;GM1735;Hof van Twente;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;29224;Gemeente;GM1735;Hof van Twente;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2478;Gemeente;GM1735;Hof van Twente;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;21057;Gemeente;GM1740;Neder-Betuwe;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5876;Gemeente;GM1740;Neder-Betuwe;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;18983;Gemeente;GM1740;Neder-Betuwe;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2074;Gemeente;GM1740;Neder-Betuwe;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;32762;Gemeente;GM1742;Rijssen-Holten;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;9778;Gemeente;GM1742;Rijssen-Holten;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;29456;Gemeente;GM1742;Rijssen-Holten;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3306;Gemeente;GM1742;Rijssen-Holten;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;35592;Gemeente;GM1771;Geldrop-Mierlo;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;12173;Gemeente;GM1771;Geldrop-Mierlo;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;33011;Gemeente;GM1771;Geldrop-Mierlo;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2581;Gemeente;GM1771;Geldrop-Mierlo;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;16520;Gemeente;GM1773;Olst-Wijhe;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5786;Gemeente;GM1773;Olst-Wijhe;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;15250;Gemeente;GM1773;Olst-Wijhe;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1270;Gemeente;GM1773;Olst-Wijhe;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;23748;Gemeente;GM1774;Dinkelland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8399;Gemeente;GM1774;Dinkelland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;21880;Gemeente;GM1774;Dinkelland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1868;Gemeente;GM1774;Dinkelland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;99923;Gemeente;GM1783;Westland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;30541;Gemeente;GM1783;Westland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;91872;Gemeente;GM1783;Westland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;8051;Gemeente;GM1783;Westland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;16898;Gemeente;GM1842;Midden-Delfland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5516;Gemeente;GM1842;Midden-Delfland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;15489;Gemeente;GM1842;Midden-Delfland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1409;Gemeente;GM1842;Midden-Delfland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;39577;Gemeente;GM1859;Berkelland;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;14999;Gemeente;GM1859;Berkelland;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;36533;Gemeente;GM1859;Berkelland;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;3044;Gemeente;GM1859;Berkelland;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;32795;Gemeente;GM1876;Bronckhorst;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;13187;Gemeente;GM1876;Bronckhorst;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;30380;Gemeente;GM1876;Bronckhorst;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;2415;Gemeente;GM1876;Bronckhorst;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;83139;Gemeente;GM1883;Sittard-Geleen;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;30867;Gemeente;GM1883;Sittard-Geleen;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;78130;Gemeente;GM1883;Sittard-Geleen;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;5009;Gemeente;GM1883;Sittard-Geleen;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;25009;Gemeente;GM1884;Kaag en Braassem;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;8290;Gemeente;GM1884;Kaag en Braassem;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;23228;Gemeente;GM1884;Kaag en Braassem;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1781;Gemeente;GM1884;Kaag en Braassem;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;16689;Gemeente;GM1891;Dantumadiel;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;5901;Gemeente;GM1891;Dantumadiel;<=1962;<=5;<=5;<=5;60+
8;2023-01-31 10:30:00;2021-01-04;15362;Gemeente;GM1891;Dantumadiel;<2005;<=5;<=5;<=5;18+
8;2023-01-31 10:30:00;2021-01-04;1327;Gemeente;GM1891;Dantumadiel;2005-2010;<=5;<=5;<=5;12-17
8;2023-01-31 10:30:00;2021-01-04;39877;Gemeente;GM1892;Zuidplas;<=2010;<=5;<=5;<=5;12+
8;2023-01-31 10:30:00;2021-01-04;11921;Gemeente;GM1892;Zuidplas;<=1962;<=5;<=5;<=5;60+
