FID,datummutatie,naammuteerder,status,rwsdienst,genormeerd,kaartblad,schaal,rwsnaam,waterlichaam,opmerkingen,bron,kaartbladurl,bladnr,gdb_geomattr_data,shape
bladkader_legger.1326,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,393,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_393.pdf,ZN_KAN_393,,"POLYGON ((183857.45439999923 425458.6574999988, 184807.45439999923 425458.6574999988, 184807.45439999923 424976.6574999988, 183857.45439999923 424976.6574999988, 183857.45439999923 425458.6574999988))"
bladkader_legger.1327,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,394,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_394.pdf,ZN_KAN_394,,"POLYGON ((183776.54050000012 425912.4530999996, 184726.54050000012 425912.4530999996, 184726.54050000012 425430.4530999996, 183776.54050000012 425430.4530999996, 183776.54050000012 425912.4530999996))"
bladkader_legger.1328,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,395,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_395.pdf,ZN_KAN_395,,"POLYGON ((183708.01330000162 426377.1341999993, 184658.01330000162 426377.1341999993, 184658.01330000162 425895.1341999993, 183708.01330000162 425895.1341999993, 183708.01330000162 426377.1341999993))"
bladkader_legger.1329,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,396,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_396.pdf,ZN_KAN_396,,"POLYGON ((183558.37950000167 426839.2903999984, 184508.37950000167 426839.2903999984, 184508.37950000167 426357.2903999984, 183558.37950000167 426357.2903999984, 183558.37950000167 426839.2903999984))"
bladkader_legger.1330,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,397,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_397.pdf,ZN_KAN_397,,"POLYGON ((183591.4525000006 427296.563099999, 184541.4525000006 427296.563099999, 184541.4525000006 426814.563099999, 183591.4525000006 426814.563099999, 183591.4525000006 427296.563099999))"
bladkader_legger.1331,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,398,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_398.pdf,ZN_KAN_398,,"POLYGON ((183624.52540000156 427760.4503999986, 184574.52540000156 427760.4503999986, 184574.52540000156 427278.4503999986, 183624.52540000156 427278.4503999986, 183624.52540000156 427760.4503999986))"
bladkader_legger.1332,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,399,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_399.pdf,ZN_KAN_399,,"POLYGON ((183741.85669999942 428225.7815999985, 184691.85669999942 428225.7815999985, 184691.85669999942 427743.7815999985, 183741.85669999942 427743.7815999985, 183741.85669999942 428225.7815999985))"
bladkader_legger.1333,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,400,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_400.pdf,ZN_KAN_400,,"POLYGON ((183957.75719999894 428673.26480000094, 184907.75719999894 428673.26480000094, 184907.75719999894 428191.26480000094, 183957.75719999894 428191.26480000094, 183957.75719999894 428673.26480000094))"
bladkader_legger.1334,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,401,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_401.pdf,ZN_KAN_401,,"POLYGON ((184136.35130000114 429130.5375000015, 185086.35130000114 429130.5375000015, 185086.35130000114 428648.5375000015, 184136.35130000114 428648.5375000015, 184136.35130000114 429130.5375000015))"
bladkader_legger.1335,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,402,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_402.pdf,ZN_KAN_402,,"POLYGON ((184378.30160000175 429393.79839999974, 185328.30160000175 429393.79839999974, 185328.30160000175 428911.79839999974, 184378.30160000175 428911.79839999974, 184378.30160000175 429393.79839999974))"
bladkader_legger.1336,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,404,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_404.pdf,ZN_KAN_404,,"POLYGON ((184764.51249999925 430262.1543000005, 185714.51249999925 430262.1543000005, 185714.51249999925 429780.1543000005, 184764.51249999925 429780.1543000005, 184764.51249999925 430262.1543000005))"
bladkader_legger.1337,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,403,2500,Rijkswaterstaat Zuid-Nederland,Maas-Waalkanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_403.pdf,ZN_KAN_403,,"POLYGON ((184507.70179999992 429797.2426000014, 185457.70179999992 429797.2426000014, 185457.70179999992 429315.2426000014, 184507.70179999992 429315.2426000014, 184507.70179999992 429797.2426000014))"
bladkader_legger.1338,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,80,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_80.pdf,ZN_KAN_80,,"POLYGON ((188897.65549999848 350554.5203999989, 189847.65549999848 350554.5203999989, 189847.65549999848 350072.5203999989, 188897.65549999848 350072.5203999989, 188897.65549999848 350554.5203999989))"
bladkader_legger.1339,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,81,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_81.pdf,ZN_KAN_81,,"POLYGON ((189034.0351999998 350855.9750000015, 189984.0351999998 350855.9750000015, 189984.0351999998 350373.9750000015, 189034.0351999998 350373.9750000015, 189034.0351999998 350855.9750000015))"
bladkader_legger.1340,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,79,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_79.pdf,ZN_KAN_79,,"POLYGON ((188677.17440000176 350098.8557000011, 189627.17440000176 350098.8557000011, 189627.17440000176 349616.8557000011, 188677.17440000176 349616.8557000011, 188677.17440000176 350098.8557000011))"
bladkader_legger.1341,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,78,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_78.pdf,ZN_KAN_78,,"POLYGON ((188357.8914999999 349632.51150000095, 189307.8914999999 349632.51150000095, 189307.8914999999 349150.51150000095, 188357.8914999999 349150.51150000095, 188357.8914999999 349632.51150000095))"
bladkader_legger.1342,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,77,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_77.pdf,ZN_KAN_77,,"POLYGON ((188147.69330000132 349163.6323999986, 189097.69330000132 349163.6323999986, 189097.69330000132 348681.6323999986, 188147.69330000132 348681.6323999986, 188147.69330000132 349163.6323999986))"
bladkader_legger.1343,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,76,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_76.pdf,ZN_KAN_76,,"POLYGON ((187991.9455000013 348704.9946000017, 188941.9455000013 348704.9946000017, 188941.9455000013 348222.9946000017, 187991.9455000013 348222.9946000017, 187991.9455000013 348704.9946000017))"
bladkader_legger.1344,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,74,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_74.pdf,ZN_KAN_74,,"POLYGON ((187571.48779999837 347776.6596000008, 188521.48779999837 347776.6596000008, 188521.48779999837 347294.6596000008, 187571.48779999837 347294.6596000008, 187571.48779999837 347776.6596000008))"
bladkader_legger.1345,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,75,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_75.pdf,ZN_KAN_75,,"POLYGON ((187742.8103 348236.9334000014, 188692.8103 348236.9334000014, 188692.8103 347754.9334000014, 187742.8103 347754.9334000014, 187742.8103 348236.9334000014))"
bladkader_legger.1346,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,73,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_73.pdf,ZN_KAN_73,,"POLYGON ((187221.11659999937 347308.59849999845, 188171.11659999937 347308.59849999845, 188171.11659999937 346826.59849999845, 187221.11659999937 346826.59849999845, 187221.11659999937 347308.59849999845))"
bladkader_legger.1347,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,72,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_72.pdf,ZN_KAN_72,,"POLYGON ((186987.49500000104 346842.1732000001, 187937.49500000104 346842.1732000001, 187937.49500000104 346360.1732000001, 186987.49500000104 346360.1732000001, 186987.49500000104 346842.1732000001))"
bladkader_legger.1348,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,70,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_70.pdf,ZN_KAN_70,,"POLYGON ((186450.2265000008 345913.8383000009, 187400.2265000008 345913.8383000009, 187400.2265000008 345431.8383000009, 186450.2265000008 345431.8383000009, 186450.2265000008 345913.8383000009))"
bladkader_legger.1349,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,71,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_71.pdf,ZN_KAN_71,,"POLYGON ((186777.29670000076 346374.1121000014, 187727.29670000076 346374.1121000014, 187727.29670000076 345892.1121000014, 186777.29670000076 345892.1121000014, 186777.29670000076 346374.1121000014))"
bladkader_legger.1350,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,69,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_69.pdf,ZN_KAN_69,,"POLYGON ((186232.24080000073 345453.5645000003, 187182.24080000073 345453.5645000003, 187182.24080000073 344971.5645000003, 186232.24080000073 344971.5645000003, 186232.24080000073 345453.5645000003))"
bladkader_legger.1351,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,68,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_68.pdf,ZN_KAN_68,,"POLYGON ((186006.40659999847 344994.9266999997, 186956.40659999847 344994.9266999997, 186956.40659999847 344512.9266999997, 186006.40659999847 344512.9266999997, 186006.40659999847 344994.9266999997))"
bladkader_legger.1352,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,67,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_67.pdf,ZN_KAN_67,,"POLYGON ((185826.36829999834 344522.34739999846, 186776.36829999834 344522.34739999846, 186776.36829999834 344040.34739999846, 185826.36829999834 344040.34739999846, 185826.36829999834 344522.34739999846))"
bladkader_legger.1353,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,66,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_66.pdf,ZN_KAN_66,,"POLYGON ((185546.0223999992 344055.9222000018, 186496.0223999992 344055.9222000018, 186496.0223999992 343573.9222000018, 185546.0223999992 343573.9222000018, 185546.0223999992 344055.9222000018))"
bladkader_legger.1354,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,65,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_65.pdf,ZN_KAN_65,,"POLYGON ((185211.2259999998 343602.617899999, 186161.2259999998 343602.617899999, 186161.2259999998 343120.617899999, 185211.2259999998 343120.617899999, 185211.2259999998 343602.617899999))"
bladkader_legger.1355,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,64,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_64.pdf,ZN_KAN_64,,"POLYGON ((185000.96649999917 343143.98000000045, 185950.96649999917 343143.98000000045, 185950.96649999917 342661.98000000045, 185000.96649999917 342661.98000000045, 185000.96649999917 343143.98000000045))"
bladkader_legger.1356,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,63,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_63.pdf,ZN_KAN_63,,"POLYGON ((184751.8313000016 342682.07030000165, 185701.8313000016 342682.07030000165, 185701.8313000016 342200.07030000165, 184751.8313000016 342200.07030000165, 184751.8313000016 342682.07030000165))"
bladkader_legger.1357,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,62,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_62.pdf,ZN_KAN_62,,"POLYGON ((184510.42229999974 342215.64510000125, 185460.42229999974 342215.64510000125, 185460.42229999974 341733.64510000125, 184510.42229999974 341733.64510000125, 184510.42229999974 342215.64510000125))"
bladkader_legger.1358,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,61,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_61.pdf,ZN_KAN_61,,"POLYGON ((184409.1862999983 341749.21979999915, 185359.1862999983 341749.21979999915, 185359.1862999983 341267.21979999915, 184409.1862999983 341267.21979999915, 184409.1862999983 341749.21979999915))"
bladkader_legger.1359,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,60,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_60.pdf,ZN_KAN_60,,"POLYGON ((184346.94839999825 341287.31010000035, 185296.94839999825 341287.31010000035, 185296.94839999825 340805.31010000035, 184346.94839999825 340805.31010000035, 184346.94839999825 341287.31010000035))"
bladkader_legger.1360,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,59,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_59.pdf,ZN_KAN_59,,"POLYGON ((184082.17720000073 340828.67229999974, 185032.17720000073 340828.67229999974, 185032.17720000073 340346.67229999974, 184082.17720000073 340346.67229999974, 184082.17720000073 340828.67229999974))"
bladkader_legger.1361,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,58,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_58.pdf,ZN_KAN_58,,"POLYGON ((183918.6420999989 340370.03440000117, 184868.6420999989 340370.03440000117, 184868.6420999989 339888.03440000117, 183918.6420999989 339888.03440000117, 183918.6420999989 340370.03440000117))"
bladkader_legger.1362,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,57,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_57.pdf,ZN_KAN_57,,"POLYGON ((183638.88109999895 339925.5859999992, 184588.88109999895 339925.5859999992, 184588.88109999895 339443.5859999992, 183638.88109999895 339443.5859999992, 183638.88109999895 339925.5859999992))"
bladkader_legger.1363,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,56,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_56.pdf,ZN_KAN_56,,"POLYGON ((183369.8139999993 339696.1429999992, 184319.8139999993 339696.1429999992, 184319.8139999993 339214.1429999992, 183369.8139999993 339214.1429999992, 183369.8139999993 339696.1429999992))"
bladkader_legger.1364,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,55,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_55.pdf,ZN_KAN_55,,"POLYGON ((183489.68420000002 339236.6185999997, 184439.68420000002 339236.6185999997, 184439.68420000002 338754.6185999997, 183489.68420000002 338754.6185999997, 183489.68420000002 339236.6185999997))"
bladkader_legger.1365,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,54,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_54.pdf,ZN_KAN_54,,"POLYGON ((183386.26729999855 338769.6684000008, 184336.26729999855 338769.6684000008, 184336.26729999855 338287.6684000008, 183386.26729999855 338287.6684000008, 183386.26729999855 338769.6684000008))"
bladkader_legger.1366,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,53,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_53.pdf,ZN_KAN_53,,"POLYGON ((183236.42960000038 338310.1440999992, 184186.42960000038 338310.1440999992, 184186.42960000038 337828.1440999992, 183236.42960000038 337828.1440999992, 183236.42960000038 338310.1440999992))"
bladkader_legger.1367,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,52,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_52.pdf,ZN_KAN_52,,"POLYGON ((183088.0614 337850.685800001, 184038.0614 337850.685800001, 184038.0614 337368.685800001, 183088.0614 337368.685800001, 183088.0614 337850.685800001))"
bladkader_legger.1368,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,51,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_51.pdf,ZN_KAN_51,,"POLYGON ((182908.25609999895 337391.1614000015, 183858.25609999895 337391.1614000015, 183858.25609999895 336909.1614000015, 182908.25609999895 336909.1614000015, 182908.25609999895 337391.1614000015))"
bladkader_legger.1369,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,50,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_50.pdf,ZN_KAN_50,,"POLYGON ((182677.47720000148 336934.22239999846, 183627.47720000148 336934.22239999846, 183627.47720000148 336452.22239999846, 182677.47720000148 336452.22239999846, 182677.47720000148 336934.22239999846))"
bladkader_legger.1370,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,49,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_49.pdf,ZN_KAN_49,,"POLYGON ((182497.67190000042 336474.6981000006, 183447.67190000042 336474.6981000006, 183447.67190000042 335992.6981000006, 182497.67190000042 335992.6981000006, 182497.67190000042 336474.6981000006))"
bladkader_legger.1371,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,48,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_48.pdf,ZN_KAN_48,,"POLYGON ((182197.99650000036 336015.1737000011, 183147.99650000036 336015.1737000011, 183147.99650000036 335533.1737000011, 182197.99650000036 335533.1737000011, 182197.99650000036 336015.1737000011))"
bladkader_legger.1372,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,47,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_47.pdf,ZN_KAN_47,,"POLYGON ((181973.2399000004 335555.64939999953, 182923.2399000004 335555.64939999953, 182923.2399000004 335073.64939999953, 181973.2399000004 335073.64939999953, 181973.2399000004 335555.64939999953))"
bladkader_legger.1373,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,46,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_46.pdf,ZN_KAN_46,,"POLYGON ((181779.9204000011 335088.6992000006, 182729.9204000011 335088.6992000006, 182729.9204000011 334606.6992000006, 181779.9204000011 334606.6992000006, 181779.9204000011 335088.6992000006))"
bladkader_legger.1374,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,45,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_45.pdf,ZN_KAN_45,,"POLYGON ((181607.60700000077 334629.1748000011, 182557.60700000077 334629.1748000011, 182557.60700000077 334147.1748000011, 181607.60700000077 334147.1748000011, 181607.60700000077 334629.1748000011))"
bladkader_legger.1375,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,44,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_44.pdf,ZN_KAN_44,,"POLYGON ((181436.76309999824 334177.2083999999, 182386.76309999824 334177.2083999999, 182386.76309999824 333695.2083999999, 181436.76309999824 333695.2083999999, 181436.76309999824 334177.2083999999))"
bladkader_legger.1376,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,43,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_43.pdf,ZN_KAN_43,,"POLYGON ((181256.95789999887 333717.68400000036, 182206.95789999887 333717.68400000036, 182206.95789999887 333235.68400000036, 181256.95789999887 333235.68400000036, 181256.95789999887 333717.68400000036))"
bladkader_legger.1377,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,42,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_42.pdf,ZN_KAN_42,,"POLYGON ((181033.67080000043 333258.22569999844, 181983.67080000043 333258.22569999844, 181983.67080000043 332776.22569999844, 181033.67080000043 332776.22569999844, 181033.67080000043 333258.22569999844))"
bladkader_legger.1378,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,41,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_41.pdf,ZN_KAN_41,,"POLYGON ((180853.86560000107 332798.7014000006, 181803.86560000107 332798.7014000006, 181803.86560000107 332316.7014000006, 180853.86560000107 332316.7014000006, 180853.86560000107 332798.7014000006))"
bladkader_legger.1379,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,40,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_40.pdf,ZN_KAN_40,,"POLYGON ((180623.08659999818 332346.73490000144, 181573.08659999818 332346.73490000144, 181573.08659999818 331864.73490000144, 180623.08659999818 331864.73490000144, 180623.08659999818 332346.73490000144))"
bladkader_legger.1380,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,39,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_39.pdf,ZN_KAN_39,,"POLYGON ((180428.2976000011 331902.1944000013, 181378.2976000011 331902.1944000013, 181378.2976000011 331420.1944000013, 180428.2976000011 331420.1944000013, 180428.2976000011 331902.1944000013))"
bladkader_legger.1381,2014-10-13T00:00:00,Fugro,Definitief,ZN,0,38,2500,Rijkswaterstaat Zuid-Nederland,Julianakanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZN_KAN_38.pdf,ZN_KAN_38,,"POLYGON ((180176.23409999907 331452.4578000009, 181126.23409999907 331452.4578000009, 181126.23409999907 330970.4578000009, 180176.23409999907 330970.4578000009, 180176.23409999907 331452.4578000009))"
