gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_agrarisch_ha;opp_buurtgroen_ha;opp_gedenkpark_ha;opp_groene_verbinding_ha;opp_landschap_ha;opp_natuurgebied_ha;opp_natuurpark_ha;opp_sportpark_ha;opp_stadsnatuur_ha;opp_stadspark_ha;opp_stadsplantsoen_ha;opp_tuinpark_ha;opp_ziekenhuiscomplex_ha
M55d;buurt;Don Bosco;16,2571419066999;15,6945;0,5627;0,0000;0,8691;0,0000;0,9240;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55e;buurt;Frankendael;29,0446363888995;23,8079;5,2368;0,0000;0,5423;0,0000;1,6540;0,0000;0,0000;0,0000;0,0000;7,1224;14,6294;1,6629;5,5953;0,0000
M55f;buurt;Tuindorp Amstelstation;11,0023774346994;10,7265;0,2758;0,0000;1,9704;0,0000;0,7483;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55g;buurt;De Wetbuurt;28,7631706286491;26,2570;2,5061;0,0000;3,4017;0,0000;4,0157;0,0000;0,0000;0,0000;3,8638;0,0000;0,0000;0,0000;1,5158;0,0000
M55h;buurt;Tuindorp Frankendael;36,0600330270007;35,7017;0,3583;0,0000;5,3846;0,0000;1,1688;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,7985;0,0000;0,0000
M55i;buurt;Van der Kunbuurt;9,05499642555032;7,2224;1,8326;0,0000;0,8914;0,0000;0,7058;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M56;wijk;Middenmeer;302,172561322652;271,8414;30,3312;0;25,5206685069374;0;49,3223648676952;0;0;0;50,1704961590687;33,4828601697219;0,00230607426515521;6,71554020939012;11,0026344249376;0
M56a;buurt;Linnaeusparkbuurt;17,8153990394509;17,0670;0,7484;0,0000;0,3576;0,0000;0,9517;0,0000;0,0000;0,0000;0,1994;0,0000;0,0000;0,0000;0,0000;0,0000
M56b;buurt;Middenmeer Noord;18,5584536967504;18,4341;0,1244;0,0000;0,4794;0,0000;0,5703;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,2774;0,0000;0,0000
M56c;buurt;Middenmeer Zuid;39,5968452736983;39,0084;0,5884;0,0000;4,1721;0,0000;1,7317;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,7054;0,0000;0,0000
M56d;buurt;Sportpark Middenmeer Zuid;21,1333544811004;19,8800;1,2533;0,0000;0,5202;0,0000;1,4685;0,0000;0,0000;0,0000;15,5064;0,0000;0,0000;0,0000;0,0000;0,0000
M56e;buurt;Sportpark Middenmeer Noord;25,1009348589508;23,1786;1,9223;0,0000;0,1876;0,0000;1,5039;0,0000;0,0000;0,0000;18,4790;0,0000;0,0000;0,0000;5,7359;0,0000
M56f;buurt;Park de Meer;26,3659696073001;23,6283;2,7376;0,0000;2,4793;0,0000;3,3315;0,0000;0,0000;0,0000;2,5523;2,5516;0,0000;3,7054;0,0000;0,0000
M56g;buurt;Sportpark Voorland;26,9436596482;25,1832;1,7605;0,0000;0,4291;0,0000;3,3992;0,0000;0,0000;0,0000;13,4334;0,0263;0,0000;0,0273;5,2667;0,0000
M56h;buurt;Science Park Noord;41,7887619010508;39,1146;2,6741;0,0000;4,6168;0,0000;6,6492;0,0000;0,0000;0,0000;0,0000;4,4963;0,0000;0,0000;0,0000;0,0000
M56i;buurt;Science Park Zuid;84,8691828161499;66,3471;18,5221;0,0000;12,2784;0,0000;29,7163;0,0000;0,0000;0,0000;0,0000;26,4086;0,0023;0,0000;0,0000;0,0000
M57;wijk;Betondorp;113,393025482599;106,6328;6,7602;0;6,28277356615018;35,3201554518737;11,0539974999449;0;0;0;15,2333084997617;0;0;0;1,06469481292028;0
M57a;buurt;Betondorp;45,7996710267494;43,8774;1,9223;0,0000;3,3355;0,8404;5,0717;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M57b;buurt;Nieuwe Oosterbegraafplaats;39,409271313401;37,9869;1,4223;0,0000;1,6692;34,4797;0,4766;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M57c;buurt;Drieburg;28,1840831424484;24,7685;3,4156;0,0000;1,2780;0,0000;5,5057;0,0000;0,0000;0,0000;15,2333;0,0000;0,0000;0,0000;1,0647;0,0000
M58;wijk;Omval/Overamstel;319,718144567451;270,1605;49,5577;52,4097937988287;23,2439195321347;0;23,4884816730946;72,5531787174236;12,9530934423112;0;18,5549292875635;17,8827559559154;2,29582195173433;2,87360175068915;22,4955606924603;0
M58b;buurt;Weespertrekvaart;48,2491541610517;43,2418;5,0073;0,0000;3,2290;0,0000;3,1728;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,6558;0,0000;0,0000
M58e;buurt;Amstelglorie;50,6355281106493;41,2848;9,3508;0,0000;3,7588;0,0000;11,0971;0,0000;0,0000;0,0000;0,0000;6,5394;0,0000;0,0000;22,3482;0,0000
M58f;buurt;Overamstel;119,321435563451;103,1079;16,2135;52,4098;7,6061;0,0000;3,2661;72,5532;12,9531;0,0000;18,5549;10,4291;0,0000;0,0000;0,0000;0,0000
M58g;buurt;Amstelkwartier Noord;36,82183268435;27,8896;8,9322;0,0000;1,2682;0,0000;0,6034;0,0000;0,0000;0,0000;0,0000;0,0000;2,2958;2,2178;0,0000;0,0000
M58h;buurt;De Omval;14,7910667530496;11,3101;3,4810;0,0000;1,4325;0,0000;0,3371;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M58i;buurt;Amstelkwartier Zuid;24,3503212426498;22,8021;1,5482;0,0000;1,2286;0,0000;1,8023;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M58j;buurt;Amstelkwartier West;25,54880605225;20,5242;5,0246;0,0000;4,7207;0,0000;3,2097;0,0000;0,0000;0,0000;0,0000;0,9143;0,0000;0,0000;0,1474;0,0000
N;stadsdeel;Noord;6382,84628820595;4003,5689;2379,2774;2537,00734163226;237,619443557831;8,53295636636681;325,344562815018;2362,94977797146;2045,64112113564;247,089415629442;133,527363353345;857,513296189259;70,0851747582013;64,3472946697282;88,5316749241893;4,54081065925324
N60;wijk;Volewijck;131,306145747549;117,8626;13,4436;0;7,20572108621598;0;6,22555794100566;0;0;0;0;0,35625613084917;20,0191629506963;5,29064241618649;3,0057152957221;0
N60a;buurt;Van der Pekbuurt;57,9481064326989;48,9163;9,0318;0,0000;3,5158;0,0000;2,4284;0,0000;0,0000;0,0000;0,0000;0,3563;0,0000;5,2906;0,0000;0,0000
N60b;buurt;Bloemenbuurt Zuid;37,0906096844007;35,4040;1,6866;0,0000;1,4518;0,0000;0,6193;0,0000;0,0000;0,0000;0,0000;0,0000;9,6690;0,0000;3,0057;0,0000
N60c;buurt;Bloemenbuurt Noord;36,2674296304491;33,5423;2,7251;0,0000;2,2381;0,0000;3,1778;0,0000;0,0000;0,0000;0,0000;0,0000;10,3501;0,0000;0,0000;0,0000
N61;wijk;IJplein/Vogelbuurt;145,329874616453;115,8232;29,5066;0;5,93075729760124;0;7,10689320147148;0;0;28,1908442634674;1,92871431803983;0;22,9478236165942;2,09946537390384;3,64948014065121;0
N61a;buurt;IJplein e.o.;39,7497944276521;19,6876;20,0622;0,0000;2,2461;0,0000;2,0225;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,0995;0,0000;0,0000
N61b;buurt;Vogelbuurt Zuid;34,1932043893995;32,1191;2,0741;0,0000;1,9644;0,0000;2,4924;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N61c;buurt;Vogelbuurt Noord;31,8826265271503;28,5861;3,2965;0,0000;1,3071;0,0000;2,5920;0,0000;0,0000;0,0000;0,0000;0,0000;22,9478;0,0000;0,0000;0,0000
N61d;buurt;Vliegenbos;39,5042492722509;35,4304;4,0738;0,0000;0,4132;0,0000;0,0000;0,0000;0,0000;28,1908;1,9287;0,0000;0,0000;0,0000;3,6495;0,0000
N62;wijk;Tuindorp Nieuwendam;47,0553613689492;42,1642;4,8911;0;5,34678990014588;0,100212695443972;8,75399341415947;0;0;0;0;6,39445683070556;0;0;0;0
N62a;buurt;Tuindorp Nieuwendam West;11,9781178285497;11,1188;0,8593;0,0000;0,9673;0,1002;1,3971;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N62b;buurt;Tuindorp Nieuwendam Oost;35,0772435403995;31,0454;4,0319;0,0000;4,3795;0,0000;7,3569;0,0000;0,0000;0,0000;0,0000;6,3945;0,0000;0,0000;0,0000;0,0000
N63;wijk;Tuindorp Buiksloot;17,302182464749;16,8392;0,4629;0;1,28285638565733;0;0,897545447962978;0;0;0;0;0;0;0;0;0
N63a;buurt;Blauwe Zand;17,302182464749;16,8392;0,4629;0,0000;1,2829;0,0000;0,8975;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N64;wijk;Nieuwendammerdijk/Buiksloterdijk;43,3296497731503;34,1350;9,1947;0;1,0828657179231;0;2,93897992028104;0;0;15,7859524738059;0;12,3264653863451;0,104871262669449;0;0;0
N64a;buurt;Buiksloterdijk West;2,64510730345083;2,4166;0,2285;0,0000;0,3167;0,0000;0,2361;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N64b;buurt;Buiksloterdijk Oost;2,68608670944986;2,5153;0,1707;0,0000;0,1943;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0663;0,0000;0,0000;0,0000
N64c;buurt;Nieuwendammerdijk West;11,7724575865502;9,8773;1,8951;0,0000;0,4023;0,0000;0,8802;0,0000;0,0000;0,0026;0,0000;0,0000;0,0386;0,0000;0,0000;0,0000
N64d;buurt;Nieuwendammerdijk Oost;7,93993480644962;6,1287;1,8112;0,0000;0,1631;0,0000;1,5287;0,0000;0,0000;0,0506;0,0000;0,9695;0,0000;0,0000;0,0000;0,0000
N64e;buurt;Nieuwendammerdijk Zuid;18,2860633672499;13,1969;5,0891;0,0000;0,0064;0,0000;0,2940;0,0000;0,0000;15,7328;0,0000;11,3570;0,0000;0,0000;0,0000;0,0000
N65;wijk;Tuindorp Oostzaan;169,969602185149;156,2905;13,6791;0;20,6133989471943;0;18,4504477713926;0;0;0;6,58913982633045;7,91546013175023;0;1,89436792436664;0;0
N65a;buurt;Tuindorp Oostzaan West;18,15447346315;16,5367;1,6178;0,0000;2,5577;0,0000;5,1498;0,0000;0,0000;0,0000;0,0000;3,3202;0,0000;0,0000;0,0000;0,0000
N65b;buurt;Tuindorp Oostzaan Oost;52,8814881329504;50,0771;2,8044;0,0000;5,0690;0,0000;6,1729;0,0000;0,0000;0,0000;0,0000;4,5952;0,0000;1,8944;0,0000;0,0000
N65c;buurt;Terrasdorp;68,9195744470993;64,4575;4,4621;0,0000;10,0323;0,0000;7,1278;0,0000;0,0000;0,0000;6,5891;0,0000;0,0000;0,0000;0,0000;0,0000
N65d;buurt;De Bongerd;30,0140661419499;25,2193;4,7948;0;2,9544;0;0;0;0;0;0;0;0;0;0;0
N66;wijk;Oostzanerwerf;332,21374109625;240,1938;92,0199;1,2271418473073;36,4803098897674;0;46,8692493407769;0;0;105,367711512138;8,85522193330109;53,3087805044822;0;1,09856129689665;1,0383441079757;0
N66b;buurt;Oostzanerdijk;46,5957752636494;42,7791;3,8166;0,9903;8,5638;0,0000;11,8188;0,0000;0,0000;0,0000;1,8585;5,5722;0,0000;1,0986;0,3341;0,0000
N66c;buurt;Walvisbuurt;50,6705430471517;45,5740;5,0965;0,0000;4,6031;0,0000;12,1571;0,0000;0,0000;0,0000;6,9967;0,0000;0,0000;0,0000;0,0000;0,0000
N66d;buurt;Twiske West;41,9312326954998;35,5510;6,3802;0,2368;2,6765;0,0000;6,4629;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N66e;buurt;Noorder IJplas;146,7841845483;72,6022;74,1820;0,0000;1,9587;0,0000;15,8248;0,0000;0,0000;105,3677;0,0000;47,7365;0,0000;0,0000;0,0000;0,0000
N66f;buurt;Molenwijk;30,3285609836501;28,6774;1,6512;0,0000;14,9172;0,0000;0,0988;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,7042;0,0000
N66g;buurt;Circus/Kermisbuurt;15,9034445579995;15,0100;0,8934;0,0000;3,7609;0,0000;0,5068;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N67;wijk;Kadoelen;149,59555023405;125,5622;24,0333;22,3561162559677;3,15785807199382;0;40,4010357578253;21,7305693684802;0;0;17,1791068615682;33,7826637757722;0;13,6408049952374;10,9797515193714;0
N67a;buurt;Kadoelen;130,5361881418;108,3545;22,1817;22,1940;1,7348;0,0000;34,2715;21,7306;0,0000;0,0000;17,1791;33,7827;0,0000;13,6408;10,9798;0,0000
N67b;buurt;Twiske Oost;19,0593620922499;17,2077;1,8516;0,1621;1,4230;0,0000;6,1295;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N68;wijk;Waterlandpleinbuurt;150,9619604369;139,2779;11,6841;0;25,6503640381111;0;27,3416037625235;0;0;0;0;14,858754656544;15,0668448360212;9,96003045351755;1,95718984178892;0
N68a;buurt;Baanakkerspark Noord;11,8388723453995;10,7319;1,1070;0,0000;0,6730;0,0000;1,2679;0,0000;0,0000;0,0000;0,0000;2,8720;3,9067;1,8524;1,8033;0,0000
N68b;buurt;Baanakkerspark Zuid;16,3130336452491;14,2983;2,0148;0,0000;0,2411;0,0000;2,4630;0,0000;0,0000;0,0000;0,0000;5,2953;11,1601;0,0000;0,0000;0,0000
N68c;buurt;Werengouw Midden;37,575304313551;35,9220;1,6533;0,0000;10,8664;0,0000;3,1846;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N68d;buurt;Markengouw Midden;40,5014738428994;38,2716;2,2299;0,0000;4,9762;0,0000;8,3813;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6,1062;0,1539;0,0000
N68e;buurt;Markengouw Zuid;22,6453128208513;21,1435;1,5018;0,0000;5,6285;0,0000;4,1371;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,0014;0,0000;0,0000
N68f;buurt;Werengouw Zuid;22,0879634689494;18,9107;3,1773;0,0000;3,2651;0,0000;7,9077;0,0000;0,0000;0,0000;0,0000;6,6914;0,0000;0,0000;0,0000;0,0000
N69;wijk;Buikslotermeer;155,321484880251;144,5640;10,7575;0;30,034065141218;0;18,5948801389292;0;0;0;0;3,48281347625098;4,48572260061562;15,535528074472;1,27993566746159;0
N69a;buurt;Rode Kruisbuurt;15,6251913866513;15,0565;0,5687;0,0000;3,9332;0,0000;1,7981;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N69c;buurt;Loenermark;17,09617592805;15,9941;1,1021;0,0000;1,6545;0,0000;3,7232;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N69j;buurt;Buikslotermeerplein;23,4397741105001;22,6433;0,7964;0,0000;2,3766;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,1353;0,0000;1,2799;0,0000
N69k;buurt;Plan van Gool;28,2589439669493;26,7085;1,5504;0,0000;6,9542;0,0000;5,0014;0,0000;0,0000;0,0000;0,0000;0,0000;2,9164;0,0000;0,0000;0,0000
N69l;buurt;De Kleine Wereld;23,7866841443483;22,4646;1,3220;0;7,0680;0;0;0;0;0;0;0;0;0;0;0
N69m;buurt;Buikslotermeer Noord;47,1147153437517;41,6969;5,4178;0,0000;8,0475;0,0000;8,0722;0,0000;0,0000;0,0000;0,0000;3,4828;0,4340;15,5355;0,0000;0,0000
N70;wijk;Banne Buiksloot;182,96590500245;162,7244;20,2415;0,105031258728943;35,302256740937;0;43,1179325296518;0;0;0;6,22130033693231;6,4049813135817;0;0,00999224389138644;0;4,54081065925324
N70a;buurt;Banne Zuidwest;37,2867160176504;33,4864;3,8003;0,0000;4,9179;0,0000;12,7405;0,0000;0,0000;0,0000;0,0000;4,7010;0,0000;0,0036;0,0000;0,0000
N70b;buurt;Banne Zuidoost;52,5415198745001;48,6869;3,8546;0,0000;8,9667;0,0000;5,0219;0,0000;0,0000;0,0000;6,2213;0,0000;0,0000;0,0000;0,0000;4,5408
N70c;buurt;Banne Noordwest;34,0852195122001;29,7650;4,3202;0,1050;9,7547;0,0000;8,8373;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N70d;buurt;Banne Noordoost;45,60913120795;39,4967;6,1124;0,0000;9,4102;0,0000;12,6719;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N70e;buurt;Buiksloterbreek;9,97213132229983;8,0395;1,9327;0,0000;1,8397;0,0000;3,2744;0,0000;0,0000;0,0000;0,0000;1,7040;0,0000;0,0064;0,0000;0,0000
N70f;buurt;Marjoleinterrein;3,47118706784985;3,2499;0,2212;0,0000;0,4131;0,0000;0,5720;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N71;wijk;Noordelijke IJ-oevers West;405,154388875501;252,7719;152,3825;0;26,9848619537443;0;6,10426094195289;0;0;0;0;2,86625954114736;7,46074949160453;1,02669255761995;0;0
N71c;buurt;Papaverweg e.o.;69,5334736019512;56,9406;12,5928;0;8,9895;0;0;0;0;0;0;0;0;0;0;0
N71e;buurt;Cornelis Douwesterrein;138,968062822549;91,5364;47,4316;0,0000;12,9552;0,0000;6,1043;0,0000;0,0000;0,0000;0,0000;2,8663;2,7426;1,0267;0,0000;0,0000
N71f;buurt;NDSM terrein;79,469355341801;38,4524;41,0169;0;2,7666;0;0;0;0;0;0;0;0;0;0;0
N71g;buurt;Buiksloterham;65,8648378199484;35,4872;30,3776;0;1,1392;0;0;0;0;0;0;0;0;0;0;0
N71h;buurt;Overhoeks;51,3186592892509;30,3552;20,9634;0,0000;1,1344;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4,7181;0,0000;0,0000;0,0000
N72;wijk;Noordelijke IJ-oevers Oost;110,856449390899;68,0037;42,8527;1,80231933117926;9,05372138163158;0;0,568024287266939;1,99300151686381;0;0,443782352502872;0;1,81544395238724;0;2,70690308238268;0;0
N72a;buurt;Bedrijventerrein Hamerstraat;49,9304169385503;31,6614;18,2690;0;0,7734;0;0;0;0;0;0;0;0;0;0;0
N72b;buurt;Zamenhofstraat e.o.;39,0015432491991;26,7503;12,2512;0,0000;8,1647;0,0000;0,0000;0,0000;0,0000;0,4322;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N72c;buurt;Bedrijventerrein Nieuwendammerdijk;21,9244892031497;9,5920;12,3325;1,8023;0,1156;0,0000;0,5680;1,9930;0,0000;0,0116;0,0000;1,8154;0,0000;2,7069;0,0000;0,0000
N73;wijk;Waterland;4255,39830494565;2309,4745;1945,9238;2511,51673293908;16,2735276279257;0,338560921649446;89,7802471679471;2339,22620708612;2045,64112113564;97,3011250275279;87,3358966974426;714,000960489444;0;9,60746689889805;66,6212583512184;0
N73a;buurt;Schellingwoude West;25,1149072082005;14,5576;10,5573;4,7668;0,4411;0,0000;1,1963;6,7454;0,0000;0,0000;4,6006;6,1095;0,0000;7,4804;0,0000;0,0000
N73b;buurt;Schellingwoude Oost;92,1999332250002;60,0389;32,1610;6,4605;2,6764;0,0536;31,2821;0,0000;0,0000;0,0000;0,0000;15,8589;0,0000;2,1271;25,1009;0,0000
N73c;buurt;Schellingwoude Noord;36,8543709196;32,3052;4,5491;0,0082;1,2954;0,0000;9,5488;0,2816;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22,9711;0,0000
N73d;buurt;Durgerdam;688,041173782303;259,1889;428,8523;257,2968;0,0120;0,1158;2,0273;289,5119;527,9457;0,0000;3,1431;160,6968;0,0000;0,0000;0,0000;0,0000
N73e;buurt;Zwarte Gouw;159,8392126776;144,2117;15,6275;166,3063;0,0143;0,0000;4,1310;152,0007;7,7483;0,0000;0,0000;7,8404;0,0000;0,0000;3,2497;0,0000
N73f;buurt;Ransdorp;227,198385620299;165,0624;62,1360;181,3729;0,1179;0,0577;0,0000;218,7180;19,4103;0,0000;0,0000;12,2798;0,0000;0,0000;0,0000;0,0000
N73g;buurt;Holysloot;1990,0062906628;727,9411;1262,0652;879,0101;0,0169;0,0419;0,0000;921,0391;1478,6499;0,0000;0,0000;386,0033;0,0000;0,0000;0,0000;0,0000
N73h;buurt;Zunderdorp;886,456170258597;776,6123;109,8438;1014,3666;5,0665;0,0696;6,8591;750,9191;11,8869;97,3011;2,5356;116,3476;0,0000;0,0000;0,0000;0,0000
N73i;buurt;Noorderstrook West;101,757620932901;88,7789;12,9787;1,9284;5,5437;0,0000;17,2518;0,0000;0,0000;0,0000;62,7098;8,8647;0,0000;0,0000;0,0000;0,0000
N73j;buurt;Noorderstrook Oost;47,9302396583503;40,7773;7,1529;0,0000;1,0892;0,0000;17,4840;0,0105;0,0000;0,0000;14,3468;0,0000;0,0000;0,0000;15,2996;0,0000
N74;wijk;Elzenhagen;86,0856871880004;77,8816;8,2041;0;13,2200893777642;8,09418274927339;8,19391119187141;0;0;0;5,41798337973083;0;0;1,47683935235557;0;0
N74a;buurt;Nintemanterrein;3,90169558094993;3,7900;0,1117;0,0000;0,8597;0,0000;0,0283;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N74b;buurt;Elzenhagen Zuid;31,2681263255009;29,2252;2,0430;0,0000;6,7880;0,0000;4,4843;0,0000;0,0000;0,0000;5,4180;0,0000;0,0000;0,0000;0,0000;0,0000
N74c;buurt;Elzenhagen Noord;50,9158652815496;44,8664;6,0494;0,0000;5,5724;8,0942;3,6813;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,4768;0,0000;0,0000
S;stadsdeel;Weesp;2416,07175078445;2140,0045;276,0672;1844,03210433283;167,273668606257;4,98534103559205;0;0;251,411950507456;0;20,3664453104932;0;0;0;6,25404593297594;0
SAA;wijk;Weesp Binnenstad;51,9856890448506;41,1251;10,8606;0;6,75262626672885;0;0;0;0,0865682505785091;0;0;0;0;0;0;0
SAA1;buurt;Centrum Weesp;42,2543815561493;32,2146;10,0398;0;6,6182;0;0;0;0;0;0;0;0;0;0;0
SAA2;buurt;Herensingelkwartier;9,73130748870134;8,9105;0,8208;0,0000;0,1344;0,0000;0,0000;0,0000;0,0866;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAB;wijk;Weesp Zuid;88,7372033161502;79,4994;9,2378;0,0503945117984438;22,3816157213185;0;0;0;0;0;0;0;0;0;0;0
SAB1;buurt;Bedrijventerrein Van Houten;53,1910830378496;49,5979;3,5932;0;16,0527;0;0;0;0;0;0;0;0;0;0;0
SAB2;buurt;Zuid I Weesp;9,89187872269982;9,0204;0,8715;0;2,0978;0;0;0;0;0;0;0;0;0;0;0
SAB3;buurt;Zuid II Weesp;15,2353096281011;11,8490;3,3863;0;2,6304;0;0;0;0;0;0;0;0;0;0;0
SAB4;buurt;De Klomp;10,4189319274997;9,0321;1,3868;0,0504;1,6007;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAC;wijk;Weesp Noord;37,8070203857501;35,7642;2,0428;0;9,20211603258055;0;0;0;0;0;3,35128915053884;0;0;0;0;0
SAC1;buurt;Dichtersbuurt Weesp;26,0137788564506;24,4397;1,5741;0,0000;6,8041;0,0000;0,0000;0,0000;0,0000;0,0000;3,3513;0,0000;0,0000;0,0000;0,0000;0,0000
SAC2;buurt;Schildersbuurt Weesp;11,7932415292995;11,3245;0,4687;0;2,3980;0;0;0;0;0;0;0;0;0;0;0
SAD;wijk;Hogewey;157,455185258851;135,3740;22,0812;0;27,9558251324909;0;0;0;0;0;4,7227244611041;0;0;0;0;0
SAD1;buurt;Hogewey Noord;17,6159819968506;15,9147;1,7013;0,0000;3,8404;0,0000;0,0000;0,0000;0,0000;0,0000;4,7227;0,0000;0,0000;0,0000;0,0000;0,0000
SAD2;buurt;Hogewey Midden;21,4612611295491;21,2525;0,2088;0;3,9548;0;0;0;0;0;0;0;0;0;0;0
SAD3;buurt;Hogewey Zuid;28,0044149044511;17,5707;10,4337;0;5,0877;0;0;0;0;0;0;0;0;0;0;0
SAD4;buurt;Bedrijventerrein Noord Weesp;90,3735272280004;80,6361;9,7374;0;15,0730;0;0;0;0;0;0;0;0;0;0;0
SAE;wijk;Aetsveld;49,7045102884499;46,5105;3,1940;0,810488456803168;12,409808653848;0;0;0;0;0;0;0;0;0;0;0
SAE1;buurt;Aetsveld Noord;24,4056780646497;23,0033;1,4024;0;5,8722;0;0;0;0;0;0;0;0;0;0;0
SAE2;buurt;Aetsveld Zuid;25,2988322238002;23,5072;1,7916;0,8105;6,5376;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAF;wijk;Aetsveldsepolder;551,175738067302;484,5091;66,6667;547,074040118767;8,85353323015021;2,57331292345617;0;0;9,72194283856781;0;9,04261356124556;0;0;0;3,48061321066712;0
SAF1;buurt;Aetsveldsepolder;551,175738067302;484,5091;66,6667;547,0740;8,8535;2,5733;0,0000;0,0000;9,7219;0,0000;9,0426;0,0000;0,0000;0,0000;3,4806;0,0000
SAG;wijk;Oostelijke Vechtoever;1094,6987018534;970,4426;124,2561;1087,04225747337;26,8395579735194;0;0;0;241,310093240628;0;3,24981813760472;0;0;0;2,77343272230882;0
SAG1;buurt;Oostelijke Vechtoever;1094,6987018534;970,4426;124,2561;1087,0423;26,8396;0,0000;0,0000;0,0000;241,3101;0,0000;3,2498;0,0000;0,0000;0,0000;2,7734;0,0000
SAH;wijk;Bloemendalerpolder;384,507701500546;346,7796;37,7281;209,054923772098;52,8785855956204;2,41202811213588;0;0;0,293346177682264;0;0;0;0;0;0;0
SAH1;buurt;Leeuwenveld;27,8891306914977;25,4837;2,4054;0;6,2115;0;0;0;0;0;0;0;0;0;0;0
SAH2;buurt;Bedrijventerrein Nijverheidslaan;21,3810849900502;16,8670;4,5141;0,2193;2,9809;2,4120;0,0000;0,0000;0,0448;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
SAH3;buurt;Weespersluis;335,237485818999;304,4289;30,8086;208,8356;43,6862;0,0000;0,0000;0,0000;0,2485;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
T;stadsdeel;Zuidoost;2211,36038131545;1955,7000;255,6604;118,788323600519;299,401609238261;0,653591472363802;169,083285519376;77,1150003281003;424,127428601293;249,416543547044;93,3559541677292;276,424883306873;325,064876013004;115,91151901726;37,5740997720862;60,8854208331342
T92;wijk;Amstel III/Bullewijk;527,367519111349;476,4592;50,9083;0;40,6863883532412;0;73,1240256603262;0;99,2480645336211;36,8430601702349;79,2480403079472;62,2928174470087;0;0;3,3391625253176;60,8854208331342
T92a;buurt;Hoofdcentrum Zuidoost;34,2119959220001;32,8865;1,3255;0,0000;2,6764;0,0000;2,6917;0,0000;0,0000;0,0000;1,7053;0,0000;0,0000;0,0000;0,0000;0,0000
T92b;buurt;Amstel III deel A/B Noord;79,9539369447491;73,7035;6,2504;0,0000;10,8665;0,0000;9,6483;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
