gemeente;soort;jaar;verkiezing;w;sb;deel sb;stembureau;adres;postcode;opgeroepen;opkomst;op%;op partij;blanco;ongeldig;opmerking
Leiden;GR;2010;GR2010;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1233;574;46,60%;569;1;4;
Leiden;GR;2010;GR2010;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1395;648;46,50%;645;1;2;
Leiden;GR;2010;GR2010;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1560;1186;76,00%;1184;1;1;
Leiden;GR;2010;GR2010;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1735;1026;59,10%;1021;3;2;
Leiden;GR;2010;GR2010;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1202;469;39,00%;467;0;2;
Leiden;GR;2010;GR2010;5;43;43;ROC Leiden;Toussaintkade  51;;1473;743;50,40%;738;0;5;
Leiden;GR;2010;GR2010;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1774;748;42,20%;740;1;7;
Leiden;GR;2010;GR2010;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1857;1064;57,30%;1053;5;6;
Leiden;GR;2010;GR2010;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1446;576;39,80%;566;2;8;
Leiden;GR;2010;GR2010;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1444;909;63,00%;907;2;0;
Leiden;GR;2010;GR2010;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1818;928;51,00%;919;4;5;
Leiden;GR;2010;GR2010;5;50;50;Vrije School Mareland, locatie Zuid;Cesar Franckstraat 9;;1614;642;39,80%;642;0;0;
Leiden;GR;2010;GR2010;5;51;51;Wijkservicecentrum De Lepelaar;Apollotoren 2;2324 DR ;1520;853;56,10%;849;1;3;
Leiden;GR;2010;GR2010;8;52;52;Buurtcentrum Op Eigen Wieken;Valkenpad 5;2317 AN ;1937;805;41,60%;791;3;11;
Leiden;GR;2010;GR2010;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1524;701;46,00%;700;1;0;
Leiden;GR;2010;GR2010;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1473;1234;83,80%;1230;3;1;
Leiden;GR;2010;GR2010;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1308;774;59,20%;772;1;1;
Leiden;GR;2010;GR2010;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1236;938;75,90%;935;2;1;
Leiden;GR;2010;GR2010;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1615;1026;63,50%;1023;3;0;
Leiden;GR;2010;GR2010;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1740;850;48,90%;846;1;3;
Leiden;GR;2010;GR2010;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1697;992;58,50%;989;0;3;
Leiden;GR;2010;GR2010;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1703;716;42,00%;713;0;3;
Leiden;GR;2010;GR2010;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1279;588;46,00%;586;0;2;
Leiden;GR;2010;GR2010;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1522;804;52,80%;801;0;3;
Leiden;GR;2010;GR2010;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1649;802;48,60%;797;3;2;
Leiden;GR;2010;GR2010;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1324;642;48,50%;639;1;2;
Leiden;GR;2010;GR2010;4;66;66;OBS De Arcade;Octavialaan 61;2314 BN;1771;1008;56,90%;1005;0;3;
Leiden;GR;2010;GR2010;99;100;100;NS Station Leiden Centraal;Stationsplein 3B;2312 AJ;0;1392;;1375;7;10;
Leiden;TK;2010;TK2010;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1189;1909;160,60%;1896;11;2;
Leiden;TK;2010;TK2010;0;2;2;Rijksmuseum van Oudheden;Rapenburg 28;2311 EW;1602;1674;104,50%;1674;0;0;
Leiden;TK;2010;TK2010;0;3;3;Regionaal Archief Leiden;Boisotkade 2a;2311 PZ;1408;1079;76,60%;1075;4;0;
Leiden;TK;2010;TK2010;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1348;889;65,90%;886;2;1;
Leiden;TK;2010;TK2010;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1261;663;52,60%;662;1;0;
Leiden;TK;2010;TK2010;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1555;1246;80,10%;1245;1;0;
Leiden;TK;2010;TK2010;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1390;990;71,20%;984;6;0;
Leiden;TK;2010;TK2010;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1548;1063;68,70%;1060;1;2;
Leiden;TK;2010;TK2010;1;9;9;Stadsbouwhuis;Langegracht  72;2311 NV;1522;1467;96,40%;1463;3;1;
Leiden;TK;2010;TK2010;1;10;10;Het Marehuis;Oude Vest 61;2312 XS;1334;1162;87,10%;1159;3;0;
Leiden;TK;2010;TK2010;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1059;792;74,80%;789;1;2;
Leiden;TK;2010;TK2010;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1545;1302;84,30%;1294;4;4;
Leiden;TK;2010;TK2010;6;13;13;Speeltuinvereniging Morschkwartier;Damlaan 2a;2332 XH;1327;1168;88,00%;1166;0;2;
Leiden;TK;2010;TK2010;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1310;1027;78,40%;1025;1;1;
Leiden;TK;2010;TK2010;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1054;615;58,30%;613;1;1;
Leiden;TK;2010;TK2010;6;16;16;Maranathawijkgemeente;Topaaslaan 23;2332 JC;1526;1004;65,80%;998;1;5;
Leiden;TK;2010;TK2010;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1209;998;82,50%;993;3;2;
Leiden;TK;2010;TK2010;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1107;788;71,20%;788;0;0;
Leiden;TK;2010;TK2010;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1272;1199;94,30%;1198;1;0;
Leiden;TK;2010;TK2010;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1471;1145;77,80%;1144;1;0;
Leiden;TK;2010;TK2010;3;21;21;Informatiecentrum Nieuw Leyden;Maresingel 20 A;;1934;983;50,80%;981;1;1;
Leiden;TK;2010;TK2010;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1624;926;57,00%;925;1;0;
Leiden;TK;2010;TK2010;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1149;549;47,80%;544;3;2;
Leiden;TK;2010;TK2010;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1308;1015;77,60%;1011;0;4;
Leiden;TK;2010;TK2010;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1670;850;50,90%;844;2;4;
Leiden;TK;2010;TK2010;3;27;27;Marecollege;Surinamestraat 1;;1089;592;54,40%;586;2;4;
Leiden;TK;2010;TK2010;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1471;1050;71,40%;1045;4;1;
Leiden;TK;2010;TK2010;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1518;1040;68,50%;1035;2;3;
Leiden;TK;2010;TK2010;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1243;795;64,00%;790;2;3;
Leiden;TK;2010;TK2010;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1407;1207;85,80%;1203;0;4;
Leiden;TK;2010;TK2010;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1389;1290;92,90%;1289;0;1;
Leiden;TK;2010;TK2010;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1264;1030;81,50%;1028;2;0;
Leiden;TK;2010;TK2010;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1302;1356;104,10%;1350;3;3;
Leiden;TK;2010;TK2010;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1183;1025;86,60%;1023;1;1;
Leiden;TK;2010;TK2010;4;36;36;Het Trefpunt;Professorenpad 1;2313 TA;1347;886;65,80%;886;0;0;
Leiden;TK;2010;TK2010;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1184;853;72,00%;849;2;2;
Leiden;TK;2010;TK2010;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1378;873;63,40%;868;2;3;
Leiden;TK;2010;TK2010;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1469;1393;94,80%;1387;4;2;
Leiden;TK;2010;TK2010;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1606;1213;75,50%;1212;1;0;
Leiden;TK;2010;TK2010;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1066;708;66,40%;706;1;1;
Leiden;TK;2010;TK2010;5;43;43;ROC Leiden;Toussaintkade  51;;1428;975;68,30%;973;1;1;
Leiden;TK;2010;TK2010;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1639;1002;61,10%;998;0;4;
Leiden;TK;2010;TK2010;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1791;1493;83,40%;1480;7;6;
Leiden;TK;2010;TK2010;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1345;829;61,60%;816;1;12;
Leiden;TK;2010;TK2010;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1403;1167;83,20%;1164;1;2;
Leiden;TK;2010;TK2010;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1767;1286;72,80%;1277;3;6;
Leiden;TK;2010;TK2010;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1551;984;63,40%;984;0;0;
Leiden;TK;2010;TK2010;5;51;51;Wijkservicecentrum De Lepelaar;Apollotoren 2;2324 DR ;1469;1102;75,00%;1097;1;4;
Leiden;TK;2010;TK2010;8;52;52;Buurtcentrum Op Eigen Wieken;Valkenpad 5;2317 AN ;1783;1166;65,40%;1149;1;16;
Leiden;TK;2010;TK2010;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1448;926;64,00%;926;0;0;
Leiden;TK;2010;TK2010;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1384;1454;105,10%;1449;5;0;
Leiden;TK;2010;TK2010;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1256;791;63,00%;788;2;1;
Leiden;TK;2010;TK2010;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1187;1153;97,10%;1153;0;0;
Leiden;TK;2010;TK2010;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1541;1408;91,40%;1403;3;2;
Leiden;TK;2010;TK2010;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1611;1103;68,50%;1102;0;1;
Leiden;TK;2010;TK2010;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1654;1483;89,70%;1482;1;0;
Leiden;TK;2010;TK2010;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1663;1058;63,60%;1055;0;3;
Leiden;TK;2010;TK2010;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1241;943;76,00%;940;1;2;
Leiden;TK;2010;TK2010;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1510;1187;78,60%;1184;2;1;
Leiden;TK;2010;TK2010;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1604;1174;73,20%;1172;1;1;
Leiden;TK;2010;TK2010;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1299;981;75,50%;981;0;0;
Leiden;TK;2010;TK2010;4;66;66;OBS De Arcade;Octavialaan 61;2314 BN;1760;1356;77,00%;1354;0;2;
Leiden;TK;2010;TK2010;99;100;100;NS Station Leiden Centraal;Stationsplein 3B;2312 AJ;0;2089;;2086;3;0;
Leiden;PS;2011;PS2011;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1215;1641;135,10%;1629;5;7;
Leiden;PS;2011;PS2011;0;2;2;Rijksmuseum van Oudheden;Rapenburg 28;2311 EW;1586;1513;95,40%;1507;6;0;
Leiden;PS;2011;PS2011;0;3;3;Regionaal Archief Leiden;Boisotkade 2a;2311 PZ;1418;905;63,80%;901;3;1;
Leiden;PS;2011;PS2011;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1383;673;48,70%;672;1;0;
Leiden;PS;2011;PS2011;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1259;510;40,50%;509;1;0;
Leiden;PS;2011;PS2011;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1559;1022;65,60%;1014;6;2;
Leiden;PS;2011;PS2011;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1411;842;59,70%;842;0;0;
Leiden;PS;2011;PS2011;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1539;804;52,20%;802;1;1;
Leiden;PS;2011;PS2011;1;9;9;Woningcorporatie De Sleutels;Langegracht 70A;2311 NV;1531;930;60,70%;925;2;3;
Leiden;PS;2011;PS2011;1;10;10;Het Marehuis;Oude Vest 61;2312 XS;1345;945;70,30%;940;3;2;
Leiden;PS;2011;PS2011;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1091;614;56,30%;611;2;1;
Leiden;PS;2011;PS2011;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1535;999;65,10%;999;0;0;
Leiden;PS;2011;PS2011;6;13;13;Speeltuinvereniging Morschkwartier;Damlaan 2a;2332 XH;1319;944;71,60%;941;0;3;
Leiden;PS;2011;PS2011;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1326;870;65,60%;870;0;0;
Leiden;PS;2011;PS2011;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1082;416;38,40%;415;1;0;
Leiden;PS;2011;PS2011;6;16;16;Maranathawijkgemeente;Topaaslaan 23;2332 JC;1564;742;47,40%;732;6;4;
Leiden;PS;2011;PS2011;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1209;816;67,50%;816;0;0;
Leiden;PS;2011;PS2011;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1105;667;60,40%;667;0;0;
Leiden;PS;2011;PS2011;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1448;1136;78,50%;1136;0;0;
Leiden;PS;2011;PS2011;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1495;871;58,30%;869;2;0;
Leiden;PS;2011;PS2011;3;21;21;Informatiecentrum Nieuw Leyden;Slachthuislaan 31;;1959;794;40,50%;792;2;0;
Leiden;PS;2011;PS2011;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1675;637;38,00%;635;1;1;
Leiden;PS;2011;PS2011;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1155;407;35,20%;403;0;4;
Leiden;PS;2011;PS2011;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1294;684;52,90%;674;0;10;
Leiden;PS;2011;PS2011;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1663;529;31,80%;528;1;0;
Leiden;PS;2011;PS2011;3;27;27;Marecollege;Surinamestraat 1;;1121;428;38,20%;425;0;3;
Leiden;PS;2011;PS2011;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1461;646;44,20%;641;1;4;
Leiden;PS;2011;PS2011;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1508;772;51,20%;767;0;5;
Leiden;PS;2011;PS2011;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1243;637;51,20%;630;2;5;
Leiden;PS;2011;PS2011;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1405;993;70,70%;988;2;3;
Leiden;PS;2011;PS2011;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1373;1054;76,80%;1049;3;2;
Leiden;PS;2011;PS2011;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1270;812;63,90%;811;0;1;
Leiden;PS;2011;PS2011;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1304;1171;89,80%;1170;0;1;
Leiden;PS;2011;PS2011;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1184;898;75,80%;896;0;2;
Leiden;PS;2011;PS2011;4;36;36;Het Trefpunt;Professorenpad 1;2313 TA;1359;759;55,80%;758;0;1;
Leiden;PS;2011;PS2011;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1178;595;50,50%;593;1;1;
Leiden;PS;2011;PS2011;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1381;673;48,70%;669;1;3;
Leiden;PS;2011;PS2011;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1458;1117;76,60%;1113;2;2;
Leiden;PS;2011;PS2011;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1642;1052;64,10%;1050;2;0;
Leiden;PS;2011;PS2011;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1057;502;47,50%;501;1;0;
Leiden;PS;2011;PS2011;5;43;43;ROC Leiden;Toussaintkade  51;;1421;758;53,30%;748;7;3;
Leiden;PS;2011;PS2011;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1647;778;47,20%;767;4;7;
Leiden;PS;2011;PS2011;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1849;1161;62,80%;1157;2;2;
Leiden;PS;2011;PS2011;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1351;560;41,50%;557;3;0;
Leiden;PS;2011;PS2011;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1405;945;67,30%;941;1;3;
Leiden;PS;2011;PS2011;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1771;1036;58,50%;1031;3;2;
Leiden;PS;2011;PS2011;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1544;718;46,50%;717;1;0;
Leiden;PS;2011;PS2011;5;51;51;Wijkservicecentrum De Lepelaar;Apollotoren 2;2324 DR ;1463;888;60,70%;885;0;3;
Leiden;PS;2011;PS2011;8;52;52;Buurtcentrum Op Eigen Wieken;Valkenpad 5;2317 AN ;1823;772;42,30%;764;0;8;
Leiden;PS;2011;PS2011;8;54;54;Openbare basisschool De Meerpaal;Broekplein 5;2318 TJ;1446;817;56,50%;815;0;2;
Leiden;PS;2011;PS2011;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1397;1231;88,10%;1231;0;0;
Leiden;PS;2011;PS2011;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1245;705;56,60%;704;0;1;
Leiden;PS;2011;PS2011;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1187;1034;87,10%;1033;1;0;
Leiden;PS;2011;PS2011;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1567;1144;73,00%;1137;0;7;
Leiden;PS;2011;PS2011;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1669;888;53,20%;884;0;4;
Leiden;PS;2011;PS2011;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1665;1073;64,40%;1070;1;2;
Leiden;PS;2011;PS2011;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1667;788;47,30%;783;0;5;
Leiden;PS;2011;PS2011;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1242;664;53,50%;659;1;4;
Leiden;PS;2011;PS2011;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1518;833;54,90%;833;0;0;
Leiden;PS;2011;PS2011;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1617;871;53,90%;868;2;1;
Leiden;PS;2011;PS2011;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1277;708;55,40%;708;0;0;
Leiden;PS;2011;PS2011;4;66;66;OBS De Arcade;Octavialaan 61;2314 BN;1756;1020;58,10%;1020;0;0;
Leiden;PS;2011;PS2011;99;100;100;NS Station Leiden Centraal;Stationsplein 3B;2312 AJ;0;2024;;2017;7;0;
Leiden;TK;2012;TK2012;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1238;1664;134,40%;1644;10;10;
Leiden;TK;2012;TK2012;0;2;2;Rijksmuseum van Oudheden;Rapenburg 28;2311 EW;1577;1770;112,20%;1764;6;0;
Leiden;TK;2012;TK2012;0;3;3;Regionaal Archief Leiden;Boisotkade 2a;2311 PZ;1426;1109;77,80%;1107;1;1;
Leiden;TK;2012;TK2012;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1344;855;63,60%;853;1;1;
Leiden;TK;2012;TK2012;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1273;674;52,90%;665;7;2;
Leiden;TK;2012;TK2012;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1573;1252;79,60%;1245;7;0;
Leiden;TK;2012;TK2012;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1370;988;72,10%;985;1;2;
Leiden;TK;2012;TK2012;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1533;1076;70,20%;1072;4;0;
Leiden;TK;2012;TK2012;1;9;9;Woningcorporatie De Sleutels;Langegracht 70A;2311 NV;1499;1237;82,50%;1232;4;1;
Leiden;TK;2012;TK2012;1;10;10;Het Marehuis;Oude Vest 61;2312 XS;1347;1130;83,90%;1130;0;0;
Leiden;TK;2012;TK2012;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1114;843;75,70%;838;5;0;
Leiden;TK;2012;TK2012;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1572;1310;83,30%;1298;3;9;
Leiden;TK;2012;TK2012;6;13;13;Speeltuinvereniging Morschkwartier;Damlaan 2a;2332 XH;1321;1192;90,20%;1186;2;4;
Leiden;TK;2012;TK2012;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1280;1027;80,20%;1021;3;3;
Leiden;TK;2012;TK2012;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1194;672;56,30%;669;2;1;
Leiden;TK;2012;TK2012;6;16;16;Maranathawijkgemeente;Topaaslaan 23;2332 JC;1528;990;64,80%;985;1;4;
Leiden;TK;2012;TK2012;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1514;1161;76,70%;1153;2;6;
Leiden;TK;2012;TK2012;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1148;770;67,10%;764;4;2;
Leiden;TK;2012;TK2012;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1888;1399;74,10%;1395;4;0;
Leiden;TK;2012;TK2012;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1463;1131;77,30%;1124;5;2;
Leiden;TK;2012;TK2012;3;21;21;Informatiecentrum Nieuw Leyden;Slachthuislaan 31;;1855;1175;63,30%;1166;5;4;
Leiden;TK;2012;TK2012;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1643;969;59,00%;962;5;2;
Leiden;TK;2012;TK2012;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1151;560;48,70%;552;3;5;
Leiden;TK;2012;TK2012;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1286;984;76,50%;974;3;7;
Leiden;TK;2012;TK2012;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1641;881;53,70%;877;0;4;
Leiden;TK;2012;TK2012;3;27;27;Marecollege;Surinamestraat 1;;1149;623;54,20%;617;2;4;
Leiden;TK;2012;TK2012;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1458;1029;70,60%;1024;1;4;
Leiden;TK;2012;TK2012;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1469;956;65,10%;950;3;3;
Leiden;TK;2012;TK2012;4;30;30;Kinderdagverblijf De Batavieren;IJsselkade 48;2314 VM;1279;959;75,00%;952;2;5;
Leiden;TK;2012;TK2012;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1430;1071;74,90%;1067;2;2;
Leiden;TK;2012;TK2012;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1369;1301;95,00%;1299;0;2;
Leiden;TK;2012;TK2012;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1274;1156;90,70%;1154;1;1;
Leiden;TK;2012;TK2012;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1302;1303;100,10%;1300;0;3;
Leiden;TK;2012;TK2012;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1184;1020;86,10%;1016;2;2;
Leiden;TK;2012;TK2012;4;36;36;Het Trefpunt;Professorenpad 1;2313 TA;1336;917;68,60%;917;0;0;
Leiden;TK;2012;TK2012;4;37;37;ROC Leiden;Bètaplein 18;2321 KS;1241;767;61,80%;765;2;0;
Leiden;TK;2012;TK2012;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1378;862;62,60%;860;1;1;
Leiden;TK;2012;TK2012;4;40;40;Servicecentrum Herenstraat;Herenstraat 61;2313 AG;1460;1313;89,90%;1306;4;3;
Leiden;TK;2012;TK2012;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1608;1220;75,90%;1217;1;2;
Leiden;TK;2012;TK2012;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1198;860;71,80%;858;2;0;
Leiden;TK;2012;TK2012;5;43;43;kunstcentrum Haagweg Vier;Haagweg 4;2311 AA;1466;907;61,90%;900;5;2;
Leiden;TK;2012;TK2012;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1622;988;60,90%;976;3;9;
