STRAATNAAM,HUISNUMMER,HUISLT,TOEV,POSTCODE_NUM,POSTCODE_ALF,X,Y
Baai,90,,,8224,DR,161886.197,503147.724
Baai,91,,,8224,DR,161892.383,503148.104
Baai,92,,,8224,DR,161898.798,503148.494
Beemster,23,,,8244,CD,157579.839,501110.574
Beemster,24,,,8244,CA,157548.159,501101.054
Beemster,25,,,8244,CD,157578.259,501104.614
Beemster,26,,,8244,CA,157548.908,501095.054
Beemster,27,,,8244,CD,157577.847,501098.924
Beemster,28,,,8244,CA,157548.548,501089.374
Beemster,29,,,8244,CD,157577.498,501093.234
Beemster,30,,,8244,CA,157548.178,501083.684
Beemster,31,,,8244,CD,157577.024,501087.554
Beemster,32,,,8244,CA,157547.469,501077.934
Beemster,33,,,8244,CD,157576.789,501081.864
Beemster,34,,,8244,CA,157546.539,501071.494
Beemster,35,,,8244,CD,157576.759,501076.064
Beemster,36,,,8244,CA,157544.728,501044.424
Beemster,37,,,8244,CD,157576.817,501069.554
Beemster,38,,,8244,CA,157544.828,501037.914
Beukenhof,183,,,8212,EJ,162631.168,502228.704
Beukenhof,185,,,8212,EJ,162625.248,502228.654
Beukenhof,187,,,8212,EJ,162619.076,502228.764
Beukenhof,189,,,8212,EJ,162613.177,502228.854
Beukenhof,191,,,8212,EJ,162606.753,502229.064
Beukenhof,192,,,8212,EE,162584.028,502237.374
Beukenhof,194,,,8212,EE,162581.528,502218.374
Beukenhof,196,,,8212,EE,162580.807,502198.244
Baai,123,,,8224,DT,162001.959,503159.464
Baai,124,,,8224,DT,162001.529,503165.854
Baai,125,,,8224,DT,162001.139,503172.144
Baai,126,,,8224,DT,162000.728,503178.434
Baai,127,,,8224,DT,162000.327,503184.724
Baai,128,,,8224,DT,161999.958,503191.004
Baai,130,,,8224,DT,161999.178,503203.584
Baai,131,,,8224,DT,161998.694,503209.874
Baai,132,,,8224,DT,161998.429,503216.164
Baai,133,,,8224,DT,161998.029,503222.444
Baai,134,,,8224,DT,161997.689,503228.874
Baai,135,,,8224,DT,161963.209,503240.714
Baai,136,,,8224,DT,161956.748,503240.334
Baai,137,,,8224,DT,161950.437,503239.954
Baai,138,,,8224,DT,161944.178,503239.564
Baai,139,,,8224,DT,161937.888,503239.184
Baai,140,,,8224,DT,161931.598,503238.804
Baai,141,,,8224,DT,161925.204,503238.414
Baai,142,,,8224,DT,161918.899,503238.014
Baai,143,T,,8224,DV,161852.93,503226.116
Baai,143,,,8224,DV,161848.009,503219.514
Baai,144,,,8224,DV,161841.579,503219.164
Baai,145,,,8224,DV,161835.289,503218.784
Baai,146,,,8224,DV,161828.978,503218.404
Baai,147,,,8224,DV,161822.677,503218.024
Baai,148,,,8224,DV,161816.408,503217.644
Baai,149,,,8224,DV,161810.118,503217.274
Baai,150,,,8224,DV,161803.828,503216.894
Baai,151,,,8224,DV,161797.434,503216.514
Artemisweg,105,,,8239,DD,161791.528,499208.45
Artemisweg,111,,,8239,DD,161756.811,499117.489
Artemisweg,115,A,,8239,DD,161724.405,499085.844
Artemisweg,115,B,,8239,DD,161718.605,499079.475
Artemisweg,115,C,,8239,DD,161721.044,499072.247
Artemisweg,115,D,,8239,DD,161723.403,499065.884
Artemisweg,115,E,,8239,DD,161725.715,499059.012
Artemisweg,115,F,,8239,DD,161729.781,499054.493
Artemisweg,115,G,,8239,DD,161732.298,499048.034
Artemisweg,115,H,,8239,DD,161734.775,499039.835
Artemisweg,115,I,,8239,DD,161745.418,499035.161
Artemisweg,115,J,,8239,DD,161753.287,499037.872
Artemisweg,115,K,,8239,DD,161742.48,499042.625
Artemisweg,115,L,,8239,DD,161741.442,499052.734
Artemisweg,115,M,,8239,DD,161736.962,499055.441
Artemisweg,115,N,,8239,DD,161734.279,499062.465
Artemisweg,115,O,,8239,DD,161731.204,499068.691
Artemisweg,115,P,,8239,DD,161729.381,499077.035
Artemisweg,135,,,8239,DD,161914.379,499198.294
Artemisweg,145,A,,8239,DD,161965.869,499229.774
Artemisweg,145,B,,8239,DD,161973.049,499236.884
Asfaltstraat,13,,,8211,AC,164151.422,505125.051
Assumburg,1,,,8226,RA,162586.67,501161.784
Assumburg,2,,,8226,RB,162584.634,501103.564
Assumburg,3,,,8226,RA,162600.864,501161.804
Assumburg,4,,,8226,RB,162595.324,501103.094
Assumburg,5,,,8226,RA,162611.134,501161.074
Assumburg,6,,,8226,RB,162614.444,501102.284
Assumburg,7,,,8226,RA,162627.503,501160.334
Assumburg,8,,,8226,RB,162625.514,501101.104
Assumburg,9,,,8226,RA,162637.904,501159.914
Assumburg,11,,,8226,RA,162653.949,501159.224
Assumburg,12,,,8226,RB,162647.974,501100.834
Assumburg,13,,,8226,RA,162664.464,501158.794
Assumburg,14,,,8226,RB,162658.494,501100.004
Assumburg,15,,,8226,RA,162680.624,501157.374
Assumburg,17,,,8226,RA,162691.232,501157.614
Assumburg,19,,,8226,RA,162715.363,501157.184
Assumburg,21,,,8226,RA,162725.484,501156.164
Assumburg,23,,,8226,RA,162825.489,501151.874
Assumburg,25,,,8226,RA,162835.869,501151.424
Assumburg,27,,,8226,RA,162859.177,501150.434
Assumburg,29,,,8226,RA,162869.518,501150.234
Assumburg,31,,,8226,RA,162885.364,501149.274
Assumburg,32,,,8226,RB,162945.409,501085.334
Assumburg,33,,,8226,RA,162895.879,501148.844
Assumburg,34,,,8226,RB,162953.989,501086.534
Assumburg,35,,,8226,RA,162911.759,501148.154
Assumburg,36,,,8226,RB,162963.098,501086.044
Assumburg,37,,,8226,RA,162922.097,501147.724
Assumburg,38,,,8226,RB,162978.908,501083.914
Assumburg,39,,,8226,RA,162937.988,501147.024
Assumburg,40,,,8226,RB,162988.128,501085.074
Assumburg,41,,,8226,RA,162948.264,501146.604
Assumburg,42,,,8226,RB,162996.549,501084.714
Assumburg,43,,,8226,RA,162964.019,501145.184
Assumburg,44,,,8226,RB,163004.939,501084.354
Assumburg,45,,,8226,RA,162974.499,501145.244
Assumburg,46,,,8226,RB,163013.308,501083.994
Assumburg,47,,,8226,RA,162990.487,501144.754
Assumburg,48,,,8226,RB,163021.708,501083.644
Assumburg,49,,,8226,RA,163000.778,501144.794
Assumburg,50,,,8226,RB,163030.098,501083.284
Assumburg,51,,,8226,RA,163016.654,501143.624
Assumburg,52,,,8226,RB,163038.509,501082.924
Assumburg,53,,,8226,RA,163027.179,501143.204
Assumburg,54,,,8226,RB,163046.899,501082.564
Assumburg,55,,,8226,RA,163050.399,501142.244
Archipel 42,39,C,,8224,HT,162354.724,502485.086
Betuwe,29,,,8245,BE,160051.088,500732.744
Betuwe,30,,,8245,BG,159862.608,500704.624
Betuwe,31,,,8245,BE,160040.294,500728.804
Betuwe,32,,,8245,BG,159873.979,500703.964
Betuwe,33,,,8245,BE,160031.479,500727.504
Betuwe,34,,,8245,BG,159882.919,500705.324
Betuwe,35,,,8245,BE,160022.579,500726.174
Betuwe,36,,,8245,BG,159891.798,500706.654
Betuwe,37,,,8245,BE,160013.637,500724.844
Betuwe,38,,,8245,BG,159900.698,500707.984
Biesbosstraat,67,,,8226,EC,161521.787,500918.394
Biesbosstraat,68,,,8226,EC,161515.317,500940.794
Biesbosstraat,69,,,8226,EC,161515.807,500918.654
Biesbosstraat,70,,,8226,EC,161509.297,500941.054
Biesbosstraat,71,,,8226,EC,161509.672,500918.904
Biesbosstraat,72,,,8226,EC,161502.847,500942.044
Biesbosstraat,73,,,8226,EC,161503.687,500919.154
Biesbosstraat,74,,,8226,EC,161560.477,500934.004
Biesbosstraat,76,,,8226,EC,161560.717,500940.114
Biesbosstraat,78,,,8226,EC,161560.977,500946.124
Biesbosstraat,80,,,8226,EC,161561.247,500952.124
Biesbosstraat,82,,,8226,EC,161561.538,500958.134
Biesbosstraat,84,T,,8226,EC,161580.063,500969.21
Biesbosstraat,84,,,8226,EC,161561.788,500964.244
Biesbosstraat,86,,,8226,ED,161550.947,500987.394
Biesbosstraat,88,,,8226,ED,161551.177,500992.914
Biesbosstraat,90,,,8226,ED,161551.407,500998.304
Biesbosstraat,92,,,8226,ED,161551.648,501003.704
Biesbosstraat,94,,,8226,ED,161551.878,501009.104
Biesbosstraat,95,,,8226,ED,161538.928,500964.774
Biesbosstraat,96,,,8226,ED,161552.087,501014.624
Biesbosstraat,97,,,8226,ED,161532.867,500966.484
Biesbosstraat,99,,,8226,ED,161526.887,500966.744
Biesbosstraat,101,,,8226,ED,161520.533,500966.994
Biesbosstraat,103,,,8226,ED,161514.658,500967.244
Biesbosstraat,105,,,8226,ED,161508.658,500967.504
Biesbosstraat,107,,,8226,ED,161502.516,500967.734
Bijlweg,2,,,8219,PE,167323.054,508333.284
Bijlweg,3,,,8219,PE,167298.734,508207.404
Bijlweg,4,,,8219,PE,166987.191,507970.252
Bijlweg,6,,,8219,PE,166845.057,507823.227
Bijlweg,9,,,8219,PE,166675.284,507557.424
Bremenstraat,117,,,8232,RX,160549.194,502218.905
Bijlweg,13,,,8219,PE,166399.814,507280.894
Bremenstraat,119,,,8232,RX,160557.392,502215.936
Biesbosstraat,2,,,8226,EA,161555.204,500791.054
Biesbosstraat,4,,,8226,EA,161554.774,500797.554
Biesbosstraat,6,,,8226,EA,161555.024,500803.554
Biesbosstraat,8,,,8226,EA,161555.284,500809.554
Biesbosstraat,10,,,8226,EA,161555.273,500815.544
Biesbosstraat,12,,,8226,EA,161555.544,500821.544
Biesbosstraat,14,,,8226,EA,161555.834,500827.604
Breedenburg,38,,,8219,BA,163505.159,500468.451
Breedenburg,40,,,8219,BA,163509.204,500465.352
Breedenburg,42,,,8219,BA,163513.853,500460.704
Breedenburg,44,,,8219,BA,163517.6,500455.954
Breedenburg,46,,,8219,BA,163521.686,500451.838
Breedenburg,48,,,8219,BA,163526.076,500448.137
Breedenburg,50,,,8219,BA,163535.975,500433.934
Breedenburg,52,,,8219,BA,163539.762,500429.458
Breedenburg,54,,,8219,BA,163544.152,500425.412
Breedenburg,56,,,8219,BA,163548.628,500420.764
Breedenburg,58,,,8219,BA,163553.018,500416.632
Breedenburg,60,,,8219,BA,163556.978,500412.759
Breedenburg,62,,,8219,BA,163561.023,500408.197
Breedenburg,64,,,8219,BA,163566.016,500403.72
Breehorn,1,,,8223,CM,162082.11,503922.684
Breehorn,2,,,8223,CM,162076.684,503922.344
Breehorn,3,,,8223,CM,162071.294,503922.014
Breehorn,4,,,8223,CM,162065.904,503921.684
Breehorn,5,,,8223,CM,162060.514,503921.354
Breehorn,6,,,8223,CM,162055.104,503921.024
Breehorn,7,,,8223,CM,162049.693,503920.694
Breehorn,8,,,8223,CM,162044.324,503920.364
Breehorn,9,,,8223,CM,162038.934,503920.034
Breehorn,10,,,8223,CM,162033.283,503919.704
Breehorn,11,,,8223,CM,162027.789,503919.374
Breehorn,12,,,8223,CM,162022.374,503919.034
Breehorn,13,,,8223,CM,162022.444,503938.884
Breehorn,14,,,8223,CM,162022.104,503944.424
Breehorn,15,,,8223,CM,162021.764,503949.824
Breehorn,16,,,8223,CM,162021.413,503955.214
Breehorn,17,,,8223,CM,162021.052,503960.604
Breehorn,18,,,8223,CM,162020.743,503965.994
Breehorn,19,,,8223,CM,162020.413,503971.384
Breehorn,20,,,8223,CM,162020.198,503976.784
Breehorn,21,,,8223,CM,162019.744,503982.314
Baai,93,,,8224,DR,161905.238,503148.874
Baai,94,,,8224,DR,161901.468,503183.134
Baai,95,,,8224,DR,161901.038,503189.504
Baai,96,,,8224,DR,161900.637,503195.794
Baai,97,,,8224,DR,161900.227,503202.084
Baai,98,,,8224,DR,161899.857,503208.364
Baai,99,,,8224,DR,161899.697,503214.864
Baai,100,,,8224,DR,161937.627,503198.954
Baai,101,,,8224,DR,161937.463,503191.994
Baai,102,,,8224,DR,161937.978,503185.704
Baai,103,,,8224,DR,161938.358,503179.414
Baai,104,,,8224,DR,161938.748,503173.124
Baai,105,,,8224,DR,161939.478,503166.694
Baai,106,,,8224,DS,161923.787,503138.614
Baai,107,,,8224,DS,161930.166,503139.044
Baai,108,,,8224,DS,161936.477,503139.414
Baai,109,,,8224,DS,161942.767,503139.794
Baai,110,,,8224,DS,161948.943,503140.174
Baai,111,,,8224,DS,161955.129,503140.554
Baai,112,,,8224,DS,161961.544,503140.934
Baai,113,,,8224,DS,161967.834,503141.304
Baai,114,,,8224,DS,161974.124,503141.684
Baai,115,,,8224,DS,161980.414,503142.054
Baai,116,,,8224,DS,161987.943,503141.894
Baai,117,,,8224,DS,161972.092,503169.374
Baai,118,,,8224,DS,161972.063,503175.904
Baai,119,,,8224,DS,161971.683,503182.194
Baai,120,,,8224,DS,161971.428,503188.484
Baai,121,,,8224,DS,161970.934,503194.764
Baai,152,,,8224,DV,161791.269,503216.134
Baai,153,,,8224,DV,161784.869,503215.704
Baai,154,,,8224,DV,161712.819,503225.294
Baai,155,,,8224,DV,161706.389,503224.914
Baai,156,,,8224,DV,161700.088,503224.524
Baai,157,,,8224,DV,161693.777,503224.134
Baai,158,,,8224,DV,161687.508,503223.754
Baai,159,,,8224,DV,161681.218,503223.364
Baai,160,,,8224,DV,161674.907,503222.974
Baai,161,,,8224,DV,161668.373,503222.574
Badweg,2,,,8223,PA,162557.934,503660.834
Badweg,10,,,8223,PA,162420.433,503712.884
Baronie,1,,,8245,GM,159254.54,500707.724
Baronie,3,,,8245,GM,159248.324,500706.774
Baronie,5,,,8245,GM,159242.084,500705.834
Baronie,7,,,8245,GM,159235.823,500704.894
Baronie,9,,,8245,GM,159229.604,500703.964
Baronie,11,,,8245,GM,159223.019,500703.024
Baronie,13,,,8245,GM,159216.834,500702.084
Baronie,15,,,8245,GM,159196.194,500698.984
Baronie,17,,,8245,GM,159189.782,500698.024
Baronie,19,,,8245,GM,159183.573,500697.084
Baronie,21,,,8245,GM,159177.434,500696.164
Baronie,23,,,8245,GM,159171.039,500695.324
Baronie,25,,,8245,GM,159164.339,500692.824
Baronie,27,,,8245,GM,159158.277,500689.004
Baronie,29,,,8245,GM,159153.268,500684.004
Baronie,31,,,8245,GM,159149.604,500678.284
Baronie,33,,,8245,GM,159146.289,500672.994
Baronie,35,,,8245,GM,159142.869,500667.714
Baronie,37,,,8245,GM,159139.387,500662.424
Baronie,39,,,8245,GM,159135.988,500657.144
Baronie,41,,,8245,GM,159132.454,500651.854
Baronie,43,,,8245,GM,159129.069,500646.434
Artemisweg,191,,,8239,DD,162133.433,499493.924
Kopenhagenlaan,163,,,8232,RD,160529.035,502670.14
Kopenhagenlaan,165,,,8232,RD,160530.278,502655.975
Artemisweg,225,,,8239,DD,162063.965,499429.633
Artemisweg,245,,,8239,DD,161935.654,499260.964
Artemisweg,275,,,8239,DD,162188.892,499571.844
Birdielaan,55,,,8241,BD,159386.159,505277.114
Birdielaan,56,,,8241,BC,159356.276,505295.094
Birdielaan,57,,,8241,BD,159377.329,505254.445
Birdielaan,58,,,8241,BC,159347.104,505275.395
Birdielaan,59,,,8241,BD,159371.698,505232.884
Birdielaan,61,,,8241,BD,159360.763,505211.524
Birdielaan,63,,,8241,BD,159352.428,505189.404
Birdielaan,64,,,8241,BC,159317.938,505203.004
Birdielaan,65,,,8241,BD,159345.438,505171.164
Birdielaan,66,,,8241,BC,159312.396,505183.676
Birdielaan,71,,,8241,BD,159323.032,505112.804
Birdielaan,75,,,8241,AX,159386.637,505111.184
Birdielaan,77,,,8241,AX,159394.526,505126.994
Birdielaan,78,,,8241,AW,159427.879,505112.698
Birdielaan,79,,,8241,AX,159401.677,505145.644
Birdielaan,81,,,8241,AX,159408.543,505163.214
Birdielaan,83,,,8241,AX,159417.068,505183.654
Birdielaan,85,,,8241,AX,159425.274,505207.231
Birdielaan,87,,,8241,AX,159432.587,505224.744
Birdielaan,88,,,8241,AW,159465.067,505212.484
Birdielaan,89,,,8241,AX,159437.277,505242.234
Birdielaan,91,,,8241,AX,159448.443,505265.964
Birdielaan,92,,,8241,AW,159473.958,505233.654
Birdielaan,94,,,8241,AW,159481.208,505255.414
Birdielaan,97,,,8241,AX,159455.291,505283.316
Biesbosstraat,25,,,8226,EA,161505.719,500822.024
Biesbosstraat,26,,,8226,EB,161502.978,500844.304
Biesbosstraat,27,,,8226,EA,161499.567,500822.264
Biesbosstraat,28,,,8226,EB,161553.798,500834.104
Biesbosstraat,30,,,8226,EB,161554.078,500840.164
Biesbosstraat,32,,,8226,EB,161554.359,500846.164
Biesbosstraat,34,,,8226,EB,161554.599,500852.254
Biesbosstraat,36,,,8226,EB,161557.038,500870.714
Biesbosstraat,38,,,8226,EB,161557.278,500876.834
Biesbosstraat,40,,,8226,EB,161557.538,500882.834
Biesbosstraat,42,,,8226,EB,161557.829,500888.844
Biesbosstraat,44,,,8226,EB,161558.089,500894.844
Biesbosstraat,46,,,8226,EB,161558.358,500900.934
Biesbosstraat,47,,,8226,EB,161537.767,500867.744
Biesbosstraat,48,,,8226,EC,161535.308,500891.464
Biesbosstraat,49,,,8226,EB,161531.758,500869.454
Biesbosstraat,50,,,8226,EC,161529.198,500891.714
Biesbosstraat,51,,,8226,EB,161525.654,500869.704
Biesbosstraat,52,,,8226,EC,161523.219,500891.964
Biesbosstraat,53,,,8226,EB,161519.779,500869.964
Biesbosstraat,54,,,8226,EC,161517.219,500892.214
Biesbosstraat,55,,,8226,EB,161513.779,500870.214
Biesbosstraat,56,,,8226,EC,161511.198,500892.464
Beukenhof,2,,,8212,EB,162636.454,502445.034
Beukenhof,3,,,8212,EG,162688.114,502437.154
Beukenhof,4,,,8212,EB,162637.034,502433.974
Beukenhof,6,,,8212,EB,162637.614,502424.324
Beukenhof,7,,,8212,EG,162688.963,502416.754
Beukenhof,8,,,8212,EB,162638.964,502413.454
Beukenhof,9,,,8212,EG,162689.574,502407.204
Beukenhof,10,,,8212,EB,162638.603,502404.004
Beukenhof,11,,,8212,EG,162690.219,502396.414
Beukenhof,14,,,8212,EB,162583.614,502334.384
Beukenhof,15,,,8212,EG,162755.334,502345.004
Beukenhof,16,,,8212,EB,162565.763,502333.094
Beukenhof,17,,,8212,EG,162773.272,502346.134
Beukenhof,18,,,8212,EB,162547.883,502331.764
Beukenhof,19,,,8212,EG,162791.393,502346.974
Beukenhof,20,,,8212,EB,162530.058,502332.084
Beukenhof,21,,,8212,EG,162808.534,502349.564
Beukenhof,22,,,8212,EB,162512.829,502341.784
Beukenhof,23,,,8212,EG,162822.459,502360.914
Beukenhof,24,,,8212,EB,162509.049,502349.654
Beukenhof,25,,,8212,EG,162825.159,502369.204
Beukenhof,26,,,8212,EB,162507.318,502363.014
Beukenhof,27,,,8212,EG,162825.207,502382.604
Beukenhof,28,,,8212,EB,162506.778,502371.714
Beukenhof,29,,,8212,EG,162824.688,502391.334
Beukenhof,30,,,8212,EB,162506.858,502385.184
Beukenhof,31,,,8212,EG,162822.814,502404.594
Beukenhof,32,,,8212,EB,162509.639,502393.484
Beukenhof,33,,,8212,EG,162819.229,502412.514
Beukenhof,34,,,8212,EB,162525.529,502405.304
Beukenhof,35,,,8212,EG,162804.589,502422.364
Beukenhof,36,,,8212,EB,162543.378,502407.694
Birdielaan,100,,,8241,AW,159497.307,505290.244
Birdielaan,101,,,8241,AX,159463.212,505305.621
Birdielaan,102,,,8241,AW,159506.478,505317.444
Birdielaan,103,,,8241,AX,159471.188,505325.824
Birdielaan,105,,,8241,AX,159478.128,505349.744
Birdielaan,107,,,8241,AX,159487.426,505369.324
Birdielaan,108,,,8241,AW,159519.807,505358.255
Birdielaan,109,,,8241,AX,159494.267,505388.984
Birdielaan,110,,,8241,AT,159556.163,505447.724
Birdielaan,113,,,8241,AV,159534.824,505494.654
Birdielaan,115,,,8241,AV,159541.984,505512.234
Birdielaan,116,,,8241,AT,159579.943,505508.264
Birdielaan,119,,,8241,AV,159547.273,505532.864
Birdielaan,120,,,8241,AT,159590.168,505531.524
Birdielaan,121,,,8241,AV,159558.324,505554.784
Birdielaan,123,,,8241,AV,159565.699,505573.964
Birdielaan,125,,,8241,AV,159570.809,505591.704
Birdielaan,126,,,8241,AT,159612.298,505589.444
Birdielaan,127,A,,8241,AV,159587.407,505630.264
Birdielaan,127,,,8241,AV,159578.517,505612.264
Birdielaan,128,,,8241,AT,159620.648,505613.764
Birdielaan,129,,,8241,AV,159594.568,505649.504
Birdielaan,131,,,8241,AV,159601.964,505668.574
Birdielaan,132,,,8241,AT,159639.789,505662.414
Birdielaan,133,,,8241,AV,159610.159,505690.204
Birdielaan,134,,,8241,AT,159647.219,505685.384
Birdielaan,135,,,8241,AV,159616.149,505710.284
Birdielaan,137,,,8241,AV,159624.167,505726.994
Birdielaan,139,,,8241,AV,159630.068,505747.044
Birdielaan,140,,,8241,AT,159660.998,505725.604
Birdielaan,142,,,8241,AT,159672.919,505747.304
Birdielaan,143,,,8241,AV,159639.789,505767.524
Birdielaan,144,,,8241,AT,159680.129,505770.214
Bockenhof,2,,,8226,TW,162745.114,500194.364
Bockenhof,4,,,8226,TW,162754.234,500190.564
Bockenhof,6,,,8226,TW,162772.714,500186.314
Bockenhof,8,,,8226,TW,162782.674,500185.644
Bockenhof,10,,,8226,TW,162801.233,500196.384
Bockenhof,12,,,8226,TW,162807.884,500204.004
Kopenhagenlaan,9,,,8232,RA,160642.744,502625.561
Botter 37,19,,,8243,KC,160022.973,501932.454
Botter 37,21,,,8243,KC,160032.934,501929.914
Botter 37,23,,,8243,KC,160039.579,501923.974
Botter 37,25,,,8243,KC,160047.649,501923.104
Beukenhof,37,,,8212,EG,162787.017,502422.714
Baai,122,,,8224,DS,161970.629,503201.154
Kopenhagenlaan,1,,,8232,RA,160648.563,502602.287
Kopenhagenlaan,3,,,8232,RA,160647.108,502608.251
Kopenhagenlaan,5,,,8232,RA,160645.799,502613.778
Kopenhagenlaan,7,,,8232,RA,160644.635,502619.742
Botter 11,1,,,8232,JN,160522.68,502111.444
Botter 11,2,,,8232,JL,160525.804,502083.764
Borggraaf,15,,,8226,TG,162795.494,500400.194
Borggraaf,16,,,8226,TG,162793.143,500349.234
Borggraaf,17,,,8226,TG,162813.162,500401.184
Borggraaf,18,,,8226,TG,162811.693,500350.924
Borggraaf,19,,,8226,TG,162831.293,500402.824
Borggraaf,20,,,8226,TG,162829.888,500345.434
Borggraaf,21,,,8226,TG,162849.284,500402.394
Borggraaf,22,,,8226,TG,162847.539,500353.114
Borggraaf,23,,,8226,TG,162866.155,500400.125
Borggraaf,24,,,8226,TG,162862.85,500349.35
Borggraaf,25,,,8226,TG,162891.159,500399.854
Borggraaf,26,,,8226,TG,162889.198,500354.544
Borggraaf,27,,,8226,TG,162910.247,500399.964
Borggraaf,28,,,8226,TG,162908.468,500350.844
Borggraaf,29,,,8226,TG,162928.26,500397.392
Borggraaf,30,,,8226,TG,162926.148,500347.074
Borggraaf,31,,,8226,TG,162946.304,500390.484
Borggraaf,32,,,8226,TG,162944.262,500342.084
Borggraaf,33,,,8226,TG,162963.869,500385.694
Borggraaf,35,,,8226,TG,162981.666,500375.756
Bosvalkweg,1,,,8239,AC,161341.21,500162.814
Bolderweg,66,,,8243,RD,158874.757,501118.394
Bolderweg,67,,,8243,RD,158850.647,501055.944
Bolderweg,72,A,,8243,RD,158842.526,501095.836
Bolderweg,72,B,,8243,RD,158849.13,501105.302
Bolderweg,72,C,,8243,RD,158849.307,501120.665
Bolderweg,72,D,,8243,RD,158849.476,501128.351
Bolderweg,72,E,,8243,RD,158836.18,501127.738
Brederode,108,,,8226,TS,163238.067,500727.014
Brederode,110,,,8226,TS,163237.133,500706.074
Breedenburg,2,,,8219,BA,163414.519,500566.408
Breedenburg,4,,,8219,BA,163418.651,500562.276
Breedenburg,6,,,8219,BA,163422.696,500557.714
Breedenburg,8,,,8219,BA,163427.086,500553.324
Breedenburg,10,,,8219,BA,163430.702,500549.45
Breedenburg,12,,,8219,BA,163435.35,500545.319
Breedenburg,14,,,8219,BA,163440.084,500540.842
Breedenburg,16,,,8219,BA,163443.355,500536.883
Breedenburg,18,,,8219,BA,163447.745,500532.751
Breedenburg,20,,,8219,BA,163452.393,500528.275
Breedenburg,22,,,8219,BA,163461.69,500515.191
Breedenburg,24,,,8219,BA,163466.252,500511.146
Breedenburg,26,,,8219,BA,163470.814,500506.325
Beukenhof,38,,,8212,EB,162561.078,502408.384
Beukenhof,39,,,8212,EG,162768.778,502421.184
Beukenhof,40,,,8212,EB,162579.068,502409.504
Beukenhof,43,,,8212,EG,162722.589,502394.774
Beukenhof,45,,,8212,EG,162721.049,502403.364
Beukenhof,47,,,8212,EG,162721.177,502412.864
Beukenhof,51,,,8212,EG,162719.894,502432.244
Beukenhof,53,,,8212,EG,162719.409,502441.934
Beukenhof,55,,,8212,EG,162718.809,502451.614
Beemster,69,,,8244,CE,157577.167,500959.104
Beemster,71,,,8244,CE,157571.822,500959.434
Beemster,73,,,8244,CE,157565.797,500959.824
Beemster,75,,,8244,CE,157560.487,500960.134
Beemster,77,,,8244,CG,157640.236,501106.644
Beemster,79,,,8244,CG,157639.877,501100.374
Beemster,80,,,8244,CC,157614.057,501108.334
Beemster,81,,,8244,CG,157639.463,501095.164
Beemster,82,,,8244,CC,157613.638,501102.064
Beemster,83,,,8244,CG,157639.198,501089.004
Beemster,84,,,8244,CC,157613.318,501096.854
Beemster,85,,,8244,CG,157638.868,501083.794
Beemster,86,,,8244,CC,157612.887,501090.704
Beemster,87,,,8244,CG,157639.787,501076.844
Beemster,88,,,8244,CC,157612.547,501085.484
Beemster,89,,,8244,CG,157651.267,501063.764
Beemster,90,,,8244,CC,157612.147,501079.334
Beemster,91,,,8244,CG,157657.933,501061.924
Beemster,92,,,8244,CC,157611.828,501074.124
Beemster,93,,,8244,CG,157663.278,501061.604
Beemster,94,,,8244,CC,157610.648,501068.164
Beemster,95,,,8244,CG,157669.438,501061.194
Beemster,96,,,8244,CC,157610.237,501062.554
Beemster,97,,,8244,CG,157674.617,501060.874
Beemster,98,,,8244,CC,157609.127,501045.104
Beemster,99,,,8244,CG,157680.907,501060.424
Breehorn,35,,,8223,CN,162118.969,503979.564
Breehorn,36,,,8223,CN,162119.288,503974.074
Breehorn,37,,,8223,CN,162119.607,503968.584
Breehorn,38,,,8223,CN,162119.968,503963.094
Breehorn,39,,,8223,CN,162120.308,503957.604
Breehorn,41,,,8223,CN,162120.884,503946.624
Breehorn,42,,,8223,CN,162121.349,503941.134
Breehorn,43,,,8223,CN,162121.689,503935.644
Breehorn,44,,,8223,CN,162122.029,503930.154
Breehorn,45,,,8223,CN,162122.359,503924.664
Breehorn,47,,,8223,CP,162094.387,503885.624
Breehorn,48,,,8223,CP,162088.868,503885.294
Breehorn,49,,,8223,CP,162083.478,503884.964
Breehorn,50,,,8223,CP,162078.078,503884.634
Breehorn,51,,,8223,CP,162072.594,503884.304
Breehorn,52,,,8223,CP,162067.329,503883.974
Breehorn,53,,,8223,CP,162061.939,503883.654
Breehorn,54,,,8223,CP,162056.389,503883.314
Breehorn,55,,,8223,CP,162029.339,503888.274
Breehorn,56,,,8223,CP,162029.748,503882.704
Breehorn,57,,,8223,CP,162030.057,503877.314
Breehorn,58,,,8223,CP,162030.398,503871.924
Breehorn,59,,,8223,CP,162030.728,503866.534
Breehorn,60,,,8223,CP,162031.027,503861.144
Breehorn,61,,,8223,CP,162031.243,503855.754
Binnendijk,82,,,8244,AH,157298.858,501322.194
Binnendijk,83,,,8244,AB,157372.078,501378.524
Binnendijk,84,,,8244,AH,157302.428,501325.264
Binnendijk,85,,,8244,AB,157376.208,501382.154
Binnendijk,86,,,8244,AH,157309.787,501348.134
Binnendijk,87,,,8244,AB,157380.597,501386.034
Binnendijk,88,,,8244,AH,157316.247,501344.414
Binnendijk,89,,,8244,AB,157384.757,501389.674
Binnendijk,90,,,8244,AH,157319.317,501340.924
Binnendijk,91,,,8244,AB,157389.173,501393.644
