FID,omschr,doorrijhgt,invent_oms,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_kenmerk.309,Viaduct,0,VIAD.IN RANG.BAAN y='KP.OUDENRIJN',R,58.22499847,012,PKK0000084339,I,,POINT (133938.2124999985 452870.97410000116)
kunstoverweg_kenmerk.310,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.45999908,012,PKK0000084340,I,,POINT (133237.00719999894 453110.9556000009)
kunstoverweg_kenmerk.311,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.47600174,012,PKK0000084341,I,,POINT (133251.83819999918 453104.95219999924)
kunstoverweg_kenmerk.312,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.49000168,012,PKK0000084342,I,,POINT (133264.81529999897 453099.6992000006)
kunstoverweg_kenmerk.313,Viaduct,0,VIAD.IN RW.  2 ='KP.OUDENRIJN',R,57.50799942,012,PKK0000084343,I,,POINT (133281.50019999966 453092.94530000165)
kunstoverweg_kenmerk.314,Viaduct,0,VIAD.IN VBW.h ='KP.OUDENRIJN',R,57.72999954,012,PKK0000084344,I,,POINT (133481.23900000006 453018.10979999974)
kunstoverweg_kenmerk.315,Viaduct,0,VIAD.IN RANG.BAAN x='KP.LUNETTEN',R,62.41199875,012,PKK0000084346,I,,POINT (137979.7049999982 451803.13870000094)
kunstoverweg_kenmerk.316,Viaduct,0,VIAD.IN RANG BAAN x='KP.LUNETTEN',R,63.25600052,012,PKK0000084347,I,,POINT (138599.6160000004 451972.77600000054)
kunstoverweg_kenmerk.317,Viaduct,0,VIAD.IN RW. 12 (R.RIJB.)='KP.LUNETTEN',R,63.29999924,012,PKK0000084348,I,,POINT (138600.0786000006 451985.7655000016)
kunstoverweg_kenmerk.318,Viaduct,0,VIAD.IN RW. 12 (L.RIJB.)='KP.LUNETTEN',R,63.31499863,012,PKK0000084349,I,,POINT (138600.12330000103 452000.7633999996)
kunstoverweg_kenmerk.319,Viaduct,0,VIAD.IN RANG.BAAN y='KP.LUNETTEN',R,63.33200073,012,PKK0000084350,I,,POINT (138599.15349999815 452017.73099999875)
kunstoverweg_kenmerk.320,Viaduct,0,VIAD.I/D NIEUWE HOUTENSEWEG,R,64.13400269,012,PKK0000084351,I,,POINT (138435.38289999962 452810.9215000011)
kunstoverweg_kenmerk.321,Viaduct,0,VIAD.IN SPOORWEG UTRECHT 'S-HERTOGENBOSCH,R,64.18499756,012,PKK0000084352,I,,POINT (138446.87519999966 452860.60810000077)
kunstoverweg_kenmerk.322,Viaduct,0,FIETS VIAD.,R,64.68399811,012,PKK0000084353,I,,POINT (138603.28189999983 453325.0714999996)
kunstoverweg_kenmerk.323,Viaduct,0,VIAD.IN SPOORWEG UTRECHT ARNHEM,R,64.69400024,012,PKK0000084354,I,,POINT (138605.67110000178 453334.7818999998)
kunstoverweg_kenmerk.324,Viaduct,0,VIAD.'WOLFHEZERBRUG'I/D AMSTERDAMSEWEG =N224,R,119.65000153,012,PKK0000084355,I,,POINT (183422.8103 448317.8222000003)
kunstoverweg_kenmerk.325,Viaduct,0,VIAD.O/D,R,119.66500092,012,PKK0000084356,I,,POINT (183431.91160000116 448353.4640999995)
kunstoverweg_kenmerk.326,Viaduct,0,VIAD. I/D RW 012,R,134.25100708,012,PKK0000084359,I,,POINT (195751.15560000017 443793.6979999989)
kunstoverweg_kenmerk.327,Viaduct,0,VIAD.I/D BEEKSEWEG,R,148.68800354,012,PKK0000084362,I,,POINT (207676.3013000004 435821.4908000007)
kunstoverweg_kenmerk.328,Viaduct,0,VIAD.I/D DOENKADE =N209,R,16.72400093,013,PKK0000084364,I,,POINT (88267.07440000027 440636.7054999992)
kunstoverweg_kenmerk.329,Viaduct,0,VIAD.I/D DOENKADE =N209,R,16.74799919,013,PKK0000084365,I,,POINT (88280.61850000173 440616.89240000024)
kunstoverweg_kenmerk.330,Viaduct,0,FIETSVIADUCT (L.RIJB.),R,4.4000001,013,PKK0000084366,I,,POINT (84576.57580000162 451689.5454000011)
kunstoverweg_kenmerk.331,Viaduct,0,VIAD.'DE PLAK'I/D PLAK,R,163.86999512,015,PKK0000084464,I,,POINT (189732.0201999992 434792.2639000006)
kunstoverweg_kenmerk.332,Viaduct,0,VIAD.,R,226.06799316,015,PKK0000084482,I,,POINT (236574.0725999996 446075.48050000146)
kunstoverweg_kenmerk.333,Viaduct,0,'VIAD. I/D N57',R,35.8730011,015,PKK0000084498,I,,POINT (74177.38390000165 435600.9503999986)
kunstoverweg_kenmerk.334,Viaduct,0,'VIAD. I/D N57',R,35.86600113,015,PKK0000084499,I,,POINT (74144.30050000176 435553.4492000006)
kunstoverweg_kenmerk.335,Viaduct,4.0999999,VIAD.I/H HARTELKRUIS                                   %4.10,R,44.92200089,015,PKK0000084504,I,,POINT (80599.51990000159 431709.8984999992)
kunstoverweg_kenmerk.336,Viaduct,4.0999999,VIAD.I/H HARTELKRUIS                                   %4.10,R,44.9659996,015,PKK0000084505,I,,POINT (80643.24199999869 431714.7617000006)
kunstoverweg_kenmerk.337,Viaduct,0,VIAD.I/H HARTELKRUIS,R,44.9280014,015,PKK0000084506,I,,POINT (80609.66079999879 431654.2644000016)
kunstoverweg_kenmerk.338,Viaduct,0,VIAD.I/H HARTELKRUIS,R,44.96500015,015,PKK0000084507,I,,POINT (80646.52259999886 431657.45870000124)
kunstoverweg_kenmerk.339,Viaduct,0,VIAD.I/D RW. 15 VBW. r,R,45.42300034,015,PKK0000084508,I,,POINT (81109.91919999942 431674.2109999992)
kunstoverweg_kenmerk.340,Viaduct,0,VIAD. I/D VONDELINGENWEG,R,49.1969986,015,PKK0000084510,I,,POINT (84857.09120000154 432465.80779999867)
kunstoverweg_kenmerk.341,Viaduct,0,VIAD.I/D GADERINGVIADUCT,R,49.65800095,015,PKK0000084511,I,,POINT (85280.5474999994 432393.0058999993)
kunstoverweg_kenmerk.342,Viaduct,0,VIAD.IN VBW.u ='KP.RIJNSWEERD',R,0.73400003,028,PKK0000084944,I,,POINT (139273.2857999988 455889.9340999983)
kunstoverweg_kenmerk.343,Viaduct,0,VIAD.'RIJNSWEERD'IN RANG.BAAN n ='KP.RIJNSWEERD',R,0.94999999,028,PKK0000084945,I,,POINT (139487.97019999847 455947.36560000107)
kunstoverweg_kenmerk.344,Viaduct,0,VIAD.IN RW. 27 (L.RIJB.) ='KP.RIJNSWEERD',R,0.96700001,028,PKK0000084946,I,,POINT (139504.53280000016 455951.1972000003)
kunstoverweg_kenmerk.345,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.) ='KP.RIJNSWEERD',R,0.98299998,028,PKK0000084947,I,,POINT (139520.12110000104 455954.8033999987)
kunstoverweg_kenmerk.346,Viaduct,0,VIAD.'RIJNSWEERD'IN RANG.BAAN m ='KP.RIJNSWEERD',R,0.99900001,028,PKK0000084948,I,,POINT (139535.71970000118 455958.36410000175)
kunstoverweg_kenmerk.347,Viaduct,0,VIAD.IN VBW. e='KP.RIJNSWEERD''RIJNSWEERD ZUID',R,1.375,028,PKK0000084949,I,,POINT (139900.1876000017 455984.05359999835)
kunstoverweg_kenmerk.348,Viaduct,0,VIAD.'BUREVELD'I/D UNIVERSITEITSWEG,R,2.27099991,028,PKK0000084950,I,,POINT (140787.69539999962 456089.44860000163)
kunstoverweg_kenmerk.349,Viaduct,0,VIAD.'BUREVELD'I/D UNIVERSITEITSWEG,R,2.29099989,028,PKK0000084951,I,,POINT (140807.15879999846 456087.7076999992)
kunstoverweg_kenmerk.350,Brug,0,VIAD. FIETSERS I/D BUNNIKSEWEG,R,2.71199989,028,PKK0000084952,I,,POINT (141240.7628000006 456061.9785999991)
kunstoverweg_kenmerk.351,Viaduct,0,VIAD.,R,7.1960001,031,PKK0000085052,I,,POINT (155180.82919999957 568867.8026)
kunstoverweg_kenmerk.352,Viaduct,0,VIAD.,R,43.34799957,031,PKK0000085061,I,,POINT (178675.44269999862 579873.0890000015)
kunstoverweg_kenmerk.353,Viaduct,0,VIAD.I/D SKIMERWEI,R,44.99599838,031,PKK0000085062,I,,POINT (178999.67909999937 578298.2994999997)
kunstoverweg_kenmerk.354,Viaduct,0,VIAD.I/D SPOORWEG LEEUWARDEN/HARLINGEN,R,45.00600052,031,PKK0000085063,I,,POINT (179000.23919999972 578289.3170000017)
kunstoverweg_kenmerk.355,Viaduct,0,VIAD.I/D SKIMERWEI,R,44.9980011,031,PKK0000085064,I,,POINT (179022.37900000066 578298.7118999995)
kunstoverweg_kenmerk.356,Viaduct,0,VIAD. I/D SPOORWEG 'LEEUWAREN HARLINGEN',R,45.00799942,031,PKK0000085065,I,,POINT (179023.4098000005 578288.7653999999)
kunstoverweg_kenmerk.357,Viaduct,0,VIAD.I/D HENDRUK ALGERAWEI,R,45.40499878,031,PKK0000085066,I,,POINT (179057.04679999873 577900.8332000002)
kunstoverweg_kenmerk.358,Viaduct,0,VIAD. I/D SPOORWEG,R,45.47999954,031,PKK0000085067,I,,POINT (179062.58799999952 577824.7652999982)
kunstoverweg_kenmerk.359,Viaduct,0,FIETS VIAD. I/D DE HEAK,R,45.49000168,031,PKK0000085068,I,,POINT (179063.064100001 577812.7754000016)
kunstoverweg_kenmerk.360,Viaduct,0,VIAD.I/D VBW. e (R.31),R,49.93000031,031,PKK0000085069,I,,POINT (181909.0346999988 574673.1147000007)
kunstoverweg_kenmerk.361,Viaduct,0,VIAD. I/D HOOFDRIJBAAN R/L (R.31),R,49.97999954,031,PKK0000085070,I,,POINT (181930.60399999842 574718.0267000012)
kunstoverweg_kenmerk.362,Viaduct,0,VIAD.'HAVELTERBERG',R,18.70000076,032,PKK0000085076,I,,POINT (207979.29740000144 532266.3357000016)
kunstoverweg_kenmerk.363,Viaduct,0,VIAD.I/D RW31 VBW a='KP.WERPSTERHOEK',R,70.91899872,032,PKK0000085093,I,,POINT (182177.16310000047 574699.554299999)
kunstoverweg_kenmerk.364,Viaduct,0,VIAD.I/D HR RW31='KP.WERPSTERHOEK',R,70.91799927,032,PKK0000085105,I,,POINT (182049.8898999989 574723.7710999995)
kunstoverweg_kenmerk.365,Viaduct,0,VIAD.I/D RW32 VBW h='KP.WERPSTERHOEK',R,71,032,PKK0000085106,I,,POINT (181986.77039999887 574774.8266000003)
kunstoverweg_kenmerk.366,Viaduct,0,VIAD.'BUREVELD'I/D UNIVERSITEITSWEG,R,2.29399991,028,PKK0000084954,I,,POINT (140809.39970000088 456091.3016999997)
kunstoverweg_kenmerk.367,Viaduct,0,VIAD.'ZANDBERGEN'I/D ZANDBERGENLAAN =N238,R,8.41499996,028,PKK0000084955,I,,POINT (146427.38120000064 457666.3999999985)
kunstoverweg_kenmerk.368,Viaduct,0,VIAD.'ZANDBERGEN'I/D ZANDBERGENLAAN =N238,R,8.43999958,028,PKK0000084956,I,,POINT (146451.26900000125 457673.77329999954)
kunstoverweg_kenmerk.369,Viaduct,0,VIAD.'ZANDBERGEN'I/D ZANDBERGENLAAN,R,8.42000008,028,PKK0000084957,I,,POINT (146436.83520000055 457621.4805999994)
kunstoverweg_kenmerk.370,Viaduct,0,VIAD.'ZANDBERGEN'I/D ZANDBERGENLAAN,R,8.44299984,028,PKK0000084958,I,,POINT (146457.6741000004 457628.5331999995)
kunstoverweg_kenmerk.371,Viaduct,0,VIAD.'HET HOLLEGAT'I/D RICHELLEWEG,R,11.49600029,028,PKK0000084959,I,,POINT (149363.61180000007 458620.3834999986)
kunstoverweg_kenmerk.372,Viaduct,0,VIAD. FIETSERS,R,17.46500015,028,PKK0000084960,I,,POINT (154980.51199999824 460449.15359999985)
kunstoverweg_kenmerk.373,Viaduct,0,VIAD.O/D,R,19.4109993,028,PKK0000084962,I,,POINT (156379.1339999996 461583.37860000134)
kunstoverweg_kenmerk.374,Viaduct,0,'VIAD. ARKENOEN',R,31.63400078,028,PKK0000084964,I,,POINT (158870.29729999974 469164.89510000125)
kunstoverweg_kenmerk.375,Viaduct,0,'VIAD. ARKEMHOEN,R,31.63500023,028,PKK0000084965,I,,POINT (158845.8112999983 469172.9904999994)
kunstoverweg_kenmerk.376,Viaduct,0,VIAD.,R,134.13000488,028,PKK0000084979,I,,POINT (227356.13610000163 525011.4708999991)
kunstoverweg_kenmerk.377,Viaduct,0,VIAD.,R,134.15400696,028,PKK0000084980,I,,POINT (227379.95749999955 525014.3931999989)
kunstoverweg_kenmerk.378,Viaduct,0,VIAD.'SPIER'I/D SPIEREGERWEG,R,152.39700317,028,PKK0000084987,I,,POINT (227480.46550000086 536971.7905000001)
kunstoverweg_kenmerk.379,Viaduct,0,VIAD.'BEDELDIJK'I/D RW. 28,R,170.58799744,028,PKK0000084990,I,,POINT (232884.21009999886 553993.7972999997)
kunstoverweg_kenmerk.380,Viaduct,0,VIAD.I/D RW.28 VBW.U ZWOLLE ='KP.ASSEN',R,170.92900085,028,PKK0000084991,I,,POINT (233043.10720000044 554303.6052000001)
kunstoverweg_kenmerk.381,Viaduct,0,VIAD.'TWIJFELVELD'I/D RW. 33,R,171.09500122,028,PKK0000084992,I,,POINT (233012.2045999989 554466.1108000018)
kunstoverweg_kenmerk.382,Viaduct,0,VIAD.'BEDELDIJK'I/D RW. 28,R,170.60299683,028,PKK0000084993,I,,POINT (232889.88230000064 554021.6798)
kunstoverweg_kenmerk.383,Viaduct,0,VIAD.'DE PASSAGE 2014'I/D RW. 33 VBW. a,R,170.95199585,028,PKK0000084994,I,,POINT (232989.14189999923 554336.7921000011)
kunstoverweg_kenmerk.384,Viaduct,0,VIAD.'TWIJFELVELD'I/D RW. 33,R,171.10299683,028,PKK0000084995,I,,POINT (232998.37049999833 554477.0606000014)
kunstoverweg_kenmerk.385,Viaduct,0,VIAD.I/D TRAMBAAN,R,9.45800018,029,PKK0000085004,I,,POINT (94117.309799999 431188.47089999914)
kunstoverweg_kenmerk.386,Viaduct,0,VIAD.I/D RW. 29 R.RIJB.,R,10.3380003,029,PKK0000085005,I,,POINT (94938.02499999851 431075.313099999)
kunstoverweg_kenmerk.387,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,10.3920002,029,PKK0000085006,I,,POINT (94965.23710000142 431028.7652999982)
kunstoverweg_kenmerk.388,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,10.32199955,029,PKK0000085007,I,,POINT (95051.04419999942 431131.70219999924)
kunstoverweg_kenmerk.389,Viaduct,0,VIAD.I/D RW. 29 VBW. u,R,10.61400032,029,PKK0000085008,I,,POINT (94997.43389999866 430904.6680999994)
kunstoverweg_kenmerk.390,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,10.7130003,029,PKK0000085009,I,,POINT (94901.30389999971 430903.49240000173)
kunstoverweg_kenmerk.391,Viaduct,0,VIAD.I/D RW. 29 VBW. u,R,10.93599987,029,PKK0000085010,I,,POINT (94910.12849999964 431086.43090000004)
kunstoverweg_kenmerk.392,Viaduct,0,VIAD.I/D RW. 29 (R.RIJB.),R,10.94999981,029,PKK0000085011,I,,POINT (94923.87260000035 431089.02320000157)
kunstoverweg_kenmerk.393,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,11.01000023,029,PKK0000085012,I,,POINT (94984.21209999919 431087.07279999927)
kunstoverweg_kenmerk.394,Viaduct,0,VIAD.BLAAKSEDIJK'I/D BLAAKSEDIJK WEST,R,15.86499977,029,PKK0000085013,I,,POINT (93466.43930000067 426061.6645999998)
kunstoverweg_kenmerk.395,Viaduct,0,VIAD.'REEDIJK'I/D N 217,R,16.28100014,029,PKK0000085014,I,,POINT (93166.11740000173 425793.60599999875)
kunstoverweg_kenmerk.396,Viaduct,0,VIAD.REEDIJK I/D N 217,R,16.2840004,029,PKK0000085016,I,,POINT (93180.28220000118 425751.80359999835)
kunstoverweg_kenmerk.397,Viaduct,0,VIAD. I/D RW. A1,R,24.66300011,030,PKK0000085027,I,,POINT (167241.03959999979 464388.83139999956)
kunstoverweg_kenmerk.398,Viaduct,0,VIAD.'DE ZIEUW'O/D EDISONWEG(R. RIJBAAN),R,75.71199799,015,PKK0000084568,I,,POINT (106112.44469999894 429414.1020000018)
kunstoverweg_kenmerk.399,Viaduct,0,VIAD.IN RANG.BAAN y ='KP.GORINCHEM',R,95.77700043,015,PKK0000084575,I,,POINT (124888.33029999956 428717.9092000015)
kunstoverweg_kenmerk.400,Viaduct,0,'VIAD. I/D MOLENBRUGSEWEG',R,96.83399963,015,PKK0000084583,I,,POINT (125949.05310000107 428728.46130000055)
kunstoverweg_kenmerk.401,Viaduct,0,VIAD. I/D BANNEWEG (L.RIJBAAN),R,95.13999939,015,PKK0000084584,I,,POINT (124296.16420000046 428409.0562000014)
kunstoverweg_kenmerk.402,Viaduct,0,VIAD. I/D BANNEWEG (R.RIJBAAN),R,95.10700226,015,PKK0000084585,I,,POINT (124276.73009999841 428390.3253000006)
kunstoverweg_kenmerk.403,Viaduct,0,VIAD.IN RW. 2 VBW. g ='KP.DEIL',R,114.47799683,015,PKK0000084589,I,,POINT (144147.3836000003 429616.79399999976)
kunstoverweg_kenmerk.404,Viaduct,0,VIAD.IN RW.15 VBW. v ='KP.DEIL',R,114.70899963,015,PKK0000084590,I,,POINT (144039.6442000009 429822.8555999994)
kunstoverweg_kenmerk.405,Viaduct,0,VIAD.IN RW. 15 (R.RIJB.) ='KP.DEIL',R,114.72699738,015,PKK0000084591,I,,POINT (144031.30810000002 429838.80889999866)
kunstoverweg_kenmerk.406,Viaduct,0,VIAD.IN RW. 15 (L.RIJB.) ='KP.DEIL',R,114.74199677,015,PKK0000084592,I,,POINT (144024.36140000075 429852.10339999944)
kunstoverweg_kenmerk.407,Viaduct,0,VIAD.IN RANG.BAAN y ='KP.DEIL',R,114.75900269,015,PKK0000084593,I,,POINT (144016.48840000108 429867.1704000011)
kunstoverweg_kenmerk.408,Viaduct,0,VIAD. I/D BETUWELIJN,R,115.40699768,015,PKK0000084594,I,,POINT (144117.72580000013 430091.5795000009)
kunstoverweg_kenmerk.409,Viaduct,0,VIAD.I/D RW. 15 VBW. h,R,154.53399658,015,PKK0000084609,I,,POINT (180990.2025000006 435705.5011)
kunstoverweg_kenmerk.410,Viaduct,0,VIAD.I/D RW. 50 VBW. w,R,154.74299622,015,PKK0000084610,I,,POINT (181160.90520000085 435580.78920000046)
kunstoverweg_kenmerk.411,Viaduct,0,VIAD.I/D RW.15 VBW j,R,154.79800415,015,PKK0000084612,I,,POINT (181206.49460000172 435550.0221000016)
kunstoverweg_kenmerk.412,Viaduct,0,VIAD.I/D RW. 50 VBW. t,R,155.01600647,015,PKK0000084613,I,,POINT (181391.61300000176 435432.9578000009)
kunstoverweg_kenmerk.413,Viaduct,0,'VIAD. I/D BETUWELIJN',R,162.17599487,015,PKK0000084616,I,,POINT (188276.25840000063 434783.88109999895)
kunstoverweg_kenmerk.414,Viaduct,0,VIAD.'J.F.KENNEDY'I/D J.F.KENNEDYWEG,R,22.05800056,016,PKK0000084636,I,,POINT (97627.80330000073 434529.7133000009)
kunstoverweg_kenmerk.415,Viaduct,0,VIAD.I/D MOERBEITUIN,R,22.88999939,016,PKK0000084637,I,,POINT (98185.8088000007 433923.03979999945)
kunstoverweg_kenmerk.416,Viaduct,0,VIAD.'GROENINX VAN ZOELEN'I/D GROENINX VAN ZOELENLAAN,R,23.49500084,016,PKK0000084638,I,,POINT (98347.07349999994 433286.3541000001)
kunstoverweg_kenmerk.417,Viaduct,0,VIAD.I/D VBW.p,R,24.25699997,016,PKK0000084639,I,,POINT (98595.70569999889 432581.4814000018)
kunstoverweg_kenmerk.418,Viaduct,0,VIAD.'J.F.KENNEDY'I/D J.F.KENNEDYWEG,R,21.94400024,016,PKK0000084640,I,,POINT (97497.20190000162 434545.30689999834)
kunstoverweg_kenmerk.419,Viaduct,0,VIAD.I/E FIETSPAD,R,22.88999939,016,PKK0000084645,I,,POINT (98196.48629999906 433921.6860000007)
kunstoverweg_kenmerk.420,Viaduct,0,VIAD.I/D RW A16,R,22.07299995,016,PKK0000084646,I,,POINT (97228.31450000033 434827.61300000176)
kunstoverweg_kenmerk.421,Viaduct,0,VIAD.I/D VBW.r=KP.RIDDERKERK,R,24.4279995,016,PKK0000084648,I,,POINT (98506.48649999872 432382.3632999994)
kunstoverweg_kenmerk.422,Viaduct,0,FLY-OVER RW. 15 (L.RIJB.) =KP.RIDDERKERK,R,24.76199913,016,PKK0000084649,I,,POINT (98743.54870000109 432109.1270999983)
kunstoverweg_kenmerk.423,Viaduct,0,VIAD.'RIDDERSTER'IN RANG.BAAN y = KP.RIDDERKERK,R,24.78199959,016,PKK0000084650,I,,POINT (98754.5614 432092.43239999935)
kunstoverweg_kenmerk.424,Viaduct,0,FLY-OVER VBW.g = KP.RIDDERKERK,R,24.79599953,016,PKK0000084651,I,,POINT (98762.35909999907 432080.8049999997)
kunstoverweg_kenmerk.425,Viaduct,0,VIAD.'RIDDERSTER'IN RANG.BAAN m = KP.RIDDERKERK,R,24.80500031,016,PKK0000084652,I,,POINT (98767.37189999968 432073.33029999956)
kunstoverweg_kenmerk.426,Viaduct,0,VIAD.IN VBW.e = KP.RIDDERKERK,R,25.20999908,016,PKK0000084653,I,,POINT (98992.98539999872 431707.2074000016)
kunstoverweg_kenmerk.427,Viaduct,0,VIAD.'POPULIERENLAAN'I/D POPULIERENLAAN,R,25.69599915,016,PKK0000084654,I,,POINT (99346.0989000015 431385.98800000176)
kunstoverweg_kenmerk.428,Viaduct,0,VIAD.O/D RW 15 VBW. g,R,25.30999947,016,PKK0000084655,I,,POINT (98609.19619999826 431907.54410000145)
kunstoverweg_kenmerk.429,Viaduct,0,VIAD.I/D A15(VWB. h),R,27.42000008,016,PKK0000084656,I,,POINT (100611.28990000114 430215.22839999944)
kunstoverweg_kenmerk.430,Viaduct,0,VIAD.I/D A15(VBW. k),R,27.56500053,016,PKK0000084657,I,,POINT (100671.87550000101 430079.21829999983)
kunstoverweg_kenmerk.431,Viaduct,0,VIAD.I/D A15 (R.RIJB.),R,27.625,016,PKK0000084658,I,,POINT (100695.81060000136 430026.4138999991)
kunstoverweg_kenmerk.432,Viaduct,0,VIAD.I/D LANGEWEG,R,30.87599945,016,PKK0000084660,I,,POINT (102311.52820000052 427191.7076999992)
kunstoverweg_kenmerk.433,Viaduct,0,VIAD.I/D LANGEWEG,R,30.78499985,016,PKK0000084661,I,,POINT (102206.58920000121 427241.4305000007)
kunstoverweg_kenmerk.434,Viaduct,0,VIAD.I/D RW16 VBW. e,R,35.72700119,016,PKK0000084662,I,,POINT (104136.80860000104 423423.6013999991)
kunstoverweg_kenmerk.435,Viaduct,0,VIAD. 'MOSKESBRUG I/D FIETSERSBRUG,R,58.61999893,016,PKK0000084665,I,,POINT (108809.02589999884 402022.86609999835)
kunstoverweg_kenmerk.436,Viaduct,0,VIAD. 'VALDIJK'I/D VALDIJK,R,59.33499908,016,PKK0000084667,I,,POINT (108955.14429999888 401323.32250000164)
kunstoverweg_kenmerk.437,Viaduct,0,VIAD. 'VALDIJK'I/D VALDIJK,R,59.33499908,016,PKK0000084668,I,,POINT (108988.9112999998 401328.7164000012)
kunstoverweg_kenmerk.438,Viaduct,0,VIAD.'LOSEKAAT'I/D LOSEKAAT,R,4.1880002,017,PKK0000084716,I,,POINT (101162.79399999976 409458.3379999995)
kunstoverweg_kenmerk.439,Viaduct,0,VIAD.'LOSEKAAT'I/D LOSEKAAT,R,4.1880002,017,PKK0000084717,I,,POINT (101176.57019999996 409443.08469999954)
kunstoverweg_kenmerk.440,Viaduct,0,VIAD.'PANNENHOEF'I/D MARKWEG,R,12.94200039,017,PKK0000084721,I,,POINT (94485.07730000094 403932.7382000014)
kunstoverweg_kenmerk.441,Viaduct,0,VIAD.'ZEELANDPOORT'I/D RW.017 RANG.BAAN M,R,25.38599968,017,PKK0000084730,I,,POINT (88623.95069999993 393876.6895999983)
kunstoverweg_kenmerk.442,Viaduct,0,VIAD.OVER HR LINKS RW.4='KP.KETHELPLEIN',R,23.56800079,020,PKK0000084772,I,,POINT (84742.85029999912 437929.820700001)
kunstoverweg_kenmerk.443,Viaduct,0,VIAD.I/D SPOORBAAN,R,25.86700058,020,PKK0000084773,I,,POINT (87034.04769999906 438122.9754000008)
kunstoverweg_kenmerk.444,Viaduct,0,VIAD.I/D RW O13 (VBW),R,28.92000008,020,PKK0000084774,I,,POINT (89715.74740000069 438453.8621000014)
kunstoverweg_kenmerk.445,Viaduct,0,VIAD.I/D RW 013 (R.RIJB.),R,29.01000023,020,PKK0000084775,I,,POINT (89799.20380000025 438470.08769999817)
kunstoverweg_kenmerk.446,Viaduct,0,VIAD.I/D RW 013 (L.RIJB),R,29.02499962,020,PKK0000084776,I,,POINT (89810.62090000138 438479.76520000026)
kunstoverweg_kenmerk.447,Viaduct,0,VIAD. I/D RW 013 VBW.g,R,29.07500076,020,PKK0000084777,I,,POINT (89827.48220000044 438525.48039999977)
kunstoverweg_kenmerk.448,Viaduct,0,VIAD. I/D RW 020 VBW.s,R,29.12700081,020,PKK0000084778,I,,POINT (89806.48189999908 438570.45490000024)
kunstoverweg_kenmerk.449,Viaduct,0,VIAD.I/D SCHIELANDWEG,R,42.7159996,020,PKK0000084782,I,,POINT (102167.75050000101 443794.250599999)
kunstoverweg_kenmerk.450,Viaduct,0,VIAD.,R,46.26800156,020,PKK0000084783,I,,POINT (104583.72049999982 446345.87959999964)
kunstoverweg_kenmerk.451,Viaduct,0,VIAD. I/D VELSERTRAVERSE N197,R,13.22299957,022,PKK0000084790,I,,POINT (105164.12070000172 498681.0199000016)
kunstoverweg_kenmerk.452,Viaduct,0,VIAD. I/D VELSERTRAVERSE N197,R,13.24300003,022,PKK0000084791,I,,POINT (105174.4488000013 498698.1466999985)
kunstoverweg_kenmerk.453,Viaduct,0,VIAD.'DE TOL'IN DE SCHANS,R,31.625,027,PKK0000084832,I,,POINT (123574.66809999943 423657.2129999995)
kunstoverweg_kenmerk.454,Viaduct,0,VIAD.IN VBW. t ='KP.EVERDINGEN',R,55.85499954,027,PKK0000084834,I,,POINT (135598.18560000136 442833.1323999986)
kunstoverweg_kenmerk.455,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.) ='KP.EVERDINGEN',R,56.14799881,027,PKK0000084835,I,,POINT (135400.53170000017 443028.53020000085)
kunstoverweg_kenmerk.456,Viaduct,0,VIAD.IN RW. 27 (L.RIJB.) ='KP.EVERDINGEN',R,56.16500092,027,PKK0000084836,I,,POINT (135386.83399999887 443038.5982000008)
kunstoverweg_kenmerk.457,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.) ='KP.EVERDINGEN',R,56.87799835,027,PKK0000084837,I,,POINT (135503.86190000176 443205.7608000003)
kunstoverweg_kenmerk.458,Viaduct,0,VIAD.IN RW. 27 (L.RIJB.) ='KP.EVERDINGEN',R,56.89400101,027,PKK0000084838,I,,POINT (135490.71460000053 443214.87889999896)
kunstoverweg_kenmerk.459,Viaduct,0,VIAD.IN VBW. u ='KP.EVERDINGEN',R,57.17399979,027,PKK0000084839,I,,POINT (135280.31549999863 443393.6521999985)
kunstoverweg_kenmerk.460,Viaduct,0,VIAD.IN RANG.BAAN x ='KP.LUNETTEN',R,70.80999756,027,PKK0000084840,I,,POINT (138340.48750000075 451895.2338999994)
kunstoverweg_kenmerk.461,Viaduct,0,VIAD.IN RW. 12 (R.RIJB.) ='KP.LUNETTEN',R,70.82800293,027,PKK0000084841,I,,POINT (138341.46779999882 451913.2071999982)
kunstoverweg_kenmerk.462,Viaduct,0,VIAD.IN RW. 12 (L.RIJB.) ='KP.LUNETTEN',R,70.84400177,027,PKK0000084842,I,,POINT (138342.27409999818 451929.18659999967)
