LocationReferenceType,LocationReference,StartDateLocation,EndDateLocation,Longitude,Latitude
I-O,1333,20160802164958,,4.827773,52.661890
I-O,1323,20160729095216,,4.894755,52.384826
I-O,1361,20160812140453,,5.378528,52.159139
I-O,1287,20160322114440,,4.491337,52.062600
I-O,1264,20160428145611,,6.702378,51.979200
I-O,1256,20160425101907,,4.827488,52.454296
I-O,166,20160802164828,,4.827958,52.661757
I-O,1271,20160429101732,,4.798256,51.581492
I-O,1304,20160721141534,,6.565298,52.995395
I-O,1296,20160406111056,,6.571126,53.220342
I-O,1284,20160419134048,,4.470949,51.933437
I-O,156,20160406104235,,6.566222,53.217006
VKP,121,20200608000000,29991231235959,6.152514,52.255833
I-O,1345,20160805091705,,4.470607,51.922176
I-O,1348,20160808085939,,4.436444,51.909350
I-O,1257,20160425143145,,4.495469,51.902632
I-O,149,20160721143251,,6.557356,52.995509
I-O,1326,20160729164726,,4.931568,52.372138
I-O,185,20160804093507,,4.398003,52.067364
VKP,127,20200817000000,29991231235959,5.126273,52.098067
I-O,1339,20160804095451,,4.396743,52.067747
I-O,1327,20160801160811,,4.862596,52.337367
I-O,1267,20160428165551,,4.952380,52.509955
I-O,1368,20160412142942,,4.549288,51.888628
I-O,1364,20160408142106,,4.891954,52.363740
I-O,1311,20160721153355,,6.561177,52.998340
I-O,1328,20160801170227,,4.991419,52.358072
I-O,1341,20160804111230,,4.491637,52.263712
I-O,1291,20160322120940,,4.487829,52.060808
I-O,1277,20160421102235,,4.890879,52.367212
I-O,1354,20160808093755,,4.436045,51.909605
I-O,1312,20160722093850,,5.907800,52.000106
I-O,188,20160804121155,,4.599336,51.872100
I-O,1342,20160804111946,,4.491114,52.262807
I-O,1356,20160808095506,,4.440952,51.906451
I-O,1344,20160804121525,,4.599500,51.871461
I-O,1306,20160721143433,,6.559129,52.994571
I-O,1280,20160418170302,,4.695326,52.304083
I-O,162,20160729110034,,4.858034,52.333590
I-O,1265,20160428151827,,5.207329,52.266368
I-O,1329,20160802091025,,4.839617,52.353343
I-O,1298,20160406114459,,6.562007,53.208474
I-O,1279,20160421100521,,4.868446,52.339474
I-O,1289,20160322120402,,4.487418,52.060393
I-O,1336,20160803104258,,4.829257,52.663699
I-O,1258,20160425143515,,4.496063,51.903214
I-O,1362,20160407145121,,6.544962,53.229355
I-O,1316,20160727101821,,5.168245,52.035848
I-O,1272,20160429110333,,4.869508,51.648482
I-O,1261,20160428154122,,4.964176,52.500728
I-O,182,20160728111106,,5.120147,52.088933
I-O,1330,20160802103325,,4.930840,52.372785
I-O,1308,20160721145203,,6.557878,52.996346
I-O,1260,20160426125908,,5.278979,51.684374
I-O,1346,20160805094507,,4.476222,51.923500
I-O,1282,20160419124331,,4.480143,52.166052
I-O,1320,20160728115650,,5.112934,52.092000
I-O,1288,20160322115716,,4.494400,52.062806
I-O,1340,20160804100726,,4.398105,52.066800
I-O,1314,20160727100326,,5.170897,52.033678
I-O,1310,20160721152103,,6.560032,52.998131
I-O,1309,20160721151227,,6.559288,52.997862
I-O,1347,20160805100308,,4.476484,51.918864
I-O,1293,20160322124608,,4.488582,52.062394
I-O,1295,20160406105059,,6.565190,53.216738
I-O,1321,20160728150119,,6.562838,53.227040
I-O,862,20160407145324,,6.545731,53.230463
I-O,165,20160729124530,,4.923392,52.332197
I-O,1324,20160729125918,,4.923900,52.331679
I-O,1275,20160414102744,,4.940016,52.358088
I-O,1259,20160426125132,,5.278267,51.685063
I-O,1269,20160429095006,,4.762343,51.575612
I-O,1366,20160408164000,,4.893401,52.339392
I-O,1278,20160418135909,,4.885738,52.355703
I-O,1294,20160322130541,,4.491309,52.061053
I-O,1350,20160808091152,,4.440128,51.906973
I-O,1334,20160803092628,,4.829382,52.662229
I-O,1360,20160812135248,,5.377225,52.158694
I-O,1332,20160802122343,,4.691958,52.303297
I-O,1335,20160803094307,,4.826104,52.664222
I-O,1325,20160729154916,,4.919144,52.330801
I-O,1677,20200612135910,,5.263864,52.104909
I-O,150,20160721140912,,6.566728,52.994964
I-O,1337,20160804092825,,4.404349,52.063765
I-O,153,20160721160828,,6.561315,52.992956
I-O,1338,20160804094949,,4.398788,52.066314
I-O,1351,20160808091814,,4.439283,51.907512
I-O,1352,20160808092341,,4.438506,51.908013
I-O,174,20160722094713,,5.907528,52.000677
I-O,173,20160728150602,,6.642339,52.338482
I-O,183,20160803115728,,4.354541,51.998580
I-O,1300,20160406125008,,6.562952,53.225232
I-O,1299,20160406123827,,6.567498,53.224765
I-O,1286,20160727091247,,5.179200,52.016431
I-O,1315,20160727100713,,5.167608,52.035614
I-O,1878,20200612144835,,6.841329,52.213668
I-O,1359,20160809134436,,4.401101,51.918733
I-O,1322,20160728154229,,6.769746,52.262610
I-O,1274,20160413092656,,4.442756,52.003761
I-O,1270,20160429101501,,4.798806,51.581302
I-O,1343,20160804112842,,4.493424,52.263458
I-O,1307,20160721144754,,6.558755,52.996529
I-O,1877,20200612144356,,5.421919,51.890006
I-O,151,20160721144220,,6.558864,52.996262
I-O,1283,20160420154055,,5.164241,52.277977
I-O,1874,20200612125818,,4.409554,51.922263
I-O,1273,20160429112827,,4.778702,51.586703
I-O,1318,20160728111240,,5.119412,52.088593
I-O,164,20160729162714,,4.862916,52.333722
I-O,163,20160729111833,,5.861029,52.336623
I-O,152,20160721145938,,6.559156,52.997202
I-O,1353,20160808092649,,4.437621,51.908578
I-O,1276,20160414123404,,4.922832,52.335519
I-O,169,20160803093140,,4.825826,52.665246
I-O,1297,20160406114344,,6.563365,53.208304
I-O,1263,20160428145249,,4.648754,52.479646
I-O,1281,20160419123358,,4.480786,52.166683
I-O,1305,20160721142059,,6.565486,52.995095
I-O,1319,20160728115226,,5.113454,52.091459
I-O,1285,20160421135300,,5.488989,52.224116
I-O,1266,20160428155840,,4.961529,52.498920
I-O,1331,20160802121051,,4.693184,52.301072
I-O,1262,20160428144844,,4.650249,52.479111
I-O,1301,20160406125403,,6.565344,53.224201
VKP,8456,20130701000000,20211011000000,4.266799,52.056842
I-O,1290,20160322120637,,4.487650,52.060754
I-O,1372,20160906162322,,5.647320,52.022690
I-O,1373,20160906162735,,5.646859,52.021011
I-O,1371,20160906154127,,5.647623,52.020719
I-O,1374,20160906163019,,5.646655,52.022333
I-O,1379,20160727163852,,5.559012,51.419862
I-O,1378,20160727163355,,5.557854,51.418929
I-O,1376,20160907100926,,6.288304,51.967703
I-O,1375,20160907100120,,6.288562,51.968444
I-O,1370,20160906143429,,3.904136,51.484857
I-O,1377,20160907163734,,5.667823,51.965074
I-O,1380,20160727164819,,5.555726,51.419666
I-O,1383,20150601000000,,5.065420,52.015988
VKP,19287,20161001000000,20190524000000,4.788699,51.586149
VKP,19178,20161001000000,20190524000000,4.777092,51.582523
I-O,28,20141101000000,,5.911835,51.982121
I-O,29,20141101000000,,5.912586,51.984368
I-O,31,20150601000000,,5.926528,52.017972
I-O,30,20141101000000,,5.913126,51.983942
I-O,428,20150601000000,,5.892177,51.964614
I-O,427,20150601000000,,5.942190,51.987588
I-O,426,20150601000000,,5.852332,51.955405
I-O,1382,20161006160726,,6.288701,51.966839
I-O,429,20160927134628,,5.900836,51.983868
I-O,1381,20161006155547,,6.289811,51.966681
I-O,32,20161018101920,,4.480300,51.936700
I-O,26,20141101000000,,5.913364,51.981698
I-O,1875,20200612130407,,5.637566,51.794554
I-O,1876,20200612131727,,3.814458,51.326444
VKP,74,20200817000000,29991231235959,5.129441,52.093808
VKP,72,20200817000000,29991231235959,5.106741,52.087255
VKP,128,20200817000000,29991231235959,5.122746,52.077857
I-O,1042,20161213084918,,4.861990,51.646430
I-O,1882,20200626153403,,3.809038,51.700411
I-O,1883,20200626153513,,3.775585,51.728592
I-O,1880,20200626151557,,6.157104,51.373508
I-O,1881,20200626153232,,3.939189,51.645825
I-O,565,20200228101430,,5.993160,50.891130
I-O,1386,20161108095552,,5.617198,52.347741
I-O,1388,20161108112038,,5.614633,52.345937
I-O,1472,20200706140600,,5.865949,51.821915
I-O,1385,20161108094226,,5.618459,52.347932
I-O,1387,20161108111137,,5.614294,52.345675
I-O,1384,20161108090820,,5.623812,52.350602
I-O,1389,20161108112302,,5.615660,52.345760
I-O,13,20161115155937,,5.855818,51.842377
I-O,907,20161116103909,,5.861051,51.881898
I-O,1391,20150601000000,,5.995003,53.311063
I-O,15,20161115155409,,5.857020,51.842269
I-O,11,20161115160235,,5.854553,51.842529
I-O,1394,20161116103145,,5.862410,51.881986
I-O,14,20161115155728,,5.856464,51.842320
I-O,1392,20161115153910,,5.866843,51.847315
I-O,906,20161115143938,,5.861608,51.861969
I-O,1393,20161115170056,,5.865989,51.844784
I-O,12,20161115160059,,5.855165,51.842442
I-O,908,20161116105925,,5.800985,51.836545
VKP,19330,20170101000000,20190524000000,4.766851,51.590564
VKP,19149,20161001000000,20190524000000,4.775899,51.583648
I-O,1396,20161124153253,,6.462869,52.364903
I-O,1400,20161201160054,,5.239449,52.082550
I-O,105,20161201135415,,5.248788,52.089953
I-O,1397,20161124153518,,6.461617,52.365242
I-O,1401,20160414165035,,5.949604,50.896716
I-O,1402,20160414165514,,5.948792,50.896864
VKP,19317,20161001000000,20190524000000,4.780892,51.597693
I-O,1409,20150601000000,,5.913895,52.960700
VKP,19242,20161001000000,20190524000000,4.764660,51.584476
I-O,1405,20150601000000,,5.912690,52.971830
VKP,19219,20161001000000,20190524000000,4.783700,51.588070
I-O,1406,20150601000000,,5.950110,52.987101
I-O,1404,20150601000000,,5.930680,52.965589
I-O,1407,20150601000000,,5.963847,52.931703
I-O,1408,20150601000000,,5.842634,53.047588
I-O,1403,20150601000000,,5.844217,53.047838
I-O,1416,20170123164259,,4.681937,51.793831
I-O,1418,20150601000000,,4.693053,52.135670
I-O,1419,20170211143432,,4.665211,52.130078
I-O,1420,20170211145026,,4.658162,52.129332
I-O,1423,20170211151557,,4.655172,52.129178
I-O,1421,20170211144509,,4.667247,52.129512
I-O,1422,20170211145617,,4.660880,52.127822
I-O,1417,20150601000000,,4.584278,52.120488
I-O,1426,20170815095720,,6.403860,52.270436
I-O,1540,20180627133757,,4.363065,52.008015
I-O,1062,20200706134201,,5.440039,52.519978
I-O,1539,20191018161939,,5.959349,51.164113
I-O,371,20150301000000,,4.491218,51.921570
I-O,387,20150301000000,,4.550475,51.952969
I-O,383,20150301000000,,4.492655,51.920436
I-O,394,20150301000000,,4.509258,51.925142
I-O,384,20150301000000,,4.365646,51.859501
I-O,396,20150601000000,,4.420751,51.952191
I-O,388,20150301000000,,4.476918,51.873542
I-O,392,20150301000000,,4.473371,51.921362
I-O,372,20150301000000,,4.534649,51.921817
I-O,378,20150301000000,,4.470569,51.913865
I-O,377,20150301000000,,4.444217,51.917273
I-O,375,20150301000000,,4.531810,51.920037
I-O,1473,20180627123801,,4.365997,52.014289
I-O,368,20150301000000,,4.358236,51.865771
I-O,393,20150301000000,,4.480205,51.937562
I-O,380,20150301000000,,4.472610,51.912958
I-O,370,20150301000000,,4.491540,51.922034
I-O,367,20150301000000,,4.358102,51.866001
I-O,390,20150301000000,,4.473464,51.920181
I-O,391,20150301000000,,4.473821,51.920461
I-O,373,20150301000000,,4.533650,51.920568
I-O,379,20150301000000,,4.472261,51.913562
I-O,385,20150301000000,,4.457441,51.955583
I-O,376,20150301000000,,4.444869,51.918159
I-O,395,20150301000000,,4.509276,51.925158
I-O,118,20150301000000,,4.479745,51.936317
I-O,389,20150301000000,,4.476936,51.873604
I-O,366,20150301000000,,4.510126,51.896415
I-O,381,20150301000000,,4.452637,51.911212
I-O,369,20150301000000,,4.491025,51.921884
I-O,386,20150301000000,,4.550463,51.953005
I-O,374,20150301000000,,4.533909,51.921112
I-O,382,20150301000000,,4.492913,51.920951
I-O,1439,20170323121844,,5.802397,53.205689
I-O,1008,20170323120224,,5.793889,53.199300
I-O,1437,20170323121228,,5.789787,53.203228
I-O,1438,20170323121309,,5.789769,53.203332
I-O,1440,20170323122244,,5.801450,53.201489
I-O,1435,20170323120757,,5.797714,53.197967
I-O,1436,20170323120840,,5.798425,53.197995
I-O,1441,20170608152616,,6.654911,52.358933
I-O,1051,20170613105534,,6.891117,52.204023
VKP,19272,20161001000000,20190524000000,4.771804,51.581066
VKP,19170,20161001000000,20190524000000,4.774284,51.585038
I-O,1049,20170613095609,,6.901198,52.216916
I-O,1442,20170613091406,,6.890390,52.219170
VKP,19332,20170101000000,20190524000000,4.763563,51.586149
I-O,1443,20170613095755,,6.901198,52.216916
I-O,1444,20170613095949,,6.892241,52.218045
I-O,1050,20170613103236,,6.891746,52.221630
I-O,300,20150601000000,,5.502123,52.482303
I-O,298,20141101000000,,5.441068,52.521073
I-O,1429,20150601000000,,5.529749,52.548175
I-O,1430,20170615124159,,5.474625,52.506511
I-O,299,20170615130256,,5.441068,52.521073
VKP,19166,20161001000000,20190524000000,4.769037,51.587468
I-O,1461,20170629175704,,5.801450,53.201489
I-O,1462,20150601000000,,6.064857,52.506746
I-O,1468,20170620110546,,6.096130,52.502286
I-O,1004,20150601000000,,6.148800,52.529700
I-O,1467,20170620110442,,6.097804,52.501297
I-O,1463,20170620103007,,6.100186,52.517227
I-O,1464,20170620104311,,6.086367,52.509209
I-O,1003,20170620101645,,6.091695,52.503617
I-O,1465,20170620105107,,6.088352,52.503792
I-O,1005,20150601000000,,6.065147,52.506397
I-O,1466,20170620105758,,6.095621,52.515666
I-O,1469,20170712092040,,6.891227,52.204007
I-O,1512,20180327122452,,5.220760,52.374300
I-O,1515,20180327122844,,5.223110,52.371670
I-O,1524,20180327121917,,5.276050,52.393570
I-O,1525,20180327121711,,5.276320,52.393690
I-O,1520,20180327122352,,5.217480,52.369760
VKP,19160,20161001000000,20190524000000,4.779290,51.578180
I-O,1519,20180327122039,,5.216690,52.369360
I-O,1510,20180327115341,,5.274273,52.395250
I-O,1517,20180327122215,,5.221510,52.369470
I-O,638,20150601000000,,6.563253,53.221724
I-O,676,20160620142838,,4.321672,52.080049
I-O,792,20160711120645,,5.990111,51.191140
I-O,756,20160524130742,,6.894093,52.218899
I-O,683,20160622115719,,4.601645,51.869105
I-O,636,20160519143121,,6.888751,52.777122
I-O,1219,20191018152839,,5.707135,51.252438
I-O,1427,20170815095906,,6.451678,52.265439
I-O,1216,20160510114439,,4.767636,52.321999
I-O,1538,20191018162553,,5.752659,50.884244
I-O,1541,20180627133843,,4.354602,52.010766
I-O,1425,20191018162938,,5.706451,51.488224
VKP,19290,20161001000000,20190524000000,4.786279,51.586113
I-O,1218,20191018151809,,5.703900,51.251024
VKP,19239,20161001000000,20190524000000,4.766243,51.586448
I-O,499,20180606171233,,4.327525,52.080422
I-O,498,20180606170818,,4.349421,52.049796
I-O,1508,20180326110705,,5.314114,51.685325
I-O,1209,20160510095707,,4.758193,52.310219
VKP,19321,20161001000000,20190524000000,4.773740,51.597583
I-O,1544,20180626091850,,6.095752,52.515662
VKP,19333,20170101000000,20190524000000,4.763505,51.587451
VKP,19162,20161001000000,20190524000000,4.784283,51.568005
VKP,19231,20161001000000,20190524000000,4.789164,51.592028
VKP,19283,20161001000000,20190524000000,4.766987,51.582855
I-O,1,20200701134459,,5.703246,51.256492
I-O,1210,20160510100110,,4.758206,52.310016
VKP,19206,20161001000000,20190524000000,4.774206,51.594129
VKP,19248,20161001000000,20190524000000,4.766972,51.588897
VKP,19172,20161001000000,20190524000000,4.774592,51.583988
VKP,19207,20161001000000,20190228000000,4.781043,51.594364
VKP,19288,20161001000000,20190524000000,4.786341,51.585110
VKP,19245,20161001000000,20190524000000,4.765678,51.585744
I-O,1502,20180815155940,,5.308031,51.689482
I-O,1507,20180815154132,,5.294645,51.689372
I-O,1556,20180815144101,,5.303124,51.686748
I-O,1505,20180815155553,,5.322000,51.699862
I-O,1504,20180815155737,,5.335747,51.677949
I-O,1503,20180815155844,,5.289750,51.689412
I-O,1509,20180815162403,,5.271441,51.685394
I-O,1557,20150601000000,,4.627164,52.404087
I-O,1558,20150601000000,,4.608300,52.390992
I-O,1562,20161229111853,,6.055640,50.896560
I-O,1559,20161223113723,,6.065321,50.865447
I-O,1560,20161223154734,,6.065349,50.865555
I-O,1563,20161229120240,,6.045698,50.889223
I-O,1561,20161227153214,,6.056544,50.860819
VKP,19303,20190301000000,20190524000000,4.770945,51.596558
VKP,19311,20161001000000,20190524000000,4.790192,51.594210
VKP,19259,20161001000000,20190524000000,4.770434,51.590041
VKP,19289,20161001000000,20190228000000,4.787936,51.586477
VKP,19299,20161001000000,20190524000000,4.779028,51.596804
VKP,19315,20190301000000,20190524000000,4.775874,51.600665
VKP,19318,20161001000000,20190524000000,4.776687,51.599555
I-O,1513,20180503140015,,4.486786,52.163551
I-O,1566,20190313105704,,5.862456,51.060712
I-O,442,20190313112058,,5.786335,50.946975
I-O,1572,20190314142527,,5.890046,50.866523
I-O,1573,20190314142723,,5.930096,50.886421
I-O,1571,20190314140803,,5.874163,50.855730
I-O,441,20150601000000,,5.849168,50.943263
I-O,1567,20190313110101,,5.862660,51.059046
I-O,1564,20190313091918,,5.878418,51.100505
I-O,1565,20190313101359,,5.877922,51.099404
I-O,1255,20190314113548,,5.736096,50.896643
I-O,779,20160620144939,,4.299991,52.064389
I-O,783,20160628132639,,5.475737,51.443485
I-O,791,20160708123253,,5.688169,50.848577
I-O,737,20150601000000,,5.994858,51.194733
I-O,787,20160708091427,,5.702225,50.840725
I-O,794,20160711160400,,5.787409,51.822607
I-O,734,20150601000000,,3.615202,51.493740
I-O,690,20160622162830,,4.315488,52.035007
I-O,730,20150601000000,,4.833624,52.359138
I-O,1578,20170104144724,,5.535450,51.610367
VKP,19246,20161001000000,20190524000000,4.764756,51.585805
VKP,19192,20161001000000,20190524000000,4.777618,51.580273
I-O,1534,20190314154824,,5.696526,50.841447
I-O,1533,20190314154722,,5.695886,50.842851
I-O,1532,20190314154608,,5.697233,50.843423
I-O,1576,20190314150007,,5.953013,50.895842
I-O,1583,20150601000000,,4.954655,52.502956
I-O,1584,20150601000000,,4.953652,52.503767
I-O,1582,20150601000000,,4.967187,52.510851
I-O,1581,20150601000000,,4.968069,52.511076
I-O,1580,20150601000000,,4.950457,52.485951
I-O,1577,20150601000000,,4.950313,52.485421
I-O,728,20150601000000,,5.663730,51.476122
I-O,657,20160530135500,,4.867060,52.301477
I-O,703,20160708100902,,5.706368,50.847508
I-O,681,20150601000000,,4.304300,52.078178
I-O,642,20160524130344,,6.892169,52.218967
I-O,755,20160524130055,,6.893268,52.218262
I-O,705,20160707122252,,5.694091,50.853823
I-O,772,20160613165829,,5.177424,52.223675
I-O,662,20150601000000,,4.876670,52.369919
I-O,717,20150601000000,,4.296712,51.494889
I-O,722,20150601000000,,6.166549,52.255029
I-O,751,20160520110044,,5.956595,52.215742
I-O,649,20160525144300,,5.671401,52.044233
I-O,782,20160627165622,,4.773575,51.585544
I-O,680,20150601000000,,4.325610,52.082851
I-O,710,20160711120335,,5.990363,51.191033
I-O,758,20160525111621,,6.087861,52.512191
I-O,773,20160614133321,,4.947903,52.507923
I-O,671,20160615112240,,4.712521,52.013982
I-O,660,20160602090201,,4.845297,52.379359
I-O,689,20160523143827,,4.491304,51.887092
I-O,790,20160708122847,,5.688930,50.848770
I-O,692,20160628131942,,5.475432,51.443418
VKP,19266,20161001000000,20190524000000,4.772763,51.580128
I-O,739,20150601000000,,4.461078,51.540363
I-O,769,20160610104529,,4.655223,52.324192
I-O,706,20160708114403,,5.700685,50.845708
I-O,778,20160617170514,,4.319611,52.079284
I-O,721,20150601000000,,4.343995,52.078476
I-O,669,20160614131046,,4.947315,52.507894
I-O,668,20150601000000,,5.179402,52.226417
I-O,788,20160708122328,,5.688158,50.849600
I-O,708,20160708121735,,5.687671,50.849837
I-O,715,20150601000000,,5.970587,52.208580
I-O,789,20160708122558,,5.688987,50.849648
I-O,746,20150601000000,,4.892829,52.085696
VKP,19159,20161001000000,20190524000000,4.781099,51.576863
I-O,724,20150601000000,,5.485546,51.442491
I-O,733,20150601000000,,5.913945,52.962558
I-O,675,20160620144348,,4.300459,52.063888
I-O,766,20160602092253,,4.845922,52.378223
I-O,762,20160525152225,,5.669368,52.046924
I-O,747,20160407104029,,6.568033,53.214084
I-O,647,20160520105215,,5.961806,52.212709
I-O,770,20160610105045,,4.655086,52.324326
I-O,645,20160525111029,,6.088087,52.512177
VKP,19226,20161001000000,20190524000000,4.787689,51.589154
I-O,653,20150601000000,,5.384550,52.154968
I-O,687,20160520132712,,4.458538,51.904126
I-O,670,20160615091626,,4.703352,52.010567
I-O,736,20150601000000,,5.197581,51.582707
VKP,19314,20190301000000,20190524000000,4.774542,51.601572
I-O,750,20160407112711,,6.570015,53.215262
I-O,678,20160620092356,,4.310007,52.074786
I-O,704,20160708105615,,5.699035,50.856087
I-O,637,20160407103425,,6.567108,53.214271
I-O,665,20160609113028,,4.866313,52.384592
I-O,771,20160610114359,,4.894179,52.376693
I-O,802,20190923155510,,6.519763,53.330932
I-O,673,20160621095231,,4.307868,52.075932
I-O,748,20160407110051,,6.567967,53.214365
I-O,774,20160615092245,,4.703932,52.011390
I-O,664,20150601000000,,4.875030,52.336330
I-O,666,20150601000000,,4.655545,52.324048
I-O,679,20150601000000,,4.318700,52.079441
I-O,716,20150601000000,,6.569613,52.989629
I-O,654,20160526163601,,5.143568,52.078379
I-O,682,20160617163720,,4.316010,52.075868
I-O,757,20160525105712,,6.097630,52.514028
I-O,714,20150601000000,,5.372000,52.154981
I-O,798,20190923153648,,4.613562,51.981162
I-O,699,20160704092525,,5.972042,50.886865
I-O,698,20160630170308,,5.970106,50.886960
I-O,697,20150601000000,,5.981770,50.889259
I-O,688,20150601000000,,4.473810,51.922710
I-O,723,20150601000000,,4.669184,51.806605
I-O,695,20160629141502,,4.855298,51.644954
VKP,19131,20161001000000,20190524000000,4.782619,51.588579
I-O,718,20150601000000,,5.318023,51.583199
I-O,768,20160609122913,,4.888204,52.335545
I-O,685,20160523155055,,4.494052,51.908653
I-O,732,20150601000000,,5.293933,51.688465
I-O,767,20160609113639,,4.865497,52.385146
VKP,19227,20161001000000,20190524000000,4.782929,51.589883
I-O,686,20160523160305,,4.486572,51.905458
I-O,694,20160629115020,,5.304868,51.691490
I-O,743,20150601000000,,5.857042,51.001739
VKP,19313,20161001000000,20190524000000,4.776921,51.598599
VKP,19255,20161001000000,20190524000000,4.772356,51.590639
I-O,729,20150601000000,,5.790752,53.195310
I-O,648,20160525121601,,5.911499,51.979734
I-O,656,20160530094623,,5.083824,52.024662
I-O,655,20160526164812,,5.115027,52.094149
I-O,711,20160711150908,,6.164951,51.368847
I-O,644,20150601000000,,6.097430,52.514049
I-O,785,20160704113959,,5.973186,50.890130
I-O,719,20150601000000,,4.781757,51.594980
I-O,677,20160620095136,,4.326614,52.069287
I-O,720,20150601000000,,5.156652,52.280089
I-O,761,20160525151638,,5.670754,52.047145
I-O,650,20160525150556,,5.669568,52.046085
VKP,19243,20161001000000,20190524000000,4.765132,51.584677
I-O,744,20150601000000,,5.831963,50.869519
I-O,702,20160708090735,,5.701949,50.842098
I-O,693,20160629101010,,5.481255,51.438062
I-O,700,20160704143514,,5.980919,50.886222
I-O,752,20160523144509,,4.490029,51.887384
I-O,691,20160627164431,,4.772293,51.585704
I-O,643,20160524143046,,6.791188,52.263932
I-O,658,20160530143818,,4.857760,52.303248
I-O,661,20150601000000,,4.879910,52.362011
I-O,803,20190923155710,,4.020034,51.798306
I-O,640,20150601000000,,6.556600,53.214741
I-O,749,20160407111558,,6.562537,53.222079
I-O,780,20160621100934,,4.307523,52.075845
I-O,784,20160704093802,,5.973317,50.887538
I-O,684,20150601000000,,4.493450,51.885330
I-O,786,20160707122432,,5.693805,50.853818
I-O,776,20160615111028,,4.711239,52.014580
I-O,731,20150601000000,,5.290964,51.686192
I-O,740,20150601000000,,4.457845,51.539401
I-O,759,20160525122514,,5.910644,51.979918
I-O,707,20190903085543,,5.687999,50.855972
I-O,663,20160610114841,,4.893191,52.376079
I-O,754,20160523162344,,4.473980,51.923095
I-O,696,20190903111537,,5.975728,50.889797
I-O,753,20160523151037,,4.490026,51.885545
I-O,777,20160615142014,,4.312466,52.076006
I-O,763,20160526115929,,5.385321,52.155766
I-O,646,20150601000000,,5.956537,52.215458
I-O,641,20150601000000,,6.165690,52.252789
I-O,652,20160525153559,,6.217718,52.122122
I-O,639,20150601000000,,6.571800,53.215160
I-O,775,20160615093123,,4.704384,52.010665
I-O,651,20160711155903,,5.789139,51.822278
I-O,781,20160627165122,,4.773170,51.586078
I-O,725,20150601000000,,4.969268,51.834176
I-O,760,20160525144522,,5.671275,52.043586
I-O,726,20150601000000,,6.560962,53.211295
I-O,745,20150601000000,,6.173390,51.364370
I-O,764,20160530144306,,4.860241,52.302554
I-O,709,20160711094157,,5.694923,50.846638
I-O,741,20150601000000,,4.469908,51.926181
I-O,738,20150601000000,,5.992406,51.189602
I-O,793,20160711151231,,6.165944,51.368830
I-O,667,20160613165233,,5.177340,52.225086
I-O,742,20150601000000,,4.410181,51.921185
I-O,799,20190923154220,,4.649145,51.999453
I-O,765,20160602091859,,4.845645,52.378060
I-O,659,20150601000000,,4.895184,52.373833
I-O,672,20150601000000,,4.313234,52.076011
I-O,674,20160620150106,,4.317166,52.078296
I-O,701,20160704123021,,5.980888,50.889119
I-O,805,20150301000000,,4.393646,52.204732
I-O,807,20150301000000,,4.399896,52.204271
I-O,806,20150301000000,,4.392224,52.202992
I-O,808,20150301000000,,4.398114,52.204364
I-O,833,20190926123906,,6.458093,53.249785
I-O,815,20190926115428,,4.686468,51.923858
I-O,812,20190926114505,,4.540596,52.222140
I-O,828,20190926122402,,6.498358,52.857658
I-O,811,20190926114255,,5.756639,51.943566
I-O,824,20190926120824,,5.083240,52.070349
I-O,847,20190926165747,,6.466998,52.814443
I-O,813,20190926114510,,6.518547,53.360851
I-O,818,20190926115431,,4.450444,52.165500
I-O,832,20190926123647,,4.934169,51.800290
I-O,809,20190926113427,,5.401590,52.055901
I-O,810,20190926114024,,5.977913,51.986466
I-O,829,20190926122723,,4.332546,51.587996
I-O,819,20190926115557,,5.758355,52.764754
I-O,835,20190926124751,,4.460463,51.644371
I-O,845,20190926165348,,6.604558,52.830644
I-O,840,20190926163139,,4.909362,51.735742
I-O,823,20190926120633,,5.893926,51.136802
I-O,838,20190926162230,,6.058901,50.875631
I-O,1537,20190314114036,,5.751464,50.882452
I-O,836,20190926125753,,6.654597,53.086199
I-O,821,20190926120228,,5.989546,53.179476
I-O,841,20190926163418,,5.750334,53.264887
I-O,846,20190926165618,,6.466998,52.814443
I-O,826,20190926121453,,4.571076,52.277345
I-O,830,20190926123026,,4.618237,52.020681
I-O,837,20190926132429,,6.124206,52.798686
I-O,834,20190926124526,,5.379069,51.709269
I-O,843,20190926164037,,5.796607,51.235239
I-O,817,20190926115343,,6.133804,52.933213
I-O,1212,20160510103332,,4.758197,52.305406
I-O,1428,20200703085242,,5.857522,51.823721
I-O,204,20200706133617,,4.630233,52.372168
I-O,1217,20200701140347,,4.759506,52.309430
I-O,1545,20200626121041,,5.772478,53.198313
I-O,1536,20190314113931,,5.735898,50.897367
I-O,1213,20160510104432,,4.759109,52.306928
I-O,1215,20160510114210,,4.767020,52.321718
VKP,19244,20161001000000,20190524000000,4.764031,51.585264
VKP,19175,20161001000000,20190524000000,4.773861,51.581605
VKP,19310,20161001000000,20190524000000,4.788588,51.593489
I-O,994,20191001090224,,4.667265,52.167713
VKP,19142,20161001000000,20190524000000,4.784835,51.587877
I-O,1030,20191001091145,,4.588251,52.187009
VKP,19220,20161001000000,20190524000000,4.782668,51.591532
VKP,19228,20161001000000,20190524000000,4.786464,51.592160
VKP,19146,20171127000000,20190524000000,4.784815,51.587850
VKP,19320,20161001000000,20190524000000,4.774043,51.596925
