OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_OVERWEGBEVEILIGING,TYPE_PAALINSTALLATIE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
57,09e4c9fb-6d99-48cf-b250-c3faaac7241a,,60,Bestaand,0,2021/08/24 00:00:00+00,,1dcceb0f-d6dc-40a5-a1ea-f473fffd76f9,20.5,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,20.506795,"20,506795",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173507.65,561569.11,53.04070229,5.66314444,Sneek Noord,SKND,PPLG
58,33b2db60-21aa-4eca-8b0f-e6729d2a4cf1,,60,Bestaand,0,2021/08/24 00:00:00+00,,1dcceb0f-d6dc-40a5-a1ea-f473fffd76f9,20.5,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,20.490921,"20,490921",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173513.884,561583.741,53.04083354,5.66323821,Sneek Noord,SKND,PPLG
59,c32c3641-8010-4518-af86-672868834b3b,,60,Bestaand,0,2021/08/24 00:00:00+00,,77c8d913-fcd6-43ab-8285-ee5de05a53e7,13.2,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,13.203023,"13,203023",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175831.068,568502.314,53.10291807,5.69823024,Sneek Noord - Mantgum,SKND-MG,Vrije baan
60,84232cc6-5917-4860-a216-ba8995fabce7,,60,Bestaand,0,2021/08/24 00:00:00+00,,77c8d913-fcd6-43ab-8285-ee5de05a53e7,13.2,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,13.206885,"13,206885",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175820.062,568501.887,53.10291466,5.69806589,Sneek Noord - Mantgum,SKND-MG,Vrije baan
61,674b44a1-7555-4090-8007-32401334df66,,60,Bestaand,0,2021/08/24 00:00:00+00,,77c8d913-fcd6-43ab-8285-ee5de05a53e7,13.2,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,13.210635,"13,210635",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175820.352,568497.821,53.10287811,5.69806996,Sneek Noord - Mantgum,SKND-MG,Vrije baan
62,b477f8e8-0fc1-4d8c-9e8a-488a7a057a65,,60,Bestaand,0,2021/08/24 00:00:00+00,,77c8d913-fcd6-43ab-8285-ee5de05a53e7,13.2,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,13.21392,"13,213920",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175826.796,568492.201,53.10282736,5.69816581,Sneek Noord - Mantgum,SKND-MG,Vrije baan
63,77ee2540-cbf7-4ff9-81d8-525c786b69f9,,60,Bestaand,,2021/08/24 00:00:00+00,,d6375651-e12d-480d-97ba-49c8929d1703,6.9,,AHOB_MINI,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,6.988002,"6,988002",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,177797.285,574400.815,53.15584026,5.72800371,Mantgum - Leeuwarden,MG-LW,Vrije baan
64,6b8ee5dc-7cd1-45ba-a175-00af92a2dbd7,,60,Bestaand,0,2020/06/22 00:00:00+00,,fdf76fc8-1a7a-4333-898e-f0013fcddb31,38.1,,AKI,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,38.102765,"38,102765",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257608.857,595296.999,53.3342193,6.92753188,Delfzijl,DZ,PPLG
65,1faa1aa9-2bb4-49c8-b442-78bc7c9b4178,,60,Bestaand,0,2020/06/22 00:00:00+00,,fdf76fc8-1a7a-4333-898e-f0013fcddb31,38.1,,AKI,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,38.101331,"38,101331",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257607.209,595290.158,53.33415816,6.92750495,Delfzijl,DZ,PPLG
66,3f638bc6-70d0-4ce5-858f-47212a3df26f,,60,Bestaand,0,,,fdf76fc8-1a7a-4333-898e-f0013fcddb31,38.1,,AKI,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,38.135718,"38,135718",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257640.329,595282.367,53.33408181,6.92799945,Delfzijl,DZ,PPLG
67,65ab1480-31e8-49e5-87a0-5b5820145ced,,60,Bestaand,0,,,fdf76fc8-1a7a-4333-898e-f0013fcddb31,38.1,,AKI,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,38.124602,"38,124602",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257629.942,595289.599,53.33414877,6.92784591,Delfzijl,DZ,PPLG
68,abde5bd8-21fe-439e-b854-ec314600f020,,60,Bestaand,0,,,fdf76fc8-1a7a-4333-898e-f0013fcddb31,38.1,,AKI,Gn-Dz,Groningen - Delfzijl ,201,,201,201__,Sauwerd - Delfzijl,38.13452,"38,134520",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257639.657,595288.458,53.33413665,6.92799133,Delfzijl,DZ,PPLG
69,783ee6f0-c8d9-41ac-9edf-0c9d352f9348,,60,Bestaand,0,2022/02/23 00:00:00+00,,63ae3d59-78e0-44df-9991-0a2728d0204f,21.8,,RGP,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,21.842551,"21,842551",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,145688.03,436376.718,51.9158019,5.25185544,Lekbrug Aansl. - Geldermalsen,LEK-GDM,Vrije baan
70,7f120b19-35b9-485e-91ec-7340e5c3faf1,,,Onbekend,0,,,dd7677a0-a759-4fcf-ac0c-c6aa0c6c02d2,24.7,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,513,a,513,513_a,Geldermalsen,24.766949,"24,766949",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,146764.726,433669.026,51.89148148,5.26756966,Geldermalsen,GDM,PPLG
71,dfe2a230-5cf6-4d25-b646-523da5696dbf,,,Onbekend,0,,,dd7677a0-a759-4fcf-ac0c-c6aa0c6c02d2,24.7,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,513,a,513,513_a,Geldermalsen,24.766204,"24,766204",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,146779.803,433673.753,51.89152419,5.26778857,Geldermalsen,GDM,PPLG
72,eddafe67-62b0-4677-8f0e-13c8acff7653,,,Onbekend,0,,,dd7677a0-a759-4fcf-ac0c-c6aa0c6c02d2,24.7,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,513,a,513,513_a,Geldermalsen,24.776153,"24,776153",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,146780.623,433663.674,51.89143361,5.26780072,Geldermalsen,GDM,PPLG
73,147d96e7-42ae-4131-87ee-2ea36ad54eb5,,,Onbekend,0,,,0d36a43c-1667-405c-9c33-2ae4b8427f84,32.0,,Onbekend,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,32.036707,"32,036707",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,146193.108,426703.218,51.828862,5.25944369,Oud Zaltbommel - Meteren Aansl.,OZBM-MTNA,Vrije baan
74,a7f3cd2c-a8c5-4107-8176-53b4e0c25d8f,,60,Bestaand,0,2022/02/23 00:00:00+00,,de7963cb-9c4e-420d-9ad3-3ee0172bbd19,27.1,,AHOB,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.120106,"27,120106",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,147057.562,431382.839,51.87093688,5.27187634,Meteren Aansl.,MTNA,PPLG
75,bfeea214-fc06-4e25-8c05-1c85f4b3d87e,,60,Bestaand,0,2022/02/23 00:00:00+00,,de7963cb-9c4e-420d-9ad3-3ee0172bbd19,27.1,,AG,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.098481,"27,098481",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,147075.454,431398.962,51.87108205,5.27213576,Meteren Aansl.,MTNA,PPLG
76,e153bbb6-54f5-41fe-977b-869f5b23e904,,60,Bestaand,0,2022/02/23 00:00:00+00,,de7963cb-9c4e-420d-9ad3-3ee0172bbd19,27.1,,AHOB,Ut-Btl,Utrecht Centraal - Boxtel ,666,a,666,666_a,Meteren Aansl.,27.129821,"27,129821",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,147043.171,431378.618,51.87089874,5.27166747,Meteren Aansl.,MTNA,PPLG
77,34bc9ff9-033c-4e4a-9c00-bd8e19b58fbb,,60,Bestaand,0,,,ab92f168-cd6f-46c0-bdb2-e5a67778ae5d,22.14,,AOB,Vet-Mtn,Verschau (D) - Maastricht Noord ,521,b,521,521_b,Schin op Geul,22.131849,"22,131849",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,189065.569,318587.022,50.85609719,5.87096645,Schin op Geul,SOG,NCBG
78,f668f090-b65d-4b9c-af41-0054014fece8,,60,Bestaand,0,,,68c556a0-d39f-4981-bb9a-d801821c65d3,7.8,,AOB,Vet-Mtn,Verschau (D) - Maastricht Noord ,521,b,521,521_b,Schin op Geul,22.142638,"22,142638",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,189057.346,318597.782,50.8561944,5.87085069,Schin op Geul,SOG,PPLG
79,c38905b5-0898-4411-baf8-5d6db13ff8a9,,60,Bestaand,0,,,68c556a0-d39f-4981-bb9a-d801821c65d3,7.8,,AOB,Vet-Mtn,Verschau (D) - Maastricht Noord ,521,b,521,521_b,Schin op Geul,22.144933,"22,144933",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,189057.956,318608.77,50.85629313,5.87086038,Schin op Geul,SOG,PPLG
80,013c8ccf-00e1-4947-ba3b-23a3d9171163,,60,Bestaand,0,2022/04/18 00:00:00+00,,6525d0b1-df57-4e45-b34e-d9633d373601,11.5,,AHOB,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,11.523988,"11,523988",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,200348.745,382301.974,51.42800481,6.03926887,Horst = Sevenum,HRT,PPLG
81,cefb1802-b74d-4d0b-83e4-e4b3aaafc11e,,60,Bestaand,,2022/04/18 00:00:00+00,,6525d0b1-df57-4e45-b34e-d9633d373601,11.5,,AHOB,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,11.512226,"11,512226",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,200351.408,382286.161,51.42786246,6.03930513,Horst = Sevenum,HRT,PPLG
82,5ee1d311-996a-4881-889f-b104abd8f60a,,60,Bestaand,0,,,6525d0b1-df57-4e45-b34e-d9633d373601,11.5,,AHOB,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,11.509264,"11,509264",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,200350.465,382279.995,51.42780712,6.03929078,Horst = Sevenum,HRT,PPLG
83,85845f9f-b43f-44ee-9ae4-63f93b8008ac,,60,Bestaand,0,,,6525d0b1-df57-4e45-b34e-d9633d373601,11.5,,AHOB,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,11.513248,"11,513248",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,200348.021,382283.266,51.42783672,6.03925606,Horst = Sevenum,HRT,PPLG
84,38cd7475-a944-43e3-b937-108949c9d575,,60,Bestaand,0,,,6525d0b1-df57-4e45-b34e-d9633d373601,11.5,,RGP,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,11.507099,"11,507099",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,200362.42,382292.593,51.42791939,6.03946429,Horst = Sevenum,HRT,PPLG
85,57893f5e-2a6e-4aa9-8674-c437d2c86acb,,60,Bestaand,,,,6525d0b1-df57-4e45-b34e-d9633d373601,11.5,,AG,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,11.527228,"11,527228",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,200370.851,382337.225,51.42831987,6.03959125,Horst = Sevenum,HRT,PPLG
86,8178b54e-890e-4a0c-ae59-09765458f23b,,60,Bestaand,0,2022/04/18 00:00:00+00,,64f94635-4897-4f5f-bfcb-d0a78018d918,12.3,,RGP,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,12.323941,"12,323941",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,199611.448,382594.661,51.43069436,6.02870495,Horst = Sevenum,HRT,PPLG
87,c7a267cc-2ec5-4864-88e1-e2aa706d2d9b,,60,Bestaand,0,2021/08/24 00:00:00+00,,856da6d1-6d20-4a94-bd4e-bf92dba97694,19.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,19.649293,"19,649293",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173773.603,562385.861,53.04803237,5.66715682,Sneek Noord - Mantgum,SKND-MG,Vrije baan
88,b312676f-f74a-4021-9131-fbcef24c556c,,60,Bestaand,0,2021/08/24 00:00:00+00,,856da6d1-6d20-4a94-bd4e-bf92dba97694,19.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,19.657494,"19,657494",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173777.587,562375.783,53.04794167,5.66721565,Sneek Noord - Mantgum,SKND-MG,Vrije baan
89,be811544-9133-4f45-a629-34e0cfbc31bc,,60,Bestaand,0,2021/08/24 00:00:00+00,,856da6d1-6d20-4a94-bd4e-bf92dba97694,19.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,19.658514,"19,658514",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173771.103,562376.841,53.0479514,5.66711902,Sneek Noord - Mantgum,SKND-MG,Vrije baan
90,20ea6574-4551-4b12-a1a5-2a1fa7ec3b09,,60,Bestaand,0,2021/08/24 00:00:00+00,,856da6d1-6d20-4a94-bd4e-bf92dba97694,19.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,19.65084,"19,650840",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173779.736,562382.178,53.04799906,5.66724806,Sneek Noord - Mantgum,SKND-MG,Vrije baan
91,065a7400-e8ce-478e-a3da-03119e29099d,,60,Bestaand,0,2021/08/24 00:00:00+00,,856da6d1-6d20-4a94-bd4e-bf92dba97694,19.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,19.652317,"19,652317",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173772.288,562383.067,53.0480073,5.66713705,Sneek Noord - Mantgum,SKND-MG,Vrije baan
92,7b32160f-b2ae-476c-bde3-4aff8227fd90,,60,Bestaand,0,2021/08/24 00:00:00+00,,fe8e3eda-d071-45b5-ba40-da445bda2a8e,5.0,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,5.058144,"5,058144",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,178416.341,576227.794,53.17223007,5.73739081,Mantgum - Leeuwarden,MG-LW,Vrije baan
93,27c9fcc9-7bc2-4c9d-8c1f-2ce427045ab8,,60,Bestaand,0,2021/08/24 00:00:00+00,,fe8e3eda-d071-45b5-ba40-da445bda2a8e,5.0,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,5.059597,"5,059597",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,178409.129,576228.687,53.17223841,5.73728302,Mantgum - Leeuwarden,MG-LW,Vrije baan
94,9d8cd44c-8ed0-42fe-90f8-477cbf6b6c48,,60,Bestaand,0,2021/08/24 00:00:00+00,,fe8e3eda-d071-45b5-ba40-da445bda2a8e,5.0,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,5.067722,"5,067722",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,178404.47,576221.726,53.17217607,5.73721284,Mantgum - Leeuwarden,MG-LW,Vrije baan
95,d2efb699-4c63-4d27-a868-2360b93d677b,,60,Bestaand,0,2021/08/24 00:00:00+00,,fe8e3eda-d071-45b5-ba40-da445bda2a8e,5.0,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,5.077661,"5,077661",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,178410.355,576209.329,53.17206442,5.73729995,Mantgum - Leeuwarden,MG-LW,Vrije baan
96,c545fb97-7a90-4c15-87ee-e2cf915951c9,,60,Bestaand,0,2021/08/24 00:00:00+00,,3923097d-ee29-4d5a-a65b-e95db07633cb,8.7,,AHOB_MINI,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,8.715813,"8,715813",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,177256.015,572758.769,53.14110815,5.71979889,Mantgum - Leeuwarden,MG-LW,Vrije baan
97,725578ba-51ba-4fc4-a028-c37405308933,,60,Bestaand,0,2021/08/24 00:00:00+00,,5aa9633b-de41-4afb-913f-150f87721558,15.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,15.628495,"15,628495",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175058.607,566198.969,53.0822501,5.68655427,Sneek Noord - Mantgum,SKND-MG,Vrije baan
98,864a2cf3-5253-47e7-87d5-ccc19b23f450,,60,Bestaand,0,2021/08/24 00:00:00+00,,5aa9633b-de41-4afb-913f-150f87721558,15.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,15.621726,"15,621726",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175053.111,566207.995,53.08233141,5.68647281,Sneek Noord - Mantgum,SKND-MG,Vrije baan
99,0effd97e-5cf1-426c-ab75-b93b12916ec6,,60,Bestaand,0,2021/08/24 00:00:00+00,,5aa9633b-de41-4afb-913f-150f87721558,15.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,15.621678,"15,621678",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175060.777,566205.485,53.08230857,5.68658706,Sneek Noord - Mantgum,SKND-MG,Vrije baan
100,6e3f71c7-3490-4537-a6ef-6cf2ba8bb8b3,,60,Bestaand,0,,,5aa9633b-de41-4afb-913f-150f87721558,15.6,,AHOB,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,15.649775,"15,649775",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,175016.237,566190.513,53.0821757,5.68592144,Sneek Noord - Mantgum,SKND-MG,Vrije baan
101,00eea49b-4415-4bb3-9fbe-ced3c9c90d25,,60,Bestaand,0,2021/08/24 00:00:00+00,,1bf55571-9396-477e-a092-e3c1ab3fbc36,10.7,,AHOB_MINI,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,10.733935,"10,733935",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,176606.764,570846.726,53.12395366,5.70996856,Mantgum,MG,PPLG
102,b4f72784-0448-402b-b43f-5fd81edb4c85,,60,Bestaand,0,2021/08/24 00:00:00+00,,1bf55571-9396-477e-a092-e3c1ab3fbc36,10.7,,AHOB_MINI,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,10.719984,"10,719984",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,176618.465,570857.499,53.12405,5.71014407,Mantgum,MG,PPLG
103,6bd5006e-b4e9-4495-9ce6-230002c551dc,,60,Bestaand,0,2021/08/24 00:00:00+00,,0c709f60-9747-45cb-94db-c63f2e5aeb91,1.0,,AHOB_MINI,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,1.038784,"1,038784",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,157489.211,575969.367,53.17041379,5.42443026,Harlingen,HLG,PPLG
104,7c6a1974-671a-4acf-ad61-06f69acd8246,,60,Bestaand,0,2021/08/24 00:00:00+00,,9ac4e932-01c6-46da-a45c-fc088cbac17a,1.2,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,1.252224,"1,252224",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,157702.586,575974.311,53.17045718,5.4276211,Harlingen,HLG,PPLG
105,3ab0e2c6-2657-4a12-9c86-9e48fcd7f7b3,,60,Bestaand,0,2021/08/24 00:00:00+00,,9ac4e932-01c6-46da-a45c-fc088cbac17a,1.2,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,1.261741,"1,261741",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,157711.132,575987.117,53.1705722,5.427749,Harlingen,HLG,PPLG
106,2a1eb3d2-4864-45b3-b784-235f60f7f524,,60,Bestaand,0,2021/08/24 00:00:00+00,,9ac4e932-01c6-46da-a45c-fc088cbac17a,1.2,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,1.272007,"1,272007",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,157721.461,575986.945,53.17057061,5.42790346,Harlingen,HLG,PPLG
107,0f95feb3-5cfa-4101-a270-2e12ac8b6e3e,,60,Bestaand,0,2021/08/24 00:00:00+00,,9ac4e932-01c6-46da-a45c-fc088cbac17a,1.2,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,1.25596,"1,255960",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,157705.424,575985.846,53.17056081,5.42766363,Harlingen,HLG,PPLG
108,f954158d-75ce-46bb-bb75-d9b9bb1a5ba3,,60,Bestaand,0,,,1d4bb1ec-d335-4745-803f-3601af8e3d0a,61.6,,AHOB_MINI,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,61.6062,"61,606200",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,216219.47,585856.906,53.25575949,6.30450898,Buitenpost - Grijpskerk Aansl.,BP-GKA,Vrije baan
109,1b3cf815-25cc-4778-8f3f-e73c17776da2,,,Onbekend,0,,,e7edd946-9c63-4e21-adc5-3f67f9c4ad75,72.2,,Onbekend,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,72.294227,"72,294227",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,226126.903,583051.492,53.22932947,6.45231589,Hoogkerk Aansluiting - Zuidhorn,HGKA-ZH,Vrije baan
110,15ea9b2e-4c41-4697-a5b7-aa6ca2905dd9,,,Onbekend,0,,,e7edd946-9c63-4e21-adc5-3f67f9c4ad75,72.2,,Onbekend,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,72.285524,"72,285524",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,226102.413,583034.566,53.22918066,6.45194547,Hoogkerk Aansluiting - Zuidhorn,HGKA-ZH,Vrije baan
111,418b6a87-c543-4825-9383-92f7a2392620,,,Onbekend,0,,,e7edd946-9c63-4e21-adc5-3f67f9c4ad75,72.2,,Onbekend,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,72.280823,"72,280823",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,226108.846,583050.178,53.22932007,6.45204524,Hoogkerk Aansluiting - Zuidhorn,HGKA-ZH,Vrije baan
112,c2391a93-c7ec-467a-a795-8b84d8b04743,,60,Bestaand,,,,e7edd946-9c63-4e21-adc5-3f67f9c4ad75,72.2,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,72.291333,"72,291333",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,226103.615,583026.797,53.2291107,6.45196174,Hoogkerk Aansluiting - Zuidhorn,HGKA-ZH,Vrije baan
113,ac937c6b-db4b-48b5-8a6b-e6caf022c35c,,120,Bestaand,,,,41e1e26d-abdb-4222-8550-719189520c3e,101.2,,ALI,Bot-Bot3ph1,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 1 ",470,b,470,470_b,Botlek,110.012918,"110,012918",Strukton Rail Short Line,Randstad Zuid,RZ,BAAN,n.v.t.,,n.v.t.,,81532.48,432911.648,51.87989,4.32020114,"Rotterdam, Botlek",BOT,NCBG
114,5a28db33-dd6b-4cda-8f0c-d2131d64278b,,120,Bestaand,0,,,41e1e26d-abdb-4222-8550-719189520c3e,101.2,,ALI,Bot-Bot3ph1,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 1 ",470,b,470,470_b,Botlek,110,"110,000000",Strukton Rail Short Line,Randstad Zuid,RZ,BAAN,n.v.t.,,n.v.t.,,81561.14,432888.422,51.87968505,4.32062226,"Rotterdam, Botlek",BOT,NCBG
115,538e003e-1615-4446-bd5a-7dde61f95a5b,,60,Bestaand,0,,,30912d7e-3cb7-41c1-b9c5-08e81da00f00,11.0,,AHOB_MINI,Est-Gdm,Elst - Geldermalsen ,042,,42,042__,Vork - Kesteren,11.062134,"11,062134",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Maas en Waal,28,178128.511,436844.47,51.91960229,5.72339755,Kesteren - Elst Aansl.,KTR-ESTA,Vrije baan
116,294c2f9d-0cc0-4811-9eff-30fad2e5c4dc,,60,Bestaand,0,,,9e2441a7-9d7b-453c-8dd4-9f6305649e58,19.3,,AHOB_MINI,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,19.392991,"19,392991",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,93003.633,397629.554,51.56418457,4.4930747,Oudenbosch - Roosendaal,ODB-RSD,Vrije baan
