Beschermingsnivea,Boomsoort,Nederlandse naam,Eigendom,Plantjaar,Stamdiameter borsthoogte (klasse),Standplaats,Conditie,Dendrologische waarde,Boomvorm,Plantwijze,Beeldbepalendheid,Cultuurhistorische waarde,Bijzondere vermeldingen,Emotionele waarde,Recreatieve/Educatieve waarde,Boomhoogte,Inspectiedatum,X_RD,Y_RD,longitude,latitude
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106534.094,428800.763,4.683855292,51.84567864
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106532.137,428818.988,4.683824335,51.84584227
Waardevolle boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,,81 - 100 cm,Ruw gras,1 - Goed,Klasse 0,Opgekroonde boom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106612.042,428531.925,4.685024075,51.84326915
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.794,428719.761,4.683992905,51.84495137
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106534.505,428757.091,4.683867385,51.84528616
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.668,428699.279,4.683964929,51.84476709
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106531.484,428825.063,4.683814007,51.84589681
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106536.658,428736.891,4.683901462,51.84510479
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,31 - 40 cm,Ruw gras,2 - Redelijk,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106532.583,428254.851,4.683909975,51.84077196
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106539.459,428750.812,4.683940154,51.84523016
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106544.752,428701.536,4.684023874,51.84478773
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.075,428676.236,4.683988579,51.84456011
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106531.312,428787.042,4.683816847,51.84555507
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106539.463,428710.403,4.683945882,51.84486697
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106527.703,428835.591,4.683757662,51.84599111
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106537.995,428724.354,4.683922622,51.84499223
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106537.104,428732.712,4.68390852,51.84506727
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106536.57,428737.588,4.683900087,51.84511105
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106536.51,428738.284,4.683899119,51.8451173
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106536.436,428738.981,4.683897947,51.84512356
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106536.361,428739.677,4.683896761,51.84512981
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106536.139,428741.767,4.683893246,51.84514857
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106535.98,428743.137,4.683890747,51.84516087
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106535.767,428745.25,4.68388736,51.84517984
Waardevolle boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 0,Opgekroonde boom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106587.292,428544.262,4.684663214,51.84337788
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106535.693,428745.946,4.683886188,51.84518609
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106535.619,428746.643,4.683885016,51.84519235
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106535.173,428750.822,4.683877958,51.84522987
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106534.728,428755.001,4.683870914,51.84526739
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106534.654,428755.698,4.683869743,51.84527365
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106534.208,428759.877,4.683862684,51.84531117
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106534.134,428760.551,4.683861516,51.84531722
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106534.06,428761.27,4.683860341,51.84532368
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106533.985,428761.966,4.683859155,51.84532993
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106533.317,428768.235,4.683848582,51.84538622
Waardevolle boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,81 - 100 cm,Ruw gras,1 - Goed,Klasse 0,Opgekroonde boom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106653.003,428421.362,4.685633912,51.84227898
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106661.854,428382.758,4.685767744,51.84193279
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106533.094,428770.325,4.683845052,51.84540498
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106532.5,428775.897,4.683835651,51.84545501
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106532.426,428776.594,4.683834479,51.84546127
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106532.129,428779.38,4.683829778,51.84548628
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106532.055,428780.076,4.683828607,51.84549253
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Nee,,Van belang voor de gemeente,Groot,,28-2-2012,106530.687,428656.086,4.683826158,51.84437802
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Nee,,Van belang voor de gemeente,Groot,,28-2-2012,106529.259,428654.896,4.683805604,51.8443672
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106531.981,428780.773,4.683827435,51.84549879
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106531.758,428782.862,4.683823906,51.84551754
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106531.535,428784.952,4.683820377,51.84553631
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106531.387,428786.345,4.683818034,51.84554882
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106530.941,428790.524,4.683810975,51.84558634
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Nee,,Van belang voor de gemeente,Groot,,28-2-2012,106532.162,428657.323,4.683847388,51.84438926
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.112,428744.737,4.683950482,51.84517561
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.329,428742.712,4.683953915,51.84515743
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.909,428737.312,4.683963089,51.84510895
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.982,428736.637,4.683964243,51.84510289
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.054,428735.962,4.683965383,51.84509683
Waardevolle boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 0,Opgekroonde boom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106646.956,428424.643,4.685545711,51.84230795
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106671.561,428394.867,4.685906897,51.84204246
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.127,428735.287,4.683966537,51.84509076
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.199,428734.612,4.683967676,51.8450847
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.272,428733.937,4.68396883,51.84507864
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.634,428730.562,4.683974557,51.84504834
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.779,428729.212,4.68397685,51.84503622
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106664.679,428385.915,4.685808292,51.84196141
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106658.62,428379.287,4.685721304,51.84190131
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,27-2-2012,106656.479,428376.439,4.685690637,51.84187553
Waardevolle boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 0,Opgekroonde boom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106523.487,428391.864,4.683758767,51.84200262
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.997,428727.186,4.683980298,51.84501803
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.359,428723.811,4.683986024,51.84498773
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.577,428721.786,4.683989472,51.84496955
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.867,428719.086,4.683994059,51.8449453
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.939,428718.411,4.683995198,51.84493924
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,21 - 30 cm,Ruw gras,2 - Redelijk,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106546.538,428540.809,4.684072341,51.84334331
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106543.302,428715.036,4.684000939,51.84490894
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106544.462,428704.236,4.684019287,51.84481197
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106544.804,428700.861,4.684024724,51.84478167
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106527.748,428820.475,4.683760437,51.84585525
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106528.12,428816.992,4.683766324,51.84582398
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.147,428678.336,4.683989329,51.84457899
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.18,428679.036,4.68398971,51.84458528
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106542.108,428682.534,4.683988174,51.84461672
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106526.949,428833.629,4.683746996,51.84597341
Waardevolle boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,31 - 40 cm,Ruw gras,1 - Goed,Klasse 0,Knotboom,Laan,Normaal,Ja,,Van belang voor de gemeente,Enigszins,,27-2-2012,106644.154,428361.265,4.685513926,51.84173808
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.991,428684.632,4.683986182,51.84463556
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.41,428692.313,4.683976673,51.84470455
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106541.188,428694.403,4.683973159,51.84472331
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.816,428697.885,4.683967272,51.84475458
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.742,428698.582,4.6839661,51.84476083
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106540.519,428700.672,4.683962571,51.8447796
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106539.777,428707.637,4.683950827,51.84484214
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106539.554,428709.727,4.683947298,51.8448609
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106539.406,428711.12,4.683944954,51.84487341
Waardevolle boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,11 - 20 cm,Ruw gras,3 - Matig,Klasse 1,Natuurlijk,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,13,28-2-2012,106539.034,428714.602,4.683939068,51.84490467
Waardevolle boom,Quercus robur,"Zomereik, Inlandse eik",Gemeente,1970,31 - 40 cm,Ruw gras,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de gemeente,Groot,,28-2-2012,106480.967,428165.499,4.6831736,51.8399644
