objectid;globalid;CreationDate;EditDate;locatie_omschrijving;voldoet_aan_standaard_maat_35_x;aantal_plaatsen;aantal_plaatsen_other;parkeersensor;limiet_van_tijd;limiet_tot_tijd;gratis_parkeren_met_europeese_v;opmerking;gemeente;cbs_gemeentecode;limiet_van_dag_van;limiet_van_dag_tot;grenst_dit_verkeersbord_aan_de_parkeerplaats;is_het_vak_duidelijk_afgebakend;is_er_een_verlaagde_band_aanwez;is_de_verlaagde_band_minimaal_120cm;is_er_een_verkeersbord_rvv_e06_;is_er_op_grotere_parkeerplaatse;limiet;X;Y;LONG;LAT
280;ef2df6dd-37cf-4a32-82c0-4034436f596c;2021-07-16;2021-07-16;Dierenselaan 14;ja;1;;nee;07:00;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;ja;;nee;nee;;79461.9800461247;453752.23356204573;4.285546621880024;52.066903536693204
281;1f16aa69-928d-4ac2-8a15-054fef4762af;2021-07-16;2021-07-16;Dierenselaan 97;ja;1;;nee;09:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;nee;nee;;nee;nee;;79405.58572672798;453704.45608000655;4.284734883954561;52.06646648158452
282;fcb07ff0-6e5e-4fe7-8d10-835f00d980a7;2021-07-16;2021-07-16;Apeldoornselaan 255;ja;2;;nee;09:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;ja;nee;nee;nee;nee;;79087.37376528152;453624.1929139665;4.280112756077233;52.06570166582098
283;ddc381e9-3c12-43cf-8c85-31d2654df55e;2021-07-16;2021-07-16;Escamplaan 57;ja;1;;nee;08:00;22:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;nee;;78899.60792219982;453504.5111657215;4.277401592426262;52.0646003610034
284;f36a0f6b-7402-4982-8544-a2e43f7f497c;2021-07-16;2021-07-16;Monnickendamplein 10;ja;1;;nee;09:00;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;nee;;nee;nee;;78432.72430763312;453299.0066664586;4.270640160714491;52.06268922721801
285;6cea822f-45d8-4a13-88bc-6363d0883e1b;2021-07-16;2021-07-16;Escamplaan 281;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;nee;nee;nee;nee;;78390.46278700426;453200.54419063166;4.270046071791488;52.06179853448471
286;eee71816-d714-4f43-88c2-b2e264f0e7f6;2021-07-16;2021-07-16;Volendamlaan 692;ja;2;;nee;08:00;21:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;nee;;78289.42260155971;453286.58883147617;4.268553594866253;52.062557808989034
287;fc66d5d6-4218-45da-8c8e-57051c2812c5;2021-07-16;2021-07-16;Medemblikstraat 275;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;;nee;nee;;nee;nee;;78331.93888313454;453345.07969547494;4.269160353083586;52.0630893325252
288;59fff2d3-c864-4332-8afa-77168286f0a0;2021-07-16;2021-07-16;Nieuwendamlaan 1;ja;;;nee;;;ja;;'s Gravenhage;GM0518;;;nee;ja;nee;nee;ja;nee;;77953.9519653999;453369.1861383442;4.26364377870095;52.063253531831776
289;40fbeaad-cbb2-4e56-8ee6-9d8b5787cfa5;2021-07-16;2021-07-16;Volendamlaan 1260;ja;1;;nee;08:30;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;nee;;nee;nee;;77700.75567565572;453253.98254749255;4.259978187832894;52.06218296769056
290;4d874575-4ec0-4020-8af2-7253679dfa07;2021-07-16;2021-07-16;Volendamlaan 1158;ja;2;;nee;08:30;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;nee;;77751.70382162627;453210.6475391136;4.260730810339596;52.061800637000154
291;908e1748-0e6e-4d6e-8949-e24ff3314888;2021-07-16;2021-07-16;Bosbesstraat 5;ja;1;;nee;14:00;17:00;ja;;'s Gravenhage;GM0518;dinsdag;;;nee;nee;;nee;nee;;77777.11671017129;453553.62702446687;4.261023760283235;52.06488641733949
292;13701e5e-1166-43f5-89a0-9f7761b77192;2021-07-16;2021-07-16;Bautersemstraat 30;ja;1;;nee;08:00;21:00;ja;;'s Gravenhage;GM0518;maandag;zondag;;ja;nee;nee;nee;nee;;80060.01333886743;454629.54036227305;4.294074283627105;52.0748688766529
293;37f9c33a-c44b-4172-897c-e075c16fe398;2021-07-16;2021-07-16;Elandstraat 437;ja;2;;ja;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;ja;nee;nee;nee;nee;;80033.74030227517;455111.23271796305;4.293585287194791;52.07919415236303
294;33b3522c-6c89-4792-86cc-4c33716522b6;2021-07-16;2021-07-16;Groot Hertoginnelaan 8;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;nee;nee;nee;nee;;79868.0078453768;455742.25346151396;4.291029007738429;52.08484248565709
295;264e0f55-7359-495b-872d-a104a0a5a009;2021-07-16;2021-07-16;2e Sweelinckstraat 131;ja;1;;nee;07:30;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;nee;;78986.71595122413;455637.22773874283;4.278196671791463;52.0837783629996
296;81717d68-40c5-4f2d-84d3-398a5207c82c;2021-07-16;2021-07-16;2e Sweelinckstraat 156;ja;2;;nee;18:00;00:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;nee;;78968.55609784031;455667.7380540438;4.277924972882535;52.08405005559973
297;ea3962b8-42be-486f-82af-9bb4b1c5c103;2021-07-16;2021-07-16;Valeriusstraat 89;ja;1;;nee;09:00;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;nee;;nee;nee;;79041.14951404536;455903.3406677504;4.278931433626561;52.0861773014956
298;7ea55faf-10f3-4070-8813-952c3e4d07ad;2021-07-16;2021-07-25;Aert van der Goesstraat 28;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;nee;nee;nee;nee;;78910.78255672609;456124.62016813416;4.276980297549198;52.08814796343348
299;d989b5d8-6671-4c21-8acc-ff0a998bff8a;2021-07-16;2021-07-25;Frederik Hendriklaan 261;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;nee;nee;nee;nee;;78770.2548941742;456292.79733883374;4.27489262453287;52.08963998086172
300;46adecf4-0d11-4d64-8e9b-c15297295804;2021-07-16;2021-07-16;Tinaarlostraat 225;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78689.89625893044;451482.5160947267;4.274795522290466;52.046400455266
301;938bfa21-b070-4f6c-8af8-fde6f3786715;2021-07-16;2021-07-16;Daaleveensyraat 210;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;;78689.89625893044;451482.5160947267;4.274795522290466;52.046400455266
302;e51d0d02-f7ed-4b89-8286-3698d64ccace;2021-07-16;2021-07-16;Fluitenberstraat 128;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;;78833.78070452837;451827.4482547698;4.276815737338115;52.049520052296394
303;8527e3f1-74b6-4007-8178-0e816f791387;2021-07-16;2021-07-16;Oosterhesselenstraat 133;ja;3;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;ja;nee;nee;ja;nee;Koopavond 21:00 h;78707.59261196054;451717.4885234277;4.275000987993072;52.04851452039528
304;9f22af7d-05c8-4e04-8860-1b611a878dbf;2021-07-16;2021-07-16;Zuidlarensyraat 57 Theayer Dakota;ja;2;;nee;08:00;23:00;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78383.75944030796;452065.6439458748;4.2702028921317865;52.051598616653294
305;c8696d7f-ff8d-4cb9-8799-da357ef36d7d;2021-07-16;2021-07-16;Meppelweg 60;ja;1;;nee;09:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;ja;nee;nee;ja;nee;Zondag 9:00 - 15:00 h;78662.54968422928;452469.2541279834;4.274176500764839;52.055264211874224
306;efa70d63-f8f5-4259-8ab1-f55c6d1c1355;2021-07-16;2021-07-16;Almeloplein 1;ja;1;;nee;09:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;ja;ja;ja;ja;ja;nee;;78745.4931709899;452528.167077493;4.2753724771211115;52.05580506479548
307;99c74391-fb02-4af3-87e1-66f903532179;2021-07-16;2021-07-16;Florence Nightingalesyraat Haga ziekenhuis;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;Max 30 min;77948.75116747059;452646.5863026101;4.2637309741869815;52.0567590464315
308;420d8fd1-c058-4b6b-89bd-b5e72bfbcce7;2021-07-25;2021-07-25;T.J. Schimmelpennincklaan1  ministerie Aruba;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;ja;ja;ja;nee;;79329.04653471247;455873.34663481056;4.283137880505627;52.08594717885097
309;73019ff6-8b3d-4c01-8972-4ce0792f8dc6;2021-07-25;2021-07-25;Frederik Hendriklaan 272;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78763.67609854927;456300.7464454481;4.274794869838057;52.089710510751885
310;c106d1ea-3f7c-431e-845e-9c8a45af18f9;2021-07-25;2021-07-25;Frederik Hendriklaan 216;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78756.05169303951;456467.3774623688;4.2746463799564225;52.091206915029716
311;c45f05d3-9810-43f5-82b9-80319e9b25c0;2021-07-25;2021-07-25;Frederik Hendriklaan 163;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;;;78787.3148070106;456529.30806467467;4.275088648828958;52.091767768606736
312;5256cedf-0438-408e-8027-0cfa004c1594;2021-07-25;2021-07-25;Frederik Hendriklaan 121 ABN;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78787.3148070106;456529.30806467467;4.275088648828958;52.091767768606736
313;18a258e2-819c-4a0f-869b-941ffd186c95;2021-07-25;2021-07-25;Statenlaan 44;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78841.38081677286;456630.8307876253;4.275854775009533;52.09268755872378
314;c9683447-ffe4-4ad4-817a-144ac0f04508;2021-07-25;2021-07-25;Statenlaan 25;ja;1;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;;78931.09907782794;456560.1402943892;4.277179529428997;52.092064624476926
315;4d73f1bb-4f85-4d14-814b-1ce94c76887a;2021-07-25;2021-07-25;Frederik Hendriklaan 80 AH;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78925.07458856625;456798.2256152735;4.277038509854331;52.094203386041066
316;4846a1af-76ea-4e13-86bd-bd0696986a1a;2021-07-25;2021-07-25;Frederik Hendriklaan 81;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;nee;;78940.13114135567;456793.03546387225;4.277259349273578;52.09415881313063
317;80e83766-664d-4c66-8988-5dfffff76820;2021-07-25;2021-07-25;Frankenslag 139 het couveehuis;ja;2;;nee;08:00;22:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;;78817.32062477745;456992.2501665043;4.275422976097638;52.09593219535443
318;f36c0148-6db2-4204-85f4-1e551f74d6b8;2021-07-25;2021-07-25;Van Hoornbeekstraat 85;ja;2;;nee;09:00;12:00;ja;;'s Gravenhage;GM0518;zondag;;ja;nee;nee;;ja;nee;16:00 - 19:00;79112.1517424176;456822.5639603227;4.2797626291626445;52.09444778651852
319;76d6f626-313b-407d-8cbf-16e00c329e06;2021-07-25;2021-07-25;Churchill plein 10;ja;1;;nee;07:00;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;ja;ja;nee;nee;ja;nee;;79335.21575157331;456791.2184509353;4.283024207372354;52.09419663265548
320;58e59dae-9fe5-4260-8212-c1d4c0fd4458;2021-09-10;2021-09-10;;;;;;;;;;;;;;;;;;;;;81892.05209145363;457914.37751171854;4.320089007065586;52.10463378806438
321;85415c35-7de8-4107-85d5-b6da97e068ff;2021-09-13;2021-09-13;Zinkwerf 5;nee;;;nee;;;nee;Hier is geen parkeerplaats meer aanwezig;'s Gravenhage;GM0518;;;;nee;nee;;nee;nee;;76957.14513609199;451676.2158867077;4.249496884222363;52.047899905288865
322;0f15a3c2-5eff-4d17-8e3d-9e5f2a100e15;2021-09-13;2021-09-13;Kerketuinenweg 30;ja;1;;nee;09:00;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;nee;;77210.1875762923;451755.01301604474;4.2531670999960465;52.04864359998557
323;3069e6c6-bba0-49c2-8732-0419e7b4bbb6;2021-09-13;2021-09-13;Zonneoord 288;ja;1;;nee;09:00;21:30;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;ja;;nee;nee;;77346.78773295952;451326.40498837596;4.2552554999960375;52.04481099998559
324;7f30ed48-002f-46d4-8e82-fe03eb163b2b;2021-09-13;2021-09-13;De Stede 21;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;nee;ja;nee;ja;;77719.24673777213;451121.23990594764;4.260730199996013;52.043019299985616
325;1af80d0e-aca2-43c7-843f-6c2463dcdcd6;2021-09-13;2021-09-13;Beresteinlaan 6;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;ja;ja;nee;nee;Max. 2 uur;77432.66447250026;450833.6614627616;4.256618899996028;52.04039489998559
326;74f03530-4174-406d-814e-ad8918e70551;2021-09-13;2021-09-13;Hildo Kroplaan 104;ja;1;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zondag;;nee;nee;;nee;ja;;77053.65543619059;452371.2042990295;4.250744999996057;52.05415909998559
327;2e0453f9-7f15-4bb6-8ea1-2fbf93c0a6c4;2021-09-13;2021-09-13;Toon Dupuisstraat 4;ja;1;;nee;08:30;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;nee;;nee;nee;;77060.61190690803;452493.5216085571;4.250818499996058;52.05525929998555
328;37151f84-1e56-4e06-8f18-e9acc5812849;2021-09-13;2021-09-13;Burgemeester Waldeckstraat 80;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;nee;;;nee;nee;;76724.68302366487;452381.6275627731;4.245947099996076;52.05420639998557
329;8d476a5d-981d-4a82-89e4-9d59b2da4926;2021-09-13;2021-09-13;Loosduinse Hoofdstraat 182;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;ja;nee;nee;nee;ja;;76114.56303626158;452357.56018251146;4.237058799996111;52.05390359998559
330;3d1d2a78-0cda-4301-8416-530be3541eb7;2021-09-13;2021-09-13;Tramstraat 15;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;nee;nee;;nee;nee;;75984.07099645412;452354.54358376586;4.2351572999961205;52.05385789998557
331;a4c50ee2-4a4c-45d8-8bf6-c96a38e73052;2021-09-13;2021-09-13;Willem III Straat 3 ;ja;1;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;ja;;75972.96775592922;452217.2706955695;4.23502719999612;52.0526226999856
332;1c82f320-260c-442c-84b5-0afc3f5eb4bb;2021-09-13;2021-09-13;Loosduinse Uitleg 10;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;ja;nee;nee;nee;ja;;75853.93306417906;452170.51076254324;4.2333028999961275;52.052185499985576
333;a51597ae-2ec7-4239-8f7a-c9c9159cdaa8;2021-09-13;2021-09-13;Loosduinse Uitleg 230;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;nee;nee;;nee;ja;;75918.07168705651;452213.3683260445;4.234227899996123;52.052579799985594
334;8620681c-7f14-4440-83de-4a15e46caad1;2021-09-13;2021-09-13;Loosduinse Hoofdstraat 536;nee;;;nee;;;ja;Hier is geen parkeerplaats meer aanwezig;'s Gravenhage;GM0518;;;;nee;nee;;nee;nee;;75810.08113100535;452246.36558338115;4.2326461085112825;52.05286091222268
335;3aea39d1-20a4-4ed5-8365-e972df6568b9;2021-09-13;2021-09-13;Aaltje Noordewierstraat 401;ja;1;;nee;09:00;21:00;ja;;'s Gravenhage;GM0518;maandag;zondag;;ja;nee;nee;nee;nee;;75908.32861978108;452517.36439442774;4.234015499996126;52.055310299985564
336;1c2ec3b3-a381-4a8e-80d0-823ed34137a0;2021-09-13;2021-09-13;Nocturnestraat 2;nee;;;nee;;;ja;Geen algemene parkeerplaats;'s Gravenhage;GM0518;;;nee;ja;nee;nee;ja;nee;;75502.6837611959;452629.9150768401;4.228075999996148;52.0562636999856
337;e3d6129e-25d8-4f78-8217-64887aba15ba;2021-09-13;2021-09-13;Aaltje Noordewierstraat 376;ja;1;;nee;09:00;17:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;nee;nee;;nee;nee;;75927.82144790747;452444.6024976381;4.234316499996122;52.054659199985565
338;ab2d218f-fe8d-483e-8bd6-26bce8cd4a3b;2021-09-13;2021-09-13;Alphons Diepenbrockhof 70;ja;1;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;ja;nee;nee;nee;nee;;75727.15943551066;452896.5281241322;4.231286499996136;52.05869179998554
339;772f995e-f915-4743-8404-a1b1ca7d7dd1;2021-09-13;2021-09-13;Alphons Diepenbrockhof 64;ja;1;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;ja;nee;nee;nee;nee;;75717.2374520865;452929.05657341116;4.231134299996137;52.058982699985556
340;4e89ce24-9d0a-48d2-8544-d86d657f003a;2021-09-13;2021-09-13;Alphons Diepenbrockhof 2;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;nee;nee;;nee;ja;;75765.42902575788;453001.78792065376;4.231819999996135;52.05964319998555
341;bcb210ed-33c7-46e0-83da-e879ec7712d8;2021-09-13;2021-09-13;Alphons Diepenbrockhof 37;ja;2;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;nee;nee;;nee;ja;;75658.76954270506;453022.51472488407;4.23026019999614;52.059814199985574
342;ec19ac97-3433-4bfb-828b-0af5fd04b4d7;2021-09-13;2021-09-13;Mozartlaan 280;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;ja;ja;ja;nee;nee;;75619.9252405917;453045.2668540181;4.229688599996144;52.060013099985575
343;b3550817-08e5-4c32-8f26-7f09ebba03b8;2021-09-13;2021-09-13;George Bizetstraat 25;nee;;;nee;;;ja;;'s Gravenhage;GM0518;;;nee;nee;nee;;ja;nee;;76491.76950064288;452938.3831283058;4.242423899996091;52.059176799985565
344;8fd3443e-8793-42c4-83e8-7a7777f65d87;2021-09-13;2021-09-13;Groen van Prinstererlaan 500;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;maandag;zondag;;ja;nee;nee;nee;nee;;76718.69985287229;453295.6356896887;4.245650399996078;52.06241939998556
345;ee209f7b-b392-4d38-87ba-aaf4dd55a692;2021-09-13;2021-09-13;Rossinilaan 41;nee;;;nee;;;ja;Geen algemene parkeerplaats;'s Gravenhage;GM0518;;;nee;nee;nee;;ja;nee;;76495.8267631731;453274.00748373364;4.242405899996091;52.06219349998554
346;10f4cae2-6cd1-4667-8cf5-5f21a564c44a;2021-09-13;2021-09-13;Händellaan 50;nee;;;nee;;;ja;Dit is geen algemene parkeerplaats;'s Gravenhage;GM0518;;;nee;nee;nee;;ja;nee;;76408.97233681807;453586.29612329433;4.241067699996096;52.06498759998554
347;b75d2cab-ac2e-404a-856c-29fc50472032;2021-09-13;2021-09-13;Traviatastraat 25;ja;2;;nee;09:00;20:00;ja;;'s Gravenhage;GM0518;maandag;zondag;;nee;nee;;nee;nee;;76506.79302861514;453517.12998455326;4.242509899996093;52.064379899985546
348;5cc632ec-71e7-4a06-8018-0bda5ac9bbd6;2021-09-13;2021-09-13;Laan van Meerdervoort 1158;ja;2;;nee;08:00;18:00;ja;;'s Gravenhage;GM0518;maandag;vrijdag;;ja;nee;nee;nee;nee;;76528.71318082436;453718.1841981533;4.242783299996091;52.06618979998555
349;190f7110-89a8-4837-84d3-da48709a089b;2021-09-13;2021-09-13;De Savornin Lohmanplein 202;ja;2;;nee;;;ja;;'s Gravenhage;GM0518;;;;ja;nee;nee;nee;nee;;76760.35736973409;453859.30916283466;4.246128599996077;52.06749079998553
350;5238ef43-9714-4912-86ee-5407ef52457d;2021-09-13;2021-09-13;Ereprijsweg 38;ja;2;;nee;18:00;22:00;ja;;'s Gravenhage;GM0518;maandag;zaterdag;;ja;nee;nee;nee;nee;;76787.65756037903;453999.3335783657;4.246494599996077;52.06875299998558
351;9a437da6-78e2-4529-8027-98302246f301;2021-09-15;2021-09-15;Hoek van Hollandlaan;ja;1;;nee;;;ja;;'s Gravenhage;GM0518;;;ja;ja;nee;nee;ja;ja;;74884.05491659312;453816.64934583637;4.218779330433416;52.06683924786169
