FID,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
voorrangswegen_wegvak.806,,600979712,2022-10-01T00:00:00,0,23,060097971220221001,LTK0000488914,M,I,,"LINESTRING (62098.841899998486 408449.4032000005, 62122 408446)"
voorrangswegen_wegvak.860,,600941782,2022-06-01T00:00:00,0,46,060094178220220601,LTK0000476332,R,I,,"LINESTRING (131439.36190000176 549130.1603000015, 131440.7899999991 549125.0419999994, 131452.4539999999 549122.2809999995, 131466.3440000005 549119.9659999982, 131480.8962999992 549118.5791999996)"
voorrangswegen_wegvak.807,,600979713,2022-10-01T00:00:00,0,594,060097971320221001,LTK0000488914,M,I,,"LINESTRING (61337.18499999866 408222.8420000002, 61358 408245, 61442.995600000024 408342.20160000026, 61458.60480000079 408358.19370000064, 61467.898099999875 408367.4444000013, 61481.86989999935 408379.8638000004, 61514.191899999976 408406.17009999976, 61539 408424, 61573.547699999064 408443.9807999991, 61599.811200000346 408457.25079999864, 61624.373500000685 408468.01139999926, 61647.8936999999 408476.73050000146, 61680.36690000072 408486.8531000018, 61694.18980000168 408490.7448000014, 61737.06210000068 408499.22989999875, 61763 408502, 61801.58320000023 408504.2912000008, 61832.121199999005 408503.8658999987)"
voorrangswegen_wegvak.808,,600979714,2022-10-01T00:00:00,0,135,060097971420221001,LTK0000488914,R,I,,"LINESTRING (61832.121199999005 408503.8658999987, 61835.78950000182 408501.4615000002, 61838.40780000016 408501.31749999896, 61853.0362999998 408499.9114000015, 61867.62510000169 408498.0549999997, 61883.623500000685 408495.4134000018, 61901.55180000141 408491.62680000067, 61916.631200000644 408488.0566000007, 61935.890200000256 408483.1284000017, 61953.33949999884 408478.69220000133, 61964.08889999986 408475.9343999997)"
voorrangswegen_wegvak.809,,276196008,2023-01-01T00:00:00,814,943,027619600820230101,LTK0000499777,L,I,,"LINESTRING (138498.30150000006 398946.0826999992, 138504.36569999903 398953.7104000002, 138517.36840000004 398969.6854999997, 138543.18730000034 399000.243999999, 138556.34930000082 399015.30469999835, 138582.0245999992 399043.94299999997)"
voorrangswegen_wegvak.810,,290209025,2023-01-01T00:00:00,0,75,029020902520230101,LTK0000499777,L,I,,"LINESTRING (145040.34299999848 404815.0148999989, 145046.3509999998 404818.88500000164, 145048.18400000036 404820.04199999943, 145051.51159999892 404822.19029999897, 145053.629900001 404823.55779999867, 145060.56500000134 404828.03500000015, 145067.03440000117 404832.34739999846, 145076.04399999976 404838.3530000001, 145079.5410999991 404840.8071000017, 145089.38800000027 404847.7170000002, 145098.22899999842 404854.1469999999, 145102.26810000092 404857.22509999946)"
voorrangswegen_wegvak.811,,600946513,2023-01-01T00:00:00,0,273,060094651320230101,LTK0000499777,L,I,,"LINESTRING (144089.4813000001 404137.9798000008, 144134.56830000132 404177.4737999998, 144295.46909999847 404317.84230000153)"
voorrangswegen_wegvak.812,,600950829,2022-12-01T00:00:00,0,1425,060095082920221201,LTK0000496797,M,I,,"LINESTRING (222481.9274000004 487436.8792999983, 222542.6409999989 487431.36410000175, 222578.8964000009 487427.96189999953, 222618.64869999886 487423.56909999996, 222678.3407999985 487417.4935000017, 223413.89409999922 487350.92819999903, 223709.80689999834 487323.96920000017, 223769.53590000048 487318.2659999989, 223834.50569999963 487311.3473000005, 223854.40960000083 487309.383200001, 223858.4475999996 487309.17330000177, 223862.73039999977 487308.753800001, 223878.70190000162 487307.21070000157, 223881.6149000004 487306.8530000001, 223898.9261999987 487305.2633000016, 223900.5364000015 487305.1105999984)"
voorrangswegen_wegvak.813,,600984646,2023-01-01T00:00:00,0,185,060098464620230101,LTK0000491807,R,I,,"LINESTRING (230453.88830000162 441318.2489, 230475.47309999913 441330.18079999834, 230498.25039999932 441343.80700000003, 230518.01089999825 441357.3828999996, 230533.3968999982 441368.34420000017, 230562.5599000007 441391.6242999993, 230598.7622999996 441423.75389999896, 230598.21810000017 441428.84849999845)"
voorrangswegen_wegvak.814,,600941392,2022-12-01T00:00:00,0,99,060094139220221201,LTK0000496797,M,I,,"LINESTRING (222382.89600000158 487445.6468999982, 222426.68409999833 487441.75360000134, 222427.55779999867 487441.73739999905, 222439.49700000137 487440.66050000116, 222456.22830000147 487439.1832000017, 222459.17969999835 487438.89919999987, 222470.2760999985 487437.9081999995, 222471.2923000008 487437.8467999995, 222481.9274000004 487436.8792999983)"
voorrangswegen_wegvak.815,,600950828,2022-12-01T00:00:00,0,17,060095082820221201,LTK0000496797,M,I,,"LINESTRING (223900.5364000015 487305.1105999984, 223902.02950000018 487304.9690000005, 223910.04410000145 487304.2375999987, 223910.60390000045 487304.1684000008, 223917.55750000104 487303.53400000185)"
voorrangswegen_wegvak.816,,600950860,2022-12-01T00:00:00,0,545,060095086020221201,LTK0000496797,M,I,,"LINESTRING (223934.86560000107 487301.9594999999, 223977.52149999887 487298.23429999873, 224017.37590000033 487294.7798999995, 224037.31850000098 487293.2056000009, 224077.23640000075 487290.38159999996, 224132.98299999908 487285.8007999994, 224477.51720000058 487254.6805999987)"
voorrangswegen_wegvak.817,,600950859,2022-12-01T00:00:00,0,17,060095085920221201,LTK0000496797,M,I,,"LINESTRING (223917.55750000104 487303.53400000185, 223925.17639999837 487302.83879999816, 223925.98319999874 487302.74819999933, 223933.46599999815 487302.0656999983, 223934.86560000107 487301.9594999999)"
voorrangswegen_wegvak.818,,600455073,2022-12-01T00:00:00,0,138,060045507320221201,LTK0000491807,R,I,,"LINESTRING (240044.20820000023 451119.24269999936, 240047.25299999863 451121.1469999999, 240032.98299999908 451175.18499999866, 240027.1860000007 451203.01099999994, 240016.8456000015 451252.02710000053)"
voorrangswegen_wegvak.819,,469289098,2022-12-01T00:00:00,0,8,046928909820221201,LTK0000491807,M,I,,"LINESTRING (234903.78200000152 444963.98600000143, 234908.18039999902 444971.2274999991)"
voorrangswegen_wegvak.820,,600992358,2022-12-01T00:00:00,0,7,060099235820221201,LTK0000496675,R,I,,"LINESTRING (55543.36670000106 425476.3253000006, 55541.534299999475 425469.3471999988)"
voorrangswegen_wegvak.821,,600992359,2022-12-01T00:00:00,0,40,060099235920221201,LTK0000496675,R,I,,"LINESTRING (55541.534299999475 425469.3471999988, 55531.29500000179 425430.3539999984)"
voorrangswegen_wegvak.822,,600992362,2022-12-01T00:00:00,0,218,060099236220221201,LTK0000496677,M,I,,"LINESTRING (40148.352699998766 411477.73860000074, 40142.25409999862 411440.0306000002, 40141.56700000167 411432.0423000008, 40141.48110000044 411421.04769999906, 40142.847199998796 411406.0832000002, 40159.54399999976 411322.3289999999, 40171.19799999893 411272.49500000104, 40175.6678000018 411264.47470000014)"
voorrangswegen_wegvak.823,,600481299,2022-12-01T00:00:00,0,482,060048129920221201,LTK0000485968,L,I,,"LINESTRING (35786.488299999386 401373.9171000011, 35793.46090000123 401368.68730000034, 35812.243599999696 401361.76139999926, 35831.079900000244 401355.0384999998, 35850.01909999922 401348.60119999945, 35880.52829999849 401338.92280000076, 35900.88879999891 401333.37530000135, 35920.33549999818 401328.69959999993, 35939.326900001615 401324.7569999993, 35959.01729999855 401321.375599999, 35972.556099999696 401319.3706, 35992.37090000138 401316.9690999985, 36012.29910000041 401315.2355000004, 36033.00450000167 401314.10550000146, 36052.99749999866 401313.68279999867, 36071.96279999986 401313.87790000066, 36091.92689999938 401314.73209999874, 36111.88910000026 401315.96920000017, 36120.882399998605 401316.70320000127, 36139.26469999924 401319.41209999844, 36159.01419999823 401322.5775000006, 36178.63459999859 401326.4576999992, 36186.26139999926 401328.21389999986, 36205.65560000017 401333.1042000018, 36229.83460000157 401340.30220000073, 36248.757199998945 401346.7927000001, 36254.80620000139 401349.18569999933)"
voorrangswegen_wegvak.824,,600481300,2022-12-01T00:00:00,0,36,060048130020221201,LTK0000485968,L,I,,"LINESTRING (36254.80620000139 401349.18569999933, 36280.64900000021 401359.40900000185, 36283.5 401367.4200000018)"
voorrangswegen_wegvak.825,,72202039,2022-12-01T00:00:00,0,27,007220203920221201,LTK0000485968,L,I,,"LINESTRING (36307.66800000146 401358.5940000005, 36314.995999999344 401364.5309999995, 36317.86300000176 401371.90399999917, 36315.949999999255 401381.87999999896)"
voorrangswegen_wegvak.826,,600094019,2022-12-01T00:00:00,0,26,060009401920221201,LTK0000485968,R,I,,"LINESTRING (36283.5 401367.4200000018, 36276.03700000048 401368.95600000024, 36259.315900001675 401362.5007000007)"
voorrangswegen_wegvak.827,,600093803,2022-12-01T00:00:00,0,28,060009380320221201,LTK0000485968,R,I,,"LINESTRING (36292.550999999046 401391.2179999985, 36285.36899999902 401385.4210000001, 36281.81899999827 401376.8189999983, 36283.5 401367.4200000018)"
voorrangswegen_wegvak.828,,600094018,2022-12-01T00:00:00,0,189,060009401820221201,LTK0000485968,R,I,,"LINESTRING (36259.315900001675 401362.5007000007, 36233.47679999843 401351.31980000064, 36219.35480000079 401345.89719999954, 36196.3264000006 401339.38859999925, 36176.887099999934 401334.68079999834, 36165.51940000057 401332.3537000008, 36147.15599999949 401329.05050000176, 36124.14420000091 401325.9175999984, 36101.637299999595 401323.7215999998, 36075.508900001645 401322.3443999998)"
voorrangswegen_wegvak.829,,600093802,2022-12-01T00:00:00,0,28,060009380220221201,LTK0000485968,R,I,,"LINESTRING (36315.949999999255 401381.87999999896, 36310.35399999842 401389.2430000007, 36301.48000000045 401392.6570000015, 36292.550999999046 401391.2179999985)"
voorrangswegen_wegvak.830,,72202040,2022-12-01T00:00:00,0,29,007220204020221201,LTK0000485968,L,I,,"LINESTRING (36283.5 401367.4200000018, 36287.98099999875 401360.49500000104, 36296.80600000173 401356.55799999833, 36307.66800000146 401358.5940000005)"
voorrangswegen_wegvak.831,,64199035,2022-12-01T00:00:00,0,2323,006419903520221201,LTK0000485968,M,I,,"LINESTRING (32465.984400000423 399850.95479999855, 32456.48070000112 399833.70650000125, 32446.01550000161 399816.6702999994, 32434.228100001812 399800.6834000014, 32420.968699999154 399785.757100001, 32078.07250000164 399429.8541000001, 32065.25840000063 399416.1372000016, 32051.91820000112 399401.26029999927, 32039.038400001824 399385.95859999955, 32033.85610000044 399379.50939999893, 32021.77930000052 399363.59959999844, 32007.193500000983 399342.6356999986, 31996.43140000105 399325.75, 31986.308699999005 399308.4952000007, 31976.787200000137 399290.9054000005, 31966.232200000435 399269.3137000017, 31956.973400000483 399248.29239999875, 31949.569600000978 399229.72940000147, 31942.568900000304 399210.9941999987, 31916.218499999493 399138.3192999996, 31907.45380000025 399115.3502999991, 31899.80700000003 399096.8669000007, 31896.742800001055 399089.9127999991, 31888.30110000074 399071.7613000013, 31879.23429999873 399053.93400000036, 31869.637299999595 399036.4987999983, 31859.37750000134 399019.3169, 31848.6053000018 399002.4657000005, 31837.25490000099 398985.98580000177, 31821.83139999956 398965.3949000016, 31809.26199999824 398949.83579999954, 31800.32589999959 398939.35920000076, 31786.86679999903 398924.5320999995, 31770.802600000054 398907.97030000016, 31756.29129999876 398894.16479999945, 31741.412599999458 398880.7987000011, 31729.7584999986 398870.9774999991, 31714.210200000554 398858.38489999995, 31682.78029999882 398833.6394000016, 31301.21539999917 398535.5478999987, 31276.01159999892 398515.73629999906, 31260.46680000052 398503.14979999885, 31245.285300001502 398490.12970000133, 31234.560699999332 398480.37739999965, 31220.223799999803 398466.43989999965, 31206.366399999708 398452.01300000027, 31196.26590000093 398440.77380000055, 31183.424699999392 398425.507100001, 31171.094399999827 398409.7573999986, 31159.823600001633 398394.20710000023, 31148.62049999833 398377.6429999992, 31138.07059999928 398360.64990000054, 31133.159099999815 398352.24450000003, 31123.542199999094 398334.72260000184, 31114.54360000044 398316.85759999976, 31110.837600000203 398309.02320000157, 31102.823199998587 398290.7307000011, 31096.775600001216 398275.5676999986, 31089.93450000137 398256.77050000057, 31083.513099998236 398237.19640000165, 31071.989900000393 398198.8878000006, 31043.87970000133 398104.04289999977, 31036.28500000015 398081.7650000006)"
voorrangswegen_wegvak.832,,600093918,2022-12-01T00:00:00,0,20,060009391820221201,LTK0000485968,L,I,,"LINESTRING (32465.984400000423 399850.95479999855, 32471.01669999957 399852.23160000145, 32476.02100000158 399859.3500000015, 32474.844999998808 399865.6319999993)"
voorrangswegen_wegvak.833,,600944148,2022-12-01T00:00:00,0,223,060094414820221201,LTK0000496675,L,I,,"LINESTRING (57922.96599999815 426169.8969999999, 57929.59270000085 426167.07990000024, 57969.602299999446 426168.65089999884, 57991.62469999865 426168.9514000006, 58011.62739999965 426169.0934999995, 58031.628600001335 426168.71709999815, 58051.615699999034 426167.99439999834, 58071.59200000018 426167.0036999993, 58097.060800001025 426165.3407999985, 58120.95100000128 426163.3258000016, 58141 426162, 58144.81799999997 426161.694600001)"
voorrangswegen_wegvak.861,,600127317,2022-06-01T00:00:00,17,63,060012731720220601,LTK0000476332,L,I,,"LINESTRING (131483.76700000092 549127.2577, 131459.81320000067 549128.8566999994, 131443.81700000167 549132.6099999994, 131439.36190000176 549130.1603000015)"
voorrangswegen_wegvak.834,,72202042,2022-12-01T00:00:00,0,479,007220204220221201,LTK0000485968,L,I,,"LINESTRING (36315.949999999255 401381.87999999896, 36326.26900000125 401381.811999999, 36343.03990000114 401392.71079999954, 36355.30209999904 401401.4536000006, 36382.09650000185 401420.8742999993, 36398.060400001705 401432.93470000103, 36406.34439999983 401439.5742000006, 36421.63049999997 401452.4818999991, 36428.98959999904 401459.01150000095, 36443.596000000834 401472.6882000007, 36453.503600001335 401482.52059999853, 36467.3498999998 401496.98640000075, 36482.6623999998 401514.4332000017, 36495.34160000086 401529.9331, 36508.37779999897 401546.82550000027, 36520.03079999983 401563.0995000005, 36530.526099998504 401578.92229999974, 36540.988499999046 401595.9701000005, 36550.92320000008 401613.3289999999, 36554.61939999834 401620.25840000063, 36563.70870000124 401638.0711000003, 36571.3740000017 401653.95259999856, 36579.784899998456 401672.0967999995, 36595.02089999989 401707.1693000011, 36604.227499999106 401731.46550000086, 36606.240699999034 401744.34160000086)"
voorrangswegen_wegvak.835,,62192032,2022-12-01T00:00:00,0,967,006219203220221201,LTK0000485968,M,I,,"LINESTRING (31413.15700000152 396404.4120000005, 31425.14070000127 396366.2446999997, 31450.5513000004 396290.3869000003, 31469.378600001335 396233.4173000008, 31502.5821999982 396130.9204000011, 31538.73999999836 396016.49549999833, 31580.159000001848 395880.9349000007, 31591.65309999883 395842.6218999997, 31625.519600000232 395727.4987999983, 31650.392900001258 395640.29300000146, 31661.220400001854 395601.79890000075, 31694.84160000086 395479.8082000017)"
voorrangswegen_wegvak.836,,600093475,2022-12-01T00:00:00,0,475,060009347520221201,LTK0000485968,R,I,,"LINESTRING (36606.240699999034 401744.34160000086, 36598.78480000049 401734.1041000001, 36574.38830000162 401680.09230000153, 36561.73719999939 401652.79399999976, 36552.899099998176 401634.85229999945, 36542.37040000036 401614.8742999993, 36532.403999999166 401597.5625, 36526.802799999714 401588.49010000005, 36515.852099999785 401571.78240000084, 36511.138099998236 401564.89939999953, 36499.386700000614 401548.7135999985, 36494.18950000033 401541.8542000018, 36481.6875 401526.23750000075, 36469.7351000011 401512.22769999877, 36456.24419999868 401497.47949999943, 36445.534899998456 401486.47199999914, 36431.14070000127 401472.6132999994, 36416.28339999914 401459.2243000008, 36400.98369999975 401446.32919999957, 36397.52380000055 401443.5835000016, 36381.72899999842 401431.36470000073, 36365.71579999849 401419.9316000007, 36349.08570000157 401408.8354000002, 36332.090900000185 401398.28240000084, 36318.914999999106 401391.42500000075, 36315.949999999255 401381.87999999896)"
voorrangswegen_wegvak.837,,148271032,2022-12-01T00:00:00,0,30,014827103220221201,LTK0000484895,L,I,,"LINESTRING (74167.05579999834 435580.8841999993, 74176.69079999998 435592.3951999992, 74185.20129999891 435604.5725999996)"
voorrangswegen_wegvak.838,,600093521,2022-12-01T00:00:00,105,306,060009352120221201,LTK0000485968,R,I,,"LINESTRING (40204.31129999831 411064.5654999986, 40192.3125 411049.3344999999, 40182.715300001204 411036.37889999896, 40171.32589999959 411019.9503999986, 40159.96970000118 411002.03339999914, 40149.794300001115 410984.8249000013, 40144.88929999992 410976.0592, 40135.58249999955 410958.35240000114, 40127.93789999932 410942.50400000066, 40119.72019999847 410924.27149999887, 40111.74439999834 410904.92709999904, 40110.001899998635 410889.6074000001)"
voorrangswegen_wegvak.839,,600943968,2022-12-01T00:00:00,0,15,060094396820221201,LTK0000496677,M,I,,"LINESTRING (41723.42749999836 412791.77490000054, 41713.11600000039 412780.8900000006)"
voorrangswegen_wegvak.840,,600460325,2022-12-01T00:00:00,0,1438,060046032520221201,LTK0000496675,M,I,,"LINESTRING (56923.77749999985 426037.1367000006, 56889.19610000029 426037.96510000154, 56809.07569999993 426040.10500000045, 56759.19669999927 426041.6970999986, 56727.52120000124 426042.7082000002, 56716.1950000003 426043.06969999894, 56615.79800000042 426046.8623000011, 56575.82019999996 426048.22410000116, 56566.36789999902 426048.45149999857, 56556.20630000159 426048.6959999986, 56536.1977000013 426048.9591999985, 56516.19649999961 426048.92020000145, 56498.018199998885 426048.4470000006, 56491.07959999889 426048.2663999982, 56468.788800001144 426047.13120000064, 56449.91959999874 426045.80959999934, 56430.00180000067 426044.0203000009, 56406.06329999864 426041.4679999985, 56386.25869999826 426038.7934000008, 56366.85850000009 426035.70120000094, 56363.590900000185 426035.1158000007, 56347.1708999984 426032.1743000001, 56325.680500000715 426027.8691999987, 56318.4963000007 426026.4299999997, 56298.98580000177 426022.0203999989, 56297.223900001496 426021.58100000024, 56275.74929999933 426016.22580000013, 56256.43140000105 426011.0183000006, 56237.25219999999 426005.34699999914, 56211.75510000065 425997.0454999991, 56192.860599998385 425990.4877999984, 56175.842099998146 425984.22410000116, 56164.62379999831 425979.90260000154, 56157.174600001425 425977.0329999998, 56135.99410000071 425968.15890000015, 56122.60920000076 425962.1783000007, 56117.73119999841 425959.9987999983, 56099.6072999984 425951.54140000045, 56068.48099999875 425936.4305000007, 56032.67689999938 425918.59600000083, 55989.05779999867 425896.65029999986, 55928.907900001854 425866.38760000095, 55909.26419999823 425856.5044, 55891.542599998415 425847.2384000011, 55874.039599999785 425837.55629999936, 55856.86470000073 425827.3024000004, 55848.161899998784 425821.7478, 55831.59840000048 425810.5529999994, 55815.490100000054 425798.69519999996, 55806.39570000023 425791.5047999993, 55791.136500000954 425778.61769999936, 55789.394900001585 425777.0584000014, 55776.23600000143 425765.27690000087, 55760.53759999946 425750.4307000004, 55758.598700001836 425748.54100000113, 55746.22980000079 425736.48589999974, 55689.06529999897 425680.5133000016, 55638.23570000008 425630.40900000185, 55617.18250000104 425607.37860000134)"
voorrangswegen_wegvak.841,,102247038,2022-12-01T00:00:00,0,193,010224703820221201,LTK0000496675,L,I,,"LINESTRING (51139.930500000715 423585.0353000015, 51146.3049999997 423585.23860000074, 51155.98420000076 423591.5617999993, 51172.99450000003 423602.0524000004, 51207.23759999871 423622.73429999873, 51271.88080000132 423663.9059999995, 51304.65199999884 423683.625)"
voorrangswegen_wegvak.842,,600101210,2022-12-01T00:00:00,0,195,060010121020221201,LTK0000496675,R,I,,"LINESTRING (51498.38210000098 423806.2564000003, 51494.19909999892 423807.9167999998, 51480.09769999981 423799.9288999997, 51462.80730000138 423789.8579000011, 51371.21220000088 423735.9081000015, 51351.71700000018 423726.8029999994, 51328.57899999991 423713.2969999984)"
voorrangswegen_wegvak.843,,600952199,2022-12-01T00:00:00,0,225,060095219920221201,LTK0000496675,R,I,,"LINESTRING (58146.14059999958 426170.97989999875, 58146 426171, 58122.64059999958 426173.88329999894, 58102.70479999855 426175.5042000003, 58072.25030000135 426177.19629999995, 58052.25959999859 426177.8872999996, 58032.26069999859 426178.15459999815, 58010.68980000168 426178.054299999, 57990.70360000059 426177.6079999991, 57967.748500000685 426176.6484999992, 57947.792599998415 426175.3288999982, 57930.01689999923 426173.94530000165, 57922.96599999815 426169.8969999999)"
voorrangswegen_wegvak.844,,600093917,2022-12-01T00:00:00,0,23,060009391720221201,LTK0000485968,L,I,,"LINESTRING (32490.54600000009 399898.52600000054, 32496.162000000477 399900.5789999999, 32499.68200000003 399911.84530000016, 32497.639899998903 399916.248300001)"
voorrangswegen_wegvak.845,,64199039,2022-12-01T00:00:00,0,23,006419903920221201,LTK0000485968,R,I,,"LINESTRING (32497.639899998903 399916.248300001, 32492.742600001395 399913.9770999998, 32487.936999998987 399903.7320000008, 32490.54600000009 399898.52600000054)"
voorrangswegen_wegvak.846,,111250041,2022-12-01T00:00:00,0,193,011125004120221201,LTK0000496675,L,I,,"LINESTRING (55527.03099999949 425203.6832000017, 55528.56549999863 425211.7072999999, 55524.672699999064 425229.7272000015, 55521.41629999876 425249.46979999915, 55520.85080000013 425254.133200001, 55519.15469999984 425274.16750000045, 55518.579900000244 425294.16230000183, 55518.77320000157 425305.0993000008, 55520.096999999136 425325.1922999993, 55522.49289999902 425345.05220000073, 55526.29500000179 425357.5370000005, 55535.36600000039 425394.12000000104)"
voorrangswegen_wegvak.847,,600946108,2022-06-01T00:00:00,0,580,060094610820220601,LTK0000476331,M,I,,"LINESTRING (130182.12350000069 548714.5998000018, 130207.17170000076 548723.1202999987, 130249.7060999982 548739.2507000007, 130268.14149999991 548747.3863999993, 130285.01830000058 548756.189199999, 130302.25869999826 548766.3343000002, 130337.7714000009 548788.2644999996, 130504.27320000157 548886.6462000012, 130571.21299999952 548926.7239000015, 130647.37570000067 548971.9105000012, 130667.01550000161 548983.9734000005, 130687.6154000014 548997.2950999998)"
voorrangswegen_wegvak.848,,600946681,2022-06-01T00:00:00,0,15,060094668120220601,LTK0000499777,L,I,,"LINESTRING (147020 406720, 147032.79879999906 406728.0833999999)"
voorrangswegen_wegvak.849,,600946682,2022-06-01T00:00:00,0,413,060094668220220601,LTK0000499777,L,I,,"LINESTRING (147032.79879999906 406728.0833999999, 147039 406732, 147121.5865000002 406787.9408, 147239.57059999928 406868.4387000017, 147291.0936000012 406903.86510000005, 147307.40900000185 406915.4343999997, 147340.55319999903 406937.8332000002, 147373.7349999994 406961.2344999984)"
voorrangswegen_wegvak.850,,600946683,2022-06-01T00:00:00,0,19,060094668320220601,LTK0000499777,L,I,,"LINESTRING (147373.7349999994 406961.2344999984, 147389 406972)"
voorrangswegen_wegvak.851,,600946684,2022-06-01T00:00:00,0,23,060094668420220601,LTK0000499777,L,I,,"LINESTRING (148018.96730000153 407444.23409999907, 148034 407462)"
voorrangswegen_wegvak.852,,600946686,2022-06-01T00:00:00,0,17,060094668620220601,LTK0000499777,L,I,,"LINESTRING (147389 406972, 147403.59580000117 406981.2611999996)"
voorrangswegen_wegvak.853,,600945230,2022-06-01T00:00:00,0,1066,060094523020220601,LTK0000474457,R,I,,"LINESTRING (109540.4338000007 515576.6911999993, 109515.65249999985 515606.94530000165, 109502.7060999982 515622.1983000003, 109489.99529999867 515637.6411000006, 109469.78599999845 515663.0379000008, 109457.5091000013 515678.8299999982, 109437.95749999955 515704.9704999998, 109426.19079999998 515721.14290000126, 109414.6154000014 515737.4554999992, 109403.20300000161 515753.88749999925, 109387.62060000002 515777.12150000036, 109376.67229999974 515793.8605999984, 109365.90329999849 515810.72019999847, 109352.01179999858 515833.1831, 109331.62849999964 515867.53990000114, 109324.46719999984 515880.2393999994, 109315.27369999886 515897.9959000014, 109309.23889999837 515911.0982999988, 109301.78579999879 515929.6693999991, 109296.54839999974 515945.85920000076, 109291.72639999911 515965.2928000018, 109289.36439999938 515978.26579999924, 109288.08040000126 515987.0733000003, 109286.36210000142 516006.9902999997, 109286.0636 516026.99760000035, 109287.28620000184 516046.97260000184, 109290.0709999986 516066.7923000008, 109291.82660000026 516075.84329999983, 109296.52760000154 516095.22150000185, 109298.28400000185 516100.9096000008, 109303.11960000172 516114.9538999982, 109310.87420000136 516133.38639999926, 109315.8348999992 516143.5617999993, 109325.5859999992 516160.97199999914, 109337.00840000063 516177.99390000105, 109349.21519999951 516193.8403000012, 109352.8770999983 516198.1072999984, 109366.34360000119 516212.9107999988, 109372.62339999899 516219.3676000014, 109401.30249999836 516247.2659999989, 109488.4327000007 516329.84149999917, 109502.5736999996 516343.9847000018, 109558.40179999918 516401.2936999984, 109587 516433, 109601 516447)"
voorrangswegen_wegvak.854,,600946123,2022-06-01T00:00:00,0,405,060094612320220601,LTK0000476332,R,I,,"LINESTRING (130844.1053000018 549087.6400000006, 130856.72360000014 549094.6546999998, 130959.46020000055 549155.3949999996, 130964.74190000072 549158.4558999985, 130977.74199999869 549165.4970000014, 130995.55920000002 549174.6028999984, 131001.76060000062 549177.5111000016, 131017.90269999951 549184.2481000014, 131029.56810000166 549188.6766999997, 131049.84939999878 549194.5899999999, 131069.45439999923 549198.6552000009, 131074.78200000152 549199.436999999, 131101.26700000092 549201.8449999988, 131126.7199999988 549202.0170000009, 131152.6889999993 549201.1570000015, 131197 549194, 131220.49399999902 549189.1539999992)"
voorrangswegen_wegvak.855,,600946124,2022-06-01T00:00:00,18,20,060094612420220601,LTK0000476332,R,I,,"LINESTRING (130841.9860999994 549086.4618999995, 130844.1053000018 549087.6400000006)"
voorrangswegen_wegvak.856,,600945254,2022-06-01T00:00:00,0,15,060094525420220601,LTK0000474457,L,I,,"LINESTRING (110561.85220000148 514796.0210000016, 110574 514787)"
voorrangswegen_wegvak.857,,600945255,2022-06-01T00:00:00,0,404,060094525520220601,LTK0000474457,L,I,,"LINESTRING (110231 515028, 110280.63859999925 514994.28709999844, 110314.11510000005 514972.39279999956, 110347.37150000036 514950.1655000001, 110380.46240000054 514927.6878999993, 110415.70369999856 514903.14620000124, 110448.22089999914 514879.94359999895, 110480.55420000106 514856.3929999992, 110561.85220000148 514796.0210000016)"
voorrangswegen_wegvak.858,,600950651,2022-06-01T00:00:00,0,23,060095065120220601,LTK0000496797,R,I,,"LINESTRING (216782.32200000063 488895.9679999985, 216798 488889, 216803.3601000011 488887.3920000009)"
voorrangswegen_wegvak.862,,262498002,2022-06-01T00:00:00,0,193,026249800220220601,LTK0000476332,M,I,,"LINESTRING (131253.7899999991 549184.1719999984, 131402.31670000032 549140.4987000003, 131439.36190000176 549130.1603000015)"
voorrangswegen_wegvak.863,,600945602,2022-06-01T00:00:00,0,44,060094560220220601,LTK0000476337,L,I,,"LINESTRING (117789.35599999875 488688.12359999865, 117796.47300000116 488688.1719999984, 117816.47839999944 488688.13800000027, 117833.49599999934 488688.4226000011)"
voorrangswegen_wegvak.864,,600945603,2022-06-01T00:00:00,0,24,060094560320220601,LTK0000476337,L,I,,"LINESTRING (117765.71700000018 488687.9629999995, 117789.35599999875 488688.12359999865)"
voorrangswegen_wegvak.865,,600945272,2022-06-01T00:00:00,0,22,060094527220220601,LTK0000474457,L,I,,"LINESTRING (110574 514787, 110591.49740000069 514773.8621999994)"
voorrangswegen_wegvak.866,,600945273,2022-06-01T00:00:00,0,687,060094527320220601,LTK0000474457,L,I,,"LINESTRING (110591.49740000069 514773.8621999994, 110669.97230000049 514714.9397, 110701.75360000134 514690.64939999953, 110717.46539999917 514678.2734999992, 110750.5474999994 514651.63340000063, 110781.55519999936 514626.3636999987, 110958.18840000033 514481.3242999986, 110965.96579999849 514475.2899999991, 110981.97980000079 514463.37530000135, 110998.57110000029 514452.1992000006, 111010.3029000014 514445.0236000009, 111039.11740000173 514427.96180000156, 111074.05440000072 514408.54100000113, 111103.60960000008 514392.3511000015, 111120.89240000024 514382.26960000023, 111144.59070000052 514369.7113999985)"
