Ministerie;Handelsnaam_anoniem;4000 - Diensten en middelen overig;4110 - Consumptieve diensten;4120 - Risicobeheersen;4130 - Schoonmaak;4210 - Post-, koeriers- en transportdiensten;4310 - Documentmanagement, Documentontwikkeling en -verwerking;4410 - Afvalzorgmanagement;4510 - Inrichting van gebouwen;4610 - Benodigdheden en hulpmiddelen;4710 - Bankdiensten;Eindtotaal
DEF;anoniem_DEF_509;2;;;;;;;;;;2
DEF;anoniem_DEF_510;1;;;;;;;;;;1
DEF;anoniem_DEF_511;1;;;;;;;;;;1
DEF;anoniem_DEF_515;1;;;;;;;;;;1
DEF;anoniem_DEF_516;1;;;;;;;;;;1
DEF;anoniem_DEF_517;1;;;;;;;;;;1
DEF;anoniem_DEF_518;1;;;;;;;;;;1
DEF;anoniem_DEF_52;;;;;;;;;1;;1
DEF;anoniem_DEF_520;1;;;;;;;;;;1
DEF;anoniem_DEF_523;1;;;;;;;;;;1
DEF;anoniem_DEF_527;;;1;;;;;;;;1
DEF;anoniem_DEF_529;1;;;;;;;;;;1
DEF;anoniem_DEF_53;;1;;;;;;;;;1
DEF;anoniem_DEF_530;1;;;;;;;;;;1
DEF;anoniem_DEF_532;1;;;;;;;;;;1
DEF;anoniem_DEF_534;1;;;;;;;;;;1
DEF;anoniem_DEF_535;;;2;;;;;;;;2
DEF;anoniem_DEF_538;1;;;;;;;;;;1
DEF;anoniem_DEF_542;1;;;;;;;;;;1
DEF;anoniem_DEF_543;1;;;;;;;;;;1
DEF;anoniem_DEF_549;1;;;;;;;;;;1
DEF;anoniem_DEF_55;1;;;;;;;;;;1
DEF;anoniem_DEF_551;1;;;;;;;;1;;1
DEF;anoniem_DEF_553;1;;;;;;;;;;1
DEF;anoniem_DEF_557;1;;;;;;;;;;1
DEF;anoniem_DEF_559;1;;;;;;;;;;1
DEF;anoniem_DEF_56;;;;;;;;;1;;1
DEF;anoniem_DEF_561;1;;;;;;;;;;1
DEF;anoniem_DEF_564;1;;;;;;;;;;1
DEF;anoniem_DEF_565;;;;;;;;;1;;1
DEF;anoniem_DEF_569;;1;;;;;;;;;1
DEF;anoniem_DEF_57;1;;;;;;;;;;1
DEF;anoniem_DEF_576;1;;;;;;;;;;1
DEF;anoniem_DEF_58;1;;;;;;;;;;1
DEF;anoniem_DEF_580;;;;;;;;;1;;1
DEF;anoniem_DEF_584;1;;;;;;;;;;1
DEF;anoniem_DEF_585;;1;;;;;;;;;1
DEF;anoniem_DEF_587;1;;;;;;;;;;1
DEF;anoniem_DEF_593;1;;;;;;;;;;1
DEF;anoniem_DEF_594;;;1;;;;;;;;1
DEF;anoniem_DEF_595;1;;;;;;;;;;1
DEF;anoniem_DEF_596;1;;;;;;;;;;1
DEF;anoniem_DEF_599;1;2;;;;;;;;;2
DEF;anoniem_DEF_6;1;;;;;;;;;;1
DEF;anoniem_DEF_601;1;;;;;;;;;;1
DEF;anoniem_DEF_602;1;;;;;;;1;1;;1
DEF;anoniem_DEF_605;1;;;;;;;;;;1
DEF;anoniem_DEF_607;2;1;;;;;;;;;2
DEF;anoniem_DEF_609;1;;;;;;;;;;1
DEF;anoniem_DEF_610;2;;;;;;;;;;2
DEF;anoniem_DEF_614;1;;;;;;;;;;1
DEF;anoniem_DEF_615;1;;;;;;;;;;1
DEF;anoniem_DEF_618;1;;;;;;;;;;1
DEF;anoniem_DEF_619;;1;;;;;;;;;1
DEF;anoniem_DEF_62;1;;;;;;;;;;1
DEF;anoniem_DEF_623;;1;;;;;;;;;1
DEF;anoniem_DEF_627;1;;;;;;;;;;1
DEF;anoniem_DEF_629;1;;;;;;;;;;1
DEF;anoniem_DEF_632;1;;;;;;;;;;1
DEF;anoniem_DEF_635;1;;;;;;;;;;1
DEF;anoniem_DEF_637;3;;;;;;;;;;3
DEF;anoniem_DEF_640;;1;;;;;;;;;1
DEF;anoniem_DEF_643;2;;;;;;;;;;2
DEF;anoniem_DEF_651;1;;;;;;;;;;1
DEF;anoniem_DEF_652;;;;;;;;1;;;1
DEF;anoniem_DEF_654;1;;;;;;;;;;1
DEF;anoniem_DEF_655;;1;;;;;;;;;1
DEF;anoniem_DEF_659;1;;;;;;;;;;1
DEF;anoniem_DEF_663;1;;;;;;;;;;1
DEF;anoniem_DEF_665;1;;;;;;;;;;1
DEF;anoniem_DEF_67;;;;;;;;;1;;1
DEF;anoniem_DEF_671;1;;;;;;;;;;1
DEF;anoniem_DEF_677;2;1;;;;;;;;;2
DEF;anoniem_DEF_679;;1;;;;;;;;;1
DEF;anoniem_DEF_680;;1;;;;;;;;;1
DEF;anoniem_DEF_684;1;;;;;;;;;;1
DEF;anoniem_DEF_685;2;;;;;;;;;;2
DEF;anoniem_DEF_69;1;;;;;;;;;;1
DEF;anoniem_DEF_693;1;;;;;;;;;;1
DEF;anoniem_DEF_694;;;;;;;;;1;;1
DEF;anoniem_DEF_695;1;;;;;;;;;;1
DEF;anoniem_DEF_696;1;;;;;;;;;;1
DEF;anoniem_DEF_697;;1;;;;;;;;;1
DEF;anoniem_DEF_70;1;;;;;;;;;;1
DEF;anoniem_DEF_705;1;;;;;;;;1;;1
DEF;anoniem_DEF_710;1;;;;;;;;;;1
DEF;anoniem_DEF_716;;;;;;;;;1;;1
DEF;anoniem_DEF_718;1;;;;;;;;;;1
DEF;anoniem_DEF_719;;;;1;;;;;;;1
DEF;anoniem_DEF_72;;;;;;;;;1;;1
DEF;anoniem_DEF_720;1;;;;;;;;;;1
DEF;anoniem_DEF_721;1;;;;;;;;;;1
DEF;anoniem_DEF_723;1;;;;;;;;;;1
DEF;anoniem_DEF_724;1;;;;;;;;;;1
DEF;anoniem_DEF_726;;;;;;;;;1;;1
DEF;anoniem_DEF_729;1;;;;;;;;;;1
DEF;anoniem_DEF_73;;1;;;;;;;;;1
DEF;anoniem_DEF_730;;1;;;;;;;;;1
DEF;anoniem_DEF_735;1;;;;;;;;;;1
DEF;anoniem_DEF_739;;1;;;;;;;;;1
DEF;anoniem_DEF_740;1;;;;;;;;;;1
DEF;anoniem_DEF_744;;;;;;;;;1;;1
DEF;anoniem_DEF_746;1;;;;;;;;;;1
DEF;anoniem_DEF_747;1;;;;;;;;;;1
DEF;anoniem_DEF_749;;;;;;;;;1;;1
DEF;anoniem_DEF_751;;1;;;;;;;;;1
DEF;anoniem_DEF_756;1;;;;;;;;;;1
DEF;anoniem_DEF_763;2;;;;;;;;;;2
DEF;anoniem_DEF_764;;1;;;;;;;;;1
DEF;anoniem_DEF_767;1;;;;;;;;;;1
DEF;anoniem_DEF_768;1;;;;;;;;;;1
DEF;anoniem_DEF_770;2;;;;;;;;;;2
DEF;anoniem_DEF_773;1;;;;;;;;;;1
DEF;anoniem_DEF_776;1;;;;;;;;;;1
DEF;anoniem_DEF_779;1;;;;;;;;;;1
DEF;anoniem_DEF_781;1;;;;;;;;;;1
DEF;anoniem_DEF_787;1;;;;;;;;;;1
DEF;anoniem_DEF_789;2;;;;;;;;;;2
DEF;anoniem_DEF_791;1;;;;;;;;;;1
DEF;anoniem_DEF_792;1;;;;;;;;;;1
DEF;anoniem_DEF_793;1;;;;;;;;;;1
DEF;anoniem_DEF_794;;;;;;;;;1;;1
DEF;anoniem_DEF_796;1;;;;;;;;;;1
DEF;anoniem_DEF_797;1;;;;;;;;;;1
DEF;anoniem_DEF_799;1;;;;;;;;;;1
DEF;anoniem_DEF_80;1;;;;;;;;;;1
DEF;anoniem_DEF_800;;;;;;;;;1;;1
DEF;anoniem_DEF_806;1;;;;;;;;;;1
DEF;anoniem_DEF_808;1;;;;;;;;;;1
DEF;anoniem_DEF_810;1;;;;;;;;;;1
DEF;anoniem_DEF_813;;;;1;;;;;;;1
DEF;anoniem_DEF_815;;1;;;;;;;;;1
DEF;anoniem_DEF_820;1;;;;;;;;;;1
DEF;anoniem_DEF_822;1;;;;;;;;;;1
DEF;anoniem_DEF_826;1;;;;;;;;;;1
DEF;anoniem_DEF_83;;;;;;;;;3;;3
DEF;anoniem_DEF_830;1;;;;;;;;1;;1
DEF;anoniem_DEF_834;;1;;;;;;;;;1
DEF;anoniem_DEF_838;;1;;;;;;;;;1
DEF;anoniem_DEF_842;1;;;;;;;;;;1
DEF;anoniem_DEF_844;;1;;;;;;;;;1
DEF;anoniem_DEF_848;1;;;;;;;;;;1
DEF;anoniem_DEF_850;1;;;;;;;;;;1
DEF;anoniem_DEF_853;;1;;;;;;;;;1
DEF;anoniem_DEF_857;1;;;;;;;;;;1
DEF;anoniem_DEF_858;1;;;;;;;;;;1
DEF;anoniem_DEF_859;1;;;;;;;;;;1
DEF;anoniem_DEF_861;1;;;;;;;;;;1
DEF;anoniem_DEF_863;1;;;;;;;;;;1
DEF;anoniem_DEF_865;1;;;;;;;;;;1
DEF;anoniem_DEF_868;1;3;;;;;;;3;;4
DEF;anoniem_DEF_869;1;;1;;;;;;;;1
DEF;anoniem_DEF_871;1;2;;;;;;;1;;2
DEF;anoniem_DEF_873;1;;;;;;;;;;1
DEF;anoniem_DEF_876;1;;;;;;;;;;1
DEF;anoniem_DEF_877;;2;;;;;;;;;2
DEF;anoniem_DEF_879;1;;;;;;;;;;1
DEF;anoniem_DEF_88;1;;;;;;;;;;1
DEF;anoniem_DEF_881;1;;;;;;;;;;1
DEF;anoniem_DEF_882;1;;;;;;;;;;1
DEF;anoniem_DEF_884;1;;;;;;;;;;1
DEF;anoniem_DEF_885;1;;;;;;;;;;1
DEF;anoniem_DEF_890;1;;;;;;;;;;1
DEF;anoniem_DEF_894;1;1;;;;;;;;;1
DEF;anoniem_DEF_901;1;;;;;;;;;;1
DEF;anoniem_DEF_905;1;1;;;;;;;;;1
DEF;anoniem_DEF_906;1;;;;;;;;;;1
DEF;anoniem_DEF_908;1;;;;;;;;;;1
DEF;anoniem_DEF_910;;1;;;;;;;;;1
DEF;anoniem_DEF_915;3;;;;;;;;;;3
DEF;anoniem_DEF_919;;;;;;;;;3;;3
DEF;anoniem_DEF_920;;;1;;;;;;;;1
DEF;anoniem_DEF_924;;1;;;;;;;1;;1
DEF;anoniem_DEF_927;1;;;;;;;;;;1
DEF;anoniem_DEF_929;1;;;;;;;;;;1
DEF;anoniem_DEF_93;1;;;;;;;;;;1
DEF;anoniem_DEF_933;1;;;;;;;;;;1
DEF;anoniem_DEF_936;3;;;;;;;;1;;3
DEF;anoniem_DEF_94;;;;;;;;;2;;2
DEF;anoniem_DEF_941;1;1;;;;;;;1;;1
DEF;anoniem_DEF_947;1;1;;;;;;;;;1
DEF;anoniem_DEF_948;1;;;;;;;;;;1
DEF;anoniem_DEF_949;5;3;;;;;;;1;;5
DEF;anoniem_DEF_95;1;;;;;;;;;;1
DEF;anoniem_DEF_951;1;;;;;;;;;;1
DEF;anoniem_DEF_956;1;;;;;;;;;;1
DEF;anoniem_DEF_958;;1;;;;;;;;;1
DEF;anoniem_DEF_96;1;;;;;;;;;;1
DEF;anoniem_DEF_962;1;;;;;;;;;;1
DEF;anoniem_DEF_966;1;;;;;;;;;;1
DEF;anoniem_DEF_969;1;;;;;;;;;;1
DEF;anoniem_DEF_971;;1;;;;;;;;;1
DEF;anoniem_DEF_975;1;;;;;;;;;;1
DEF;anoniem_DEF_977;;;;;;;;;1;;1
DEF;anoniem_DEF_978;;1;;;;;;;;;1
DEF;anoniem_DEF_98;1;;;;;;;;;;1
DEF;anoniem_DEF_986;1;;;;;;;;;;1
DEF;anoniem_DEF_988;1;;;;;;;;;;1
DEF;anoniem_DEF_992;;1;;;;;;;;;1
DEF;anoniem_DEF_995;1;;;;;;;;;;1
DEF;anoniem_DEF_996;1;;;;;;;;;;1
DEF;anoniem_DEF_998;1;;;;;;;;;;1
DEF;Antargaz Nederland B.V.;1;;;;;;;;;;1
DEF;Antratek Electronics;1;;;;;;;;;;1
DEF;ANWB-Rijopleiding;1;;;;;;;;;;1
DEF;AO Core B.V.;2;;;;;;;;1;;2
DEF;Ap-Art;1;;;;;;;;;;1
DEF;Apex Global B.V.;1;;;;;;;;4;;4
DEF;Apothekers Combinatie Coevorden B.V.;1;;;;;;;;;;1
DEF;Applied Research Laboratory Eur. (ARLE) B.V.;4;;;;;;;;3;;4
DEF;APS Squadron Patches B.V.;2;;;;;;;;1;;2
DEF;Aqua Experience Kymo;1;;;;;;;;;;1
DEF;Aquemini B.V.;1;;;;;;;;;;1
DEF;Aragorn Service;1;;;;;;;;;;1
DEF;Architektenburo en Bouwburo Coors B.V.;;;;;;;;7;;;7
DEF;Arion;1;;;;;;;;;;1
DEF;Arjen Organiseert;1;;;;;;;;;;1
DEF;Arjo Nederland B.V.;1;;;;;;;;;;1
DEF;Artful Leadership B.V.;1;;;;;;;;;;1
DEF;Artiestenverloningen B.V.;2;;;;;;;;;;2
DEF;Artifac B.V.;1;;;;;;;;;;1
DEF;Artihove Regina B.V.;1;1;;;;;;;;;1
DEF;Artnic;;;;;;;;;;1;1
DEF;Asav Hef- en Hijstechniek B.V.;1;;;;;;;;;;1
DEF;Asecos B.V.;;;;;;;;;2;;2
DEF;ASH Carrosserie B.V.;;;;;;;;;2;;2
DEF;Asito B.V.;;;;4;;;;;;;4
DEF;ASP Adventure B.V.;;1;;;;;;;;;1
DEF;Assa Abloy Hospitality Benelux B.V.;1;;;;;;;;1;;1
DEF;Asset Manag. Control Tools & Training B.V.;1;;;;;;;;;;1
DEF;Asu B.V.;1;;;;;;;;;;1
DEF;ASV Automobielbedrijven B.V.;2;;;;;;;;;;2
DEF;At Computing B.V.;1;;;;;;;;;;1
DEF;Atal B.V.;2;;;;;;;;;;2
DEF;Atelier Schinkel;1;;;;;;;;;;1
DEF;Atimo Nederland B.V.;1;;;;;;;;;;1
DEF;Atlas Copco Internationaal B.V.;;;;;;;;;4;;4
DEF;Atlas Copco Tools Nederland;1;;;;;;;;1;;1
DEF;ATP Business Travel B.V.;1;;;;;;;;;;1
DEF;Audio Based;1;;;;;;;;;;1
DEF;Audion Elektro B.V.;;;;;;;;;2;;2
DEF;Audipack Produktie B.V.;;;;;;;;;2;;2
DEF;Autec Hefbruggen B.V.;;;;;;;;;2;;2
DEF;Authentiek leiderschap B.V.;1;;;;;;;;;;1
DEF;Autobedrijf Wolters & Wolters;1;;;;;;;;;;1
DEF;Autohaas Lease;1;;;;;;;;;;1
DEF;Automator B.V.;;;;;;;;;1;;1
DEF;Autoplex Zevenaar B.V.;2;;;;;;;;;;2
DEF;Auto's & Scooters;1;;;;;;;;;;1
DEF;Autoverhuur Bultman B.V.;1;;;;;;;;;;1
DEF;AV Brothers B.V.;1;;;;;;;;;;1
DEF;Avablooms Flowers & More;1;;;;;;;;;;1
DEF;Avantgarde Media;1;;;;;;;;;;1
DEF;AVEQ show, theatre & congress facilities B.V.;;;;;;;;;1;;1
DEF;Avera Distributing;1;;;;;;;;;;1
DEF;Avex B.V.;1;;;;;;;;;;1
DEF;AVR-Afvalverwerking B.V.;1;;;;;;;;;;1
DEF;Aworkx Workwear;2;;;;;;;;;;2
DEF;Axces B.V.;1;;;;;;;;;;1
DEF;Axiell ALM Netherlands B.V.;1;;;;;;;;;;1
DEF;AXIT Automatisering B.V.;1;;;;;;;;;;1
DEF;Axitraxi B.V.;1;1;;;;;;;;;1
DEF;AyTo Promo;1;;;;;;;;;;1
DEF;AZ Barbecue & Gourmet Partyservice B.V.;1;2;;;;;;;;;2
DEF;Azerty;1;;;;;;;;;;1
DEF;Azerty Large Accounts B.V.;1;;;;;;;;;;1
DEF;B&M Service B.V.;;;;;;;;;4;;4
DEF;B.V. Algemeen Nederlands Persbureau ANP;1;;;;;;;;;;1
DEF;B.V. Algemeen Verpakkings Centrum A.V.C.;1;;;;;;;;;;1
DEF;B.V. Eerste Hulp Dichtbij!;;;;;;;;;1;;1
DEF;B.V. Hillegomsche Houthandel;3;;;;;;;;;;3
DEF;B.V. Holl. Medi-Serv./Inf.-Displayservices;1;;;;;;;;;;1
DEF;B.V. Leeuwbouw;1;;;;;;;;;;1
DEF;B.V. Ned. Instrumenten Compagnie 'Nedinsco';1;;;;;;;;;;1
DEF;B.V. Rederij G. Doeksen en Zonen;1;;;;;;;;;;1
DEF;B.V. Rubberindustrie E.B.O.;1;;;;;;;;;;1
DEF;B.V. se Conduire;;;;;;;;;1;;1
DEF;B.V. Sport;1;;;;;;;;;;1
DEF;B.V. Technisch Bureau Duspra;1;;;;;;;;;;1
DEF;B.V. Twimva;1;;;;;;;;;;1
DEF;B.V. Verenigde Kunststof Bedrijven (V.K.B.);;;;;;;;;1;;1
DEF;B.V.D.A. International B.V.;1;;;;;;;;2;;2
DEF;B+B Vakmedianet B.V.;1;;;;;;;;;;1
DEF;B4ict Services B.V.;2;;;;;;;;;;2
DEF;B55;1;;;;;;;;;;1
DEF;Backshop B.V.;;;;;;;;1;;;1
DEF;Badges Unlimited;1;;;;;;;;1;;1
DEF;Baetsen Containers B.V.;1;;;;;;;;;;1
DEF;Bakker Brandstoffen;1;;;;;;;;;;1
DEF;Bakker Geluidsverhuur;;;;;;;;1;;;1
DEF;Bakker Magnetics B.V.;1;;;;;;;;;;1
DEF;Bakker Van de Kletersteeg;;1;;;1;;;;;;2
DEF;Bakkerij Boonstra;;1;;;;;;;;;1
DEF;Bakkers Brigade B.V.;1;7;;;;;;;;;7
DEF;Balans Automatisering;1;;;;;;;;;;1
DEF;Banketbakkerij Teurlings B.V.;;1;;;;;;;;;1
DEF;Banketbakkerij van Asselt B.V.;1;;;;;;;;;;1
DEF;Bar IJsselhal;1;;;;;;;;;;1
DEF;Bar Restaurant Pavlov B.V.;;1;;;;;;;;;1
DEF;Bark Verpakkingen B.V.;;;;;;;;;1;;1
DEF;Barkasbus;;1;;;;;;;;;1
DEF;Barletta B.V.;1;;;;;;;;;;1
DEF;Barlucca;;1;;;;;;;;;1
DEF;Barrera B.V.;;;1;;;;;;;;1
DEF;Bastion Hotel Breda B.V.;1;;;;;;;;;;1
DEF;Bastion Hotel Leeuwarden B.V.;;2;;;;;;;;;2
DEF;Baton Music;1;;;;;;;;;;1
DEF;Bauerfeind Benelux B.V.;1;;;;;;;;;;1
DEF;Baumann & Steffen Sicherheitstechn. Ned. B.V.;1;;;;;;;;4;;4
DEF;Bax-shop.nl B.V.;1;;;;;;;2;;;2
DEF;Bazelmans Audio Visual Rentals;1;;;;;;;;;;1
DEF;BBQ Hotline;;1;;;;;;;;;1
DEF;BBQ King;1;;;;;;;;;;1
DEF;BCB B.V.;1;;;;;;;;;;1
DEF;BCC (Elektro-Speciaalzaken) B.V.;1;;;;;;;;;;1
DEF;BCD Travel Nederland B.V.;1;;;;;;;;;;1
DEF;Beat It B.V.;2;;;;;;;;;;2
DEF;Bechtle direct B.V.;1;;;;;;;;;;1
DEF;Beckers Percussion;1;;;;;;;;;;1
DEF;Bedia Support;1;;;;;;;;;;1
DEF;Bedrijfskleding Handelshuis;;;;;;;;;1;;1
DEF;BeeDirect B.V.;4;;;;;;;;;;4
DEF;Beeldspraak;1;;;;;;;;;;1
DEF;Bee-Line B.V.;1;;;;;;;;;;1
DEF;BeeTronics B.V.;1;;;;;;;;;;1
DEF;BeGlobal Relatiegeschenken;1;;;;;;;;;;1
DEF;Beinspired2;1;;;;;;;;;;1
DEF;Beker- en Biljarthuis Lambregts V.O.F.;1;;;;;;;;;;1
DEF;BekkerLaGram Waalwijk B.V.;1;;;;;;;;;;1
DEF;Bema Kunststoffen B.V.;;;;;;;;;3;;3
DEF;Benders B.V.;;;;;;;;1;;;1
DEF;Bendertechniek B.V.;;;;;;;;;2;;2
DEF;Benegas;1;;;;;;;;;;1
DEF;Benelux NDT & Inspection Supplies B.V.;1;;;;;;;;;;1
DEF;Be-O Bottle B.V.;1;;;;;;;;;;1
DEF;Berdex Carross.- en Handelsonderneming B.V.;1;;;;;;;;;;1
DEF;Bergers Interieurs B.V.;;;;;;;;1;;;1
DEF;BergingsCombinatie Utrecht (B.C.U.) V.O.F.;2;;;;;;;;;;2
DEF;Berko Noord B.V.;;;;;;;;;1;;1
DEF;BERRT Allroad motor reizen en trainingen;1;;;;;;;;;;1
DEF;Bestenzet Printing B.V.;1;;;;;;;;;;1
DEF;Besthoma Trading International B.V.;1;;;;;;;;;;1
DEF;Bestuursacademie Nederland Opleidingen B.V.;1;;;;;;;;;;1
DEF;Betam Truck & Carwash;1;;;;;;;;;;1
DEF;Bevahuis V.O.F.;1;;;;;;;;;;1
DEF;Bever B.V.;2;;;;;;;;5;;5
DEF;BHG Randstad II B.V.;;1;;;;;;;;;1
DEF;BHV Centrale B.V.;;;;;;;;;1;;1
DEF;Bhv-Specialist.Nl;1;;1;;;;;1;1;;1
DEF;BHVstore.nl;;;2;;;;;;;;2
DEF;Bieling Zeefdruk B.V.;1;;;;;;;;;;1
DEF;Bierbrouwerij De Koningshoeven B.V.;;1;;;;;;;;;1
DEF;Big Boulder;1;;;;;;;;;;1
DEF;BIGA B.V.;;;;;;;;;6;;6
DEF;BIGA Groep B.V.;1;;;;;;;;3;;3
DEF;BigBrands B.V.;;;;;;;;2;;;2
DEF;BIGproductions;3;;;;;;;;;;3
DEF;BijMij;1;;;;;;;;1;;1
DEF;bijzonderdruk B.V.;1;1;;;;;;;1;;1
DEF;BijzonderStrafrecht B.V.;;1;;;;;;;;;1
DEF;Biker Outfit B.V.;1;;;;;;;;;;1
DEF;Bikeshop Amersfoort B.V.;1;;;;;;;;;;1
DEF;Bilderberg Europa Hotel Scheveningen;;1;;;;;;;;;1
DEF;Bilderberg Hotel 't Speulderbos;;1;;;;;;;;;1
DEF;Bilderberg Parkhotel Rotterdam;1;;;;;;;;;;1
DEF;Bilderberg Wolfheze B.V.;1;1;;;;;;;;;1
DEF;Binkert;1;;;;;;;;;;1
DEF;Binnen Markt;;1;;;;;;;;;1
DEF;Bintra;;;;;;;;;1;;1
DEF;BIS Bedrijfs Informatie Systemen B.V.;2;;;;;;;;;;2
DEF;bisou B.V.;;1;;;;;;;;;1
DEF;Bistro De Zoete Inval V.O.F.;;1;;;;;;;;;1
DEF;Bistro D'Ouwe Leeuw;;1;;;;;;;;;1
DEF;Bistro Pampus;;1;;;;;;;;;1
DEF;Bizzwear Facilities B.V.;;;;;;;;;4;;4
DEF;BKS Service B.V.;;;;;;;;;2;;2
DEF;BL Engineering;1;;;;;;;;;;1
DEF;Black Box International B.V.;1;;;;;;;;;;1
DEF;Blanchard International B.V.;1;;;;;;;;;;1
DEF;Blickle Wielen B.V.;1;;;;;;;;;;1
DEF;Block Interieur Design;;;;;;;;1;;;1
DEF;BLOEM!;1;1;;;;;;;;;2
DEF;Bloembinderij de Korenschoof;;;;;1;;;;;;1
DEF;Bloemboetiek Dille;;1;;;;;;;1;;1
DEF;Bloemenboutique Nicole V.O.F.;1;1;;;;;;;;;1
DEF;Bloemenhuis Vink;;1;;;;;;;;;1
DEF;Bloemenkas Eindhoven;1;;;;;;;;;;1
DEF;Bloemenkiosk Snijder';1;;;;;;;;;;1
DEF;Bloemenmagazijn Johan;;1;;;;;;;;;1
DEF;Bloemennis;;;;;;;;1;;;1
DEF;BloemenNoord;;1;;;;;;;;;1
DEF;Bloemformule 55 B.V.;1;;;;;;;;;;1
DEF;Bloemisterij Labberton B.V.;1;1;;;;;;1;;;1
DEF;Bloemsierkunst Dorpmans;;1;;;;;;;;;1
DEF;Bloemsierkunst Halfman V.O.F.;;;;;;;;1;;;1
DEF;Blok Filters B.V.;;;;;;;;;1;;1
DEF;Blommetje van Blom;1;1;;;;;;;1;;1
DEF;Blomsma Print & Sign B.V.;1;;;;;;;;2;;2
DEF;Bloom Flowerstudio;;1;;;;;;;;;1
DEF;blooming hotel en conferentielandgoed B.V.;;1;;;;;;;;;1
DEF;Blue Shell B.V.;1;;;;;;;;;;1
DEF;Bluekens Truck en Bus B.V.;1;;;;;;;;;;1
DEF;BMN Bouwmaterialen B.V.;2;;;;;;;;;;2
DEF;BMT Fire & Rescue B.V.;;;2;;;;;;;;2
DEF;Boasso Global Netherlands B.V.;1;;;;;;;;;;1
DEF;Bob B.V.;1;;;;;;;;;;1
DEF;BOBBI'S BAR B.V.;;1;;;;;;;;;1
DEF;Boca Kaarsen Groep B.V.;;1;;;;;;;1;;1
DEF;Böcker Nederland B.V.;;;;;;;;;1;;1
DEF;Boek- en Kantoorboekhandel Plukker B.V.;1;;;;;;;;;;1
DEF;Boeketcadeau.nl;1;;;;;;;;;;1
DEF;Boeketterie Binnenweg;1;;;;;;;;;;1
DEF;Boekhandel De Slegte Leiden B.V.;1;;;;;;;;;;1
DEF;Boekhandel en Drukkerij Van den Munckhof B.V.;1;;;;;;;;;;1
DEF;Boels Verhuur;2;;;;;;;1;1;;2
DEF;Boels Verhuur Assen;1;;;;;;;;;;1
DEF;Boels Verhuur Eindhoven;1;;;;;;;;;;1
DEF;Boerhof Projectinrichters;1;;;;;;;;;;1
DEF;Boertien Vergouwen Overduin B.V.;1;;;;;;;;;;1
DEF;Boes Almelo Lastechniek B.V.;1;;;;;;;;;;1
DEF;Bogart B.V.;1;;;;;;;;;;1
DEF;Bonnema Watersport B.V.;1;;;;;;;;;;1
DEF;Boom B.V.;1;;;;;;;;;;1
DEF;Boom uitgevers Amsterdam B.V.;2;;;;;;;;;;2
DEF;Boon Schoen- en Sleutelservice Amersfoort;;;;;;;;1;;;1
DEF;Boonstra Retail B.V.;1;1;;;;;;;;;1
DEF;Boot & Stuurliedencoöp. 'De Koperen Ploeg' WA;1;;;;;;;;;;1
DEF;Borduren & meer;1;;;;;;;;;;1
DEF;Borduur Tekst Apeldoorn;1;;;;;;;;;;1
DEF;Bosan B.V.;;;;;;;;;5;;5
DEF;Bosch Rexroth B.V.;;;;;;;;;1;;1
DEF;Bossec-Technics;;;;;;;;2;;;2
DEF;Botenverhuur De Rijnstroom;1;;;;;;;;;;1
DEF;Boterhal;1;;;;;;;;;;1
DEF;Boterwaag Den Haag B.V.;;1;;;;;;;;;1
DEF;Bouwcenter Filippo B.V.;1;;;;;;;;;;1
DEF;Bouwhekken Nederland B.V.;1;;;;;;;;;;1
DEF;Bouwmarkt Elburg B.V.;1;;;;;;;;;;1
DEF;Bouwmaterialenhandel Het Klooster B.V.;1;;;;;;;;;;1
DEF;Bovendonk Beheer B.V.;;1;;;;;;;;;1
DEF;Bovenkade 1 B.V.;;1;;;;;;;;;1
DEF;BP Europa SE - BP Nederland;1;;;;;;;;;;1
DEF;BPI Services B.V.;;;;;;;;;3;;3
DEF;BPS International B.V.;1;;;;;;;;;;1
DEF;Bracamonte Convenient Kitchen B.V.;;6;;;;;;;;;6
DEF;Brand Commerce B.V.;1;;;;;;;;;;1
DEF;Brandenburg Industry Service Specials;1;;;;;;;;;;1
DEF;Brapewo;1;;;;;;;;;;1
DEF;Brasserie de Berk B.V.;1;;;;;;;;;;1
DEF;Brasserie Waalhaven;;1;;;;;;;;;1
DEF;Bredemeijer Group B.V.;1;;;;;;;;;;1
DEF;Bredenoord B.V.;1;;;;;;;;1;;1
DEF;Breeland B.V.;1;;;;;;;;;;1
DEF;Brekupa Technics B.V.;1;;;;;;;;1;;1
DEF;Breukelaar Horeca Exploitatie B.V.;;1;;;;;;;;;1
DEF;Breur IJzerhandel Vlietlaan B.V.;;;;;;;;;1;;1
DEF;Brezan Automaterialen Goes;1;;;;;;;;;;1
DEF;Brezo-Elan B.V.;1;;;;;;;;;;1
DEF;Bribus B.V.;2;;;;;;;;;;2
DEF;Bright Events;;1;;;;;;;;;1
DEF;Brink Industrial B.V.;;;;;;;5;;;;5
DEF;Brink Management/Advies;1;;;;;;;;;;1
DEF;Britline;1;;;;;;;;;;1
DEF;Broeke Logistieke Dienstverlening;1;;;;;;;;;;1
DEF;Broekmans en van Poppel B.V.;1;;;;;;;;;;1
DEF;Bron Gascare B.V.;1;;;;;;;;3;;3
