version,title2,latitude,longitude,ns1:field3217,description4,ns1:field3216,description5,ns1:field3210,description6,ns1:field3211,description7,ns1:field3212,description8,ns1:field3213,description9,ns1:field3214,description10
2,Wittevrouwensingel 46,52.0954433034,5.1266064356,30082,Zonenummer,313,Objectid,28201,Automaatnummer,Wittevrouwensingel 46,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572CA,Postcode
2,Wittevrouwensingel 74,52.0971138568,5.1271870881,30082,Zonenummer,314,Objectid,28202,Automaatnummer,Wittevrouwensingel 74,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572CC,Postcode
2,Kapelstraat 2,52.0955118977,5.1285518711,30082,Zonenummer,315,Objectid,28203,Automaatnummer,Kapelstraat 2,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572CL,Postcode
2,Kapelstraat 9,52.0955277819,5.1287742663,30082,Zonenummer,316,Objectid,28204,Automaatnummer,Kapelstraat 9,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572RH,Postcode
2,Leistraat 10,52.0957481493,5.1280486731,30082,Zonenummer,317,Objectid,28205,Automaatnummer,Leistraat 10,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572RE,Postcode
2,Biltstraat 48,52.0952741317,5.1284472421,30082,Zonenummer,318,Objectid,28206,Automaatnummer,Biltstraat 48,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572BC,Postcode
2,Biltstraat 60,52.0953198367,5.1291364715,30082,Zonenummer,319,Objectid,28207,Automaatnummer,Biltstraat 60,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572BD,Postcode
2,Obrechtstraat 28,52.0962028063,5.1295396406,30082,Zonenummer,320,Objectid,28208,Automaatnummer,Obrechtstraat 28,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572EE,Postcode
2,Goedestraat 64,52.0974137449,5.1311137374,30082,Zonenummer,321,Objectid,28209,Automaatnummer,Goedestraat 64,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572RW,Postcode
2,Bouwstraat 29,52.0970943167,5.1305920775,30082,Zonenummer,322,Objectid,28210,Automaatnummer,Bouwstraat 29,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572SN,Postcode
2,Goedestraat 42,52.0967107249,5.1307863731,30082,Zonenummer,323,Objectid,28211,Automaatnummer,Goedestraat 42,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572RV,Postcode
2,Goedestraat 12,52.0957936361,5.1302035821,30082,Zonenummer,324,Objectid,28212,Automaatnummer,Goedestraat 12,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572RT,Postcode
2,Biltstraat 98,52.0954356249,5.1310383080,30082,Zonenummer,325,Objectid,28213,Automaatnummer,Biltstraat 98,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572BH,Postcode
2,Bekkerstraat 62 BS,52.0968466164,5.1319508619,30082,Zonenummer,326,Objectid,28214,Automaatnummer,Bekkerstraat 62 BS,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572SJ,Postcode
2,Bekkerstraat 92,52.0974858967,5.1323104671,30082,Zonenummer,327,Objectid,28215,Automaatnummer,Bekkerstraat 92,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572SK,Postcode
2,Palmstraat 38,52.0970521380,5.1332873569,30082,Zonenummer,328,Objectid,28216,Automaatnummer,Palmstraat 38,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572TD,Postcode
2,Poortstraat 5,52.0960313148,5.1334395088,30082,Zonenummer,329,Objectid,28217,Automaatnummer,Poortstraat 5,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572HA,Postcode
2,Poortstraat 35,52.0969383524,5.1341919454,30082,Zonenummer,330,Objectid,28218,Automaatnummer,Poortstraat 35,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572HC,Postcode
2,Gildstraat 140,52.0975620450,5.1347970371,30082,Zonenummer,331,Objectid,28219,Automaatnummer,Gildstraat 140,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572ET,Postcode
2,Oude Kerkstraat 32,52.0966343610,5.1356422603,30082,Zonenummer,332,Objectid,28220,Automaatnummer,Oude Kerkstraat 32,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572TK,Postcode
2,Biltstraat 150,52.0956155175,5.1344097457,30082,Zonenummer,333,Objectid,28221,Automaatnummer,Biltstraat 150,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3572BM,Postcode
2,Wittevrouwensingel 100,52.0980635598,5.1256786348,30082,Zonenummer,356,Objectid,28244,Automaatnummer,Wittevrouwensingel 100,Adres,Wittevrouwen,Rayon,Utrecht,Woonplaats,3514AM,Postcode
2,1e Daalsedijk 211,52.0973433558,5.1054213840,30083,Zonenummer,357,Objectid,28301,Automaatnummer,1e Daalsedijk 211,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513TE,Postcode
2,Spijkerstraat 18,52.0954965732,5.1060478150,30083,Zonenummer,358,Objectid,28302,Automaatnummer,Spijkerstraat 18,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513SL,Postcode
2,Spijkerstraat 1,52.0955452278,5.1065391236,30083,Zonenummer,359,Objectid,28303,Automaatnummer,Spijkerstraat 1,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513SL,Postcode
2,Wolfstraat 48,52.0945637262,5.1073196378,30083,Zonenummer,360,Objectid,28304,Automaatnummer,Wolfstraat 48,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513SX,Postcode
2,1e Daalsedijk 176,52.0950893178,5.1076098433,30083,Zonenummer,361,Objectid,28305,Automaatnummer,1e Daalsedijk 176,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513TH,Postcode
2,1e Daalsedijk 131,52.0960138764,5.1069782870,30083,Zonenummer,362,Objectid,28306,Automaatnummer,1e Daalsedijk 131,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513TC,Postcode
2,Amsterdamsestraatweg 118,52.0971149909,5.1059047354,30083,Zonenummer,363,Objectid,28307,Automaatnummer,Amsterdamsestraatweg 118,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513AL,Postcode
2,Amsterdamsestraatweg 44,52.0958046753,5.1081627018,30083,Zonenummer,364,Objectid,28308,Automaatnummer,Amsterdamsestraatweg 44,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513AG,Postcode
2,Amsterdamsestraatweg 83,52.0968469175,5.1069482580,30083,Zonenummer,365,Objectid,28309,Automaatnummer,Amsterdamsestraatweg 83,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513AB,Postcode
2,Beverstraat 24,52.0972810695,5.1075773290,30083,Zonenummer,366,Objectid,28310,Automaatnummer,Beverstraat 24,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513AR,Postcode
2,Otterstraat 42,52.0965644259,5.1078888718,30083,Zonenummer,367,Objectid,28311,Automaatnummer,Otterstraat 42,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513CM,Postcode
2,Herenweg 10,52.0963732099,5.1086697786,30083,Zonenummer,368,Objectid,28312,Automaatnummer,Herenweg 10,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513CE,Postcode
2,Weerdsingel W.Z. 18,52.0960266186,5.1105582553,30083,Zonenummer,369,Objectid,28313,Automaatnummer,Weerdsingel W.Z. 18,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513BB,Postcode
2,Weerdsingel W.Z. 25,52.0963295407,5.1115356582,30083,Zonenummer,370,Objectid,28314,Automaatnummer,Weerdsingel W.Z. 25,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513BB,Postcode
2,Singelstraat 22,52.0970567567,5.1108879425,30083,Zonenummer,371,Objectid,28315,Automaatnummer,Singelstraat 22,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513BP,Postcode
2,Kruisweg 1,52.0973618333,5.1098018466,30083,Zonenummer,372,Objectid,28316,Automaatnummer,Kruisweg 1,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513CS,Postcode
2,Kruisweg 29,52.0976272814,5.1088850608,30083,Zonenummer,373,Objectid,28317,Automaatnummer,Kruisweg 29,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513CS,Postcode
2,Herenweg 301,52.0976999461,5.1116838611,30083,Zonenummer,375,Objectid,28319,Automaatnummer,Herenweg 301,Adres,Pijlsweerd,Rayon,Utrecht,Woonplaats,3513CD,Postcode
2,Ramstraat 47,52.0925750947,5.1397277576,30061,Zonenummer,403,Objectid,36118,Automaatnummer,Ramstraat 47,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581HG,Postcode
2,Oudwijk 8,52.0919253267,5.1393197424,30061,Zonenummer,404,Objectid,36119,Automaatnummer,Oudwijk 8,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581TJ,Postcode
2,Haagstraat 35,52.0920922875,5.1388877250,30061,Zonenummer,405,Objectid,36120,Automaatnummer,Haagstraat 35,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581SW,Postcode
2,Vlietstraat 17,52.0916380981,5.1375788018,30061,Zonenummer,406,Objectid,36121,Automaatnummer,Vlietstraat 17,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581SZ,Postcode
2,Hofstraat 4,52.0906108970,5.1362998221,30061,Zonenummer,407,Objectid,36122,Automaatnummer,Hofstraat 4,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581TW,Postcode
2,Oudwijkerveldstraat 71,52.0904382322,5.1374789069,30061,Zonenummer,408,Objectid,36123,Automaatnummer,Oudwijkerveldstraat 71,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581JH,Postcode
2,Oudwijkerveldstraat 112,52.0906737380,5.1385422652,30061,Zonenummer,409,Objectid,36124,Automaatnummer,Oudwijkerveldstraat 112,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581JP,Postcode
2,Oudwijk Nrd,52.0915591736,5.1407184155,30061,Zonenummer,410,Objectid,36125,Automaatnummer,Oudwijk Nrd,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581 TG,Postcode
2,Nassaustraat 2,52.0914948873,5.1422302493,30062,Zonenummer,411,Objectid,36201,Automaatnummer,Nassaustraat 2,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583XE,Postcode
2,Stolberglaan 17,52.0919742627,5.1429177079,30062,Zonenummer,412,Objectid,36202,Automaatnummer,Stolberglaan 17,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583XK,Postcode
2,Stolberglaan 43,52.0921839563,5.1440056403,30062,Zonenummer,413,Objectid,36203,Automaatnummer,Stolberglaan 43,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583XL,Postcode
2,Nassaustraat 22,52.0917157068,5.1434231240,30062,Zonenummer,414,Objectid,36204,Automaatnummer,Nassaustraat 22,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583XG,Postcode
2,Graaf Adolfstraat 54,52.0912321785,5.1445394882,30062,Zonenummer,415,Objectid,36205,Automaatnummer,Graaf Adolfstraat 54,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583VV,Postcode
2,Frederik Hendrikstraat 25,52.0904609989,5.1443759426,30062,Zonenummer,416,Objectid,36206,Automaatnummer,Frederik Hendrikstraat 25,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583VG,Postcode
2,Frederik Hendrikstraat 70,52.0893840569,5.1451093608,30062,Zonenummer,417,Objectid,36207,Automaatnummer,Frederik Hendrikstraat 70,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583VN,Postcode
2,Frederik Hendrikstraat 124,52.0879414830,5.1456092523,30062,Zonenummer,418,Objectid,36208,Automaatnummer,Frederik Hendrikstraat 124,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583VR,Postcode
2,Stadhouderslaan 53,52.0889208978,5.1439937019,30062,Zonenummer,419,Objectid,36209,Automaatnummer,Stadhouderslaan 53,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583JD,Postcode
2,Stadhouderslaan 23,52.0902059017,5.1435100581,30062,Zonenummer,420,Objectid,36210,Automaatnummer,Stadhouderslaan 23,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583JB,Postcode
2,Stadhouderslaan 5,52.0906852038,5.1433341868,30062,Zonenummer,421,Objectid,36211,Automaatnummer,Stadhouderslaan 5,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583JA,Postcode
2,Stadhouderslaan 50,52.0897045449,5.1440920470,30062,Zonenummer,422,Objectid,36212,Automaatnummer,Stadhouderslaan 50,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583JK,Postcode
2,Stadhouderslaan 112,52.0878275204,5.1448284084,30062,Zonenummer,423,Objectid,36213,Automaatnummer,Stadhouderslaan 112,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583JP,Postcode
2,Stadhouderslaan 99,52.0877102151,5.1444778922,30062,Zonenummer,424,Objectid,36214,Automaatnummer,Stadhouderslaan 99,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583JG,Postcode
2,Mauritsstraat 21,52.0904269536,5.1425594303,30062,Zonenummer,425,Objectid,36215,Automaatnummer,Mauritsstraat 21,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583HG,Postcode
2,Dillenburgstraat 11,52.0892260483,5.1433134408,30062,Zonenummer,426,Objectid,36216,Automaatnummer,Dillenburgstraat 11,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583VB,Postcode
2,Willem de Zwijgerstraat 9,52.0870926208,5.1435380037,30062,Zonenummer,427,Objectid,36217,Automaatnummer,Willem de Zwijgerstraat 9,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583HA,Postcode
2,Koningslaan 1,52.0908884981,5.1414309286,30062,Zonenummer,428,Objectid,36218,Automaatnummer,Koningslaan 1,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583GA,Postcode
2,Koningslaan 33,52.0888457347,5.1424106267,30062,Zonenummer,429,Objectid,36219,Automaatnummer,Koningslaan 33,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583GD,Postcode
2,Koningslaan 61,52.0873239270,5.1426300925,30062,Zonenummer,430,Objectid,36220,Automaatnummer,Koningslaan 61,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583GN,Postcode
2,Wilhelminapark 67,52.0868488521,5.1418679241,30062,Zonenummer,431,Objectid,36221,Automaatnummer,Wilhelminapark 67,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3581NP,Postcode
2,Louise de Colignystraat 1,52.0855840949,5.1407511897,30062,Zonenummer,432,Objectid,36222,Automaatnummer,Louise de Colignystraat 1,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583TV,Postcode
2,Koningslaan 123,52.0853016779,5.1398528901,30062,Zonenummer,433,Objectid,36223,Automaatnummer,Koningslaan 123,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583GW,Postcode
2,Rembrandtkade 35,52.0866314056,5.1435894076,30062,Zonenummer,434,Objectid,36224,Automaatnummer,Rembrandtkade 35,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583TN,Postcode
2,Rembrandtkade 36,52.0861996362,5.1428638005,30062,Zonenummer,435,Objectid,36225,Automaatnummer,Rembrandtkade 36,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583TN,Postcode
2,Rembrandtkade 50,52.0853298701,5.1417432822,30062,Zonenummer,436,Objectid,36226,Automaatnummer,Rembrandtkade 50,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583TP,Postcode
2,Rembrandtkade 66,52.0843225290,5.1401239634,30062,Zonenummer,437,Objectid,36227,Automaatnummer,Rembrandtkade 66,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583TT,Postcode
2,Waldeck Pyrmontkade 14,52.0847624363,5.1400145336,30062,Zonenummer,438,Objectid,36228,Automaatnummer,Waldeck Pyrmontkade 14,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583TW,Postcode
2,Adriaen van Ostadelaan 4,52.0837793956,5.1396558741,30062,Zonenummer,440,Objectid,36230,Automaatnummer,Adriaen van Ostadelaan 4,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583AJ,Postcode
2,Jan van Scorelstraat 143,52.0834599345,5.1411464406,30062,Zonenummer,441,Objectid,36231,Automaatnummer,Jan van Scorelstraat 143,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CN,Postcode
2,Jan van Scorelstraat 140,52.0833808255,5.1414283885,30062,Zonenummer,442,Objectid,36232,Automaatnummer,Jan van Scorelstraat 140,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CV,Postcode
2,Jan van Scorelstraat 76,52.0842645592,5.1424867411,30062,Zonenummer,443,Objectid,36233,Automaatnummer,Jan van Scorelstraat 76,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CS,Postcode
2,Albert Neuhuysstraat 7,52.0848134493,5.1417162359,30062,Zonenummer,444,Objectid,36234,Automaatnummer,Albert Neuhuysstraat 7,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583SP,Postcode
2,Jan van Scorelstraat 40,52.0854111990,5.1439047875,30062,Zonenummer,445,Objectid,36235,Automaatnummer,Jan van Scorelstraat 40,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CR,Postcode
2,Jan van Scorelstraat 28,52.0857749938,5.1442765892,30062,Zonenummer,446,Objectid,36236,Automaatnummer,Jan van Scorelstraat 28,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CP,Postcode
2,Prins Hendriklaan 75,52.0855805334,5.1457843142,30062,Zonenummer,447,Objectid,36237,Automaatnummer,Prins Hendriklaan 75,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583EG,Postcode
2,Gabriël Metsustraat 33,52.0862344097,5.1468593155,30062,Zonenummer,448,Objectid,36238,Automaatnummer,Gabriël Metsustraat 33,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583ER,Postcode
2,Gabriël Metsustraat 69,52.0860045881,5.1476115574,30062,Zonenummer,449,Objectid,36239,Automaatnummer,Gabriël Metsustraat 69,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583ES,Postcode
2,Prins Hendriklaan 61,52.0857841850,5.1451969032,30062,Zonenummer,450,Objectid,36240,Automaatnummer,Prins Hendriklaan 61,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583EE,Postcode
2,Prins Hendriklaan 64,52.0850093421,5.1484411326,30062,Zonenummer,451,Objectid,36241,Automaatnummer,Prins Hendriklaan 64,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3584ER,Postcode
2,Prins Hendriklaan 104,52.0842643613,5.1505739003,30062,Zonenummer,452,Objectid,36242,Automaatnummer,Prins Hendriklaan 104,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3584ES,Postcode
2,Prins Hendriklaan 79,52.0855234251,5.1459520558,30062,Zonenummer,453,Objectid,36243,Automaatnummer,Prins Hendriklaan 79,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583EG,Postcode
2,Jacob van Ruisdaelstraat 34,52.0844934377,5.1451716130,30062,Zonenummer,454,Objectid,36244,Automaatnummer,Jacob van Ruisdaelstraat 34,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CE,Postcode
2,Jacob van Ruisdaelstraat 51,52.0844290619,5.1447806995,30062,Zonenummer,455,Objectid,36245,Automaatnummer,Jacob van Ruisdaelstraat 51,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CB,Postcode
2,Jacob van Ruisdaelstraat 70,52.0833897297,5.1437181113,30062,Zonenummer,456,Objectid,36246,Automaatnummer,Jacob van Ruisdaelstraat 70,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583CG,Postcode
2,Paulus Potterstraat 35,52.0835408756,5.1424476757,30062,Zonenummer,457,Objectid,36247,Automaatnummer,Paulus Potterstraat 35,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583SM,Postcode
2,Vossegatselaan 39,52.0822223349,5.1423482444,30062,Zonenummer,458,Objectid,36248,Automaatnummer,Vossegatselaan 39,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583RV,Postcode
2,Vossegatselaan 59,52.0821238747,5.1431477078,30062,Zonenummer,459,Objectid,36249,Automaatnummer,Vossegatselaan 59,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583RR,Postcode
2,Laan van Minsweerd 42,52.0838896842,5.1460364963,30062,Zonenummer,460,Objectid,36250,Automaatnummer,Laan van Minsweerd 42,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583BG,Postcode
2,Laan van Minsweerd 15,52.0845730093,5.1468057243,30062,Zonenummer,461,Objectid,36251,Automaatnummer,Laan van Minsweerd 15,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583BB,Postcode
2,Laan van Minsweerd 80,52.0827883465,5.1447994222,30062,Zonenummer,462,Objectid,36252,Automaatnummer,Laan van Minsweerd 80,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583BT,Postcode
2,Ferdinand Bolstraat 8,52.0818061623,5.1414422462,30062,Zonenummer,463,Objectid,36253,Automaatnummer,Ferdinand Bolstraat 8,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583AR,Postcode
2,Van der Helststraat 11,52.0815075833,5.1422909275,30062,Zonenummer,464,Objectid,36254,Automaatnummer,Van der Helststraat 11,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583AS,Postcode
2,Ferdinand Bolstraat 47,52.0816179292,5.1430792313,30062,Zonenummer,465,Objectid,36255,Automaatnummer,Ferdinand Bolstraat 47,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583AP,Postcode
2,Laan van Minsweerd 138,52.0802472045,5.1427026183,30062,Zonenummer,466,Objectid,36256,Automaatnummer,Laan van Minsweerd 138,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583BW,Postcode
2,Stadionlaan 6,52.0801468693,5.1418973333,30062,Zonenummer,467,Objectid,36257,Automaatnummer,Stadionlaan 6,Adres,Schildersbuurt,Rayon,Utrecht,Woonplaats,3583RD,Postcode
2,Bosboomstraat 26,52.0826738081,5.1400323898,30063,Zonenummer,470,Objectid,36301,Automaatnummer,Bosboomstraat 26,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582KH,Postcode
2,Boomstraat 42,52.0827058890,5.1390197389,30063,Zonenummer,471,Objectid,36302,Automaatnummer,Boomstraat 42,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582KS,Postcode
2,Bosboomstraat 2,52.0828952421,5.1372508057,30063,Zonenummer,472,Objectid,36303,Automaatnummer,Bosboomstraat 2,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582KG,Postcode
2,Abstederdijk 333,52.0838533417,5.1379631024,30063,Zonenummer,473,Objectid,36304,Automaatnummer,Abstederdijk 333,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582BL,Postcode
2,Burg Fockema Andreaeln 7,52.0831009889,5.1366880639,30063,Zonenummer,474,Objectid,36305,Automaatnummer,Burg Fockema Andreaeln 7,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582KA,Postcode
2,Notebomenlaan 340,52.0832776611,5.1344074769,30063,Zonenummer,475,Objectid,36306,Automaatnummer,Notebomenlaan 340,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582CM,Postcode
2,Notebomenlaan 65,52.0823562873,5.1299839172,30063,Zonenummer,476,Objectid,36307,Automaatnummer,Notebomenlaan 65,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582CH,Postcode
2,Minstraat 26,52.0839847003,5.1332832657,30063,Zonenummer,477,Objectid,36308,Automaatnummer,Minstraat 26,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582CC,Postcode
2,Abstederdijk 187,52.0841084140,5.1318901494,30063,Zonenummer,478,Objectid,36309,Automaatnummer,Abstederdijk 187,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582BG,Postcode
2,Minstraat 1,52.0848873193,5.1329959493,30063,Zonenummer,479,Objectid,36310,Automaatnummer,Minstraat 1,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582CA,Postcode
2,Abstederdijk 160,52.0843353320,5.1344827203,30063,Zonenummer,480,Objectid,36311,Automaatnummer,Abstederdijk 160,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582BV,Postcode
2,Abstederdijk 90,52.0841518408,5.1313786003,30063,Zonenummer,481,Objectid,36312,Automaatnummer,Abstederdijk 90,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582BC,Postcode
2,Notebomenlaan 94,52.0827420607,5.1305347382,30063,Zonenummer,482,Objectid,36313,Automaatnummer,Notebomenlaan 94,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582CM,Postcode
2,Notebomenlaan 40,52.0821666770,5.1290228622,30063,Zonenummer,483,Objectid,36314,Automaatnummer,Notebomenlaan 40,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582CL,Postcode
2,Marsstraat 22,52.0814145936,5.1280289226,30063,Zonenummer,484,Objectid,36315,Automaatnummer,Marsstraat 22,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582PN,Postcode
2,Saturnusstraat 31,52.0815166413,5.1298901254,30063,Zonenummer,485,Objectid,36316,Automaatnummer,Saturnusstraat 31,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582PP,Postcode
2,Neptunusstraat 23,52.0814515896,5.1304607661,30063,Zonenummer,486,Objectid,36317,Automaatnummer,Neptunusstraat 23,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582RC,Postcode
2,Komeetstraat 31,52.0799853966,5.1309050124,30063,Zonenummer,487,Objectid,36318,Automaatnummer,Komeetstraat 31,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582PB,Postcode
2,Zenithstraat 5,52.0803914341,5.1302944750,30063,Zonenummer,488,Objectid,36319,Automaatnummer,Zenithstraat 5,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582PK,Postcode
2,Jupiterstraat 13,52.0810446623,5.1289872052,30063,Zonenummer,489,Objectid,36320,Automaatnummer,Jupiterstraat 13,Adres,Abstede,Rayon,Utrecht,Woonplaats,3582PT,Postcode
2,Vondellaan 174,52.0789849796,5.1191270637,30064,Zonenummer,491,Objectid,36402,Automaatnummer,Vondellaan 174,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3521GH,Postcode
2,Croesestraat 116,52.0774060297,5.1162285277,30064,Zonenummer,492,Objectid,36403,Automaatnummer,Croesestraat 116,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522AJ,Postcode
2,Croesestraat 62,52.0767549727,5.1183575376,30064,Zonenummer,493,Objectid,36404,Automaatnummer,Croesestraat 62,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522AG,Postcode
2,Jutfaseweg 26,52.0764032809,5.1205428007,30064,Zonenummer,494,Objectid,36405,Automaatnummer,Jutfaseweg 26,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522HB,Postcode
2,Jutfaseweg 11,52.0767808568,5.1205248696,30064,Zonenummer,495,Objectid,36406,Automaatnummer,Jutfaseweg 11,Adres,Rivierenwijk,Rayon,Utrecht,Woonplaats,3522HB,Postcode
