gemcode;wijk;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
109;11;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,14981;28,17914;-15,98663;32,08625;-24,35697;31,57283
109;11;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,71467;21,79794;-38,62382;19,40305;-24,54626;32,35164
109;11;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,20451;12,59507;-12,44732;17,16062;-24,60456;33,26948
109;12;1998;positief; ; ; ; ; ; ; ; ; ; ;-5,37187;-17,09772;-17,02614;36,39108;-30,46561;16,49858
109;12;2002;zeer positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;8,56912;26,09187;-17,84761;40,13564;-33,31619;35,09296
109;12;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-16,28878;-1,51364;-15,91958;41,68512;-33,31619;38,9381
109;12;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-2,92688;7,78617;-32,54016;18,45513;-33,31619;45,23137
109;12;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-6,7624;34,67444;-7,18072;8,62356;-33,31619;45,25036
109;14;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,0823;-30,10115;-38,69164;39,20703;3,57003;45,88822
109;14;2002;uiterst positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;24,39586;37,02317;-40,10839;38,20746;-33,31619;48,79849
109;14;2006;uiterst positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;31,9841;46,3761;-39,02271;41,11984;-33,31619;48,48747
109;14;2008;uiterst positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;31,88109;47,86332;-38,10114;43,94656;-33,31619;48,6973
109;14;2010;uiterst positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,83704;41,19504;-22,47854;43,84717;-33,31619;48,88833
109;20;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,72143;1,83151;-16,63641;37,62499;-31,08201;41,85746
109;20;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,03169;21,45989;-17,14598;37,36891;-17,90084;41,68769
109;20;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,81197;22,89455;-15,52329;32,05538;-18,14312;41,14632
109;20;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,70018;21,87758;-22,14833;32,32992;-17,31285;42,10582
109;20;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,2854;22,66297;-21,36202;38,5063;-17,31838;41,64467
109;30;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,52118;16,92944;5,63791;42,6065;2,23343;38,45642
109;30;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,59457;17,30639;3,84104;39,76624;-33,82886;38,51472
109;30;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,37104;24,72445;6,63202;40,76125;-33,51861;38,82042
109;30;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,33493;26,48518;-11,61275;39,42433;-35,2442;39,20575
109;30;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,97013;26,49067;6,89787;35,06292;-35,07429;39,29774
109;40;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;4,20227;5,40835;-7,45814;39,84818;29,22518;27,13343
109;40;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,1829;17,32428;-9,05616;38,64879;-33,48278;32,53388
109;40;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,93573;15,69505;-6,63989;36,84497;-33,00648;34,61562
109;40;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,39549;17,74614;-17,4669;40,47738;-33,09453;34,88103
109;40;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,71305;19,51815;-8,24207;40,40123;-34,74338;36,90051
109;50;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;4,89349;-4,83264;-6,48564;42,13796;18,17561;37,61718
109;50;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,50348;14,40437;-9,04625;35,49945;-38,98313;38,4467
109;50;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,1186;17,94151;-7,81457;35,26022;-38,63415;40,38225
109;50;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,03354;18,58791;-21,80248;36,30589;-38,68797;40,34394
109;50;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,16772;18,6087;-4,1769;34,22862;-38,60622;39,67615
114;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-2,371;-1,25977;-14,58431;11,94602;-34,49044;32,68422
114;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,51299;4,95602;-17,08754;8,69778;-15,19524;36,1923
114;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,62854;-3,54508;-15,61884;2,77645;-19,2931;35,2492
114;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,08868;6,56026;-23,04345;6,7092;-19,29336;38,29889
114;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,51554;6,02942;-23,18955;,79952;-15,87803;38,3942
114;1;1998;positief; ; ; ; ; ; ; ; ; ; ;-23,99722;7,99226;-11,65247;26,52403;-39,42106;12,81644
114;1;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,91627;17,93052;-17,24676;21,09529;-24,97159;17,06782
114;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-14,5745;10,49877;-17,94081;13,98856;-25,72121;16,56251
114;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-,27989;8,22599;-26,76089;32,06239;-26,75025;20,1585
114;1;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-,3153;4,70883;-11,51127;34,67607;-25,53032;20,81376
114;2;1998;positief; ; ; ; ; ; ; ; ; ; ;-22,55784;10,5717;-19,40799;20,51501;-30,50141;46,16329
114;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,12775;9,81658;-18,74084;25,04671;-41,32171;46,54628
114;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-24,97419;7,46455;-16,51154;23,48085;-41,29076;47,1512
114;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-8,95104;18,61101;-14,37563;38,04868;-41,34017;46,81356
114;2;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-5,53155;19,24561;-,12312;38,18719;-41,36878;47,64473
114;3;1998;positief; ; ; ; ; ; ; ; ; ; ;-16,85292;4,69061;-12,38723;21,04951;-4,78601;18,13071
114;3;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,61439;11,45373;-13,99437;17,01734;-29,35141;22,47373
114;3;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-13,42162;9,57442;-12,69327;5,8187;-28,79168;25,10254
114;3;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;,10201;9,28235;-13,89019;2,22134;-29,1078;26,48329
114;3;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-5,4736;10,87938;-4,90548;-3,25552;-28,99584;27,20482
114;4;1998;positief; ; ; ; ; ; ; ; ; ; ;-28,75805;8,58218;-15,6068;22,15143;42,44793;20,63211
114;4;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-5,47803;11,19533;-19,547;19,5454;-24,13313;22,27572
114;4;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-14,95632;3,29157;-20,822;25,07362;-24,41428;26,14178
114;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,41954;11,4477;-29,33072;29,71419;-1,43685;24,74365
114;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-3,54609;2,22537;-11,28083;30,51668;-4,14995;24,84043
114;5;1998;positief; ; ; ; ; ; ; ; ; ; ;-5,99612;-31,9543;-9,89188;17,96972;10,17157;27,6961
114;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,27609;3,76013;-5,69233;15,36236;-17,58477;31,80787
114;5;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-9,89009;13,18865;-6,26064;3,08959;-20,4516;35,94725
114;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,6453;12,89696;-15,35853;4,32689;-17,99179;35,45199
114;5;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,49032;6,84235;-15,84603;-1,63458;-17,93999;35,99332
114;6;1998;positief; ; ; ; ; ; ; ; ; ; ;-4,15666;-14,79583;-9,33894;23,10346;-32,84222;21,76517
114;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,80347;4,52714;-17,35103;24,90317;-21,70728;27,83316
114;6;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-6,2481;-1,811;-14,52841;26,37257;-22,11517;28,28927
114;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,89367;-,39168;-16,86524;28,98826;-19,85158;31,13258
114;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,50994;,46181;-21,12167;27,941;-19,48859;32,52005
114;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;2,11682;1,81035;-1,27373;33,61399;21,84929;25,82324
114;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,43562;17,47851;-9,37168;20,80711;-24,88385;32,91429
114;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,63943;20,16742;-7,32609;15,13587;-33,5678;34,9927
114;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,42787;9,64486;-14,44671;18,70135;-11,95126;35,55416
114;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,41327;8,08754;-2,57601;13,565;-16,18892;35,99259
114;8;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,38881;-7,55873;-10,55245;20,20721;-22,71882;-2,75938
114;8;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,0426;-3,28312;-11,80576;13,75322;-30,07544;6,6717
114;8;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-8,30188;4,07334;-10,4368;9,03244;-31,90949;10,17584
114;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,81614;6,26846;-11,10063;16,81384;21,68248;13,42055
114;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,06603;9,50116;-9,07503;18,66613;19,57082;13,91037
114;9;1998;positief; ; ; ; ; ; ; ; ; ; ;-28,24845;1,57042;4,28052;15,67904;-10,55693;-13,41117
114;9;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-8,89411;10,98814;-5,24066;18,36932;-34,2195;-3,55199
114;9;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-25,34686;-4,45581;-5,36276;22,22811;-33,85427;3,1827
114;9;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-7,9765;2,59328;-10,35908;24,44019;-12,76057;5,57905
114;9;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-13,03115;3,63008;-6,47965;20,95105;-13,21158;6,05663
114;10;1998;positief; ; ; ; ; ; ; ; ; ; ;1,58339;-10,73405;-9,80606;30,3741;-24,14731;21,56549
114;10;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,17458;4,64951;-9,85637;29,80378;-25,10047;23,64308
114;10;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-3,05234;5,89925;-7,28628;30,26715;-25,37743;26,4696
114;10;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;8,07269;9,41105;-18,61743;32,90289;-25,40854;28,43045
114;10;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,26121;12,33126;-1,68923;29,43676;-24,58159;28,96191
114;11;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,62901;-,59432;-8,44806;-1,08671;-33,7711;-16,33039
114;11;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-1,9479;11,57827;-8,2912;-3,76836;4,26737;-12,71565
114;11;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-17,72719;2,82876;-7,71594;-9,2048;-3,85456;-10,10138
114;11;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-3,92527;4,52809;-17,02718;-8,81714;-4,68776;-6,99672
114;11;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-9,40139;6,14128;-16,02632;-13,39516;-4,90812;-7,05972
114;12;2002;zeer positief; ; ; ; ; ; ; ; ; ; ;25,11908;-19,41043;33,67836;19,24737;-18,73613;45,87403
114;12;2006;zeer positief; ; ; ; ;geen ontwikkeling; ; ; ; ; ;13,27037;-11,16348;32,15309;4,59375;-18,8215;45,17552
114;12;2008;zeer positief; ; ; ; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;28,93193;-12,78121;34,49481;7,01543;-18,57347;45,84585
114;12;2010;zeer positief; ; ; ; ; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,14085;-9,15599;39,57815;17,75049;-17,20285;45,80978
114;13;1998;positief; ; ; ; ; ; ; ; ; ; ;-20,81685;-9,94385;-9,64428;19,51066;20,60825;-6,20649
114;13;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;3,66705;-8,47853;-9,48916;25,49769;-27,03073;-1,01175
114;13;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-6,4629;-2,81909;-12,83041;27,10129;-27,82198;4,91249
114;13;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;3,52133;-4,9457;-28,80931;27,34546;-27,90984;6,80743
114;13;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;2,05523;-1,08237;-18,49752;26,45615;-27,71318;4,2262
114;21;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,42761;19,38866;-6,74377;28,94583;-33,26568;44,7496
114;21;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,8232;9,13362;-11,94127;28,78239;-29,08772;42,43979
114;21;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,5123;22,589;-10,62694;31,9294;-41,73471;43,37028
114;21;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,1974;14,44356;-29,76683;35,07669;-38,04204;42,29775
114;21;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;3,57184;17,97727;-3,23093;31,36128;-38,04204;42,56789
114;32;1998;positief; ; ; ; ; ; ; ; ; ; ;-22,93267;3,68306;15,6339;25,46816;-22,97385;27,68186
114;32;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;2,61463;14,44849;13,51202;24,63341;-34,87849;31,6096
114;32;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-11,36778;10,88505;13,1336;26,86814;-35,34511;32,67009
114;32;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,51234;4,00784;-12,74709;26,55368;-20,28108;32,56624
114;32;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,17993;,65046;,56629;28,40052;-20,88659;32,24484
118;5;1998;positief; ; ; ; ; ; ; ; ; ; ;-4,34726;11,78231;-12,07694;16,14577;7,31157;,86779
118;5;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,96409;9,29462;-14,84155;11,25431;8,65748;4,25053
118;5;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,77331;-1,47093;-11,9253;-,48621;4,27833;5,97274
118;5;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;6,80601;,57691;-16,07435;9,10777;3,99745;7,84268
118;5;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;2,46024;2,38602;5,32099;9,15663;3,41893;8,56772
118;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;11,67776;7,27239;-31,46959;33,06653;-8,80158;30,98213
118;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,83847;19,18472;-32,82751;30,65676;-24,06753;28,65374
118;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,68453;12,46248;-33,16873;24,20784;-24,5758;31,42705
118;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,72487;10,06682;-42,04837;30,62415;-24,44002;33,99072
118;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,09901;8,49089;-23,56006;31,82257;-24,1373;31,59643
119;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,47473;-2,5317;-14,87222;18,66097;-33,33647;-13,72004
119;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,43413;-3,18634;-15,83811;13,28112;27,1269;-6,0589
119;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,78144;,21129;-13,3564;18,15741;23,28876;-5,40315
119;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,74208;1,37787;-10,09529;19,48012;16,9124;-3,45462
119;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,82082;3,5724;-12,00689;23,62025;15,46868;-1,59166
119;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,44486;24,27343;6,58614;29,58992;-36,21032;39,15884
119;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,66802;3,21612;3,5412;25,2253;-8,19564;37,99172
119;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,27707;5,27602;5,25462;29,54501;-7,66648;41,41698
119;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,33036;7,67918;-3,12981;33,37044;-7,02414;41,55988
119;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,71795;10,85088;-8,86639;34,44139;-7,70953;41,47558
119;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,03157;38,98122;-,93968;34,69058;-38,0847;32,15042
119;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;34,40266;-10,73583;-33,2345;21,06437;-33,05189;48,46593
119;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,15873;12,7962;-1,96159;29,68987;-33,31619;24,10258
119;2;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;31,11333;22,0506;-38,82019;31,71491;-32,45747;48,74312
119;2;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;27,93008;17,21678;-29,93349;33,17286;-32,40552;48,69635
140;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,50798;9,89232;8,10517;42,09953;-34,96666;30,13984
140;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,07197;15,54526;6,53469;42,38099;-22,72575;31,99846
140;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,1315;11,10896;5,48173;43,34162;-28,0303;32,98623
140;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,79945;14,87476;-14,88098;45,12231;-30,25657;32,42242
140;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,85695;15,1839;24,58894;44,30648;-30,97763;32,54986
140;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,97597;23,00113;18,86801;42,61061;-22,60792;42,42979
140;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,21463;7,47235;16,01116;43,62354;-32,63742;43,67644
140;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,86102;14,2136;19,16501;44,17429;-32,48919;41,60435
140;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,66348;20,54262;11,10963;43,88377;-32,62111;40,63725
140;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,82407;24,69933;28,82145;43,28507;-32,77701;40,95524
140;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,0604;-1,0243;3,03604;42,43272;8,20186;36,48221
140;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,46074;-7,40845;8,81173;38,56956;-32,31942;39,45875
140;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,38381;-15,47521;11,50978;39,07965;-32,258;38,30277
140;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,35578;-14,82426;30,28706;37,03896;-30,95133;39,78341
140;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,49248;-16,22533;37,59813;38,9993;-31,05669;40,18776
140;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;1,47396;8,00773;7,11707;40,80857;-20,57239;40,81235
140;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,4073;-12,14084;7,73876;40,16922;-29,48708;41,66855
140;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,28343;-,40314;8,79017;42,02722;-34,76207;41,53587
140;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,5665;8,23179;-12,34503;42,76284;-35,35111;42,4308
140;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,35736;7,19497;21,50761;42,23426;-35,21225;42,87881
140;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,63603;13,91826;-13,7471;41,77535;-,72493;40,60214
140;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,37501;17,39006;-12,97795;43,35756;-30,49893;41,77782
140;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;6,9715;24,86739;-13,64066;42,21374;-33,93927;39,87884
140;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,9431;18,35342;-29,8875;42,08353;-34,81745;40,0834
140;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,60288;20,93835;1,08789;42,64601;-34,84881;40,69585
141;10;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-17,47352;-6,16084;-10,03476;-16,68786;-18,51681;-28,30545
141;10;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-1,73716;20,49215;-11,33019;-2,04156;47,46892;-25,34797
141;10;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-13,27517;7,6407;-11,0371;-3,13707;46,69715;-28,10461
141;10;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-3,70494;9,06114;-3,09667;9,57201;46,99767;-24,82464
141;10;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-6,42797;11,6346;-2,19341;6,10846;46,60205;-24,07839
141;11;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-35,63839;-5,68072;-26,38038;-1,41969;-11,16317;-30,38885
141;11;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-24,32313;9,62785;-30,69914;14,9046;15,79489;-18,6224
141;11;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-34,38729;-5,94361;-29,83779;11,09839;10,21729;-16,13874
