gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_levend_agrarisch_ha;opp_levend_buurtgroen_ha;opp_levend_gedenkpark_ha;opp_levend_groene_verbinding_ha;opp_levend_landschap_ha;opp_levend_natuurgebied_ha;opp_levend_natuurpark_ha;opp_levend_sportpark_ha;opp_levend_stadsnatuur_ha;opp_levend_stadspark_ha;opp_levend_stadsplantsoen_ha;opp_levend_tuinpark_ha;opp_levend_ziekenhuiscomplex_ha
K90i;buurt;Buitenveldert West Midden;27,0237906401494;24,7000;2,3238;0,0000;2,4326;0,0000;2,7184;0,0000;0,0000;0,0000;0,0000;0,3993;6,2759;5,8736;0,0000;0,0566
K90j;buurt;Zuiderhof;20,7771779348499;18,9528;1,8244;0,0000;3,0977;0,0000;2,0890;0,0000;0,0000;0,0000;0,0000;0,1734;0,0000;0,0000;0,0000;0,0000
K91a;buurt;De Klenckebuurt;13,9053612695011;12,9809;0,9244;0,0000;1,7003;0,0000;1,4638;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
K91b;buurt;Buitenveldert Oost Midden;29,8643023667501;28,5107;1,3536;0,0000;6,6559;0,0000;1,2888;0,0000;0,0000;0,0000;1,1895;0,0000;1,2259;1,0695;0,0000;0,0000
K91c;buurt;Buitenveldert Zuidoost;64,3344318667486;59,3680;4,9664;0,0012;10,6942;0,0000;9,7037;0,0000;0,0000;0,0000;0,0000;8,0211;7,8462;8,3056;0,4498;0,0000
K91d;buurt;Amstelpark;61,9818144555998;48,5389;13,4429;0,0029;3,0734;0,0000;6,6796;0,0000;0,0000;0,0000;0,0000;3,1214;39,7830;0,0000;0,3734;0,0000
M27a;buurt;Swammerdambuurt;14,1021465076499;11,2895;2,8126;0,0000;0,5113;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0728;0,0000;0,0000
M27b;buurt;Weesperzijde Midden/Zuid;23,6440641012497;18,2322;5,4119;0,0000;0,4478;0,0000;1,2234;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,8051;0,0000;0,0000
M27c;buurt;Parooldriehoek;6,93482644165;6,9348;0,0000;0,0000;0,5945;0,0000;1,1707;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3605;0,0000;0,0000
M28a;buurt;Oosterparkbuurt Noordwest;22,0355802858497;21,3075;0,7280;0,0000;0,5305;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,9216
M28b;buurt;Oosterpark;25,3924955517989;22,9157;2,4768;0,0000;0,4209;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,9974;20,8577;0,0000;0,0000;0,0000
M28c;buurt;Oosterparkbuurt Zuidoost;15,7627276850514;15,7627;0,0000;0,0000;0,0301;0,0000;0,8058;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M28d;buurt;Oosterparkbuurt Zuidwest;12,1896074334999;12,1896;0,0000;0,0000;0,0588;0,0000;0,6012;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M29a;buurt;Dapperbuurt Noord;21,1196938227001;19,6875;1,4322;0,0000;0,9009;0,0000;0,5776;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M29b;buurt;Dapperbuurt Zuid;17,4035715628501;17,4036;0,0000;0,0000;0,8155;0,0000;0,4606;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M29c;buurt;Oostpoort;22,8644025025495;22,2088;0,6556;0,0000;1,1566;0,0000;1,3374;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M30a;buurt;Transvaalbuurt West;17,9107007292492;17,4728;0,4379;0,0000;0,6304;0,0000;0,6280;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M30b;buurt;Transvaalbuurt Oost;19,9529551441488;19,4050;0,5479;0,0000;0,3953;0,0000;0,8189;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M31a;buurt;Noordwestkwadrant Indische buurt Noord;17,6083529816996;16,4602;1,1481;0,0000;0,2947;0,0000;0,1979;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M31b;buurt;Noordwestkwadrant Indische buurt Zuid;14,5566742615503;14,5567;0,0000;0,0000;0,1406;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M31c;buurt;Zuidwestkwadrant Indische buurt;15,9624270476999;15,7420;0,2204;0,0000;0,3448;0,0000;0,3796;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M32a;buurt;Noordoostkwadrant Indische buurt;26,7050148147483;25,5464;1,1586;0,0000;2,6503;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M32b;buurt;Zuidoostkwadrant Indische buurt;14,0401761774002;13,8183;0,2219;0,0000;0,5492;0,0000;0,1015;0,0000;0,0000;0,0000;0,0000;0,0016;0,0016;0,0000;0,0000;0,0000
M32c;buurt;Zeeburgerdijk Oost;12,6948987182;7,8446;4,8503;0,0000;1,9172;0,0000;2,8730;0,0000;0,0000;0,0000;0,0000;0,3256;0,3256;0,0000;0,0000;0,0000
M32d;buurt;Flevopark;76,0141123465996;41,9638;34,0503;0,0000;0,3587;0,0000;1,9786;0,0000;0,0000;0,0000;1,8384;14,0935;61,2384;0,0000;0,0000;0,0000
M33a;buurt;Oostelijke Handelskade;35,7562542458492;21,4296;14,3267;0,0000;0,7165;0,0000;0,9219;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33b;buurt;Rietlanden;34,4099863447979;26,6420;7,7679;0,0000;0,8925;0,0000;1,1611;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,5532;0,0000;0,0000
M33c;buurt;Java-eiland;71,331505110951;16,7094;54,6221;0,0000;1,7865;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,2977;0,0000;0,0000
M33d;buurt;KNSM-eiland;103,4775779953;12,7331;90,7444;0,0000;1,4452;0,0000;2,0685;0,0000;0,0000;0,0000;0,0000;2,0685;0,0000;0,0000;0,0000;0,0000
M33e;buurt;Sporenburg;36,4416578705526;13,2667;23,1750;0,0000;0,4399;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,7704;0,0000;0,0000
M33f;buurt;Borneo;26,7296998276971;11,7339;14,9958;0,0000;0,2564;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33g;buurt;Entrepot-Noordwest;12,7392276592504;10,4377;2,3016;0,0000;0,8252;0,0000;0,8856;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33h;buurt;Architectenbuurt;14,2191236118014;10,0482;4,1709;0,0000;1,2077;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33i;buurt;Bedrijvengebied Veelaan;5,12056560635069;4,4969;0,6237;0,0000;0,3355;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33j;buurt;Bedrijvengebied Cruquiusweg;31,0395672619008;17,3298;13,7098;0,0000;0,7708;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M33k;buurt;Bedrijvengebied Zeeburgerkade;9,9550339670505;4,8130;5,1421;0,0000;0,0413;0,0000;0,0259;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M34a;buurt;Zeeburgereiland Noordwest;48,6653209624996;34,5166;14,1487;0,0000;5,8898;0,0000;4,9932;0,0000;0,0000;0,0000;0,0000;2,3587;1,3111;0,0000;0,0000;0,0000
M34c;buurt;Zeeburgereiland Zuidoost;50,0349533848995;20,2815;29,7534;1,1060;3,7557;0,0000;4,8001;0,0000;7,5064;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M34d;buurt;Zeeburgereiland Zuidwest;27,6055382613995;15,8564;11,7491;0,0000;5,3134;0,0000;5,2124;0,0000;0,0000;0,0000;0,0000;2,0985;0,0000;0,0000;0,0000;0,0000
M34e;buurt;Nieuwe Diep/Diemerpark;239,9935221166;114,6302;125,3634;0,0000;1,3842;0,0000;28,9485;0,0000;6,3283;81,4967;11,6322;75,0069;5,6025;0,0000;0,6235;0,0000
M34f;buurt;RI Oost terrein;42,1902783469511;27,3948;14,7954;0,0000;2,6735;0,0000;2,7348;0,0000;0,0000;0,0000;3,7862;0,0000;0,0000;0,0000;0,0000;0,0000
M34g;buurt;Zeeburgereiland Noordoost;54,2336520100997;23,6204;30,6133;0,0000;2,5928;0,0000;4,2901;0,0000;27,9205;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M35a;buurt;Steigereiland Noord;86,460061196852;13,8123;72,6478;0,0000;0,5924;0,0000;1,9968;0,0000;41,4432;0,0000;0,0000;0,0000;0,0000;1,7265;0,0000;0,0000
M35b;buurt;Steigereiland Zuid;40,3590279542004;22,3627;17,9963;0,0000;0,9274;0,0000;2,7608;0,0000;4,9209;0,0000;0,0000;0,0903;0,0000;0,8177;0,0000;0,0000
M35c;buurt;Haveneiland Zuidwest/Rieteiland West;44,1221040208995;26,8929;17,2292;0,0000;1,5297;0,0000;5,3685;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M35e;buurt;Haveneiland Noordwest;66,7566709296006;16,8137;49,9430;0,0000;0,7561;0,0000;4,4171;0,0000;8,9555;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M35f;buurt;Haveneiland Noordoost;84,106904005652;30,5424;53,5645;0,0000;2,5450;0,0000;3,1314;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50a;buurt;Strandeiland;70,4724189354985;58,4945;11,9779;0,0000;0,0000;0,0000;7,2460;0,0000;18,1847;0,0000;1,7879;0,3917;0,0000;0,0000;0,0000;0,0000
M50b;buurt;Middeneiland Zuidoost;19,0808149844992;6,8561;12,2247;0,0000;0,0000;0,0000;0,7297;0,0000;0,0000;0,0000;0,0000;0,7297;0,0000;0,0000;0,0000;0,0000
M50c;buurt;Middeneiland Noordoost;73,9431778443513;42,1085;31,8346;0,0000;0,0000;0,0000;13,5250;0,0000;0,0000;0,0000;4,2295;8,4253;0,0000;0,0000;0,0000;0,0000
M50d;buurt;Middeneiland Zuidwest;20,0731119662496;17,5740;2,4991;0,0000;0,0000;0,0000;1,4295;0,0000;0,4369;1,4797;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50e;buurt;Middeneiland Noordwest;45,0356014496969;28,1331;16,9025;0,0000;0,0000;0,0000;5,6454;0,0000;0,0000;0,4399;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50f;buurt;Buiteneiland;221,365672608802;3,0859;218,2798;0,0000;0,0000;0,0000;4,0580;0,0000;111,4495;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M50g;buurt;Centrumeiland;48,6371040067994;25,7271;22,9100;0,0000;1,3202;0,0000;1,0349;0,0000;0,0919;0,5458;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M51a;buurt;Rieteiland Oost;20,6371854746497;10,5538;10,0834;0,0000;0,3942;0,0000;2,3283;0,0000;0,0000;0,0000;2,1179;0,0000;0,0000;0,0000;0,0000;0,0000
M51b;buurt;Haveneiland Oost;60,1977566679498;42,3373;17,8605;0,0000;1,2131;0,0000;2,6852;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4,2915;0,0000;0,0000
M51c;buurt;Haveneiland Noord;14,7458515214999;11,5792;3,1666;0,0000;0,2753;0,0000;0,1079;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55b;buurt;De Eenhoorn;18,0207985592505;17,5390;0,4818;0,0000;1,7393;0,0000;0,9293;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55c;buurt;Julianapark;19,1965005543505;18,4884;0,7081;0,0000;2,7714;0,0000;0,3364;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,7760;0,0000;0,0000
M55d;buurt;Don Bosco;16,2571419066999;15,6945;0,5627;0,0000;0,8691;0,0000;0,9446;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55e;buurt;Frankendael;29,0446363888995;23,8079;5,2368;0,0000;0,5423;0,0000;1,6773;0,0000;0,0000;0,0000;0,0000;7,1724;14,7134;1,4847;5,8431;0,0000
M55f;buurt;Tuindorp Amstelstation;11,0023774346994;10,7265;0,2758;0,0000;1,9704;0,0000;0,7546;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M55g;buurt;De Wetbuurt;28,7631706286491;26,2570;2,5061;0,0000;3,4017;0,0000;4,0362;0,0000;0,0000;0,0000;3,8703;0,0000;0,0000;0,0000;1,5177;0,0000
M55h;buurt;Tuindorp Frankendael;36,0600330270007;35,7017;0,3583;0,0000;5,3846;0,0000;1,1704;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,8033;0,0000;0,0000
M55i;buurt;Van der Kunbuurt;9,05499642555032;7,2224;1,8326;0,0000;0,8914;0,0000;0,7397;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M56a;buurt;Linnaeusparkbuurt;17,8153990394509;17,0670;0,7484;0,0000;0,3576;0,0000;0,9535;0,0000;0,0000;0,0000;0,1992;0,0000;0,0000;0,0000;0,0000;0,0000
M56b;buurt;Middenmeer Noord;18,5584536967504;18,4341;0,1244;0,0000;0,4794;0,0000;0,5703;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,2502;0,0000;0,0000
M56c;buurt;Middenmeer Zuid;39,5968452736983;39,0084;0,5884;0,0000;4,1721;0,0000;1,7320;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,6652;0,0000;0,0000
M56d;buurt;Sportpark Middenmeer Zuid;21,1333544811004;19,8800;1,2533;0,0000;0,5202;0,0000;1,4709;0,0000;0,0000;0,0000;15,5278;0,0000;0,0000;0,0000;0,0000;0,0000
M56e;buurt;Sportpark Middenmeer Noord;25,1009348589508;23,1786;1,9223;0,0000;0,1876;0,0000;1,5208;0,0000;0,0000;0,0000;18,5025;0,0000;0,0000;0,0000;4,4000;0,0000
M56f;buurt;Park de Meer;26,3659696073001;23,6283;2,7376;0,0000;2,4793;0,0000;3,3415;0,0000;0,0000;0,0000;2,5541;2,5574;0,0000;3,7110;0,0000;0,0000
M56g;buurt;Sportpark Voorland;26,9436596482;25,1832;1,7605;0,0000;0,4291;0,0000;3,4288;0,0000;0,0000;0,0000;13,4743;0,0267;0,0000;0,0276;5,7018;0,0000
M56h;buurt;Science Park Noord;41,7887619010508;39,1146;2,6741;0,0000;4,6168;0,0000;6,6559;0,0000;0,0000;0,0000;0,0000;4,5015;0,0000;0,0000;0,0000;0,0000
M56i;buurt;Science Park Zuid;84,8691828161499;66,3471;18,5221;0,0000;12,2784;0,0000;30,0041;0,0000;0,0000;0,0000;0,0000;26,5383;0,0023;0,0000;0,0000;0,0000
M57a;buurt;Betondorp;45,7996710267494;43,8774;1,9223;0,0000;3,3355;0,8433;5,0715;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M57b;buurt;Nieuwe Oosterbegraafplaats;39,409271313401;37,9869;1,4223;0,0000;1,6692;34,4920;0,4768;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M57c;buurt;Drieburg;28,1840831424484;24,7685;3,4156;0,0000;1,2780;0,0000;5,5147;0,0000;0,0000;0,0000;15,2612;0,0000;0,0000;0,0000;1,0652;0,0000
M58b;buurt;Weespertrekvaart;48,2491541610517;43,2418;5,0073;0,0000;3,2290;0,0000;3,1741;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,6558;0,0000;0,0000
M58e;buurt;Amstelglorie;50,6355281106493;41,2848;9,3508;0,0000;3,7588;0,0000;11,1187;0,0000;0,0000;0,0000;0,0000;6,5589;0,0000;0,0000;23,7749;0,0000
M58f;buurt;Overamstel;119,321435563451;103,1079;16,2135;52,2873;7,6061;0,0000;3,2671;72,6042;12,9542;0,0000;18,5839;10,4300;0,0000;0,0000;0,0000;0,0000
M58g;buurt;Amstelkwartier Noord;36,82183268435;27,8896;8,9322;0,0000;1,2682;0,0000;0,6039;0,0000;0,0000;0,0000;0,0000;0,0000;2,3226;2,2175;0,0000;0,0000
M58h;buurt;De Omval;14,7910667530496;11,3101;3,4810;0,0000;1,4325;0,0000;0,3446;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M58i;buurt;Amstelkwartier Zuid;24,3503212426498;22,8021;1,5482;0,0000;1,2286;0,0000;1,8020;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
M58j;buurt;Amstelkwartier West;25,54880605225;20,5242;5,0246;0,0000;4,7207;0,0000;3,2479;0,0000;0,0000;0,0000;0,0000;0,9230;0,0000;0,0000;0,1473;0,0000
N60a;buurt;Van der Pekbuurt;57,9481064326989;48,9163;9,0318;0,0000;3,5158;0,0000;2,4507;0,0000;0,0000;0,0000;0,0000;0,3630;0,0000;5,3107;0,0000;0,0000
N60b;buurt;Bloemenbuurt Zuid;37,0906096844007;35,4040;1,6866;0,0000;1,4518;0,0000;0,6328;0,0000;0,0000;0,0000;0,0000;0,0000;9,6822;0,0000;3,0057;0,0000
N60c;buurt;Bloemenbuurt Noord;36,2674296304491;33,5423;2,7251;0,0000;2,2381;0,0000;3,1952;0,0000;0,0000;0,0000;0,0000;0,0000;10,3497;0,0000;0,0000;0,0000
N61a;buurt;IJplein e.o.;39,7497944276521;19,6876;20,0622;0,0000;2,2461;0,0000;2,0265;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,1011;0,0000;0,0000
N61b;buurt;Vogelbuurt Zuid;34,1932043893995;32,1191;2,0741;0,0000;1,9644;0,0000;2,6328;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N61c;buurt;Vogelbuurt Noord;31,8826265271503;28,5861;3,2965;0,0000;1,3071;0,0000;2,5968;0,0000;0,0000;0,0000;0,0000;0,0000;16,0826;0,0000;0,0000;0,0000
N61d;buurt;Vliegenbos;39,5042492722509;35,4304;4,0738;0,0000;0,4132;0,0000;0,0000;0,0000;0,0000;28,1997;1,9366;0,0000;0,0000;0,0000;3,7838;0,0000
N62a;buurt;Tuindorp Nieuwendam West;11,9781178285497;11,1188;0,8593;0,0000;0,9673;0,1002;1,4107;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N62b;buurt;Tuindorp Nieuwendam Oost;35,0772435403995;31,0454;4,0319;0,0000;4,3795;0,0000;7,3669;0,0000;0,0000;0,0000;0,0000;6,3953;0,0000;0,0000;0,0000;0,0000
N63a;buurt;Blauwe Zand;17,302182464749;16,8392;0,4629;0,0000;1,2829;0,0000;0,9248;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N64a;buurt;Buiksloterdijk West;2,64510730345083;2,4166;0,2285;0,0000;0,3167;0,0000;0,2363;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N64b;buurt;Buiksloterdijk Oost;2,68608670944986;2,5153;0,1707;0,0000;0,1943;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0766;0,0000;0,0000;0,0000
N64c;buurt;Nieuwendammerdijk West;11,7724575865502;9,8773;1,8951;0,0000;0,4023;0,0000;0,8814;0,0000;0,0000;0,0017;0,0000;0,0000;0,0385;0,0000;0,0000;0,0000
N64d;buurt;Nieuwendammerdijk Oost;7,93993480644962;6,1287;1,8112;0,0000;0,1631;0,0000;1,5858;0,0000;0,0000;0,0506;0,0000;0,9695;0,0000;0,0000;0,0000;0,0000
N64e;buurt;Nieuwendammerdijk Zuid;18,2860633672499;13,1969;5,0891;0,0000;0,0064;0,0000;0,2940;0,0000;0,0000;15,7354;0,0000;11,3562;0,0000;0,0000;0,0000;0,0000
N65a;buurt;Tuindorp Oostzaan West;18,15447346315;16,5367;1,6178;0,0000;2,5577;0,0000;5,1848;0,0000;0,0000;0,0000;0,0000;3,3240;0,0000;0,0000;0,0000;0,0000
N65b;buurt;Tuindorp Oostzaan Oost;52,8814881329504;50,0771;2,8044;0,0000;5,0690;0,0000;6,1996;0,0000;0,0000;0,0000;0,0000;4,6168;0,0000;1,8935;0,0000;0,0000
N65c;buurt;Terrasdorp;68,9195744470993;64,4575;4,4621;0,0000;10,0323;0,0000;7,1592;0,0000;0,0000;0,0000;6,5889;0,0000;0,0000;0,0000;0,0000;0,0000
N65d;buurt;De Bongerd;30,0140661419499;25,2193;4,7948;0,0000;2,9544;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N66b;buurt;Oostzanerdijk;46,5957752636494;42,7791;3,8166;0,9950;8,5638;0,0000;11,8311;0,0000;0,0000;0,0000;1,7284;5,5795;0,0000;1,0986;0,3341;0,0000
N66c;buurt;Walvisbuurt;50,6705430471517;45,5740;5,0965;0,0000;4,6031;0,0000;12,1688;0,0000;0,0000;0,0000;6,9985;0,0000;0,0000;0,0000;0,0000;0,0000
N66d;buurt;Twiske West;41,9312326954998;35,5510;6,3802;0,2368;2,6765;0,0000;6,5015;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N66e;buurt;Noorder IJplas;146,7841845483;72,6022;74,1820;0,0000;1,9587;0,0000;15,8344;0,0000;0,0000;105,5088;0,0000;47,7769;0,0000;0,0000;0,0000;0,0000
N66f;buurt;Molenwijk;30,3285609836501;28,6774;1,6512;0,0000;14,9172;0,0000;0,1067;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,7041;0,0000
N66g;buurt;Circus/Kermisbuurt;15,9034445579995;15,0100;0,8934;0,0000;3,7609;0,0000;0,5073;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N67a;buurt;Kadoelen;130,5361881418;108,3545;22,1817;22,1945;1,7348;0,0000;34,3626;21,7304;0,0000;0,0000;15,1627;33,8010;0,0000;13,6567;9,4929;0,0000
N67b;buurt;Twiske Oost;19,0593620922499;17,2077;1,8516;0,1621;1,4230;0,0000;6,1874;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N68a;buurt;Baanakkerspark Noord;11,8388723453995;10,7319;1,1070;0,0000;0,6730;0,0000;1,2787;0,0000;0,0000;0,0000;0,0000;2,8956;3,9531;1,8518;1,8032;0,0000
N68b;buurt;Baanakkerspark Zuid;16,3130336452491;14,2983;2,0148;0,0000;0,2411;0,0000;2,4846;0,0000;0,0000;0,0000;0,0000;5,3193;11,2072;0,0000;0,0000;0,0000
N68c;buurt;Werengouw Midden;37,575304313551;35,9220;1,6533;0,0000;10,8664;0,0000;3,2155;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N68d;buurt;Markengouw Midden;40,5014738428994;38,2716;2,2299;0,0000;4,9762;0,0000;8,4118;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6,1054;0,1539;0,0000
N68e;buurt;Markengouw Zuid;22,6453128208513;21,1435;1,5018;0,0000;5,6285;0,0000;4,1596;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,0014;0,0000;0,0000
N68f;buurt;Werengouw Zuid;22,0879634689494;18,9107;3,1773;0,0000;3,2651;0,0000;7,9672;0,0000;0,0000;0,0000;0,0000;6,7307;0,0000;0,0000;0,0000;0,0000
N69a;buurt;Rode Kruisbuurt;15,6251913866513;15,0565;0,5687;0,0000;3,9332;0,0000;1,8227;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N69c;buurt;Loenermark;17,09617592805;15,9941;1,1021;0,0000;1,6545;0,0000;3,8011;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N69j;buurt;Buikslotermeerplein;23,4397741105001;22,6433;0,7964;0,0000;2,3766;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,1519;0,0000;1,2796;0,0000
N69k;buurt;Plan van Gool;28,2589439669493;26,7085;1,5504;0,0000;6,9542;0,0000;5,0350;0,0000;0,0000;0,0000;0,0000;0,0000;2,9235;0,0000;0,0000;0,0000
N69l;buurt;De Kleine Wereld;23,7866841443483;22,4646;1,3220;0,0000;7,0680;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N69m;buurt;Buikslotermeer Noord;47,1147153437517;41,6969;5,4178;0,0000;8,0475;0,0000;8,1044;0,0000;0,0000;0,0000;0,0000;3,4973;0,4547;15,5572;0,0000;0,0000
N70a;buurt;Banne Zuidwest;37,2867160176504;33,4864;3,8003;0,0000;4,9179;0,0000;12,7982;0,0000;0,0000;0,0000;0,0000;4,7076;0,0000;0,0035;0,0000;0,0000
N70b;buurt;Banne Zuidoost;52,5415198745001;48,6869;3,8546;0,0000;8,9667;0,0000;5,0514;0,0000;0,0000;0,0000;6,2267;0,0000;0,0000;0,0000;0,0000;4,5688
N70c;buurt;Banne Noordwest;34,0852195122001;29,7650;4,3202;0,1050;9,7547;0,0000;8,9334;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N70d;buurt;Banne Noordoost;45,60913120795;39,4967;6,1124;0,0000;9,4102;0,0000;12,7549;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N70e;buurt;Buiksloterbreek;9,97213132229983;8,0395;1,9327;0,0000;1,8397;0,0000;3,3030;0,0000;0,0000;0,0000;0,0000;1,7062;0,0000;0,0064;0,0000;0,0000
N70f;buurt;Marjoleinterrein;3,47118706784985;3,2499;0,2212;0,0000;0,4131;0,0000;0,5990;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N71c;buurt;Papaverweg e.o.;69,5334736019512;56,9406;12,5928;0,0000;8,9895;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N71e;buurt;Cornelis Douwesterrein;138,968062822549;91,5364;47,4316;0,0000;12,9552;0,0000;6,1129;0,0000;0,0000;0,0000;0,0000;2,8663;2,7426;1,0267;0,0000;0,0000
N71f;buurt;NDSM terrein;79,469355341801;38,4524;41,0169;0,0000;2,7666;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N71g;buurt;Buiksloterham;65,8648378199484;35,4872;30,3776;0,0000;1,1392;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
N71h;buurt;Overhoeks;51,3186592892509;30,3552;20,9634;0,0000;1,1344;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4,7247;0,0000;0,0000;0,0000
