OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,SCHOUWVAK,PEILGEBIED,OPPERVLAK,AMBITIENIVEAU,STRUCTUURGEBIED,BESCHOEIING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,AANWIJINGEN_UITVOERING,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
734,wateren,11424,Water niet maaien,,,,183.62,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.23.0001.1818,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr11424,"12 january   2022, 14:45:37",483.4130859375,189.659656921048
735,wateren,11425,Water niet maaien,,,,4364.27,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.23.0000.1333,2 zijdig maaien,,01.23.0000,Bedrijventerrein Tanthof-oost,Delft,Delft,Bedrijventerrein Tanthof-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0000.wr11425,"12 january   2022, 14:45:37",11490.5207519531,1748.16310767907
736,wateren,11476,Water niet maaien,,,,3998.41,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.23.0004.2128,2 zijdig maaien,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0004.wr11476,"7 june      2022, 17:54:36",10525.5317382813,1377.51790863469
737,wateren,11502,Water niet maaien,,,,8762.86,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.29.0001.0124,2 zijdig maaien,,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11502,"12 april     2022, 20:39:44",23076.4523925781,4491.69407700831
738,wateren,11276,Water niet maaien,,,,4599.72,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0002.0822,2 zijdig maaien,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0002.wr11276,"12 january   2022, 14:45:37",12116.8298339844,1475.57688994646
739,wateren,11277,Water niet maaien,,,,1801.61,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.24.0000.0687,2 zijdig maaien,,01.24.0000,Poptahof-noord,Delft,Delft,Poptahof-Noord,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0000.wr11277,"12 january   2022, 14:45:37",4746.07763671875,651.876179637351
740,wateren,11412,Water niet maaien,,,,1275.2,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.23.0001.2301,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr11412,"30 march     2022, 15:40:07",3356.87231445313,495.152299850613
741,wateren,11506,Water niet maaien,,,,812.11,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0007.0434,1 zijdig maaien,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0007.wr11506,"12 january   2022, 14:44:24",2139.13256835938,784.146607413344
742,wateren,11508,Water niet maaien,,,,2383.62,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0007.0437,_2 zijdig maaien,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0007.wr11508,"12 january   2022, 14:44:24",6278.44873046875,630.24900833336
743,wateren,11510,Water niet maaien,,,,2672.13,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0007.0193,2 zijdig maaien,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0007.wr11510,"12 january   2022, 14:44:24",7038.67700195313,644.50961775678
744,wateren,11304,Water niet maaien,,,,5929.95,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0007.1633,2 zijdig maaien,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,wtr,01.25.0007.wr11304,"12 january   2022, 14:45:37",15615.4150390625,1191.77529355629
745,wateren,11363,Water niet maaien,,,,4762.52,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0003.2774,2 zijdig maaien,,01.22.0003,Latijns Amerikabuurt,Delft,Delft,Latijns Amerikabuurt,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0003.wr11363,"10 june      2022, 14:21:43",12534.8759765625,2120.99232227188
746,wateren,11416,Water niet maaien,,,,1243.24,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.23.0001.2301,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr11416,"12 january   2022, 14:45:37",3272.91064453125,572.011682845082
747,wateren,11419,Water niet maaien,,,,907.88,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.23.0001.2301,1 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr11419,"12 january   2022, 14:45:37",2390.04028320313,660.236520452941
748,wateren,11512,Water niet maaien,,,,1251.75,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0002.1209,2 zijdig maaien,,01.28.0002,Wippolder-noord,Delft,Delft,Wippolder-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0002.wr11512,"12 january   2022, 14:44:24",3299.06494140625,884.122903459465
749,wateren,11513,Water niet maaien,,,,774.08,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0001.0874,2 zijdig maaien,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0001.wr11513,"12 january   2022, 14:44:24",2039.51879882813,599.758874930727
750,wateren,11521,Water 1x maaien,,,,378.53,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0004.1904,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr11521,"12 january   2022, 14:44:24",997.559814453125,519.454102283654
751,wateren,11522,Water 1x maaien,,,,121.05,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0004.1350,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr11522,"12 january   2022, 14:44:24",319.01806640625,377.773401141522
752,wateren,11523,Water niet maaien,,,,28.64,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0004.0847,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr11523,"12 january   2022, 14:44:24",75.48583984375,51.6240885365065
753,wateren,12146,Water 1x maaien,,,,88.74,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12146,"12 january   2022, 14:44:25",233.87353515625,98.7838351971229
754,wateren,12145,Water 1x maaien,,,,135.1,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12145,"12 january   2022, 14:44:25",356.073486328125,122.821457559276
755,wateren,11312,Water niet maaien,,,,3074.41,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0005.0649,2 zijdig maaien,,01.25.0005,Het Rode Dorp,Delft,Delft,Het Rode Dorp,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0005.wr11312,"12 january   2022, 14:45:37",8096.55444335938,1062.45717883652
756,wateren,11314,Water niet maaien,,,,3419.6,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0005.0649,2 zijdig maaien,,01.25.0005,Het Rode Dorp,Delft,Delft,Het Rode Dorp,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0005.wr11314,"12 january   2022, 14:45:37",9005.50756835938,1070.86138715818
757,wateren,11307,Water niet maaien,,,,8233.17,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0007.1633,2 zijdig maaien,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,wtr,01.25.0007.wr11307,"12 january   2022, 14:45:37",21680.0971679688,1775.20545638887
758,wateren,12148,Water niet maaien,,,,796.24,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12148,"12 january   2022, 14:44:25",2098.64233398438,480.687559542943
759,wateren,12153,Water niet maaien,,,,790.78,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12153,"12 january   2022, 14:45:38",2081.6650390625,514.589136546144
760,wateren,12154,Water niet maaien,,,,379.06,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12154,"12 january   2022, 14:45:38",997.846923828125,500.995860982318
761,wateren,3926,Water 1x maaien,,,,7522.19,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,wtr,01.14.0006.wr3926,"12 january   2022, 14:45:38",19825.5363769531,2256.15846985185
762,wateren,3930,Water niet maaien,,,,722.14,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,1 zijdig maaien,Louis,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,wtr,01.14.0006.wr3930,"12 january   2022, 14:45:38",1903.35302734375,359.45234500913
763,wateren,12071,Water niet maaien,,,,815.46,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0002.wr12071,"12 january   2022, 14:45:38",2148.88256835938,465.868999588419
764,wateren,12072,Water niet maaien,,,,552.89,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0002.wr12072,"12 january   2022, 14:45:38",1456.92016601563,534.615397717098
765,wateren,12073,Water niet maaien,,,,11462.65,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis - BGT ontbreekt,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr12073,"12 january   2022, 14:45:38",30204.9338378906,1756.94253627501
766,wateren,3,Water 1x maaien,2017,,,1273.09,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,,2,,01.24.0003,Mythologiebuurt,Delft,Delft,Mythologiebuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0003.wr3,"24 may       2022, 11:52:31",3353.5625,478.022937654796
767,wateren,12051,Water niet maaien,,,,4815.03,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,wtr,01.25.0007.wr12051,"12 january   2022, 14:45:38",12678.3305664063,1298.54504992202
768,wateren,12040,Water niet maaien,,,,1337.02,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.24.0004,Aart van der Leeuwbuurt,Delft,Delft,Aart van der Leeuwbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0004.wr12040,"12 january   2022, 14:45:38",3520.5537109375,377.47140154578
769,wateren,12149,Water niet maaien,,,,530.24,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,Louis,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12149,"12 january   2022, 14:44:25",1397.6572265625,356.579688539977
770,wateren,12150,Water niet maaien,,,,105.43,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 1,,,,,1 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12150,"12 january   2022, 14:44:25",277.91748046875,141.92986146031
771,wateren,12077,Water niet maaien,,,,218.67,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr12077,"12 january   2022, 14:45:38",576.20703125,144.230996376726
772,wateren,11863,Water niet maaien,,,,195.42,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,,01.12.0008,Bedrijventerrein Delftse Poort-west,Delft,Delft,Bedrijventerrein Delftse Poort-West,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0008.wr11863,"12 january   2022, 14:44:25",515.046630859375,235.420234188265
773,wateren,12142,Water niet maaien,,,,1376.87,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,_2 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr12142,"12 january   2022, 14:44:25",3629.39184570313,700.073881056344
774,wateren,3902,Water 1x maaien,,,,161.56,C (matig) - R- (sober),,,BOR,TU Delft,,,,Perceel 1,,,,,2 zijdig maaien,Louis,01.28.0005,TU-Campus,Delft,Delft,TU-Campus,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0005.wr3902,"12 january   2022, 14:44:25",425.533203125,259.951146371415
775,wateren,12139,Water niet maaien,,,,3827.59,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0004.wr12139,"12 january   2022, 14:45:38",10076.4809570313,1386.24638641743
776,wateren,11383,Water niet maaien,,,,654.66,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2879,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr11383,"12 january   2022, 14:45:37",1723.015625,364.218684153904
777,wateren,3935,Water niet maaien,,,,1002.17,C (matig) - R- (sober),,,HH-schap Delfland,HH-schap Delfland,,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,wtr,01.14.0006.wr3935,"12 january   2022, 14:45:38",2641.01953125,406.139532439265
778,wateren,41,Greppel,,,,54.88,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr41,"12 january   2022, 14:44:25",144.712646484375,180.129545764625
779,wateren,43,Greppel,,,,62.21,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr43,"12 january   2022, 14:44:25",164.044677734375,204.775607893282
780,wateren,44,Greppel,,,,33.15,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr44,"12 january   2022, 14:44:25",87.405517578125,111.592522863293
781,wateren,40,Greppel,,,,42.73,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr40,"12 january   2022, 14:44:25",112.6875,142.909164605762
782,wateren,45,Greppel,,,,4.67,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr45,"12 january   2022, 14:44:25",12.309814453125,19.0144866388895
783,wateren,42,Greppel,,,,4.77,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr42,"12 january   2022, 14:44:25",12.58447265625,19.0151346569498
784,wateren,34,Greppel,,,,136.06,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr34,"12 january   2022, 14:44:25",358.765625,443.847587255288
785,wateren,35,Greppel,,,,106.59,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr35,"12 january   2022, 14:44:25",281.0556640625,347.99100745691
786,wateren,33,Greppel,,,,14.58,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr33,"12 january   2022, 14:44:25",38.44580078125,50.1359463205448
787,wateren,32,Greppel,,,,2.83,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr32,"12 january   2022, 14:44:25",7.4560546875,11.9124254055377
788,wateren,30,Greppel,,,,24.25,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr30,"12 january   2022, 14:44:25",63.953125,81.6096680551815
789,wateren,28,Greppel,,,,16,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr28,"12 january   2022, 14:44:25",42.1787109375,54.7241443785191
790,wateren,31,Greppel,,,,34.46,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr31,"12 january   2022, 14:44:25",90.853759765625,114.675319496606
791,wateren,29,Greppel,,,,66.78,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr29,"12 january   2022, 14:44:25",176.0888671875,219.207110278976
792,wateren,11297,Water niet maaien,,,,2685.4,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0001.1735,2 zijdig maaien,,01.25.0001,Buitenhof-noord,Delft,Delft,Buitenhof-Noord,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0001.wr11297,"12 january   2022, 14:45:37",7072.42724609375,1108.58329864778
793,wateren,11958,Water niet maaien,,,,216.86,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.14.0003,Marlot,Delft,Delft,Marlot,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0003.wr11958,"12 january   2022, 14:45:38",571.387939453125,221.053454123534
794,wateren,11959,Water niet maaien,,,,199.08,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.14.0003,Marlot,Delft,Delft,Marlot,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0003.wr11959,"12 january   2022, 14:45:38",524.529541015625,152.523881237165
795,wateren,12026,Water niet maaien,,,,324.99,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.24.0008,Bedrijventerrein Vulcanusweg,Delft,Delft,Bedrijventerrein Vulcanusweg,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0008.wr12026,"12 january   2022, 14:45:38",856.14208984375,129.035991329424
796,wateren,12099,Water niet maaien,,,,11237.61,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0001.wr12099,"12 january   2022, 14:45:38",29579.7531738281,4649.40813924338
797,wateren,12091,Water niet maaien,,,,3789.39,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.22.0003,Latijns Amerikabuurt,Delft,Delft,Latijns Amerikabuurt,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0003.wr12091,"12 january   2022, 14:45:38",9976.126953125,1271.58318668102
798,wateren,12093,Water niet maaien,,,,177.23,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,Louis,01.22.0003,Latijns Amerikabuurt,Delft,Delft,Latijns Amerikabuurt,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0003.wr12093,"12 january   2022, 14:45:38",466.556396484375,313.867375173062
799,wateren,12135,Water niet maaien,,,,644.8,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12135,"12 january   2022, 14:45:38",1697.52465820313,606.56651918297
800,wateren,12136,Water niet maaien,,,,228.27,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12136,"12 january   2022, 14:45:38",600.95458984375,207.99438638862
801,wateren,12137,Water niet maaien,,,,102.94,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12137,"12 january   2022, 14:45:38",270.994140625,154.6401643039
802,wateren,12086,Water niet maaien,,,,18135.58,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0000.wr12086,"30 march     2022, 15:40:07",47830.7165527344,2095.31998697752
