OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
1859,09a5230c-ccb6-b302-fcbc-bd459e6d7b4c,0fecee60-4214-4333-a8f7-efede1404b00,151V,24.023836,231899.961,590279.668,1.142,231899.479,590255.649,1.132,600,b,600,600_b,Sauwerd,Gn-Dz,Groningen - Delfzijl ,11.223498,"11,223498",11.200157,"11,200157",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,007_151V_4.3,Rechts
1860,a441aa52-dc83-622b-c92f-9745521fb876,f81a5cd0-fa8f-4c1a-83e1-2e4b8894fcae,52BP,1457.967936,39161.758,386937.304,6.552,40029.552,386357.347,5.339,817,i,817,817_i,Vlissingen Sloehaven,Frkws-Bww,Frankrijkweg Sloegebied - Belgiëweg West ,400.022874,"400,022874",401.480717,"401,480717",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_52BP_300.8,Rechts
1861,8fcd10e5-0018-9f8b-f3d2-b31fac754e6d,a2b51ea1-99b7-48b7-bb46-3ed63af8a6c6,1171L,824.609693,61699.62,439165.613,5.207,61430.831,439944.475,5.17,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0.854885,"0,854885",1.677487,"1,677487",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1171L_0.8,Rechts
1862,894c030f-754f-497a-9dc4-a1eac5c11140,32e08d00-e99f-409c-88c1-1508e0d85b8a,19R,15.256422,117050.05542203,408975.05994599,0.59353835,117034.961,408972.85,0.597,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,4.936407,"4,936407",4.951554,"4,951554",Derden - Overig - N.n.t.b.,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,823_19R_4.8,Rechts
1864,840dae1a-74d0-6666-680e-5dd34a396056,1e8619cf-4d21-4fd9-b676-92030891dd5f,131AR,50.007038,209354.48,461811.075,11.33,209307.92,461792.832,11.171,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,26.605657,"26,605657",26.555592,"26,555592",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,609_131AR_26.7,Rechts
1865,5a447121-a4eb-dcd2-3768-7d204fb38596,73bbdb7d-8bff-4096-8ff6-3bdf34786d1f,151AR,254.384671,192289.712,444024.831,18.724,192037.989,444047.722,19.768,507,b,507,507_b,Velperbroek Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,93.940527,"93,940527",93.697042,"93,697042",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,610_151AR_14.0,Rechts
1867,c1649f42-f0bf-2f74-c3ee-96f892673191,7da0dbcd-2f43-4733-a2a6-3310f3d9ceba,211BV,13.288586,90168.053,394400.514,2.966,90163.98,394387.865,2.92,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,23.754179,"23,754179",23.767556,"23,767556",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_211BV_23.7,Rechts
1868,87a22fc8-2135-4c12-960d-a4253d0516df,5db970e0-7eda-4734-8faf-c4aa1cd0fd97,X0105R,73.694615,90039.224,434595.533,3.438,90109.676,434574,3.301,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",103.747796,"103,747796",103.678565,"103,678565",Derden - Overig - Rotterdams Havenbedrijf,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,467_X0105R_103.8,Rechts
1870,a381275c-b010-b09a-c1cd-fc2558dbd748,b9cb0df8-1f52-4092-a734-fdb9aa077e1a,4221R,199.750231,202263.69348302,502448.62544855,2.1460543,202122.62571327,502590.0458905,1.70420031,603,c,603,603_c,Zwolle,Zl-Kpn,Zwolle - Kampen ,88.2,"88,200000",88.399967,"88,399967",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,603_4221R_2.4,Rechts
1874,f9d419ae-00df-b1b7-4abe-eabe1c49ea8f,7f402d54-6ec5-495d-bccf-38fd63ff6b4a,903R,624.227168,195434.361,322919.872,108.643,195987.2,322630.461,108.67,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,17.44805,"17,448050",18.075384,"18,075384",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,504_903R_17.4,Rechts
1875,5b6480e7-1d4d-48b3-8465-e68e9b1d64c0,4e34050d-0d4f-4e7c-a2cd-538efdff81f7,17R,341.427086,37156.624,386524.64,4.829,37459.503,386387.732,4.439,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,121.677113,"121,677113",122.018231,"122,018231",Derden - Overig - Invista Polyester,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_17R_121.6,Rechts
1876,23b117f8-c544-b15a-e68c-0ad51e9914f5,9d52dff6-ff53-4677-bd98-b023bc13e7f8,153R,115.960267,112999.012,490365.183,0.996,112886.331,490392.251,0.996,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,6.681072,"6,681072",6.798161,"6,798161",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,490_153R_6.6,Rechts
1878,bfae31a8-19a0-00a9-f621-7f0c026c02a2,0f783c3f-0c42-4575-ad52-ec195d8aa182,281BV,5.046557,104926.614,446525.963,-3.502,104923.899,446521.709,-3.603,537,b,537,537_b,Moordrecht Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,35.994961,"35,994961",36.000021,"36,000021",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Rijn en Gouwe,81,BAM Rail,Zuid-Holland Noord,537_281BV_36.0,Rechts
1881,5d9f072a-cab6-4a26-93f1-eaa7eb90e926,2972f75f-f430-4069-81fd-6e7005113ed0,7123L,151.096998,103088.92606086,422091.0059765,3.6147961,103214.437,422158.792,2.997,805,e,805,805_e,Dordrecht Zeehaventerrein,Ddrz-Ddrjh,Dordrecht Zeehaventerrein - Dordrecht Julianahaven ,700,"700,000000",700.129018,"700,129018",Derden - Overig - Standic,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,805_7123L_104.4,Rechts
1884,0cf1a2ee-cb82-4005-8ec6-aacc07e35da7,374089a2-b769-47bc-a867-a949380aee72,9V,33.830537,132500.804,517605.983,-0.615,132468.692,517616.628,-0.485,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,32.492635,"32,492635",32.459269,"32,459269",Derden - Overig - SHM,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,626_9V_32.5,Rechts
1885,8c1c83a4-e02f-481d-1d28-28b7824b2e43,9e646f34-f428-4c91-b054-73c6ad4e6893,1363L,11.821459,83297.169,454288.258,0.359,83285.707,454291.151,0.355,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,23.773485,"23,773485",23.784574,"23,784574",ProRail,Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,564_1363L_23.7,Rechts
1886,9046142d-ba11-e9d2-89f8-c93b4047860a,28e41bf9-090e-4e6d-a36e-a4a4dbfab565,1201BV,18.847022,119603.571,453285.492,-0.075,119593.946,453269.288,-0.034,105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,18.327272,"18,327272",18.346085,"18,346085",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Woerden,14,ASSET Rail,Midden,105_1201BV_18.3,Rechts
1894,44f5a156-b37a-acad-ba62-ee9c2d21faa1,904a5778-4805-4397-accf-e573bebf6e6e,39S,661.869879,181117.595,578721.515,1.148,180474.395,578568.032,3.309,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,25.260768,"25,260768",24.599994,"24,599994",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,550_39S_25.3,Rechts
1896,6be66871-f50b-5f2a-af35-d1a517643943,34391f2d-0dd0-4c69-bc0a-c6bb179672d9,31BV,252.543614,177787.592,317186.048,48.4,177605.286,317360.46,48.031,520,b,520,520_b,Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.993057,"27,993057",28.247523,"28,247523",ProRail,Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,520_31BV_28.0,Rechts
1897,c5e55e1a-03d7-6191-1fbf-d2598c0f267c,9a825aef-64b3-46f0-a9d3-1225b21c055f,913L,188.403003,203342.43,501777.666,1.749,203181.835,501875.879,1.809,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.474087,"3,474087",3.289814,"3,289814",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,603_913L_3.5,Rechts
1899,53e62999-9d6d-9ec5-d74c-e0dc7d7cf106,94f83b65-edc9-4ace-83e3-b4eb70a5f9e4,823BV,763.733591,86205.28,432642.934,5.013,85442.092,432614.071,3.553,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",10.840033,"10,840033",11.603342,"11,603342",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_823BV_10.8,Rechts
1900,9465942b-39dc-319a-20d8-c92bd24d5447,b64ed771-c506-4811-8a38-fefc4410ae5a,2755V,1504.783166,136281.683,455264.005,5.182,137326.854,454243.768,5.182,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.63559,"35,635590",37.140396,"37,140396",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_2755V_35.6,Rechts
1903,b5f1c6cb-ece0-46a7-18fb-9b642398e05b,539bab2a-28ee-4bbd-aa7b-5422f8e5a77a,2483V,305.011583,110019.733,390080.979,6.836,109943.348,389785.687,6.836,164,,164,164__,Prinsenbeek - Hazeldonk Grens,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,253.0938,"253,093800",253.398861,"253,398861",ProRail,,,Baan,,,HSL,70,Infraspeed,Zuid-Holland Zuid,164_2483V_253.1,Rechts
1908,044d6e80-aafc-d333-e253-42e8a95beeb7,42d77232-7691-4c68-9354-c6d46aab0a07,479BV,11.187619,30400.531,385914.453,3.338,30402.149,385903.383,3.367,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,73.839819,"73,839819",73.850962,"73,850962",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,127_479BV_73.8,Rechts
1911,ed15e981-889b-0f45-a1fc-11bd9056c302,b0a29e61-d445-4e06-83fd-d2cf6d689b05,79AR,62.903275,103693.364,489231.448,4.628,103630.494,489229.462,4.678,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,17.17629,"17,176290",17.24007,"17,240070",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,527_79AR_17.1,Rechts
1912,3d431b9b-17ad-4c8c-abd0-e06fcfb3e5be,6f8da382-ebd4-452e-ad87-f6edf447c0ad,8034R,2360.59857,190857.354,316319.502,109.571,189682.751,318335.393,100.8,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,19.084322,"19,084322",21.459869,"21,459869",Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,069_8034R_19.0,Rechts
1914,635a8049-7bc7-6aec-4775-0d4386f78a09,611d3595-f7e3-4a7f-994f-e169db2d24d2,2511R,111.452759,177242.284,505324.243,3.209,177351.67,505302.879,3.344,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,20.193748,"20,193748",20.305195,"20,305195",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,161_2511R_20.1,Rechts
1915,479e6655-35a7-db15-d2a1-81ea52d9364e,ce40580a-fef8-4cdd-adef-d7ac4fbba37e,016L,747.800354,91127.571,433702.077,3.383,90869.484,433000.233,3.665,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",101.857811,"101,857811",101.107739,"101,107739",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,467_016L_101.9,Rechts
1916,a5e89592-8916-4642-94a1-d010a9fd7bc3,4552cbbb-4bac-40e5-ab94-74e8ac1f5072,4R,108.748774,258868.98,557786.518,6.151,258793.901,557865.129,6.232,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.102548,"0,102548",0.212572,"0,212572",Derden - Overig - STAR,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,305_4R_0.1,Rechts
1917,cd1388ad-52de-cd94-5674-edb57e360ad2,7ccb646c-90ad-4a0a-8361-e2edcb9a07a5,453L,79.724353,257067.766,532961.427,21.382,257088.145,532885.28,20.943,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,73.493054,"73,493054",73.421807,"73,421807",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,203_453L_73.5,Rechts
1920,94534a37-53bb-8157-a6df-dc098604862c,d241be68-0858-4511-93d6-c27b88f81073,1287V,50.416323,61383.733,440202.389,5.188,61389.566,440152.336,5.043,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,1.9329,"1,932900",1.886621,"1,886621",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1287V_1.9,Rechts
1921,3426fc46-00aa-4465-be67-c7d234396664,5cb1eb50-6e72-46bd-a8eb-0389f0645cd1,503L,1013.434788,107001.455,406527.624,1.321,106597.66273004,407457.08076908,1.21518783,167,,167,167__,Zevenbergschenhoek Aansluiting,Hszha-Zha,HSL - Zevenbergschen Hoek Aansl. - Zevenbergschen Hoek Aansl. ,301.979252,"301,979252",300.966025,"300,966025",ProRail,Zuid,Z,Baan,Brabant,330,Breda,20,ASSET Rail,Zuid-West,121_503L_9.4,Rechts
1922,595f4aed-b3e0-9a1f-33da-8c760009da41,05093850-cc1b-4444-afd9-1f278fa84ed2,341R,1226.265674,202891.727,380354.462,26.394,201916.433,381097.785,26.42,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,8.324563,"8,324563",9.549952,"9,549952",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,055_341R_8.3,Rechts
1923,6c44903e-3371-4684-b4dd-c17d7208307c,30d250bb-6b0d-4584-994d-bacbb02b3064,ST_X0491,298.745111,88041.019,433146.252,3.395,87760.625,433249.343,3.518,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",401,"401,000000",401.382519,"401,382519",Derden - Overig - Steinweg,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,468_ST_X0491_401.0,Rechts
1926,7cb344d5-5b65-6ca8-79d8-88558eba78a4,4b0fa769-8cb5-4a15-8f98-7686096119cf,395R,18.79363,152792.373,463010.937,5.143,152802.898,462995.367,5.13,940,,940,940__,Amersfoort Bokkeduinen,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,43.377977,"43,377977",43.395917,"43,395917",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,940_395R_43.3,Rechts
1928,b38a1893-136e-3ec4-4483-bfd803976057,463fa32b-80b0-4cf2-be2d-a1cd4314be83,648L,361.614482,89945.869,431816.931,3.761,90304.298,431847.681,0,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",6.969489,"6,969489",6.620788,"6,620788",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_648L_7.0,Rechts
1944,816fdd18-c28f-4982-b145-eaf9f3953080,733f9433-8c1f-4535-b71a-0e1ead6057ed,901L,413.192556,136648.25076797,398647.79179626,13.18816109,136407.742,398960.299,13.23,839,a,839,839_a,Tilburg de Loven,Tbi-Tbio,Tilburg Industrieterrein - Tilburg De Loven ,100.10044,"100,100440",100.513673,"100,513673",Derden - Overig - BTT,Zuid,Z,Baan,Betuwe,320,Den Bosch,21,Strukton Rail,Zuid-West,124_901L_100.0,Rechts
1945,addc1c54-400a-d787-fecf-031cb512b63b,f57a1216-f130-42c5-aa9e-011054b223b8,1267AP,1087.491636,104313.64416288,424928.60955244,12.20950617,103414.772,425540.617,4.372,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,30.599807,"30,599807",31.681036,"31,681036",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,542_1267AP_29.9,Rechts
1950,6932fe68-777b-1bf9-4fc6-e904c364762a,dd538196-1f57-4af2-8995-b6766b9dfaa2,189AT,291.662136,90312.257,394730.424,3.88,90186.416,394469.259,3.239,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,23.390425,"23,390425",23.68253,"23,682530",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_189AT_23.4,Rechts
1951,27ce5e2b-fc6e-24f3-f259-e35a3599ce4c,37da8d75-9bc9-49f9-8ced-2e9a82be287b,145BR,2.983544,233953.755,581099.672,2.008,233950.832,581099.074,2.098,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,80.743922,"80,743922",80.740959,"80,740959",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,501_145BR_80.8,Rechts
1952,b9ba70f0-a718-f523-15f1-ae3a3934a175,413d0b2b-c734-4f49-ae5e-908135f68063,3295R,148.165099,126033.604,478650.337,4.465,126103.214,478519.542,4.529,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,7.967681,"7,967681",8.116103,"8,116103",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Duivendrecht,10,Strukton Rail,Midden,080_3295R_7.9,Rechts
1957,6ed227a9-9ec7-3fe7-5c51-7a18f138a389,e98f21f1-c9aa-445f-ab83-17c8d59ccec1,969V,256.265976,95090.605,434662.476,0.732,94965.027,434885.713,1.85,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.368482,"44,368482",44.622571,"44,622571",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,163_969V_44.4,Rechts
1958,f034fd6a-b890-f4b8-0670-e08539e9ed19,279e9a8f-5954-4554-9d1a-868b1538ba84,4223R,31.197878,147508.355,430101.023,2.388,147539.475,430098.82,2.158,666,b,666,666_b,Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,47.639918,"47,639918",47.671075,"47,671075",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,A15trace,71,VolkerRail,Zee-Zevenaar,666_4223R_47.6,Rechts
1959,22de1ff4-f40a-ebe1-ca85-44b28e5db123,80521b90-3d12-45b4-84b1-090ad3471c64,219V,36.09085,251566.803,475838.317,21.544,251597.106,475857.92,21.647,543,b,543,543_b,Hengelo,Hgl-Odzg,Hengelo - Oldenzaal Grens ,15.916864,"15,916864",15.952602,"15,952602",ProRail,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Oost,543_219V_15.9,Rechts
1962,673ff440-8cf5-4be3-89f7-d878ffef50a9,a373cc4f-5859-4752-a244-82e436d9621a,32V,12.226416,44056.089,372885.214,1.689,44065.46,372877.361,1.717,818,a,818,818_a,Terneuzen Dow Chemical,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,106.265275,"106,265275",106.253341,"106,253341",Strukton Rail Short Line,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,818_32V_106.3,Rechts
1965,005d7eeb-9eba-172b-2d92-774900b4cd41,abd0e143-a3eb-4b43-8a6e-6064afb276ec,213V,73.443244,122032.367,487930.604,5.922,122091.484,487887.291,5.909,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.987055,"80,987055",81.058869,"81,058869",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_213V_81.0,Rechts
1968,c1215ad0-f0f4-1717-3c37-e3cf15d78044,da1e93ed-ee72-4cad-9a26-e6f75932985f,1155AL,2.138019,107799.042,478392.869,-0.608,107797.449,478391.443,-0.602,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,19.290783,"19,290783",19.292891,"19,292891",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,133_1155AL_19.3,Rechts
1969,82124b9b-05e6-5e6f-79f4-ada433301716,a4cee4f5-aa44-4c33-9e9e-313874683d4c,2303AL,97.319318,101437.516,426732.743,-0.152,101346.319,426766.345,-0.447,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,33.986318,"33,986318",34.085475,"34,085475",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Kijfhoek,99,VolkerRail,Zee-Zevenaar,924_2303AL_525.0,Rechts
1970,8cc52785-b95a-6758-9086-0378f7acbf22,590f1e18-85e4-4685-ae18-ff929bfee9bc,969L,139.705603,119855.836,489233.642,2.316,119735.067,489303.243,2.34,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.448006,"78,448006",78.312021,"78,312021",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_969L_78.5,Rechts
1971,3cc74914-38f7-4bf4-bf04-2ba88e86a7b2,f5e1b087-e2d7-4888-885f-dccf59d77734,71L,960.472623,47318.37756527,369003.39857206,3.53365517,46681.288,369719.834,3.7,557,d,557,557_d,Terneuzen Aansl.,Tnzz-Tnznw,Terneuzen Zuidzijde (Racc.) - Terneuzen Noorwegenweg ,200.2,"200,200000",201.159372,"201,159372",Derden - Overig - North Sea Port,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,557_71L_100.0,Rechts
1975,c7b7a0c0-bd7b-d066-d883-02524d48e6ad,6159226c-8075-4fdc-b659-40b1767dba52,1V,799.407365,43896.654,359912.886,1.761,44084.58420325,359137.35621825,2.13343125,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,16.38477,"16,384770",15.585031,"15,585031",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,131_1V_16.4,Rechts
1979,97ec25a7-e53d-aeb9-9e74-3f2b6df676b3,3419be0f-465b-48d9-b26a-e0f4524dd8f4,125V,15.510247,147736.225,453028.11,7.6,147751.733,453028.374,7.6,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,47.984152,"47,984152",47.999591,"47,999591",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Driebergen,15,ASSET Rail,Midden,035_125V_48.0,Rechts
1980,6e9f6abd-717b-7dcc-bf87-131e3fe5eae7,6909eca9-b04f-45e5-a446-46514ca6002b,1107L,284.719572,77728.379,432460.019,4.818,77818.377,432190.087,4.56,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",301.687255,"301,687255",301.403359,"301,403359",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,470_1107L_301.7,Rechts
1981,05d70200-f4f9-72fd-6aa4-7d494a3e6d23,94960a95-26ac-4112-93a5-0e68608b2d97,131AL,226.864356,95541.772,433693.972,0.17799613,95442.644,433898.007,0.135,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,43.298407,"43,298407",43.527247,"43,527247",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,664_131AL_42.9,Rechts
1983,249a79ba-4fd9-75a4-c2ce-68a776e57b58,b98a9740-4c4e-45e2-a1c2-75776ea3f223,902L,112.897342,108312.818,504204.328,0.24,108411.773,504150.256,0.358,522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,57.517167,"57,517167",57.626384,"57,626384",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,522_902L_57.5,Rechts
1984,38146e7e-97ad-4a86-b9c1-793192b47150,a3d49f95-383b-42ed-bcf4-9876c04ac21f,185BP,179.810339,78817.062,434613.46,4.325,78764.163,434785.313,4.428,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",305.702128,"305,702128",305.525386,"305,525386",Strukton Rail Short Line,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,470_185BP_305.7,Rechts
