Lichtmastn,latitude,longitude
DVR05890-0001,52.2619951624,6.1395850098
DVR02960-0001,52.2660131423,6.1380351324
DVR20470-0001,52.2691477637,6.1709164942
DVR04590-0001,52.2448525435,6.195083844
DVR04590-0001,52.2448525435,6.195083844
DVR02582-0001,52.2607409508,6.2225974258
DVR06290-0001,52.2560699875,6.2108410239
DVR06300-0001,52.2428529191,6.1993685966
DVR07910-0001,52.2685381876,6.1714267862
DVR00170-0001,52.2470801017,6.2193949843
DVR02424-0001,52.2592638254,6.217517856
DVR06310-0001,52.2457378004,6.23047952
DVR07810-0001,52.2699302808,6.1402601901
DVR04790-0001,52.2704220364,6.1716633694
DVR05930-0001,52.269550754,6.1698642112
DVR02470-0001,52.2435904508,6.2104674294
DVR07675-0001,52.2631283473,6.2145047922
DVR99041-0001,52.265888732,6.1961105515
DVR11460-0001,52.2685577505,6.1783499558
DVR05880-0001,52.2495519357,6.1592689644
DVR85240-0001,52.2555300883,6.1526615312
DVR02380-0001,52.2651927702,6.1622027544
DVR07515-0001,52.2431689388,6.2297873362
DVR08047-0001,52.2596868809,6.220171942
DVR02330-0001,52.2436690399,6.2187495929
DVR01880-0001,52.2625486802,6.1386934982
DVR04580-0001,52.2568656103,6.1684894565
DVR07220-0001,52.2643339496,6.1751679139
DVR10001-0001,52.281640589,6.1566535702
DVR05960-0001,52.2680897877,6.1734385854
DVR03090-0001,52.2565799705,6.1866279742
DVR00395-0001,52.2596458049,6.1849522123
DVR65220-0002,52.2647797031,6.159125601
DVR07370-0001,52.2734558155,6.1451744238
DVR04640-0001,52.2555915987,6.2107614388
DVR02178-0001,52.2518814671,6.1644134696
DVR02180-0001,52.2517689977,6.1644059975
DVR02180-0001,52.2517689977,6.1644059975
DVR05920-0001,52.2529942291,6.1615744297
DVR05720-0001,52.2695549349,6.1416177364
DVR06368-0001,52.2618016261,6.2269891454
DVR02460-0002,52.2548888733,6.1608962689
DVR02460-0002,52.2548888733,6.1608962689
DVR08515-0001,52.2594153769,6.2239593376
DVR11370-0001,52.2699186128,6.1884860274
DVR00330-0001,52.2615703968,6.1373716619
DVR06958-0001,52.2534971288,6.2157062978
DVR06958-0001,52.2534971288,6.2157062978
DVR02790-0001,52.258500227,6.209073324
DVR00050-0001,52.2545658326,6.1567164531
DVR00050-0001,52.2545658326,6.1567164531
DVR04700-0001,52.2430810152,6.21074288
DVR07090-0001,52.2623908829,6.1383815903
DVR05650-0001,52.2652609034,6.1702655553
DVR00225-0001,52.2617135035,6.2194352755
DVR03268-0001,52.2636118219,6.1490500001
DVR03080-0001,52.2593485342,6.1820187477
DVR03060-0001,52.2417769517,6.173213642
DVR03060-0001,52.2417769517,6.173213642
DVR07140-0001,52.2600029884,6.1383178593
DVR06270-0001,52.2525852534,6.1612854293
DVR05640-0008,52.2556339837,6.1478753341
DVR09261-0001,52.2910437547,6.1547008938
DVR05730-0001,52.2591654098,6.1469647237
DVR05710-0001,52.2582338607,6.1458479944
DVR05690-0001,52.2449997292,6.2187856737
DVR04390-0001,52.2641226518,6.1561175722
DVR08155-0001,52.2429322303,6.2257813196
DVR05680-0001,52.2743656443,6.1319053251
DVR11010-0001,52.2672606489,6.1941629988
DVR02750-0001,52.2561170256,6.1848865317
DVR03010-0001,52.2537608684,6.1540714068
DVR00380-0001,52.2474249493,6.2227730853
DVR06900-0001,52.2551871652,6.155772028
DVR04470-0001,52.2493417325,6.1457574698
DVR11280-0001,52.2678265067,6.181205149
DVR04250-0001,52.2546338668,6.154596462
DVR10935-0601,52.2771010257,6.2742229774
DVR05630-0001,52.2575620455,6.176383401
DVR04395-0001,52.2560997178,6.2207464363
DVR04120-0001,52.2546115712,6.1522131107
DVR06600-0001,52.2596502868,6.14865242
DVR06360-0001,52.2663193335,6.1372657739
DVR04240-0001,52.2621665275,6.1570594012
DVR05610-0001,52.2627541445,6.1568757617
DVR15085-0001,52.2574045446,6.2254478149
DVR04340-0001,52.2522588803,6.1561903268
DVR04300-0001,52.2507322094,6.1932850018
DVR08192-0001,52.2580833063,6.2212137604
DVR03055-0001,52.2455042235,6.1947018698
DVR05790-0001,52.2514021588,6.1555840013
DVR02350-0001,52.2628847446,6.1398694322
DVR115270-0001,52.2578624296,6.1493634872
DVR00970-0001,52.2469895015,6.2107279011
DVR07760-0001,52.2740379553,6.14495308
DVR09701-0001,52.2890682826,6.1517111434
DVR02300-0001,52.2629531746,6.1731548488
DVR05770-0001,52.2447474676,6.2194267216
DVR06860-0001,52.2536846214,6.1683737717
DVR06350-0001,52.2639679571,6.1334412529
DVR00110-0001,52.2620628267,6.1553720928
DVR03035-0001,52.2581274893,6.2223488703
DVR04820-0001,52.2669022067,6.1608609638
DVR03600-0001,52.243267012,6.2109786363
DVR06340-0001,52.2489732388,6.1475344876
DVR00180-0001,52.2539988912,6.1881091045
DVR03603-0001,52.2498632674,6.1957324654
DVR09971-0001,52.2876021525,6.1456795212
DVR03750-0001,52.2683842563,6.1686967352
DVR04570-0001,52.272922822,6.1405719162
DVR02880-0001,52.2674242514,6.1586364489
DVR04270-0001,52.2557983783,6.2096124876
DVR05870-0001,52.2533887379,6.1571704802
DVR05750-0001,52.2508910336,6.1434322356
DVR06040-0001,52.2616216435,6.1458841796
DVR03945-0001,52.2432444308,6.2288515435
DVR10650-0001,52.2712347213,6.1948160932
DVR07131-0001,52.251520775,6.1914486215
DVR07131-0001,52.251520775,6.1914486215
DVR06185-0001,52.2568649532,6.2277072925
DVR06050-0001,52.2598830949,6.1800625221
DVR03360-0001,52.2468578909,6.2046926221
DVR03380-0001,52.252081804,6.2052045763
DVR08558-0601,52.2573819029,6.2303696811
DVR03390-0001,52.2648297253,6.1369334967
DVR04750-0001,52.266865133,6.1577943733
DVR02760-0001,52.2631164425,6.1521517051
DVR05030-0001,52.2742201902,6.1626593492
DVR07920-0001,52.2465751884,6.2186061495
DVR01380-0001,52.2627631764,6.1499887704
DVR00155-0001,52.2527320758,6.1910134971
DVR00455-0001,52.2615986558,6.2236497436
DVR03460-0001,52.2523890958,6.1644822992
DVR03460-0001,52.2523890958,6.1644822992
DVR03460-0001,52.2523890958,6.1644822992
DVR00280-0001,52.248592197,6.1809784681
DVR03470-0001,52.2544050498,6.1522706334
DVR03490-0001,52.2502501401,6.1452558368
DVR06190-0001,52.240790553,6.2048410677
DVR02230-0001,52.2478344165,6.168082341
DVR02240-0001,52.2634486823,6.1465762562
DVR06192-0001,52.2593394409,6.2151837488
DVR07210-0001,52.262498228,6.1454014221
DVR01430-0001,52.2480147822,6.1672922603
DVR04290-0001,52.2731370845,6.1500956829
DVR04255-0001,52.2600165844,6.2132262082
DVR11430-0001,52.2667591581,6.1885920476
DVR06145-0001,52.2455252585,6.1984833222
DVR03250-0001,52.2659731653,6.1659316089
DVR03310-0001,52.2624723784,6.1579253441
DVR07005-0001,52.2551123857,6.2227088993
DVR04235-0001,52.2416259138,6.2244702081
DVR03280-0001,52.2673940141,6.1352219786
DVR03287-0001,52.2518945571,6.1576381249
DVR02580-0001,52.2527730624,6.2090312461
DVR03288-0001,52.2562276951,6.2281339027
DVR02040-0001,52.2485154591,6.1757054342
DVR02040-0001,52.2485154591,6.1757054342
DVR02585-0501,52.2715184581,6.1667376947
DVR03300-0001,52.2522692961,6.1545890556
DVR02200-0001,52.2536266401,6.1555731539
DVR03330-0001,52.2571578427,6.1473602235
DVR02000-0001,52.2483881088,6.2062729605
DVR95130-0001,52.2684888744,6.171676014
DVR06090-0001,52.2735922258,6.149232823
DVR06085-0001,52.2598474667,6.1441389048
DVR06080-0001,52.2582652473,6.1445562843
DVR02150-0001,52.2431102226,6.2006973046
DVR10860-0001,52.2710298713,6.1959518479
DVR06210-0001,52.2640616917,6.1522784184
DVR02570-0001,52.2497186961,6.1623586009
DVR03110-0001,52.2590989068,6.1675946686
DVR02800-0001,52.2510879887,6.1705550129
DVR03970-0001,52.26368201,6.1721861541
DVR04712-0001,52.251002724,6.1562782579
DVR02600-0001,52.2533969168,6.1616230823
DVR02860-0001,52.2520868414,6.1562121893
DVR02860-0001,52.2520868414,6.1562121893
DVR01410-0001,52.2687508123,6.1414194464
DVR00405-0001,52.2620826025,6.2268166843
DVR10171-0001,52.2843355955,6.1456610709
DVR03340-0001,52.2693412956,6.1291808649
DVR25200-0001,52.2537287964,6.1554017509
DVR01505-0601,52.2587769426,6.2300437872
DVR01190-0001,52.2626802945,6.1459508298
DVR05980-0001,52.2525028243,6.2026418646
DVR04680-0001,52.2636352113,6.132976529
DVR03100-0001,52.2443846171,6.1675838803
DVR05970-0001,52.2641502059,6.1648740869
DVR04710-0001,52.2589048244,6.1595938189
DVR75115-0001,52.2427827465,6.2254445002
DVR01550-0001,52.2580834819,6.1685829773
DVR02419-0001,52.2546320866,6.2251328412
DVR05965-0001,52.2532679424,6.1559999628
DVR02140-0001,52.2634201881,6.1735705346
DVR04305-0001,52.2497964364,6.1513194165
DVR02770-0001,52.2500969945,6.1410550295
DVR04630-0001,52.2716323458,6.1373999695
DVR03200-0001,52.2391013573,6.1984574338
DVR06160-0001,52.2632211901,6.1448849568
DVR03550-0001,52.2553741464,6.173412815
DVR03570-0001,52.2450278266,6.2167706161
DVR10680-0001,52.2667660249,6.3156042154
DVR03925-0001,52.2582490116,6.2235203885
DVR00130-0001,52.249867146,6.1423627021
DVR09646-0501,52.2833417504,6.1556513087
DVR10921-0001,52.2907801125,6.1551267805
DVR00300-0001,52.2519415939,6.157316751
DVR02070-0001,52.2590248667,6.1811590284
DVR00040-0001,52.2458149628,6.2179029953
DVR00428-0001,52.262237405,6.2214177987
DVR06230-0001,52.2461451078,6.1821363205
DVR04440-0001,52.2547914221,6.154567632
DVR02250-0001,52.2472683915,6.2128092961
DVR03170-0001,52.2724302459,6.1472709456
DVR03150-0001,52.2439677167,6.2116702207
DVR03140-0001,52.2430113167,6.2100105062
DVR02100-0001,52.2581674308,6.1609127134
DVR00400-0001,52.2539749238,6.152611866
DVR02590-0001,52.2571200608,6.162721367
DVR04713-0001,52.2421380665,6.2266693825
DVR02410-0001,52.256873571,6.1671126049
DVR04480-0001,52.2432150048,6.2198980593
DVR01375-0001,52.2619748382,6.2250257568
DVR00845-0001,52.2599152763,6.1783499693
DVR02417-0001,52.2433977515,6.2311796266
DVR04990-0303,52.2548340312,6.1513822429
DVR04070-0001,52.2459472601,6.2065085284
DVR01210-0001,52.2610672287,6.1430044954
DVR00990-0001,52.2628338697,6.1353574692
DVR06660-0001,52.2636391261,6.1350848476
DVR06470-0001,52.2681781297,6.1547342272
DVR07520-0001,52.2594760297,6.1397247949
DVR07617-0001,52.2598921248,6.213103766
DVR10521-0001,52.2867021148,6.141191588
DVR02320-0001,52.2616140329,6.171489754
DVR01950-0001,52.2711310185,6.1526715939
DVR04030-0001,52.2408938448,6.1992416467
DVR06420-0001,52.2603060998,6.1473494498
DVR03770-0001,52.272948561,6.1586838931
DVR04040-0001,52.2518326228,6.2032675578
DVR09771-0001,52.2924234839,6.1421022301
DVR06475-0601,52.2442976239,6.2288701312
DVR10470-0001,52.293350535,6.1464238417
DVR02713-0601,52.2540683029,6.1533845336
DVR03885-0001,52.2582525915,6.2230146543
DVR00880-0001,52.2617975741,6.1427320462
DVR04655-0001,52.2550078969,6.2240543623
DVR02435-0001,52.2600449504,6.2309195761
DVR03710-0001,52.2433519272,6.220779549
DVR03720-0001,52.2487389519,6.2051873551
DVR08405-0001,52.2444612594,6.2315310296
DVR10131-0001,52.3007390031,6.1457658068
DVR07832-0001,52.2602930218,6.2280000303
DVR04910-0001,52.2621146426,6.1523701196
DVR03730-0001,52.2522699344,6.1647371206
DVR02630-0001,52.2642083985,6.1666168446
DVR03400-0001,52.2662946716,6.1405042862
DVR03870-0001,52.2577378197,6.2085467397
DVR04080-0001,52.2420127057,6.2105641609
DVR00320-0001,52.2525172396,6.1997513031
DVR05490-0001,52.2689813744,6.1398139023
DVR02520-0001,52.2614804891,6.1389354758
DVR02915-0001,52.2452558837,6.210314303
DVR01968-0001,52.2558497547,6.229888713
DVR03335-0701,52.2497250503,6.215852778
DVR09081-0001,52.2968227501,6.1456431141
DVR05530-0001,52.2707545345,6.1549052262
DVR05530-0001,52.2707545345,6.1549052262
DVR02120-0001,52.2457261281,6.2094441578
DVR06440-0001,52.2632301204,6.1553328751
DVR09931-0001,52.2849566926,6.1420572032
DVR09931-0001,52.2849566926,6.1420572032
DVR06430-0001,52.248379673,6.2180956062
DVR06430-0001,52.248379673,6.2180956062
DVR02275-0001,52.2457772488,6.195996753
DVR09431-0001,52.2959753873,6.1437539002
DVR03940-0001,52.2625419718,6.15259506
DVR04060-0001,52.2555443022,6.2081381901
DVR00375-0001,52.2618876896,6.1396398233
DVR04403-0001,52.2637986179,6.2190252941
DVR04400-0001,52.270730137,6.1556549535
DVR04400-0001,52.270730137,6.1556549535
DVR09831-0001,52.290753394,6.1454870938
DVR02160-0001,52.268633173,6.1606549866
DVR04660-0001,52.2546384444,6.1761999244
DVR05520-0001,52.2617088558,6.1573381069
DVR00450-0001,52.2477839411,6.139489233
DVR20810-0001,52.2536920303,6.1516611278
DVR03990-0001,52.2700909569,6.1672893592
DVR02290-0001,52.2631313071,6.1707334076
DVR05080-0001,52.2537164062,6.152017039
DVR10870-0001,52.2822409788,6.262160075
DVR03000-0001,52.2636589061,6.1382711714
DVR10511-0001,52.2933677714,6.1533135561
DVR05510-0001,52.2584319495,6.1733150515
DVR03930-0001,52.244680545,6.2106613108
DVR03830-0001,52.2589147638,6.1441904934
DVR03880-0001,52.2538085734,6.1913461185
DVR04940-0301,52.2643927192,6.1535578361
DVR00345-0001,52.2730589151,6.162244624
DVR04920-0001,52.2586512686,6.1646101964
DVR05513-0001,52.2450926321,6.2154938517
DVR09511-0001,52.2842935456,6.1494564733
DVR04840-0001,52.2501302066,6.1578214914
DVR04510-0001,52.2529368114,6.189975146
DVR45090-0001,52.2412553761,6.1892025415
DVR05500-0001,52.2549768729,6.1712533061
DVR10800-0001,52.2688244737,6.1950646074
DVR00215-0001,52.2598820773,6.2208862422
DVR05450-0001,52.2549970222,6.1584565199
DVR11220-0001,52.2839267694,6.3003356323
DVR05600-0001,52.2665375713,6.1611401456
DVR04180-0001,52.2656430444,6.1653788303
DVR06510-0001,52.2656889417,6.156639083
DVR04010-0001,52.2678152078,6.1734359271
DVR05580-0001,52.2412549604,6.2070288027
DVR10531-0001,52.2915569396,6.143699152
DVR10241-0001,52.2788102167,6.1512906079
DVR02910-0001,52.2581973466,6.2074567541
DVR03670-0001,52.2524977238,6.2082821039
DVR04410-0001,52.2575752012,6.2075127583
DVR02840-0001,52.2511442949,6.1549332121
DVR02920-0001,52.2458525595,6.2182286112
DVR03195-0001,52.2608640813,6.2278184253
DVR02010-0001,52.2690518472,6.1375395058
DVR08010-0001,52.2595798903,6.147171144
DVR02490-0001,52.2544763449,6.1840107801
DVR01805-0701,52.2494402771,6.2073041317
DVR04195-0001,52.255964684,6.2230025242
DVR04860-0001,52.2553436988,6.209835021
DVR04970-0001,52.2379665749,6.2030253104
DVR10530-0001,52.2669869896,6.1995372577
DVR02165-0001,52.2462468542,6.2278051238
DVR04980-0001,52.2591471421,6.1632565012
DVR04811-0601,52.2620118482,6.2186382128
DVR00250-0001,52.2776856847,6.1454379315
DVR02690-0001,52.2558342266,6.1520000129
DVR02690-0001,52.2558342266,6.1520000129
DVR04205-0001,52.2462680168,6.2267650916
DVR10090-0001,52.2682606499,6.1989770239
DVR10730-0001,52.2665216848,6.1914364184
DVR04890-0001,52.256548411,6.170241461
DVR04930-0001,52.2674880715,6.135585208
DVR00800-0001,52.2534206437,6.1682555337
DVR00800-0001,52.2534206437,6.1682555337
DVR02775-0001,52.240896017,6.2278025392
DVR02170-0001,52.2425627104,6.1980543795
DVR00240-0001,52.2579463062,6.1486596631
DVR02110-0001,52.2438805951,6.2126572244
DVR04880-0001,52.2637402945,6.1396055861
DVR03700-0001,52.2557155827,6.2057175721
DVR06370-0001,52.2512061761,6.1603776428
DVR10021-0001,52.2957129487,6.1443572691
DVR03620-0001,52.2477930291,6.2040446279
DVR06540-0001,52.2550467948,6.1721675249
DVR06530-0001,52.2640616625,6.1569208864
DVR07600-0001,52.2571913012,6.1699851112
DVR07671-0001,52.2730159204,6.1356559779
DVR07670-0001,52.2768758178,6.1406573809
DVR00420-0001,52.251622937,6.208092315
DVR02515-0001,52.2560365259,6.2332966736
DVR08100-0001,52.2555077037,6.2120612368
DVR07859-0601,52.274974229,6.1392637204
DVR02510-0001,52.2500911283,6.1394292045
DVR01810-0001,52.2533534997,6.2143559042
DVR03840-0001,52.2475275315,6.2311861554
DVR03972-0001,52.2624785721,6.2110892521
DVR04770-0001,52.2747825455,6.1395590163
DVR03560-0001,52.2668950357,6.1421191651
DVR08340-0001,52.2572958271,6.1696865415
DVR04000-0001,52.2693074407,6.1659933697
DVR03500-0001,52.2481305226,6.2319935206
DVR00200-0001,52.2480948956,6.165440156
DVR03420-0001,52.2774627966,6.1392028968
DVR06750-0001,52.2754690961,6.1405002228
DVR35320-0001,52.2742828043,6.1392371513
DVR05780-0001,52.2724614013,6.134172037
DVR08140-0001,52.2547266767,6.2139247499
DVR07319-0001,52.2412842216,6.2250212509
DVR01840-0001,52.2505703954,6.1791803147
DVR01840-0001,52.2505703954,6.1791803147
DVR06165-0001,52.2406750073,6.2292456386
DVR07420-0001,52.2604329998,6.1749230254
DVR06820-0001,52.2543476421,6.1586576856
DVR00645-0001,52.2603408199,6.2163906433
DVR01830-0601,52.2443568246,6.2115086002
DVR00640-0001,52.2459658326,6.2191361561
DVR99015-0001,52.2626941143,6.2300610532
DVR06870-0001,52.2472456422,6.1441166552
DVR11100-0001,52.266800204,6.1875143765
DVR11205-0601,52.2763233033,6.2704157287
DVR06862-0001,52.2394915007,6.2140178664
DVR01560-0001,52.2633905944,6.1362641423
DVR01000-0001,52.2742077723,6.1593063262
DVR08210-0001,52.2572916961,6.2115173482
DVR06142-0001,52.2618570479,6.224257146
DVR04315-0001,52.2597357275,6.2271488056
DVR08160-0001,52.2567010515,6.2070734379
DVR105140-0001,52.2523129648,6.1875672548
DVR105140-0001,52.2523129648,6.1875672548
DVR03950-0001,52.2687289642,6.1424906113
DVR00690-0001,52.247610258,6.2107932582
DVR06710-0001,52.2605171546,6.1477545535
DVR00490-0001,52.2439662051,6.2099549301
DVR00850-0001,52.26275028,6.1403690128
DVR07835-0001,52.2478210312,6.2301759209
DVR99034-0001,52.264347224,6.2154686375
DVR08120-0001,52.2698514166,6.1665400083
DVR08360-0001,52.251328416,6.2044959247
DVR06358-0001,52.2600998734,6.2215502122
DVR00600-0001,52.254674273,6.1708639015
DVR00600-0001,52.254674273,6.1708639015
DVR06467-0001,52.2614975618,6.2275208801
DVR04772-0001,52.2645691809,6.2174290482
DVR99030-0001,52.2660582582,6.2166876747
DVR99036-0001,52.2640117258,6.214761639
DVR03240-0001,52.2648631495,6.1539087377
DVR99035-0601,52.2648786286,6.2140282567
DVR01710-0001,52.2451145074,6.2189044159
DVR01260-0001,52.2761211282,6.1467026494
DVR06650-0001,52.2597787106,6.1569602858
DVR10581-0001,52.2937123638,6.1482739456
DVR08030-0001,52.2441895572,6.2173444905
DVR08180-0001,52.2531511162,6.2003187773
DVR05480-0001,52.2786874076,6.1503840097
DVR05060-0001,52.2455155343,6.2213694408
DVR08263-0001,52.2548151339,6.2207369404
DVR07310-0001,52.2616258256,6.1637161172
DVR08390-0001,52.2466682686,6.2071622178
DVR11890-0001,52.297545453,6.3199208397
DVR01965-0001,52.2429007702,6.226201323
DVR06810-0001,52.2541769995,6.1586086209
DVR08560-0001,52.256100338,6.1858204269
DVR08240-0001,52.2481071449,6.1498553229
DVR03595-0001,52.2429609959,6.2289425245
DVR08300-0001,52.2526537493,6.1526537315
DVR07850-0001,52.2643090793,6.1540662953
DVR01960-0001,52.262101979,6.1511939385
DVR05040-0001,52.2643187863,6.1448041921
DVR06615-0001,52.2582209595,6.2286991409
DVR01250-0001,52.2479772202,6.226411654
DVR11910-0001,52.2796778269,6.2427962462
DVR11550-0001,52.2754561556,6.2467307364
DVR11740-0001,52.2661768339,6.202729988
DVR06195-0001,52.2648931084,6.2170902274
DVR03835-0001,52.2613173217,6.2229353349
DVR09331-0001,52.2857461885,6.1530855127
DVR08420-0001,52.2623832492,6.1507886312
DVR07530-0001,52.2685596399,6.1595701012
DVR07180-0001,52.2625565278,6.1727882932
DVR08450-0001,52.2631315606,6.1474455717
DVR08255-0001,52.2559947412,6.2322694941
DVR08490-0001,52.2587084169,6.1675398901
DVR01725-0001,52.2616339671,6.2262038126
DVR07710-0001,52.2417033053,6.178315434
DVR07710-0001,52.2417033053,6.178315434
DVR07770-0001,52.2537934754,6.1918142304
DVR06640-0001,52.2638880645,6.1409495981
DVR05390-0001,52.2605232356,6.1538171375
DVR07762-0001,52.2532958306,6.2161622586
DVR01318-0001,52.2600602867,6.1651766258
DVR06740-0001,52.253478504,6.2119982613
DVR07118-0001,52.2494270209,6.1974270788
DVR08510-0113,52.2452867342,6.1945644583
DVR99016-0001,52.261986612,6.2292113254
DVR01420-0001,52.2602401516,6.169438133
DVR00868-0001,52.2473790482,6.2288490347
DVR03630-0001,52.2747148039,6.1517184708
DVR07470-0001,52.2498579249,6.1515401362
DVR99032-0001,52.2645951697,6.2161569483
DVR07512-0001,52.2553362055,6.2235175996
DVR07410-0001,52.2464872097,6.229614734
DVR03160-0001,52.2623635538,6.1471243901
DVR01200-0001,52.2604066332,6.1658125371
DVR10641-0001,52.285184718,6.154477094
DVR07105-0001,52.2637515759,6.2197603615
DVR07790-0001,52.2548552363,6.2072268982
DVR08035-0001,52.2638994249,6.2155826889
DVR08290-0001,52.2562050454,6.1464720277
DVR08000-0001,52.2473151819,6.2060601046
DVR07570-0001,52.2453888327,6.2170296722
DVR08280-0001,52.2478645976,6.1657706176
DVR11670-0001,52.2648739614,6.1937301636
DVR09221-0001,52.2785509869,6.1560211982
DVR10081-0001,52.2904713808,6.1554067348
DVR07970-0001,52.248119023,6.2128536001
DVR08470-0001,52.2449235022,6.1680161794
DVR07820-0001,52.2495330516,6.1468776852
DVR00870-0001,52.2479749255,6.2089754924
DVR07300-0001,52.2590711769,6.1694130743
DVR03520-0001,52.2474285799,6.2303949642
DVR08530-0001,52.2586904299,6.1491416744
DVR04150-0001,52.2601156538,6.1409452359
DVR03180-0001,52.2706953373,6.1383628239
DVR07080-0001,52.2643292178,6.1597334644
DVR07320-0001,52.2620441719,6.1723823353
DVR01387-0001,52.2605768051,6.2182322149
DVR02413-0501,52.2511620981,6.2148950934
DVR10120-0001,52.288452555,6.2123617573
DVR99010-0001,52.2636816519,6.2307023205
DVR01495-0001,52.2606951228,6.2191908053
DVR00735-0001,52.2445630728,6.2239009918
DVR99017-0001,52.2619357766,6.2307328233
DVR00510-0001,52.2502168946,6.1730513793
DVR01460-0001,52.2512361999,6.2029183695
DVR07990-0001,52.258359901,6.1749971661
DVR99011-0001,52.2638781494,6.2304080436
DVR10695-0001,52.2843461797,6.1520237832
DVR05985-0001,52.263758163,6.2250622185
DVR01760-0002,52.2554716999,6.1740315219
DVR99026-0001,52.2613466784,6.2101101347
DVR10661-0001,52.2849337919,6.1534168199
DVR07830-0001,52.275125741,6.1456171903
DVR06863-0001,52.2435117016,6.230744508
DVR01400-0001,52.2638782561,6.142556776
DVR02415-0001,52.2436909377,6.2278061646
DVR08540-0001,52.2583248913,6.1490488006
DVR02755-0001,52.2550865117,6.2302168498
DVR08220-0001,52.2455666685,6.2059122193
DVR99024-0001,52.2610768591,6.2122159664
DVR02050-0001,52.2605876379,6.1669853178
DVR06665-0601,52.2440821104,6.2137175737
DVR09381-0001,52.2992341879,6.1439289286
DVR07720-0001,52.2633281211,6.1508998964
DVR00830-0001,52.2501804392,6.1594304456
DVR07942-0001,52.2601649021,6.1836736113
DVR08230-0001,52.2734728751,6.1523823452
DVR06910-0001,52.2429508631,6.2127212379
DVR00650-0001,52.2573702079,6.166241902
DVR09271-0001,52.2949100758,6.1441830923
DVR01290-0001,52.2604820148,6.1601236126
DVR05700-0001,52.2566654942,6.1540092515
DVR00950-0001,52.252744904,6.2018862256
DVR00695-0001,52.2448682532,6.2307741539
DVR01660-0001,52.2705924584,6.1367553743
DVR03450-0001,52.2644031437,6.1413933754
DVR07800-0001,52.2543772838,6.1869858846
DVR00660-0001,52.2525055952,6.1896926442
DVR01940-0001,52.2473806488,6.2089058498
DVR01160-0001,52.2558148355,6.1579679545
DVR07100-0001,52.2553543538,6.151823803
DVR05873-0001,52.2559565953,6.2312443439
DVR08170-0001,52.2541108904,6.1911402369
DVR01350-0001,52.2643274133,6.1486023786
DVR00295-0001,52.2608504857,6.2128497585
DVR10480-0001,52.2691570249,6.1990216452
DVR01670-0001,52.2438073024,6.1697889671
DVR07880-0401,52.2533802358,6.1520245361
DVR00760-0001,52.2404828661,6.1943569004
DVR01770-0001,52.2559005693,6.1571317361
DVR05660-0001,52.2574171584,6.1654712515
DVR01330-0001,52.2608576236,6.1612803316
DVR99069-0001,52.2623474022,6.228843683
DVR07360-0001,52.247683311,6.2063132549
DVR03355-0001,52.2595085046,6.1511231966
DVR07940-0001,52.2534639664,6.1923908782
DVR07390-0001,52.2641837648,6.1583445951
DVR06610-0001,52.258432762,6.1666421591
DVR01015-0001,52.2477092609,6.2018215765
DVR01015-0001,52.2477092609,6.2018215765
DVR99007-0001,52.2637054951,6.2326387747
DVR04740-0001,52.26565646,6.1694199334
DVR04740-0001,52.26565646,6.1694199334
DVR08250-0001,52.2621654987,6.1380180949
DVR07380-0001,52.2542212389,6.1543643574
DVR04530-0001,52.266192291,6.1554474305
DVR04530-0001,52.266192291,6.1554474305
DVR07610-0001,52.2468918731,6.1817907808
DVR08215-0001,52.2395167072,6.1844597778
DVR04720-0001,52.2656452771,6.1689012701
DVR10601-0001,52.2881387001,6.1463750681
DVR09005-0001,52.2869644978,6.154052397
DVR07640-0001,52.2645450753,6.1381075965
DVR08085-0601,52.2437504891,6.222809464
DVR04550-0001,52.2435492746,6.1871486753
DVR04530-0014,52.2673252168,6.1579347829
DVR01195-0001,52.2466088946,6.2283770306
DVR08430-0001,52.2523673435,6.1899317133
DVR03320-0001,52.2593568771,6.1544452958
DVR06936-0501,52.2528810211,6.1416850577
DVR02965-0001,52.2590764415,6.1691238644
DVR07935-0001,52.2444767762,6.2236482405
DVR01480-0001,52.2511812456,6.1427154957
DVR03610-0601,52.2649806187,6.2269715584
DVR00680-0001,52.2563898614,6.1520528301
DVR99006-0001,52.264773266,6.2311868087
DVR99096-0001,52.2653809597,6.2306843074
DVR05070-0001,52.2588404042,6.1694925795
DVR06940-0001,52.260516348,6.1513833683
DVR06082-0001,52.253836756,6.2221183685
DVR99038-0001,52.2637543411,6.2138142648
DVR01860-0001,52.2437515408,6.1897147157
DVR01216-0001,52.2601713357,6.2170644541
DVR01570-0601,52.2740224557,6.1538803998
DVR99001-0001,52.284979905,6.1471127629
DVR04220-0001,52.2588742307,6.161993238
DVR08090-0001,52.2512658922,6.191291764
DVR99037-0601,52.2642452245,6.2133961789
DVR00750-0001,52.2498536335,6.1459926939
DVR99022-0001,52.2605483576,6.2297988661
DVR99009-0001,52.2625712652,6.2286350472
DVR07440-0001,52.2525951211,6.1575310499
DVR99002-0001,52.2855924583,6.1483111067
DVR00530-0001,52.2522485193,6.1640663258
DVR08200-0001,52.2445111767,6.2105134189
DVR06505-0001,52.2612918071,6.2129790976
DVR10540-0001,52.2707766985,6.1963519138
DVR99027-0601,52.262225627,6.213062335
DVR06980-0001,52.2522342151,6.1584806211
DVR07460-0001,52.2577185588,6.1615017845
DVR99021-0001,52.2606535757,6.2295780062
DVR10625-0001,52.2850105159,6.1557802538
