FID,ZAAKNUMMER,STATUS,LAT,LON,BEGINDATUM,EINDDATUM,DATASETNAAM,CATEGORIE,AANTAL_STEMMEN,DESCRIPTION,MEDIA1,MEDIA2,MEDIA3,GEOM
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3262,0014ESUITE454992023,closed,53.1662,6.6103,2023-02-01 13:12:18.537402,2023-02-01 21:11:30.771,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (236795.012 576196.875)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3261,0014ESUITE454972023,closed,53.1661,6.61,2023-02-01 13:12:01.162796,2023-02-01 21:11:30.296,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (236776.001 576185.866)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3260,0014ESUITE454582023,closed,53.1908,6.5724,2023-02-01 12:57:58.522382,2023-02-02 21:10:30.923,Melding Openbare Ruimte,Wegen; Paaltje scheef/verdwenen,1,QlY/3+MhKeObCpMrBcjYb+dDXRPo3vqSaKmA7bsdpPd8QZfWfmH59fcWRAF1D71pV48ysoQAasl8XXUC6mWiSuRXs6+1EUygIGtU8KN2vLZOiAp001AMlS/SdeSIG0QO2qTtGr7eyiI4KMTnO4PVLwUaeS32nkgfwoXVMXoqOtTLoeMx5jXVf92+nuyofK7/78qF8kd5nWt32CQBhHfbrDizc5IGJKuAfP6Uef+YdNE=,null,null,null,POINT (234217.678 578891.175)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-325f,0014ESUITE453862023,open,53.2191,6.574,2023-02-01 12:27:32.833336,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,YhsIczdqrZIoWPGVc+Hiu0fknnaE2lgB1hR2l0ecUg9WqHe03RMJBatI/0WBfwVWkperrt6uoNcPe3jOSzsym0Ew+xpqHnqEZShMms/I2Vku2rAbAopTSuGVQx6b2TqLCJU4A0oWVNPDxPhQHxvRsA+GPjL/9uKVZHbCXtynQxOrBi+R9dprZ3EZyfUORYzQ/XikI9HLnscD0TpNQdRAbnQOT0DfAx7ZR0ehfCA4+74TBnTOhszV+1vcOItRhHF2f4NEh00rg6bCV9lMkaIAdX1xFRiCP0KszGnBUrbs9cPJTkrwN1gXr89QNZUWag2FbkgoywttJ1auCB53nTlSTkCG01OLSO6XV9aV7XHFZCXOf3dTBHFymg6FnI5d9773SeADdDJCkQuCtsY5LM3/I44EHJk27pgh29sthRDMnUGfE8phLQHnI7IitxAp9NuK,null,null,null,POINT (234267.958 582037.979)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-325e,0014ESUITE453672023,closed,53.2429,6.5914,2023-02-01 12:19:26.567428,2023-02-02 21:10:29.816,Melding Openbare Ruimte,Groen; Snoeien,1,3ZabUD05gETYY8JawguDdUmOEo+R5z6B8rnGp3K1GDNtT40wT8YZBFIrTNOTSwgL,63da4abde90aa304769b2570,null,null,POINT (235387.586 584708.179)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-325d,0014ESUITE465392023,open,53.1933,6.5656,2023-02-02 07:20:52.623621,null,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,6yCxMbw48NGaWNFU6yS2ppO0Dfn8WOaWKKxaTJXfgGs=,null,null,null,POINT (233755.861 579156.434)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-325c,0014ESUITE465372023,open,53.2048,6.5642,2023-02-02 07:20:23.527359,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,Jfkj9zOJU0yLBtGwOXru6qSRD2/48mZWLZrIinFdCWw=,null,null,null,POINT (233641.303 580441.96)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-325b,0014ESUITE465352023,closed,53.1932,6.5669,2023-02-02 07:20:20.567875,2023-02-02 21:10:56.584,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,RKLV73ZTkY08AyK/yyi5VwQdP7END7s+clq0XdXbud0MSx6qiY0dKmT5/pIAICXs,null,null,null,POINT (233842.431 579147.476)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-325a,0014ESUITE465332023,closed,53.1931,6.5663,2023-02-02 07:19:50.441358,2023-02-02 21:10:56.111,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,hb91Iu4FbJvZQqwy1w8Q1stP9bWz47YSw7obhyblrxjnMPopDVbedlKlq1Pt2mM0,null,null,null,POINT (233803.576 579133.246)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3259,0014ESUITE465272023,closed,53.2279,6.5483,2023-02-02 07:12:15.474281,2023-02-02 21:10:55.65,Melding Openbare Ruimte,Afval; Prullenbak,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (232538.468 582996.635)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3258,0014ESUITE465222023,open,53.2188,6.5425,2023-02-02 07:03:33.00557,null,Melding Openbare Ruimte,Containers; Vol,1,qzEw2T9q+4QZ2GB6NHaerEH69I4Zh9k/EysaWK9cH3tvmEN7NT4aGTGyk+S1JmSe5RTVP9nnNlQC5oty3JAmm+Yky3I0HOWUWMp2MHVzmRE=,null,null,null,POINT (232167.913 581971.569)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3257,0014ESUITE465172023,closed,53.2119,6.5807,2023-02-02 06:38:46.079431,2023-02-02 21:10:54.835,Containers - Huisvuil,Containers; Zak(ken) naast de container,1,cts0AVrLDQZRMv9y4A09LwCRRk1GROjhBO8JhFb7QpwD3DRJ2al6L24Id8WeIqcHy6ZLJmGu2hrQN3ztNydAOThXkaocI7r9WPQbnMVDIqBH6i24qUn6GbIFEAa+L/9nMv0GtvM7P+4h4wE5H3ynCbj8zc8JKkNVPPR2tJijPB+ugpTw0BGug/Oexe1qLyhrn3FsWEvNPrS/AZdYk6MQXpCg6ZAnpqnvYHZl4RQRrl+0ZPvGt9xS4YSMbGzfvCc3su09+wwNSNVf+hdf9xSE2A==,null,null,null,POINT (234731.22 581247.426)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3256,0014ESUITE465102023,closed,53.2802,6.6972,2023-02-02 04:52:44.333133,2023-02-02 21:10:54.357,Melding Openbare Ruimte,Verkeer; Snelheid en snelheidsremmers,2,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (242376.977 588977.053)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3255,0014ESUITE465042023,open,53.2139,6.5669,2023-02-02 01:45:52.027927,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,zXIojti/IN+6S5OL1fDIrAfpwjmE9e0GEoXbFC8EU6RIV5EqK3Ah7ytn/icPF4TCH3JTgD3pi75PoIRwPIU12CLu0LG+0S/88kmdWcX96hok4ORCxHutJ08zJEslvUajx0ho4vO0VL+Zk45h6jpwyT8vd4/tHRztZu9A0jTkOM0=,null,null,null,POINT (233805.155 581449.754)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3254,0014ESUITE464942023,open,53.2243,6.5209,2023-02-02 00:10:57.67966,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,PyC7jHONb4xj+0/mLQqTyQ==,null,null,null,POINT (230712.76 582565.141)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3253,0014ESUITE464622023,open,53.2209,6.5452,2023-02-01 22:27:50.483078,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,Nyg2djEIxmD9Z2QI5dog4YA1QGTlEHF1FwhU1nDKbxov/5y1jsZP5aYmBRvKOpIqzjd7Q7ExAeutQovDQUYQzN3+g1CktLtdI7DtgjutO+7no6ioOeIlyWyY0MHGefVeqiZthbnbu2dJBVXbNmq46y5BAZ+TyAgPw4IzzCEjamECY4NVtFCqY23ZzQOd/NRxoRnQvEZPF/aX1z2t94H4NCYkQeFY3whRVJcKAo705hr3nvGURU9Dpq5/BeRqJYAjljfHhKsuw+Ml3pbHmWfp8/20ZNAC/1V2B+v1+MoJ4n+8udm6O1ILOtiM/0Faa4rpuaHCcFGkJZWhJuFkyUOzwkUVVanzw4z6DQNt7Vh/h5ReL7LHjMcQsWQf0FCX822lpu1irKYZ6EtotoCD92eebHUPdf2PuLJCJV9Ex78lpQsibeMK+8zmZNLikEctX77zlkkmmHtniV+ZGBrzYHs1T59/iGXNyU1S0djyLQzsgiH3j5Z6voR3nS5FjhuR8MmOX6IP2eAFCEbInf2Y2aEXc1yjxYK/sEBbfbqe6yGV6iONlzvP0nnsI2H5JUuX5grV9pKM2Frnn0jgFZuFmy4UrPP6Frze3g6XFwFhyOfVZCPR22T6aRYYTmEzowbWJJdV5XhTujQ+nm/NPblytUCMXQ==,null,null,null,POINT (232346.714 582206.964)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3252,0014ESUITE464422023,open,53.2236,6.5482,2023-02-01 21:57:39.482099,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (232541.943 582515.902)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3251,0014ESUITE464402023,open,53.2223,6.5477,2023-02-01 21:57:18.53357,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (232508.741 582363.728)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3250,0014ESUITE464172023,open,53.2297,6.5459,2023-02-01 21:35:07.411548,null,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,Yfje5arurZNFtVksyArmXOpo6rGDnbdHQfX39a3k2iublrphggOiL9GY696/FeSUYQQgXinu+8zZfokmFmr+KdFAZOMSZDC+X9iI7Fg0tDs8CGPJEFtFnstTu5XiFBKnTFc2UYoiFW6oGb6xAwWHih+zTiCVJUa6NMKRT5FOaixb3RiKfQFKQo/IBZNgJEEgZTXT58xF2dvFFPvBwGqtdQL9sdLuB8AHLXBmCjuYxER2Nu24iL5eZhUJiouP52w97+857ZtlnrVaOU+p8HolOvVUwmNGp0cvK3ea8jfPm7VwjEsNZxk+7NW06lNwtLlkOKak4o2dGpBf1ll5gDqAaTb7Y/UXpakCYsNqL5519MI=,null,null,null,POINT (232378.51 583189.007)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-324f,0014ESUITE464132023,open,53.2219,6.6586,2023-02-01 21:25:12.441143,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,OENlZorfIq546PmOvzgPFFk9hnYFlFxBP5lu+zvn7sgW6C186YTlDCc6sqTujM3xPvMzeXhD3YLr+3U1Yv4tzQ==,null,null,null,POINT (239915.937 582446.338)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-324e,0014ESUITE464092023,open,53.2346,6.6367,2023-02-01 21:17:28.287155,null,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (238428.966 583833.34)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-324d,0014ESUITE464022023,closed,53.1916,6.566,2023-02-01 21:09:32.82232,2023-02-02 21:10:49.897,Melding Openbare Ruimte,Bomen; Boom kapot / scheef / gevaarlijk,1,gQtYr2oyw111mK2Wz3cNyP5UzSyjQYdZ08opIarRiy/JfKAZ9NwmkFPQ+DP6BKr/ZXuMMdUbwZwY7OMD8bj3SIe+Pcn2Yo1tzuR9E9ETAkYVISIEn5ChDHLNniqnhTGdlrf7Lg3gGPOmp5UmitbG7GFxA37uXWnODJHkutRRyUOFWF1FczkhUb28ihFWdGHqu61zeToiwJ3YSYNJx7WnReZoNRA7zaDgzW4zTuRmnn8HH5ZTwSMaWwBEofq9poGN4O56TDWPUwo8EcFKm6kNR7aS34xiS6M375PqyBxRmCpruRvSdIRP+JIJLqNeSL/U,63dac6fce90aa304769b2781,63dac6fce90aa304769b2783,63dac6fce90aa304769b278b,POINT (233785.3 578972.254)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-324c,0014ESUITE463982023,closed,53.2152,6.579,2023-02-01 21:09:17.622739,2023-02-02 21:10:49.398,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,vzIj5ZjBcD9xi0sERdUhwfguDj48YINcuUSZ78SP0MSeCdcxrXTH26sq+jknuD4TPv7mZjlnl/e6vm6d8z0L/A==,null,null,null,POINT (234610.501 581610.599)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-324b,0014ESUITE463782023,open,53.215,6.6025,2023-02-01 20:38:44.204254,null,Melding Openbare Ruimte,Verkeer; Aanvraag nieuwe verkeersituatie,1,ZaZ7iPiP9l0ZIG6GSUGlOEBcmtDOeqpKiDFl6qVUWqt2RH1h7q6uqUwDCF1HV4R2eGUYxcQglAL/LfBr74Q3Jzpn7Qfo+33wq0seAiq322Q4kEK+7hFjPMSsy7WmPkcDOSoTsP5a//yJ15v0Ay3dh3FyOJpkzkIyuI78ejOBBulPwi2h1SxpQZLnOIHQ6NM0362+Hi2f0xBo1deBm9fd5jkAJRmn27VTUvjhYvtX4xK2qLmZ0QQG6+lQa6qtELsZ450Iljddkq6HLoGyJcA1gAuE5s9xnKx5xSdzzXrwaQxM2xTuxYtfg97Wj9X3UOtNB9tjapk4MDpgz0zuLGF+T+wsm8sKzXnQ732X44UkufxKmEDfhvnEWfrtPGZPlUj8WLySawxAbje5FO97C2WBp0iV2DBXteFInkvoD/wGh/XGJBDqIYljhjPm2egYWWpM1QrhvnFLO4Opl4P/MBDdnn8/gTLC1TBsMWpfgrmUbJDtYxG1mhoE0JMBcJ8Xk9fJdUGdALMJ9+4fRkOfkpq6ACqSzPI+eC/CaTsLEmdVLEWifEty7TfDM75oWa9F2MOP0ZU2t+rm58Q4pl0Ytw/Tz++0B4GTY9HxiFHSpk01yYoUuP/tsFVvrnOxo0XXtc5QfcOnwdwRyaa3oMbinXBtlA==,null,null,null,POINT (236182.737 581613.505)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-324a,0014ESUITE430122023,open,53.2292,6.6031,2023-01-31 10:34:20.260261,null,Melding Openbare Ruimte,Afval; Prullenbak,1,F582Slt8CnE06mAAvZZPHFS0Fdq+gixXAGGMeQNBcI1woTn0ExtL1SVNmEYpTzEEcKfx4ZbZx92NGpaY31r3mA==,63d8e09be90aa304769b212d,null,null,POINT (236192.636 583191.794)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3249,0014ESUITE430062023,open,53.2364,6.5478,2023-01-31 10:32:19.893643,null,Melding Openbare Ruimte,Bomen; Boom geeft overlast,1,lCT/NzF7FThodjlEGyk1qfKM9ns0TM4j21iFrvctaJnG6vPtCiaUZks2FOzEuXzHG7dGTVohnGSrN42sY+Bmes4rMK3JeJ6yWOJYVDf4NgxAv6EzyrsiZm/6MYWXweFiH65h1HGX1042X+oPPSPid7J/k0oZh8FwOItywnoRpMN+Cvdd+DJ63V1MvD+Fb0sknycwIskcR7KxQ4B2W3MwUkRNWz7BWq/ZKYIA3ZANwp0D0OtY29VDOu8vHrZ8MNx2qBocfVEL4ow9mApnHd5o7m4E82jmOophJQgtc8pGBcKMuhJb+/OelAd3ldv99fVgfEXIhgi3BMMGrYhHYuyskNlcljBapMbtoWVB+cWWsDpTrWcS9Eosex2OMR+pRYRioW1KVxq2CTN2L30Gn8Q3wP5cnUlNtomkCJdp+DrvPVdbu5cVp006V4nPdvoegNXdY0xICLHRbERhmC5Ag5Kf4yX+ZzbBU93ee+JwclgsOBd3TdFHsI8g6UQbs7msrWs4Yo56Y/RMFXGCfdhAdhM/DTwgUU030681/l8LPJ1Yj/mJt6bLUFrXkXGvGzqfB6a4/BPJQ2GT0YuJshfAbiI7kg==,null,null,null,POINT (232493.264 583931.951)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3248,0014ESUITE429992023,open,53.2364,6.5478,2023-01-31 10:31:25.501345,null,Melding Openbare Ruimte,Water & Riolering; Riolering verstopt,1,fCzU8eNFeUDnEy0y6imGAiLsKmsz0jYUUau46R8Z918kJMdMifFAqJgXuUiPjFB8MWBTIB5cgD6m9no1k7j/m4mITosF1CCjJC2GBlodGde91dpoYowGx8TsU0vd8vAqowqK4ebtuJGp+CCjxaurcO8a9z2cSt+2B38nThHuCWmGFfqEhsVDL/YwKQHWFzCsiYAkMmSYbRsyc2HdzoxIRa24ysvohhPWZOXc2xtqmHqxAcwNPfD7mwpDZlRA3Tt+89r0PGLIiGgyLUELin+lqhvGNz4WZ3YJej6MZiyJGOoXGfCEwEOHvf1TKGGW+XoW09typ/xCBjqcVyW+DAXD5lrKqXwNGUhuLO/bdCLpGCDIXSDMP7TMla6PaVE+C359lOghAwjvPsq8nK3MOitqvlcUjuJJjwb34IBsybMjnp3AUb+Ld5sJ2nEzzTZRBmnjEqLAvSLyN9Rg8J6P6JbcUR9GJzJkuZdpJY5R2SteXA5A5k1Y/dz2RaAaFehAEDdvFsNVhpZno4rtlBxN0I+yWdv88oYlH7pJj0q6LD658iwaHewBghntgRuXjwPJtiQAL2rCcFPtO86Hp6ETIw+2uMS2eQaFQbgi/3Omeu9dGOHCKdIS1WxiTXbDF9fBAakCueR54lwHOzsrbE15/fKIsVcLdRXN2ga9dQlENuw56uk=,null,null,null,POINT (232493.264 583931.951)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3247,0014ESUITE429612023,open,53.2364,6.5478,2023-01-31 10:27:33.777236,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,HitR76UJMbmjT/ujSUl92ahHisqHvC6gO9IsBQoBjgqT4XGPzrXAnuvVGLdRpKZPLY6B9AjkEpqNPLu+HPweqTb7Yidz0aO5AphUMz6kP9pjeaIeX2a6KeXlraRMQrcae0cVClm2q66IKStmB1t0pDgDOpMVoKlRMbP78umwSSKU4A+HYiiuvLlZMONI+lhQyOrQ3YCTCnYT2x11ktletSJzTaaWdHED3wLLid8bUPOXDNQZd08NdZ+4w1i4pDh9Jn04gDf214UgLPSEmnLZLXiIFBywyTSa8hBnCkLqaNutpUhQD5o2nvA3xu2rrsVjPx0HMQwK9fQ+BALke1TXPeTpfKWBjT7nABTiJ/dwoShuiUA2rq04NiEFiGIve73GgNsncKfMlyUFHbSEoMTk4keC3DCATF4KDN+xbhfJaPTZRocWhhppr9sDjTTGlWhtNQLiPEPXEYmF9afWwbnntAXfPdIfC3PJwlJhPfDtCWVszp1QJ50/wYiRg3lWbjMtVJONMM/O+z93ZSe0hUPriLgodE9EKVaEalB/t5RGVfDs5AxTUcDgNYb8R/sepg9LaunJuT84E4/eoIpOu0bt1npGnaU5UoUi7sC09GTSEP4Mq254gHR5LBJitU7kyntMcKfx4ZbZx92NGpaY31r3mA==,null,null,null,POINT (232493.264 583931.951)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3246,0014ESUITE428802023,closed,53.2246,6.5385,2023-01-31 10:12:50.081879,2023-02-01 21:10:40.517,Melding Openbare Ruimte,Afval; Grofvuil,2,F4tINBSENcTXTH+Io+30ZcPHvwM7fIboPGs/09A2d4k=,63d8db91e90aa304769b2100,null,null,POINT (231887.15 582617.989)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3245,0014ESUITE428492023,open,53.2781,6.6939,2023-01-31 10:03:26.606591,null,Melding Openbare Ruimte,Wegen; Paaltje scheef/verdwenen,3,fOzBgNMm9vIhtmz96zcPucHfE+a52B0IFJ0gtT3mhHzlb9oECJGFReNxZoVZdgMQv+e6MNv83bAGxvfQ/grAZIzoRL2jU0FfUtHPE4XA9tjrdkK/4JAL7qKeH9+ka6mY,null,null,null,POINT (242158.256 588743.428)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3244,0014ESUITE428102023,closed,53.2179,6.5694,2023-01-31 09:52:42.385899,2023-01-31 21:11:54.874,Melding Openbare Ruimte,Afval; Zak(ken) naast de container,1,45lFdOt78akHVg5Ws5VXXnRU61jOJsEGeAlPB76TVKgsmP4SbUZ1EGXsNipeB7qdFEdxcYcpPIaZn1Xex2FJYccOmwvFxFUh2S9/xZhM5KxNYBhifDQ2mum5PxsuZ2aXul455bKkcLoq/GCKX+oNaQ==,null,null,null,POINT (233963.298 581903.576)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3243,0014ESUITE427962023,closed,53.2174,6.5593,2023-01-31 09:48:21.216751,2023-01-31 21:11:54.385,Melding Openbare Ruimte,Afval; Prullenbak,1,59FQJ3bXiDIQL5+cx3RQI6pRKrlXb6mnfhng/BlrovwMbLRJY6sG1zMxjCw61TSSMcqjwxGHsMUrbDa0B/59BgtkOyQFQhtlHJOFh9bXfmk3aBvn7UV69y6n5bqEO0GMupIT0QPZluClo7NQoEiGIShl9cmTJSbsOB7W34uwjnJvFaDgrOo7u1PmWrZPlY1l,null,null,null,POINT (233295.205 581837.297)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3242,0014ESUITE427862023,open,53.2214,6.5814,2023-01-31 09:44:32.836362,null,Melding Openbare Ruimte,Openbare verlichting; Scheve lantaarnpaal,1,2NzNPniQza0wc/Ia1mV0Gg==,63d8d4f0e90aa304769b20e3,null,null,POINT (234761.937 582306.598)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3241,0014ESUITE427632023,open,53.2499,6.5998,2023-01-31 09:38:28.634454,null,Openbare Verlichting,Openbare verlichting; Lamp brandt niet,1,2NzNPniQza0wc/Ia1mV0Gg==,null,null,null,POINT (235938.467 585501.79)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-3240,0014ESUITE427462023,open,53.1522,6.6309,2023-01-31 09:34:00.025275,null,Melding Openbare Ruimte,Wegen; Blad,1,wt43ovzDm6yWKNhWJ7uFyFss02FcTmf5Qs/Ls3mibpyzyAWKhseKGTZZxrPaGzyNAwJtqpBISOEUPlijmy3F85cWqtTA7Bl8RCPqaLfKHIjsvhosjjqBB9AXFieZ5HJR7+p4YnTs7agElPTi+8Xw48u7t5MsvSPPZV8xwxJEVDw=,null,null,null,POINT (238202.241 574659.356)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-323f,0014ESUITE427162023,open,53.1716,6.5923,2023-01-31 09:23:15.927387,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,KgLH4hKzrnUH4OT3Y0debnYHB5yeLT6vtMtu00Zp0IaK45Pkujc7TPP9D6SdoAiPSP6Oliot1AnekK7oMOGvL31Y1/M/M/bnFNrThc0e/XoX6hXemSR4o7/gDOWzK5HB,null,null,null,POINT (235579.257 576777.647)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-323e,0014ESUITE426412023,closed,53.2121,6.5449,2023-01-31 08:57:12.895118,2023-02-02 21:09:47.77,Melding Openbare Ruimte,Verkeer; Overig,2,pr1an5tO6Zz1tebw6m7PjAagQo6DShsxJ/wxaBXBfH/6Udzb1lRWSBMmwHAvaBRI0W226p2cecUxWJC9UArophXSc4Cfz84CW1MK5Kiuv61/PJ2WOYzBv3B58nAlF2Jd8MtQL1mbntOVz8v4BxI2YCeS0T83hdpQHw7juQwzttv79g9NFOYg8Xt+L9BWCm7vaSPhL/73UYtXRHuz8qkwcV4iJJSpakgTUx2pKmwtGYwlbFk8+mZg6ikSLm71bX0LY/6nz/L5e4HWIHCzBrwyn5qKXHIzas2TFMdOoFQqEcIPzyolgAt7VOn5+SlxFMCZ3i6wqlC0++E+FUkG8634swzrPnTZBVfDlwBhSgvnRQi+RtkiR0pNUDpUzWYtL5OIQyreMjJt60HvGN/q/zq/avgZuHm+R3JDxO44Hq5I1cvvhEbde1149BIrn+gdLvSHw/Pq3h4N7Ev63i2m1nPNz689OpPfJEuZgh7wcO9L0PbljWo+pGVlvgR1LC4Y8KzgK4ITzsvEpxyaFtOvvuJIaTnsKdWEN90eKzhPuMl2EpSrBjJBpvcrKw+aLJXtbA7PkOIT7h98N3jV3QC6Bq506upj+Aek+U32H2Tw/rRfpN8bdxVcT0Il4IC9GSyuue//YoXNr3EdBi194TWBo6P/sqSCJBIU5oYvSe/ApOAnV1A=,null,null,null,POINT (232340.868 581226.354)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-323d,0014ESUITE426242023,closed,53.2067,6.499,2023-01-31 08:52:25.884644,2023-02-01 21:10:37.959,Melding Openbare Ruimte,Wegen; Zand of stenen,1,4eUJwP4aWyMEr30PCAL3ec5Hv4N1Diyoraz1QKUh+//GaYIFTcmAvyQPFvdqS/dmhS5J4eFA3MnHAwDS7/9AQIW9OnK3FXlZiUwc3ssy529WJoNJXs/+k2NWorJDg29ZJW7FNc//9rfSbasYN2qVzRZFfRo5cnsP6qgJqyBJRB6eu446lIw7hczxndP97yTUrPjElwlJL2G6RJiR5aorUGH/btrISe3NmgrqSDKNGviF8v58xMHhbsond+6qPp3wUFgRbo7E0mIrBXTJ+rx57vu89KVO/KTKTKOieYPmUG1NKPEY+8T8yZ4YxRKROrzN3HrrkNHEszGFlZgcSKqySgFZu8iK/zZD5fDa7AdhltmkZRAdMoTFgNisoDs/npOzjA12sO4+a7hsHuF5NwMWuEEAwb33PzTXD+mr5SZ9E3zf3YuhiKIf+bt6hOoT3wYYksrXLCTquu9Ry5+vTNjO+Q==,63d8c8b9e90aa304769b20b2,63d8c8b9e90aa304769b20b6,null,POINT (229283.919 580575.621)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-323c,0014ESUITE426152023,closed,53.2264,6.5328,2023-01-31 08:47:52.106176,2023-02-01 21:10:37.349,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,/RgnxT/5tBH2qgWoKpRykYFiiJrfIvKiJpF5VNy6lEXpgqCfzwufbiaqxbzYxphRW6PivWN7u0ar3QQ1i/AegwQTIy9Gh50RfSpJXdzpxd8BFZ4syU4D7dtHdCIS7n8PrbRJz+LKh/tXp0riMXeob1/Sx2S5iThr0dLm6taQYC8QzS7jIDBdgMJ2m0UNawY6QEwbLO4Q9meqGdzBa+kVavgCf/xdE/QbeQDjv7ujIZc=,63d8c7a7e90aa304769b20ad,63d8c7a7e90aa304769b20ab,null,POINT (231508.174 582808.402)
