"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Regionaal Samenwerkingsverband Passend Voortgezet Onderwijs Den Haag e.o.","Focus op voor- en vroegschoolse educatie: restant bestuursafspraken (kwaliteitszorg vroegschool).","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","56855.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Regionaal Samenwerkingsverband Passend Voortgezet Onderwijs Den Haag e.o.","Soepele inschrijvingen en overgangen: Bevorderen van een soepele overgang vmbo-mbo; BOVO-cordinatie.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","37000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Regionaal Samenwerkingsverband Passend Voortgezet Onderwijs Den Haag e.o.","Zorg voor leerlingen: Nazorg Plus (was 4.6.2 nazorg praktijkonderwijs); Reboundvoorziening VO; School maatschappelijk werk VO; Uitvoering convenant VO thuiszitters; Voorbereiding Passend onderwijs.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","964430.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Regionaal Samenwerkingsverband Passend Voortgezet Onderwijs Den Haag e.o.","Minder schoolverzuim en voortijdig schoolverlaten: Programmamanagement Spirit4You.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","250000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Regionaal Samenwerkingsverband Passend Voortgezet Onderwijs Den Haag e.o.","Aansluiting onderwijs en arbeidsmarkt: loopbaanorintatie.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","180000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Regionaal Samenwerkingsverband Passend Voortgezet Onderwijs Den Haag e.o.","Monitoren: Vaststellen en uitvoeren monitor- en evaluatieplan.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","42000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting RESPONZ","De brede school als spil in de wijk: Schoolsportclub.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","18000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting RESPONZ","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","7000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Rijswijkse Kinderopvang","Actieve ouders: Actieve VVE ouders.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","6000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Rijswijkse Kinderopvang","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kleine verbouwingen/tijdelijke huisvesting/inrichting; Kwaliteitszorg VVE; Toeleiding naar VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","454782.38","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Rijswijkse Kinderopvang","4e Tranche Ouderbetrokkenheid","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","10900.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Actieve ouders: Actieve ouders op school.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","65000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Sterk internationaal profiel: MYP-MBO (IBCC).","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","25000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Zorg voor leerlingen: Reboundvoorziening Mbo; School maatschappelijk werk Mbo; Voorbereiding Passend onderwijs.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","400000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Minder schoolverzuim en voortijdig schoolverlaten: Begeleiding Vavo; Voldoende opvangvoorzieningen voor overbelaste jongeren.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","600000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Aansluiting onderwijs en arbeidsmarkt: Ondernemerschap en ondernemendheid; stimuleren coaching jongeren door medew.bedrijfsleven; stimuleren voldoende stageplekken.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","308250.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Maximaal rendement volwasseneneducatie: On line leren; Participatiebudget, deel volwasseneneducatie; Projecten volwasseneneducatie.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","1331000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Aanpak Stages; baankansen/arbeidsmarkt/jeugdwerk/geslaagd in vak; Pilot Stagestart; Taalonderwijs ouders van kinderen in nieuwkomersgroepen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","241298.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting ROC Mondriaan","Nieuwe initiatieven en knelpunten trend.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","13475.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Scholengroep Den Haag Zuid-West","De brede functie van scholen voor voortgezet onderwijs: Brede school Vo, incl. zaterdag/zomerschool; Veilige school VO en Mbo; Verlengde schooldag activiteiten VO.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","359746.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting School met de Bijbel","Actieve ouders: Actieve ouders op school; Actieve ouders thuis; Actieve VVE ouders.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","70000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting School met de Bijbel","Focus op voor- en vroegschoolse educatie: Kwaliteitszorg VVE; Startgroepen voor peuters; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","259144.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting School met de Bijbel","De brede school als spil in de wijk: GOA-welzijn PO; Kwaliteit verlengde leertijd overige activ.; Kwaliteit verlengde leertijd pilot -pilot NT2 proof; Veilige school primair onderwijs; Verlengde schooldag (reguliere basisscholen met voorschool).","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","76477.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting School met de Bijbel","Excellente prestaties: Centrale opvang neveninstromers in het PO; Realiseren schakelklassen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","145500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting School met de Bijbel","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","12180.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting School met de Bijbel","Nieuwe initiatieven en knelpunten trend.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","61613.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Seva Kinderopvang","Focus op voor- en vroegschoolse educatie: Uitbreiding van groepen VVE.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","10848.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Seva Kinderopvang","Diverse thema's: Nieuwe initiatieven en knelpunten.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","2232.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Sleutelzorg","Actieve ouders","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","50000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting SMJ (Sleutelen met Jongeren)","Minder schoolverzuim en voortijdig schoolverlaten: De Haagse Aanpak.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","130000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Actieve ouders: Actieve VVE ouders.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","6000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Toeleiding naar VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","526066.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Sociaal Cultureel en Educatief Werk Boerenplein","4e Tranche Diverse","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","667.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Steunfonds voor Protestants Christelijk Basisonderwijs ""Duinoordschool""","De brede school als spil in de wijk: Deelname ontmoetingen; Verlengde schooldag (reguliere basisscholen zonder voorschool).","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15255.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Steunfonds voor Protestants Christelijk Basisonderwijs ""Duinoordschool""","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","7233.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voor Evangelische Scholen","Actieve ouders: Actieve ouders op school.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","11667.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voor Evangelische Scholen","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","66797.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voor Evangelische Scholen","De brede school als spil in de wijk: GOA-welzijn PO; Verlengde schooldag (reguliere basisscholen met voorschool).","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","5114.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voor Evangelische Scholen","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","2682.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting VR Welzijn","Actieve ouders: Actieve VVE ouders.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","78000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting VR Welzijn","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Taalcursussen leidsters; Toeleiding naar VVE; Uitbreiding van groepen VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","2010206.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting VR Welzijn","Minder schoolverzuim en voortijdig schoolverlaten: Het VSV-convenant.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","80000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Actieve ouders: Actieve ouders op school.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","63000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","De brede functie van scholen voor voortgezet onderwijs: Brede school Vo, incl. zaterdag/zomerschool; GOA-welzijn VO; Veilige school VO en Mbo; Verlengde schooldag activiteiten VO.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","464597.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Excellente prestaties: Deelname aan internationale finales FLL; Projecten hoogbegaafdheid; Schakelklassen/taalklassen in het VO.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","110000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Soepele inschrijvingen en overgangen: Onderzoek naar en ontwikkeling van initiatieven om overstap PO - VO te verbeteren.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","14000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Zorg voor leerlingen: Opvang leerlingen met laag cognitief niveau.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Professionalisering/kwaliteit scholen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Nieuwe initiatieven en knelpunten trend.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","50000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Voortgezet Onderwijs Haaglanden","Ondersteuning platform/kamers: VO+Kamer en Kamerbreedoverleg.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","50000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Vooruitstrevend Algemeen Hindoe Onderwijs Nederland","De brede school als spil in de wijk: Deelname ontmoetingen; Verlengde schooldag (reguliere basisscholen met voorschool).","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","30239.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Vooruitstrevend Algemeen Hindoe Onderwijs Nederland","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","13048.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Vrije Scholen Zuidwest Nederland","De brede functie van scholen voor voortgezet onderwijs: GOA-welzijn VO.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","3987.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Wellant","Actieve ouders: Actieve ouders op school.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","27000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Wellant","De brede functie van scholen voor voortgezet onderwijs: GOA-welzijn VO; Verlengde schooldag activiteiten VO.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","64377.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Wellant","Professionalisering/kwaliteit scholen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","25000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Welzijn Scheveningen","Actieve ouders: Actieve VVE ouders.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","12000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Welzijn Scheveningen","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Toeleiding naar VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","575016.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Zebra","Actieve ouders: Actieve ouders op school; Actieve ouders thuis; Actieve VVE ouders.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","134000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Zebra","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Taalcursussen leidsters; Toeleiding naar VVE; Uitbreiding van groepen VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","2409045.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Zebra","4e Tranche Ouderbetrokkenheid","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","666444.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Zebra","4e Tranche Onderwijsvoorzieningen/programma's voor kinderen met een taalachterstand.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","22667.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Stichting Zebra","4e Tranche Opleiding en professionalisering","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","37400.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Technische Universiteit Delft","De ontwikkeling van Den Haag tot een internationale hoger onderwijsstad : onderwijsinstellingen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","9300.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging de Vrije School Wonnebald","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","6176.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging Het 's-Gravenhaags Christelijk Gymnasium Sorghvliet","De brede functie van scholen voor voortgezet onderwijs: GOA-welzijn VO.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","1812.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging Montessorischool Waalsdorp","De brede school als spil in de wijk: Kwaliteit verlengde leertijd overige activ.; Verlengde schooldag (reguliere basisscholen zonder voorschool).","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","18534.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging Montessorischool Waalsdorp","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","8060.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging tot bevordering van het verstrekken van basisonderwijs op reformatorische grondslag te 's-Gravenhage","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","4852.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Actieve ouders: Actieve VVE ouders.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","6000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Taalcursussen leidsters; Toeleiding naar VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","375121.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","4e Tranche Onderwijsvoorzieningen/programma's voor kinderen met een taalachterstand.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","2553.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging Willem de Zwijgerschool voor Christelijk Onderwijs","De brede school als spil in de wijk: Deelname ontmoetingen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15888.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging Willem de Zwijgerschool voor Christelijk Onderwijs","Zorg voor leerlingen: Schoolmaatschappelijk werk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","10613.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Onderwijsachterstandsbeleid","Vereniging Willem de Zwijgerschool voor Christelijk Onderwijs","Ondersteunend personeel: Concirgeregeling.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","10186.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Fun4Jou zaterdagopvang","Focus op voor- en vroegschoolse educatie: Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting ""Dribbel""","Focus op voor- en vroegschoolse educatie: Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","4620.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting ""Het Rijnlands Lyceum""","Focus op voor- en vroegschoolse educatie: Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting Cyber Security Academy The Hague","Nieuw beleid m.b.t. Universiteit: Cyber Security Acadamy.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","19500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting DAK kindercentra","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Taalcursussen leidsters; Uitvoeren VVE bij kinderopvang; Uitvoeren VVE op peuterspeelzalen; Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","30000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting de Vrije Speelklas","Focus op voor- en vroegschoolse educatie: Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting Kijk! Peuterspeelzalen","Focus op voor- en vroegschoolse educatie: Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting Kinderopvang 2samen","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Taalcursussen leidsters; Uitvoeren VVE bij kinderopvang; Uitvoeren VVE op peuterspeelzalen; Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","90000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting Middin","Nieuwe initiatieven en knelpunten; Leerlingvervoer","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","8700.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting MOOI","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kleine verbouwingen/tijdelijke huisvesting; Kleine verbouwingen/tijdelijke huisvesting/inrichting; Kwaliteitszorg VVE; Taalcursussen leidsters; Toeleiding naar VVE; Uitbreiding van groepen VVE; Uitvoeren VVE op peuterspeelzalen.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","972320.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting Peuterspeelzalen De Haagse Scholen","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Toeleiding naar VVE; Uitvoeren VVE bij kinderopvang; Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","209.00","","Vastgesteld bedrag is niet online beschikbaar"
"2014","06 - Onderwijs","Voor- en vroegschoolse educatie","Stichting Protestants Christelijke Peuterspeelzalen","Focus op voor- en vroegschoolse educatie: HBO-er bij voorschoolse voorzieningen; Kwaliteitszorg VVE; Taalcursussen leidsters; Toeleiding naar VVE; Uitbreiding van groepen VVE; Uitvoeren VVE op peuterspeelzalen; Verbetering kwaliteit peuterspeelzaalwerk.","Haags talent erkend, de Haagse Educatieve Agenda 2010-2014","","90000.00","","Vastgesteld bedrag is niet online beschikbaar"
