Verkiezing;Gemeente;Stembureau_naam/totaal;Stembureau_nummer;Partij;Aantal_stemmen;Stembureau_woonplaats;Stembureau_wijknaam;Stembureau_buurtnaam;Stembureau_straatnaam;Stembureau_huisnummer;Stembureau_huisnummer_toevoeging;Stembureau_postcode;Stembureau_latitude;Stembureau_longitude;Stembureau_x;Stembureau_y;Stembureau_BAG_referentienummer;CBS_gemeentecode;CBS_wijkcode;CBS_buurtcode
TK2021;Stichtse Vecht;Willem van Hoornhof;18;JONG;2;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;LP (Libertaire Partij);1;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Lijst Henk Krol;0;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;NIDA;5;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;NLBeter;2;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;OPRECHT;0;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;PVV (Partij voor de Vrijheid);151;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Partij van de Arbeid (P.v.d.A.);48;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Partij voor de Dieren;31;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Piratenpartij;1;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;SP (Socialistische Partij);42;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Splinter;5;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Staatkundig Gereformeerde Partij (SGP);10;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Trots op Nederland (TROTS);2;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;U-Buntu Connected Front;0;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;VVD;175;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Volt;14;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Willem van Hoornhof;18;Vrij en Sociaal Nederland;0;Maarssen;Maarssenbroek;Zebraspoor;Zebraspoor;304;;3605 GP;5.016253;52.141321;129606.48;461523.75;333100000018802;G1904;WK190412;BK19041210
TK2021;Stichtse Vecht;Zwembad Safari;19;50PLUS;16;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;BBB;4;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;BIJ1;17;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;CDA;80;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;CODE ORANJE;10;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;ChristenUnie;33;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;D66;223;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;DE FEESTPARTIJ (DFP);2;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;DENK;63;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Forum voor Democratie;114;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;GROENLINKS;106;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;JA21;38;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;JEZUS LEEFT;1;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;JONG;5;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;LP (Libertaire Partij);2;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Lijst Henk Krol;3;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;NIDA;15;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;NLBeter;1;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;OPRECHT;0;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;PVV (Partij voor de Vrijheid);270;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Partij van de Arbeid (P.v.d.A.);96;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Partij voor de Dieren;73;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Piratenpartij;7;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;SP (Socialistische Partij);107;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Splinter;9;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Staatkundig Gereformeerde Partij (SGP);6;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Trots op Nederland (TROTS);2;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;U-Buntu Connected Front;0;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;VVD;304;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Volt;43;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Zwembad Safari;19;Vrij en Sociaal Nederland;2;Maarssen;Maarssenbroek;Bisonspoor;Bisonspoor;237;;3605 JM;5.026252;52.135893;130288.0;460916.4;1904100000038179;G1904;WK190412;BK19041214
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;50PLUS;15;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;BBB;3;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;BIJ1;4;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;CDA;97;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;CODE ORANJE;3;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;ChristenUnie;33;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;D66;280;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;DE FEESTPARTIJ (DFP);0;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;DENK;0;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Forum voor Democratie;42;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;GROENLINKS;55;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;JA21;39;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;JEZUS LEEFT;1;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;JONG;9;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;LP (Libertaire Partij);0;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Lijst Henk Krol;0;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;NIDA;0;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;NLBeter;2;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;OPRECHT;2;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;PVV (Partij voor de Vrijheid);86;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Partij van de Arbeid (P.v.d.A.);32;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Partij voor de Dieren;29;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Piratenpartij;2;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;SP (Socialistische Partij);36;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Splinter;3;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Staatkundig Gereformeerde Partij (SGP);9;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Trots op Nederland (TROTS);1;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;U-Buntu Connected Front;0;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;VVD;393;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Volt;40;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentelijke Sporthal;22;Vrij en Sociaal Nederland;0;Breukelen;Breukelen;Landgoed Nijenrode;Broekdijk Oost;28;;3621 LN;4.9991;52.16386;128445.68;464037.51;311100000005088;G1904;WK190402;BK19040209
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;50PLUS;14;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;BBB;9;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;BIJ1;17;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;CDA;169;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;CODE ORANJE;1;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;ChristenUnie;75;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;D66;289;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;DE FEESTPARTIJ (DFP);1;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;DENK;7;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Forum voor Democratie;66;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;GROENLINKS;69;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;JA21;71;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;JEZUS LEEFT;0;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;JONG;0;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;LP (Libertaire Partij);1;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Lijst Henk Krol;0;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;NIDA;0;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;NLBeter;4;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;OPRECHT;0;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;PVV (Partij voor de Vrijheid);208;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Partij van de Arbeid (P.v.d.A.);91;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Partij voor de Dieren;68;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Piratenpartij;1;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;SP (Socialistische Partij);69;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Splinter;3;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Staatkundig Gereformeerde Partij (SGP);38;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Trots op Nederland (TROTS);1;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;U-Buntu Connected Front;0;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;VVD;610;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Volt;60;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Gemeentehuis Boom en Bosch;23;Vrij en Sociaal Nederland;0;Breukelen;Breukelen;Breukelen Zuid;Markt;13;;3621 AB;5.005845;52.170898;128911.3;464818.11;311100000006432;G1904;WK190402;BK19040213
TK2021;Stichtse Vecht;Zwembad 't Kikkerfort;24;50PLUS;13;Breukelen;Breukelen;Breukelen Noord;Schepersweg;14;a;3621 JK;4.997963;52.179068;128377.01;465730.0;311100000005058;G1904;WK190402;BK19040207
TK2021;Stichtse Vecht;Zwembad 't Kikkerfort;24;BBB;10;Breukelen;Breukelen;Breukelen Noord;Schepersweg;14;a;3621 JK;4.997963;52.179068;128377.01;465730.0;311100000005058;G1904;WK190402;BK19040207
