OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
86,45359de2-0cd6-4a06-950a-4154cdc1b366,Links,62.62660216,108725.662,478794.988,2.87999999,108665.30499999,478778.281,2.58199999,1103A,"-4,499","58,128",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.29519002,52.2950348,Ja,Ja,4.70887996,4.70799756,58.128,-4.499
87,ba7ec2d4-a9d7-437c-aff5-da1a42f7c2bf,Links,53.72051798,105298.91499999,475815.44,-3.843,105333.02099999,475856.917,-3.843,2193,"-3,900","49,821",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26811364,52.26848948,Ja,Ja,4.6590904,4.65958392,49.821,-3.9
88,ba7ec2d4-a9d7-437c-aff5-da1a42f7c2bf,Rechts,53.70485566,105298.91499999,475815.44,-3.843,105335.106,475855.119,-3.843,2193,"-3,900","49,805",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26811364,52.26847351,Ja,Ja,4.6590904,4.65961472,49.805,-3.9
89,ff44bd2f-69e3-4cd6-97e6-6307e4bcdf1a,Links,37.20909151,61604.974,440273.87,5.117,61592.55099999,440308.944,5.117,801,"-4,499","32,710",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94306248,51.94337556,Ja,Ja,4.02885546,4.02866528,32.71,-4.499
90,ff44bd2f-69e3-4cd6-97e6-6307e4bcdf1a,Rechts,38.58742311,61604.974,440273.87,5.117,61594.55,440310.987,5.117,801,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94306248,51.94339426,Ja,Ja,4.02885546,4.0286938,34.088,-4.499
91,99770a61-c17e-4992-9460-4355ce8967bd,Rechts,36.84908058,148868.641,490458.09299999,0.84,148899.219,490478.597,0.865,259A,"-3,900","32,949",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40192429,52.40210891,Ja,Ja,5.29710975,5.29755869,32.949,-3.9
92,99770a61-c17e-4992-9460-4355ce8967bd,Links,31.16551226,148868.641,490458.09299999,0.84,148893.274,490477.185,0.84,259A,"-3,900","27,265",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40192429,52.40209616,Ja,Ja,5.29710975,5.29747136,27.265,-3.9
93,f68e3c12-05ef-4f53-9ec5-a3fc50b84e16,Rechts,54.60790671,251846.352,475428.711,21.51399999,251881.507,475386.93599999,21.55,201A,"-4,500","50,108",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25836193,52.25798037,Ja,Ja,6.80572409,6.80622689,50.108,-4.5
94,f68e3c12-05ef-4f53-9ec5-a3fc50b84e16,Links,62.63202213,251846.352,475428.711,21.51399999,251888.388,475382.281,21.51399999,201A,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25836193,52.25793733,Ja,Ja,6.80572409,6.80632631,58.132,-4.5
95,f65a18d1-d510-4dc6-8cb3-d599bb9a1050,Links,38.56469193,73290.308,436360.731,5.39299999,73321.33299999,436337.825,5.39299999,1951,"-4,499","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90973715,51.90953585,Ja,Ja,4.19970183,4.20015807,34.065,-4.499
96,f65a18d1-d510-4dc6-8cb3-d599bb9a1050,Rechts,38.58794945,73290.308,436360.731,5.39299999,73319.714,436335.798,5.39299999,1951,"-4,499","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90973715,51.9095174,Ja,Ja,4.19970183,4.20013503,34.089,-4.499
97,9d4f2a09-103d-4da3-a8af-2205d3266344,Links,38.58825012,115642.276,495626.043,0.537,115653.431,495589.139,0.439,901,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.44699195,52.44666109,Ja,Ja,4.80829247,4.80846088,34.088,-4.5
98,9d4f2a09-103d-4da3-a8af-2205d3266344,Rechts,30.0643321,115642.276,495626.043,0.537,115648.964,495596.732,0.455,901,"-4,500","25,565",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.44699195,52.44672901,Ja,Ja,4.80829247,4.80839429,25.565,-4.5
99,76ebd9a7-642e-4009-9a08-d048e6657cc7,Rechts,53.90466559,115422.198,483181.493,7.53599999,115382.413,483145.13699999,7.697,1301A,"-3,900","50,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.33513502,52.33480541,Ja,Ja,4.80652244,4.80594303,50.005,-3.9
100,76ebd9a7-642e-4009-9a08-d048e6657cc7,Links,65.04420482,115422.198,483181.493,7.53599999,115375.874,483135.83299999,7.73,1301A,"-3,900","61,144",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.33513502,52.33472132,Ja,Ja,4.80652244,4.80584819,61.144,-3.9
101,aa4bb22c-8895-4bc7-8121-f52628ce16de,Rechts,35.34020162,104262.53,489097.93099999,4.679,104295.285,489084.663,4.679,41B,"-4,500","30,840",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38738887,52.38727266,Ja,Ja,4.64190814,4.64239125,30.84,-4.5
102,aa4bb22c-8895-4bc7-8121-f52628ce16de,Links,31.95425196,104262.53,489097.93099999,4.679,104292.777,489087.704,4.679,41B,"-4,500","27,454",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38738887,52.38729976,Ja,Ja,4.64190814,4.64235395,27.454,-4.5
103,43bd5a09-3c6a-4b2f-b3c0-134db2c7c46d,Links,51.52001552,89300.71799999,437460.863,6.41199999,89351.87799999,437466.943,6.64599999,149A,"-4,500","47,020",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92174543,51.92180611,Ja,Ja,4.43213874,4.43288119,47.02,-4.5
104,43bd5a09-3c6a-4b2f-b3c0-134db2c7c46d,Rechts,51.50542148,89300.71799999,437460.863,6.41199999,89352.07899999,437464.422,6.64599999,149A,"-4,500","47,005",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92174543,51.92178347,Ja,Ja,4.43213874,4.43288459,47.005,-4.5
105,2f9322dd-248d-452d-899d-4c51fa75ca80,Rechts,65.05614709,139611.698,450416.683,3.21099999,139589.56,450477.841,3.173,1845,"-3,900","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.04186001,52.04240908,Ja,Ja,5.16290886,5.16258343,61.156,-3.9
106,2f9322dd-248d-452d-899d-4c51fa75ca80,Links,65.04517759,139611.698,450416.683,3.21099999,139586.94699999,450476.835,3.375,1845,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.04186001,52.04239997,Ja,Ja,5.16290886,5.16254539,61.145,-3.9
107,5f4001bf-d4c5-4765-af36-22d32a7b8bb2,Rechts,33.10617193,132364.564,517579.074,-0.532,132397.089,517572.89799999,-0.53,27A,"-4,500","28,606",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.64523181,52.64517765,Ja,Ja,5.05276237,5.05324335,28.606,-4.5
108,5f4001bf-d4c5-4765-af36-22d32a7b8bb2,Links,31.77792443,132364.564,517579.074,-0.532,132396.049,517574.946,-0.501,27A,"-4,500","27,278",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.64523181,52.64519601,Ja,Ja,5.05276237,5.05322784,27.278,-4.5
109,76057f7d-2548-46de-8d09-e08e740f9b1a,Links,38.58785147,61306.56199999,440364.30499999,5.17799999,61295.131,440401.124,5.17799999,1331,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94382489,51.94415382,Ja,Ja,4.02449179,4.02431553,34.088,-4.5
110,76057f7d-2548-46de-8d09-e08e740f9b1a,Rechts,38.56536335,61306.56199999,440364.30499999,5.17799999,61297.707,440401.84,5.17799999,1331,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94382489,51.94416069,Ja,Ja,4.02449179,4.02435279,34.065,-4.5
111,954e02d8-1559-45c1-88ca-4d5f30793e97,Links-Links,39.8189389,152708.108,463121.788,5.155,152687.351,463155.72899999,5.16399999,369/371A,"-6,861","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15626281,52.15656779,Ja,Ja,5.35371232,5.35340877,32.958,-6.861
112,954e02d8-1559-45c1-88ca-4d5f30793e97,Rechts-Links,43.26421377,152711.685,463119.95699999,5.2,152687.351,463155.72899999,5.16399999,369/371A,"-10,279","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15624637,52.15656779,Ja,Ja,5.3537646,5.35340877,32.985,-10.279
113,954e02d8-1559-45c1-88ca-4d5f30793e97,Rechts-Rechts,43.23814023,152711.685,463119.95699999,5.2,152689.546,463157.04499999,5.16399999,369/371A,"-10,279","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15624637,52.15657962,Ja,Ja,5.3537646,5.35344083,32.959,-10.279
114,954e02d8-1559-45c1-88ca-4d5f30793e97,Links-Rechts,39.84474738,152708.108,463121.788,5.155,152689.546,463157.04499999,5.16399999,369/371A,"-6,861","32,984",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15626281,52.15657962,Ja,Ja,5.35371232,5.35344083,32.984,-6.861
115,1d3808cd-1afb-417d-99f7-0bb3540b9c22,Links-Rechts,42.83053035,122140.531,487824.634,5.89799999,122103.937,487846.89,6.00199999,261B/263A,"-19,821","23,010",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37730696,52.37750479,Ja,Ja,4.90463558,4.904096,23.01,-19.821
116,1d3808cd-1afb-417d-99f7-0bb3540b9c22,Rechts-Rechts,45.99394918,122144.445,487825.201,5.865,122103.937,487846.89,6.00199999,261B/263A,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37731229,52.37750479,Ja,Ja,4.904693,4.904096,32.959,-13.035
117,1d3808cd-1afb-417d-99f7-0bb3540b9c22,Rechts-Links,42.61748759,122144.445,487825.201,5.865,122105.836,487843.245,6.00199999,261B/263A,"-13,035","29,582",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37731229,52.37747215,Ja,Ja,4.904693,4.90412425,29.582,-13.035
118,06ee7a62-e8d1-417b-9136-88931022d675,Links,29.00009569,255836.138,571106.62199999,2.039,255833.64799999,571135.515,2.04599999,32,"-1,325","27,675",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.11725641,53.11751643,Ja,Ja,6.89333755,6.89330939,27.675,-1.325
119,06ee7a62-e8d1-417b-9136-88931022d675,Rechts,33.07106057,255836.138,571106.62199999,2.039,255836.276,571139.64899999,2.05399999,32,"-1,325","31,746",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.11725641,53.11755308,Ja,Ja,6.89333755,6.89334992,31.746,-1.325
120,12f51b18-6399-4893-9223-15554311ff3c,Links-Links,42.79848997,101266.008,426812.59399999,-0.395,101302.27,426789.93099999,-0.401,3239B/3251,"-16,016","26,783",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82732691,51.82712671,Ja,Ja,4.60771969,4.60824919,26.783,-16.016
121,12f51b18-6399-4893-9223-15554311ff3c,Links-Rechts,46.24534802,101266.008,426812.59399999,-0.395,101304.143,426786.434,-0.401,3239B/3251,"-16,016","30,230",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82732691,51.82709546,Ja,Ja,4.60771969,4.6082769,30.23,-16.016
122,12f51b18-6399-4893-9223-15554311ff3c,Rechts-Rechts,46.21965056,101264.505,426810.124,-0.395,101304.143,426786.434,-0.401,3239B/3251,"-16,015","30,205",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82730456,51.82709546,Ja,Ja,4.60769827,4.6082769,30.205,-16.015
123,12f51b18-6399-4893-9223-15554311ff3c,Rechts-Links,42.82467139,101264.505,426810.124,-0.395,101302.27,426789.93099999,-0.401,3239B/3251,"-16,015","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82730456,51.82712671,Ja,Ja,4.60769827,4.60824919,26.81,-16.015
124,8b3d70d4-852b-494e-9a91-bc55ad38835b,Links,38.58741454,99584.209,411498.868,2.785,99547.822,411486.13,2.785,9,"-4,500","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68952679,51.68940871,Ja,Onbekend,4.58577144,4.58524729,34.087,-4.5
125,8b3d70d4-852b-494e-9a91-bc55ad38835b,Rechts,38.56435345,99584.209,411498.868,2.785,99547.01499999,411488.679,2.785,9,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68952679,51.68943153,Ja,Ja,4.58577144,4.58523521,34.064,-4.5
126,044b2e26-8760-4a3f-aaa5-8f245921a7ee,Links,40.39347334,118774.64599999,490880.89899999,1.05,118749.683,490849.185,1.05,5,"-3,901","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40456259,52.40427593,Ja,Ja,4.85487715,4.85451377,36.493,-3.901
127,044b2e26-8760-4a3f-aaa5-8f245921a7ee,Rechts,40.37069142,118774.64599999,490880.89899999,1.05,118747.556,490850.967,1.05,5,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40456259,52.4042918,Ja,Ja,4.85487715,4.85448232,36.47,-3.901
128,1582d5eb-d124-47d7-bb76-d7aa3587466f,Rechts,38.56513485,148475.924,410971.874,6.51799999,148493.25599999,411006.325,6.51799999,409,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68749313,51.68780299,Ja,Ja,5.29285473,5.29310473,34.065,-4.5
129,1582d5eb-d124-47d7-bb76-d7aa3587466f,Links,38.58804558,148475.924,410971.874,6.51799999,148490.82199999,411007.43199999,6.51799999,409,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68749313,51.68781291,Ja,Ja,5.29285473,5.29306951,34.088,-4.5
130,377af06a-8d90-40e6-a4c0-24c3eec8d547,Rechts,65.04601508,131667.081,460048.83199999,1.76,131619.75099999,460093.451,1.719,3867,"-3,901","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12815569,52.12855473,Ja,Ja,5.04645466,5.04576041,61.145,-3.901
131,377af06a-8d90-40e6-a4c0-24c3eec8d547,Links,65.05624451,131667.081,460048.83199999,1.76,131617.878,460091.37,1.719,3867,"-3,901","61,156",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12815569,52.12853594,Ja,Ja,5.04645466,5.0457332,61.156,-3.901
132,23fe3583-3a51-481c-aa3b-2f403b0e50c7,Links,127.17900538,127690.20699999,483363.351,1.87799999,127783.806,483277.248,2.277,1187,"-5,700","121,479",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.33751569,52.33674649,Ja,Ja,4.98649693,4.9878772,121.479,-5.7
133,23fe3583-3a51-481c-aa3b-2f403b0e50c7,Rechts,127.18421928,127690.20699999,483363.351,1.87799999,127782.085,483275.41499999,2.277,1187,"-5,700","121,484",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.33751569,52.33672993,Ja,Ja,4.98649693,4.9878521,121.484,-5.7
134,c937d90c-1709-483d-ab82-5c9c846e89a1,Rechts,40.43156613,209842.367,523220.852,2.30799999,209832.44899999,523181.689,2.30799999,269,"-3,901","36,531",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.69363825,52.69328733,Ja,Ja,6.19841282,6.19825963,36.531,-3.901
135,c937d90c-1709-483d-ab82-5c9c846e89a1,Links,40.37013779,209842.367,523220.852,2.30799999,209835.223,523181.119,2.30799999,269,"-3,901","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.69363825,52.69328193,Ja,Ja,6.19841282,6.19830056,36.47,-3.901
136,8bb8251e-c9b9-4f39-995e-152519cf73c1,Rechts,31.86708493,186606.932,332850.303,60.66199999,186585.007,332827.215,60.746,103B,"-4,501","27,367",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.98444507,50.98423876,Ja,Ja,5.83729806,5.83698383,27.367,-4.501
137,8bb8251e-c9b9-4f39-995e-152519cf73c1,Links,38.56579019,186606.932,332850.303,60.66199999,186582.065,332820.825,60.78999999,103B,"-4,501","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.98444507,50.98418148,Ja,Ja,5.83729806,5.83694137,34.065,-4.501
138,eb81935e-f12e-462d-b073-9e520b80d746,Links,64.81358532,235186.768,580376.37399999,2.34399999,235239.488,580338.69299999,2.35599999,2111,"-3,899","60,914",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.20401654,53.20367013,Ja,Ja,6.58729028,6.58806971,60.914,-3.899
139,eb81935e-f12e-462d-b073-9e520b80d746,Rechts,65.05814764,235186.768,580376.37399999,2.34399999,235238.057,580336.349,2.338,2111,"-3,899","61,159",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.20401654,53.20364928,Ja,Ja,6.58729028,6.58804772,61.159,-3.899
140,86fa289c-a65c-4df4-9638-679414e54cf5,Rechts-Rechts,42.7987697,101268.715,426816.33,-0.382,101302.819,426790.53399999,-0.399,3237B/3253A,"-16,015","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82736075,51.82713219,Ja,Ja,4.60775837,4.60825706,26.784,-16.015
141,86fa289c-a65c-4df4-9638-679414e54cf5,Links-Rechts,38.64089504,101273.65399999,426815.88199999,-0.382,101302.819,426790.53399999,-0.399,3237B/3253A,"-11,831","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8273572,51.82713219,Ja,Ja,4.60783008,4.60825706,26.81,-11.831
142,86fa289c-a65c-4df4-9638-679414e54cf5,Links-Links,42.00320173,101273.65399999,426815.88199999,-0.382,101306.753,426790.086,-0.397,3237B/3253A,"-11,831","30,173",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8273572,51.82712854,Ja,Ja,4.60783008,4.60831419,30.173,-11.831
143,86fa289c-a65c-4df4-9638-679414e54cf5,Rechts-Links,46.21295346,101268.715,426816.33,-0.382,101306.753,426790.086,-0.397,3237B/3253A,"-16,015","30,198",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82736075,51.82712854,Ja,Ja,4.60775837,4.60831419,30.198,-16.015
144,5eca1e90-ea07-4202-bbd2-33adec8c1df6,Links-Rechts,7.86711494,104300.35,489085.57299999,4.679,104292.777,489087.704,4.679,K41,"-4,396","3,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38728131,52.38729976,Ja,Ja,4.64246551,4.64235395,3.471,-4.396
145,5eca1e90-ea07-4202-bbd2-33adec8c1df6,Rechts-Links,7.86747124,104293.075,489088.429,4.679,104299.976,489084.651,4.679,K41,"-3,469","4,398",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3873063,52.38727299,Ja,Ja,4.64235822,4.64246015,4.398,-3.469
146,94f9d08c-54d2-40a9-a275-0a04f8474c08,Links,35.14186817,63472.303,440484.58199999,5.139,63506.81799999,440491.19,5.139,991,"-4,500","30,642",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94526671,51.94533178,Ja,Ja,4.05595107,4.0564512,30.642,-4.5
147,94f9d08c-54d2-40a9-a275-0a04f8474c08,Rechts,35.36360295,63472.303,440484.58199999,5.139,63507.36,440488.95899999,5.12899999,991,"-4,500","30,863",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94526671,51.94531182,Ja,Ja,4.05595107,4.05645968,30.863,-4.5
148,b458740f-e66c-4cb5-8372-fdbb495ff1e9,Rechts,62.63188589,139612.728,458999,2.374,139554.095,458976.97899999,2.333,1007,"-4,500","58,132",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.11899764,52.11879808,Ja,Ja,5.16253702,5.16168194,58.132,-4.5
149,b458740f-e66c-4cb5-8372-fdbb495ff1e9,Links,62.63792784,139612.728,458999,2.374,139555.084,458974.542,2.333,1007,"-4,500","58,138",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.11899764,52.1187762,Ja,Ja,5.16253702,5.16169649,58.138,-4.5
150,2c679a7d-266b-4914-96d1-a4f632311872,Rechts,60.44462228,105669.204,447456.12199999,0.315,105718.204,447491.50599999,0.222,251B,"-3,901","56,544",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01327136,52.01359373,Ja,Ja,4.66862767,4.66933628,56.544,-3.901
151,2c679a7d-266b-4914-96d1-a4f632311872,Links,60.44554954,105669.204,447456.12199999,0.315,105716.538,447493.70299999,0.223,251B,"-3,901","56,545",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01327136,52.01361333,Ja,Ja,4.66862767,4.6693117,56.545,-3.901
152,4f4febf4-e88a-4621-86c2-4c77cb27a2e7,Links,36.5368305,94581.195,440016.74099999,-0.499,94548.743,440000.01899999,-0.499,944,"-2,449","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94531442,51.94516061,Ja,Ja,4.50844237,4.50797337,34.087,-2.449
153,4f4febf4-e88a-4621-86c2-4c77cb27a2e7,Rechts,34.97186789,94581.195,440016.74099999,-0.499,94549.017,440003.04399999,-0.483,944,"-2,449","32,522",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94531442,51.94518782,Ja,Ja,4.50844237,4.50797682,32.522,-2.449
154,15935bcf-23d4-429a-9f1c-8df2f9e7b27a,Rechts,38.58771984,208312.969,376391.103,20.256,208288.034,376420.50699999,20.32499999,277,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37418106,51.3744477,Nee,Ja,6.15288517,6.15253151,34.088,-4.5
155,15935bcf-23d4-429a-9f1c-8df2f9e7b27a,Links,38.56415868,208312.969,376391.103,20.256,208286.106,376418.772,20.32499999,277,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37418106,51.37443229,Ja,Ja,6.15288517,6.15250356,34.064,-4.5
156,46fe32f2-50ce-40d9-8025-40bc637421b9,Rechts,38.56550347,43816.78699999,360202.25799999,1.699,43826.98399999,360165.065,1.699,2,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.22029144,51.21995922,Ja,Ja,3.79567218,3.79582969,34.065,-4.5
157,46fe32f2-50ce-40d9-8025-40bc637421b9,Links,33.09168368,43816.78699999,360202.25799999,1.699,43827.47099999,360170.96799999,1.677,2,"-4,500","28,591",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.22029144,51.22001236,Ja,Ja,3.79567218,3.79583481,28.591,-4.5
158,85b25602-d4a1-41b2-bef7-3e230bdeac9f,Links,54.48231429,119382.59699999,489149.124,5.51499999,119437.079,489149.309,5.62699999,1307,"-4,499","49,983",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38903854,52.38904373,Ja,Ja,4.86399428,4.86479455,49.983,-4.499
159,85b25602-d4a1-41b2-bef7-3e230bdeac9f,Rechts,62.63845633,119382.59699999,489149.124,5.51499999,119445.178,489146.83799999,5.51499999,1307,"-4,499","58,139",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38903854,52.38902205,Ja,Ja,4.86399428,4.86491378,58.139,-4.499
160,08a2893c-29e1-415a-a31e-9e4d5c68a0b8,Links,38.56554873,125996.35,484540.754,2.77899999,125959.886,484553.31099999,2.76699999,968,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3480107,52.34812163,Ja,Ja,4.96154286,4.96100664,34.065,-4.5
161,08a2893c-29e1-415a-a31e-9e4d5c68a0b8,Rechts,38.58801632,125996.35,484540.754,2.77899999,125960.82399999,484555.72999999,2.76699999,968,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3480107,52.34814342,Ja,Ja,4.96154286,4.9610202,34.088,-4.5
162,6d0dcade-4567-429f-b666-278fa0e26500,Links,40.36947398,105613.36199999,409718.597,0.776,105629.037,409681.395,0.776,2345,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67409024,51.67375725,Ja,Ja,4.67321142,4.67344329,36.47,-3.9
163,6d0dcade-4567-429f-b666-278fa0e26500,Rechts,40.39113828,105613.36199999,409718.597,0.776,105626.388,409680.39799999,0.776,2345,"-3,900","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67409024,51.67374805,Ja,Onbekend,4.67321142,4.67340514,36.491,-3.9
164,c02bc610-66ce-4e96-911a-f5e8b0ebc879,Links,40.39307598,177669.515,320598.754,45.79399999,177704.476,320578.591,45.753,955,"-3,899","36,494",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87474455,50.87456193,Ja,Ja,5.7092582,5.70975362,36.494,-3.899
165,c02bc610-66ce-4e96-911a-f5e8b0ebc879,Rechts,40.3699039,177669.515,320598.754,45.79399999,177702.943,320576.12,45.79399999,955,"-3,899","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.87474455,50.87453978,Ja,Ja,5.7092582,5.70973169,36.471,-3.899
166,a089a08d-6b06-458e-b5f5-703ebb05fb67,Rechts,54.02443171,210097.55499999,474245.39199999,8.93699999,210066.04699999,474289.265,8.756,187B,"-3,900","50,125",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25348743,52.25388488,Ja,Ja,6.19411134,6.1936571,50.125,-3.9
167,a089a08d-6b06-458e-b5f5-703ebb05fb67,Links,65.04422676,210097.55499999,474245.39199999,8.93699999,210057.66699999,474296.77,8.704,187B,"-3,900","61,144",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25348743,52.25395316,Ja,Ja,6.19411134,6.19353561,61.144,-3.9
168,c7e072c7-3d8b-40d7-87c0-1f066f7f905f,Rechts-Rechts,42.95143667,61793.495,438972.128,5.18299999,61776.728,439011.62599999,5.195,1115A/1117,"-13,035","29,917",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93139659,51.93174871,Ja,Ja,4.03194977,4.03169532,29.917,-13.035
169,c7e072c7-3d8b-40d7-87c0-1f066f7f905f,Rechts-Links,39.84512382,61793.495,438972.128,5.18299999,61776.031,439007.94199999,5.18299999,1115A/1117,"-13,035","26,810",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93139659,51.93171549,Ja,Ja,4.03194977,4.03168619,26.81,-13.035
170,c7e072c7-3d8b-40d7-87c0-1f066f7f905f,Links-Links,39.81947961,61791.135,438971.135,5.18299999,61776.031,439007.94199999,5.18299999,1115A/1117,"-13,035","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93138727,51.93171549,Ja,Ja,4.03191573,4.03168619,26.784,-13.035
171,c7e072c7-3d8b-40d7-87c0-1f066f7f905f,Links-Rechts,42.97772063,61791.135,438971.135,5.18299999,61776.728,439011.62599999,5.195,1115A/1117,"-13,035","29,942",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93138727,51.93174871,Ja,Ja,4.03191573,4.03169532,29.942,-13.035
172,a6b5fdd3-3a2b-4c78-92fa-8607040e246b,Links,39.80616564,165859.458,421689.955,6.022,165860.008,421729.712,6.022,913,"-3,600","36,206",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.78376429,51.78412163,Ja,Ja,5.54457837,5.54458759,36.206,-3.6
