Ministerie;Handelsnaam;3000 - Uitbesteden overig;3110 - Uitbesteden organisatie- en formatieadviesopdrachten;3120 - Uitbesteden beleidsadvies- en onderzoeksopdrachten;3130 - Uitbesteden communicatieadvies;3140 - Uitbesteden juridisch adviesopdrachten;3150 - Uitbesteden automatiseringsadvies;3160 - Uitbesteden accountancy en financien;Eindtotaal
EZ;Kon. Verenig. Het Comite van Graanhandelaren;;;1;;;;;1
EZ;Konijnenberg Bos en Groen B.V.;;;2;;;;;2
EZ;Koninklijk Belgisch Instituut voor Natuurwetenschappen;;;1;;;;;1
EZ;Koninklijke Haskoning DHV Groep B.V.;;;3;;;;;3
EZ;Koninklijke Ver. v. Ned. Papier-/Kartonfabr.;;;5;;;;;5
EZ;Koninklijke Vereniging MKB-Nederland;;;2;;;;;2
EZ;Koole Communicatie B.V.;;;1;;;;;1
EZ;Koöperaasje DoarpenLân UA;;;1;;;;;1
EZ;Koopman-works;;;3;;;;;3
EZ;Koos & Effect;;;2;;;;;2
EZ;Koos Boertjens Internet Consultancy;;;1;;;;;1
EZ;Koppert Cress B.V.;;;1;;;;;1
EZ;Koudstaal Juridisch Advies;;;1;;;;;1
EZ;Koumans & Partners B.V.;;;1;;;;;1
EZ;KplusV organisatieadvies B.V.;;;2;;;;;2
EZ;KPMG Advisory N.V.;;;5;;;;;5
EZ;KPMG Management Services B.V.;;;2;;;;;2
EZ;KPN B.V.;;;6;2;;;;6
EZ;KPN Consulting B.V.;6;;;;;;;6
EZ;KPN Telecom;;;;2;;;;2
EZ;KPN Telecom afd. ABS;;;;1;;;;1
EZ;KPN Telecom BV;;;;1;;;;1
EZ;Krill architectuur en onderzoek;;;2;;;;;2
EZ;Kris Kras context, content and design;;;2;;;;;2
EZ;Kris Kras Design B.V.;;;3;;;;;3
EZ;Kronoscode;;;1;;;;;1
EZ;Krull Advies;;;1;;;;;1
EZ;Kuiters idee en organisatie;;;2;;;;;2
EZ;Kunst & Wunderkammer B.V.;;;1;;;;;1
EZ;Kwa Bedrijfsadviseurs B.V.;;;4;;;;;4
EZ;Kwink Groep B.V.;;;6;;;;;6
EZ;KWR Water B.V.;;;2;;;;;2
EZ;Kyboko Business Development;;;2;;;;;2
EZ;Kyos Energy Consulting B.V.;;;2;;;;;2
EZ;L Andersen;;;2;;;;;2
EZ;L Lesley-Ann Noel;;;2;;;;;2
EZ;L Noer;;;1;;;;;1
EZ;L Rodríguez Penalba;;;1;;;;;1
EZ;L. Merkx;;;2;;;;;2
EZ;L.A. Advies;;;2;;;;;2
EZ;L.G. Flores;;;3;;;;;3
EZ;La Brie;;;2;;;;;2
EZ;La Vina B.V.;;;1;;;;;1
EZ;Laboratoire départemental d'analyses du Morbihan;;;1;;;;;1
EZ;Labyrinth Consultancy BVBA;;;1;;;;;1
EZ;LAM Abdalla;;;2;;;;;2
EZ;Lambda Advisering B.V.;;;2;;;;;2
EZ;Lamoree Management en Advies;;;4;;;;;4
EZ;Land- en Tuinbouw Organisatie Noord;;;2;;;;;2
EZ;Lara Frank Managementadvies;;;2;;;;;2
EZ;Larive International B.V.;;;3;;;;;3
EZ;Latorre Lainez Vertalingen;;;2;;;;;2
EZ;Lava;;;2;;;;;2
EZ;Laverbe;;;1;;;;;1
EZ;LC van Geuns;;;2;;;;;2
EZ;le Hardy de Beaulieu, Constance;;;1;;;;;1
EZ;Leeuwendaal Advies B.V.;;;2;;;;;2
EZ;Lentiz Reviuslyceum;;;2;;;;;2
EZ;Lepfrog Waste Management;;;1;;;;;1
EZ;LGC Standards GmbH;;;1;;;;;1
EZ;LGT Gomez;;;3;;;;;3
EZ;Libau;;;2;;;;;2
EZ;Licht Groen B.V.;;;2;;;;;2
EZ;Lichthart Solutions;;;4;;;;;4
EZ;Lievense Consulting Engineers;;;2;;;;;2
EZ;Ligteringen Advies;;;2;;;;;2
EZ;Lijnspel;;;2;;;;;2
EZ;LijnSpel Coöperatie UA;;;1;;;;;1
EZ;Liliana Villeda Diseno Grafico;;;2;;;;;2
EZ;Limburgse Werkgeversvereniging;;;3;;;;;3
EZ;LIMES intern. immigration + relocation B.V.;;;2;;;;;2
EZ;Linkeroever;;;1;;;;;1
EZ;Linkit Consult;;;3;;;;;3
EZ;Lionix;;;2;;;;;2
EZ;Lisette van der Wel;;;1;;;;;1
EZ;Lizette van Dijk;;;1;;;;;1
EZ;Loek Weijts Illustrator;;;1;;;;;1
EZ;Logischerwijs B.V.;;;1;;;;;1
EZ;LOO e-Consult;;;1;;;;;1
EZ;Louis Huijskes;;;1;;;;;1
EZ;Louk Grauwen Design;;;4;;;;;4
EZ;Loyens & Loeff N.V.;;;1;;;;;1
EZ;LS telcom AG;;;2;;;;;2
EZ;LTO Noord Projecten B.V.;;;1;;;;;1
EZ;Lucom Benelux B.V.;3;;;;;;;3
EZ;Lucy Neal;;;1;;;;;1
EZ;Luuk Poorthuis Illustrator;;;1;;;;;1
EZ;Lysias Advies B.V.;;;4;;;;;4
EZ;Lysias Consulting Group B.V.;;;2;;;;;2
EZ;M Attané;;;1;;;;;1
EZ;M Del Rosario Pajuelo;;;2;;;;;2
EZ;M Verástegui;;;2;;;;;2
EZ;M&I/Partners bv;2;;;;;;;2
EZ;M&R Consultores;;;1;;;;;1
EZ;M. Prins ICT Services B.V.;;;1;;;;;1
EZ;M.A.M. Boersma Consultancy;;;1;;;;;1
EZ;M.A.M. Mooren;;;2;;;;;2
EZ;M.C. Korff;;;3;;;;;3
EZ;M.D. Koenka;;;1;;;;;1
EZ;M+P, raadgevende ingenieurs B.V.;;;1;;;;;1
EZ;Ma Guise Holding B.V.;;;2;;;;;2
EZ;MAACC B.V.;;;2;;;;;2
EZ;Maakum B.V.;;;1;;;;;1
EZ;Maas Communicatie B.V.;;;2;;;;;2
EZ;Maatschap The Demand Group;1;;;;;;;1
EZ;Macfarlanes LLP Office Account;;;;;1;;;1
EZ;Machteld Ooijens - Partnering for Social Imp.;;;2;;;;;2
EZ;MAEXchange B.V.;;;3;;;;;3
EZ;MailPlus B.V.;;;1;;;;;1
EZ;Makelaardij het Accent;;;2;;;;;2
EZ;Makerere University;;;2;;;;;2
EZ;Makesenze;;;3;;;;;3
EZ;Man en Paard;;;1;;;;;1
EZ;Management Centrum Nederland;;;2;;;;;2
EZ;Managers;;;3;;;;;3
EZ;Mango Tree Education Enterprises Ltd;;;2;;;;;2
EZ;Mannen met plannen;;;2;;;;;2
EZ;Mannen Van de Maas;;;1;;;;;1
EZ;Manon Martin- Gestion De Projets Artistiques Internationaux;;;1;;;;;1
EZ;Marc Mijer journalistieke tekstproducties;;;1;;;;;1
EZ;Marco Polo Vertaal- en Adviesbureau China;;;1;;;;;1
EZ;Maria Henneman Media Management B.V.;;;2;;;;;2
EZ;Marieke van Dijk;;;1;;;;;1
EZ;Marine Science & Communication;;;1;;;;;1
EZ;Maritiem Instituut Willem Barentsz;;;2;;;;;2
EZ;Marjan Slob;;;1;;;;;1
EZ;Marketresponse Nederland B.V.;;;3;;;;;3
EZ;Marstrat B.V.;;;2;;;;;2
EZ;Martijn Beekman Fotografie;;;1;;;;;1
EZ;Martijn de Groot Communicatie;;;2;;;;;2
EZ;Martijn de Kleuver Wijnen;;;1;;;;;1
EZ;Mastership Services B.V.;;;1;;;;;1
EZ;Mathematical Methods and Models for Engineering M3E s.r.l.;;;2;;;;;2
EZ;Mattmo Creative B.V.;;;1;;;;;1
EZ;Maurice van Beers;;;1;;;;;1
EZ;Mauritshuis;;;2;;;;;2
EZ;Maximes Denneweg 10B B.V.;;;1;;;;;1
EZ;Mayday.Communications;2;;;;;;;2
EZ;Mayflower Marketing;;;1;;;;;1
EZ;MB Safety B.V.;1;;;;;;;1
EZ;MCW Studio's B.V.;;;1;;;;;1
EZ;MD Communicatie;;;2;;;;;2
EZ;MDA Geospatial Services;;;5;;;;;5
EZ;MDF Training en Consultancy B.V.;;;4;;;;;4
EZ;Measuremen B.V.;;;2;;;;;2
EZ;Mediagraphix Studio Smulders;;;1;;;;;1
EZ;MediaMonks B.V.;;;2;;;;;2
EZ;Mediavrouw;;;1;;;;;1
EZ;MediQuest B.V.;;;1;;;;;1
EZ;Medy van der Laan;;;1;;;;;1
EZ;Meester Ontwerpers Holding B.V.;;;1;;;;;1
EZ;Meet & Discover! - Station033 B.V.;;;1;;;;;1
EZ;Meijaard Innovation Realization;;;2;;;;;2
EZ;Meine Bruinsma Management B.V.;;;3;;;;;3
EZ;Mentes Advisory;;;1;;;;;1
EZ;Mercadero;;;4;;;;;4
EZ;Mercator Novus B.V.;;;2;;;;;2
EZ;Merle Pijlman;;;1;;;;;1
EZ;Meromar Seafoods B.V.;;;2;;;;;2
EZ;Merosch B.V.;;;2;;;;;2
EZ;Meschede Trading & Consulting GmbH;;;2;;;;;2
EZ;MestMeester B.V.;;;1;;;;;1
EZ;Meta Menkveld Ontwerp;;;1;;;;;1
EZ;METABV B.V.;;;2;;;;;2
EZ;Metamorfose Vertalingen B.V.;;;2;;;;;2
EZ;MetaSus;;;2;;;;;2
EZ;Metis IT B.V.;1;;;;;;;1
EZ;Metis IT Support B.V.;7;;;;;;;7
EZ;MetrixLab Nederland B.V.;;;2;;;;;2
EZ;MGP- Afrique;;;2;;;;;2
EZ;MI Haddad;;;2;;;;;2
EZ;MI Lopez Munera;;;2;;;;;2
EZ;Micrograde.com Ltd.;;;2;;;;;2
EZ;Midd. East Partners - Consult. & Manag. Sup.;;;2;;;;;2
EZ;Midtrans Group of Companies;;;2;;;;;2
EZ;Mijs Cartografie en Vormgeving;;;1;;;;;1
EZ;Miller & Associates;;;2;;;;;2
EZ;Millvision B.V.;;;1;;;;;1
EZ;Ministerstwo Rozwojv;;;1;;;;;1
EZ;Misco Solutions B.V.;1;;;;;;;1
EZ;Misteli Productions B.V.;;;2;;;;;2
EZ;MJ Junte;;;1;;;;;1
EZ;MK Unlimited B.V.;;;2;;;;;2
EZ;MKB Multifunds B.V.;;;1;;;;;1
EZ;MKB Servicedesk B.V.;;;1;;;;;1
EZ;MN Veizaga Cornejo;;;1;;;;;1
EZ;Mobility Mixx B.V.;3;;;;;;;3
EZ;Mobius Consult B.V.;;;3;;;;;3
EZ;Mobycon B.V.;;;2;;;;;2
EZ;Modint B.V.;;;4;;;;;4
EZ;MODINT Ond.org. mode, inter, tapijt & textiel;;;2;;;;;2
EZ;Moeke Rhenen B.V.;;;1;;;;;1
EZ;Mongolian Tourism Consortium;;;1;;;;;1
EZ;Montefeltro Beheer B.V.;;;2;;;;;2
EZ;Mood4Food B.V.;;;1;;;;;1
EZ;More Dutch Design;;;4;;;;;4
EZ;Moret Informatica Advies B.V.;;;3;;;;;3
EZ;Morgen;;;2;;;;;2
EZ;Mostert Consult. Creativity/Innov. Management;;;1;;;;;1
EZ;Motivaction International B.V.;;;4;;;;;4
EZ;Motus B.V.;1;;;;;;;1
EZ;Movares Nederland B.V.;;;3;;;;;3
EZ;Mr. Roel. L. Croes Juridisch adviseur;;;1;;;;;1
EZ;mslgroup nederland B.V.;;;3;;;;;3
EZ;MT Maritiem Freelancer;;;1;;;;;1
EZ;Mts. Drs. J. Kaandorp/Dr. C.M. Kaandorp Huber;;;1;;;;;1
EZ;Mts. J.R. Smeenge en J.J. Smeenge-Blomberg;;;1;;;;;1
EZ;MulderMilieu;;;1;;;;;1
EZ;Multi Marketeers;;;2;;;;;2
EZ;Munckhof Mobility & Invest B.V.;;;1;;;;;1
EZ;Munckhof Regie;;;2;;;;;2
EZ;Munckhof Taxi B.V.;;;1;;;;;1
EZ;Museum Catharijneconvent;;;1;;;;;1
EZ;Muzoo Design;;;1;;;;;1
EZ;MVA Communicatie;;;1;;;;;1
EZ;MvI International B.V.;;;2;;;;;2
EZ;mvopunt;;;4;;;;;4
EZ;Myler;6;;3;;;;;6
EZ;N Granier;;;1;;;;;1
EZ;N&S del Tropico S.A.;;;4;;;;;4
EZ;N.O. voor toegep.-natuurwetensch. onderz. TNO;;;5;;;;;5
EZ;Naga Thai B.V.;;;1;;;;;1
EZ;NAK;;;6;;;;;6
EZ;Naktuinbouw;;;7;;;;;7
EZ;Nameshapers;;;2;;;;;2
EZ;NAQ Agricultural Consults;;;2;;;;;2
EZ;Nasa;;;1;;;;;1
EZ;NASH International B.V.;;;2;;;;;2
EZ;Nash/N.I.J. B.V.;;;3;;;;;3
EZ;National Institute of Biology;;;1;;;;;1
EZ;National Veterinary Institute;;;1;;;;;1
EZ;Nationmark Consultants SAS;;;2;;;;;2
EZ;Nature and Information;;;1;;;;;1
EZ;Natuurbalans/Limes Divergens B.V.;;;2;;;;;2
EZ;NautaDutilh N.V.;;;1;;;;;1
EZ;NBTC-NIPO Research B.V.;;;2;;;;;2
EZ;NC Advies;;;2;;;;;2
EZ;NCR;;;1;;;;;1
EZ;NDC mediagroep B.V.;;;2;;;;;2
EZ;Nea;;;2;;;;;2
EZ;NEC B.V.;;;5;;;;;5
EZ;Ned. Org. voor toegep.-nat.wetensch. ond. TNO;;;7;;;;;7
EZ;Ned. Ver. 'De Rijw.- en Automobiel-Industrie';;;2;;;;;2
EZ;Ned. Ver. tot Bescherming van Vogels;;;4;;;;;4
EZ;Ned. Vereniging voor Luchtvaarttechniek;;;4;;;;;4
EZ;Nederl. ver. van Biomassa Ketel Leveranciers;;;2;;;;;2
EZ;Nederlands Agrarisch Jongeren Kontakt;;;1;;;;;1
EZ;Nederlands Debat Instituut Holding B.V.;;;1;;;;;1
EZ;Nederlands Edelsteen Laboratorium;;;5;;;;;5
EZ;Nederlands Instituut voor Biologie;;;2;;;;;2
EZ;Nederlandse Elasmobranchen Vereniging.;;;2;;;;;2
EZ;Nederlandse School voor Openbaar Bestuur B.V.;;;2;;;;;2
EZ;NedPrivacy B.V.;;;1;;;;;1
EZ;Neefjes;;;1;;;;;1
EZ;Nelen & Schuurmans B.V.;;;3;;;;;3
EZ;Nelson Mandela African Institute of Science&Technology;;;2;;;;;2
EZ;NEMO Science Museum;;;4;;;;;4
EZ;NERA Economic Consulting;;;3;;;;;3
EZ;Nestas B.V.;;;1;;;;;1
EZ;Netbeheer Nederland;;;2;;;;;2
EZ;Netherlands Business Hub;;;2;;;;;2
EZ;Netherlands Geomatics &;;;4;;;;;4
EZ;Netherlands.Info;;;1;;;;;1
EZ;Netrex Internet Solutions;;;2;;;;;2
EZ;Netto4concepts;;;2;;;;;2
EZ;Nevat, Ned. Vereniging Algemene Toelevering;;;2;;;;;2
EZ;New Babylon Meeting Center B.V.;;;1;;;;;1
EZ;New Foresight;;;2;;;;;2
EZ;Newal Merabet;;;2;;;;;2
EZ;New-Energy-Works B.V.;;;2;;;;;2
EZ;NewForesight Consultancy B.V.;;;2;;;;;2
EZ;Nex Consulting;;;2;;;;;2
EZ;NFGD Zoetermeer B.V.;;;1;;;;;1
EZ;Nhar Entertainment;;;1;;;;;1
EZ;NIBC Bank N.V.;;;3;;;;;3
EZ;Nibud;;;2;;;;;2
EZ;Nieman Raadgevende Ingenieurs B.V.;;;1;;;;;1
EZ;Nienke Dijkstra;;;2;;;;;2
EZ;Nieuwe of Litteraire Sociëteit De Witte;;;1;;;;;1
EZ;Nij sicht;;;1;;;;;1
EZ;Nijhuis Pompen B.V.;;;1;;;;;1
EZ;Nijland & Velderman;;;1;;;;;1
EZ;NLO Shieldmark B.V.;;;1;;;;;1
EZ;NLR - Deelnemingen B.V.;;;2;;;;;2
EZ;NLWKN-Betriebsstelle Brake-Oldenburg;;;1;;;;;1
EZ;NMagic;;;1;;;;;1
EZ;noble kommunikation GmbH;;;1;;;;;1
EZ;Nom;;;3;;;;;3
EZ;Nordhauzen Communications;;;1;;;;;1
EZ;Nordteco;;;1;;;;;1
EZ;North-Holland (Publishing);;;1;;;;;1
EZ;Northwave B.V.;;;;;;1;;1
EZ;Notariskantoor Roerdalen;;;2;;;;;2
EZ;Notebomers Bouw B.V.;;;1;;;;;1
EZ;Nova - Institute for Ecology and Innovation;;;1;;;;;1
EZ;Nováccent Group B.V.;1;;;;;;;1
EZ;Novotel Paris Bercy;;;1;;;;;1
EZ;NPJ de Vries;;;1;;;;;1
EZ;NPJ Kuin;;;1;;;;;1
EZ;NREL;;;2;;;;;2
EZ;NRJ Architectuur;;;2;;;;;2
EZ;NS Internationaal B.V.;;;2;;;;;2
EZ;NSF Costa Rica S.A.;;;1;;;;;1
EZ;Nushiko Designs;;;1;;;;;1
EZ;NutriMarketing SA;;;1;;;;;1
EZ;NVM en Taxateurs in onroerende goederen NVM;;;2;;;;;2
EZ;Nyenrode Services B.V.;;;2;;;;;2
EZ;O&i management consultants B.V.;;;2;;;;;2
EZ;Oase Beach Exploitatie B.V.;;;2;;;;;2
EZ;Obvious Advisory;;;4;;;;;4
EZ;Ocean Energy Systems (Iea Technology);;;1;;;;;1
EZ;Ocean Space Consult B.V.;;;4;;;;;4
EZ;ODB Technologies LTD / Iea Bioenergy TR;;;4;;;;;4
EZ;Odura;;;3;;;;;3
EZ;OECD;;;1;;;;;1
EZ;Oeko-Instituut;;;2;;;;;2
EZ;Office Régional du Tourisme de Nosy Be;;;1;;;;;1
EZ;Office Support Midden Holland B.V.;;;1;;;;;1
EZ;Oficiul Na?ional al Viei si Vinului (O.N.V.V.);;;2;;;;;2
EZ;Olivier Rijcken;;;1;;;;;1
EZ;Ond.org. Glastuinbw. LTO-N Glaskracht (OGLNG);;;1;;;;;1
EZ;Onderzoekcentrum B-Ware B.V.;;;1;;;;;1
EZ;Onderzoeksbureau MARINX;;;2;;;;;2
EZ;One Architecture B.V.;;;2;;;;;2
EZ;One to Watch B.V.;;;2;;;;;2
EZ;Online Seminar B.V.;;;2;;;;;2
EZ;Onlyhuman B.V.;4;;4;;;;;5
EZ;Ons Dorpshuis;;;1;;;;;1
EZ;Ontwerpwerk B.V.;;;2;;;;;2
EZ;Oomen Advisory Services;;;2;;;;;2
EZ;Op Hodenpijl;;;1;;;;;1
EZ;Open Europa;;;3;;;;;3
EZ;Operator Groep Delft B.V.;2;;;;;;;2
EZ;Optima Forma B.V.;;;2;;;;;2
EZ;Orange Health Consultants;;;2;;;;;2
EZ;Oranizatión para la innovación y desarrollo;;;2;;;;;2
EZ;Ordina Beheer & Outsourcing;7;;;;;;;7
EZ;Ore Catapult Development Services Limited (ODSL);;;1;;;;;1
EZ;Org.-id B.V.;;;2;;;;;2
EZ;Organic Services GmbH;;;4;;;;;4
EZ;Organiq B.V.;;;2;;;;;2
EZ;Organisatieregie B.V.;;;1;;;;;1
EZ;Origame B.V.;;;1;;;;;1
EZ;Orion Innovation;;;2;;;;;2
EZ;Oscars Scheveningen B.V.;;;1;;;;;1
EZ;OTV Wageningen;;;2;;;;;2
EZ;OutSmart B.V.;;;1;;;;;1
EZ;Over Morgen;;;2;;;;;2
EZ;Overheidenonderwijs B.V.;2;;2;;;;;3
EZ;Overview B.V.;;;2;;;;;2
EZ;Overwater Grondbeleid Adviesbureau B.V.;;;2;;;;;2
EZ;Oxera Consulting Limited;;;2;;;;;2
EZ;P Jaramillo Vasquez;;;1;;;;;1
EZ;P Lozano;;;1;;;;;1
EZ;P van Vollenhoven;;;1;;;;;1
EZ;P. de Waard;;;1;;;;;1
EZ;P. Glerum Consultancy;;;1;;;;;1
EZ;P. van Hofwegen IMC;;;2;;;;;2
EZ;P.C. van der Heijde Management B.V.;;;1;;;;;1
EZ;P.F. van Deursen B.V.;;;4;;;;;4
EZ;P.J.M. van Domburg Advies;;;1;;;;;1
EZ;P.L. Knight;;;1;;;;;1
EZ;P2 Ontwikkeling B.V.;;;2;;;;;2
EZ;P2 Proces- en Projectmanagers B.V.;;;3;;;;;3
EZ;PA Owuor;;;3;;;;;3
EZ;Pablo Lighting & Decorations;1;;;;;;;1
EZ;Pact Eilander;;;1;;;;;1
EZ;PALMA MARKET INTRODUCTIONS SL;;;2;;;;;2
EZ;Pam B.V.;;;4;;;;;4
EZ;Pane Amaro srl;;;1;;;;;1
EZ;Panteia;;;3;;;;;3
EZ;Panteia B.V.;;;5;;;;;5
EZ;Parallel U;;;2;;;;;2
EZ;Pardon Consult;;;2;;;;;2
EZ;Partners for Innovation B.V.;;;3;;;;;3
EZ;Pau Bureau v. Planadvies en -Uitvoering B.V.;;;5;;;;;5
EZ;Paul Terwan Onderzoek & Advies;;;1;;;;;1
EZ;Paul van Bree proces- en projectmanagement;;;1;;;;;1
EZ;PB Data B.V.;;;2;;;;;2
EZ;PBLQ B.V.;;;2;;;;;2
EZ;Pellenaer Events B.V.;;;1;;;;;1
EZ;Pels Rijcken & Droogleever Fortuijn N.V.;2;;3;;6;;;7
EZ;People Input;;;1;;;;;1
EZ;Peredour Tekst en Thema's;;;1;;;;;1
EZ;Performis B.V.;;;2;;;;;2
EZ;Periplus Archeomare B.V.;;;2;;;;;2
EZ;Periplus Consultancy B.V.;;;3;;;;;3
EZ;Pernosco;;;2;;;;;2
EZ;Peterson Consultancy;;;3;;;;;3
EZ;Peterson Logistics SA;;;2;;;;;2
EZ;PF Consult;;;1;;;;;1
EZ;Phaff Export Marketing B.V.;;;2;;;;;2
EZ;Phaos Advies B.V.;;;1;;;;;1
EZ;Phat Advies en Interimmanagement;;;2;;;;;2
EZ;PhB Development;;;1;;;;;1
EZ;PHEROBANK B.V.;;;1;;;;;1
EZ;Phil Nijhuis Fotografie;;;1;;;;;1
EZ;Philexport Cebu;;;1;;;;;1
EZ;Phonsawan B.V.;;;1;;;;;1
EZ;Photo Republic;;;1;;;;;1
EZ;Piedroba;;;2;;;;;2
EZ;Pieter van Geel Consultancy;;;1;;;;;1
EZ;Pietersen Consult;;;2;;;;;2
EZ;Pignon;;;2;;;;;2
EZ;PIN-NL;;;3;;;;;3
EZ;Pino Evenementen & Congressen B.V.;;;2;;;;;2
EZ;PJ van der Meij;;;1;;;;;1
EZ;Planon B.V.;1;;;;;;;1
EZ;Plansup;;;3;;;;;3
EZ;Platform Hout in Nederland;;;1;;;;;1
EZ;Play-Time Visie Beleid Actie;;;2;;;;;2
EZ;Point to Point Communicatie B.V.;;;2;;;;;2
EZ;Poll Everywhere;;;1;;;;;1
EZ;Pondera Consult B.V.;;;2;;;;;2
EZ;PONTIFAX, ontwikkelingsburo van Meel;;;2;;;;;2
EZ;Port Consultants Rotterdam B.V.;;;4;;;;;4
EZ;Porter Novelli B.V.;;;2;;;;;2
EZ;Postillion Hotels B.V.;;;1;;;;;1
EZ;Post-Producer;;;1;;;;;1
EZ;PPRC B.V.;;;2;;;;;2
EZ;PPT Design B.V.;1;;;;;;;1
EZ;Prachttrajecten;;;1;;;;;1
EZ;Praktijk Deventerstraat;;;1;;;;;1
EZ;Praktijkonderzoek AGV;;;2;;;;;2
EZ;Praktijkonderzoek Plant & Omgeving B.V.;;;2;;;;;2
EZ;Pré Consultants B.V.;;;4;;;;;4
EZ;Premium Travel Services LLC;;;1;;;;;1
EZ;Prevent;;;2;;;;;2
EZ;Pricewaterhousecoopers Accountants N.V.;;;5;;;;;5
EZ;Pricewaterhousecoopers Advisory N.V.;3;;6;;;;;6
EZ;Primo Consultants Rotterdam;;;2;;;;;2
EZ;Primo Marine Group B.V.;;;2;;;;;2
EZ;Prisma Meten en Uitzetten B.V.;;;1;;;;;1
EZ;Privacy Management Partners Coöperatie UA;;;4;;;;;4
EZ;Pro Monitoring B.V.;;;1;;;;;1
EZ;Prodea Consulting;;;4;;;;;4
EZ;proDO advies;;;2;;;;;2
EZ;Producenten Organisatie Varkenshouderij;;;4;;;;;4
EZ;Producomex Ltda;;;2;;;;;2
EZ;Prof. dr. G.H. Addink;;;1;;;;;1
EZ;Profect Consultancy B.V.;;;1;;;;;1
EZ;Profound Advisers in Development B.V.;;;6;;;;;6
EZ;Profource B.V.;4;;1;;;;;4
EZ;Projecten LTO Noord;;;3;;;;;3
