X,Y,OBJECTID,NUMMER,INSTALLATIENAAM,PLAATSINGSADRES,AFVALSTROOM,ZWERFVUILKLEP,BUURTNAAM,WIJKNAAM,MEETLOCATIENR,LAT,LON
5.92054231186412,51.9801429971444,963,71,00273,Boulevard Heuvelinkstraat 129a (overzijde in groenperk),Restafval,Nee,Boulevardwijk,Spijkerkwartier,,51.9801431,5.9205423
5.91993635366268,51.9792553194243,964,67,00290,Boulevard Heuvelink 101,PMD,Nee,Boulevardwijk,Spijkerkwartier,,51.9792554,5.9199364
5.91990810089788,51.9792509891564,965,66,00289,Boulevard Heuvelink 101,Restafval,Nee,Boulevardwijk,Spijkerkwartier,,51.9792511,5.9199081
5.92046069347508,51.9801132876324,966,69,,Boulevard Heuvelinkstraat 129a (overzijde in groenperk),Papier,Nee,Boulevardwijk,Spijkerkwartier,,51.9801134,5.9204607
5.91790864328161,51.9784386770533,967,61,00278,Boulevard Heuvelink 9,Restafval_ZW,Ja,Boulevardwijk,Spijkerkwartier,,51.9784388,5.9179086
5.9218456515698,51.9788319442321,968,1065,,Johan de Wittlaan 11 zijkant,PMD,Nee,Statenkwartier,Arnhemse Broek,,51.9788321,5.9218457
5.92856195662627,51.9815001887559,969,1069,,Thorbeckestraat t.o. 34,PMD,Nee,Statenkwartier,Arnhemse Broek,,51.9815003,5.9285620
5.92742437896033,51.9793442381077,970,84,,Johan de Wittlaan 137,Restafval,Nee,Statenkwartier,Arnhemse Broek,,51.9793444,5.9274244
5.93121029601024,51.9810657856366,971,1071,00749,Hugo de Grootstraat t.h.v. 19,Restafval_ZW,Ja,Statenkwartier,Arnhemse Broek,,51.9810659,5.9312103
5.93222822904381,51.9799409604019,972,1072,,Johan de Wittlaan 277 - 283,Papier,Nee,Statenkwartier,Arnhemse Broek,190101,51.9799411,5.9322282
5.93230805772219,51.9799498655338,973,1073,,Johan de Wittlaan 277 - 283,Glas,Nee,Statenkwartier,Arnhemse Broek,190101,51.9799500,5.9323080
5.93519542476449,51.9803308194958,974,1074,,Voetiuslaan 45,PMD,Nee,Statenkwartier,Arnhemse Broek,,51.9803309,5.9351954
5.92849992958063,51.9814945284425,975,87,00226,Thorbeckestraat t.o. 34,Restafval,Nee,Statenkwartier,Arnhemse Broek,,51.9814946,5.9284999
5.92846797323674,51.9814922756212,976,86,00225,Thorbeckestraat t.o. 34,Restafval,Nee,Statenkwartier,Arnhemse Broek,,51.9814924,5.9284680
5.92744989292776,51.9793474609883,977,85,00210,Johan de Wittlaan 137,Restafval,Nee,Statenkwartier,Arnhemse Broek,,51.9793476,5.9274499
5.92520448359487,51.9790797958887,978,83,,Johan de Wittlaan 69,Restafval_ZW,Ja,Statenkwartier,Arnhemse Broek,39824,51.9790799,5.9252045
5.9251390722172,51.9790742904068,979,81,,Johan de Wittlaan 69,Glas,Nee,Statenkwartier,Arnhemse Broek,39824,51.9790744,5.9251391
5.92516536200935,51.9790758428906,980,82,,Johan de Wittlaan 69,Papier,Nee,Statenkwartier,Arnhemse Broek,39824,51.9790760,5.9251654
5.92853037661768,51.9814965545043,981,89,,Thorbeckestraat t.o. 34,Papier,Nee,Statenkwartier,Arnhemse Broek,,51.9814967,5.9285304
5.93397204438522,52.0050245276805,982,1111,00732,Dr. Schaepmanlaan t.h.v. 212,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,,52.0050246,5.9339721
5.93272026796773,51.9985033610783,983,507,00182,Dominicanenweg 83,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,51.9985034,5.9327203
5.93255100389931,51.9959499960235,984,506,00185,Franciscanenstraat t/h No. 4-6,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,51.9959501,5.9325510
5.93323735846858,51.9971657538707,985,511,,Dominicanenweg t/h No. 15-27,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,,51.9971658,5.9332374
5.93282596170147,51.9978082083884,986,509,00181,Dominicanenweg 55,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,,51.9978083,5.9328260
5.93305110201728,51.9957183113937,987,510,00184,Franciscanenstraat t/h No. 10-12,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,51.9957184,5.9330511
5.9354631967505,52.0022556110212,988,514,00173,Dr. Schaepmanlaan 38/Ds. Bechtlaan 14 achterzijde,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,59693,52.0022557,5.9354632
5.93548988172387,52.0022620166854,989,515,,Dr. Schaepmanlaan 38/Ds. Bechtlaan 14 achterzijde,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,59693,52.0022621,5.9354899
5.93630841397522,52.0018158798148,990,516,00176,Dr. Schaepmanlaan 100,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,52.0018159,5.9363084
5.93702337778473,52.0000187208929,991,520,00178,Cort van der Lindenlaan 2E,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,52.0000188,5.9370234
5.93742629786915,51.9995101144602,992,521,00179,Dr. Nolenslaan t/h No. 11-13,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,,51.9995102,5.9374263
5.93821725381558,51.9984949518257,993,524,00190,Pastoor vd Loolaan t/h No. 11-13,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,51.9984950,5.9382173
5.93783894062902,51.9990119406045,994,523,00183,De Savornin Lohmanlaan 13,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,51.9990120,5.9378390
5.93664002724229,52.0005385660963,995,517,,Treublaan 13,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,,52.0005386,5.9366400
5.92928930071466,52.0031568437948,996,503,00186,Monnikensteeg thv. 200/258,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,39063,52.0031569,5.9292893
5.93014611835262,52.0019109404201,997,504,00189,Monnikensteeg 80 - 138,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,39832,52.0019110,5.9301461
5.93472800059529,52.0035198785399,998,512,,Roerdomplaan 1,Glas,Nee,Monnikenhuizen,Monnikenhuizen,39060,52.0035199,5.9347280
5.93471968192813,52.0035426434116,999,513,00172,Roerdomplaan 1,Restafval,Nee,Monnikenhuizen,Monnikenhuizen,39060,52.0035427,5.9347197
5.93676791751752,52.0012591136399,1000,519,,Burgemeester Bloemersweg 44 - 46,Papier,Nee,Monnikenhuizen,Monnikenhuizen,,52.0012592,5.9367679
5.92242255351711,51.9620753728487,1001,710,,Abe Lenstrahof 2,Restafval_ZW,Ja,Bakenhof,Malburgen-Oost (Noord),,51.9620755,5.9224226
5.92244001988876,51.9620912774159,1002,709,00506,Abe Lenstrahof 2,Restafval,Nee,Bakenhof,Malburgen-Oost (Noord),,51.9620915,5.9224400
5.9600955650212,51.9807554138243,1003,221,00027,Korte Slag 38,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9807555,5.9600955
5.96598499348597,51.9821265752594,1004,256,00700,Kamphuizenlaan t.h.v. 1-71.,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9821267,5.9659850
5.96517885527514,51.981636405301,1005,251,00031,Middachtensingel t/h No. 180-258,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9816365,5.9651788
5.9637405536636,51.9826070239063,1006,240,00032,Middachtensingel t/h No. 100-178,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9826071,5.9637405
5.96146835713093,51.9813569527782,1007,229,00028,Wijde Slag t/h No. 9-13,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9813571,5.9614683
5.96721864293036,51.9826221810576,1008,266,00007,Wildenborglaan t/h No. 2-18,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9826223,5.9672186
5.97053510902102,51.9827497073006,1009,273,00005,Biljoenlaan 65,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9827498,5.9705351
5.96788629982708,51.9799130456111,1010,267,00013,Molecatenstraat 19,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9799132,5.9678863
5.96654331906333,51.9815148996651,1011,263,,Valkhofplein t.h.v 31,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9815150,5.9665433
5.96656728898226,51.9815263945696,1012,265,,Valkhofplein t.h.v 31,PMD,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9815265,5.9665672
5.96652391916613,51.981530958639,1013,262,00002,Valkhofplein t.h.v 31,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9815311,5.9665239
5.96609456142947,51.9790633807551,1014,258,00012,Staverdenstraat t/h No. 2-18,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9790635,5.9660945
5.95766045828607,51.9863004498525,1015,212,00021,Brekelenkampstraat 1 zijkant,Restafval_ZW,Ja,Over het Lange Water,Presikhaaf-Oost,,51.9863006,5.9576604
5.95575345591944,51.9856956616134,1016,210,00022,Boksbergenstraat 2,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9856958,5.9557534
5.95702291071161,51.9847899509561,1017,211,00001,Toutenbergstraat 1A,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9847901,5.9570229
5.96048919900456,51.9859551747837,1018,224,00020,Twikkelstraat 12,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9859553,5.9604892
5.95796737115769,51.9830939272883,1019,213,00024,Kermisland 22 - 108  achterkant,Restafval,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9830940,5.9579673
5.96608278599298,51.983977668748,1020,255,,Kinkelenburglaan Hoek  Matenalaan,Papier,Nee,Over het Lange Water,Presikhaaf-Oost,,51.9839778,5.9660827
5.93678097148162,52.0012429598956,1021,518,00175,Burgemeester Bloemersweg 44 - 46,Restafval_ZW,Ja,Monnikenhuizen,Monnikenhuizen,,52.0012430,5.9367810
5.9320763902598,51.9961465013039,1022,505,,Franciscanenstraat t.h.v. nr. 2,Papier,Nee,Monnikenhuizen,Monnikenhuizen,,51.9961466,5.9320764
5.93781729744819,51.9990060341006,1023,522,,De Savornin Lohmanlaan 13,Papier,Nee,Monnikenhuizen,Monnikenhuizen,,51.9990061,5.9378173
5.93282518537573,51.9977961100647,1024,508,,Dominicanenweg 55,Papier,Nee,Monnikenhuizen,Monnikenhuizen,,51.9977962,5.9328252
5.93373326758663,52.0031165148361,1025,1100,,Sperwerstraat,Textiel,Nee,Monnikenhuizen,Monnikenhuizen,,52.0031166,5.9337333
5.92928498877566,52.0031385633813,1026,502,,Monnikensteeg thv. 200/258,Papier,Nee,Monnikenhuizen,Monnikenhuizen,39063,52.0031386,5.9292850
5.94411571075432,52.0008202001886,1027,525,00097,Rosendaalseweg 759A,Restafval,Nee,Arnhemse Allee,Monnikenhuizen,,52.0008203,5.9441157
5.94600238183501,52.0051793190427,1028,528,00194,Fluweelboomstraat 16A,Restafval_ZW,Ja,Arnhemse Allee,Monnikenhuizen,,52.0051794,5.9460024
5.94601029109438,52.0051566254152,1029,526,,Fluweelboomstraat 16A,Restafval,Nee,Arnhemse Allee,Monnikenhuizen,,52.0051567,5.9460103
5.94600432867094,52.0051310512999,1030,527,,Fluweelboomstraat 16A,Papier,Nee,Arnhemse Allee,Monnikenhuizen,,52.0051311,5.9460043
5.93883282121411,51.9989004356172,1031,1107,00727,Dr. Schaepmanlaan 14 / A. Kuyperstraat t.h.v. 14,Restafval_ZW,Ja,Geitenkamp,Geitenkamp,,51.9989005,5.9388328
5.94153649348396,52.0011646741609,1032,1108,,Geitenkamp t/h No. 1-3,PMD,Nee,Geitenkamp,Geitenkamp,,52.0011647,5.9415365
5.93783334867414,52.0002106977053,1033,1109,00729,Dr. Schaepmanstraat 52,Restafval_ZW,Ja,Geitenkamp,Geitenkamp,,52.0002108,5.9378334
5.93697119086668,52.0013203856874,1034,1110,00730,Dr. Schaepmanstraat 88,Restafval,Nee,Geitenkamp,Geitenkamp,,52.0013204,5.9369712
5.93522925387931,52.0059258071317,1035,1117,00738,Beukenlaan naast 78,Restafval_ZW,Ja,Klarenbeek,Monnikenhuizen,,52.0059258,5.9352293
5.94230395463111,52.0072225415846,1036,1119,00740,Dennenweg tegenover 135,Restafval_ZW,Ja,Arnhemse Allee,Monnikenhuizen,,52.0072226,5.9423040
5.93821763442901,52.0058428701528,1037,1120,00741,Schuttenbergplein t.o. 24,Restafval_ZW,Ja,Geitenkamp,Geitenkamp,38602,52.0058429,5.9382177
5.94076550163863,52.0058324347021,1038,1121,00742,Hertenlaan t.h.v. 30-32,Restafval_ZW,Ja,Geitenkamp,Geitenkamp,,52.0058325,5.9407655
5.94266618835316,52.0053008939425,1039,1122,00743,Dennenweg t.h.v. 101,Restafval_ZW,Ja,Arnhemse Allee,Monnikenhuizen,,52.0053009,5.9426662
5.94185091154368,51.9983293007942,1040,1123,00744,Kloosterstraat t.h.v. 5,Restafval_ZW,Ja,Geitenkamp,Geitenkamp,,51.9983294,5.9418509
5.94874854465345,51.9827761679345,1041,280,00659,Kramersgildeplein 48 bij trafo,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9827763,5.9487485
5.94876367665295,51.9827585233892,1042,281,,Kramersgildeplein 48 bij trafo,PMD,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9827586,5.9487637
5.94872051388911,51.9827676513611,1043,277,,Kramersgildeplein 48 bij trafo,Glas,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9827678,5.9487205
5.95172948404891,51.9838770446593,1044,289,00662,Schoutenstraat 68 - 128 overzijde,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9838772,5.9517295
5.95020144527443,51.9841217758007,1045,282,00650,Cloekplein 2 - 142,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9841219,5.9502014
5.95021287994051,51.9841061262142,1046,283,00649,Cloekplein 2 - 142,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9841062,5.9502129
5.95024338586137,51.9841149370808,1047,284,,Cloekplein 2 - 142,Papier,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9841150,5.9502434
5.95104344206626,51.9828480652061,1048,285,00660,Hanzestraat 128,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9828482,5.9510434
5.95296949842465,51.9847077959346,1049,296,,Gildemeesterplein 2-294,Papier,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9847079,5.9529695
5.95302013834547,51.9847315090276,1050,295,00655,Gildemeesterplein 2-294,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9847316,5.9530201
5.95294061188138,51.9847460690159,1051,294,00654,Gildemeesterplein 2-294,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9847462,5.9529406
5.94870852398397,51.9827837304021,1052,276,,Kramersgildeplein 48 bij trafo,Papier,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9827838,5.9487085
5.94873909282526,51.982792429907,1053,279,00658,Kramersgildeplein 48 bij trafo,Restafval_ZW,Ja,Winkelcentrum,Presikhaaf-Oost,,51.9827925,5.9487391
5.95109616751167,51.9843565258952,1054,287,00651,Gamerslagplein 2 - 162,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9843566,5.9510961
5.9511234884564,51.9843643945439,1055,288,,Gamerslagplein 2 - 162,Papier,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9843645,5.9511235
5.9519609037701,51.984638656146,1056,290,00657,Hisveltplein 2 - 162,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9846388,5.9519609
5.95197469286339,51.9846198491473,1057,291,00656,Hisveltplein 2 - 162,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9846200,5.9519747
5.95200227557183,51.9846276713933,1058,292,,Hisveltplein 2 - 162,Papier,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9846278,5.9520023
5.95216264765697,51.9831728728275,1059,293,00661,Hanzestraat 168,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9831730,5.9521626
5.94864601191171,51.9829144350114,1060,1040,,Kramersgildeplein 48 bij trafo,Textiel,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9829145,5.9486460
5.89646131548134,51.9833305009667,1061,1970,,Onderlangs thv. 5,Glas,Nee,Utrechtsestraat,Centrum,,51.9833306,5.8964613
5.94873318853972,51.9827516193841,1062,278,,Kramersgildeplein 48 bij trafo,Glas,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9827517,5.9487332
5.94954757831523,51.9837734416148,1063,1039,,Raadsheerplein 4,Textiel,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9837735,5.9495476
5.91816771817988,51.9635477991045,1064,695,00677,Huissensestraat 235,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9635480,5.9181677
5.92199865967763,51.962180358885,1065,704,00510,Kruidenplein 34,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9621805,5.9219987
5.91777868738129,51.9661027121115,1066,690,,Kamillelaan 2,Glas,Nee,Kamillehof,Malburgen-Oost (Noord),38665,51.9661029,5.9177787
5.91780511977049,51.9660929959493,1067,691,,Kamillelaan 2,Restafval_ZW,Ja,Kamillehof,Malburgen-Oost (Noord),38665,51.9660932,5.9178051
5.9177769041363,51.9660766924856,1068,693,00036,Kamillelaan 2,Papier,Ja,Kamillehof,Malburgen-Oost (Noord),38665,51.9660769,5.9177769
5.92048270414879,51.9629805425581,1069,700,00035,Engelwortelstraat t.h.v. 3,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9629807,5.9204827
5.92040379580661,51.9624396227483,1070,697,,Huissensestraat 3 - 11,Glas,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9624398,5.9204038
5.92034312197848,51.9648812736303,1071,696,00061,Kamillelaan 34,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9648814,5.9203431
5.92173475310365,51.9657680141472,1072,703,00059,Venkelstraat 29,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9657682,5.9217348
5.92281725180736,51.9638624457109,1073,706,,"Herminiumstraat t.h.v. 1, zijkant.",Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9638626,5.9228173
5.92208000852174,51.9667926827673,1074,705,00058,Venkelstraat tegenover 13,Restafval_ZW,Ja,Kamillehof,Malburgen-Oost (Noord),38579,51.9667928,5.9220800
5.92060570000755,51.9656966595367,1075,701,00057,Graslaan t.h.v. 102,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9656968,5.9206057
5.92145498676061,51.9644232150671,1076,702,00060,Kamillelaan t.h.v. 42,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9644234,5.9214550
5.91743147124849,51.9648756210471,1077,689,00056,Lepelbladstraat t.h.v. 24,Restafval_ZW,Ja,Kamillehof,Malburgen-Oost (Noord),59437,51.9648758,5.9174315
5.91814178010048,51.9676119329339,1078,694,00055,Korianderstraat 2,Restafval,Nee,Kamillehof,Malburgen-Oost (Noord),37685,51.9676121,5.9181418
5.92046282903437,51.9629908686773,1079,699,,Engelwortelstraat t.h.v. 3,Papier,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9629910,5.9204628
5.92044108521539,51.9630023816459,1080,698,,Engelwortelstraat t.h.v. 3,PMD,Nee,Kamillehof,Malburgen-Oost (Noord),,51.9630026,5.9204411
5.91780497951611,51.9660644072202,1081,692,,Kamillelaan 2,PMD,Nee,Kamillehof,Malburgen-Oost (Noord),38665,51.9660646,5.9178050
5.92608912052738,51.9926056747523,1082,1080,,Vijverlaan 97,Restafval_ZW,Ja,Onder de Linden,Klarendal,,51.9926058,5.9260891
5.87404929738398,51.9833326451355,1083,1158,,Utrechtseweg 215 - 229,Papier,Nee,Klingelbeek,Klingelbeek e.o.,,51.9833328,5.8740493
5.91811017149519,51.9856346859181,1084,1161,,Sonsbeeksingel 144,Restafval_ZW,Ja,Klarendal-Zuid,Klarendal,54019,51.9856348,5.9181102
5.9180583802241,51.98564134814,1085,1162,,Sonsbeeksingel 144,PMD,Nee,Klarendal-Zuid,Klarendal,54019,51.9856415,5.9180584
5.92676578083268,51.9884728007073,1086,1163,,Hoflaan 34-36 zijkant(Doctor J.C. Hartogslaan),Restafval,Nee,Velperweg-Noord,Velperweg e.o.,,51.9884729,5.9267658
5.92670402028743,51.9884507479312,1087,1164,,Hoflaan 34-36 zijkant(Doctor J.C. Hartogslaan),Papier,Nee,Velperweg-Noord,Velperweg e.o.,,51.9884508,5.9267040
5.95791344281409,51.9780256172922,1088,205,00120,Keulse Slag 140,Restafval,Nee,Presikhaaf III,Presikhaaf-West,40308,51.9780257,5.9579134
5.94318924605303,51.9943066118954,1089,434,00390,Velperweg 141 (insula Dei Noordzijde),Restafval,Nee,Angerenstein,Velperweg e.o.,,51.9943067,5.9431892
5.90267795697788,51.9691850162543,1090,660,00483,Bolderikstraat 12,PMD,Nee,Malburgen-West,Malburgen-West,39819,51.9691852,5.9026780
5.86566388512077,51.9493254705911,1091,920,00667,Terneuzenstraat 101 - 169,Restafval_ZW,Ja,De Laar-Oost,De Laar,,51.9493258,5.8656640
5.92886587191195,51.9807032375869,1092,1068,00748,Van Slingelandtstraat 77,Restafval_ZW,Ja,Statenkwartier,Arnhemse Broek,,51.9807034,5.9288659
5.93746574503835,51.9660114805481,1093,9002,,Nieuwe Havenweg  tussen nr. 23-29,Restafval,Nee,Industrieterrein,Arnhemse Broek,,51.9660116,5.9374657
5.93339014072844,51.9724355449834,1094,9024,,Winkelcentrun Dr. C. Lelyweg,Glas,Nee,Industrieterrein,Arnhemse Broek,,51.9724357,5.9333901
5.93339328796875,51.9724222266501,1095,9025,,Winkelcentrun Dr. C. Lelyweg,Glas,Nee,Industrieterrein,Arnhemse Broek,,51.9724224,5.9333933
5.93339765146971,51.9724094734296,1096,9026,,Winkelcentrun Dr. C. Lelyweg,Glas,Nee,Industrieterrein,Arnhemse Broek,,51.9724096,5.9333976
5.93338356865271,51.97244751299,1097,9023,,Winkelcentrun Dr. C. Lelyweg,Glas,Nee,Industrieterrein,Arnhemse Broek,,51.9724476,5.9333836
5.94608751742783,51.9810762305773,1098,161,00144,Krammerstraat 56,Restafval_ZW,Ja,Presikhaaf II,Presikhaaf-West,,51.9810763,5.9460875
5.94610023290521,51.9810634381013,1099,162,,Krammerstraat 56,Restafval,Nee,Presikhaaf II,Presikhaaf-West,,51.9810636,5.9461002
5.9468162615333,51.9795334412205,1100,166,00149,Roompotstraat t/h No. 220,Restafval,Nee,Presikhaaf II,Presikhaaf-West,40697,51.9795336,5.9468162
5.94536380194759,51.9791940803042,1101,158,00150,Slaakweg t/h No. 233-277,Restafval,Nee,Presikhaaf II,Presikhaaf-West,,51.9791942,5.9453638
5.94673775687695,51.9786474970525,1102,165,00151,Slaakweg t/h No. 291-313,Restafval,Nee,Presikhaaf II,Presikhaaf-West,,51.9786476,5.9467377
5.94649761555591,51.9808486859096,1103,164,00152,Volkerakstraat 54 zijkant,Restafval,Nee,Presikhaaf II,Presikhaaf-West,,51.9808488,5.9464976
5.94818652243097,51.9789704557211,1104,167,00147,Roompotstraat 276,Restafval,Nee,Presikhaaf II,Presikhaaf-West,40696,51.9789706,5.9481865
5.9457329004695,51.9823290630476,1105,160,00675,Laan van Presikhaaf 70 - 84 zijkant,Restafval,Nee,Presikhaaf II,Presikhaaf-West,,51.9823292,5.9457329
5.94387368039218,51.9824604927524,1106,157,00674,IJssellaan 68 zijkant,Restafval,Nee,Presikhaaf II,Presikhaaf-West,,51.9824606,5.9438737
5.94575716909488,51.9823386408518,1107,159,,Laan van Presikhaaf 70 - 84 zijkant,Papier,Nee,Presikhaaf II,Presikhaaf-West,,51.9823387,5.9457572
5.94648473364863,51.9808643429198,1108,163,,Volkerakstraat 54 zijkant,Papier,Nee,Presikhaaf II,Presikhaaf-West,,51.9808645,5.9464847
5.94546376113167,51.9800562273133,1109,142,00148,Roompotstraat 202/164,Restafval,Nee,Presikhaaf II,Presikhaaf-West,41362,51.9800563,5.9454637
5.9495695562077,51.9837781767577,1110,1023,,Raadsheerplein 4,Glas,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9837783,5.9495695
5.94956087063606,51.9837900649805,1111,1024,,Raadsheerplein 4,Restafval_ZW,Ja,Winkelcentrum,Presikhaaf-Oost,,51.9837902,5.9495608
5.94953805873736,51.9837846426176,1112,1025,,Raadsheerplein 4,Papier,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9837847,5.9495380
5.95108464688298,51.9843722658637,1113,286,00652,Gamerslagplein 2 - 162,Restafval,Nee,Winkelcentrum,Presikhaaf-Oost,,51.9843724,5.9510846
5.91596649899945,51.9794311607327,1114,1051,,Eusebiusbuitensingel 32,PMD,Nee,Boulevardwijk,Spijkerkwartier,,51.9794313,5.9159665
5.92747940227365,51.979351639849,1115,1070,,Johan de Wittlaan 137,PMD,Nee,Statenkwartier,Arnhemse Broek,,51.9793518,5.9274794
5.92050868770096,51.9908482603287,1116,1082,,Onder de Linden 88 overzijde,PMD,Nee,Klarendal-Noord,Klarendal,,51.9908483,5.9205087
5.92086597505696,51.9858172270535,1117,1026,,Rosendaalsestraat 27 overzijde,PMD,Nee,Klarendal-Zuid,Klarendal,,51.9858173,5.9208660
5.92918616281199,51.9893587416997,1118,1104,,Dr J.C. Hartogslaan  19,PMD,Nee,Velperweg-Noord,Velperweg e.o.,,51.9893588,5.9291862
5.93999501582835,51.9985990279485,1119,1105,,Rosendaalseweg t/h No. 621,PMD,Nee,Geitenkamp,Geitenkamp,,51.9985991,5.9399950
5.90168536470794,51.9671043532636,1120,1335,,Spireapad 15,Restafval_ZW,Ja,Malburgen-West,Malburgen-West,,51.9671045,5.9016854
5.92635641345127,51.9668563059593,1121,1172,,Fanny Blankers-Koenstraat 47,Restafval_ZW,Ja,Bakenhof,Malburgen-Oost (Noord),,51.9668565,5.9263564
5.92375458173199,51.9636191674732,1122,1176,,Stadswaardenlaan 40-42,Restafval_ZW,Ja,Bakenhof,Malburgen-Oost (Noord),,51.9636193,5.9237546
5.92288302899175,51.9626612314496,1123,1174,,Stadswaardenlaan t.h.v. 24-26,Restafval_ZW,Ja,Bakenhof,Malburgen-Oost (Noord),,51.9626614,5.9228830
5.92315597449737,51.9616800248044,1124,1173,,Abe Lenstrahof 260,PMD,Nee,Bakenhof,Malburgen-Oost (Noord),,51.9616802,5.9231560
5.92339657734078,51.9536747086083,1125,1223,,Keizershof 2-240,PMD,Nee,'t Duifje,Malburgen-Oost (Zuid),,51.9536749,5.9233966
5.91734454406883,51.9833215311648,1126,1058,,1e Wijkstraat 6,PMD,Nee,Spijkerbuurt,Spijkerkwartier,41969,51.9833216,5.9173445
5.9235648856168,51.9531259432259,1127,1232,,Keizershof t.h.v. 242 zijkant,Restafval_ZW,Ja,'t Duifje,Malburgen-Oost (Zuid),,51.9531262,5.9235649
5.9173405786671,51.9833290318511,1128,1056,,1e Wijkstraat 6,Restafval_ZW,Ja,Spijkerbuurt,Spijkerkwartier,41969,51.9833291,5.9173406
5.92282031813745,51.9521113086549,1129,1231,,Ridderhof 37,Restafval_ZW,Ja,'t Duifje,Malburgen-Oost (Zuid),,51.9521115,5.9228203
5.9222440908914,51.9605037705639,1130,1219,,Kleefseplein 241-455,PMD,Nee,Immerloo II,Malburgen-Oost (Zuid),,51.9605040,5.9222441
5.91506166796002,51.982696304511,1131,1060,,Velperbuitensingel 9-12,PMD,Nee,Spijkerbuurt,Spijkerkwartier,,51.9826964,5.9150617
5.92078892097391,51.9594543025829,1132,1220,,Brandenburgseplein 241-455,PMD,Nee,Immerloo II,Malburgen-Oost (Zuid),41006,51.9594545,5.9207889
