OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
1807,c808882b-13ad-4871-bdfe-1fd15e68581e,Links,38.57105003,162157.935,383895.73599999,18.024,162120.934,383884.977,18.032,183B,"-2,949","35,622",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44410897,51.44401273,Ja,Ja,5.49015923,5.48962679,35.622,-2.949,Rechts
1809,9b549401-6596-4bcd-8ae5-58de1596615b,Links,65.05016267,182488.999,579003.84499999,1.226,182425.817,578988.40099999,1.226,157,"-3,901","61,149",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19698073,53.1968452,Ja,Ja,5.79853207,5.79758537,61.149,-3.901,Rechts
1814,b0d98506-63b9-4872-8756-977d549c6c8c,Links,50.43535869,204707.83199999,320055.427,111.13,204720.918,320104.108,111.13,3,"-3,601","46,835",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.86815274,50.86858917,Ja,Ja,6.09329219,6.09348473,46.835,-3.601,Rechts
1816,b9f1cbba-4d64-4e82-bf0f-890b91971589,Rechts,31.7713534,72092.331,438679.41499999,5.365,72094.72699999,438711.058,5.33399999,34,"-4,750","27,021",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93039711,51.93068183,Ja,Onbekend,4.18173605,4.18176324,27.021,-4.75,Rechts
1818,94211584-e569-4e15-b0d5-648c15ef8e5f,Rechts,38.56503686,188047.075,334758.34299999,49.261,188033.783,334722.141,49.261,259B,"-4,501","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.001514,51.00118937,Ja,Ja,5.85798071,5.85778805,34.064,-4.501,Rechts
1819,9e04c1c5-77d0-4468-b16b-c3cab5c7590d,Rechts,26.81159663,120048.993,489154.30499999,2.79999999,120024.47,489165.14399999,2.613,960,"-0,872","25,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38912793,52.38922378,Ja,Ja,4.87378251,4.87342116,25.939,-0.872,Rechts
1821,2a7548a4-b26a-4aa3-9bd2-760cdda4c51e,Rechts,38.56481632,276260.591,579117.33999999,2.218,276226.76799999,579098.81299999,2.218,125,"-4,500","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.18498708,53.18482832,Ja,Ja,7.20128201,7.20076929,34.064,-4.5,Rechts
1824,9130decf-b449-4445-8a7f-16c4a3cafc8e,Rechts-Links,43.06989383,79609.66899999,431674.38699999,4.34499999,79566.66099999,431672.08,4.339,353A/361B,"-10,085","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.86851372,51.86848717,Ja,Ja,4.29255087,4.29192702,32.985,-10.085,Rechts
1826,768c73fd-b1cd-4e3a-b3eb-5aafd34baff8,Links,33.80979504,90934.801,434015.309,3.345,90967.27199999,434005.889,3.345,147,"-3,165","30,644",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89096982,51.89088889,Ja,Ja,4.45653162,4.45700502,30.644,-3.165,Rechts
1828,c2d8a321-881b-4849-aaa1-83b740993621,Links,35.41258553,151224.621,453061.032,14.696,151259.875,453064.08199999,14.942,907,"-1,324","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06582839,52.06585604,Ja,Ja,5.33214503,5.33265912,34.089,-1.324,Rechts
1829,043d7859-ffa8-447b-94c7-216d6a632538,Links-Links,39.81897896,209880.2,375030.891,20.927,209904.075,374999.06599999,20.927,85B/91A,"-6,861","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36180541,51.36151705,Ja,Ja,6.17518091,6.17551874,32.958,-6.861,Rechts
1830,fc013eec-69f8-4912-9742-86115ceb2989,Links,40.36992873,81691.292,453814.635,3.5,81660.84699999,453788.124,3.5,993,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.06776423,52.06752195,Ja,Ja,4.31804029,4.31760204,36.47,-3.9,Rechts
1832,c318e679-d853-4442-a59a-168be585d56f,Rechts,76.23080635,147630.752,430094.308,1.272,147706.84899999,430090.152,0.881,4235,"-8,050","68,181",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.85936304,51.85932669,Ja,Ja,5.2802267,5.28133145,68.181,-8.05,Rechts
1836,82ac4795-2482-4174-8080-a29c0b531ec6,Links,53.47442355,111711.306,479749.177,-10.096,111755.74,479778.92599999,-10.096,1087B,"-3,600","49,874",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3040085,52.30427935,Ja,Ja,4.75252075,4.75316837,49.874,-3.6,Rechts
1838,df63e846-f549-4878-8f1e-c0cbbd331163,Links,29.45287926,122316.648,487766.211,5.687,122287.91499999,487772.683,5.713,297B,"-1,184","28,269",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3767924,52.37684886,Ja,Ja,4.90722758,4.90680501,28.269,-1.184,Rechts
1841,ed221bf7-a359-495a-a2e6-7fb2d2fc6a20,Rechts,53.11427978,127863.043,464678.59999999,4.23,127861.947,464625.50599999,4.43299999,3655,"-1,324","51,790",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16959363,52.16911638,Ja,Ja,4.99053305,4.99052128,51.79,-1.324,Rechts
1842,ffbc7c91-76e8-47ac-858b-0e8daea7fa48,Links,36.85581668,184717.74299999,338276.873,34.69899999,184704.89799999,338311.418,34.563,58,"-3,900","32,956",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.03332349,51.03363467,Ja,Ja,5.81084328,5.81066302,32.956,-3.9,Rechts
1844,a81ecdd6-0165-46fd-abdf-78aaf61d2e23,Links,62.63723931,126505.232,483339.647,6.49699999,126463.402,483293.05099999,6.698,933,"-4,500","58,138",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3372425,52.33682155,Ja,Ja,4.96911274,4.96850295,58.138,-4.5,Rechts
1845,78152995-f94b-4534-ad75-6a37a861bbc7,Links,65.03732422,134844.51199999,456621.80599999,4.711,134780.02799999,456613.37,5.29699999,2423,"-3,893","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0974786,52.09740043,Ja,Ja,5.09305896,5.09211841,61.145,-3.893,Rechts
1846,c95d33c3-dd7f-4879-93f9-ad78725a5374,Links,40.39147147,92917.39599999,464400.07,5.44599999,92887.86199999,464372.563,5.43799999,1081A,"-3,900","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.16426835,52.16401783,Ja,Ja,4.47981488,4.4793883,36.491,-3.9,Rechts
1847,aa15636f-5595-4b69-95fb-f7d6dd2c80c0,Rechts,32.2994925,83913.269,435743.15899999,5.434,83940.52499999,435760.488,5.455,W2034,"-3,899","28,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90564594,51.90580516,Ja,Ja,4.35418838,4.35458082,28.4,-3.899,Rechts
1848,cab0ac2a-f40d-40a2-80d8-6e227fb1114d,Rechts,40.36976843,184478.635,434168.495,9.217,184518.77499999,434164.194,9.217,904,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89524989,51.8952091,Ja,Ja,5.8154708,5.81605357,36.47,-3.9,Rechts
1849,85e5dc79-e131-42fa-b84d-9243e3088a37,Rechts-Rechts,40.84430717,78429.08599999,432173.364,4.065,78440.74,432212.465,4.11599999,414A/414B,"-13,035","27,809",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87283688,51.87318988,Ja,Ja,4.27530137,4.27546188,27.809,-13.035,Rechts
1851,34961428-3e6f-4dc3-9032-fa7925ca9bcd,Rechts,38.5880261,118763.329,491122.84499999,0.964,118751.149,491159.424,0.964,49,"-4,501","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40673627,52.4070642,Ja,Ja,4.85468473,4.85450179,34.087,-4.501,Rechts
1854,9f4004d8-f766-4d50-8ef0-9a2ff9fb8ff0,Rechts,38.56451971,208220.995,376472.52299999,20.43199999,208194.07699999,376500.139,20.37399999,279,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.37492154,51.37517229,Ja,Ja,6.15157659,6.15119417,34.065,-4.5,Rechts
1855,e8274693-6cb9-40ce-a743-60f495e7e781,Links,38.56519847,187149.13099999,428820.765,23.44099999,187160.38699999,428857.651,23.44099999,145A,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84703616,51.84736704,Ja,Ja,5.8537678,5.85393459,34.065,-4.5,Rechts
1857,c9479015-b321-4465-b7a1-a79ac72c7d0f,Rechts,34.89216498,115704.47199999,495441.72499999,0.498,115695.223,495475.34,0.509,263B,"-3,900","30,992",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.44533994,52.44564137,Ja,Ja,4.8092289,4.80908892,30.992,-3.9,Rechts
1858,d13106d4-ecd7-44b9-ac3d-96c3a4cb3406,Links,38.58832083,117181.839,491287.391,1.004,117154.282,491314.353,1.004,956,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40810833,52.40834874,Ja,Ja,4.83142631,4.8310183,34.088,-4.5,Rechts
1865,403357f1-6fc7-4473-9eaf-4276e4433780,Rechts,37.79562081,210568.833,462527.021,9.992,210585.14999999,462561.113,9.992,249,"-1,325","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.14812586,52.14843061,Ja,Ja,6.19909137,6.19933532,36.471,-1.325,Rechts
1866,fadaeac9-d013-4df4-9419-5b2e4da8c864,Links-Rechts,11.7446567,135828.32399999,456138.99699999,4.56299999,135833.124,456128.27799999,4.49399999,K2587,"-5,828","5,917",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09317403,52.09307786,Ja,Ja,5.10744337,5.10751402,5.917,-5.828,Rechts
1868,fe205292-f3bf-4708-8bf8-165760093c3f,Links,37.25374539,177495.658,317634.73599999,47.12899999,177491.554,317671.76299999,47.008,53,"-3,188","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.84810869,50.84844168,Ja,Ja,5.7066044,5.70654842,34.065,-3.188,Rechts
1869,10d46da7-f4b3-439b-b8c3-49c660f23f91,Links,34.72880289,135201.611,456809.08399999,1.56,135227.515,456786.015,1.56,X0601,"-3,599","31,129",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.09917471,52.09896829,Ja,Onbekend,5.09825943,5.09863881,31.129,-3.599,Rechts
1870,ae5e8e8b-6a53-438d-9e43-b5eebc2f14e5,Rechts,31.78286599,104264.402,489102.076,4.679,104293.075,489088.429,4.679,43B,"-4,501","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3874263,52.3873063,Ja,Ja,4.64193501,4.64235822,27.282,-4.501,Rechts
1872,a19d937b-81bf-43c4-b9ef-7cc8cf01d35c,Links,40.37017212,62122.099,438844.875,5.246,62108.61299999,438882.92599999,5.246,1013,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93030809,51.93064776,Ja,Ja,4.03676093,4.03655461,36.47,-3.9,Rechts
1873,ce098a6a-2660-45b0-8989-a7dabeb0cf67,Links,30.66589595,103507.197,489218.239,4.64499999,103476.69,489215.34999999,4.62699999,107A,"-1,325","29,340",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38839971,52.38837088,Ja,Ja,4.63079538,4.63034773,29.34,-1.325,Rechts
1876,af871f5c-7a6b-4386-b751-965c4683fb18,Rechts,53.70536764,90494.839,438326.879,2.53399999,90505.606,438379.494,2.581,407A,"-3,900","49,805",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92966824,51.93014235,Ja,Ja,4.4493329,4.44947955,49.805,-3.9,Rechts
1883,bb904e5c-2621-4069-ba37-c41a0c851b64,Rechts,37.79427323,208280.377,474459.18699999,10.196,208317.823,474454.068,10.201,123,"-1,324","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25558774,52.25553811,Ja,Ja,6.1675349,6.16808247,36.47,-1.324,Rechts
1885,704a8f48-7ea6-4b2c-8bfc-063ea00cfa94,Links,62.63704508,107906.065,478426.716,-0.577,107957.244,478462.79399999,-0.155,1121B,"-4,500","58,137",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.29181077,52.29213939,Ja,Ja,4.6969179,4.69766299,58.137,-4.5,Rechts
1887,1fd82027-3186-4771-a652-8fa3ec278ace,Rechts,53.91664885,199153.86499999,323104.179,0,199207.124,323112.38299999,0,109,"-3,900","50,016",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.89601079,50.89608043,Ja,Ja,6.01477459,6.01553254,50.016,-3.9,Rechts
1889,7f718624-c8b6-494a-93e5-0705b3f8e2d0,Links,62.63803609,150182.793,399613.13299999,8.61899999,150137.595,399656.471,8.52399999,1113B,"-4,500","58,138",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.58541199,51.58580115,Ja,Ja,5.31769442,5.31704167,58.138,-4.5,Rechts
1890,67c7c96c-c60f-4181-8495-ce6b27c5c6a3,Rechts-Links,45.86653084,153577.24799999,462836.913,5.33499999,153531.94899999,462829.71999999,5.33499999,141B/153A,"-13,035","32,831",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15370527,52.1536405,Ja,Ja,5.3664142,5.36575232,32.831,-13.035,Rechts
1894,fc465268-ac77-4f3e-b4cf-30daa026847c,Links,39.72943426,82380.369,454990.416,0.47,82405.247,454959.44,0.47,1219A,"-8,701","31,028",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07842152,52.07814641,Ja,Ja,4.32783819,4.32820764,31.028,-8.701,Rechts
1895,8a5702bc-d275-43b0-b0d5-ed1d106bd0d9,Rechts,40.33692165,149739.537,464833.33,11.461,149742.269,464873.57,11.499,1165,"-4,500","35,836",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.17162581,52.17198752,Ja,Ja,5.31030631,5.31034562,35.836,-4.5,Rechts
1898,ffa1b3e6-c6d6-4747-ba6f-9701bc7d52d7,Rechts-Links,46.02041188,194747.37299999,469158.74099999,16.997,194701.42,469161.231,17.08599999,37B/903,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.20909372,52.20911941,Ja,Ja,5.96872279,5.96805081,32.985,-13.035,Rechts
1900,677aff0f-a1c8-48b3-bd73-ba440f9fafc3,Rechts,35.46488406,63473.036,440480.157,5.11899999,63508.195,440484.56199999,5.139,997,"-4,500","30,965",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94522707,51.94527244,Ja,Ja,4.05596291,4.05647299,30.965,-4.5,Rechts
1901,08ff8e8d-60b8-417b-9b91-545678558e73,Rechts,40.38434803,192504.347,443188.21399999,15.324,192470.788,443165.79499999,15.324,911,"-3,900","36,485",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.97583546,51.97563623,Ja,Ja,5.93304959,5.93255873,36.485,-3.9,Rechts
1904,e6c6decc-6c18-46e4-9203-e14969b8fd05,Links,33.81066142,193532.85,442241.89199999,13.85,193539.935,442208.83199999,13.85,28,"-3,165","30,645",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96725962,51.96696198,Ja,Ja,5.94791166,5.94801104,30.645,-3.165,Rechts
1905,2af9550c-afca-4c54-8b20-7da66a8c63cc,Links,38.56524867,115444.844,491626.80599999,1.17799999,115433.773,491589.864,1.17799999,103,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.41103619,52.41070339,Ja,Ja,4.80586056,4.80570221,34.065,-4.5,Rechts
1907,9c7bb7f8-065a-4876-8bae-4cc54bda6819,Links,38.58859355,91346.08,437713.033,2.66199999,91383.82799999,437720.87199999,2.66199999,253,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92424952,51.92432429,Ja,Ja,4.46182159,4.46236884,34.088,-4.5,Rechts
1910,0f1818ed-278d-4a62-afda-2755f42abba0,Rechts,36.44970924,140009.119,474198.44099999,3.591,140000.82699999,474233.935,3.591,911,"-4,750","31,699",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25561897,52.25593775,Ja,Ja,5.16765371,5.1675307,31.699,-4.75,Rechts
1914,be33f36b-cfce-4aad-acdc-094a69c8dd3c,Links-Rechts,19.3076695,148513.41099999,411288.93599999,6.69899999,148506.554,411270.88699999,6.61899999,K2161,"-9,752","9,555",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69034347,51.69018116,Ja,Ja,5.29339095,5.29329212,9.555,-9.752,Rechts
1915,fefdd16f-81b7-4550-8d53-bbe38b4f3058,Rechts,38.58786226,89426.59299999,431889.049,3.955,89388.06299999,431887.706,3.902,663,"-4,499","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87168493,51.87166833,Ja,Ja,4.43502941,4.43447026,34.088,-4.499,Rechts
1916,a30f0099-4748-4334-a3b2-87d6b9b6c5f6,Links-Links,51.95420232,91599.606,437709.874,2.878,91549.29899999,437697.114,2.821,281B/285A,"-16,016","35,939",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92425007,51.92412966,Ja,Ja,4.46550741,4.4647785,35.939,-16.016,Rechts
1917,2c1c986e-b329-4b2e-abee-e125aa4b7189,Links,65.05561868,158359.094,386399.476,18.808,158402.647,386351.16999999,18.808,1379A,"-3,900","61,155",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46664976,51.46621529,Ja,Ja,5.43554054,5.43616685,61.155,-3.9,Rechts
1919,0410cf22-5564-434d-a5f8-342dfe28def9,Links-Links,30.37832362,152987.404,463066.60999999,5.783,153015.31099999,463054.657,5.599,553A/553B,"-5,348","25,031",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15576796,52.15566062,Ja,Ja,5.35779398,5.35820185,25.031,-5.348,Rechts
1920,1181c99f-05a3-4b0c-9419-04f0d1b4fe78,Links,40.36964612,82592.51399999,454749.34,0.416,82559.83199999,454773.038,0.467,1271B,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0762828,52.07649149,Ja,Ja,4.33098359,4.3305019,36.47,-3.9,Rechts
1921,fbee1cd0-0a85-450e-98c3-96e65dfdf9c4,Rechts-Links,51.97931866,211061.926,463136.12599999,10.172,211093.25899999,463177.59999999,10.321,19B/23,"-16,015","35,964",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.15355018,52.15391973,Ja,Ja,6.20639548,6.20686013,35.964,-16.015,Rechts
1922,e8fded2e-92c8-4450-bb9b-aa7a02fd3529,Links-Rechts,46.02005817,111035.488,516900.71899999,2.29199999,110994.931,516878.971,2.365,55A/57,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63783268,52.63763397,Ja,Ja,4.73772685,4.73713064,32.985,-13.035,Rechts
1928,4eae6505-58d8-4f51-b084-86b42eec8993,Rechts,32.49361511,115300.488,499722.48599999,0.135,115287.816,499752.378,0.282,231B,"-3,900","28,593",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.48378218,52.4840499,Ja,Ja,4.80277918,4.80258909,28.593,-3.9,Rechts
1929,2e5481c6-7af8-40a1-8754-a06ee3816a8b,Links-Rechts,18.62279159,82425.95699999,454922.368,0.47,82435.96499999,454906.663,0.47,K1241,"-3,541","15,081",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.07781597,52.07767614,Ja,Ja,4.32851759,4.3286669,15.081,-3.541,Rechts
1930,ef2a3bbf-887e-4e75-bd32-c4b6e020fa3e,Links,38.58803119,188198.037,335156.25599999,49.192,188197.785,335194.808,49.192,309A,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.00508188,51.00542842,Ja,Ja,5.86016788,5.86016784,34.088,-4.5,Rechts
1931,48499b9e-77cc-45c9-a18f-43e67450a953,Links-Rechts,49.67423483,210219.13399999,474095.488,9.002,210249.589,474056.245,9.00999999,192Aa,"-23,619","26,056",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25212806,52.25177232,Ja,Ja,6.1958672,6.19630674,26.056,-23.619,Rechts
1934,d3d14399-8f11-4cce-ad3f-a0aad9f307fe,Links,62.64130216,117417.865,520847.15999999,-1.544,117368.53999999,520808.568,-1.42999999,1255,"-4,500","58,142",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.67377522,52.67342501,Ja,Ja,4.83155959,4.83083475,58.142,-4.5,Rechts
1935,27dbeecd-27fa-44a8-8349-23a92745674e,Rechts,38.58788108,104798.90399999,411998.45899999,0.623,104814.693,411963.287,0.623,277,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.69450907,51.69419436,Ja,Ja,4.66110881,4.66134224,34.088,-4.5,Rechts
1936,9fd6eb69-f3b6-4dfb-9ed8-9274eebfb916,Rechts-Links,38.10312822,110810.773,516689.856,1.849,110796.705,516654.445,1.845,908/909,"-8,418","29,685",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.63591958,52.63560021,Ja,Ja,4.73443551,4.73423243,29.685,-8.418,Rechts
1938,8e384498-9354-4c25-9a9e-9c97cdc40b3e,Links-Rechts,43.77022608,103435.607,489212.136,4.628,103479.359,489213.39899999,4.623,107B/109A,"-13,035","30,735",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38833814,52.3883536,Ja,Ja,4.62974479,4.63038723,30.735,-13.035,Rechts
1939,83df7f71-49be-4fdf-a682-6a6916647d8d,Links,40.37035407,246366.763,442841.178,36.554,246340.36199999,442871.71899999,36.554,71,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96646703,51.96674582,Ja,Ja,6.7167403,6.71636435,36.47,-3.9,Rechts
1943,c5d0e63e-7e49-4cbd-a1d1-84df130a7fed,Links-Rechts,61.29944902,161284.869,383713.281,19.69099999,161345.812,383719.88199999,19.6,47A/51B,"-17,042","44,257",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44247938,51.44253803,Ja,Ja,5.4775978,5.47847449,44.257,-17.042,Rechts
1944,796fdbaf-a22f-4975-8229-3f69b4ef94c4,Rechts,39.63043403,204741.608,320806.282,109.636,204744.943,320766.83,109.616,78,"-3,603","36,027",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.8748987,50.8745438,Ja,Ja,6.09387493,6.09391689,36.027,-3.603,Rechts
1945,f4c2bd5a-bb03-4ec9-9946-cc2544947ffe,Rechts-Rechts,39.81933836,99629,428061.37099999,-0.613,99595.24199999,428082.424,-0.561,355A/355B,"-6,860","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83839025,51.83857611,Ja,Ja,4.58377495,4.5832818,32.959,-6.86,Rechts
1946,77c9eb71-c88c-4036-bfa5-443f7a3c2b35,Rechts,38.56525896,61635.517,440179.21299999,5.11899999,61644.252,440141.65,5.11899999,93,"-4,500","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94221701,51.94188094,Ja,Ja,4.02932529,4.02946251,34.065,-4.5,Rechts
1948,86fa289c-a65c-4df4-9638-679414e54cf5,Rechts-Links,46.21295346,101268.715,426816.33,-0.382,101306.753,426790.086,-0.397,3237B/3253A,"-16,015","30,198",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82736075,51.82712854,Ja,Ja,4.60775837,4.60831419,30.198,-16.015,Rechts
1949,b79751bb-ef2e-4436-8c3f-3802a7a141d8,Rechts-Links,7.14665961,183869.029,434303.712,9.08799999,183875.981,434302.059,9.047,K4587,"-3,617","3,529",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8964972,51.89648199,Ja,Ja,5.80662597,5.80672683,3.529,-3.617,Rechts
1951,e89402a1-a783-406a-837d-dc9d433fc930,Rechts,35.79701461,110856.111,492947.574,1.29699999,110846.32,492913.173,1.28,136,"-4,500","31,297",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.42255577,52.42224582,Ja,Ja,4.73824992,4.73811052,31.297,-4.5,Rechts
1953,988bf3fe-408f-4cef-bea1-9ec5f9f5a5c3,Rechts,36.52096007,136631.209,398571.515,13.351,136644.62299999,398605.483,13.263,901,"-2,456","34,065",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.57576997,51.57607573,Ja,Ja,5.12221833,5.12241006,34.065,-2.456,Rechts
1955,b2f43d59-37a7-496c-a589-04810b743d4a,Rechts,37.56172417,105172.979,424548.336,0.681,105209.261,424538.61499999,0.609,501,"-4,500","33,062",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.80733909,51.80725496,Ja,Ja,4.6647169,4.66524434,33.062,-4.5,Rechts
1956,8cb3ddc2-5397-4788-ae38-7fab55bb2d37,Rechts,47.08830367,203121.02299999,502004.55599999,1.73,203156.559,501973.661,1.824,4361,"-3,900","43,188",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.5036131,52.50333233,Ja,Ja,6.0959261,6.09644497,43.188,-3.9,Rechts
1957,339ee618-8a8f-4000-b295-6551f2e99f8e,Rechts,37.16024038,89985.031,386170.189,13.81,89970.77599999,386204.50599999,13.752,06U,"-1,312","35,848",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46085016,51.46115695,Ja,Ja,4.45166585,4.45145441,35.848,-1.312,Rechts
1958,35f96979-eb11-4752-b50c-5d2f0639ab02,Rechts-Links,7.1339034,61317.997,440131.287,5.28,61314.828,440137.67599999,5.198,K1591,"-3,470","3,664",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94173291,51.94178978,Ja,Ja,4.02472162,4.0246738,3.664,-3.47,Rechts
1959,16f931bc-1716-490b-8fba-c78e2115bba0,Rechts,33.81012476,37504.51999999,387634.063,4.87999999,37533.953,387650.701,4.87999999,75,"-3,165","30,645",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.46550993,51.46566556,Ja,Ja,3.69625368,3.69667154,30.645,-3.165,Rechts
1961,021d4b3a-b761-4940-b124-5d58dcf90464,Rechts,40.53660054,180908.53099999,578683.00199999,0.971,180868.97899999,578674.258,0.974,954,"-3,899","36,637",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19417662,53.19409997,Ja,Ja,5.7748578,5.77426533,36.637,-3.899,Rechts
1962,daa51f57-ed28-4dd9-b099-0a48fadd3547,Links,40.39200245,236239.211,579638.341,2.72,236274.93599999,579619.56299999,2.72,2309,"-3,900","36,492",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.1972276,53.19705348,Ja,Ja,6.60285134,6.60338106,36.492,-3.9,Rechts
1963,d889f3a6-3fd6-41f9-a508-de77920eab6b,Rechts-Rechts,37.73475298,109582.369,425770.60999999,3.15399999,109545.038,425775.684,3.15399999,X0365/X0366,"-10,775","26,960",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.81870091,51.81874347,Ja,Ja,4.72848756,4.7279455,26.96,-10.775,Rechts
1966,bd191331-41c7-4bba-b6d8-f9ccfa396ee4,Links,62.63812466,209905.179,374951.303,20.962,209865.42199999,374999.68099999,20.92099999,79,"-4,500","58,138",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36108765,51.36152633,Ja,Ja,6.17552718,6.1749639,58.138,-4.5,Rechts
