korps;jaar;maand;leeftijdscategorie;gemeente;aantal
Overige opsporingsinstanties;2019;01;meerderjarig;Heemstede;18
Overige opsporingsinstanties;2019;01;minderjarig;Heemstede;8
Overige opsporingsinstanties;2019;02;meerderjarig;Heemstede;13
Overige opsporingsinstanties;2019;02;meerderjarig;Roosendaal;1
Overige opsporingsinstanties;2019;02;minderjarig;Heemstede;5
Overige opsporingsinstanties;2019;08;meerderjarig;Lingewaard;1
Overige opsporingsinstanties;2019;08;minderjarig;Lingewaard;4
PL01;2019;01;meerderjarig;Assen;2
PL01;2019;01;meerderjarig;De Marne;1
PL01;2019;01;meerderjarig;Emmen;2
PL01;2019;01;meerderjarig;Groningen;377
PL01;2019;01;meerderjarig;Het Hogeland;11
PL01;2019;01;meerderjarig;Leek;2
PL01;2019;01;meerderjarig;Leeuwarden;15
PL01;2019;01;meerderjarig;Midden-Drenthe;1
PL01;2019;01;meerderjarig;Midden-Groningen;31
PL01;2019;01;meerderjarig;Oldambt;18
PL01;2019;01;meerderjarig;Pekela;4
PL01;2019;01;meerderjarig;Stadskanaal;7
PL01;2019;01;meerderjarig;Súdwest-Fryslân;1
PL01;2019;01;meerderjarig;Veendam;24
PL01;2019;01;meerderjarig;Westerkwartier;8
PL01;2019;01;meerderjarig;Westerwolde;1
PL01;2019;01;meerderjarig;Zuidhorn;2
PL01;2019;01;minderjarig;De Marne;1
PL01;2019;01;minderjarig;Delfzijl;1
PL01;2019;01;minderjarig;Groningen;14
PL01;2019;01;minderjarig;Het Hogeland;6
PL01;2019;01;minderjarig;Kollumerland Ca;1
PL01;2019;01;minderjarig;Midden-Drenthe;1
PL01;2019;01;minderjarig;Midden-Groningen;13
PL01;2019;01;minderjarig;Oldambt;1
PL01;2019;01;minderjarig;Pekela;2
PL01;2019;01;minderjarig;Stadskanaal;4
PL01;2019;01;minderjarig;Tynaarlo;1
PL01;2019;01;minderjarig;Veendam;5
PL01;2019;01;minderjarig;Westerkwartier;16
PL01;2019;01;minderjarig;Winsum;1
PL01;2019;02;meerderjarig;Assen;1
PL01;2019;02;meerderjarig;Delfzijl;2
PL01;2019;02;meerderjarig;Groningen;540
PL01;2019;02;meerderjarig;Heerenveen;17
PL01;2019;02;meerderjarig;Het Hogeland;8
PL01;2019;02;meerderjarig;Leeuwarden;22
PL01;2019;02;meerderjarig;Midden-Groningen;32
PL01;2019;02;meerderjarig;Noardeast-Fryslân;1
PL01;2019;02;meerderjarig;Oldambt;10
PL01;2019;02;meerderjarig;Pekela;1
PL01;2019;02;meerderjarig;Stadskanaal;6
PL01;2019;02;meerderjarig;Veendam;21
PL01;2019;02;meerderjarig;Westerkwartier;16
PL01;2019;02;meerderjarig;Weststellingwerf;3
PL01;2019;02;minderjarig;Appingedam;1
PL01;2019;02;minderjarig;Delfzijl;2
PL01;2019;02;minderjarig;Groningen;29
PL01;2019;02;minderjarig;Heerenveen;5
PL01;2019;02;minderjarig;Het Hogeland;1
PL01;2019;02;minderjarig;Midden-Groningen;5
PL01;2019;02;minderjarig;Noardeast-Fryslân;1
PL01;2019;02;minderjarig;Oldambt;3
PL01;2019;02;minderjarig;Stadskanaal;1
PL01;2019;02;minderjarig;Veendam;3
PL01;2019;02;minderjarig;Westerkwartier;2
PL01;2019;02;minderjarig;Weststellingwerf;1
PL01;2019;03;meerderjarig;Appingedam;3
PL01;2019;03;meerderjarig;Assen;7
PL01;2019;03;meerderjarig;De Fryske Marren;1
PL01;2019;03;meerderjarig;Delfzijl;1
PL01;2019;03;meerderjarig;Groningen;177
PL01;2019;03;meerderjarig;Harlingen;1
PL01;2019;03;meerderjarig;Het Hogeland;4
PL01;2019;03;meerderjarig;Leeuwarden;5
PL01;2019;03;meerderjarig;Midden-Groningen;28
PL01;2019;03;meerderjarig;Oldambt;2
PL01;2019;03;meerderjarig;Pekela;1
PL01;2019;03;meerderjarig;Stadskanaal;3
PL01;2019;03;meerderjarig;Veendam;23
PL01;2019;03;meerderjarig;Westerkwartier;8
PL01;2019;03;meerderjarig;Westerwolde;1
PL01;2019;03;minderjarig;Delfzijl;1
PL01;2019;03;minderjarig;Groningen;9
PL01;2019;03;minderjarig;Leeuwarden;1
PL01;2019;03;minderjarig;Midden-Groningen;4
PL01;2019;03;minderjarig;Pekela;1
PL01;2019;03;minderjarig;Stadskanaal;1
PL01;2019;03;minderjarig;Veendam;3
PL01;2019;03;minderjarig;Westerkwartier;3
PL01;2019;04;meerderjarig;Assen;2
PL01;2019;04;meerderjarig;Groningen;40
PL01;2019;04;meerderjarig;Hoogeveen;1
PL01;2019;04;meerderjarig;Leeuwarden;6
PL01;2019;04;meerderjarig;Midden-Groningen;21
PL01;2019;04;meerderjarig;Oldambt;10
PL01;2019;04;meerderjarig;Pekela;1
PL01;2019;04;meerderjarig;Smallingerland;2
PL01;2019;04;meerderjarig;Stadskanaal;1
PL01;2019;04;meerderjarig;Veendam;24
PL01;2019;04;meerderjarig;Westerkwartier;4
PL01;2019;04;minderjarig;Groningen;1
PL01;2019;04;minderjarig;Het Hogeland;1
PL01;2019;04;minderjarig;Midden-Groningen;5
PL01;2019;04;minderjarig;Oldambt;3
PL01;2019;04;minderjarig;Veendam;2
PL01;2019;04;minderjarig;Westerkwartier;1
PL01;2019;05;meerderjarig;Appingedam;2
PL01;2019;05;meerderjarig;Delfzijl;10
PL01;2019;05;meerderjarig;Groningen;16
PL01;2019;05;meerderjarig;Heerenveen;1
PL01;2019;05;meerderjarig;Het Hogeland;2
PL01;2019;05;meerderjarig;Loppersum;1
PL01;2019;05;meerderjarig;Meppel;1
PL01;2019;05;meerderjarig;Midden-Groningen;10
PL01;2019;05;meerderjarig;Oldambt;1
PL01;2019;05;meerderjarig;Stadskanaal;1
PL01;2019;05;meerderjarig;Veendam;15
PL01;2019;05;meerderjarig;Westerkwartier;8
PL01;2019;05;minderjarig;Groningen;2
PL01;2019;05;minderjarig;Midden-Groningen;2
PL01;2019;05;minderjarig;Veendam;2
PL01;2019;06;meerderjarig;Appingedam;1
PL01;2019;06;meerderjarig;Delfzijl;2
PL01;2019;06;meerderjarig;Groningen;7
PL01;2019;06;meerderjarig;Harlingen;5
PL01;2019;06;meerderjarig;Leeuwarden;6
PL01;2019;06;meerderjarig;Midden-Groningen;15
PL01;2019;06;meerderjarig;Oldambt;5
PL01;2019;06;meerderjarig;Pekela;1
PL01;2019;06;meerderjarig;Tynaarlo;1
PL01;2019;06;meerderjarig;Veendam;10
PL01;2019;06;minderjarig;Harlingen;1
PL01;2019;06;minderjarig;Midden-Groningen;3
PL01;2019;06;minderjarig;Oldambt;1
PL01;2019;06;minderjarig;Veendam;1
PL01;2019;06;minderjarig;Westerkwartier;1
PL01;2019;07;meerderjarig;Appingedam;2
PL01;2019;07;meerderjarig;Delfzijl;2
PL01;2019;07;meerderjarig;Groningen;10
PL01;2019;07;meerderjarig;Het Hogeland;1
PL01;2019;07;meerderjarig;Midden-Groningen;6
PL01;2019;07;meerderjarig;Oldambt;5
PL01;2019;07;meerderjarig;Pekela;1
PL01;2019;07;meerderjarig;Terschelling;3
PL01;2019;07;meerderjarig;Veendam;3
PL01;2019;07;meerderjarig;Westerkwartier;1
PL01;2019;07;minderjarig;Appingedam;1
PL01;2019;07;minderjarig;Groningen;2
PL01;2019;07;minderjarig;Midden-Groningen;1
PL01;2019;07;minderjarig;Veendam;1
PL01;2019;08;meerderjarig;Appingedam;1
PL01;2019;08;meerderjarig;De Fryske Marren;1
PL01;2019;08;meerderjarig;Delfzijl;4
PL01;2019;08;meerderjarig;Groningen;19
PL01;2019;08;meerderjarig;Het Hogeland;2
PL01;2019;08;meerderjarig;Meppel;1
PL01;2019;08;meerderjarig;Midden-Groningen;21
PL01;2019;08;meerderjarig;Oldambt;7
PL01;2019;08;meerderjarig;Pekela;4
PL01;2019;08;meerderjarig;Stadskanaal;1
PL01;2019;08;meerderjarig;Terschelling;2
PL01;2019;08;meerderjarig;Tynaarlo;1
PL01;2019;08;meerderjarig;Veendam;9
PL01;2019;08;meerderjarig;Waadhoeke;1
PL01;2019;08;meerderjarig;Westerkwartier;4
PL01;2019;08;minderjarig;Appingedam;2
PL01;2019;08;minderjarig;Delfzijl;3
PL01;2019;08;minderjarig;Midden-Groningen;1
PL01;2019;08;minderjarig;Oldambt;2
PL01;2019;08;minderjarig;Veendam;4
PL01;2019;08;minderjarig;Westerkwartier;1
PL02;2019;01;meerderjarig;Aa En Hunze;1
PL02;2019;01;meerderjarig;Achtkarspelen;7
PL02;2019;01;meerderjarig;Ameland;1
PL02;2019;01;meerderjarig;Dantumadiel;6
PL02;2019;01;meerderjarig;De Fryske Marren;2
PL02;2019;01;meerderjarig;Dongeradeel;3
PL02;2019;01;meerderjarig;Groningen;1
PL02;2019;01;meerderjarig;Harlingen;2
PL02;2019;01;meerderjarig;Heerenveen;8
PL02;2019;01;meerderjarig;Leeuwarden;111
PL02;2019;01;meerderjarig;Noardeast-Fryslân;25
PL02;2019;01;meerderjarig;Ooststellingwerf;1
PL02;2019;01;meerderjarig;Opsterland;1
PL02;2019;01;meerderjarig;Smallingerland;4
PL02;2019;01;meerderjarig;Súdwest-Fryslân;16
PL02;2019;01;meerderjarig;Tynaarlo;3
PL02;2019;01;meerderjarig;Tytsjerksteradiel;3
PL02;2019;01;meerderjarig;Weststellingwerf;2
PL02;2019;01;minderjarig;Achtkarspelen;5
PL02;2019;01;minderjarig;Dantumadiel;7
PL02;2019;01;minderjarig;De Fryske Marren;13
PL02;2019;01;minderjarig;Dongeradeel;1
PL02;2019;01;minderjarig;Heerenveen;1
PL02;2019;01;minderjarig;Leeuwarden;1
PL02;2019;01;minderjarig;Noardeast-Fryslân;19
PL02;2019;01;minderjarig;Súdwest-Fryslân;10
PL02;2019;01;minderjarig;Tytsjerksteradiel;4
PL02;2019;01;minderjarig;Waadhoeke;1
PL02;2019;02;meerderjarig;Achtkarspelen;7
PL02;2019;02;meerderjarig;Dantumadiel;14
PL02;2019;02;meerderjarig;De Fryske Marren;1
PL02;2019;02;meerderjarig;Harlingen;1
PL02;2019;02;meerderjarig;Heerenveen;30
PL02;2019;02;meerderjarig;Leeuwarden;71
PL02;2019;02;meerderjarig;Noardeast-Fryslân;26
PL02;2019;02;meerderjarig;Opsterland;1
PL02;2019;02;meerderjarig;Smallingerland;20
PL02;2019;02;meerderjarig;Súdwest-Fryslân;9
PL02;2019;02;meerderjarig;Terschelling;1
PL02;2019;02;meerderjarig;Tytsjerksteradiel;4
PL02;2019;02;meerderjarig;Waadhoeke;1
PL02;2019;02;meerderjarig;Weststellingwerf;4
PL02;2019;02;minderjarig;Dantumadiel;3
PL02;2019;02;minderjarig;Heerenveen;9
PL02;2019;02;minderjarig;Leeuwarden;1
PL02;2019;02;minderjarig;Noardeast-Fryslân;8
PL02;2019;02;minderjarig;Smallingerland;10
PL02;2019;03;meerderjarig;Achtkarspelen;5
PL02;2019;03;meerderjarig;Ameland;2
PL02;2019;03;meerderjarig;Dantumadiel;7
PL02;2019;03;meerderjarig;Heerenveen;3
PL02;2019;03;meerderjarig;Leeuwarden;98
PL02;2019;03;meerderjarig;Noardeast-Fryslân;11
PL02;2019;03;meerderjarig;Ooststellingwerf;1
PL02;2019;03;meerderjarig;Opsterland;4
PL02;2019;03;meerderjarig;Smallingerland;8
PL02;2019;03;meerderjarig;Súdwest-Fryslân;8
PL02;2019;03;meerderjarig;Tytsjerksteradiel;4
PL02;2019;03;meerderjarig;Waadhoeke;1
PL02;2019;03;meerderjarig;Weststellingwerf;1
PL02;2019;03;minderjarig;Achtkarspelen;1
PL02;2019;03;minderjarig;Dantumadiel;3
PL02;2019;03;minderjarig;Harlingen;1
PL02;2019;03;minderjarig;Leeuwarden;6
PL02;2019;03;minderjarig;Noardeast-Fryslân;2
PL02;2019;03;minderjarig;Ooststellingwerf;1
PL02;2019;03;minderjarig;Súdwest-Fryslân;4
PL02;2019;04;meerderjarig;Achtkarspelen;2
PL02;2019;04;meerderjarig;Dantumadiel;6
PL02;2019;04;meerderjarig;Heerenveen;7
PL02;2019;04;meerderjarig;Leeuwarden;58
PL02;2019;04;meerderjarig;Noardeast-Fryslân;9
PL02;2019;04;meerderjarig;Smallingerland;6
PL02;2019;04;meerderjarig;Súdwest-Fryslân;7
PL02;2019;04;meerderjarig;Tytsjerksteradiel;5
PL02;2019;04;meerderjarig;Waadhoeke;5
PL02;2019;04;meerderjarig;Weststellingwerf;2
PL02;2019;04;minderjarig;Achtkarspelen;1
PL02;2019;04;minderjarig;Dantumadiel;1
PL02;2019;04;minderjarig;Heerenveen;2
PL02;2019;04;minderjarig;Leeuwarden;2
PL02;2019;04;minderjarig;Noardeast-Fryslân;2
PL02;2019;04;minderjarig;Súdwest-Fryslân;3
PL02;2019;04;minderjarig;Waadhoeke;1
PL02;2019;05;meerderjarig;Achtkarspelen;1
PL02;2019;05;meerderjarig;Dantumadiel;1
PL02;2019;05;meerderjarig;Heerenveen;1
PL02;2019;05;meerderjarig;Leeuwarden;30
PL02;2019;05;meerderjarig;Noardeast-Fryslân;7
PL02;2019;05;meerderjarig;Ooststellingwerf;1
PL02;2019;05;meerderjarig;Smallingerland;5
PL02;2019;05;meerderjarig;Súdwest-Fryslân;3
PL02;2019;05;meerderjarig;Tytsjerksteradiel;3
PL02;2019;05;meerderjarig;Waadhoeke;2
PL02;2019;05;meerderjarig;Weststellingwerf;1
PL02;2019;06;meerderjarig;Dantumadiel;1
PL02;2019;06;meerderjarig;Leeuwarden;72
PL02;2019;06;meerderjarig;Meppel;1
PL02;2019;06;meerderjarig;Ooststellingwerf;1
PL02;2019;06;meerderjarig;Opsterland;1
PL02;2019;06;meerderjarig;Súdwest-Fryslân;2
PL02;2019;06;meerderjarig;Terschelling;2
PL02;2019;06;meerderjarig;Waadhoeke;1
PL02;2019;06;meerderjarig;Weststellingwerf;1
PL02;2019;06;minderjarig;Leeuwarden;1
PL02;2019;06;minderjarig;Meppel;1
PL02;2019;07;meerderjarig;Dantumadiel;1
PL02;2019;07;meerderjarig;De Fryske Marren;3
PL02;2019;07;meerderjarig;Heerenveen;2
PL02;2019;07;meerderjarig;Hoorn;1
PL02;2019;07;meerderjarig;Leeuwarden;100
PL02;2019;07;meerderjarig;Ooststellingwerf;2
PL02;2019;07;meerderjarig;Súdwest-Fryslân;3
PL02;2019;07;meerderjarig;Terschelling;2
PL02;2019;07;meerderjarig;Weststellingwerf;5
PL02;2019;07;minderjarig;De Fryske Marren;4
PL02;2019;07;minderjarig;Hoorn;1
PL02;2019;08;meerderjarig;Dantumadiel;3
PL02;2019;08;meerderjarig;De Fryske Marren;3
PL02;2019;08;meerderjarig;Heerenveen;2
PL02;2019;08;meerderjarig;Leeuwarden;12
PL02;2019;08;meerderjarig;Noardeast-Fryslân;5
PL02;2019;08;meerderjarig;Ooststellingwerf;2
PL02;2019;08;meerderjarig;Opsterland;1
PL02;2019;08;meerderjarig;Smallingerland;1
PL02;2019;08;meerderjarig;Súdwest-Fryslân;4
PL02;2019;08;meerderjarig;Terschelling;2
PL02;2019;08;meerderjarig;Tytsjerksteradiel;1
PL02;2019;08;meerderjarig;Waadhoeke;3
PL02;2019;08;minderjarig;De Fryske Marren;3
PL02;2019;08;minderjarig;Leeuwarden;1
PL02;2019;08;minderjarig;Noardeast-Fryslân;1
PL02;2019;08;minderjarig;Smallingerland;1
PL02;2019;08;minderjarig;Súdwest-Fryslân;5
PL02;2019;08;minderjarig;Terschelling;1
PL03;2019;01;meerderjarig;Aa En Hunze;3
PL03;2019;01;meerderjarig;Assen;65
PL03;2019;01;meerderjarig;Coevorden;1
PL03;2019;01;meerderjarig;De Fryske Marren;4
PL03;2019;01;meerderjarig;De Wolden;2
PL03;2019;01;meerderjarig;Emmen;1
PL03;2019;01;meerderjarig;Groningen;6
PL03;2019;01;meerderjarig;Hoogeveen;12
PL03;2019;01;meerderjarig;Leeuwarden;3
PL03;2019;01;meerderjarig;Meppel;46
PL03;2019;01;meerderjarig;Midden-Drenthe;23
PL03;2019;01;meerderjarig;Midden-Groningen;3
PL03;2019;01;meerderjarig;Noordenveld;2
PL03;2019;01;meerderjarig;Oldambt;1
PL03;2019;01;meerderjarig;Súdwest-Fryslân;1
PL03;2019;01;meerderjarig;Tynaarlo;2
PL03;2019;01;minderjarig;Assen;22
PL03;2019;01;minderjarig;Coevorden;1
PL03;2019;01;minderjarig;De Wolden;1
PL03;2019;01;minderjarig;Emmen;1
PL03;2019;01;minderjarig;Hoogeveen;1
PL03;2019;01;minderjarig;Meppel;4
PL03;2019;01;minderjarig;Midden-Drenthe;18
PL03;2019;01;minderjarig;Súdwest-Fryslân;1
PL03;2019;01;minderjarig;Tynaarlo;5
PL03;2019;02;meerderjarig;Aa En Hunze;5
PL03;2019;02;meerderjarig;Assen;54
PL03;2019;02;meerderjarig;De Fryske Marren;1
PL03;2019;02;meerderjarig;De Wolden;3
PL03;2019;02;meerderjarig;Emmen;1
PL03;2019;02;meerderjarig;Groningen;2
PL03;2019;02;meerderjarig;Heerenveen;1
PL03;2019;02;meerderjarig;Hoogeveen;53
PL03;2019;02;meerderjarig;Leeuwarden;3
PL03;2019;02;meerderjarig;Meppel;45
PL03;2019;02;meerderjarig;Midden-Drenthe;10
PL03;2019;02;meerderjarig;Midden-Groningen;1
PL03;2019;02;meerderjarig;Noordenveld;3
PL03;2019;02;meerderjarig;Súdwest-Fryslân;1
PL03;2019;02;meerderjarig;Tynaarlo;11
PL03;2019;02;meerderjarig;Westerveld;4
PL03;2019;02;minderjarig;Aa En Hunze;1
PL03;2019;02;minderjarig;Assen;6
PL03;2019;02;minderjarig;Emmen;1
PL03;2019;02;minderjarig;Heerenveen;1
PL03;2019;02;minderjarig;Hoogeveen;8
PL03;2019;02;minderjarig;Meppel;12
PL03;2019;02;minderjarig;Noordenveld;1
PL03;2019;03;meerderjarig;Aa En Hunze;6
PL03;2019;03;meerderjarig;Amsterdam;1
PL03;2019;03;meerderjarig;Assen;47
PL03;2019;03;meerderjarig;Coevorden;7
PL03;2019;03;meerderjarig;De Wolden;2
PL03;2019;03;meerderjarig;Emmen;6
PL03;2019;03;meerderjarig;Hoogeveen;17
PL03;2019;03;meerderjarig;Leeuwarden;8
PL03;2019;03;meerderjarig;Meppel;29
PL03;2019;03;meerderjarig;Midden-Drenthe;4
PL03;2019;03;meerderjarig;Midden-Groningen;1
PL03;2019;03;meerderjarig;Noordenveld;4
PL03;2019;03;meerderjarig;Stadskanaal;1
PL03;2019;03;meerderjarig;Staphorst;2
PL03;2019;03;meerderjarig;Steenwijkerland;1
PL03;2019;03;meerderjarig;Tynaarlo;13
PL03;2019;03;meerderjarig;Westerveld;1
PL03;2019;03;minderjarig;Aa En Hunze;2
PL03;2019;03;minderjarig;Hoogeveen;4
PL03;2019;03;minderjarig;Leeuwarden;1
PL03;2019;03;minderjarig;Meppel;2
PL03;2019;03;minderjarig;Midden-Drenthe;1
PL03;2019;03;minderjarig;Staphorst;1
PL03;2019;04;meerderjarig;Aa En Hunze;4
PL03;2019;04;meerderjarig;Assen;23
PL03;2019;04;meerderjarig;De Fryske Marren;1
PL03;2019;04;meerderjarig;De Wolden;1
PL03;2019;04;meerderjarig;Emmen;1
PL03;2019;04;meerderjarig;Groningen;1
PL03;2019;04;meerderjarig;Heerenveen;1
PL03;2019;04;meerderjarig;Hoogeveen;25
PL03;2019;04;meerderjarig;Leeuwarden;26
PL03;2019;04;meerderjarig;Meppel;25
PL03;2019;04;meerderjarig;Midden-Drenthe;14
PL03;2019;04;meerderjarig;Noordenveld;3
PL03;2019;04;meerderjarig;Steenwijkerland;1
PL03;2019;04;meerderjarig;Súdwest-Fryslân;1
PL03;2019;04;meerderjarig;Tynaarlo;14
PL03;2019;04;meerderjarig;Westerveld;1
PL03;2019;04;minderjarig;Assen;1
PL03;2019;04;minderjarig;De Wolden;1
PL03;2019;04;minderjarig;Hoogeveen;1
PL03;2019;04;minderjarig;Leeuwarden;1
PL03;2019;04;minderjarig;Meppel;3
PL03;2019;04;minderjarig;Noordenveld;2
PL03;2019;04;minderjarig;Tynaarlo;2
PL03;2019;05;meerderjarig;Aa En Hunze;4
PL03;2019;05;meerderjarig;Amersfoort;1
PL03;2019;05;meerderjarig;Amsterdam;1
PL03;2019;05;meerderjarig;Assen;5
PL03;2019;05;meerderjarig;De Wolden;2
PL03;2019;05;meerderjarig;Emmen;2
PL03;2019;05;meerderjarig;Hoogeveen;11
PL03;2019;05;meerderjarig;Leeuwarden;59
PL03;2019;05;meerderjarig;Meppel;20
PL03;2019;05;meerderjarig;Midden-Drenthe;3
PL03;2019;05;meerderjarig;Noordenveld;3
PL03;2019;05;meerderjarig;Tynaarlo;12
PL03;2019;05;minderjarig;Aa En Hunze;1
PL03;2019;05;minderjarig;Assen;1
PL03;2019;05;minderjarig;Hoogeveen;3
PL03;2019;05;minderjarig;Meppel;4
PL03;2019;05;minderjarig;Tynaarlo;2
PL03;2019;06;meerderjarig;Aa En Hunze;12
PL03;2019;06;meerderjarig;Assen;10
PL03;2019;06;meerderjarig;Coevorden;2
PL03;2019;06;meerderjarig;De Wolden;1
PL03;2019;06;meerderjarig;Emmen;7
PL03;2019;06;meerderjarig;Groningen;2
PL03;2019;06;meerderjarig;Hoogeveen;13
PL03;2019;06;meerderjarig;Leeuwarden;28
PL03;2019;06;meerderjarig;Meppel;19
PL03;2019;06;meerderjarig;Midden-Drenthe;4
PL03;2019;06;meerderjarig;Noordenveld;4
PL03;2019;06;meerderjarig;Smallingerland;1
PL03;2019;06;meerderjarig;Tynaarlo;8
PL03;2019;06;meerderjarig;Westerveld;2
PL03;2019;06;minderjarig;Aa En Hunze;1
PL03;2019;06;minderjarig;Assen;1
PL03;2019;06;minderjarig;Coevorden;2
PL03;2019;06;minderjarig;Hoogeveen;1
PL03;2019;06;minderjarig;Leeuwarden;1
PL03;2019;06;minderjarig;Midden-Drenthe;1
PL03;2019;07;meerderjarig;Aa En Hunze;5
PL03;2019;07;meerderjarig;Assen;5
PL03;2019;07;meerderjarig;Coevorden;1
PL03;2019;07;meerderjarig;Emmen;3
PL03;2019;07;meerderjarig;Hoogeveen;9
PL03;2019;07;meerderjarig;Leeuwarden;47
PL03;2019;07;meerderjarig;Meppel;24
PL03;2019;07;meerderjarig;Midden-Drenthe;3
PL03;2019;07;meerderjarig;Noordenveld;4
PL03;2019;07;meerderjarig;Terschelling;1
PL03;2019;07;meerderjarig;Tynaarlo;7
PL03;2019;07;minderjarig;Aa En Hunze;8
PL03;2019;07;minderjarig;Groningen;1
PL03;2019;07;minderjarig;Leeuwarden;3
PL03;2019;07;minderjarig;Meppel;4
PL03;2019;07;minderjarig;Midden-Drenthe;1
PL03;2019;08;meerderjarig;Aa En Hunze;6
PL03;2019;08;meerderjarig;Assen;10
PL03;2019;08;meerderjarig;Borger-Odoorn;1
PL03;2019;08;meerderjarig;Coevorden;1
PL03;2019;08;meerderjarig;De Wolden;2
PL03;2019;08;meerderjarig;Emmen;2
PL03;2019;08;meerderjarig;Heerenveen;1
PL03;2019;08;meerderjarig;Hoogeveen;14
PL03;2019;08;meerderjarig;Leeuwarden;1
PL03;2019;08;meerderjarig;Meppel;13
PL03;2019;08;meerderjarig;Noordenveld;2
PL03;2019;08;meerderjarig;Ooststellingwerf;1
PL03;2019;08;meerderjarig;Tynaarlo;10
PL03;2019;08;minderjarig;Assen;2
PL03;2019;08;minderjarig;Hoogeveen;3
