Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
28-05-2017,28-05-2017,28-05-2017,11:00,18:00,Swan Market Utrecht,Vredenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
22-05-2017,31-05-2017,28-05-2017,12:00,21:00,Foodtruck festival Maximaal Genieten,Maximapark,,Vergunning verstrekt
23-05-2017,13-06-2017,28-05-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,29-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,29-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
29-05-2017,01-06-2017,29-05-2017,18:00,21:00,SGWB Avondvierdaagse Leidsche Rijn,Castellum Hoge Woerd,Versterkt geluid wegafsluiting,Vergunning verstrekt
29-05-2017,01-06-2017,29-05-2017,18:00,21:00,Avondvierdaagse Vechtzoom,Sportpark Vechtzoom en route,wegafsluiting,Vergunning verstrekt
01-05-2017,30-06-2016,30-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,30-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
29-05-2017,01-06-2017,30-05-2017,18:00,21:00,SGWB Avondvierdaagse Leidsche Rijn,Castellum Hoge Woerd,,Vergunning verstrekt
29-05-2017,01-06-2017,30-05-2017,18:00,21:00,Avondvierdaagse Vechtzoom,Sportpark Vechtzoom en route,wegafsluiting,Vergunning verstrekt
29-05-2017,01-06-2017,30-05-2017,18:00,21:00,SGWB Avondvierdaagse Leidsche Rijn,Castellum Hoge Woerd,Versterkt geluid wegafsluiting,Vergunning verstrekt
01-05-2017,30-06-2016,31-05-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,31-05-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
29-05-2017,01-06-2017,31-05-2017,18:00,21:00,SGWB Avondvierdaagse Leidsche Rijn,Castellum Hoge Woerd,,Vergunning verstrekt
29-05-2017,01-06-2017,31-05-2017,18:00,21:00,Avondvierdaagse Vechtzoom,Sportpark Vechtzoom en route,wegafsluiting,Vergunning verstrekt
29-05-2017,01-06-2017,31-05-2017,18:00,21:00,SGWB Avondvierdaagse Leidsche Rijn,Castellum Hoge Woerd,Versterkt geluid wegafsluiting,Vergunning verstrekt
01-06-2017,02-06-2017,01-06-2017,08:00,20:00,Filmopnamen,Winkel van sinkel,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,01-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
18-05-2017,01-06-2017,01-06-2017,09:00,23:00,Puur Geluk,Domplein,bouwsels,Vergunning verstrekt
25-05-2017,30-06-2017,01-06-2017,12:00,18:00,Zero Footprint Campus,Genevelaan,Versterkt geluid  bouwsels,Vergunning verstrekt
01-06-2017,01-06-2017,01-06-2017,12:00,12:30,Opening iktoon-maand,Trappen Jaarbeurszijde,Versterkt geluid  bouwsels,Gaat niet door
30-05-2017,06-06-2017,01-06-2017,16:00,23:00,Festival Trek,Griftpark,versterkt geluid,Vergunning verstrekt
29-05-2017,01-06-2017,01-06-2017,17:45,21:00,SGWB Avondvierdaagse Leidsche Rijn,Castellum Hoge Woerd,Versterkt geluid wegafsluiting,Vergunning verstrekt
29-05-2017,01-06-2017,01-06-2017,18:00,21:00,SGWB Avondvierdaagse Leidsche Rijn,Castellum Hoge Woerd,,Vergunning verstrekt
29-05-2017,01-06-2017,01-06-2017,18:00,21:00,Avondvierdaagse Vechtzoom,Sportpark Vechtzoom en route,wegafsluiting,Vergunning verstrekt
27-04-2017,14-09-2017,01-06-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
01-06-2017,02-06-2017,02-06-2017,08:00,20:00,Filmopnamen,Winkel van sinkel,bouwsels,Vergunning verstrekt
02-06-2017,02-06-2017,02-06-2017,09:00,16:00,Nationale Dag van de Vermisten,Moreelse park,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,02-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
02-06-2017,03-06-2017,02-06-2017,12:00,17:30,Fonkeltoon,Julianapark,,Gaat niet door
31-05-2017,04-06-2017,02-06-2017,12:00,23:00,Summum Festival,Haarrijnseplas,Versterkt geluid,Vergunning verstrekt
23-05-2017,13-06-2017,02-06-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
30-05-2017,06-06-2017,02-06-2017,16:00,23:55,Festival Trek,Griftpark,versterkt geluid,Vergunning verstrekt
02-06-2017,02-06-2017,02-06-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,03-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
03-06-2017,03-06-2017,03-06-2017,10:00,21:00,Benefietconcert,Park Lepelenburg,Versterkt geluid,Vergunning verstrekt
03-06-2017,03-06-2017,03-06-2017,10:00,17:00,Braderie Vasco da Gamalaan,Vasco da Gamalaan,wegafsluiting bouwsels,Vergunning verstrekt
02-06-2017,03-06-2017,03-06-2017,12:00,17:30,Fonkeltoon,Julianapark,,Gaat niet door
03-06-2017,03-06-2017,03-06-2017,13:00,23:00,Districtfeest,"University College, campusplein",Versterkt geluid  bouwsels,Vergunning verstrekt
23-05-2017,13-06-2017,03-06-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
30-05-2017,06-06-2017,03-06-2017,16:00,23:55,Festival Trek,Griftpark,versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,04-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
04-06-2017,04-06-2017,04-06-2017,09:00,15:00,Pinksterviering gezamenlijke kerkenOvervecht,Overvecht,Versterkt geluid  bouwsels,Vergunning verstrekt
04-06-2017,04-06-2017,04-06-2017,11:00,19:00,Roeiregatta Weerdzicht,Weerdsluis,Versterkt geluid,Vergunning verstrekt
04-06-2017,04-06-2014,04-06-2017,11:30,19:00,Zingende Beelden,Maximapark,Versterkt geluid  bouwsels,Vergunning verstrekt
04-06-2017,04-06-2017,04-06-2017,14:00,22:00,Klein New Orleans,Breedstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
23-05-2017,13-06-2017,04-06-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
30-05-2017,06-06-2017,04-06-2017,16:00,23:55,Festival Trek,Griftpark,versterkt geluid,Vergunning verstrekt
03-06-2017,06-06-2017,04-06-2017,12.00,23.00,Kermis de Klop,Fort aan de Klop,Versterkt geluid  bouwsels,Vergunning verstrekt
03-06-2017,05-06-2017,04-06-2017,21.00,01:00,Golden Tentfeest,Joostenlaan,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,05-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
04-06-2017,06-06-2017,05-06-2017,10:00,16:00,Open Boerderijdag,Thematerkade,,Vergunning verstrekt
05-06-2017,05-06-2017,05-06-2017,11:00,16:30,AALO Step Event,Atletiekbaan Overvecht,Versterkt geluid,Vergunning verstrekt
05-03-2017,03-12-2017,05-06-2017,11:00,18:00,de Streekmarkt,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
02-06-2017,06-06-2017,05-06-2017,12:00,21:00,Culturele Zondag: Utrecht Centraal,"Binnenstad Utrecht, diverse locaties.",Versterkt geluid  bouwsels,Vergunning verstrekt
30-05-2017,06-06-2017,05-06-2017,12:00,22:00,Festival Trek,Griftpark,versterkt geluid,Vergunning verstrekt
23-05-2017,13-06-2017,05-06-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
05-06-2017,13-08-2017,05-06-2017,15:00,16:00,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
03-06-2017,06-06-2017,05-06-2017,12.00,23.00,Kermis de Klop,Fort aan de Klop,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,06-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,07-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
07-06-2017,07-06-2017,07-06-2017,11:00,18:00,Lukkie on tour,Utrecht CS,,Gaat niet door
05-06-2017,13-06-2017,07-06-2017,14:00,22:00,mini kermis,Hof Ter Weydeweg,Versterkt geluid  bouwsels,Vergunning verstrekt
07-06-2017,07-06-2017,07-06-2017,15:30,19:30,Wijkmozaïek in Zuilen,ZIMIHC theaterZuilen,Versterkt geluid,Vergunning verstrekt
07-06-2017,15-06-2017,07-06-2017,18:00,23:00,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
07-06-2017,07-06-2017,07-06-2017,19.30,21.30,Zomeravondcup 2017,atletiekbaan Overvecht,,Vergunning verstrekt
07-06-2017,15-06-2017,08-06-2017,08:00,23:00,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,08-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
08-06-2017,08-06-2017,08-06-2017,10:00,20:00,Platen en CD Beurs,Vredenburg,,Vergunning verstrekt
05-06-2017,13-06-2017,08-06-2017,14:00,22:00,mini kermis,Hof Ter Weydeweg,Versterkt geluid  bouwsels,Vergunning verstrekt
27-04-2017,14-09-2017,08-06-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
07-06-2017,15-06-2017,09-06-2017,08:00,23:00,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,09-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
07-06-2017,20-06-2017,09-06-2017,12:00,17:00,Sense of Place,Abraham Dolehof,,Vergunning verstrekt
05-06-2017,13-06-2017,09-06-2017,14:00,22:00,mini kermis,Hof Ter Weydeweg,Versterkt geluid  bouwsels,Vergunning verstrekt
06-06-2017,13-06-2017,09-06-2017,17:00,23:00,FNV Houswarming Festival,Pand van de FNV aan de Hertogswetering,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
08-06-2017,10-06-2017,09-06-2017,17:00,23:00,Elevator Sessions,Van Lieflandlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-06-2017,09-06-2017,09-06-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
09-06-2017,10-06-2017,10-06-2017,06:00,23:00,Wijkfeest Wittevrouwen,Rondom de achtertuin Goedestraat,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
07-06-2017,15-06-2017,10-06-2017,08:00,23:00,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
10-06-2017,10-06-2017,10-06-2017,09:00,17:00,Braderie,Rijnlaan,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
10-06-2017,10-06-2017,10-06-2017,09:00,16:00,Waterwinmarkt,Ella Fitzgeraldplein ,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,10-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
08-06-2017,12-06-2017,10-06-2017,09:00,15:00,Dag van de Munt 2017,Muntgebouw van de Koninklijke Nederlandse Munt,wegafsluiting bouwsels,Vergunning verstrekt
07-06-2017,11-06-2017,10-06-2017,09:30,18:00,VVT Voetbalfestival,USV Elinkwijk,Versterkt geluid  bouwsels,Gaat niet door
09-06-2017,11-06-2017,10-06-2017,10:00,00:00,Amelisweerdcup 2017,Sportcomplex Koningsweg,Versterkt geluid,Vergunning verstrekt
10-06-2017,11-06-2017,10-06-2017,13:00,21:00,Ouderdagen Veritas,Hieronymusplantsoen,Versterkt geluid,Vergunning verstrekt
09-06-2017,11-06-2017,10-06-2017,14:00,23:00,Bourgondisch Vleuten,Dorpsplein,Versterkt geluid wegafsluiting,Vergunning verstrekt
05-06-2017,13-06-2017,10-06-2017,14:00,22:00,mini kermis,Hof Ter Weydeweg,Versterkt geluid  bouwsels,Vergunning verstrekt
23-05-2017,13-06-2017,10-06-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
10-06-2017,12-06-2017,10-06-2017,15:00,03:00,Filmopnamen,Papendorpsweg,wegafsluiting bouwsels,Vergunning verstrekt
10-06-2017,11-06-2017,10-06-2017,16:00,23:00,Biton Open Air,Lucasbolwerk,Versterkt geluid,Gaat niet door
10-06-2017,10-06-2017,10-06-2017,18:30,23:00,Tuindorp Culinair,Grasveld Willem de Zwijgerplantsoen,,Vergunning verstrekt
10-06-2017,10-06-2017,10-06-2017,20:00,23:00,Persgroep personeelsfeest,Werkspoor Werkspoorkathedraal,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
09-06-2017,11-06-2017,11-06-2017,00:00,10:00,Amelisweerdcup 2017,Sportcomplex Koningsweg,Versterkt geluid,Vergunning verstrekt
07-06-2017,15-06-2017,11-06-2017,08:00,23:00,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
11-06-2017,11-06-2017,11-06-2017,09:00,20:00,Hondadag 2017,USV Hercules,,Vergunning verstrekt
01-05-2017,30-06-2016,11-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
08-06-2017,12-06-2017,11-06-2017,09:30,16:00,Ladiesrun Utrecht,Cinemec en omgeving,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
12-03-2017,08-10-2017,11-06-2017,11:00,18:00,"Home Made Market ""on tour""",Vredenburg,Versterkt geluid  bouwsels,Gaat niet door
28-05-2017,24-09-2017,11-06-2017,11:00,18:00,"De Klanksteen verbindt door Muziek,Kunsten Cultuur",Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
11-06-2017,11-06-2017,11-06-2017,11:30,15:30,Run for KiKa Utrecht,Maximapark,Versterkt geluid  bouwsels,Vergunning verstrekt
11-06-2017,11-06-2017,11-06-2017,12:00,21:00,Markt Le Bazzare ,Het parkeerterrein buiten Vechtclub XL,Versterkt geluid,Vergunning verstrekt
11-06-2017,11-06-2017,11-06-2017,13:00,20:00,Markt om de hoek,Oosterspoorbaan,,Vergunning verstrekt
10-06-2017,11-06-2017,11-06-2017,13:00,21:00,Ouderdagen Veritas,Hieronymusplantsoen,Versterkt geluid,Vergunning verstrekt
05-06-2017,13-06-2017,11-06-2017,14:00,22:00,mini kermis,Hof Ter Weydeweg,Versterkt geluid   bouwsels,Vergunning verstrekt
23-05-2017,13-06-2017,11-06-2017,14:00,00:00,Theater Utrecht-The Family,Paardenkathedraal,Versterkt geluid  bouwsels,Vergunning verstrekt
10-06-2017,12-06-2017,11-06-2017,15:00,03:00,Filmopnamen,Papendorpsweg,wegafsluiting bouwsels,Vergunning verstrekt
05-06-2017,13-08-2017,11-06-2017,15:00,16:00,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
11-06-2017,11-06-2017,11-06-2017,  12:00, 18:00,GroenmoetjeDoen!-dag,Ecologische binnentuin de Bikkershof,Versterkt geluid,Vergunning verstrekt
07-06-2017,15-06-2017,12-06-2017,08:00,23:00,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,12-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
07-06-2017,15-06-2017,13-06-2017,08:00,23:00,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,13-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
13-06-2017,13-06-2017,13-06-2017,18:00,23:30,Uithof Survivalrun,Sportcentrum Olympos,,Vergunning verstrekt
07-06-2017,15-06-2017,14-06-2017,08:00,23:45,Beachweek Utrecht 2017,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,14-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
12-06-2017,30-06-2017,15-06-2017,09:00,23:59,Post-Fossil City Exhibition,Stadsplateau,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,15-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
15-06-2017,16-06-2017,15-06-2017,10:00,23:00,RAUM Expositie,Cultuur kavel F2,Versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,15-06-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,16-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
16-06-2017,17-06-2017,16-06-2017,17:00,01:00,Gracht&Nacht,Korte minrebroederstraat,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
16-06-2017,16-06-2017,16-06-2017,17:00,22:00,Familiefeest Torenpleinschool,Schoolplein Torenpleinschool,Versterkt geluid,Vergunning verstrekt
16-06-2017,16-06-2017,16-06-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
01-05-2017,30-06-2016,17-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
17-06-2017,18-06-2017,17-06-2017,10:00,19:00,SpringKussenFestival,Maximapark,,Vergunning verstrekt
16-06-2017,17-06-2017,17-06-2017,10:00,17:00,Braderie WKC de Klop,WKC de Klop,bouwsels,Vergunning verstrekt
17-06-2017,17-06-2017,17-06-2017,10:00,20:00,Volleybaltoernooi Oog in Al,Park Oog in Al,Versterkt geluid,Vergunning verstrekt
17-06-2017,17-06-2017,17-06-2017,14:00,23:00,Pride Street Party,Op en Rond de Jacobibrug (Oudegracht),Versterkt geluid wegafsluiting bouwsels,Gaat niet door
17-0-62017,17-06-2017,17-06-2017,14:00,22:00,Maximus Zomer Festival,Pratumplaats,Versterkt geluid,Vergunning verstrekt
07-06-2017,18-06-2017,17-06-2017, 16:00, 23:00,RUBBER's UCP Afterparty,Jacobskerkhof,Versterkt geluid  bouwels,Vergunning verstrekt
17-06-2017,17-06-2017,17-06-2017,12.00,17:00,Utrecht Canal Pride 2017,Oudegracht,Versterkt geluid,Vergunning verstrekt
17-06-2017,17-06-2017,17-06-2017,15.00,23.00,Haring & Oesterparty,Korte Minrebroederstraat,Versterkt geluid  bouwsels,Gaat niet door
17-06-2017,17-06-2017,17-06-2017,17.30,18.30,Sacramentsprocessie,Bonifatiusstraat,,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,07:00,22:00,Maximus Ride,Pratumplaats,,Vergunning verstrekt
01-05-2017,30-06-2016,18-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
16-06-2017,19-06-2017,18-06-2017,09:30,19:00,SingelSwim Utrecht,Wittevrouwensingel,Versterkt geluid wegafsluiting,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,10:00,17:00,Braderie WKC Plantage,WKC Plantage,bouwsels,Vergunning verstrekt
17-06-2017,18-06-2017,18-06-2017,10:00,20:00,SpringKussenFestival,Maximapark,,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,10:00,14:00,De 10 kilometer van Nederland,Atletiekbaan Overvecht,Versterkt geluid wegafsluiting,Vergunning verstrekt
16-06-2017,18-06-2017,18-06-2017,11:00,19:00,Dag van het Wilhelminapark,Wilhelminapark ,Versterkt geluid  bouwsels,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,11:00,18:00,Trots op het Berlijnplein,Berlijnplein,Versterkt geluid,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,11:00,17:00,Platen en CD Beurs,Janskerkhof,bouwsels,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,11:00,13:30,Parkdienst Leidsche Rijn,Maximapark,Versterkt geluid,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,12:00,17:00,Strijkviertel goes Ibiza,Strijkviertel,,Vergunning verstrekt
18-06-2017,17-09-2017,18-06-2017,13:00,17:00,A Lazy Sunday Afternoon,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,13:00,21:00,Parkdag,Griftpark,Versterkt geluid,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,13:00,17:30,Kinderklapstoelconcert,Koekoeksplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-06-2017,13-08-2017,18-06-2017,15:00,16:00,Zomerprogramma Podium Hoge Woerd,Podium Hoge Woerd,Versterkt geluid,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,13.00,19.00,Activiteitendagen Griftpark,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
18-06-2017,18-06-2017,18-06-2017,14.00,17.00,Classic Car Meeting,Dorpsplein,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,19-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
19-06-2017,22-06-2017,19-06-2017,08.00,08.00,Camping 't Huis aan de Vecht,Costa Ricadreef,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,20-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
20-06-2017,23-06-2017,20-06-2017,18:00,22:00,A4d-demeern-vleuten,sportpark Fletiomare,Versterkt geluid,Vergunning verstrekt
19-06-2017,22-06-2017,20-06-2017,08.00,08.00,Camping 't Huis aan de Vecht,Costa Ricadreef,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,21-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
20-06-2017,23-06-2017,21-06-2017,18:00,22:00,A4d-demeern-vleuten,sportpark Fletiomare,Versterkt geluid,Vergunning verstrekt
19-06-2017,22-06-2017,21-06-2017,08.00,08.00,Camping 't Huis aan de Vecht,Costa Ricadreef,bouwsels,Vergunning verstrekt
19-06-2017,22-06-2017,21-06-2017,14.00,23.00,Nationale Haringpartij,Kasteel De Haar,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,22-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
20-06-2017,23-06-2017,22-06-2017,18:00,22:00,A4d-demeern-vleuten,sportpark Fletiomare,Versterkt geluid,Vergunning verstrekt
27-04-2017,14-09-2017,22-06-2017,20:30,23:00,Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
19-06-2017,22-06-2017,22-06-2017,08.00,08.00,Camping 't Huis aan de Vecht,Costa Ricadreef,bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,23-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
20-06-2017,27-06-2017,23-06-2017,12:00,00:00,Lepeltje Lepeltje,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
20-06-2017,23-06-2017,23-06-2017,18:00,22:00,A4d-demeern-vleuten,sportpark Fletiomare,Versterkt geluid,Vergunning verstrekt
23-06-2017,23-06-2017,23-06-2017,20:00,22:30,Utrecht Skate Parade,Lucasbolwerk,Versterkt geluid,Vergunning verstrekt
23-06-2017,23-06-2017,23-06-2017,  11:45,  13:30,Huwelijksceremonie,Maximapark,Versterkt geluid  bouwsels,Vergunning verstrekt
23-06-2017,25-06-2017,24-06-2017,08:00,21:00,HomeRide & HomeRun,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,24-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
23-06-2017,25-06-2017,24-06-2017,09:00,18:00,Braderie WKC Kanaleneiland,WKC Kanaleneiland,wegafsluiting bouwsels,Vergunning verstrekt
24-06-2017,24-06-2017,24-06-2017,10:00,17:00,Platen en CD Beurs,Mariaplaats,,Vergunning verstrekt
24-06-2017,24-06-2017,24-06-2017,10:00,16:00,Puur Lunetten - Streekmarkt,Winkelcentrum Lunetten,Versterkt geluid,Vergunning verstrekt
24-06-2017,24-06-2017,24-06-2017,10:30,16:00,Nationale Massagedag,Mariaplaats,,Vergunning verstrekt
24-06-2017,25-06-2017,24-06-2017,12:00,20:00,Utrechts Wielerweekend 2017,Wilhelminapark,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
19-06-2017,25-06-2017,24-06-2017,12:00,23:00,40UP Zomerfestival,Grasweide Papendorp,Versterkt geluid wegafsluiting,Vergunning verstrekt
20-06-2017,27-06-2017,24-06-2017,12:00,00:00,Lepeltje Lepeltje,Park Lepelenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
23-06-2017,26-06-2017,24-06-2017,17:00,00:00,Midzomernachtfeest,Nieuw Rotsoord,Versterkt geluid,Vergunning verstrekt
24-06-2017,24-06-2017,24-06-2017,19:00,23:00,Midzomerconcert,Maximapark,,Vergunning verstrekt
23-06-2017,25-06-2017,25-06-2017,08:00,19:00,HomeRide & HomeRun,Domplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
01-05-2017,30-06-2016,25-06-2017,09:00,18:00,Zandverhaal,Domplein,bouwsels,Vergunning verstrekt
25-06-2017,25-06-2017,25-06-2017,10:00,13:00,Vrouwentriathlon,Haarrijnse Plas,,Vergunning verstrekt
23-06-2017,25-06-2017,25-06-2017,10:00,17:00,Braderie WKC Kanaleneiland,WKC Kanaleneiland,wegafsluiting bouwsels,Vergunning verstrekt
25-06-2017,25-06-2017,25-06-2017,11:00,13:30,Lombok Kade Concert,Muntplein,Versterkt geluid wegafsluiting,Gaat niet door
24-06-2017,25-06-2017,25-06-2017,11:00,16:30,Utrechts Wielerweekend 2017,Maliebaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
05-03-2017,03-12-2017,25-06-2017,11:00,18:00,de Streekmarkt,Park Lepelenburg,Versterkt geluid  bouwsels,Gaat niet door
28-05-2017,24-09-2017,25-06-2017,11:00,18:00,"De Klanksteen verbindt door Muziek,Kunsten Cultuur",Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
25-06-2017,25-06-2017,25-06-2017,11:00,18:00,Swan Market Utrecht,Vredenburg,Versterkt geluid  bouwsels,Vergunning verstrekt
25-06-2017,25-06-2017,25-06-2017,12:00,20:00,Campusfestival,Burchtpoort 5,Versterkt geluid  bouwsels,Vergunning verstrekt
25-05-2017,30-06-2017,25-06-2017,12:00,18:00,Zero Footprint Campus,Genevelaan,Versterkt geluid  bouwsels,Vergunning verstrekt
25-06-2017,25-06-2017,25-06-2017,12:00,18:00,Proef Centrum Vleuterweide,Winkelcentrum Vleuterweide,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
25-06-2017,25-06-2017,25-06-2017,12:00,19:00,Ele 10 jaar,Restaurant Ele Tapas,,Vergunning verstrekt
