OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,OBEGINTIJD,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,BRON,REF_OVERWEG_PUIC,REF_PORTAAL_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,OPPERVLAKTE,LENGTE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
120,02ee2834-386c-43de-b1d0-9542a6eec00f,,60,,Bestaand,,,Fugro,cd124d56-371f-4419-99f1-78b128d14b0a,f796cfe3-0970-4ea8-b231-ccec4223d896,,,,,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,16.762269,"16,762269",-5.594781,"-5,594781",ProRail,170444.509,371469.725,51.33224947,5.60880858,Oud Heeze - Maarheeze,OHZE-MZ,Vrije baan
121,6e29830b-f471-4933-9554-9eed15bd7dc0,,60,,Bestaand,,,Arcadis,ba9f236c-f8a0-44b6-a3c1-0c722af53cfa,235bd933-af58-4d73-8280-bd3afab30e05,,,,,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,12.574777,"12,574777",7.419077,"7,419077",ProRail,219495.209,457799.129,52.10466633,6.32859828,Vorden,VD,PPLG
122,d4623d07-027c-4955-92a1-2adcabda7546,,60,,Bestaand,,,Arcadis,998b3dfc-605a-4c80-9854-91ae94eb697a,49fd779c-ad1f-472a-8a2c-1fddd5f8e4ae,,,,,Wd-Ledn,Woerden - Leiden Centraal ,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,19.615985,"19,615985",4.954276,"4,954276",ProRail,103048.481,460348.082,52.12889733,4.62849425,Zoeterwoude Oost - Alphen a/d Rijn,ZTWO-APN,Vrije baan
123,20e1bb1d-2d45-4c50-9a90-981f7bdf06e7,,60,,Bestaand,,,Fugro,37253f0d-0f66-403c-9a72-5e0d1bbb49a7,dae63c15-17dd-414d-bdf8-ed99164f3efd,,,,,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,67.603765,"67,603765",-7.203204,"-7,203204",ProRail,180339.098,361888.882,51.245774,5.75009773,Weert - Haelen,WT-HLN,Vrije baan
124,766976b5-0541-4047-a996-7fff17e994bd,,60,,Bestaand,,,Arcadis,6b20f073-f37d-4fb7-ae1c-46ef5332c448,7a83df4a-ebad-480a-a164-7a3b9b074ac2,,,,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,62.14522,"62,145220",6.694795,"6,694795",ProRail,216759.691,585858.913,53.25571541,6.31260294,Buitenpost - Grijpskerk Aansl.,BP-GKA,Vrije baan
125,aad461ef-94fa-452d-8999-08a00d9ba142,,60,,Bestaand,,,Fugro,577a8767-a375-4f4f-9b71-36bdc6b37118,317b020c-2178-458a-ad77-11c54dc3f5cc,,,,,Lg-Spv,Landgraaf - Simpelveld ,309,,309,309__,Landgraaf - Simpelveld,2.066862,"2,066862",5.160079,"5,160079",ProRail,201352.852,322438.298,50.88985191,6.04594271,Landgraaf - Kerkrade,LG-KRD,Vrije baan
126,fb426fba-486a-4d41-a3ad-b594e0c0eec6,,60,,Bestaand,,,Fugro,f8feca22-c2dd-4e06-9b68-7af28323a897,68fbdde6-b5fd-4d8a-98cc-5addbf33a1a1,,,,,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,30.889361,"30,889361",7.509533,"7,509533",ProRail,155696.851,414963.135,51.72340598,5.39728663,Oss - 's Hertogenbosch,OSS-HT,Vrije baan
127,00121724-f5c5-48d7-b224-324875e15504,,60,,Bestaand,,,Fugro,308b94dc-5226-4b8d-bb02-baff055effe9,7383663d-eefc-4555-ac52-52d2d482a300,,,,,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,105.800783,"105,800783",-5.508258,"-5,508258",ProRail,44136.447,372435.561,51.33028174,3.79643024,Sas van Gent,SVG,NCBG
128,43a49e03-cb58-4095-a963-e3b979c7c8c0,,60,,Bestaand,,,Arcadis,9673392a-90af-40ef-8f6b-d1f54fde5051,42a82c85-179b-4ba4-9766-f0c644f2fbca,,,,,Est-Gdm,Elst - Geldermalsen ,511,,511,511__,Vork,2.872776,"2,872776",4.494365,"4,494365",ProRail,186014.657,435069.756,51.90326696,5.83786688,Elst Aansl.,ESTA,PPLG
129,e0b1f09e-7615-4852-9d93-0a2d387a9895,,60,,Bestaand,,,Arcadis,f5841b9a-ec12-4ad7-b900-18356a0227e9,d005779b-46d8-4382-9299-d3fe170e2574,,,,,Hlg-Nscg,Harlingen - Nieuweschans Grens ,548,,548,548__,Waterhuizen Aansl.,86.833145,"86,833145",-8.20427,"-8,204270",ProRail,239258.034,578218.032,53.18400161,6.64764187,Zuidbroek - Waterhuizen Aansl.,ZB-WHA,Vrije baan
130,10af94f2-51c8-468b-bfaa-8219a1d6f8c7,,60,,Bestaand,,,Arcadis,3ed03f35-2cb4-4cec-b548-a3054b8fd3af,5dfb8ea3-3a41-498b-9891-c6a96b3e22d3,,,,,Zd-Ekz,Zaandam - Enkhuizen ,524,a,524,524_a,Zaandam,1.118611,"1,118611",-5.307878,"-5,307878",ProRail,115580.395,496015.478,52.45048738,4.80733646,Zaandam Kogerveld - Zaandam,ZDK-ZD,Vrije baan
131,c887cb1b-47b2-4796-9a26-ee7edb8713b8,,120,,Bestaand,,,Fugro,15d9f17b-6340-446f-aec9-2a59a45d7e97,7f393ff0-8589-4ae4-8bd6-23bf1c782c72,,,,,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,39.522178,"39,522178",72.639764,"72,639764",ProRail,62618.305,438677.676,51.92888831,4.04401885,"Rotterdam, Emplacement Maasvlakte",MVT_707,NCBG
132,eec297e4-d985-4310-8966-232df41889f8,,60,,Bestaand,,,Arcadis,d6e237a0-f6f3-4473-b2c3-9fae57ef3f05,5917308d-32c7-45c1-8bda-e4ade4c74890,,,,,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,110.585765,"110,585765",-7.655129,"-7,655129",ProRail,207507.369,532272.369,52.77520669,6.16531928,Steenwijk - Meppel,SWK-MP,Vrije baan
133,40134770-a002-413c-aace-6d9e0b315719,,60,,Bestaand,,,Arcadis,7d225f86-16fe-413a-99d5-fd295cfb3675,c4a8aec1-0204-47ea-bd27-8d2de7b10537,,,,,Gn-Dz,Groningen - Delfzijl ,006,,6,006__,Groningen - Sauwerd,2.430771,"2,430771",6.079317,"6,079317",ProRail,232080.623,582115.534,53.22009695,6.54122997,Groningen - Groningen Noord,GN-GNN,Vrije baan
134,65477b29-2630-4298-ba14-89221fc2e294,,60,,Bestaand,,,Fugro,94f5a729-a611-4662-ac1b-22f067ff09c0,a9d8dc89-e58d-400a-8006-8fd70bcefa88,,,,,Erp-Erpelbw,"Rotterdam, Emplacement Europoort - Europoort Elbeweg ",474,a,474,474_a,Rotterdam Europoort 1,100.962759,"100,962759",-8.05045,"-8,050450",ProRail,68924.756,439650.189,51.93863977,4.13544692,"Rotterdam, Emplacement Europoort",ERP,NCBG
135,93f8ca27-a754-4e6e-a83a-33480f9efb1e,,60,,Bestaand,,,Fugro,e6a5e559-4b84-4a47-9c21-97cdda14bb84,a9e11165-b4ec-4372-8f4e-caa6756eec4c,,,,,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,79.317036,"79,317036",11.83569,"11,835690",ProRail,191921.594,360170.899,51.22969621,5.91579438,Weert - Haelen,WT-HLN,Vrije baan
136,2b2622d7-1a09-450e-83b7-8b0afdb2690d,,60,,Bestaand,,,Fugro,98dd7068-addc-4157-9d67-e84b90594b82,d586c47b-9e44-4738-9e40-09496ae3a2f5,,,,,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,823,a,823,823_a,Oosterhout Weststad,6.442515,"6,442515",52.255373,"52,255373","Derden - Overig - Braakman, Pantos Logistics",116550.486,407833.204,51.65800119,4.83153053,Oosterhout Weststad,OTW,NCBG
137,b5c22724-24cc-4f0b-9761-be567c24b113,,60,,Bestaand,,,Fugro,365258ce-4808-4cb2-ad8c-155db251ba37,59a6a061-b098-4155-a4db-9938b34efc97,,,,,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,16.554647,"16,554647",8.469472,"8,469472",ProRail,184799.269,330703.393,50.96524454,5.81137941,Beek = Elsloo - Lutterade Aansl.,BK-LUTA,Vrije baan
138,ab0ea2fc-d98b-400b-aa3a-b29363ac4342,,60,,Bestaand,,,Arcadis,fc93c4e1-0027-4c31-8755-c2a4ba64b31c,e8b6b2b9-ff87-4203-862e-34b446efbbfa,,,,,Est-Gdm,Elst - Geldermalsen ,042,,42,042__,Vork - Kesteren,21.436829,"21,436829",-3.363428,"-3,363428",ProRail,167850.27,438039.723,51.93067831,5.57403916,Kesteren,KTR,PPLG
139,3680b5f0-e716-4b5b-a49c-a82d975ec25b,,60,,Bestaand,,,Arcadis,ef92be4b-9450-4446-9c70-5f7fd865d4c6,50703e8e-c04c-4cb5-8f9a-9e1da4a0283b,,,,,Ah-Zl,Arnhem - Zwolle ,030,,30,030__,Zutphen - Deventer,31.315136,"31,315136",9.746815,"9,746815",ProRail,212270.976,465323.631,52.1730855,6.22442953,Zutphen - Deventer,ZP-DV,Vrije baan
140,6f8a388b-aa74-4b2f-b3f8-a9b6c25533ec,,60,,Bestaand,,,Fugro,70fa7c7a-baa0-4434-be33-3303ab953e71,bee71403-2e6c-4f53-a522-5db27a8d03ff,,,,,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,100.815052,"100,815052",-3.836282,"-3,836282",ProRail,46148.552,368194.244,51.29255978,3.82659285,Sas van Gent,SVG,NCBG
141,1220e8f4-4873-482f-8d19-901767697bf3,,60,,Bestaand,,,Arcadis,62a4bf47-31e2-4008-bdb2-10f23502cef8,a21c0b98-b690-4ba7-8822-54165934bc70,,,,,Ut-Amf,Utrecht - Amersfoort ,090,,90,090__,Den Dolder - Amersfoort,15.806312,"15,806312",-7.853517,"-7,853517",ProRail,149016.601,461880.099,52.14507492,5.29979021,Amersfoort - Den Dolder,AMF-DLD,Vrije baan
142,8ec94131-226b-4c78-83b0-a6bcea7d4f28,,60,,Bestaand,,,Fugro,7dce946b-2365-4b31-ba26-66b845b53497,29941d38-ed76-4e9a-8534-38a855eaa7a4,,,,,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,6.788588,"6,788588",-7.689693,"-7,689693",ProRail,101606.588,406728.512,51.64684822,4.61574779,Zevenbergen - Lage Zwaluwe,ZVB-ZLW,Vrije baan
143,f91bcf73-2675-4773-bca2-7376a362f4d9,DUMMY,60,,Bestaand,,,Fugro,df0a9904-d5ce-45de-bd5f-f6dec7f053d3,a419289c-b9ad-45fa-bf90-67e1756e9015,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,34.50424,"34,504240",-6.943161,"-6,943161",ProRail,189810.752,347215.171,51.1133771,5.88431189,Susteren - Maasbracht,SRN-MBT,Vrije baan
144,1247cc9c-1ae4-48ad-82f4-b4010de883d9,,60,,Bestaand,,,Fugro,df0a9904-d5ce-45de-bd5f-f6dec7f053d3,1fefdeaa-b4d9-409a-bf2e-40195df0ecda,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,34.541097,"34,541097",5.367125,"5,367125",ProRail,189837.363,347243.946,51.11363411,5.8846947,Susteren - Maasbracht,SRN-MBT,Vrije baan
145,cdf763f1-b5fd-443c-878a-fe4b931f5cc3,,60,,Bestaand,,,Fugro,276b720e-0fa6-444c-ab59-44184b60266f,f90173c2-2627-4960-8665-149003ab4d16,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,6.781998,"6,781998",-9.442499,"-9,442499",ProRail,84268.653,391895.911,51.5116219,4.36827018,Roosendaal - Kragge,RSD-KRGE,Vrije baan
146,c2145db4-e8a7-4c5d-a113-decb3e2eb3c3,,60,,Bestaand,,,Fugro,c12d20c5-a695-4ece-ad6a-610eafa7e8f6,0101efb3-9f0a-44b4-a15a-6b9ff94afc47,,,,,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,20.282631,"20,282631",7.620821,"7,620821",ProRail,171977.247,368300.695,51.30372005,5.63064927,Maarheeze - Weert,MZ-WT,Vrije baan
147,d6633910-06ab-4d01-bba4-66fafa2f81a3,,60,,Bestaand,,,Fugro,05226c46-8f1e-4f96-a280-418f2c4c3ef9,d0223377-6586-4fa6-92d6-6593634c16d7,,,,,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,29.955005,"29,955005",-5.86215,"-5,862150",ProRail,181915.239,321144.097,50.87946265,5.76961584,Maastricht - Valkenburg,MT-VK,Vrije baan
148,2c6b296c-b124-40a6-9f18-bad8dbe2ac51,,60,,Bestaand,,,Fugro,37809172-1c0e-4240-8051-5c1bb3b8e6a0,dfad2fc6-aaa8-4454-97ae-0bfcdbd0536d,,,,,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,9.369304,"9,369304",-7.805832,"-7,805832",ProRail,121493.409,399907.579,51.58708049,4.90372302,Gilze = Rijen - Breda,GZ-BD,Vrije baan
149,975414bf-3f91-40a2-9119-605e37721490,,60,,Bestaand,,,Arcadis,ffc240e5-0b37-4763-915d-86dd343ba6d6,f9e30551-1fea-497f-8f79-c3bceb002428,,,,,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,22.17279,"22,172790",-9.175894,"-9,175894",ProRail,128884.025,509242.901,52.57015978,5.00199333,Hoorn - Purmerend Overwhere,HN-PMO,Vrije baan
150,4ca152bd-bb9d-4f50-b2c7-f0c6bb6ee3be,,60,,Bestaand,,,Fugro,b8b853fa-38ff-4d8a-b3a8-2df4f91cfd41,3910c6ba-aee1-4f1f-825e-34d698c81b91,,,,,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,72.854175,"72,854175",-6.276564,"-6,276564",ProRail,30312.037,386896.599,51.4573387,3.59305061,Vlissingen,VS,PPLG
151,0e572d9d-1b38-4dc9-9da1-e574d97252c3,,60,,Bestaand,,,Arcadis,34573903-2bad-4334-a41c-319e7d5d752c,7287c3d4-436b-44a7-b894-3d887f927674,,,,,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,69.665814,"69,665814",-8.797994,"-8,797994",ProRail,189309.676,491303.193,52.40847956,5.89142538,'t Harde,HDE,PPLG
152,fb2c39d8-35d8-4518-bb7e-1d2b1dcbd78f,,60,,Bestaand,,,Fugro,b3b7d6f0-878d-4f02-ac99-9918afcf53b7,fb997c1b-c30c-4f78-af8a-3b1df8ced18e,,,,,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,21.264361,"21,264361",-8.770365,"-8,770365",ProRail,91638.334,396348.992,51.55252299,4.47361782,Oudenbosch - Roosendaal,ODB-RSD,Vrije baan
153,3c64ad27-a898-4109-8b05-351d1eaaf15b,,60,,Bestaand,,,Arcadis,111dc443-fa5b-4dda-b274-50a8497b3821,995f36cb-b8e0-4735-b635-1b5ff0d00bde,,,,,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,34.975839,"34,975839",-8.369588,"-8,369588",ProRail,216079.426,441536.704,51.95890022,6.27584149,Doetinchem - Wehl,DTC-WL,Vrije baan
154,787bd92e-9aac-489d-8e47-48a6dc4e954d,,120,,Bestaand,,,Fugro,492a0917-eac2-4edd-a279-234ca49e4745,880c00f8-59f6-4aaf-b960-f57cbababd7e,,,,,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,476,b,476,476_b,Rotterdam Europoort 2,200.0313,"200,031300",-10.298647,"-10,298647",ProRail,77264.977,433306.96,51.882863,4.25814459,"Rotterdam, Emplacement Botlek Theemsweg",BOTTH,NCBG
155,c1efc0d3-bf4a-449d-845a-8a49b59dc265,DUMMY,60,,Bestaand,,,Fugro,13a0e337-50e7-4ecc-af43-52c41264aa48,049dcc6b-b395-409f-bb1b-3c49f9fb94b5,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,30.616923,"30,616923",-5.855543,"-5,855543",ProRail,188854.88,343437.975,51.0794834,5.8703053,Susteren,SRN,PPLG
156,4400bfda-3b59-446a-b5b7-453d9f166b90,DUMMY,60,,Bestaand,,,Fugro,1be06d30-ac93-4199-ad97-5a8bc20e012e,7e9fb97e-25bc-4073-9910-c999791a3f73,,,,,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,35.82273,"35,822730",-9.253785,"-9,253785",ProRail,190633.654,348245.223,51.12258478,5.89616542,Susteren - Maasbracht,SRN-MBT,Vrije baan
157,0bb73fa9-ae9a-4778-b203-707807ca7348,,60,,Bestaand,,,Arcadis,ed6f0fd8-b389-47bc-81a4-3d9303cdd0b1,4612f4c9-dbe3-4a14-92c7-c2a7baab5649,,,,,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,40.056528,"40,056528",5.36917,"5,369170",ProRail,157997.012,551786.499,52.95310405,5.43180093,Stavoren - Workum,STV-WK,Vrije baan
158,47819ae5-4b53-4819-9498-ce7374b8e16c,,60,,Bestaand,,,Arcadis,d6e237a0-f6f3-4473-b2c3-9fae57ef3f05,4fa09735-9ed7-4cd7-95ad-961e326e9ed8,,,,,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,110.583291,"110,583291",7.40847,"7,408470",ProRail,207522.306,532275.525,52.7752336,6.16554111,Steenwijk - Meppel,SWK-MP,Vrije baan
159,bebdac2a-d7a9-44af-a97b-0610898e251e,,60,,Bestaand,,,Fugro,37809172-1c0e-4240-8051-5c1bb3b8e6a0,6634b02d-67c9-45bb-b235-8e60415995e9,,,,,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,9.396795,"9,396795",7.1459,"7,145900",ProRail,121516.244,399886.462,51.58689205,4.90405452,Gilze = Rijen - Breda,GZ-BD,Vrije baan
160,3df0d4c5-779c-4417-863e-d05b709eae3c,,60,,Bestaand,,,Fugro,3f9b5aa8-b341-4784-b296-2fa705016d2b,a8660db3-18fc-4f98-a88e-1d667bb460aa,,,,,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",474,b,474,474_b,Rotterdam Europoort 1,110.101615,"110,101615",37.807308,"37,807308",Derden - Overig - Havenbedrijf Rotterdam,68853.585,439753.04,51.93955301,4.13438635,"Rotterdam, Emplacement Europoort",ERP,NCBG
161,e8c6bfef-882f-4fbf-b2f6-7cda82503a0c,,60,,Bestaand,,,Fugro,1fe77631-9cd5-40c6-9ee6-db12af907698,9d884314-1b6a-47dc-bf77-5a7ecfb2b51e,,,,,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,17.988784,"17,988784",-7.860216,"-7,860216",ProRail,106942.662,400269.709,51.58927908,4.69372884,Roosendaal - Breda,RSD-BD,Vrije baan
162,98c36b27-a4b4-47ab-b8ff-47e96434651c,,60,,Bestaand,,,Fugro,17757ccf-f814-4068-bd1b-f9aef19c502c,10e8015c-6282-4a21-994b-42fbc1e34560,,,,,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,9.772229,"9,772229",7.195532,"7,195532",ProRail,99173.485,397591.489,51.56448909,4.58205514,Roosendaal - Breda,RSD-BD,Vrije baan
163,2976e45a-3c6b-4f5d-ab5b-003c96554d6a,,60,,Bestaand,,,Arcadis,ba9f236c-f8a0-44b6-a3c1-0c722af53cfa,7d84aab5-b898-4ee0-be02-b09f351b50d3,,,,,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,12.580197,"12,580197",-7.424816,"-7,424816",ProRail,219505.298,457811.301,52.10477454,6.32874782,Vorden,VD,PPLG
164,a2044b17-2191-4667-88ef-114b40f513ab,,60,,Bestaand,,,Fugro,194b6d0d-269d-420a-a510-68f4b7ed329b,c8714313-3458-4ea3-843b-bf5741ec6a7a,,,,,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,100.312973,"100,312973",13.483281,"13,483281",ProRail,104248.486,424776.774,51.80930893,4.65127947,Dordrecht Zeehaventerrein,DDRZ,NCBG
165,d85b4e7c-3efe-4dcc-a69c-819dbe052f1a,,60,,Bestaand,,,Fugro,d7a2d052-ef9a-406d-bbbf-546da1b11239,f787c5a1-241e-44b5-b260-9856e8348399,,,,,Bon-Bonoh,Born-Born Overlaadhaven ,851,a,851,851_a,Born Franciscushaven,100.523215,"100,523215",3.52082,"3,520820",ProRail,184587.154,339967.961,51.04853072,5.80912085,Born Franciscushaven,BONFH,NCBG
166,8db47d70-5cfd-4796-853d-26b7cfc0b511,,60,,Bestaand,,,Fugro,8c180d7d-a22c-45c0-9ef7-ad6ae6b0df01,d2e1c00e-bbd2-42a1-91c6-011fc9a4bb76,,,,,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,54.494678,"54,494678",7.267718,"7,267718",ProRail,176853.12,424469.116,51.8084219,5.70407371,Wijchen - Ravenstein,WC-RVS,Vrije baan
167,33a33bda-2956-401f-9822-ffaeb1fcd635,,60,,Bestaand,,,Arcadis,b199f43e-546f-4a95-b1da-244d984cf81e,904e7a6d-24a7-47b5-a11e-7e544b00f7ed,,,,,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,7.016017,"7,016017",7.117965,"7,117965",ProRail,215841.718,461772.411,52.14078858,6.27598722,Vorden - Zutphen,VD-ZP,Vrije baan
