OBJECTID,GZNIDENT,GZNSOORT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GEONAUWKEURIGHEID,ADMINNAUWKEURIGHEID,BETROUWBAARHEID,INWINNINGSWIJZE,INWINNINGSDATUM,BRON,IDEALISATIE,OPMERKINGEN,GEONAUWKEURIGHEID_Z,IWS_KWLTGEO,IWS_EIGENAAR,GLOBALID,LEG_ZIENSWIJZE,LEG_GEREED_VOOR_CL,KWKSTATU,WSZDEELGEBIED,Shape__Area,Shape__Length
233,BC145710,2,HENKRINSMA,2020/01/29 10:20:31+00,JOSKOENJER,2020/10/08 08:33:30+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,4ad8af83-4ac3-4a61-8511-05de0d6689a6,,,,4,73149.0438537598,10520.2456368271
234,170039,2,JOSKOENJER,2020/03/26 12:43:51+00,JOSKOENJER,2020/03/26 12:43:51+00,,,,,,,,,,,,433ed127-c9fd-4f5b-af02-a25849fdccf3,,,,7,1805.17874145508,334.027811741685
235,173066,2,JOSKOENJER,2020/06/08 12:19:25+00,JOSKOENJER,2020/06/08 12:19:25+00,,,,,,,,,,,,57697f76-757e-478b-af58-41b9b4e552d7,,,,9,18460.2084197998,617.130266226281
236,173077,2,JOSKOENJER,2020/06/08 13:29:52+00,JOSKOENJER,2020/06/08 13:29:52+00,,,,,,,,,,,,cdd0a44c-dfb0-4e25-9f8f-bdcf25baea2d,,,,11,5671.98049926758,759.490988834297
237,173079,2,JOSKOENJER,2020/06/08 13:32:18+00,JOSKOENJER,2020/06/08 13:32:18+00,,,,,,,,,,,,3d02e5bb-0d17-4428-bfe4-e14e547afc4c,,,,11,814.286010742188,154.84400298683
238,173135,2,JOSKOENJER,2020/06/08 14:40:10+00,JOSKOENJER,2020/06/08 14:40:10+00,,,,,,,,,,,,7fc8fe49-f031-4604-b20d-26cca3011efa,,,,11,3395.65560913086,582.078323000148
239,173268,2,JOSKOENJER,2020/06/09 05:51:00+00,JOSKOENJER,2020/06/09 05:51:00+00,,,,,,,,,,,,3c990db9-a6bb-4858-bd75-6dbbca63e7be,,,,11,3684.72026824951,578.898039189592
240,173272,2,JOSKOENJER,2020/06/09 05:55:37+00,JOSKOENJER,2020/06/09 05:55:37+00,,,,,,,,,,,,891a633e-f0bf-43d4-920e-d33370c27573,,,,11,2269.54164886475,344.458539945855
241,173625,2,JOSKOENJER,2020/06/09 10:59:24+00,JOSKOENJER,2020/06/09 10:59:24+00,,,,,,,,,,,,a6e8cc9c-c3c7-451a-b3da-06515549fc5b,,,,14,1657.5193939209,269.467245748967
242,173738,2,JOSKOENJER,2020/06/09 11:50:22+00,JOSKOENJER,2020/06/09 11:50:22+00,,,,,,,,,,,,7d26f801-7b64-426d-9d24-3a0d3b7c072d,,,,14,3547.50621032715,569.623224603326
243,193706,2,JOSKOENJER,2021/02/24 07:42:12+00,JOSKOENJER,2021/02/24 07:42:12+00,,,,,,,,,,,,14d90e26-d4ce-4deb-abfe-b854ebd87312,,,,22,3126.61077880859,475.130293375644
244,193713,2,JOSKOENJER,2021/02/24 08:50:36+00,JOSKOENJER,2021/02/24 08:51:11+00,,,,,,,,,,,,7e2c7ebf-b11f-471b-b68d-d71fe466f9e5,,,,21,12620.6214904785,1747.49451451187
245,BC207804,2,JOSKOENJER,2021/10/12 08:27:12+00,FONSTEMMINK,2022/12/02 11:17:45+00,,,,,,MUG BV.,,,,,,6d908ac9-37c5-4c1f-ac7a-2721a67e733e,,,,7,4314338.24612427,457207.142468787
246,215145,2,FONSTEMMINK,2021/12/16 08:12:42+00,FONSTEMMINK,2021/12/16 08:12:42+00,,,,,,Intern,,HR 09-12-2020 Beschermingszone aangepast Drentsche Kanalen,,,,a17083d6-8ce8-46fd-8195-ae288773f8be,,,300,2,3691.68043518066,467.333426770275
247,225233,2,FONSTEMMINK,2022/11/30 10:39:35+00,FONSTEMMINK,2022/11/30 10:39:35+00,,,,,,intern,,20220510WdB: aangepast obv vergunning Z/21/038569 ,,,,180755f5-c0b9-4864-820c-80883b5c3130,,,,13,1779.28535461426,303.721808764744
248,BC25876,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,640ba822-a336-4592-b3e7-dfc65a3d1aa2,,,,25,3543.61741638184,301.536717149649
249,BC26135,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,b0835a3c-5d53-445b-99b6-06fffaa7463f,,,,25,45967.2212295532,886.443231425072
250,BC26137,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:14:48+00,,,,,,,,,,,,8b8d0f48-f9c6-436c-a93f-b7fa54db953b,,,,25,26558.0361557007,796.08498113784
251,BC26154,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,9413fa23-68c2-480f-a127-ee5154e22d58,,,,12,5576.92589569092,805.261052312213
252,BC26160,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,d6b21a79-6a05-4bcc-b75f-bcfa02590ddb,,,,12,1700.24310302734,259.046457583477
253,BC26179,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:03:32+00,,,,,,,,,,,,6610b5fc-8704-4f61-8a8f-5fdf6e9a87d4,,,,16,3443.92443847656,536.95328737099
254,BC26184,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:51:35+00,,,,,,,,,,,,c88f0cae-c19c-4b5a-b423-48c444927156,,,,11,15700.8961105347,1857.7796634319
255,BC26192,2,BLAEU,2015/06/30 00:00:00+00,FONSTEMMINK,2021/12/07 06:42:40+00,,,,,,,,,,,,785549c1-eb4a-4328-8323-7315eb564110,,,,12,4674.46041870117,717.554563677475
256,BC26194,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,fa510bef-96e0-4f86-a5b6-1fa790c4bbe1,,,,12,904.231643676758,163.73064400505
257,BC26199,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:59:26+00,,,,,,,,,,,,bd53f6e0-1e23-424b-8ba7-9399a8db26f8,,,,14,7235.17115783691,1078.56393413662
258,BC26210,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2020/07/07 05:36:29+00,,,,,,,,,,,,fe6c75ab-908d-41e2-a515-5ff826ab9064,,,,11,385490.209815979,48626.8470245516
259,BC26219,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:59:26+00,,,,,,,,,,,,71764e45-ba43-4c5a-a3ac-d41ddc8fea12,,,,14,3608.21592712402,564.08401847312
260,BC43616,2,THESSANIJLAND,2016/06/13 08:41:05+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,49712736-e57a-475d-9a9a-de77074dc9dd,,,,20,5197.46999359131,529.036810144967
261,BC77826,2,JOSKOENJER,2017/03/01 07:41:46+00,FONSTEMMINK,2021/08/12 11:58:55+00,,,,,,,,,,,,954a6894-9a8f-4613-b0c5-23141c1a17ea,,,,9,25689.8676376343,3602.14756747061
262,BC79427,2,JOSKOENJER,2017/03/07 10:29:18+00,HENKRINSMA,2020/08/28 09:35:00+00,,,,,,,,,,,,b323ad5a-49e2-4bd3-9fb2-30d32a065197,,,,8,19928.184677124,2022.51140885128
263,BC80390,2,JOSKOENJER,2017/03/10 08:17:27+00,HENKRINSMA,2020/08/31 13:02:39+00,,,,,,,,,,,,63c4889a-859d-4b5d-a1b5-c6519263aae5,,,,8,36236.0878982544,5291.74771321253
264,BC122002,2,HENKRINSMA,2018/11/28 07:26:05+00,JOSKOENJER,2019/11/28 13:09:09+00,,,,,,BGT,,28-11-2018 HR,,,,7eaac594-be39-4cdd-8e42-eba1a9074ee7,,,,17,1787.65264129639,258.0314700959
265,BC132907,2,JOSKOENJER,2019/05/13 12:14:05+00,JOSKOENJER,2019/11/28 12:49:04+00,,,,,,,,,,,,40508fbf-89e3-4f72-8122-e133096cda0d,,,,9,8934.49901580811,529.181344547186
266,BC145707,2,JOSKOENJER,2019/09/12 05:46:16+00,FONSTEMMINK,2019/11/25 09:58:47+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,f7e120ee-89f3-4bf9-a0d7-8d8350808664,,,,5,1165.77880859375,233.347771976364
267,BC145709,2,JOSKOENJER,2019/09/12 05:48:02+00,JOSKOENJER,2020/10/08 08:28:05+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,b7a87d17-bee2-47a3-873a-b09c2a649a90,,,,4,93957.9638442993,12585.5150006097
268,BC147627,2,JOSKOENJER,2019/09/12 11:47:25+00,FONSTEMMINK,2022/12/05 13:16:30+00,,,,,,,,,,,,bd1fe9f0-8bea-4c00-ae12-0c56f140cb99,,,,16,218436.499176025,23738.4219153688
269,BC148265,2,JOSKOENJER,2019/09/16 07:40:08+00,JOSKOENJER,2019/11/28 13:12:52+00,,,,,,,,,,,,fad9d360-2c3b-4e03-9e46-90cf843fa85f,,,,22,1028.13366699219,219.893187466057
270,BC148267,2,JOSKOENJER,2019/09/16 07:40:08+00,JOSKOENJER,2019/11/28 13:12:52+00,,,,,,,,,,,,254fd078-3935-4b49-9271-208cfcf80c32,,,,22,32148.2623138428,2994.54155556333
271,BC148271,2,JOSKOENJER,2019/09/16 08:54:29+00,JOSKOENJER,2019/11/28 13:12:52+00,,,,,,,,,,,,e371a96a-9527-4112-8aa4-a7b8fe19b066,,,,22,163113.496238708,8275.39468052656
272,BC148276,2,JOSKOENJER,2019/09/16 09:18:03+00,WIMDEBOER,2023/01/11 16:10:26+00,,,,,,,,,,,,4b74f750-11f6-4b02-ac4a-18b269b5df00,,,,22,6382564.10793304,477510.492198775
273,BC148588,2,JOSKOENJER,2019/09/16 10:41:00+00,JOSKOENJER,2019/11/28 12:59:26+00,,,,,,,,,,,,7750af62-3f9d-48f3-85fe-0b2c7511725f,,,,14,9008.58491516113,850.097335074204
274,BC165572,2,JOSKOENJER,2019/11/27 11:01:00+00,JOSKOENJER,2019/12/16 07:38:19+00,,,,,,,,,,,,88f3c336-a2fa-40d4-b334-25e921870fd8,,,,6,5744.47438049316,570.715270119148
275,172904,2,JOSKOENJER,2020/06/08 06:10:29+00,JOSKOENJER,2020/06/08 06:10:29+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,266e7a95-492a-4b40-a7f4-3155356ef44a,,,,4,587.745147705078,132.806067584972
276,173075,2,JOSKOENJER,2020/06/08 13:23:34+00,JOSKOENJER,2020/06/08 13:23:34+00,,,,,,,,,,,,2fc6d04e-2d30-4aff-86bb-cbf414116880,,,,11,4708.74571228027,703.27285380847
277,173081,2,JOSKOENJER,2020/06/08 13:35:21+00,JOSKOENJER,2020/06/08 13:35:21+00,,,,,,,,,,,,5ab3c2ae-e5b4-4c04-9751-e466324ae67c,,,,11,1280.44361877441,186.917392220786
278,173083,2,JOSKOENJER,2020/06/08 13:39:13+00,JOSKOENJER,2020/06/08 13:39:13+00,,,,,,,,,,,,7196c31d-27ca-4e30-885e-95ef0b233ff0,,,,11,250.90811920166,68.5791167122608
279,173250,2,JOSKOENJER,2020/06/09 05:34:11+00,JOSKOENJER,2020/06/09 05:34:11+00,,,,,,,,,,,,afd458d3-e7cf-48df-9a69-8bbced2a055d,,,,11,3054.37767791748,479.91531338851
280,173274,2,JOSKOENJER,2020/06/09 05:55:37+00,FONSTEMMINK,2021/12/01 17:18:46+00,,,,,,,,,,,,3ec37acd-6da1-4c4f-9437-830cfc64b4a2,,,,11,6755.13328552246,945.005182144694
281,173321,2,JOSKOENJER,2020/06/09 07:02:27+00,JOSKOENJER,2020/06/09 07:02:27+00,,,,,,,,,,,,e5d2357e-bf71-4214-a99b-2db1f6beb44b,,,,14,3935.32926177979,562.469594627983
282,173372,2,JOSKOENJER,2020/06/09 07:46:43+00,JOSKOENJER,2020/06/09 07:46:43+00,,,,,,,,,,,,3b9a4e25-0aab-4225-bf69-e8d47f44fcf0,,,,14,1519.38402557373,264.876765994648
283,173485,2,JOSKOENJER,2020/06/09 08:59:26+00,JOSKOENJER,2020/06/09 08:59:26+00,,,,,,,,,,,,218ad36e-559e-4503-8667-7438b7ce72ce,,,,14,2780.88082122803,451.276397529486
284,193707,2,JOSKOENJER,2021/02/24 07:47:44+00,JOSKOENJER,2021/02/24 09:59:05+00,,,,,,,,,,,,50e59183-e118-4502-ab1e-b19200b006f5,,,,22,13380.3266830444,1954.20127015442
285,193709,2,JOSKOENJER,2021/02/24 08:48:09+00,JOSKOENJER,2021/02/24 08:48:09+00,,,,,,,,,,,,ea7dd454-b7f9-4eb5-882d-b2bf45235dbf,,,,24,6055.72119140625,999.827413086462
286,BC26149,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,29734f75-ed7f-4bb8-a3a0-d83416bfcf9c,,,,12,5263.88942718506,501.631405781255
287,BC26161,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,bcda40f7-01a7-4210-9bcb-ce70a4373831,,,,12,16058.5038299561,2419.79461931359
288,BC26165,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,5ef102d1-72ed-4b8e-8dd9-a3e6419ccc4f,,,,20,2594.86706542969,411.692694652594
289,BC26170,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:53:10+00,,,,,,,,,,,,f91715f4-290c-443c-a570-caa77b33cd4f,,,,13,1037.23773956299,124.759405481062
290,BC26190,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:51:35+00,,,,,,,,,,,,0d63d4fd-53ab-46d6-89c4-c93b29e5d744,,,,11,1122.55709838867,172.348908247861
291,BC26191,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:53:10+00,,,,,,,,,,,,25d26558-e0df-4fb5-9568-8b9c01adc503,,,,13,10354.7174835205,1246.26198759328
292,BC26202,2,BLAEU,2015/06/30 00:00:00+00,JOSKOENJER,2019/11/28 12:58:10+00,,,,,,,,,,,,325016f7-7130-4c12-bb5d-b40149047762,,,,12,1109.78006744385,186.163959334742
293,BC80387,2,JOSKOENJER,2017/03/10 08:15:52+00,JOSKOENJER,2019/11/28 12:47:44+00,,,,,,,,,,,,46527df9-e4db-4b44-a0a2-f5a6aed56a8c,,,,8,64455.9054946899,7132.21235051351
294,BC103116,2,HENKRINSMA,2017/12/06 07:22:57+00,JOSKOENJER,2021/12/06 12:10:27+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,2bed0185-44eb-46a6-a921-10e6cea3c32c,,,,5,4247104.44822693,419531.438154019
295,BC130990,2,JOSKOENJER,2019/05/08 14:21:05+00,JOSKOENJER,2019/11/28 12:49:04+00,,,,,,,,,,,,7e9a782e-e13d-4e88-a2fc-e83a3fbb4bd6,,,,9,4141.46671295166,603.479111945243
296,BC132904,2,JOSKOENJER,2019/05/13 10:54:34+00,JOSKOENJER,2019/11/28 12:49:04+00,,,,,,,,,,,,4bd61a20-a7be-4830-a298-8dfbcb29e034,,,,9,1054.18486785889,185.739810939259
297,BC138030,2,JOSKOENJER,2019/08/05 07:53:14+00,HENKRINSMA,2022/05/17 13:41:25+00,,,,,,,,,,,,1f068e45-8cad-42e2-99f3-6813e272e936,,,,6,1674293.53582764,141632.655223823
298,BC138665,2,JOSKOENJER,2019/08/05 07:53:14+00,HENKRINSMA,2020/08/25 09:17:18+00,,,,,,,,,,,,96052647-4f80-4ab5-b96b-ac53993f07f4,,,,4,3822.25202178955,455.282414039606
299,BC138675,2,JOSKOENJER,2019/08/05 07:53:14+00,FONSTEMMINK,2019/11/25 09:59:47+00,,,,,,,,,,,,0330f158-2db7-4217-94aa-e6c461d5af81,,,,7,11104.3536071777,1744.85696885767
300,BC143151,2,JOSKOENJER,2019/09/09 12:06:19+00,FONSTEMMINK,2019/11/25 09:53:46+00,,,,,,,,,,,,56dd99f4-a524-4407-ae6a-d2553741f552,,,,3,8029.70967102051,1219.38314585557
301,BC146668,2,JOSKOENJER,2019/09/12 09:05:09+00,HENKRINSMA,2020/08/26 06:00:09+00,,,,,,,,,,,,8e2cd8a2-1773-447b-9844-28f250774ae8,,,,6,19359.659538269,2517.09743424285
302,BC146672,2,JOSKOENJER,2019/09/12 09:21:21+00,JOSKOENJER,2019/11/28 12:42:39+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,0a9313d5-a1bf-486a-9ccf-9a5ad2bbb6ee,,,,6,12819.0907058716,1999.42696763389
303,BC146988,2,JOSKOENJER,2019/09/12 10:45:46+00,JOSKOENJER,2019/11/28 12:47:44+00,,,,,,BGT,,01-12-2017 HR BGT Beschermingszone,,,,14e54f36-a209-4965-bebb-1a2a6a157bc4,,,,8,3718.67909240723,638.650653783212
304,BC147307,2,JOSKOENJER,2019/09/12 10:58:49+00,JOSKOENJER,2019/11/28 13:00:34+00,,,,,,,,,,,,5fff58e1-42b7-4353-97d8-a247e625fe52,,,,15,9080.13033294678,1545.45171711757
305,BC147312,2,JOSKOENJER,2019/09/12 11:15:51+00,FONSTEMMINK,2022/12/08 10:19:05+00,,,,,,,,,,,,30672276-d92b-49cc-ac23-9fc0321035c1,,,,14,3043141.75473022,282441.232862957
306,BC147969,2,JOSKOENJER,2019/09/16 07:17:35+00,JOSKOENJER,2021/12/06 11:13:06+00,,,,,,,,,,,,be2cbc8a-6908-47ba-b6a3-291b358f9fad,,,,11,559907.745491028,66746.8821591676
307,BC148266,2,JOSKOENJER,2019/09/16 07:40:08+00,JOSKOENJER,2019/11/28 13:11:34+00,,,,,,,,,,,,c181ddf1-f286-41d3-a685-dc7fa4876018,,,,20,16132.8219299316,1897.07823178509
308,BC148279,2,JOSKOENJER,2019/09/16 09:34:29+00,FONSTEMMINK,2022/02/25 10:39:36+00,,,,,,,,,,,,6505bf3d-e0e1-41b9-bca2-3743d3471ad9,,,,22,2069714.5379715,210413.312733633
309,BC164919,2,JOSKOENJER,2019/11/27 09:37:24+00,JOSKOENJER,2019/11/28 12:45:51+00,,,,,,,,,,,,c81f3b49-b236-4b93-aaa0-a937fd4a6e02,,,,5,5777.33215332031,961.740833666535
310,BC165569,2,JOSKOENJER,2019/11/27 10:55:48+00,JOSKOENJER,2019/12/16 07:38:08+00,,,,,,,,,,,,56a07113-332c-4b00-885d-74c37c7e8cb3,,,,6,2335.75823974609,306.347338648056
311,BC165869,2,JOSKOENJER,2019/11/27 11:47:38+00,JOSKOENJER,2019/11/28 12:42:39+00,,,,,,,,,,,,d684e793-158e-4022-b3ee-5e1afe898929,,,,6,4156.59023284912,635.748826901876
312,173095,2,JOSKOENJER,2020/06/08 13:51:52+00,JOSKOENJER,2020/06/08 13:51:52+00,,,,,,,,,,,,3965c779-881c-4513-9cd1-f445571e18f5,,,,11,2946.71743774414,511.382188458417
313,173240,2,JOSKOENJER,2020/06/09 05:13:32+00,JOSKOENJER,2020/06/09 05:13:32+00,,,,,,,,,,,,76e8584e-08f7-4898-a821-eade478a4331,,,,11,8761.73445129395,1373.8474026372
314,173241,2,JOSKOENJER,2020/06/09 05:15:23+00,FONSTEMMINK,2021/12/01 17:07:48+00,,,,,,,,,,,,a54529dc-bfdc-4834-b3ca-8c92033065d5,,,,11,9153.53011322021,1410.76931290477
315,173269,2,JOSKOENJER,2020/06/09 05:51:00+00,FONSTEMMINK,2021/12/01 17:21:29+00,,,,,,,,,,,,d96abb63-deef-4144-b2aa-b9b676ed4843,,,,11,11164.2068710327,1649.59549299789
316,173615,2,JOSKOENJER,2020/06/09 10:54:26+00,JOSKOENJER,2020/06/09 10:54:26+00,,,,,,,,,,,,686b3d00-5df9-4c9d-b9bc-af55d1c72636,,,,14,3383.87386322021,599.004871436772
317,173815,2,JOSKOENJER,2020/06/09 12:32:38+00,JOSKOENJER,2020/06/09 12:32:38+00,,,,,,,,,,,,c9827c9c-30d7-4369-94af-02db131af9f4,,,,14,41585.3733520508,6585.0406276076
318,BC175214,2,JOSKOENJER,2020/07/07 13:23:59+00,HENKRINSMA,2020/07/14 09:40:04+00,,,,,,,,,,,,9a2235e2-c3be-4cb3-8398-7d53050bea8a,,,,11,2210.55604553223,331.652539729152
319,BC185705,2,JOSKOENJER,2020/10/12 13:39:25+00,JOSKOENJER,2020/10/12 13:40:46+00,,,,,,,,,,,,5d811532-4575-4786-9036-6f1a0b0112d4,,,,6,258837.995986938,31742.1673880615
320,199171,2,JOSKOENJER,2021/04/21 07:30:36+00,JOSKOENJER,2021/04/21 07:30:36+00,,,,,,,,,,,,cbc9c7de-33fa-43fb-8642-d762dd36cafb,,,,19,8758.24513244629,1401.24458551933
321,213865,2,FONSTEMMINK,2021/12/08 06:29:26+00,FONSTEMMINK,2021/12/08 06:29:26+00,,,,,,,,,,,,6026988d-3941-4f11-b32b-ed0409ab9c21,,,,12,0.01434326171875,2.09895154941456
322,225345,2,FONSTEMMINK,2022/11/30 12:49:19+00,FONSTEMMINK,2022/11/30 12:49:19+00,,,,,,,,,,,,cd3eb808-bc03-436a-8e22-a49357a7c8f4,,,,13,1822.74736785889,270.382170163193
323,BC147971,2,JOSKOENJER,2019/09/16 07:21:40+00,HENKRINSMA,2023/01/16 09:34:33+00,,,,,,,,,,,,392a95fb-7fff-4d49-9c92-6d05694e922a,,,,11,8325000.09223175,856343.028353323
