OBJECTID,FYSIEK_VOORKOMEN,OP_TALUD,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
1627,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,8.126,283,,2022/12/16 15:13:08+00,8.125444635,11.5013775469059
1628,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,11.019,283,,2022/05/09 13:10:29+00,11.0177611,13.6689185944738
1629,groenvoorziening: planten,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,145.631,283,,2018/03/15 16:23:35+00,145.46060156,42.7688154142435
1630,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,7.544,283,,2022/12/16 15:13:08+00,7.542910825,10.9308297354697
1631,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,7.332,283,,2022/12/16 15:13:08+00,7.330774465,18.6118647025395
1632,open verharding: betonstraatstenen,Nee,G0301,Zutphen,bestaand,0,verkeerseiland,40.829,283,,2022/12/16 15:13:08+00,40.828517115,46.101731039452
1633,gesloten verharding: cementbeton,Nee,P0025,Gelderland,bestaand,0,verkeerseiland,11.867,283,,2014/10/17 15:02:02+00,11.86549291,15.2680547185074
1634,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,1.888,283,,2018/01/25 06:37:19+00,1.887908,5.26398268808018
1635,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,15.057,283,,2022/05/26 13:04:24+00,15.0567105,37.8133065393402
1636,groenvoorziening: gras- en kruidachtigen,Nee,G0632,Woerden,bestaand,0,verkeerseiland,38.521,283,,2020/01/15 12:34:52+00,38.52121,25.4880691095186
1637,groenvoorziening: gras- en kruidachtigen,Nee,G0632,Woerden,bestaand,0,verkeerseiland,37.323,283,,2020/01/15 12:34:52+00,37.3232,25.0168548928458
1638,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,24.962,283,,2017/07/04 10:30:40+00,24.961821,30.6566429351189
1639,gesloten verharding: cementbeton,Nee,G0303,Dronten,bestaand,0,verkeerseiland,12.971,283,,2018/08/09 14:03:16+00,12.9713955,51.030010007097
1640,gesloten verharding: cementbeton,Nee,G0303,Dronten,bestaand,0,verkeerseiland,61.056,283,,2018/08/09 14:03:16+00,61.056475,236.155130038907
1641,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,3.705,283,,2015/07/02 08:00:36+00,3.706804275,7.75546835731894
1642,open verharding: betonstraatstenen,Nee,G0484,Alphen aan den Rijn,bestaand,0,verkeerseiland,3.788,283,,2019/05/03 14:30:14+00,3.78421067,7.90273337092826
1643,open verharding: betonstraatstenen,Nee,G0484,Alphen aan den Rijn,bestaand,0,verkeerseiland,6.758,283,,2018/10/02 13:54:10+00,6.758155,10.5038641502461
1644,open verharding: betonstraatstenen,Nee,G0484,Alphen aan den Rijn,bestaand,0,verkeerseiland,5.272,283,,2019/05/03 14:30:14+00,5.258234195,9.73669079000585
1645,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,23.267,283,,2015/11/18 15:30:03+00,23.254316885,20.1337468387897
1646,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,23.699,283,,2015/11/18 15:30:03+00,23.69238742,21.3526981658612
1647,open verharding,Nee,G0141,Almelo,bestaand,0,verkeerseiland,3.915,283,,2020/10/29 08:52:08+00,3.91531,16.0487377651211
1648,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,65.49,283,,2015/11/18 15:30:03+00,65.4898165,36.1015990400823
1649,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,31.719,283,,2015/11/18 15:30:03+00,31.720441835,22.7277460559895
1650,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,60.295,283,,2015/09/25 09:59:36+00,60.2954155,33.4074069800966
1651,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,5.008,283,,2015/01/26 15:17:39+00,5.006746405,9.17779795226799
1652,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,20.635,283,,2014/09/02 06:17:35+00,20.60332315,17.2297063859493
1653,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,195.427,283,,2013/07/25 07:54:59+00,195.38053954,172.936499071158
1654,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,108.331,283,,2013/08/26 12:52:31+00,108.429389625,44.1482589928246
1655,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,12.784,283,,2016/12/22 11:43:46+00,12.78159756,16.345763757462
1656,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,23.305,283,,2013/07/17 08:42:02+00,23.301521055,19.2998052864386
1657,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,6.796,283,,2023/01/05 16:15:57+00,6.7963765,10.2516970867303
1658,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,5.704,283,,2023/01/05 16:15:57+00,5.704007,9.43015566584921
1659,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,19.447,283,,2015/11/20 08:00:17+00,19.4465305,17.3158730346901
1660,gesloten verharding,Nee,G0344,Utrecht,bestaand,0,verkeerseiland,1.836,283,,2019/10/31 15:17:46+00,1.8356995,5.13306190417142
1661,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,4.16,283,,2018/11/14 09:18:01+00,4.159256465,8.14351092755581
1662,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,12.998,283,,2015/11/20 08:17:20+00,12.99556624,13.7473133146073
1663,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,6.706,283,,2022/07/13 16:33:01+00,6.74948337,18.5139459378208
1664,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,5.487,283,,2015/11/20 08:17:20+00,5.486352415,12.4973769452839
1665,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,10.618,283,,2015/11/20 08:17:20+00,10.61210651,13.358710712855
1666,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,2.66,283,,2015/11/20 08:17:20+00,2.658478205,6.66949833439127
1667,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,1,verkeerseiland,5.629,283,,2022/10/06 18:54:43+00,5.6291445,23.2651564250139
1668,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,2.824,283,,2023/01/05 16:15:57+00,2.823897,7.22885012642584
1669,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,1.344,283,,2023/01/05 16:15:57+00,1.3437985,4.19965715525812
1670,gesloten verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,11.057,283,,2015/11/20 08:00:17+00,11.05461775,12.9656237326915
1671,open verharding,Nee,G0080,Leeuwarden,bestaand,0,verkeerseiland,9.814,283,,2023/01/05 16:15:57+00,9.813805,12.3451510918376
1672,open verharding: gebakken klinkers,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,86.894,283,,2015/11/16 13:32:42+00,86.900418005,70.0498266915473
1673,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,11.295,283,,2015/11/16 13:32:42+00,11.29479618,15.8888796411795
1674,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,8.529,283,,2015/11/16 13:32:42+00,8.5282667,13.6941336370554
1675,open verharding: gebakken klinkers,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,5.58,283,,2015/11/16 13:32:42+00,5.584531285,10.0933567597861
1676,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,20.152,283,,2015/11/16 13:32:42+00,20.151655,19.5836285289318
1677,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,22.563,283,,2015/11/16 13:32:42+00,22.560710835,20.5896840208215
1678,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,7.223,283,,2015/11/16 13:32:42+00,7.22128608,10.2425488857279
1679,open verharding: betonstraatstenen,Nee,G0243,Harderwijk,bestaand,0,verkeerseiland,0.697,283,,2015/11/16 13:32:42+00,0.69732279,4.5851610806237
1680,open verharding: betonstraatstenen,Nee,P0028,Zuid-Holland,bestaand,0,verkeerseiland,103.093,283,,2021/03/19 11:30:27+00,103.0930635,50.8813844361312
1681,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,3.002,283,,2015/04/09 13:31:06+00,3.002316,7.88678039925999
1682,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,55.931,283,,2015/04/30 13:33:39+00,55.9312115,39.8407691069867
1683,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,9.347,283,,2013/12/18 16:06:35+00,9.331115745,12.5075044136549
1684,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,49.058,283,,2014/02/14 11:21:27+00,49.01229518,28.6480138669956
1685,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,25.138,283,,2013/12/18 15:11:12+00,25.137168075,24.0456783308051
1686,open verharding: betonstraatstenen,Nee,G0394,Haarlemmermeer,bestaand,0,verkeerseiland,19.915,283,,2013/12/18 15:03:42+00,19.895801915,17.2011468093346
1687,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,19.365,283,,2014/11/18 13:45:17+00,19.3647035,17.5969883681861
1688,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,7.745,283,,2014/11/18 13:45:17+00,7.7449815,19.4325189477659
1689,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,9.675,283,,2014/11/18 13:34:42+00,9.6745435,12.1682954134622
1690,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,7.704,283,,2014/11/18 13:39:35+00,7.703784,12.9046749816212
1691,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,3.955,283,,2015/04/07 06:17:04+00,3.9545565,8.77566037768235
1692,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,16.002,283,,2014/11/18 13:39:35+00,16.001778,16.7171942422547
1693,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,4.414,283,,2014/11/18 13:28:36+00,4.414083,13.2545695373911
1694,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.423,283,,2014/11/18 13:45:17+00,1.423021,9.02251836816718
1695,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.722,283,,2014/11/18 13:45:17+00,1.721519,7.78544052235118
1696,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,3.67,283,,2015/04/30 13:25:53+00,3.6696175,9.59880261725679
1697,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,1.858,283,,2014/11/18 13:34:28+00,1.858258,5.21264721951954
1698,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,48.34,283,,2014/11/18 13:33:35+00,48.3403945,27.4123640438666
1699,open verharding,Nee,G0988,Weert,bestaand,0,verkeerseiland,16.966,283,,2018/09/05 12:43:25+00,16.96349883,44.6517882425686
1700,open verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,13.379,283,,2018/06/14 13:24:16+00,13.378832,15.1547402964376
1701,open verharding,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,19.788,283,,2018/04/25 10:05:42+00,19.788084,99.7181864340163
1702,open verharding,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,2.245,283,,2018/04/25 10:05:42+00,2.24456563,10.573537631731
1703,open verharding,Nee,G0965,Simpelveld,bestaand,0,verkeerseiland,7.161,283,,2015/11/10 14:59:29+00,7.15964711,13.6798544098623
1704,open verharding,Nee,G0965,Simpelveld,bestaand,0,verkeerseiland,16.396,283,,2015/11/10 14:59:29+00,16.395565,25.8821291807784
1705,gesloten verharding,Nee,G0153,Enschede,bestaand,0,verkeerseiland,7.488,283,,2018/01/18 11:09:18+00,7.4876815,12.3347285728036
1706,open verharding,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,7.989,283,,2018/04/25 10:05:42+00,7.988899555,34.7310437396416
1707,open verharding,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,11.552,283,,2018/06/28 10:21:29+00,11.55199077,48.7769098395667
1708,open verharding: betonstraatstenen,Nee,G0597,Ridderkerk,bestaand,0,verkeerseiland,14.329,283,,2017/02/01 13:48:51+00,14.320654555,14.3056322134257
1709,open verharding: betonstraatstenen,Nee,G0597,Ridderkerk,bestaand,0,verkeerseiland,135.437,283,,2017/02/01 13:48:51+00,135.372364415,88.9762309706295
1710,gesloten verharding: cementbeton,Nee,G0164,Hengelo (O),bestaand,0,verkeerseiland,2.674,283,,2019/05/08 13:48:04+00,2.673244115,9.91557961457977
1711,open verharding: betonstraatstenen,Nee,G1507,Horst aan de Maas,bestaand,0,verkeerseiland,35.308,283,,2021/02/02 15:48:11+00,35.308465,33.3640493407917
1712,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,82.086,283,,2015/11/05 14:50:46+00,82.0863505,72.3076940440005
1713,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,7.231,283,,2015/11/05 14:50:46+00,7.2309285,12.9655327559829
1714,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,10.47,283,,2019/02/26 14:38:06+00,10.4695365,13.0365702481591
1715,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,64.416,283,,2021/12/16 16:06:33+00,64.415749,32.9077250138779
1716,gesloten verharding: cementbeton,Nee,P0027,Noord-Holland,bestaand,0,verkeerseiland,90.735,283,,2021/11/05 13:48:43+00,90.7345415,748.839038038656
1717,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,12.525,283,,2022/04/23 10:16:52+00,12.5252575,22.8150410754338
1718,open verharding: tegels,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,2.805,283,,2015/10/12 08:27:53+00,2.805208,6.44244744601263
1719,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.413,283,,2015/11/05 14:50:46+00,1.4125375,4.42279293765147
1720,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,8.116,283,,2015/11/05 14:50:46+00,8.1156815,11.5330894759021
1721,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.933,283,,2015/11/05 14:50:46+00,1.933205,5.62314257791907
1722,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.832,283,,2015/11/05 14:50:46+00,2.831607,6.47373717369122
1723,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,31.465,283,,2021/12/16 16:06:33+00,31.453653115,23.011643177387
1724,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,15.401,283,,2022/05/26 13:04:24+00,15.400916395,34.9050441769632
1725,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,35.649,283,,2017/07/04 10:30:40+00,35.557924025,28.9055873461873
1726,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,15.496,283,,2015/11/20 09:58:50+00,15.4961045,127.825666982792
1727,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,2.648,283,,2016/12/07 12:30:26+00,2.6480487,8.10871562530172
1728,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,67.474,283,,2015/11/20 10:30:47+00,67.4740195,38.5136154122665
1729,gesloten verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,16.204,283,,2015/11/20 10:55:54+00,16.19540316,14.8885202805278
1730,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,114.577,283,,2015/11/20 10:55:54+00,114.32542104,59.0039243556078
1731,open verharding,Nee,G0150,Deventer,bestaand,0,verkeerseiland,2.981,283,,2015/11/19 09:57:56+00,2.981035,7.84387230336558
1732,open verharding: betonstraatstenen,Nee,G0150,Deventer,bestaand,0,verkeerseiland,4.664,283,,2015/11/19 09:57:56+00,4.65397896,10.1943415625526
1733,open verharding: betonstraatstenen,Nee,G0150,Deventer,bestaand,0,verkeerseiland,4.846,283,,2015/11/19 09:57:56+00,4.83453779,10.20230904397
1734,open verharding: betonstraatstenen,Nee,G0150,Deventer,bestaand,0,verkeerseiland,15.616,283,,2015/11/19 09:57:56+00,15.61559699,20.0345628898235
1735,open verharding: betonstraatstenen,Nee,G0150,Deventer,bestaand,0,verkeerseiland,4.326,283,,2015/11/19 09:57:56+00,4.31500256,9.93320239850892
1736,open verharding: betonstraatstenen,Nee,G0150,Deventer,bestaand,0,verkeerseiland,4.837,283,,2015/11/19 09:57:56+00,4.82551472,10.2131234415684
1737,open verharding: betonstraatstenen,Nee,G0150,Deventer,bestaand,0,verkeerseiland,28.895,283,,2021/07/23 10:09:44+00,28.895102,32.0843933410228
1738,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,11.385,283,,2015/11/06 09:11:47+00,11.385293,17.370243001946
1739,gesloten verharding,,G0505,Dordrecht,bestaand,0,verkeerseiland,27.976,283,,2021/09/02 18:13:11+00,28.05354016,23.989104439068
1740,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,26.509,283,,2015/11/06 09:11:47+00,26.504210825,21.8033533759869
1741,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.782,283,,2015/11/06 09:11:47+00,9.7816655,15.0401297093672
1742,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.188,283,,2015/10/20 09:02:30+00,2.1879545,5.71521209817157
1743,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,39.574,283,,2015/10/20 09:02:30+00,39.5735705,55.076941434711
1744,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,63.645,283,,2015/10/20 09:02:30+00,63.6452265,63.3929489189076
1745,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,19.582,283,,2015/10/20 09:02:30+00,19.5823695,21.1164227220159
1746,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.757,283,,2015/10/20 09:02:30+00,2.7568325,7.10548065515888
1747,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,16.637,283,,2015/10/20 09:02:30+00,16.6367175,20.5004617496298
1748,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,7.353,283,,2015/10/20 09:02:30+00,7.353013,16.0947184535293
1749,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.942,283,,2015/10/20 09:02:30+00,5.93708157,9.60964967771947
1750,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,11.108,283,,2015/11/05 14:50:46+00,11.10826,16.026827414972
1751,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,32.761,283,,2015/11/05 14:50:46+00,32.760542,39.8104948862705
1752,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,11.823,283,,2015/11/05 14:50:46+00,11.82375345,19.3438971654288
1753,open verharding: betonstraatstenen,Nee,G1740,Neder-Betuwe,bestaand,0,verkeerseiland,0.587,283,,2016/12/15 11:30:23+00,0.58716986,3.13516867823147
1754,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,10.145,283,,2015/10/20 09:02:30+00,10.1446675,12.8144825561513
1755,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,34.372,283,,2015/10/20 09:02:30+00,34.372403,29.4837421413715
1756,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,16.415,283,,2015/10/20 09:02:30+00,16.4148715,45.6594790663986
1757,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.815,283,,2015/10/20 09:02:30+00,5.814707,9.6773184531344
1758,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.462,283,,2015/10/20 09:02:30+00,2.4615875,10.655445758072
1759,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,7.769,283,,2015/10/20 09:02:30+00,7.769432,11.3072550446125
1760,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.875,283,,2015/10/20 09:02:30+00,9.874758,16.3163418656272
1761,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,5.276,283,,2015/10/20 09:02:30+00,5.2757905,12.165059663997
1762,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,9.334,283,,2015/10/20 09:02:30+00,9.3335245,12.2103874286831
1763,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,8.055,283,,2015/10/20 09:02:30+00,8.054538,11.7742980917223
1764,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,135.04,283,,2015/10/20 09:02:30+00,135.040165,151.331163912078
1765,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,2.533,283,,2015/10/20 09:02:30+00,2.532952,6.41110395121309
1766,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,20.703,283,,2013/08/26 12:52:31+00,20.703176025,26.4155035722177
1767,open verharding,Nee,G0599,Rotterdam,bestaand,0,verkeerseiland,3.394,283,,2018/06/26 07:38:47+00,3.393154275,8.86055944750481
1768,gesloten verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,1.945,283,,2017/12/13 08:12:25+00,1.943957355,5.41790645355701
1769,open verharding,,G0599,Rotterdam,bestaand,0,verkeerseiland,4.759,283,,2014/08/21 09:22:45+00,4.75823776,11.1500452591764
1770,open verharding: gebakken klinkers,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,1.974,283,,2022/10/12 12:18:42+00,1.9738315,5.15998506352762
1771,open verharding,Nee,G0518,'s-Gravenhage,bestaand,0,verkeerseiland,12.022,283,,2015/10/12 08:31:42+00,12.0219265,14.7855441219089
1772,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,9.918,283,,2022/05/26 13:04:24+00,9.9183035,22.7561048753511
1773,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,1.292,283,,2018/01/25 06:37:19+00,1.2919515,4.22720576491203
1774,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,1.334,283,,2017/08/30 13:28:30+00,1.3336315,4.28628015318718
1775,open verharding,Nee,G1916,Leidschendam-Voorburg,bestaand,0,verkeerseiland,6.691,283,,2021/12/16 16:06:33+00,6.69049619,10.7702395777464
1776,gesloten verharding: asfalt,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,138.65,283,,2020/07/23 07:27:49+00,138.6495715,144.365399562785
1777,open verharding: betonstraatstenen,Nee,G0638,Zoeterwoude,bestaand,0,verkeerseiland,5.421,283,,2016/11/30 16:41:22+00,5.4213305,13.405718167957
1778,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,95.239,283,,2022/04/11 08:14:33+00,95.2394155,87.6649159637962
1779,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,0.458,283,,2015/11/20 09:58:50+00,0.458185,3.76501074095931
1780,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,60.97,283,,2022/04/11 08:14:33+00,60.9673764,83.2328130787387
1781,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,4.444,283,,2015/11/20 09:58:50+00,4.44105108,32.3225307760187
1782,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,62.68,283,,2015/11/20 09:58:50+00,62.64752577,41.6149830096036
1783,open verharding,Nee,G1742,Rijssen-Holten,bestaand,0,verkeerseiland,3.374,283,,2022/12/21 13:38:00+00,3.37345696,12.3176114624384
1784,gesloten verharding: asfalt,Nee,G0590,Papendrecht,bestaand,0,verkeerseiland,4.645,283,,2020/10/29 12:33:10+00,4.645088,10.912981979387
1785,open verharding: tegels,Nee,G0590,Papendrecht,bestaand,0,verkeerseiland,1.53,283,,2020/10/29 12:33:10+00,1.529642,6.34837755582609
1786,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,12.591,283,,2015/11/18 15:30:03+00,12.587277155,14.5329838618194
1787,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,4.783,283,,2015/11/18 15:30:03+00,4.782868,11.6201857709019
1788,open verharding: betonstraatstenen,Nee,G0489,Barendrecht,bestaand,0,verkeerseiland,1.866,283,,2015/11/18 15:30:03+00,1.86629774,10.509313354623
1789,open verharding,Nee,G1709,Moerdijk,bestaand,0,verkeerseiland,17.738,283,,2015/12/06 19:44:30+00,17.73316468,19.5648910781744
1790,open verharding: tegels,Nee,G1948,Schijndel,bestaand,0,verkeerseiland,2.905,283,,2021/04/07 16:10:51+00,2.904847115,10.8097942583927
1791,gesloten verharding,Nee,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,verkeerseiland,3.368,283,,2019/12/11 18:52:37+00,3.3680305,42.2089312993575
1792,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,35.749,283,,2015/11/11 16:41:48+00,35.7491775,43.0057309371148
1793,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,3.631,283,,2015/11/11 16:41:48+00,3.630782,7.55329755728761
1794,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,144.14,283,,2015/11/11 16:41:48+00,144.1396665,160.293974940602
1795,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,44.225,283,,2015/11/11 16:41:48+00,44.21528419,26.7992940128731
1796,open verharding: betonstraatstenen,Nee,G0502,Capelle aan den IJssel,bestaand,0,verkeerseiland,81.274,283,,2015/11/11 16:41:48+00,81.274014,87.9189426835705
1797,gesloten verharding: asfalt,,G0505,Dordrecht,bestaand,0,verkeerseiland,3.588,283,,2021/09/15 10:08:56+00,3.58701817,8.81049704539619
1798,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,18.903,283,,2015/04/30 13:05:36+00,18.903323,19.2878001157986
1799,gesloten verharding,Nee,G0758,Breda,bestaand,0,verkeerseiland,11.705,283,,2014/11/18 13:35:30+00,11.704502,16.4148483760907
1800,gesloten verharding: asfalt,Nee,G0484,Alphen aan den Rijn,bestaand,0,verkeerseiland,3.273,283,,2022/03/02 12:55:51+00,3.2729505,15.3919537313713
1801,gesloten verharding: asfalt,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,66.489,283,,2015/10/16 07:18:07+00,66.4890725,72.7660143884297
1802,open verharding,Nee,G0505,Dordrecht,bestaand,0,verkeerseiland,1.386,283,,2015/10/16 07:18:07+00,1.3863025,5.11988560094402
