FID,omschr,code,rijstrknrs,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
strooksignalering_kenmerk.1090,Kruis-pijlsignalering,KP,12,R,34.83800125,002,KPK0001123684,I,,POINT (124306.37000000104 479085.58900000155)
strooksignalering_kenmerk.1091,Autosnelwegsignalering,AU,12,R,35.25999832,002,KPK0001123690,I,,POINT (124501.15579999983 478712.3728)
strooksignalering_kenmerk.1092,Kruis-pijlsignalering,KP,123,R,35.95500183,002,KPK0001123696,I,,POINT (124824.59109999985 478097.30860000104)
strooksignalering_kenmerk.1093,Kruis-pijlsignalering,KP,12,R,218.62399292,002,KPK0001125253,I,,POINT (190725.8975000009 350950.8709000014)
strooksignalering_kenmerk.1094,Kruis-pijlsignalering,KP,12,R,31.42300034,002,KPK0001123620,I,,POINT (122726.02849999815 482076.58619999886)
strooksignalering_kenmerk.1095,Kruis-pijlsignalering,KP,1,R,31.92499924,002,KPK0001123627,I,,POINT (122813.9338000007 481584.52329999954)
strooksignalering_kenmerk.1096,Autosnelwegsignalering,AU,1234,R,32.23899841,002,KPK0001123634,I,,POINT (122940.05029999837 481302.5137999989)
strooksignalering_kenmerk.1097,Autosnelwegsignalering,AU,12,R,176.66999817,002,KPK0001125169,I,,POINT (165863.94460000098 373341.37750000134)
strooksignalering_kenmerk.1098,Kruis-pijlsignalering,KP,12,R,178.11000061,002,KPK0001125175,I,,POINT (167000.7281000018 372489.0170000009)
strooksignalering_kenmerk.1099,Autosnelwegsignalering,AU,12,R,216.05799866,002,KPK0001125218,I,,POINT (189547.42269999906 353086.8412999995)
strooksignalering_kenmerk.1100,Autosnelwegsignalering,AU,12,R,169.91000366,002,KPK0001125109,I,,POINT (162897.76830000058 379355.03240000084)
strooksignalering_kenmerk.1101,Kruis-pijlsignalering,KP,1234,R,170.66799927,002,KPK0001125118,I,,POINT (163264.35170000046 378702.1807000004)
strooksignalering_kenmerk.1102,Autosnelwegsignalering,AU,12,R,171.94000244,002,KPK0001125126,I,,POINT (163589.8013000004 377474.69409999996)
strooksignalering_kenmerk.1103,Autosnelwegsignalering,AU,12,R,72.73600006,004,KPK0001127089,I,,POINT (84982.97560000047 435309.78810000047)
strooksignalering_kenmerk.1104,Kruis-pijlsignalering,KP,12,R,73.0059967,004,KPK0001127093,I,,POINT (85035.0645999983 435045.4171999991)
strooksignalering_kenmerk.1105,Autosnelwegsignalering,AU,12,R,73.15599823,004,KPK0001127096,I,,POINT (85087.39719999954 434904.9796999991)
strooksignalering_kenmerk.1106,Autosnelwegsignalering,AU,12,R,73.41400146,004,KPK0001127100,I,,POINT (85213.55180000141 434681.5482000001)
strooksignalering_kenmerk.1107,Autosnelwegsignalering,AU,1,R,61.82500076,004,KPK0001126976,I,,POINT (84307.33630000055 439772.43730000034)
strooksignalering_kenmerk.1108,Autosnelwegsignalering,AU,1,R,62.13199997,004,KPK0001126980,I,,POINT (84428.11019999906 439491.2873999998)
strooksignalering_kenmerk.1109,Autosnelwegsignalering,AU,1,R,62.59999847,004,KPK0001126987,I,,POINT (84576.21700000018 439048.8761)
strooksignalering_kenmerk.1110,Autosnelwegsignalering,AU,1,R,62.90999985,004,KPK0001126991,I,,POINT (84633.64240000024 438744.44839999825)
strooksignalering_kenmerk.1111,Autosnelwegsignalering,AU,12,R,63.22000122,004,KPK0001126995,I,,POINT (84660.86340000108 438436.6886)
strooksignalering_kenmerk.1112,Kruis-pijlsignalering,KP,123,R,73.71299744,004,KPK0001127103,I,,POINT (85392.44509999827 434443.34760000184)
strooksignalering_kenmerk.1113,Autosnelwegsignalering,AU,1,R,72.38999939,004,KPK0001127116,I,,POINT (85046.13529999927 435649.74920000136)
strooksignalering_kenmerk.1114,Kruis-pijlsignalering,KP,1,R,72.59100342,004,KPK0001127123,I,,POINT (85037.57229999825 435446.068500001)
strooksignalering_kenmerk.1115,Kruis-pijlsignalering,KP,1,R,72.8809967,004,KPK0001127127,I,,POINT (85063.82279999927 435172.94200000167)
strooksignalering_kenmerk.1116,Autosnelwegsignalering,AU,1,R,73.0059967,004,KPK0001127130,I,,POINT (85093.29540000111 435059.7628000006)
strooksignalering_kenmerk.1117,Kruis-pijlsignalering,KP,1,R,73.28399658,004,KPK0001127134,I,,POINT (85204.02380000055 434807.4354999997)
strooksignalering_kenmerk.1118,Kruis-pijlsignalering,KP,1,R,73.54399872,004,KPK0001127138,I,,POINT (85349.36719999835 434596.9107999988)
strooksignalering_kenmerk.1119,Autosnelwegsignalering,AU,1,R,73.94400024,004,KPK0001127144,I,,POINT (85513.2707999982 434242.72459999844)
strooksignalering_kenmerk.1120,Autosnelwegsignalering,AU,1,R,73.94400024,004,KPK0001127150,I,,POINT (85528.6662000008 434245.1240000017)
strooksignalering_kenmerk.1121,Kruis-pijlsignalering,KP,12,R,76.33200073,004,KPK0001127163,I,,POINT (85393.1270999983 432314.77589999884)
strooksignalering_kenmerk.1122,Kruis-pijlsignalering,KP,12,R,72.56900024,004,KPK0001127039,I,,POINT (85059.46489999816 435492.8055999987)
strooksignalering_kenmerk.1123,Autosnelwegsignalering,AU,12,R,72.8809967,004,KPK0001127043,I,,POINT (85082.45230000094 435185.63479999825)
strooksignalering_kenmerk.1124,Autosnelwegsignalering,AU,123,R,0.77399999,004,KPK0001127196,I,,POINT (117376.33749999851 483500.5744000003)
strooksignalering_kenmerk.1125,Kruis-pijlsignalering,KP,123,R,0.77399999,004,KPK0001127198,I,,POINT (117376.33749999851 483500.5744000003)
strooksignalering_kenmerk.1126,Autosnelwegsignalering,AU,12345,R,1.15600002,004,KPK0001127204,I,,POINT (116984.43420000002 483512.02800000086)
strooksignalering_kenmerk.1127,Kruis-pijlsignalering,KP,12345,R,1.15600002,004,KPK0001127205,I,,POINT (116984.43420000002 483512.02800000086)
strooksignalering_kenmerk.1128,Autosnelwegsignalering,AU,12345,R,1.55200005,004,KPK0001127212,I,,POINT (116585.51779999956 483520.1864)
strooksignalering_kenmerk.1129,Autosnelwegsignalering,AU,12345,R,2.78699994,004,KPK0001127233,I,,POINT (115459.26240000129 483183.7580999993)
strooksignalering_kenmerk.1130,Kruis-pijlsignalering,KP,12345,R,2.78699994,004,KPK0001127234,I,,POINT (115459.26240000129 483183.7580999993)
strooksignalering_kenmerk.1131,Autosnelwegsignalering,AU,12345,R,3.05999994,004,KPK0001127243,I,,POINT (115266.7210999988 482994.47619999945)
strooksignalering_kenmerk.1132,Kruis-pijlsignalering,KP,12345,R,3.05999994,004,KPK0001127244,I,,POINT (115266.7210999988 482994.47619999945)
strooksignalering_kenmerk.1133,Kruis-pijlsignalering,KP,12,R,46.33300018,006,KPK0001128670,I,,POINT (139609.06450000033 483218.4288999997)
strooksignalering_kenmerk.1134,Autosnelwegsignalering,AU,12,R,48.93099976,006,KPK0001128710,I,,POINT (141809.35830000043 484603.6103999987)
strooksignalering_kenmerk.1135,Kruis-pijlsignalering,KP,12,R,48.93099976,006,KPK0001128711,I,,POINT (141809.35830000043 484603.6103999987)
strooksignalering_kenmerk.1136,Autosnelwegsignalering,AU,12,R,49.77000046,006,KPK0001128719,I,,POINT (142534.47069999948 484992.1218000017)
strooksignalering_kenmerk.1137,Autosnelwegsignalering,AU,12,R,50.45000076,006,KPK0001128722,I,,POINT (143180.9866000004 485175.30270000175)
strooksignalering_kenmerk.1138,Kruis-pijlsignalering,KP,12,R,50.45000076,006,KPK0001128723,I,,POINT (143180.9866000004 485175.30270000175)
strooksignalering_kenmerk.1139,Kruis-pijlsignalering,KP,12,R,51.08499908,006,KPK0001128728,I,,POINT (143814.29080000147 485188.1887000017)
strooksignalering_kenmerk.1140,Autosnelwegsignalering,AU,12,R,51.08499908,006,KPK0001128729,I,,POINT (143814.29080000147 485188.1887000017)
strooksignalering_kenmerk.1141,Autosnelwegsignalering,AU,12,R,52.56200027,006,KPK0001128750,I,,POINT (145299.12750000134 484980.9481999986)
strooksignalering_kenmerk.1142,Kruis-pijlsignalering,KP,12,R,53.26200104,006,KPK0001128762,I,,POINT (145946.04300000146 485179.4497999996)
strooksignalering_kenmerk.1143,Autosnelwegsignalering,AU,12,R,53.26200104,006,KPK0001128763,I,,POINT (145946.04300000146 485179.4497999996)
strooksignalering_kenmerk.1144,Kruis-pijlsignalering,KP,12,R,53.65999985,006,KPK0001128765,I,,POINT (146297.58159999922 485389.8586000018)
strooksignalering_kenmerk.1145,Kruis-pijlsignalering,KP,123,R,23,004,KPK0001127526,I,,POINT (102367.09189999849 468545.94739999995)
strooksignalering_kenmerk.1146,Kruis-pijlsignalering,KP,123,R,23.73999977,004,KPK0001127530,I,,POINT (101963.13639999926 467925.57550000027)
strooksignalering_kenmerk.1147,Autosnelwegsignalering,AU,123,R,23.73999977,004,KPK0001127531,I,,POINT (101963.13639999926 467925.57550000027)
strooksignalering_kenmerk.1148,Autosnelwegsignalering,AU,123,R,23.5,004,KPK0001127532,I,,POINT (102114.19570000097 468114.6196999997)
strooksignalering_kenmerk.1149,Kruis-pijlsignalering,KP,123,R,24.32999992,004,KPK0001127538,I,,POINT (101664.87370000035 467417.0806999989)
strooksignalering_kenmerk.1150,Autosnelwegsignalering,AU,123,R,24.32999992,004,KPK0001127539,I,,POINT (101664.87370000035 467417.0806999989)
strooksignalering_kenmerk.1151,Autosnelwegsignalering,AU,123,R,24.16500092,004,KPK0001127541,I,,POINT (101776.99399999902 467539.7201000005)
strooksignalering_kenmerk.1152,Autosnelwegsignalering,AU,123,R,25.03899956,004,KPK0001127545,I,,POINT (101287.69449999928 466817.4437999986)
strooksignalering_kenmerk.1153,Kruis-pijlsignalering,KP,123,R,25.03899956,004,KPK0001127546,I,,POINT (101287.69449999928 466817.4437999986)
strooksignalering_kenmerk.1154,Autosnelwegsignalering,AU,123,R,24.74500084,004,KPK0001127548,I,,POINT (101482.73000000045 467039.9182000011)
strooksignalering_kenmerk.1155,Kruis-pijlsignalering,KP,123,R,25.3390007,004,KPK0001127550,I,,POINT (101116.82290000096 466571.2382000014)
strooksignalering_kenmerk.1156,Kruis-pijlsignalering,KP,123,R,25.75099945,004,KPK0001127555,I,,POINT (100776.77809999883 466326.48319999874)
strooksignalering_kenmerk.1157,Autosnelwegsignalering,AU,123,R,26.1989994,004,KPK0001127556,I,,POINT (100400.86639999971 466084.7600999996)
strooksignalering_kenmerk.1158,Kruis-pijlsignalering,KP,123,R,26.1989994,004,KPK0001127557,I,,POINT (100400.86639999971 466084.7600999996)
strooksignalering_kenmerk.1159,Kruis-pijlsignalering,KP,123,R,25.95100021,004,KPK0001127559,I,,POINT (100636.27789999917 466191.3938000016)
strooksignalering_kenmerk.1160,Kruis-pijlsignalering,KP,123,R,26.57999992,004,KPK0001127561,I,,POINT (100107.84589999914 465848.52959999815)
strooksignalering_kenmerk.1161,Kruis-pijlsignalering,KP,123,R,26.83499908,004,KPK0001127569,I,,POINT (99871.26080000028 465734.493999999)
strooksignalering_kenmerk.1162,Kruis-pijlsignalering,KP,123,R,27.15399933,004,KPK0001127570,I,,POINT (99598.69189999998 465568.7879999988)
strooksignalering_kenmerk.1163,Autosnelwegsignalering,AU,123,R,27.15399933,004,KPK0001127571,I,,POINT (99598.69189999998 465568.7879999988)
strooksignalering_kenmerk.1164,Autosnelwegsignalering,AU,123,R,27.50499916,004,KPK0001127573,I,,POINT (99296.1612999998 465390.8792000003)
strooksignalering_kenmerk.1165,Kruis-pijlsignalering,KP,123,R,27.04999924,004,KPK0001127574,I,,POINT (99710.44299999997 465597.65199999884)
strooksignalering_kenmerk.1166,Autosnelwegsignalering,AU,12,R,57.00500107,006,KPK0001128810,I,,POINT (148571.92080000043 487738.23479999974)
strooksignalering_kenmerk.1167,Kruis-pijlsignalering,KP,12,R,49.77000046,006,KPK0001128720,I,,POINT (142534.47069999948 484992.1218000017)
strooksignalering_kenmerk.1168,Kruis-pijlsignalering,KP,123,R,62.24700165,006,KPK0001128881,I,,POINT (152970.04300000146 490585.01740000024)
strooksignalering_kenmerk.1169,Kruis-pijlsignalering,KP,12,R,57.62599945,006,KPK0001128818,I,,POINT (149011.0326000005 488194.22349999845)
strooksignalering_kenmerk.1170,Autosnelwegsignalering,AU,12,R,58.50099945,006,KPK0001128832,I,,POINT (149744.5833999999 488644.48369999975)
strooksignalering_kenmerk.1171,Autosnelwegsignalering,AU,12,R,59.20000076,006,KPK0001128836,I,,POINT (150351.0260999985 488994.0802000016)
strooksignalering_kenmerk.1172,Autosnelwegsignalering,AU,12,R,58.90000153,006,KPK0001128844,I,,POINT (150094.50459999964 488861.54839999974)
strooksignalering_kenmerk.1173,Kruis-pijlsignalering,KP,12,R,59.62400055,006,KPK0001128848,I,,POINT (150711.5342000015 489240.2404999994)
strooksignalering_kenmerk.1174,Kruis-pijlsignalering,KP,12,R,60.51399994,006,KPK0001128861,I,,POINT (151497.94640000165 489683.02639999986)
strooksignalering_kenmerk.1175,Autosnelwegsignalering,AU,123,R,61.5870018,006,KPK0001128865,I,,POINT (152432.5485999994 490245.65850000083)
strooksignalering_kenmerk.1176,Kruis-pijlsignalering,KP,123,R,61.0379982,006,KPK0001128869,I,,POINT (151908.22019999847 490029.4759000018)
strooksignalering_kenmerk.1177,Kruis-pijlsignalering,KP,12,R,61.55400085,006,KPK0001128873,I,,POINT (152327.03449999914 490298.91690000147)
strooksignalering_kenmerk.1178,Autosnelwegsignalering,AU,12,R,53.65999985,006,KPK0001128764,I,,POINT (146297.58159999922 485389.8586000018)
strooksignalering_kenmerk.1179,Autosnelwegsignalering,AU,12,R,41.67599869,006,KPK0001128972,I,,POINT (135722.1889999993 480731.9776000008)
strooksignalering_kenmerk.1180,Kruis-pijlsignalering,KP,12,R,41.67599869,006,KPK0001128973,I,,POINT (135722.1889999993 480731.9776000008)
strooksignalering_kenmerk.1181,Kruis-pijlsignalering,KP,12,R,41.88000107,006,KPK0001128976,I,,POINT (135998.28119999915 480772.80799999833)
strooksignalering_kenmerk.1182,Autosnelwegsignalering,AU,12,R,41.88100052,006,KPK0001128978,I,,POINT (135999.27859999985 480772.7355000004)
strooksignalering_kenmerk.1183,Kruis-pijlsignalering,KP,12,R,41.88100052,006,KPK0001128979,I,,POINT (135999.27859999985 480772.7355000004)
strooksignalering_kenmerk.1184,Kruis-pijlsignalering,KP,12,R,42.625,006,KPK0001128980,I,,POINT (136666.09800000116 481012.7846000008)
strooksignalering_kenmerk.1185,Autosnelwegsignalering,AU,12,R,42.625,006,KPK0001128981,I,,POINT (136666.09800000116 481012.7846000008)
strooksignalering_kenmerk.1186,Kruis-pijlsignalering,KP,12,R,42.62599945,006,KPK0001128982,I,,POINT (136666.95270000026 481013.30370000005)
strooksignalering_kenmerk.1187,Autosnelwegsignalering,AU,12,R,42.62599945,006,KPK0001128983,I,,POINT (136666.95270000026 481013.30370000005)
strooksignalering_kenmerk.1188,Kruis-pijlsignalering,KP,12,R,44.14400101,006,KPK0001128991,I,,POINT (137916.92709999904 481839.32510000095)
strooksignalering_kenmerk.1189,Autosnelwegsignalering,AU,12,R,44.14400101,006,KPK0001128992,I,,POINT (137916.92709999904 481839.32510000095)
strooksignalering_kenmerk.1190,Autosnelwegsignalering,AU,12,R,44.14500046,006,KPK0001128993,I,,POINT (137917.70039999858 481839.95910000056)
strooksignalering_kenmerk.1191,Kruis-pijlsignalering,KP,12,R,44.14500046,006,KPK0001128994,I,,POINT (137917.70039999858 481839.95910000056)
strooksignalering_kenmerk.1192,Autosnelwegsignalering,AU,12,R,44.60200119,006,KPK0001128995,I,,POINT (138266.80640000105 482126.0995000005)
strooksignalering_kenmerk.1193,Kruis-pijlsignalering,KP,12,R,44.60200119,006,KPK0001128996,I,,POINT (138266.80640000105 482126.0995000005)
strooksignalering_kenmerk.1194,Autosnelwegsignalering,AU,12,R,44.60300064,006,KPK0001128997,I,,POINT (138267.57970000058 482126.7333999984)
strooksignalering_kenmerk.1195,Kruis-pijlsignalering,KP,12,R,44.60300064,006,KPK0001128998,I,,POINT (138267.57970000058 482126.7333999984)
strooksignalering_kenmerk.1196,Autosnelwegsignalering,AU,12,R,45.19499969,006,KPK0001129000,I,,POINT (138723.87150000036 482500.76260000095)
strooksignalering_kenmerk.1197,Kruis-pijlsignalering,KP,12,R,45.19499969,006,KPK0001129001,I,,POINT (138723.87150000036 482500.76260000095)
strooksignalering_kenmerk.1198,Autosnelwegsignalering,AU,12,R,45.19599915,006,KPK0001129002,I,,POINT (138724.6447999999 482501.39660000056)
strooksignalering_kenmerk.1199,Autosnelwegsignalering,AU,1234,R,142.05200195,002,KPK0001124902,I,,POINT (157456.22430000082 389935.4294999987)
strooksignalering_kenmerk.1200,Kruis-pijlsignalering,KP,1234,R,142.3480072,002,KPK0001124904,I,,POINT (157631.8187999986 389694.65900000185)
strooksignalering_kenmerk.1201,Autosnelwegsignalering,AU,12,R,142.77999878,002,KPK0001124905,I,,POINT (157917.26060000062 389373.5034000017)
strooksignalering_kenmerk.1202,Kruis-pijlsignalering,KP,123,R,114.43099976,002,KPK0001126222,I,,POINT (152227.8564000018 413250.34959999844)
strooksignalering_kenmerk.1203,Kruis-pijlsignalering,KP,123,R,114.68800354,002,KPK0001126223,I,,POINT (152356.8214999996 413027.04580000043)
strooksignalering_kenmerk.1204,Autosnelwegsignalering,AU,123,R,114.68800354,002,KPK0001126224,I,,POINT (152356.8214999996 413027.04580000043)
strooksignalering_kenmerk.1205,Autosnelwegsignalering,AU,12,R,115.54199982,002,KPK0001126225,I,,POINT (152585.50809999928 412199.04740000144)
strooksignalering_kenmerk.1206,Kruis-pijlsignalering,KP,12,R,115.54199982,002,KPK0001126226,I,,POINT (152585.50809999928 412199.04740000144)
strooksignalering_kenmerk.1207,Autosnelwegsignalering,AU,123,R,28.00900078,004,KPK0001127580,I,,POINT (98901.55860000104 465078.64510000125)
strooksignalering_kenmerk.1208,Kruis-pijlsignalering,KP,123,R,28.00900078,004,KPK0001127581,I,,POINT (98901.55860000104 465078.64510000125)
strooksignalering_kenmerk.1209,Kruis-pijlsignalering,KP,123,R,27.89100075,004,KPK0001127583,I,,POINT (99011.04259999841 465135.61239999905)
strooksignalering_kenmerk.1210,Autosnelwegsignalering,AU,123,R,28.30999947,004,KPK0001127586,I,,POINT (98725.54259999841 464836.4331)
strooksignalering_kenmerk.1211,Kruis-pijlsignalering,KP,123,R,28.30999947,004,KPK0001127587,I,,POINT (98725.54259999841 464836.4331)
strooksignalering_kenmerk.1212,Kruis-pijlsignalering,KP,123,R,28.56599998,004,KPK0001127590,I,,POINT (98535.97190000117 464635.75769999996)
strooksignalering_kenmerk.1213,Autosnelwegsignalering,AU,123,R,29.01000023,004,KPK0001127594,I,,POINT (98280.48840000108 464293.9510000013)
strooksignalering_kenmerk.1214,Kruis-pijlsignalering,KP,123,R,29.01000023,004,KPK0001127595,I,,POINT (98280.48840000108 464293.9510000013)
strooksignalering_kenmerk.1215,Autosnelwegsignalering,AU,123,R,29.14999962,004,KPK0001127597,I,,POINT (98217.71680000052 464168.2338999994)
strooksignalering_kenmerk.1216,Kruis-pijlsignalering,KP,123,R,29.43700027,004,KPK0001127620,I,,POINT (97990.24570000172 463981.0502000004)
strooksignalering_kenmerk.1217,Autosnelwegsignalering,AU,123,R,29.43700027,004,KPK0001127621,I,,POINT (97990.24570000172 463981.0502000004)
strooksignalering_kenmerk.1218,Autosnelwegsignalering,AU,123,R,30.10000038,004,KPK0001127623,I,,POINT (97488.2751000002 463557.75)
strooksignalering_kenmerk.1219,Kruis-pijlsignalering,KP,123,R,30.76000023,004,KPK0001127624,I,,POINT (96955.8627000004 463164.9012000002)
strooksignalering_kenmerk.1220,Autosnelwegsignalering,AU,123,R,30.76000023,004,KPK0001127625,I,,POINT (96955.8627000004 463164.9012000002)
strooksignalering_kenmerk.1221,Autosnelwegsignalering,AU,123,R,31.13400078,004,KPK0001127628,I,,POINT (96654.83100000024 462944.6629999988)
strooksignalering_kenmerk.1222,Kruis-pijlsignalering,KP,123,R,31.53300095,004,KPK0001127629,I,,POINT (96318.00769999996 462731.09789999947)
strooksignalering_kenmerk.1223,Autosnelwegsignalering,AU,123,R,31.53300095,004,KPK0001127630,I,,POINT (96318.00769999996 462731.09789999947)
strooksignalering_kenmerk.1224,Autosnelwegsignalering,AU,123,R,31.90200043,004,KPK0001127632,I,,POINT (95991.53590000048 462565.9384999983)
strooksignalering_kenmerk.1225,Kruis-pijlsignalering,KP,123,R,32.38600159,004,KPK0001127633,I,,POINT (95545.80860000104 462365.6653999984)
strooksignalering_kenmerk.1226,Autosnelwegsignalering,AU,123,R,32.38600159,004,KPK0001127634,I,,POINT (95545.80860000104 462365.6653999984)
strooksignalering_kenmerk.1227,Autosnelwegsignalering,AU,12345,R,32.84999847,004,KPK0001127636,I,,POINT (95176.1361999996 462089.9112999998)
strooksignalering_kenmerk.1228,Kruis-pijlsignalering,KP,123,R,29.69000053,004,KPK0001127637,I,,POINT (97830.82510000095 463789.2496000007)
strooksignalering_kenmerk.1229,Autosnelwegsignalering,AU,123,R,29.69000053,004,KPK0001127638,I,,POINT (97830.82510000095 463789.2496000007)
strooksignalering_kenmerk.1230,Kruis-pijlsignalering,KP,123,R,30.46199989,004,KPK0001127640,I,,POINT (97217.60720000044 463314.7344000004)
strooksignalering_kenmerk.1231,Autosnelwegsignalering,AU,123,R,30.76600075,004,KPK0001127642,I,,POINT (96971.44920000061 463134.65040000156)
strooksignalering_kenmerk.1232,Kruis-pijlsignalering,KP,123,R,31.28000069,004,KPK0001127644,I,,POINT (96549.83320000023 462837.2993000001)
strooksignalering_kenmerk.1233,Autosnelwegsignalering,AU,123,R,32.11600113,004,KPK0001127648,I,,POINT (95807.30590000004 462451.3808999993)
strooksignalering_kenmerk.1234,Autosnelwegsignalering,AU,123,R,32.29600143,004,KPK0001127649,I,,POINT (95644.05209999904 462377.9769000001)
strooksignalering_kenmerk.1235,Kruis-pijlsignalering,KP,123,R,32.29600143,004,KPK0001127650,I,,POINT (95644.05209999904 462377.9769000001)
strooksignalering_kenmerk.1236,Kruis-pijlsignalering,KP,123,R,45.18999863,006,KPK0001129031,I,,POINT (138738.0148999989 482477.13589999825)
strooksignalering_kenmerk.1237,Kruis-pijlsignalering,KP,123,R,45.76200104,006,KPK0001129033,I,,POINT (139185.80779999867 482843.7071999982)
strooksignalering_kenmerk.1238,Autosnelwegsignalering,AU,123,R,45.76200104,006,KPK0001129034,I,,POINT (139185.80779999867 482843.7071999982)
strooksignalering_kenmerk.1239,Kruis-pijlsignalering,KP,1234,R,46.15599823,006,KPK0001129037,I,,POINT (139479.6521999985 483066.04250000045)
strooksignalering_kenmerk.1240,Autosnelwegsignalering,AU,1234,R,46.15599823,006,KPK0001129038,I,,POINT (139479.6521999985 483066.04250000045)
strooksignalering_kenmerk.1241,Kruis-pijlsignalering,KP,1234,R,46.79999924,006,KPK0001129042,I,,POINT (140025.6838000007 483427.4215000011)
strooksignalering_kenmerk.1242,Autosnelwegsignalering,AU,1234,R,46.79999924,006,KPK0001129043,I,,POINT (140025.6838000007 483427.4215000011)
strooksignalering_kenmerk.1243,Kruis-pijlsignalering,KP,12,R,47.57300186,006,KPK0001129044,I,,POINT (140657.06540000066 483873.37209999934)
strooksignalering_kenmerk.1244,Autosnelwegsignalering,AU,12,R,47.57300186,006,KPK0001129045,I,,POINT (140657.06540000066 483873.37209999934)
strooksignalering_kenmerk.1245,Kruis-pijlsignalering,KP,123,R,48.14199829,006,KPK0001129048,I,,POINT (141147.51729999855 484181.8627000004)
strooksignalering_kenmerk.1246,Autosnelwegsignalering,AU,123,R,48.14199829,006,KPK0001129049,I,,POINT (141147.51729999855 484181.8627000004)
strooksignalering_kenmerk.1247,Autosnelwegsignalering,AU,123,R,48.44900131,006,KPK0001129051,I,,POINT (141405.09589999914 484333.6975999996)
strooksignalering_kenmerk.1248,Kruis-pijlsignalering,KP,123,R,48.44900131,006,KPK0001129052,I,,POINT (141405.09589999914 484333.6975999996)
strooksignalering_kenmerk.1249,Autosnelwegsignalering,AU,1234,R,46.26599884,006,KPK0001129063,I,,POINT (139545.9985000007 483192.84970000014)
strooksignalering_kenmerk.1250,Kruis-pijlsignalering,KP,1234,R,46.26599884,006,KPK0001129064,I,,POINT (139545.9985000007 483192.84970000014)
strooksignalering_kenmerk.1251,Autosnelwegsignalering,AU,1234,R,46.63199997,006,KPK0001129066,I,,POINT (139856.34319999814 483416.94629999995)
strooksignalering_kenmerk.1252,Kruis-pijlsignalering,KP,1234,R,46.63199997,006,KPK0001129067,I,,POINT (139856.34319999814 483416.94629999995)
strooksignalering_kenmerk.1253,Kruis-pijlsignalering,KP,12,R,47.40000153,006,KPK0001129070,I,,POINT (140480.89790000021 483831.5430999994)
strooksignalering_kenmerk.1254,Autosnelwegsignalering,AU,12,R,47.40000153,006,KPK0001129071,I,,POINT (140480.89790000021 483831.5430999994)
strooksignalering_kenmerk.1255,Kruis-pijlsignalering,KP,123,R,48.10400009,006,KPK0001129076,I,,POINT (141078.1499999985 484193.10599999875)
strooksignalering_kenmerk.1256,Autosnelwegsignalering,AU,123,R,48.10400009,006,KPK0001129077,I,,POINT (141078.1499999985 484193.10599999875)
strooksignalering_kenmerk.1257,Autosnelwegsignalering,AU,123,R,48.36000061,006,KPK0001129078,I,,POINT (141300.24700000137 484326.34600000083)
strooksignalering_kenmerk.1258,Kruis-pijlsignalering,KP,123,R,48.36000061,006,KPK0001129079,I,,POINT (141300.24700000137 484326.34600000083)
strooksignalering_kenmerk.1259,Kruis-pijlsignalering,KP,12,R,142.77999878,002,KPK0001124906,I,,POINT (157917.26060000062 389373.5034000017)
strooksignalering_kenmerk.1260,Autosnelwegsignalering,AU,123,R,139.57800293,002,KPK0001124909,I,,POINT (155965.68659999967 391910.0590999983)
strooksignalering_kenmerk.1261,Kruis-pijlsignalering,KP,123,R,139.57800293,002,KPK0001124910,I,,POINT (155965.68659999967 391910.0590999983)
strooksignalering_kenmerk.1262,Kruis-pijlsignalering,KP,123,R,140.43499756,002,KPK0001124912,I,,POINT (156454.37519999966 391199.2941999994)
strooksignalering_kenmerk.1263,Kruis-pijlsignalering,KP,123,R,141.16200256,002,KPK0001124913,I,,POINT (156934.53390000015 390657.47260000184)
strooksignalering_kenmerk.1264,Autosnelwegsignalering,AU,123,R,141.16200256,002,KPK0001124914,I,,POINT (156934.53390000015 390657.47260000184)
strooksignalering_kenmerk.1265,Autosnelwegsignalering,AU,1234,R,141.72000122,002,KPK0001124916,I,,POINT (157283.1774000004 390202.28400000185)
strooksignalering_kenmerk.1266,Autosnelwegsignalering,AU,1234,R,142.11700439,002,KPK0001124917,I,,POINT (157521.15019999817 389901.0846000016)
strooksignalering_kenmerk.1267,Kruis-pijlsignalering,KP,1234,R,142.11700439,002,KPK0001124918,I,,POINT (157521.15019999817 389901.0846000016)
strooksignalering_kenmerk.1268,Kruis-pijlsignalering,KP,12,R,142.8789978,002,KPK0001124920,I,,POINT (157953.21970000118 389285.5223999992)
strooksignalering_kenmerk.1269,Autosnelwegsignalering,AU,1234,R,154.44400024,002,KPK0001124930,I,,POINT (157573.8949000016 388824.9684999995)
strooksignalering_kenmerk.1270,Kruis-pijlsignalering,KP,1234,R,154.44400024,002,KPK0001124931,I,,POINT (157573.8949000016 388824.9684999995)
strooksignalering_kenmerk.1271,Autosnelwegsignalering,AU,12,R,154.43099976,002,KPK0001124933,I,,POINT (157648.11030000076 388734.4908000007)
strooksignalering_kenmerk.1272,Kruis-pijlsignalering,KP,1234,R,154.94599915,002,KPK0001124946,I,,POINT (157178.2221999988 388517.21269999817)
strooksignalering_kenmerk.1273,Autosnelwegsignalering,AU,1234,R,154.94599915,002,KPK0001124947,I,,POINT (157178.2221999988 388517.21269999817)
