FID,LOC_CODE,GEOMETRIE
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32d6,NM026800270,"POLYGON ((188590.95 431599.1, 188590.95 431599.1, 188556.53 431677.05, 188556.53 431677.05, 188415.82 431623.4, 188467.45 431503.94, 188434.04 431490.78, 188421.89 431466.49, 188495.79 431261.99, 188609.18 431285.28, 188623.35 431259.97, 188641.57 431266.04, 188649.67 431250.86, 188683.08 431259.97, 188697.25 431226.56, 188695.22 431251.87, 188713.45 431252.88, 188714.46 431229.6, 188752.93 431228.59, 188749.89 431264.02, 188765.08 431268.07, 188749.89 431303.5, 188767.1 431312.61, 188743.82 431368.29, 188707.37 431474.58, 188609.18 431455.35, 188599.05 431480.66, 188622.34 431491.79, 188603.1 431531.28, 188629.42 431541.4, 188638.53 431533.3, 188668.9 431543.42, 188637.52 431614.29, 188590.95 431599.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32d7,NM026800271,"POLYGON ((186268.63 427681.1, 186268.63 427681.1, 186270.11 427689.49, 186270.11 427689.49, 186118.22 427878.36, 186031.92 427826.58, 186137.95 427596.77, 186145.35 427593.82, 186153.24 427596.28, 186262.22 427675.18, 186268.63 427681.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32d8,NM026800272,"POLYGON ((186213.39 425511.46, 186213.39 425511.46, 186039.9 425670.15, 186039.9 425670.15, 185538.27 425212.9, 185707.72 425030, 186213.39 425511.46))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32d9,NM026800273,"POLYGON ((182292.87 426710.63, 182292.87 426710.63, 182327.85 426775.86, 182327.85 426775.86, 182285.75 426798.69, 182267.96 426766.07, 182263.22 426748.88, 182255.21 426732.57, 182292.87 426710.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32da,NM026800274,"POLYGON ((182288.24 426703.73, 182288.24 426703.73, 182292.17 426711.12, 182292.17 426711.12, 182254.53 426732.83, 182244.6 426714.36, 182242.06 426714.59, 182235.13 426701.43, 182183.17 426729.83, 182175.55 426727.52, 182161.47 426723.82, 182157.77 426724.98, 182154.77 426726.6, 182114.36 426748.07, 182099.58 426721.75, 182100.04 426720.13, 182140.91 426698.19, 182150.61 426714.82, 182182.94 426695.65, 182165.39 426663.09, 182179.02 426655.47, 182181.09 426650.85, 182177.86 426644.85, 182200.95 426632.38, 182206.73 426628.68, 182213.88 426623.37, 182218.5 426633.53, 182229.36 426637, 182236.52 426631.92, 182249.68 426656.63, 182247.37 426658.01, 182259.61 426681.57, 182263.3 426679.26, 182279.93 426708.35, 182288.24 426703.73))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32db,NM026800275,"POLYGON ((182056.27 426890.19, 182056.27 426890.19, 182070.55 426949.21, 182070.55 426949.21, 182032.95 426965.4, 182002.49 426909.23, 181992.01 426817.84, 182005.34 426770.24, 182056.27 426890.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32dc,NM026800276,"POLYGON ((186324.8 429213.35, 186324.8 429213.35, 186324.18 429236.93, 186324.18 429236.93, 186241.14 429235.26, 186235.5 429196.87, 186234.46 429189.36, 186220.69 429148.05, 186285.99 429114.66, 186294.97 429134.48, 186299.56 429132.4, 186332.52 429197.49, 186332.94 429213.56, 186324.8 429213.35))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32dd,NM026800277,"POLYGON ((186467.34 427772.67, 186467.34 427772.67, 186456.05 427765.77, 186456.05 427765.77, 186511.66 427685.49, 186533.2 427698.87, 186516.68 427723.75, 186520.86 427725.63, 186513.96 427737.76, 186509.15 427733.37, 186482.39 427776.85, 186477.79 427772.46, 186474.45 427778.11, 186469.85 427775.39, 186468.59 427778.32, 186465.25 427776.43, 186467.34 427772.67))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32de,NM026800278,"POLYGON ((188079.36 429806.79, 188079.36 429806.79, 188086.36 429808.79, 188086.36 429808.79, 188079.86 429845.29, 188019.36 429833.29, 188019.36 429846.79, 188016.86 429854.29, 188010.86 429863.79, 188002.86 429868.29, 187997.36 429849.79, 187958.86 429841.79, 187957.36 429655.78, 187969.36 429658.28, 187993.86 429669.78, 188015.36 429683.28, 187994.86 429754.29, 187994.86 429757.79, 188000.86 429761.29, 188008.86 429760.79, 188023.36 429750.29, 188085.36 429766.29, 188079.36 429806.79))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32df,NM026800279,"POLYGON ((188244.05 426403.15, 188244.05 426403.15, 188240.51 426381.91, 188240.51 426381.91, 188144.9 426392.53, 188070.54 425933.98, 188082.94 425512.61, 188109.49 425459.5, 188185.62 425461.27, 188164.38 425703.82, 188212.18 425709.14, 188212.18 425716.22, 188205.1 425850.77, 188267.06 425857.85, 188284.77 425976.47, 188444.11 426040.21, 188463.58 426192.47, 188493.68 426199.55, 188353.82 426330.56, 188337.88 426323.48, 188274.15 426390.76, 188244.05 426403.15))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e0,NM026800280,"POLYGON ((183753 428046.03, 183753 428046.03, 183825.45 428010.15, 183825.45 428010.15, 183842.47 428043.5, 183785.55 428072.37, 183753 428046.03))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e1,NM026800281,"POLYGON ((184027.62 427843.19, 184027.62 427843.19, 184067.7 427922.51, 184067.7 427922.51, 184013.51 427949.32, 183966.37 427856.74, 184027.62 427843.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e2,NM026800282,"POLYGON ((182418.04 427172.31, 182418.04 427172.31, 182282.11 427247.74, 182282.11 427247.74, 182278.55 427247.03, 182187.46 427071.96, 182251.51 427039.94, 182254.35 427022.86, 182308.44 426995.1, 182345.45 427066.98, 182336.91 427075.52, 182368.22 427136.01, 182393.13 427126.76, 182418.04 427172.31))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e3,NM026800283,"POLYGON ((183196.55 426374.93, 183196.55 426374.93, 183112.45 426358.95, 183112.45 426358.95, 183112.45 426358.11, 183118.55 426329.94, 183129.27 426316.06, 183243.01 426336.25, 183238.81 426358.95, 183220.73 426369.47, 183196.55 426374.93))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e4,NM026800284,"POLYGON ((187197.9 428725.73, 187197.9 428725.73, 187239.9 428905.46, 187239.9 428905.46, 187198.96 428915.03, 187172.9 428696.48, 187218.63 428597.04, 187239.37 428608.74, 187206.4 428677.34, 187196.3 428706.05, 187197.9 428725.73))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e5,NM026800047,"POLYGON ((186599.59 427482.53, 186599.59 427482.53, 186516.09 427407.17, 186516.09 427407.17, 186611.35 427462.31, 186777.22 427560.5, 186765.45 427578.15, 186788.62 427674.51, 186768.76 427685.91, 186709.55 427598.75, 186599.59 427482.53))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e6,NM026800285,"POLYGON ((185823.65 429790.6, 185823.65 429790.6, 185720.04 429730.85, 185720.04 429730.85, 185637.4 429565.58, 185716.23 429572.57, 185718.13 429599.9, 185845.9 429612.62, 185852.26 429592.27, 185856.07 429590.37, 185916.46 429594.18, 185913.28 429609.44, 186018.8 429645.03, 186019.43 429645.67, 186025.79 429632.32, 186027.7 429603.72, 186029.6 429592.27, 186060.75 429589.1, 186063.93 429597.36, 186069.65 429608.8, 186076.01 429613.25, 186078.55 429624.06, 186136.39 429671.73, 186083.63 429669.19, 186061.39 429672.37, 186040.41 429674.27, 186002.27 429692.07, 185979.39 429711.78, 185969.22 429725.76, 185953.96 429753.1, 185945.7 429774.07, 185939.98 429793.78, 185939.98 429815.39, 185946.97 429840.82, 185967.31 429892.3, 185954.6 429899.93, 185924.08 429836.37, 185854.16 429763.9, 185823.65 429790.6))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e7,NM026800089,"POLYGON ((186885.97 429097.45, 186885.97 429097.45, 186887.15 429092.75, 186887.15 429092.75, 186888.92 429090.98, 187014.8 429002.75, 187023.03 428997.75, 187030.97 428996.57, 187043.03 428996.28, 187077.45 429004.8, 187067.45 429022.75, 187048.92 429058.63, 186975.39 429117.75, 186931.27 429163.63, 186885.97 429097.45))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e8,NM026800286,"POLYGON ((186027.78 429339.87, 186027.78 429339.87, 185976.9 429343.99, 185976.9 429343.99, 185973.08 429278.1, 186022.2 429273.1, 186027.78 429339.87))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32e9,NM026800004,"POLYGON ((187434.45 424760.97, 187434.45 424760.97, 187403.27 424759.93, 187403.27 424759.93, 187402.81 424738.81, 187428.63 424740.84, 187437.66 424745.17, 187438.25 424753.43, 187434.45 424760.97))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32ea,GE026800124,"POLYGON ((184464.06 428929.88, 184464.06 428929.88, 184480.4 428963.08, 184480.4 428963.08, 184470.92 428967.56, 184417.42 428994.44, 184400.55 428960.97, 184464.06 428929.88))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32eb,GE026800293,"POLYGON ((188266.83 428249.95, 188266.83 428249.95, 188251.43 428237.37, 188251.43 428237.37, 188254.47 428230.43, 188271.82 428243.45, 188266.83 428249.95))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32ec,GE026800170,"POLYGON ((187188.52 427654.96, 187188.52 427654.96, 187159.4 427658.91, 187159.4 427658.91, 187158.44 427653.79, 187187.46 427649.73, 187188.52 427654.96))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32ed,GE026800271,"POLYGON ((186454.24 429508.45, 186454.24 429508.45, 186420 429465.56, 186420 429465.56, 186443.78 429451.34, 186475.56 429491.01, 186454.24 429508.45))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32ee,GE026800274,"POLYGON ((184667.24 427815.82, 184667.24 427815.82, 184644.62 427845.57, 184644.62 427845.57, 184453.62 427700.38, 184483.96 427665.87, 184667.24 427815.82))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32ef,GE026800027,"POLYGON ((184283.64 429169.41, 184283.64 429169.41, 184214.82 429207.22, 184214.82 429207.22, 184194.66 429189.96, 184217.92 429161.46, 184236.72 429176.39, 184265.22 429141.11, 184282.67 429119.2, 184283.64 429169.41))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f0,GE026800054,"POLYGON ((188992.94 428485.94, 188992.94 428485.94, 188988.6 428488.55, 188988.6 428488.55, 188982 428476.04, 189014.3 428432.81, 189031.83 428472.92, 188996.41 428491.67, 188992.94 428485.94))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f1,NM026800288,"POLYGON ((183765.49 428237.98, 183765.49 428237.98, 183707.38 428312.28, 183707.38 428312.28, 183652.76 428266.87, 183729.61 428169.07, 183769.62 428156.37, 183778.51 428182.73, 183779.15 428193.2, 183776.29 428211.94, 183765.49 428237.98))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f2,NM026800010,"POLYGON ((185687.51 429442.39, 185687.51 429442.39, 185718.53 429442.48, 185718.53 429442.48, 185717.88 429481.41, 185686.86 429478.8, 185687.51 429442.39))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f3,NM026800289,"POLYGON ((188420.34 432213.2, 188420.34 432213.2, 188419.53 432214.01, 188419.53 432214.01, 188355.81 432191.15, 188376.84 432139.36, 188387.57 432143.81, 188391.21 432133.09, 188432.68 432152.92, 188428.23 432160.2, 188446.03 432167.69, 188420.34 432213.2))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f4,NM026800007,"POLYGON ((186074.64 424446.19, 186074.64 424446.19, 186063.47 424447.68, 186063.47 424447.68, 186029.94 424331.46, 186041.86 424328.48, 186074.64 424446.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f5,GE026800263,"POLYGON ((186967.61 428097.24, 186967.61 428097.24, 186966.37 428017.39, 186966.37 428017.39, 186978.84 427893.86, 187022.51 427917.57, 187015.03 428012.4, 187118.59 428268.18, 187027.5 428301.87, 186967.61 428097.24))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f6,NM026800290,"POLYGON ((187063.58 428032.28, 187063.58 428032.28, 187151.01 428077.89, 187151.01 428077.89, 187112.24 428199.15, 187071.95 428208.65, 187016.45 428050.9, 187063.58 428032.28))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f7,NM026800122,"POLYGON ((186044.68 429495.1, 186044.68 429495.1, 185991.61 429500.22, 185991.61 429500.22, 185987.77 429498.3, 185894.42 429501.49, 185896.33 429403.02, 185756.29 429392.15, 185757.57 429333.32, 185718.57 429262.98, 185687.87 429240.6, 185676.36 429217.58, 185674.45 429195.2, 185703.86 429214.38, 185763.97 429208.63, 185778.68 429193.28, 185905.93 429186.25, 185904.01 429155.55, 186013.35 429145.96, 186028.06 429260.42, 186044.68 429495.1))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f8,GE026800015,"POLYGON ((187494.97 427180.28, 187494.97 427180.28, 187431.75 427184.34, 187421.28 427103.82, 187484.08 427095.49, 187494.97 427180.28))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32f9,NM026800142,"POLYGON ((186839.73 428465.78, 186839.73 428465.78, 186834.76 428432.63, 186973.99 428439.26, 187095 428808.9, 187066.82 428828.79, 186972.34 428575.18, 186839.73 428465.78))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32fa,NM026800240,"POLYGON ((188629.15 431849.61, 188629.15 431849.61, 188651.24 431791.75, 188738.97 431825.62, 188752.44 431832.36, 188745.08 431853.6, 188752.65 431855.92, 188750.76 431860.55, 188755.17 431862.02, 188748.02 431877.38, 188740.03 431902.63, 188676.49 431881.59, 188649.14 431863.49, 188629.15 431849.61))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32fb,NM026800239,"POLYGON ((188823.01 431376.58, 188823.01 431376.58, 188752.56 431351.3, 188768.96 431315.54, 188808.76 431330.06, 188820.05 431296.18, 188821.39 431291.61, 188844.52 431241.06, 188848.28 431234.87, 188867.1 431247.51, 188841.02 431282.47, 188832.69 431302.09, 188843.71 431306.13, 188846.94 431306.93, 188823.01 431376.58))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32fc,NM026800292,"POLYGON ((187974.53 428029.52, 187974.53 428029.52, 187985.35 428016.31, 188010.01 428028.88, 188003.01 428040.97, 187999.98 428039.7, 187976.44 428090.61, 187972.62 428104.93, 187955.76 428096.5, 187964.82 428085.68, 187988.21 428036.52, 187974.53 428029.52))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32fd,GE026800126,"POLYGON ((185155.87 429008.01, 185155.87 429008.01, 185068.39 429057.46, 185017.61 428964.67, 185104.29 428916.01, 185155.87 429008.01))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32fe,NM026800044,"POLYGON ((185155.11 429008.58, 185155.11 429008.58, 185067.62 429056.03, 185017.97 428964.7, 185104.65 428916.15, 185155.11 429008.58))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_32ff,NM026800293,"POLYGON ((184019.97 428008.21, 184019.97 428008.21, 183947.5 428043.9, 183924 427995.59, 183995.6 427959.46, 184019.97 428008.21))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3300,NM026800294,"POLYGON ((183056.4 424613.91, 183056.4 424613.91, 183060.03 424615.24, 183059.46 424616.8, 183055.82 424615.69, 183056.4 424613.91))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3301,NM026800295,"POLYGON ((183828.32 428254.96, 183828.32 428254.96, 183869.25 428218.03, 183876.57 428228.68, 183836.97 428263.28, 183828.32 428254.96))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3302,NM026800296,"POLYGON ((188087.65 425405.01, 188087.65 425405.01, 188087.12 425397.37, 188132.68 425402.64, 188134.78 425385.79, 188276.18 425400.53, 188270.65 425452.4, 188144.53 425448.98, 188134.78 425447.4, 188129.25 425445.56, 188118.99 425441.61, 188113.98 425438.45, 188105.56 425432.65, 188100.29 425427.65, 188095.02 425421.33, 188090.81 425413.96, 188088.97 425409.75, 188087.65 425405.01))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3303,NM026800297,"POLYGON ((183408.93 428570.29, 183408.93 428570.29, 183423.23 428552.41, 183476.19 428595.58, 183461.76 428613.19, 183408.93 428570.29))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3304,NM026800298,"POLYGON ((186662.51 427720.33, 186662.51 427720.33, 186667.81 427723.12, 186666.05 427726, 186663.86 427729.62, 186653.28 427744.76, 186648.25 427741.21, 186658.59 427726.89, 186659.07 427726.4, 186658.79 427726.07, 186662.51 427720.33))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3305,NM026800299,"POLYGON ((187141.61 424943.33, 187141.61 424943.33, 187124.34 424944.9, 187120.22 424920.18, 187140.83 424917.43, 187140.83 424931.17, 187139.45 424933.13, 187141.61 424943.33))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3306,NM026800300,"POLYGON ((188280.17 427665.15, 188280.17 427665.15, 188271.03 427663.91, 188271.27 427656.75, 188303.64 427661.69, 188302.4 427674.79, 188279.43 427672.31, 188280.17 427665.15))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3307,GE026800284,"POLYGON ((184535.9 428181.76, 184535.9 428181.76, 184548.43 428164.86, 184600.67 428211.77, 184582.24 428270.84, 184544.82 428257.55, 184522.79 428246.72, 184502.09 428233.61, 184531.53 428188.79, 184535.9 428181.76))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3308,NM026800301,"POLYGON ((188099.19 427477.5, 188099.19 427477.5, 188092.06 427423.81, 188229.12 427437.7, 188226.87 427467.74, 188161.53 427461.73, 188162.28 427470.74, 188099.19 427477.5))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3309,NM026800302,"POLYGON ((185952.05 427706.16, 185952.05 427706.16, 185901 427659.92, 185918.99 427640.67, 185974.65 427676.87, 185975.27 427678.96, 185975.06 427680.84, 185974.02 427682.31, 185952.05 427706.16))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_330a,NM026800303,"POLYGON ((187937.99 427605.63, 187937.99 427605.63, 187936.2 427607.63, 187914.64 427588.27, 187937.59 427563.72, 187938.19 427563.13, 187952.16 427560.93, 187956.75 427590.47, 187952.56 427591.26, 187951.76 427588.07, 187951.16 427588.07, 187950.96 427584.48, 187946.37 427585.28, 187942.98 427584.88, 187941.78 427589.07, 187943.78 427589.87, 187943.78 427590.67, 187948.57 427597.45, 187945.77 427597.85, 187943.38 427595.45, 187938.39 427594.46, 187932 427600.04, 187937.99 427605.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_330b,NM026800304,"POLYGON ((184872.69 427499.63, 184872.69 427499.63, 184871.12 427502.24, 184849.9 427489.58, 184857.27 427475.06, 184878.57 427488.16, 184877.45 427490.25, 184868.52 427484.81, 184866.21 427488.68, 184875.29 427494.04, 184874.55 427495.39, 184872.24 427493.75, 184870.23 427497.99, 184872.69 427499.63))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_330c,NM026800305,"POLYGON ((184582.56 428085.74, 184582.56 428085.74, 184549.75 428126.47, 184493.74 428086.03, 184525.42 428038.51, 184582.56 428085.74))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_330d,GE026800132,"POLYGON ((187216.53 428643.14, 187216.53 428643.14, 187178.35 428714.44, 187143.54 428575.76, 187127.26 428496.6, 187191.83 428402.84, 187297.38 428420.8, 187299.63 428499.97, 187261.45 428534.78, 187241.8 428583.62, 187216.53 428643.14))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_330e,NM026800306,"POLYGON ((189513.2 427634.04, 189513.2 427634.04, 189502.03 427605.8, 189496.73 427579.92, 189530.85 427569.92, 189538.5 427606.39, 189546.73 427632.27, 189562.61 427676.98, 189583.2 427731.09, 189593.2 427756.98, 189610.26 427744.62, 189625.56 427765.21, 189590.26 427801.68, 189559.08 427817.57, 189552.03 427814.62, 189495.56 427853.45, 189470.85 427790.51, 189542.61 427768.74, 189561.44 427755.21, 189560.26 427748.74, 189544.38 427708.15, 189513.2 427634.04))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_330f,NM026800307,"POLYGON ((186690.63 432434.47, 186690.63 432434.47, 186686.67 432478.56, 186634.1 432475.73, 186634.38 432429.66, 186690.63 432434.47))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3310,NM026800309,"POLYGON ((186899.66 432856.9, 186899.66 432856.9, 186749.85 432612.12, 186858.96 432684.48, 186996.33 432687.87, 187061.91 432789.07, 186946.58 432851.25, 186899.66 432856.9))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3311,NM026800310,"POLYGON ((187068.94 431362.54, 187068.94 431362.54, 187052.44 431372.82, 187011.98 431318.65, 187030.97 431305.27, 187047.46 431328.61, 187054.93 431323.32, 187074.85 431351.34, 187068.01 431356.63, 187069.56 431358.81, 187067.38 431360.68, 187068.94 431362.54))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3312,NM026800311,"POLYGON ((185876.01 432601.08, 185876.01 432601.08, 185828.55 432529.9, 185978.62 432425.44, 186015.29 432470.43, 185986.94 432491.08, 186002.96 432510.49, 185876.01 432601.08))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3313,GE026800174,"POLYGON ((187085.64 427005.17, 187085.64 427005.17, 187056.41 427011.48, 187054.25 426988.03, 187054.25 426976.12, 187055.15 426937.69, 187086.18 426938.41, 187085.64 427005.17))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3314,GE026800176,"POLYGON ((188464.13 428083.29, 188464.13 428083.29, 188463.51 428077.96, 188473.69 428065.9, 188474.79 428063.86, 188476.04 428064.17, 188476.98 428062.61, 188479.64 428063.7, 188480.11 428066.52, 188481.05 428066.68, 188481.37 428068.4, 188483.56 428069.97, 188484.97 428080, 188464.13 428083.29))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3315,GE026800207,"POLYGON ((185759.4 425036.13, 185759.4 425036.13, 185745.83 425023.52, 185780.1 424985.44, 185797.24 425000.19, 185759.4 425036.13))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3316,GE026800229,"POLYGON ((187418.16 427104.69, 187418.16 427104.69, 187323.9 427117.64, 187309.66 427046.02, 187411.05 427039.55, 187418.16 427104.69))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3317,GE026800233,"POLYGON ((185812.21 427757.98, 185812.21 427757.98, 185785.05 427728.89, 185800.25 427714.02, 185799.28 427716.93, 185797.02 427719.83, 185799.28 427722.42, 185811.56 427711.11, 185834.84 427735.03, 185812.21 427757.98))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3318,GE026800244,"POLYGON ((187554.34 427693.07, 187554.34 427693.07, 187554.56 427696.21, 187526.15 427700.08, 187524.58 427701.73, 187508.77 427704.04, 187505.49 427681.59, 187508.17 427680.99, 187513.02 427682.63, 187513.32 427689.94, 187526.45 427688.15, 187526.59 427688.9, 187527.49 427692.78, 187529.28 427694.49, 187531.74 427695.54, 187534.28 427695.76, 187554.34 427693.07))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3319,GE026800252,"POLYGON ((184676.03 428146.19, 184676.03 428146.19, 184662.24 428160.51, 184611.34 428113.84, 184624.86 428098.46, 184676.03 428146.19))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_331a,NM026800023,"POLYGON ((186840.02 432113.13, 186840.02 432113.13, 186788.85 431804.3, 186832.96 431793.72, 186838.26 431813.72, 186884.73 431812.54, 186885.32 431796.66, 186894.14 431800.78, 186883.55 432098.42, 186877.67 432106.07, 186840.02 432113.13))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_331b,NM026800258,"POLYGON ((185166.19 424951.37, 185166.19 424951.37, 185171.46 424940.01, 185191.96 424955.43, 185206.98 424936.96, 185300.14 425008.61, 185294.05 425016.32, 185184.25 424962.53, 185166.19 424951.37))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_331c,NM026800312,"POLYGON ((187717.81 428750.91, 187717.81 428750.91, 187689.23 428710.58, 187692.36 428702.75, 187782.02 428645.98, 187810.6 428694.92, 187815.69 428692.18, 187823.13 428703.54, 187760.09 428745.82, 187757.35 428741.51, 187748.74 428748.17, 187783.59 428798.29, 187796.9 428789.67, 187777.32 428761.09, 187828.22 428728.2, 187832.92 428732.12, 187853.67 428762.66, 187801.6 428793.2, 187787.11 428802.98, 187771.45 428810.03, 187738.17 428765.01, 187717.81 428750.91))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_331d,NM026800313,"MULTIPOLYGON (((184678.26 428315.48, 184678.26 428315.48, 184680.87 428307.64, 184700.91 428237.08, 185095.54 428372.98, 185126.9 428360.78, 185174.81 428443.54, 185151.29 428451.38, 185130.38 428452.25, 184678.26 428315.48)), ((184755.79 428494.07, 184755.79 428494.07, 184761.89 428477.52, 184772.34 428430.47, 184845.52 428453.12, 184850.74 428430.47, 184955.28 428466.19, 184929.15 428551.56, 184755.79 428494.07)), ((184824.61 428430.47, 184824.61 428430.47, 184788.02 428420.89, 184795.86 428390.4, 184834.19 428401.73, 184824.61 428430.47)), ((184707 428432.22, 184707 428432.22, 184680 428423.51, 184691.32 428391.27, 184713.97 428397.37, 184707 428432.22)), ((184652.12 428377.33, 184652.12 428377.33, 184659.96 428345.1, 184665.19 428347.72, 184659.09 428369.49, 184671.29 428370.37, 184673.9 428359.04, 184677.39 428360.78, 184674.77 428370.37, 184675.64 428373.85, 184682.61 428374.72, 184679.13 428384.3, 184652.12 428377.33)))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_331e,NM026800315,"POLYGON ((188692.83 428470.42, 188692.83 428470.42, 188643.85 428498.93, 188581.12 428389.91, 188605.95 428374.81, 188605.61 428363.07, 188608.63 428362.74, 188608.63 428356.36, 188687.13 428350.33, 188751.53 428456.67, 188734.43 428467.07, 188738.12 428470.76, 188740.13 428479.14, 188696.52 428488.2, 188692.83 428470.42))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_331f,NM026800149,"POLYGON ((188533.51 429024.57, 188533.51 429024.57, 188531.55 429019.66, 188531.55 429019.66, 188530.96 429012.13, 188534.76 429007.77, 188542.16 429000.69, 188553.92 428990.76, 188568.84 428980.44, 188587.09 428968.44, 188600.02 428961.48, 188615.77 428954.73, 188634.28 428948.03, 188653.38 428943.47, 188669.36 428941.97, 188676.21 428940.26, 188685.31 428940.69, 188744.63 428950.58, 188730.59 429002.88, 188661.74 428986.87, 188655.95 428986.23, 188650.55 428985.98, 188648 428994.91, 188645.99 429005.52, 188643.74 429012.27, 188640.02 429016.28, 188633.13 429019.02, 188629.59 429019.34, 188621.85 429018.19, 188614.16 429016.77, 188610.05 429012.45, 188600.98 429014.84, 188594.42 429019.15, 188587.16 429023.2, 188582.62 429028.07, 188578.16 429036.06, 188571.14 429043.7, 188561.25 429049.12, 188555.34 429048.27, 188548.5 429046.57, 188541.19 429042.49, 188537.02 429036.69, 188534.76 429031.23, 188533.51 429024.57))"
MIL_BOD_VERONT.fid-36cc8544_1861f90ef02_3320,NM026800150,"POLYGON ((185415.29 425684.93, 185415.29 425684.93, 185353.74 425680.01, 185353.74 425680.01, 185355.54 425656.49, 185418.89 425662.25, 185415.29 425684.93))"
