OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_ANDREASKRUIS,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
55,aeafd058-e26b-4719-bd5a-9ee8f98ea7ed,60,Bestaand,,,,43586d7d-d6f5-4665-a22f-14a056536e99,11.5,Meervoudig spoor,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,11.48501,"11,485010",-14.76125,"-14,761250",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,168175.737,376231.885,51.37511258,5.57643252,Oud Heeze,OHZE,PPLG
56,e6fe12a8-2d5a-4bdf-85f7-d0d20e9eb49d,60,Bestaand,,,,35f4717c-014a-4216-bf56-e1d329fcbf99,58.6,Meervoudig spoor,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,58.686071,"58,686071",-5.348838,"-5,348838",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,41558.722,391579.44,51.50179241,3.75330458,'s Heer Arendskerke - Lewedorp,HA-LWD,Vrije baan
57,52530d30-57ad-4ff4-acac-d77e33131225,60,Bestaand,0,,,6f74dff0-20ca-46be-80ec-82ae8deb88bf,100.19,Enkel spoor,Amlbp-Amlbps,Almelo Racc. Bedrijvenpark N.W. Twente Singel ,857,b,857,857_b,Almelo Gem. Stamlijn,100.196726,"100,196726",2.305084,"2,305084",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,238633.961,487603.002,52.36992579,6.61526785,Almelo Gem. Stamlijn,GSALM,NCBG
58,76dc6b01-11e3-4c0a-bac0-f8dab7d8fa05,60,Bestaand,,,,4ec35595-01ad-4a1a-8eab-4c7e9d1ff53e,150.1,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.144583,"150,144583",-4.758642,"-4,758642",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118868.634,491006.943,52.40570158,4.85624466,Amsterdam Hemhaven (gebied),ASDH,NCBG
59,fdc4aed5-a405-4047-b8aa-fc4725b7bf24,60,Bestaand,,,,4ec35595-01ad-4a1a-8eab-4c7e9d1ff53e,150.1,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.112366,"150,112366",4.83482,"4,834820",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118900.232,490995.473,52.40560057,4.85671022,Amsterdam Hemhaven (gebied),ASDH,NCBG
60,db72706e-cbbb-4fad-838a-22ecf5c06e2c,60,Bestaand,,,,4ec35595-01ad-4a1a-8eab-4c7e9d1ff53e,150.1,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.123198,"150,123198",4.583528,"4,583528",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118891.379,491001.719,52.40565612,4.85657946,Amsterdam Hemhaven (gebied),ASDH,NCBG
61,6c5c2b24-a350-4950-9ae7-90dd6e15f7b1,60,Bestaand,,,,4ec35595-01ad-4a1a-8eab-4c7e9d1ff53e,150.1,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.113841,"150,113841",-4.601664,"-4,601664",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118893.429,490988.769,52.40553987,4.85661097,Amsterdam Hemhaven (gebied),ASDH,NCBG
62,06a193d3-803f-4b48-b3f2-603f24f96e22,60,Bestaand,,,,4ec35595-01ad-4a1a-8eab-4c7e9d1ff53e,150.1,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.10618,"150,106180",-4.408927,"-4,408927",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118899.7,490984.363,52.40550069,4.8567036,Amsterdam Hemhaven (gebied),ASDH,NCBG
63,2119a309-b92d-42a1-985f-d25051941c76,60,Bestaand,0,,,f111320a-cc5a-440f-a721-d90a71bb8243,140.1A,Enkel spoor,Eupwz-Albw,Europaweg Zuid - Albaniëweg ,817,c,817,817_c,Vlissingen Sloehaven,140.14678,"140,146780",-4.713244,"-4,713244",Derden - Overig - Invista Polyester,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,36858.96,386111.543,51.45169443,3.68747765,Sloehaven Emplacement,SLOE_523-524,NCBG
64,9fffda97-4344-437f-b6e4-a96545111dbe,60,Bestaand,0,,,f111320a-cc5a-440f-a721-d90a71bb8243,140.1A,Enkel spoor,Eupwz-Albw,Europaweg Zuid - Albaniëweg ,817,c,817,817_c,Vlissingen Sloehaven,140.17775,"140,177750",-9.667514,"-9,667514",Derden - Overig - Invista Polyester,Zuid,Z,BAAN,n.v.t.,,n.v.t.,,36891.126,386109.949,51.45168684,3.68794077,Sloehaven Emplacement,SLOE_523-524,NCBG
65,c31f9914-b38a-4813-b21c-cf82ad6b3620,60,Bestaand,,,,f60c764c-fda3-485e-9184-1cff5024022f,41.9,Enkel spoor,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,41.993084,"41,993084",3.404913,"3,404913",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,245052.343,443970.81,51.97683281,6.69791479,Winterswijk - Lichtenvoorde = Groenlo,WW-LTV,Vrije baan
66,dfdd3ab9-d0d8-4bcd-a34f-d9ed3a555509,60,Bestaand,,,,bc2c2b97-c5ef-4959-9a28-6e0d6b75445c,43.5,Meervoudig spoor,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,43.566756,"43,566756",6.663976,"6,663976",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,167238.088,419837.508,51.76708528,5.5644921,Oss - Ravenstein,OSS-RVS,Vrije baan
67,e0d91ce4-f49c-4259-a607-5ab2da44eaff,60,Bestaand,,,,bc2c2b97-c5ef-4959-9a28-6e0d6b75445c,43.5,Meervoudig spoor,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,43.549807,"43,549807",5.471581,"5,471581",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,167221.228,419833.936,51.76705354,5.56424773,Oss - Ravenstein,OSS-RVS,Vrije baan
68,f98aeeef-6c31-43e2-afd0-c0492336929d,60,Bestaand,,,,bc2c2b97-c5ef-4959-9a28-6e0d6b75445c,43.5,Meervoudig spoor,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,43.562145,"43,562145",-5.107379,"-5,107379",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,167230.397,419847.55,51.76717571,5.56438104,Oss - Ravenstein,OSS-RVS,Vrije baan
69,052cab22-d5fb-4d2d-a6fa-ab938118a943,60,Bestaand,,,,1cc47890-acf1-4d00-8cb6-afcb9ab5231f,150.2,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.261041,"150,261041",2.821768,"2,821768",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118786.408,491088.402,52.40642824,4.85502759,Amsterdam Hemhaven (gebied),ASDH,NCBG
70,e4e3e528-edf1-4ecf-8fd7-0a39ea4121c2,60,Bestaand,,,,af10a6f5-6687-423d-ae2c-d737f158a523,30.1,Enkel spoor,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,30.104209,"30,104209",-4.130275,"-4,130275",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,165601.466,557029.133,53.00011958,5.54512084,Workum - Sneek,WK-SK,Vrije baan
71,9aa39df4-204a-40fd-b7f6-026d58a628cb,60,Bestaand,,,,aa51d193-965f-47a9-8e52-e93a1927b798,42.7,Meervoudig spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,42.717413,"42,717413",-4.477437,"-4,477437",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,152420.619,463565.392,52.16024865,5.34950792,Amersfoort,AMF,PPLG
72,dfbb54e5-1b0a-4983-8680-3b5191e50d91,60,Bestaand,,,,aa51d193-965f-47a9-8e52-e93a1927b798,42.7,Meervoudig spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,42.725284,"42,725284",9.755284,"9,755284",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,152415.177,463550.102,52.1601112,5.3494285,Amersfoort,AMF,PPLG
73,d9903d29-d888-4e55-9f20-ddb12588f246,60,Bestaand,,,,aa51d193-965f-47a9-8e52-e93a1927b798,42.7,Meervoudig spoor,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,42.714002,"42,714002",7.718833,"7,718833",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,152409.263,463559.805,52.16019838,5.349342,Amersfoort,AMF,PPLG
74,3b192bbe-abc0-4a81-8a0c-82b44409de5a,60,Bestaand,,,,c98a1b77-4d3c-47a0-aeab-82daa1a306e3,153.8,Meervoudig spoor,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,153.785729,"153,785729",6.087229,"6,087229",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,184134.35,567161.311,53.09048205,5.8220813,Leeuwarden - Akkrum,LW-AKM,Vrije baan
75,3f4174c7-c9e2-4dd7-8882-e106fe72d4ee,60,Bestaand,,,,c98a1b77-4d3c-47a0-aeab-82daa1a306e3,153.8,Meervoudig spoor,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,153.775113,"153,775113",-5.169434,"-5,169434",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,184126.756,567147.845,53.09036146,5.82196674,Leeuwarden - Akkrum,LW-AKM,Vrije baan
76,cf49dd80-4079-4869-a945-d3f3c5a16164,60,Bestaand,,,,91a248ab-2001-4337-8152-9ebff235c6fb,150.3,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.309492,"150,309492",2.912226,"2,912226",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118763.473,491130.086,52.40680135,4.85468606,Amsterdam Hemhaven (gebied),ASDH,NCBG
77,013724cf-89f7-4fb3-80fe-1adad06eac83,60,Bestaand,,,,91a248ab-2001-4337-8152-9ebff235c6fb,150.3,Enkel spoor,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,485,e,485,485_e,Amsterdam Hemhaven (gebied),150.293604,"150,293604",-3.882679,"-3,882679",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,118763.796,491113.027,52.40664806,4.85469265,Amsterdam Hemhaven (gebied),ASDH,NCBG
78,df1830ef-c1b4-44aa-8682-4dc7e680c656,60,Bestaand,,,,b22b64d9-ecc7-4894-8f90-b30311a8d45d,66.8,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,66.818358,"66,818358",5.486692,"5,486692",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,179557.536,361956.205,51.24641355,5.7389093,Weert - Haelen,WT-HLN,Vrije baan
79,cc895a5c-e091-4f45-bb9f-6130f9414e94,60,Bestaand,,,,b22b64d9-ecc7-4894-8f90-b30311a8d45d,66.8,Meervoudig spoor,Bdl-Rm,Budel - Roermond ,059,,59,059__,Weert - Roermond,66.806782,"66,806782",-5.695706,"-5,695706",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,179547.124,361968.489,51.24652441,5.73876103,Weert - Haelen,WT-HLN,Vrije baan
80,538f4457-f5d8-428b-ba86-0360ff64b6bd,60,Bestaand,,,,4cd3b08a-683a-4381-ac35-d6c83f7df910,33.8,Enkel spoor,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,33.810953,"33,810953",-3.725846,"-3,725846",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,237836.536,447850.896,52.01282457,6.59385059,Lichtenvoorde = Groenlo,LTV,PPLG
81,79d14370-c170-45a8-9492-ba3db4056e6b,60,Bestaand,,,,929910db-fd0c-45d2-878a-88e2627d9bdd,115.0,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,005,,5,005__,Zuidbroek - Nieuweschans Grens,114.999793,"114,999793",-3.784437,"-3,784437",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,265672.718,573694.501,53.13856618,7.04109099,Winschoten,WS,PPLG
82,19590461-752b-467a-b44e-64cd1c88ead8,60,Bestaand,,,,929910db-fd0c-45d2-878a-88e2627d9bdd,115.0,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,005,,5,005__,Zuidbroek - Nieuweschans Grens,115.006095,"115,006095",5.157588,"5,157588",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,265677.598,573684.688,53.13847702,7.04116052,Winschoten,WS,PPLG
83,5d21fd1f-1b52-4c0c-b07b-27622cab5a26,60,Bestaand,,,,929910db-fd0c-45d2-878a-88e2627d9bdd,115.0,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,005,,5,005__,Zuidbroek - Nieuweschans Grens,115.026632,"115,026632",5.224818,"5,224818",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,265697.708,573681.458,53.13844386,7.04145981,Winschoten,WS,PPLG
84,f8e5ecc9-c441-416c-9335-f0d7ed23a927,60,Bestaand,,,,d219f2e6-cb25-4ab5-bad3-825d98f952e9,0.91,Enkel spoor,Awhv-Awhvs,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Suezhaven ,486,a,486,486_a,Amsterdam Westhaven (gebied),0.910847,"0,910847",-9.859997,"-9,859997",Strukton Rail Short Line,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,117506.432,490101.141,52.39746956,4.83632885,Amsterdam Westhaven (gebied),AWHV,NCBG
85,a9162510-7bcd-4768-a39f-1468b104e377,60,Bestaand,0,,,b49272d1-900d-43a8-8288-7eee800e1031,301.2,Enkel spoor,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,801,d,801,801_d,Moerdijk Industrieterrein,301.169328,"301,169328",7.474003,"7,474003",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,99678.466,410304.356,51.67880015,4.58732429,Moerdijk Industrieterrein,MDKI,NCBG
86,7fbdda70-0f94-4a8c-b0f9-a7af6278a2cb,,Onbekend,0,,,ccbd6de9-88d5-42ea-b3d1-5ff6ecfe853f,4.1,Enkel spoor,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,4.123487,"4,123487",4.536695,"4,536695",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,202914.06,454516.698,52.07685026,6.08613261,Dieren,DR,NCBG
87,a03013e0-d9e7-472b-ba68-e6d3cc094e36,,Onbekend,0,,,ccbd6de9-88d5-42ea-b3d1-5ff6ecfe853f,4.1,Enkel spoor,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,4.118044,"4,118044",-3.835389,"-3,835389",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,202906.938,454509.724,52.0767882,6.08602775,Dieren,DR,NCBG
88,2401a1b0-36de-4674-b261-beb592e89099,60,Bestaand,0,,,d05cf1d3-fffc-41b4-aebb-3b7646a87ab7,102.4,Enkel spoor,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,818,a,818,818_a,Terneuzen Dow Chemical,102.495111,"102,495111",3.302232,"3,302232",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,45575.111,369639.838,51.30543942,3.81792871,Sas van Gent,SVG,NCBG
89,83cf69d3-6bdb-4f63-9e50-849e3f7bb0b4,60,Bestaand,,,,e7edd946-9c63-4e21-adc5-3f67f9c4ad75,72.2,Meervoudig spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,72.287472,"72,287472",-4.577871,"-4,577871",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,226108.818,583039.517,53.22922429,6.45204246,Hoogkerk Aansluiting - Zuidhorn,HGKA-ZH,Vrije baan
90,88020bfd-605a-4be0-a914-d0c6df3098bd,120,Bestaand,,,,41e1e26d-abdb-4222-8550-719189520c3e,101.2,Enkel spoor,Bot-Bot3ph1,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 1 ",470,b,470,470_b,Botlek,110.037708,"110,037708",6.965155,"6,965155",Strukton Rail Short Line,Randstad Zuid,RZ,BAAN,n.v.t.,,n.v.t.,,81535.83,432945.049,51.88019061,4.32024266,"Rotterdam, Botlek",BOT,NCBG
91,f60fe7a0-5300-4d43-ba3b-f1ed50698769,60,Bestaand,,2021/10/24 00:00:00+00,,200282d8-8683-4ff3-8873-6d9b030ee680,39.9,Meervoudig spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,39.902596,"39,902596",7.055441,"7,055441",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,167912.488,475321.047,52.26576106,5.57635833,Putten,PT,PPLG
92,fe598dfb-9014-4908-9e7e-799081926121,60,Bestaand,,2021/10/24 00:00:00+00,,200282d8-8683-4ff3-8873-6d9b030ee680,39.9,Meervoudig spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,39.90061,"39,900610",-4.453024,"-4,453024",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,167902.407,475326.955,52.2658144,5.57621088,Putten,PT,PPLG
93,68e10d63-f45a-4f56-a54b-6c3edac69dd7,60,Bestaand,,2022/04/18 00:00:00+00,,23851cb1-8d48-421c-b3bb-10d26f163736,3.4,Meervoudig spoor,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,3.418328,"3,418328",-5.764817,"-5,764817",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,197896.127,470237.743,52.21855523,6.01492444,Apeldoorn - Deventer,APD-DV,Vrije baan
94,1cebcbf2-4f18-4f73-98fd-87eb2459dfc0,60,Bestaand,,2022/04/18 00:00:00+00,,23851cb1-8d48-421c-b3bb-10d26f163736,3.4,Meervoudig spoor,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,3.430188,"3,430188",5.820821,"5,820821",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,197911.944,470232.915,52.21851061,6.01515527,Apeldoorn - Deventer,APD-DV,Vrije baan
95,17e66f3b-4481-48a3-8f00-03ae3dcfcf5e,60,Bestaand,,2020/11/05 00:00:00+00,0,9e18d48f-e2f9-49b8-8d8b-29a88dbdf55f,0.9,Meervoudig spoor,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.87344,"0,873440",-3.492165,"-3,492165",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,201719.354,501206.746,52.49656496,6.07517235,Zwolle Rangeerterrein,ZLR,NCBG
96,1cbc677e-dfeb-4e11-8552-b7040266f4e9,60,Bestaand,,2020/11/05 00:00:00+00,0,9e18d48f-e2f9-49b8-8d8b-29a88dbdf55f,0.9,Meervoudig spoor,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.862371,"0,862371",-14.306884,"-14,306884",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,201705.062,501199.953,52.49650513,6.07496095,Zwolle Rangeerterrein,ZLR,NCBG
97,3e427ec3-3dc5-4544-842b-aa29bb3985e6,60,Bestaand,,2021/10/24 00:00:00+00,,bdd543f7-1c3e-4561-88ca-1f5621c6785d,83.0,Meervoudig spoor,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,83.02256,"83,022560",7.90615,"7,906150",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,199451.635,499715.621,52.48335343,6.04158272,'t Harde - Hattemerbroek Aansl.,HDE-HTBA,Vrije baan
98,e7e92423-03f7-4504-bb84-3de63abf0636,60,Bestaand,,2020/11/05 00:00:00+00,0,fb541f4a-92e2-44d6-9b63-f6a929291973,1.6,Meervoudig spoor,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,1.672453,"1,672453",12.888464,"12,888464",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,201934.73,501979.473,52.50349083,6.07845231,Zwolle Rangeerterrein,ZLR,NCBG
99,7436b299-bfb1-452a-b0da-4cc9e4a148df,60,Bestaand,,2020/11/05 00:00:00+00,0,a67ec9df-8d9f-4fde-b2ee-d7cde371bc75,77.5,Meervoudig spoor,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.543017,"77,543017",5.941809,"5,941809",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,206375.644,502563.014,52.50833553,6.14394162,Zwolle - Dedemsvaart,ZL-DDV,Vrije baan
100,f485a3f1-cb62-46bd-b991-8c4593f9c140,60,Bestaand,,2021/08/24 00:00:00+00,0,0082ce26-1d9c-4e4b-af74-6038bcc5b5c7,10.0,Meervoudig spoor,Lw-Stv,Leeuwarden - Stavoren ,008,,8,008__,Leeuwarden - Stavoren,10.087153,"10,087153",6.359222,"6,359222",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,176808.382,571462.484,53.12947853,5.71302191,Mantgum,MG,PPLG
101,3a8d57a4-ce61-423a-b33f-d52ca7ca3659,60,Bestaand,,2021/08/24 00:00:00+00,,36bd94f1-2289-4a04-a936-86288a1b2397,1.9,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,1.979899,"1,979899",3.589673,"3,589673",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,158430.861,576032.527,53.1709761,5.4385123,Harlingen,HLG,PPLG
102,f1f5fbc5-d71c-48ed-865e-5dd81889afb9,60,Bestaand,,2021/08/24 00:00:00+00,,36bd94f1-2289-4a04-a936-86288a1b2397,1.9,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,1.970436,"1,970436",-3.289946,"-3,289946",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,158420.861,576038.698,53.17103161,5.43836283,Harlingen,HLG,PPLG
103,3d188991-e558-43bc-b65c-d7589617adb4,60,Bestaand,,2021/08/24 00:00:00+00,,519a3018-fb48-4007-95c5-1de018256939,3.5,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,3.569478,"3,569478",3.678763,"3,678763",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,160016.817,576148.835,53.17200865,5.46223072,Harlingen - Franeker,HLG-FN,Vrije baan
104,246ca280-aaa1-44e0-9c21-0b68ab5bc424,60,Bestaand,,,,be1a692d-0aad-4074-a24a-634a82cccbf3,15.6,Meervoudig spoor,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,15.651294,"15,651294",-5.764853,"-5,764853",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,222622.889,476966.342,52.27654403,6.37806632,Deventer - Rijssen,DV-RSN,Vrije baan
105,6551eb8a-fc53-4d7b-a379-06ac9fe63c72,60,Bestaand,0,,,2276555d-475e-4d3b-8a39-07e43fef2a9f,17.9,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,17.970773,"17,970773",3.811936,"3,811936",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173958.534,577291.799,53.18196705,5.67078925,Dronryp - Leeuwarden,DRP-LW,Vrije baan
106,f9aa15c2-6f02-4ad3-9dae-4a1677d76c70,60,Bestaand,0,,,2276555d-475e-4d3b-8a39-07e43fef2a9f,17.9,Enkel spoor,Hlg-Nscg,Harlingen - Nieuweschans Grens ,001,a,1,001_a,Harlingen Haven - Leeuwarden,17.964988,"17,964988",-3.497611,"-3,497611",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,173951.399,577297.796,53.18202119,5.67068288,Dronryp - Leeuwarden,DRP-LW,Vrije baan
107,50edcffb-b57c-47c5-9e0c-c8c44118e959,60,Bestaand,,,,1455016f-ff07-4b08-a97c-e895a6193f0e,8.3,Enkel spoor,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,8.351418,"8,351418",-4.682855,"-4,682855",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,217522.248,465182.537,52.17124767,6.30116118,Zutphen - Laren = Almen,ZP-LR,Vrije baan
108,23363cf1-1011-4b35-acf3-1da06f027472,60,Bestaand,,,,1455016f-ff07-4b08-a97c-e895a6193f0e,8.3,Enkel spoor,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,8.355677,"8,355677",5.198975,"5,198975",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,217526.267,465172.517,52.17115717,6.30121808,Zutphen - Laren = Almen,ZP-LR,Vrije baan
109,a15a73d0-876c-43ef-80f9-ab4cf8f13060,60,Bestaand,,,,3cbe7b16-40f6-4e4e-a680-4be7288960ce,42.0,Meervoudig spoor,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,42.009572,"42,009572",5.847395,"5,847395",ProRail,Zuid,Z,BAAN,Betuwe,320,Den Bosch,21,165684.125,419745.006,51.76628574,5.54197744,Oss,OSS,PPLG
