OBJECTID;VOLTAGE_KABEL;CLASS_CABLE;CROSSSECTION;CABLE_TYPE;CABLE_MATERIAL;NOMINAL_VOLTAGE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KABEL;LENGTH;INFOTEXT;DATE_MODIFIED;BEHEERDER_OMS;FUNCTIE_KABEL;OPNAMELIGGING
878;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.26;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
879;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.94;OV Onb. 0;2016-08-05;Gemeente Den Haag;Aansluiting;Onbekend
880;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;2.59;OV Onb. 0;2016-08-18;Gemeente Den Haag;Aansluiting;Onbekend
881;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;0;2002;Gemeente Den Haag;In bedrijf;1.06; ;2013-06-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
883;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.51; ;2013-08-05;Gemeente Den Haag;Aansluiting;Analoog ingemeten
885;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;5.06; ;2013-05-15;Gemeente Den Haag;Aansluiting;Analoog ingemeten
886;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.82;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
887;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.65;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
888;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;19.3;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
889;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.58;OV Onb. 0;2013-05-07;Gemeente Den Haag;Aansluiting;Onbekend
890;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.15;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
892;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.03; ;2015-10-22;Gemeente Den Haag;Aansluiting;Analoog ingemeten
893;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;2.2;OV Onb. 0;2016-04-06;Gemeente Den Haag;Aansluiting;Onbekend
894;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.53; ;2013-06-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
784;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.07;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
786;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.38;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
787;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.18;OV Onbekend Onb.;2017-03-09;Gemeente Den Haag;Aansluiting;Onbekend
788;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.07; ;2014-10-17;Gemeente Den Haag;Aansluiting;Analoog ingemeten
789;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;16.24;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
791;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.02;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
792;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.74;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
793;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.89; ;2013-07-24;Gemeente Den Haag;Aansluiting;Analoog ingemeten
794;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;12.05;OV Onb. 0;2017-03-03;Gemeente Den Haag;Aansluiting;Onbekend
795;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;11.09;OV 4x2,5 CU;2014-04-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
797;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.07;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
799;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.78;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
800;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.68; ;2014-02-27;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1032;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;25.97;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1033;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;23.78;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1034;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;2.37;OV Onb. 0;2017-03-08;Gemeente Den Haag;Aansluiting;Onbekend
1035;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.71; ;2013-12-10;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1037;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;19.85;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1038;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.43;OV Onb. 0;2016-09-08;Gemeente Den Haag;Aansluiting;Onbekend
1039;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;17.46;OV Onbekend Onb.;2016-08-01;Gemeente Den Haag;Aansluiting;Onbekend
1040;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.92; ;2013-08-14;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1041;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;7.42;OV 4x2,5 CU;2014-04-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1043;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.17; ;2013-12-13;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1045;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.62;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1046;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1047;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.2;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1049;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;16.35;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
909;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;2.17; ;2020-06-12;Gemeente Den Haag;Aansluiting;Analoog ingemeten
910;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.39;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
911;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.63;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
912;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.28;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
913;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.3;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
914;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Buiten bedrijf;4.21;OV Onb. 0;2017-03-28;Gemeente Den Haag;Aansluiting;Onbekend
915;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.08;OV Onbekend Onb.;2016-09-20;Gemeente Den Haag;Aansluiting;Onbekend
916;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.43;OV 4x2,5 CU;2014-04-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
917;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;1.47;OV Onb. 0;2015-01-26;Gemeente Den Haag;Aansluiting;Onbekend
918;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.74; ;2013-05-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
919;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.95;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
920;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;25.4;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
922;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.69;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
923;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;1.17;OV Onb. 0;2016-08-17;Gemeente Den Haag;Aansluiting;Onbekend
925;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.5;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
926;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.32;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
927;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.93;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
928;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;15.7;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
929;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.65;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
931;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.58;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
932;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;4.09; ;2013-08-12;Gemeente Den Haag;Aansluiting;Analoog ingemeten
933;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.96;OV Onb. 0;2013-05-07;Gemeente Den Haag;Aansluiting;Onbekend
934;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.26;OV 4x2,5 CU;2014-04-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
935;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.89;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
936;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.17;OV Onb. 0;2015-08-11;Gemeente Den Haag;Aansluiting;Onbekend
938;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;10.7; ;2013-12-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
940;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;1.94;OV 4x2,5 CU;2017-03-15;Gemeente Den Haag;Aansluiting;Analoog ingemeten
941;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.59;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
942;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.03;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
943;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.28;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
944;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.56;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
946;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.98;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
947;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.76;OV Onb. 0;2013-04-12;Gemeente Den Haag;Aansluiting;Onbekend
948;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;2.88; ;2014-02-25;Gemeente Den Haag;Aansluiting;Analoog ingemeten
949;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;11.41;OV Onb. 0;2016-09-30;Gemeente Den Haag;Aansluiting;Onbekend
950;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;9.22; ;2014-02-26;Gemeente Den Haag;Aansluiting;Analoog ingemeten
953;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.62;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
954;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;25.34;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
955;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;1.09;OV Onb. 0;2016-04-11;Gemeente Den Haag;Aansluiting;Onbekend
956;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;7.23;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
957;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.04; ;2013-10-08;Gemeente Den Haag;Aansluiting;Analoog ingemeten
958;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;12.23;OV Onb. 0;2015-11-12;Gemeente Den Haag;Aansluiting;Onbekend
959;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;8.51;OV 4x2,5 CU;2016-07-25;Gemeente Den Haag;Aansluiting;Analoog ingemeten
960;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.16;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
961;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.36; ;2013-06-12;Gemeente Den Haag;Aansluiting;Analoog ingemeten
964;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;21.18;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
965;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.82;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
966;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.64;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
967;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.34;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
968;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.51;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
969;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;4.99;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
970;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;20.93;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
971;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.2;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
972;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.98;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
973;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.1;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
975;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.7;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
976;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;3.04; ;2013-06-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
981;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.33;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
982;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.06;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
983;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.82;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
984;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;3.73;OV Onb. 0;2016-06-02;Gemeente Den Haag;Aansluiting;Onbekend
986;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;6.71;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
987;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Fysiek verwijderd;2.11; ;2015-11-03;Gemeente Den Haag;Aansluiting;Analoog ingemeten
988;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.59;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
989;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;12.95;OV 4x2,5 CU;2014-04-07;Gemeente Den Haag;Aansluiting;Analoog ingemeten
990;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;2.23;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
991;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.42;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
993;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;42.39;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
995;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;6.6; ;2013-11-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
996;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;5.09;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
997;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;62.4;OV Onb. 0;2017-03-08;Gemeente Den Haag;Aansluiting;Onbekend
999;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1900;Gemeente Den Haag;In bedrijf;31.41;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1001;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;14.94;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
1002;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;Buiten bedrijf;11.1;  ;2017-09-20;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1003;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;10.31;OV Onb. 0;2015-11-12;Gemeente Den Haag;Aansluiting;Onbekend
1004;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.04;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1005;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.14;OV 4x2,5 CU;2014-04-04;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1007;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;22.83;OV Onb. 0;2017-03-16;Gemeente Den Haag;Aansluiting;Onbekend
1010;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;11.98;OV Onb. 0;2017-03-30;Gemeente Den Haag;Aansluiting;Onbekend
1011;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;Fysiek verwijderd;11.19;OV Onb. 0;2016-09-30;Gemeente Den Haag;Aansluiting;Onbekend
1013;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.36;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1014;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.37;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1017;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;23.87;OV Onb. 0;2013-04-18;Gemeente Den Haag;Aansluiting;Onbekend
1018;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;1.63;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1019;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;1.44; ;2013-08-06;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1020;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;13.16;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1021;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;8.86;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1022;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;17.62;OV Onb. 0;2011-09-21;Gemeente Den Haag;Aansluiting;Onbekend
1158;Openbare verlichting;Ondergronds;4 x 2,5;VO-YMvKas;Koper;400;;Gemeente Den Haag;In bedrijf;16.39; ;2013-07-22;Gemeente Den Haag;Aansluiting;Analoog ingemeten
1159;Openbare verlichting;Ondergronds;Onbekend;Onbekend;Onbekend;0;1800;Gemeente Den Haag;In bedrijf;9.24;OV Onb. 0;2017-03-29;Gemeente Den Haag;Aansluiting;Onbekend
1160;Openbare verlichting;Ondergronds;4 x 2,5;Onbekend;Onbekend;400;1800;Gemeente Den Haag;In bedrijf;11.15;OV 4x2,5 Onb.;2014-12-16;Gemeente Den Haag;Aansluiting;Analoog ingemeten
