FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,kerendehoogte,drempelhoogte,doorstroombreedte,capaciteit,afvoerdebiet,profielurl,opmerkingen,brondocumentparameters,gdb_geomattr_data,shape
waterreguleringswerk_legger.131,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Uitlaat Bodem PlassengebKeizers- en Stobbenwaarden,ON,IJssel,"YS2.BO.R.951,497.--",D3ADD87B-D0E0-4C33-B02E-41453D807726,-99,-99,-99,,,,KRW Code YS951b RvdR,,,"POLYGON ((203854.1191000007 480044.2135999985, 203849.09090000018 480011.9048999995, 203841.41279999912 479994.52490000054, 203841.13259999827 479995.0012000017, 203840.1072999984 479996.3682000004, 203838.3984999992 479997.73530000076, 203836.17709999904 479998.0769999996, 203833.61400000006 479999.10229999945, 203831.05090000108 480000.12750000134, 203827.97509999946 480000.64020000026, 203824.557599999 480001.3236999996, 203824.32950000092 480001.27800000086, 203820.96920000017 480000.12750000134, 203817.89339999855 479999.6149000004, 203811.6719999984 480001.7950000018, 203808.6660999991 480002.3489000015, 203806.09959999844 480003.5610000007, 203806.00290000066 480004.3940999992, 203803.16039999947 480004.6308999993, 203802.1046999991 480004.7685999982, 203800.4364 480004.9862000011, 203796.9032999985 480004.86829999834, 203796.9450000003 480005.11199999973, 203797.96599999815 480008.44000000134, 203798.12900000066 480012.1319999993, 203797.94200000167 480015.6259999983, 203798.62700000033 480021.2039999999, 203798.78599999845 480026.2899999991, 203799.3740000017 480030.9970000014, 203799.86679999903 480032.68609999865, 203800.10399999842 480033.4990000017, 203801.05200000107 480038.9750000015, 203801.14600000158 480042.72300000116, 203801.14189999923 480043.0390000008, 203801.11360000074 480045.20650000125, 203805.64759999886 480044.5436999984, 203808.11800000072 480043.4985000007, 203808.72690000013 480043.2408999987, 203814.05649999902 480043.2408999987, 203816.01370000094 480045.7514999993, 203818.2351000011 480045.5806000009, 203819.01949999854 480045.47360000014, 203821.82649999857 480045.0909000002, 203821.99439999834 480045.06799999997, 203824.89930000156 480044.8971000016, 203827.12070000172 480044.72619999945, 203829.8546999991 480044.0427000001, 203832.93050000072 480043.18829999864, 203836.17709999904 480043.18829999864, 203838.05680000037 480043.7010000013, 203840.44900000095 480043.7010000013, 203841.6451999992 480043.0174999982, 203842.32869999856 480043.18829999864, 203844.0375000015 480043.18829999864, 203845.91710000113 480043.18829999864, 203847.96759999916 480043.53009999916, 203850.87249999866 480043.7010000013, 203852.41039999947 480043.53009999916, 203854.1191000007 480044.2135999985))"
waterreguleringswerk_legger.132,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Nevengeul Rammelwaard,ON,IJssel,"YS2.BO.L.932,921.000.--",5BA2E69B-C766-4ED8-A5C3-22E44979AB8A,-99,-99,-99,,,,KRW aangetakte strang,,,"POLYGON ((209511.85440000147 465964.67870000005, 209482.52149999887 465959.22780000046, 209482.6363000013 465960.63540000096, 209482.35799999908 465962.248399999, 209482.28770000115 465963.0767999999, 209481.84659999982 465965.70340000093, 209481.65419999883 465966.68659999967, 209480.96570000052 465968.4268000014, 209479.48690000176 465971.38910000026, 209478.91750000045 465972.2413999997, 209478.4726999998 465972.7346000001, 209477.76060000062 465973.46499999985, 209477.26909999922 465973.8495000005, 209476.7950000018 465973.80160000175, 209476.49430000037 465973.82189999893, 209476.13699999824 465974.03979999945, 209475.61419999972 465974.5260999985, 209474.91490000114 465975.1964999996, 209474.03950000182 465976.0150000006, 209472.98730000108 465977.02959999815, 209472.02710000053 465977.9070999995, 209471.07330000028 465978.7426000014, 209469.8735000007 465979.54509999976, 209468.42460000142 465980.57880000025, 209466.6911999993 465981.77120000124, 209465.68450000137 465982.5159999989, 209464.7666000016 465983.36400000006, 209463.5987999998 465984.5033, 209462.50989999995 465985.5775000006, 209461.45169999823 465986.59809999913, 209460.5650999993 465987.34430000186, 209458.15260000154 465989.5199000016, 209456.7237999998 465990.86630000174, 209454.7670999989 465992.6209000014, 209450.62420000136 465996.23530000076, 209447.95100000128 465998.5940000005, 209446.80220000073 465999.6554999985, 209445.76309999824 466000.5861000009, 209444.3830000013 466001.8850999996, 209442.8685999997 466003.35060000047, 209441.34679999948 466004.93030000106, 209439.35539999977 466007.063000001, 209437.07789999992 466009.49870000035, 209434.74109999835 466012.3482999988, 209433.42969999835 466013.92449999973, 209432.50349999964 466014.95870000124, 209431.6576000005 466015.819600001, 209431.0058999993 466016.5265999995, 209429.8553000018 466017.7322999984, 209429.22800000012 466018.40359999985, 209428.8548000008 466018.94579999894, 209428.63219999894 466019.44779999927, 209428.53830000013 466020.2399000004, 209428.4001000002 466020.7309000008, 209428.061999999 466021.3456999995, 209427.61470000073 466022.0432999991, 209426.98299999908 466023.07510000095, 209426.4664000012 466024.03020000085, 209426.09849999845 466024.6264999993, 209425.52549999952 466025.2804999985, 209424.7050999999 466026.02149999887, 209423.92880000174 466026.60080000013, 209423.36419999972 466027.06859999895, 209422.74350000173 466027.69790000096, 209422.2888999991 466028.49749999866, 209422.0331000015 466029.2575000003, 209422.00329999998 466029.7259000018, 209422.04549999908 466030.20710000023, 209421.87689999864 466030.7157999985, 209421.4092000015 466031.61140000075, 209420.6072999984 466033.2840999998, 209419.7928000018 466035.4915000014, 209419.41820000112 466037.1152999997, 209419.30860000104 466038.6944000013, 209419.32950000092 466039.4338000007, 209419.26449999958 466040.31639999896, 209419.02840000018 466041.92390000075, 209418.07470000163 466047.69370000064, 209416.48000000045 466051.09589999914, 209414.14090000093 466057.1561000012, 209413.4316000007 466058.61410000175, 209410.3134999983 466065.02369999886, 209405.84809999913 466072.78500000015, 209404.19029999897 466077.7584999986, 209402.9774999991 466081.3968000002, 209402.04679999873 466083.97729999945, 209420.83570000157 466079.5306000002, 209419.6024999991 466078.6616999991, 209418.41209999844 466077.62260000035, 209417.9386 466077.1207999997, 209417.57889999822 466076.62040000036, 209417.25409999862 466075.9252999984, 209417.15260000154 466074.9321999997, 209417.22709999979 466073.51029999927, 209417.47659999877 466071.7296000011, 209417.73530000076 466069.8825000003, 209418.39059999958 466066.191300001, 209419.15900000185 466061.9081000015, 209419.52739999816 466060.1229000017, 209419.6777999997 466059.3942000009, 209420.66970000044 466056.09750000015, 209421.51480000094 466054.16479999945, 209422.9477000013 466051.36950000003, 209423.97670000046 466049.67489999905, 209425.27329999954 466048.0405000001, 209426.9811999984 466046.0208999999, 209428.79309999943 466044.14079999924, 209430.69539999962 466042.17240000144, 209432.2912000008 466040.46920000017, 209433.9450000003 466038.7366999984, 209435.6473999992 466037.4459999986, 209437.77969999984 466036.15129999816, 209440.2707999982 466034.9514000006, 209443.69830000028 466033.1722000018, 209447.23539999872 466030.7098999992, 209449.3524999991 466029.1904999986, 209450.30270000175 466028.3856999986, 209451.68239999935 466027.8707999997, 209452.1662000008 466027.7653999999, 209453.2624000013 466027.1603000015, 209453.5500999987 466026.90410000086, 209455.49419999868 466024.76300000027, 209457.84420000017 466020.8082000017, 209459.65850000083 466017.15619999915, 209461.21649999917 466013.2164000012, 209462.53970000148 466010.2635000013, 209463.8007999994 466008.3242999986, 209464.7553000003 466007.1730999984, 209466.29619999975 466005.6209000014, 209467.84629999846 466004.3286000006, 209470.751600001 466002.4963000007, 209472.7479000017 466001.13529999927, 209475.44150000066 465999.4118000008, 209478.4952000007 465997.5813000016, 209480.66470000148 465996.22250000015, 209484.23160000145 465992.91369999945, 209487.6414999999 465989.2936999984, 209489.6341000013 465987.2274999991, 209490.878800001 465985.62209999934, 209494.14869999886 465982.30970000103, 209496.8343999982 465980.22729999945, 209500.71920000017 465977.2193999998, 209504.84930000082 465973.3856000006, 209508.74570000172 465968.8440999985, 209511.85440000147 465964.67870000005), (209483.12559999898 465982.7270999998, 209468.83940000087 465991.9829999991, 209467.71880000085 465990.2534000017, 209482.00499999896 465980.99749999866, 209483.12559999898 465982.7270999998))"
waterreguleringswerk_legger.133,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Uitlaat Nevengeul Stokebrandsweerd (oevergeul),ON,IJssel,"YS1.BO.R.924,500.--",507903C7-E219-4A4C-9725-7C1D2C7C5C0D,-99,-99,-99,,,,KRW Code YS925a RWS,,,"POLYGON ((210240.45450000092 458783.4508999996, 210239.53799999878 458782.4620000012, 210238.23999999836 458781.26000000164, 210237.76000000164 458780.7410000004, 210237.23999999836 458780.26000000164, 210236.76000000164 458779.73999999836, 210234.23999999836 458778.26000000164, 210233.32499999925 458777.2710000016, 210232.2410000004 458776.76000000164, 210231.76000000164 458776.2410000004, 210229.96400000155 458775.3929999992, 210228.73999999836 458774.26000000164, 210228.26000000164 458773.7410000004, 210228.03759999946 458773.63599999994, 210221.91600000113 458774.91800000146, 210226.1400000006 458777.50400000066, 210228.76000000164 458778.73999999836, 210229.2410000004 458780.26000000164, 210232.16699999943 458781.6409999989, 210232.7410000004 458782.26000000164, 210234.71299999952 458783.19099999964, 210235.23999999836 458783.76000000164, 210236.69799999893 458785.1099999994, 210237.23999999836 458786.26000000164, 210240.45450000092 458783.4508999996))"
waterreguleringswerk_legger.134,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Inlaat Onderwaterverdediging Stokebrandsweerd,ON,IJssel,"YS1.BO.R.924,130.st",87F3E343-86AF-4E09-A26D-35C40866CB86,-99,-99,-99,,,,"Onderwaterverdediging van gestrekte oever YS1.OX.R.924,46",,,"POLYGON ((210568.8669999987 458778.08399999887, 210551.59899999946 458774.13500000164, 210551.62299999967 458774.47199999914, 210551.3759999983 458775.17599999905, 210551.00499999896 458776.1079999991, 210550.6649999991 458777.5850000009, 210549.67339999974 458779.4967, 210549.56899999827 458779.6979999989, 210548.40900000185 458781.4670000002, 210547.53909999877 458782.57250000164, 210563.99399999902 458784.83100000024, 210563.97300000116 458783.9970000014, 210564.7965000011 458782.2076999992, 210565.51199999824 458780.65300000086, 210567.27199999988 458779.1339999996, 210568.8669999987 458778.08399999887))"
waterreguleringswerk_legger.135,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Uitlaat Nevengeul Schoutenwaard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.BO.L.900,205.st",7685F68A-7F8E-4B3F-AAB7-CCA4C1693137,-99,-99,-99,,,,KRW Code NL900a RWS,,,"POLYGON ((174815.8685999997 440795.3374999985, 174794.12860000134 440756.3696000017, 174792.07299999893 440758.3520000018, 174787.12299999967 440761.65900000185, 174781.92300000042 440765.8740000017, 174776.813000001 440769.73600000143, 174772.47700000182 440773.2589999996, 174768.811999999 440776.06799999997, 174764.1339999996 440780.9389999993, 174763.08399999887 440781.6319999993, 174759.31799999997 440784.1180000007, 174754.0859999992 440787.30900000036, 174746.90300000086 440789.98900000006, 174741.20199999958 440791.7280000001, 174735.26799999923 440794.12000000104, 174729.98000000045 440795.38899999857, 174725.05200000107 440796.62999999896, 174724.97100000083 440796.65019999817, 174723.4200000018 440797.04100000113, 174719.25299999863 440798.3539999984, 174792.75030000135 440870.85269999877, 174803.08590000123 440857.14119999856, 174802.97800000012 440855.92500000075, 174802.61300000176 440850.9530000016, 174801.77899999917 440846.5159999989, 174799.3350000009 440841.04100000113, 174797.86199999973 440835.7659999989, 174796.65700000152 440829.97399999946, 174795.66899999976 440823.8189999983, 174796.19200000167 440818.19200000167, 174797.06599999964 440814.7490000017, 174797.26399999857 440813.9690000005, 174806.76900000125 440803.20699999854, 174813.23099999875 440797.27699999884, 174815.8685999997 440795.3374999985))"
waterreguleringswerk_legger.136,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Inlaat Nevengeul Hurwenensche Uiterwaarden,ON,Boven-Rijn - Waal,"BR3.BO.L.928,785.st",F09F1C07-3FA2-4062-8BB6-6CBF4A436870,-99,-99,-99,,,,KRW Code BW929a KRW1-SBB,,,"MULTIPOLYGON (((150248.81909999996 425472.4732999988, 150246.875 425460.8013000004, 150242.72140000015 425461.4704999998, 150241.40850000083 425461.68200000003, 150241.41220000014 425461.70380000025, 150243.34589999914 425473.33029999956, 150248.81909999996 425472.4732999988)), ((150259.49010000005 425470.6807000004, 150257.8663999997 425459.13269999996, 150252.8964000009 425459.84050000086, 150252.90309999883 425459.8830999993, 150253.61320000142 425464.3979999982, 150254.7313000001 425471.50719999894, 150259.49010000005 425470.6807000004)))"
waterreguleringswerk_legger.137,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Inlaat Bodem nevengeul Spiegelwaal,ON,Boven-Rijn - Waal,"BR1.BO.R.882,260.--",68FA77AF-21D5-4471-9EB2-CFC979EC7F98,-99,-99,-99,,,,,,,"POLYGON ((188750.69330000132 430013.4824000001, 188738.8724000007 429970.0623999983, 188713.35029999912 429969.7723999992, 188682.79089999944 429966.59739999846, 188630.4032999985 429956.27870000154, 188564.5218999982 429939.2129999995, 188581.1000000015 430010.5861000009, 188669.71810000017 429997.48310000077, 188744.61050000042 430014.877700001, 188748.83619999886 430013.8660000004, 188750.69330000132 430013.4824000001))"
waterreguleringswerk_legger.138,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Inlaat,Hemelrijkse Waard,ZN,Maas,NM2.KR.-.199.500.--,B2A8FE0D-E3D6-4808-BD3F-AA6345C8A583,-99,-99,-99,,,,,,[B@66b67ec1,"POLYGON ((162336.5036999993 426832.15260000154, 162343.47349999845 426831.8145999983, 162346.3898999989 426831.6730999984, 162353.31010000035 426831.2355000004, 162354.5901999995 426831.1545000002, 162356.59640000015 426831.03350000083, 162371.1906999983 426830.1528999992, 162393.85610000044 426828.20479999855, 162409.27549999952 426827.2069000006, 162410.99350000173 426827.0956999995, 162420.56329999864 426826.47630000114, 162451.5544999987 426823.5971999988, 162474.5111999996 426820.0881999992, 162474.53489999846 426820.0846000016, 162478.7890000008 426819.4343000017, 162484.20600000024 426818.3458000012, 162485.42280000076 426818.0306000002, 162487.6024999991 426817.46599999815, 162494.14330000058 426815.7718000002, 162497.16840000078 426814.8231000006, 162498.39990000054 426814.436900001, 162495.94940000027 426812.7298000008, 162495.88340000063 426812.6838000007, 162493.0427000001 426813.3867999986, 162491.41490000114 426813.6218999997, 162491.41490000114 426813.51570000127, 162491.33350000158 426813.5234000012, 162491.2686999999 426813.5513000004, 162488.7093999982 426814.65359999985, 162488.3999999985 426815.05860000104, 162487.7300999984 426815.9354999997, 162487.72729999945 426815.9389999993, 162487.56390000135 426816.15300000086, 162487.5636 426816.1442000009, 162487.5914000012 426815.43400000036, 162487.58740000054 426815.2950000018, 162487.5625 426814.42639999837, 162487.59279999882 426814.13859999925, 162486.5799999982 426814.1979999989, 162485.7740000002 426814.0549999997, 162484.43100000173 426813.4050000012, 162483.78500000015 426812.2039999999, 162483.54800000042 426810.5240000002, 162484.0214000009 426808.3957999982, 162483.4481999986 426808.72560000047, 162482.5089999996 426809.28819999844, 162482.20589999855 426809.3531000018, 162481.37370000035 426809.5311000012, 162481.3674999997 426809.5324999988, 162477.5960999988 426810.33949999884, 162476.51040000096 426810.57180000097, 162457.97150000185 426814.0817999989, 162457.4611000009 426814.1451999992, 162449.83089999855 426815.0929999985, 162444.03180000186 426815.81329999864, 162433.83689999953 426817.0795000009, 162413.03460000083 426819.13809999824, 162410.76900000125 426819.3487999998, 162401.85209999979 426820.17819999903, 162397.62530000135 426820.57129999995, 162389.71049999818 426821.30739999935, 162381.25079999864 426821.6495000012, 162374.6202000007 426821.9177000001, 162360.1090000011 426822.6979999989, 162352.98200000077 426822.9180999994, 162330.7701999992 426823.60390000045, 162318.10339999944 426823.45430000126, 162317.76209999993 426823.2800000012, 162317.39809999987 426823.15989999846, 162317.01999999955 426823.0967999995, 162316.63679999858 426823.09230000153, 162316.2573999986 426823.1464000009, 162315.89070000127 426823.2578999996, 162315.54529999942 426823.4241000004, 162301.65630000085 426823.26000000164, 162288.71440000087 426822.3980999999, 162288.3313000016 426822.37260000035, 162283.44420000166 426822.0471000001, 162281.68719999865 426821.9299999997, 162279.91230000183 426821.8117999993, 162279.86769999936 426821.81069999933, 162261.28020000085 426821.3370000012, 162249.9215000011 426820.8627999984, 162243.85060000047 426820.6543999985, 162236.78440000117 426819.97190000117, 162236.76830000058 426819.97040000185, 162235.43459999934 426819.84149999917, 162234.68200000003 426819.52270000055, 162233.3513999991 426818.82979999855, 162231.90370000154 426818.2756000012, 162231.7589999996 426818.22019999847, 162231.71310000122 426818.20259999856, 162231.63699999824 426818.1656999998, 162231.03180000186 426817.87249999866, 162231.15300000086 426819.63800000027, 162231.46499999985 426822.54199999943, 162231.18100000173 426824.1079999991, 162230.45899999887 426824.8110000007, 162229.8900000006 426824.84600000083, 162229.08630000055 426824.8136, 162228.83579999954 426825.4301000014, 162228.83940000087 426825.4332000017, 162229.5850000009 426826.0460000001, 162229.89790000021 426826.30319999903, 162232.06799999997 426828.0870000012, 162232.22260000184 426828.0987999998, 162239.58720000088 426828.66099999845, 162246.65100000054 426829.71189999953, 162256.53229999915 426830.4455000013, 162263.67810000107 426829.30150000006, 162271.20450000092 426829.7639000006, 162275.9261999987 426830.1405000016, 162281.1640000008 426830.1114999987, 162285.3729000017 426830.0881999992, 162293.0612999983 426830.9536000006, 162295.51330000162 426831.2296000011, 162301.24980000034 426832.04630000144, 162306.64539999887 426831.8610999994, 162318.27439999953 426832.0053000003, 162328.06689999998 426832.24599999934, 162336.5036999993 426832.15260000154))"
waterreguleringswerk_legger.139,2022-07-04T00:00:00,RHDHV,Legger 2014,Vastgesteld,0,Overlaat,Overlaat De Geer,ZN,Maas,WR04.KR.L.6.8.vh,D55373A1-19C8-49FF-A313-0A4AC64135EE,-99,-99,-99,,,"https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/WR04.KR.L.6,8.vh.html",,,,"POLYGON ((195787.7589999996 358504.8440000005, 195799.9059999995 358522.4840000011, 195812.84899999946 358541.93299999833, 195826.3590000011 358562.48800000176, 195841.8669999987 358586.5460000001, 195851.45600000024 358601.8729999997, 195862.7589999996 358619.3530000001, 195871.38100000098 358633.7809999995, 195878.5450000018 358646.1939999983, 195886.23299999908 358657.5240000002, 195891.00400000066 358663.03599999845, 195893.56599999964 358665.118999999, 195895.0390000008 358665.36300000176, 195898.60799999908 358664.6550000012, 195900.4450000003 358663.7890000008, 195901.73999999836 358662.8669999987, 195904.32400000095 358659.9290000014, 195905.56799999997 358658.1169999987, 195906.64799999818 358655.9230000004, 195908.15300000086 358654.7659999989, 195909.90900000185 358653.8040000014, 195911.34600000083 358652.9519999996, 195914.5150000006 358650.88500000164, 195916.50600000098 358648.9519999996, 195916.13699999824 358647.6039999984, 195907.61199999973 358633.44900000095, 195891.58700000122 358608.7650000006, 195882.26300000027 358593.76999999955, 195870.40399999917 358575.4219999984, 195857.62200000137 358554.81799999997, 195846.75400000066 358538.15100000054, 195834.51900000125 358520.0159999989, 195820.55299999937 358498.8359999992, 195809.54100000113 358482.3979999982, 195800.34600000083 358469.3500000015, 195789.74799999967 358453.2100000009, 195773.33100000024 358430.04199999943, 195757.19000000134 358408.0879999995, 195744.33999999985 358389.87900000066, 195742.3200000003 358387.1039999984, 195735.9609999992 358392.3999999985, 195734.77299999818 358393.1950000003, 195732.91600000113 358393.8830000013, 195731.35599999875 358394.1229999997, 195728.04899999872 358395.09699999914, 195724.5309999995 358396.11199999973, 195723.53299999982 358397.00499999896, 195722.49500000104 358397.8110000007, 195719.55999999866 358399.0769999996, 195718.83999999985 358399.9059999995, 195718.0780000016 358402.29399999976, 195717.8660000004 358403.8570000008, 195718.7049999982 358406.21499999985, 195726.05099999905 358416.94900000095, 195739.06799999997 358434.55900000036, 195745.37900000066 358443.9270000011, 195755.76099999994 358458.311999999, 195768.03500000015 358475.66899999976, 195783.8759999983 358499.24599999934, 195787.7589999996 358504.8440000005))"
waterreguleringswerk_legger.140,2022-07-04T00:00:00,RHDHV,Consortium Grensmaas locatie Bosscherveld,Vastgesteld,0,Stortsteen,Steenbestorting Bosscherveld,ZN,Maas,,3A77A05E-EEC3-43C6-ABA4-E8901FF40674,-99,-99,-99,,,,<Null>,,,"POLYGON ((176764.71379999816 319387.97879999876, 176767.8548000008 319389.87519999966, 176769.81049999967 319390.0529999994, 176771.82550000027 319389.2826000005, 176776.3887999989 319382.70430000126, 176783.38190000132 319372.21460000053, 176786.76000000164 319367.2364999987, 176788.95270000026 319364.8066000007, 176791.73809999973 319362.6730999984, 176794.34569999948 319361.25079999864, 176797.07180000097 319360.5989000015, 176800.5683999993 319360.48039999977, 176803.59090000018 319360.7767000012, 176806.55409999937 319361.7842000015, 176809.51720000058 319363.44359999895, 176811.59149999917 319365.33999999985, 176814.9101999998 319369.8440999985, 176817.34010000154 319373.9332999997, 176820.71810000017 319381.75609999895, 176822.0218999982 319385.66750000045, 176822.91090000048 319390.5863999985, 176823.50349999964 319395.92009999976, 176824.62950000167 319406.7653999999, 176827.1185999997 319428.45589999855, 176830.37810000032 319454.70980000123, 176832.51159999892 319475.4521000013, 176834.1710000001 319494.0610000007, 176835.41550000012 319514.98110000044, 176836.3044999987 319537.32349999994, 176836.89710000157 319555.5174999982, 176837.66750000045 319580.5267999992, 176836.3044999987 319583.7270000018, 176832.86719999835 319592.32030000165, 176829.66690000147 319601.50620000064, 176827.71119999886 319609.2696999982, 176825.34070000052 319620.4112999998, 176821.37000000104 319638.7831000015, 176817.69559999928 319655.1992000006, 176814.08060000092 319671.3781999983, 176810.58399999887 319686.31269999966, 176807.9763999991 319698.34319999814, 176802.6537999995 319722.1671999991, 176800.15359999985 319731.61239999905, 176798.3942000009 319736.98319999874, 176796.17179999873 319742.9096000008, 176791.72700000182 319751.98429999873, 176787.83779999986 319758.55889999866, 176785.52279999852 319762.1702999994, 176780.61499999836 319768.46709999815, 176773.8553000018 319776.52320000157, 176766.81769999862 319784.57939999923, 176761.45430000126 319791.09099999815, 176756.41690000147 319797.7285999991, 176754.16490000114 319800.6917000003, 176751.91279999912 319803.8920000009, 176748.00140000135 319810.11470000073, 176744.74190000072 319816.0410999991, 176742.13430000097 319821.1378000006, 176736.50429999828 319833.1090000011, 176732.47430000082 319842.17639999837, 176727.61470000073 319853.6143000014, 176722.69579999894 319865.5855999999, 176720.08819999918 319872.63800000027, 176717.83619999886 319879.0384999998, 176716.65089999884 319881.64609999955, 176714.0432999991 319886.56500000134, 176703.9684999995 319903.27739999816, 176695.84930000082 319917.7377000004, 176691.34530000016 319925.1457000002, 176690.871199999 319927.33839999884, 176690.33779999986 319930.47940000147, 176689.80440000072 319935.8132000007, 176690.27849999815 319939.72459999844, 176690.9785999991 319943.29520000145, 176696.81230000034 319934.68349999934, 176712.73950000107 319907.73699999973, 176716.07310000062 319910.2371000014, 176727.28460000083 319891.00560000166, 176730.88899999857 319883.75360000134, 176734.96339999884 319872.9195000008, 176742.3125 319853.8471000008, 176748.66820000112 319839.7688000016, 176756.72430000082 319823.193500001, 176761.90989999846 319813.93349999934, 176770.6143000014 319801.5251000002, 176782.56549999863 319787.4866000004, 176792.93079999834 319775.3194000013, 176799.04239999875 319766.33729999885, 176803.02419999987 319759.67009999976, 176808.8579000011 319748.18769999966, 176811.5432999991 319740.96499999985, 176813.67309999838 319733.9274000004, 176817.84010000154 319716.7038999982, 176820.98849999905 319702.81390000135, 176825.43329999968 319683.27540000156, 176827.93349999934 319671.23739999905, 176831.17449999973 319656.6066999994, 176835.16200000048 319639.66800000146, 176839.11800000072 319623.98160000145, 176839.95809999853 319617.9186999984, 176842.26410000026 319607.8691000007, 176844.1574999988 319601.3878000006, 176847.10159999877 319592.99069999903, 176850.40210000053 319586.22089999914, 176851.0848999992 319582.5797000006, 176851.16070000082 319572.52859999985, 176850.58570000157 319552.7329999991, 176849.7175000012 319531.7534000017, 176849.40179999918 319520.5518999994, 176848.7498999983 319512.6697999984, 176847.86089999974 319493.2313000001, 176846.4386 319474.50389999896, 176845.54960000142 319464.3698000014, 176843.94949999824 319449.4353, 176842.64570000023 319438.8271000013, 176841.42639999837 319427.82939999923, 176838.85280000046 319410.32119999826, 176837.8541000001 319399.76740000024, 176836.04430000111 319387.82250000164, 176835.24390000105 319382.53990000114, 176833.57829999924 319376.71869999915, 176831.56340000033 319372.0368000008, 176830.08179999888 319368.5995000005, 176827.82979999855 319364.51029999927, 176823.9182999991 319358.8209999986, 176820.8958999999 319355.08740000054, 176818.52529999986 319353.13170000166, 176815.97700000182 319351.35379999876, 176813.6064000018 319349.99069999903, 176810.9987999983 319348.746199999, 176808.33199999854 319348.03500000015, 176805.54659999907 319347.20529999956, 176801.87220000103 319346.96819999814, 176798.6719999984 319347.02749999985, 176794.76060000062 319347.3238000013, 176791.5011 319347.7978999987, 176788.41930000111 319348.5683999993, 176783.79679999873 319351.17599999905, 176780.18169999868 319353.8427999988, 176776.9814000018 319357.39869999886, 176774.1959999986 319360.8951999992, 176768.38819999993 319369.54769999906, 176764.18050000072 319376.1259999983, 176760.9208999984 319380.74859999865, 176760.62460000068 319383.1191999987, 176760.86169999838 319384.60069999844, 176761.69139999896 319386.1416000016, 176764.71379999816 319387.97879999876))"
waterreguleringswerk_legger.141,2022-07-04T00:00:00,RHDHV,Consortium Grensmaas locatie Bosscherveld,Vastgesteld,0,Stortsteen,Harde bekleding Bosscherveld overlaatkanaal,ZN,Maas,,3272ADF4-E98D-40B6-B8FD-C2B1D26CAB52,-99,-99,-99,,,,<Null>,,,"POLYGON ((176013.42480000108 320145.5062999986, 175999.04520000145 320139.56430000067, 175994.1132999994 320151.9235999994, 175992.98440000042 320159.82649999857, 175992.2712999992 320166.54089999944, 175992.33080000058 320178.12779999897, 175992.62790000066 320183.6537999995, 175993.40029999986 320190.42770000175, 175996.6090000011 320205.1042999998, 175999.12359999865 320217.22360000014, 175999.0476000011 320218.40249999985, 175994.75030000135 320226.23640000075, 175999.00950000063 320228.9745000005, 176011.6350999996 320222.39550000057, 176009.73360000178 320208.0967000015, 176007.33779999986 320193.53170000017, 176006.99560000002 320191.440200001, 176006.6152999997 320182.5795000009, 176006.6532999985 320174.5934999995, 176007.0335999988 320168.12860000134, 176008.8590000011 320158.9255999997, 176010.55200000107 320152.55959999934, 176013.42480000108 320145.5062999986))"
waterreguleringswerk_legger.142,2022-07-04T00:00:00,RHDHV,Consortium Grensmaas locatie Bosscherveld,Vastgesteld,0,Stortsteen,Bodembescherming Bosscherveld,ZN,Maas,,12DF9E3C-D555-488A-BAF0-BC53C1150942,-99,-99,-99,,,,<Null>,,,"POLYGON ((176247.39339999855 320337.9503999986, 176142.77840000018 320388.7104000002, 176190.03049999848 320471.8658999987, 176211.9026999995 320464.2313000001, 176221.80710000172 320454.5331999995, 176231.50510000065 320446.48589999974, 176242.85390000045 320440.7083999999, 176253.9963000007 320434.3117999993, 176263.28170000017 320429.5659000017, 176266.64909999818 320426.6028999984, 176267.563000001 320423.5126999989, 176268.07009999827 320421.73790000007, 176286.07229999825 320412.86349999905, 176247.39339999855 320337.9503999986))"
