VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,ZORGACTIVITEIT_CD,ZORGPROFIELKLASSE_CD,AANTAL_PAT,AANTAL_SUBTRAJECT,AANTAL_ZAT,SOM_AANTAL_ZAT
2.0,2023-02-03,2023-02-01,2012,0303,402,099699095,190204,3,1511,1534,6372,27162
2.0,2023-02-03,2023-02-01,2012,0303,403,099699050,087042,7,32,32,47,47
2.0,2023-02-03,2023-02-01,2012,0303,405,099699026,039775,4,146,148,206,702
2.0,2023-02-03,2023-02-01,2012,0303,408,099699050,190013,1,41,42,132,132
2.0,2023-02-03,2023-02-01,2012,0303,409,099699048,087042,7,121,124,129,624
2.0,2023-02-03,2023-02-01,2012,0303,418,099699012,039494,7,403,445,483,483
2.0,2023-02-03,2023-02-01,2012,0303,418,099699098,190206,3,38,40,270,270
2.0,2023-02-03,2023-02-01,2012,0303,420,099699003,089142,7,46,46,49,49
2.0,2023-02-03,2023-02-01,2012,0303,420,099699011,039737,4,1143,1177,1572,5449
2.0,2023-02-03,2023-02-01,2012,0303,420,099699014,190013,1,479,496,1765,5230
2.0,2023-02-03,2023-02-01,2012,0303,423,099799007,089070,7,533,539,864,864
2.0,2023-02-03,2023-02-01,2012,0303,423,099799029,039530,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0303,425,099799019,039757,4,24,24,24,24
2.0,2023-02-03,2023-02-01,2012,0303,432,099699007,039114,4,5,5,5,6
2.0,2023-02-03,2023-02-01,2012,0303,439,099699049,190204,3,1,1,47,47
2.0,2023-02-03,2023-02-01,2012,0303,449,099699088,190013,1,57,58,111,309
2.0,2023-02-03,2023-02-01,2012,0304,023,990004022,039757,4,99,101,109,406
2.0,2023-02-03,2023-02-01,2012,0304,052,990004007,190011,1,12,12,12,12
2.0,2023-02-03,2023-02-01,2012,0304,222,990004056,039029,5,841,873,911,3395
2.0,2023-02-03,2023-02-01,2012,0304,231,990004006,190013,1,27,29,119,119
2.0,2023-02-03,2023-02-01,2012,0304,231,990004007,190013,1,321,329,472,1462
2.0,2023-02-03,2023-02-01,2012,0304,314,990004039,038860,5,40,40,46,50
2.0,2023-02-03,2023-02-01,2012,0304,320,990004007,190013,1,541,553,803,1199
2.0,2023-02-03,2023-02-01,2012,0304,345,990004006,190012,1,3,3,4,103
2.0,2023-02-03,2023-02-01,2012,0304,381,990004057,039090,6,39,40,40,3901
2.0,2023-02-03,2023-02-01,2012,0304,412,990004054,038912,5,5,5,5,5
2.0,2023-02-03,2023-02-01,2012,0304,423,990004006,084602,7,22,22,50,50
2.0,2023-02-03,2023-02-01,2012,0305,1030,131999131,190013,1,10,10,14,14
2.0,2023-02-03,2023-02-01,2012,0305,1050,131999067,038894,6,33,33,40,40
2.0,2023-02-03,2023-02-01,2012,0305,1050,131999142,190012,1,58,59,64,64
2.0,2023-02-03,2023-02-01,2012,0305,1130,029999003,039445,6,244,253,273,570
2.0,2023-02-03,2023-02-01,2012,0305,1130,029999012,039605,6,101,102,104,104
2.0,2023-02-03,2023-02-01,2012,0305,1140,029399019,084202,7,84,87,103,2182
2.0,2023-02-03,2023-02-01,2012,0305,1150,029399050,085042,7,14,14,14,113
2.0,2023-02-03,2023-02-01,2012,0305,1220,131999181,190013,1,523,532,703,802
2.0,2023-02-03,2023-02-01,2012,0305,1301,131999105,039401,7,35,35,38,38
2.0,2023-02-03,2023-02-01,2012,0305,1340,131999105,039445,6,108,111,127,919
2.0,2023-02-03,2023-02-01,2012,0305,1340,131999237,089202,7,705,709,752,1544
2.0,2023-02-03,2023-02-01,2012,0305,1360,131999056,190012,1,9,9,11,11
2.0,2023-02-03,2023-02-01,2012,0305,1365,131999178,089202,7,126,128,152,350
2.0,2023-02-03,2023-02-01,2012,0305,1395,131999077,089202,7,9,9,9,9
2.0,2023-02-03,2023-02-01,2012,0305,1395,131999178,083202,7,131,132,148,247
2.0,2023-02-03,2023-02-01,2012,0305,1396,131999202,084602,7,1,1,2,200
2.0,2023-02-03,2023-02-01,2012,0305,1399,131999237,190013,1,141,146,156,948
2.0,2023-02-03,2023-02-01,2012,0305,1401,131999074,190204,3,1019,1048,4704,7575
2.0,2023-02-03,2023-02-01,2012,0305,1401,131999196,190035,2,101,105,109,208
2.0,2023-02-03,2023-02-01,2012,0305,1450,131999129,190012,1,42,42,44,44
2.0,2023-02-03,2023-02-01,2012,0305,1450,131999177,039608,6,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0305,1450,131999228,190012,1,3713,3741,3791,10721
2.0,2023-02-03,2023-02-01,2012,0305,1470,131999072,190201,3,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0305,1470,131999164,084090,7,789,795,824,824
2.0,2023-02-03,2023-02-01,2012,0305,1480,131999072,190055,2,83,85,85,184
2.0,2023-02-03,2023-02-01,2012,0305,1480,131999164,083615,7,205,205,214,214
2.0,2023-02-03,2023-02-01,2012,0305,1495,131999228,084202,7,1027,1041,1246,1941
2.0,2023-02-03,2023-02-01,2012,0305,1601,131999249,039757,4,34,35,35,35
2.0,2023-02-03,2023-02-01,2012,0305,1602,131999129,190011,1,46,47,54,54
2.0,2023-02-03,2023-02-01,2012,0305,1602,131999228,190011,1,254,254,255,255
2.0,2023-02-03,2023-02-01,2012,0305,1620,131999256,190204,3,1,1,2,2
2.0,2023-02-03,2023-02-01,2012,0305,1703,192001009,190035,2,190,194,203,995
2.0,2023-02-03,2023-02-01,2012,0305,1710,131999214,089602,7,23,23,34,133
2.0,2023-02-03,2023-02-01,2012,0305,1797,170901048,038752,5,1,1,8,8
2.0,2023-02-03,2023-02-01,2012,0305,1801,131999102,039605,6,292,295,301,301
2.0,2023-02-03,2023-02-01,2012,0305,1801,131999147,190204,3,710,730,2597,3488
2.0,2023-02-03,2023-02-01,2012,0305,1801,131999251,190035,2,548,554,566,1259
2.0,2023-02-03,2023-02-01,2012,0305,1803,192001033,190013,1,1540,1636,1940,6197
2.0,2023-02-03,2023-02-01,2012,0305,1820,131999102,039693,4,9,9,9,9
2.0,2023-02-03,2023-02-01,2012,0305,1860,131999147,039606,6,126,132,133,133
2.0,2023-02-03,2023-02-01,2012,0305,1860,131999147,190204,3,303,312,811,10018
2.0,2023-02-03,2023-02-01,2012,0305,1860,131999214,190011,1,42,42,42,42
2.0,2023-02-03,2023-02-01,2012,0305,2001,131999166,089070,7,49,49,50,248
2.0,2023-02-03,2023-02-01,2012,0305,2001,131999196,190035,2,195,205,245,245
2.0,2023-02-03,2023-02-01,2012,0305,2001,131999201,038777,5,33,36,36,36
2.0,2023-02-03,2023-02-01,2012,0305,2001,131999244,190012,1,2833,2878,2932,8080
2.0,2023-02-03,2023-02-01,2012,0305,2002,131999131,190204,3,43,43,477,477
2.0,2023-02-03,2023-02-01,2012,0305,2004,131999222,190013,1,119,122,238,238
2.0,2023-02-03,2023-02-01,2012,0305,2015,131999164,039408,6,17,17,17,17
2.0,2023-02-03,2023-02-01,2012,0305,2045,069499024,190035,2,13,15,15,15
2.0,2023-02-03,2023-02-01,2012,0305,2050,131999235,190205,3,245,257,549,549
2.0,2023-02-03,2023-02-01,2012,0305,2060,131999100,038798,6,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0305,2070,131999072,190013,1,1,1,3,3
2.0,2023-02-03,2023-02-01,2012,0305,2070,131999129,038698,6,21,21,39,436
2.0,2023-02-03,2023-02-01,2012,0305,2070,131999235,190013,1,132,140,381,1569
2.0,2023-02-03,2023-02-01,2012,0305,2075,131999164,190011,1,124,127,128,128
2.0,2023-02-03,2023-02-01,2012,0305,2110,131999222,080001,7,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0305,2150,219699002,089070,7,733,763,838,1533
2.0,2023-02-03,2023-02-01,2012,0305,2150,219699003,039677,6,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0305,3005,199299056,190204,3,15,15,129,129
2.0,2023-02-03,2023-02-01,2012,0305,3013,199299013,038894,6,79,79,138,336
2.0,2023-02-03,2023-02-01,2012,0305,3021,199299012,038894,6,66,66,106,107
2.0,2023-02-03,2023-02-01,2012,0305,3023,199299012,089090,7,176,180,186,186
2.0,2023-02-03,2023-02-01,2012,0305,3025,199299064,039607,6,204,204,215,215
2.0,2023-02-03,2023-02-01,2012,0305,3026,199299012,038697,6,113,114,184,187
2.0,2023-02-03,2023-02-01,2012,0305,3029,199299012,038698,6,635,644,865,2845
2.0,2023-02-03,2023-02-01,2012,0305,3030,199299012,039100,6,52,53,55,55
2.0,2023-02-03,2023-02-01,2012,0305,3102,199299012,190013,1,609,619,1045,1243
2.0,2023-02-03,2023-02-01,2012,0305,3103,199299012,038889,6,277,280,455,455
2.0,2023-02-03,2023-02-01,2012,0305,3203,199299072,038264,5,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0305,3207,192001010,039445,6,78,82,123,148
2.0,2023-02-03,2023-02-01,2012,0305,3209,199299012,089402,7,499,509,625,1021
2.0,2023-02-03,2023-02-01,2012,0305,3301,199299012,038325,6,6,6,6,6
2.0,2023-02-03,2023-02-01,2012,0305,3401,199299012,190013,1,105,106,182,479
2.0,2023-02-03,2023-02-01,2012,0305,3402,199299012,190012,1,95,95,103,895
2.0,2023-02-03,2023-02-01,2012,0305,3703,199299089,190013,1,1,1,8,8
2.0,2023-02-03,2023-02-01,2012,0306,11,140401004,087042,7,610,616,663,1356
2.0,2023-02-03,2023-02-01,2012,0306,11,140401005,087002,7,4683,4874,6333,13560
2.0,2023-02-03,2023-02-01,2012,0306,11,140401007,039680,6,37,37,46,245
2.0,2023-02-03,2023-02-01,2012,0306,12,149599012,190011,1,915,927,957,957
2.0,2023-02-03,2023-02-01,2012,0306,12,149599014,085002,7,234,238,304,403
2.0,2023-02-03,2023-02-01,2012,0306,15,149599026,039859,4,23,25,31,130
2.0,2023-02-03,2023-02-01,2012,0306,18,149599025,039860,4,60,62,66,66
2.0,2023-02-03,2023-02-01,2012,0306,18,149599026,085002,7,52,53,78,276
2.0,2023-02-03,2023-02-01,2012,0306,20,020110012,036220,5,11,12,12,12
2.0,2023-02-03,2023-02-01,2012,0306,21,140401005,085002,7,34,34,37,37
2.0,2023-02-03,2023-02-01,2012,0306,28,149599024,190204,3,84,96,394,2077
2.0,2023-02-03,2023-02-01,2012,0306,30,020110003,039859,4,2661,4269,5171,16160
2.0,2023-02-03,2023-02-01,2012,0306,30,020110021,039607,6,2471,2743,2913,2913
2.0,2023-02-03,2023-02-01,2012,0306,30,020110021,039865,4,1147,1175,1281,2667
2.0,2023-02-03,2023-02-01,2012,0306,32,149999016,039492,7,116,116,142,1034
2.0,2023-02-03,2023-02-01,2012,0306,32,149999028,087002,7,10,10,12,12
2.0,2023-02-03,2023-02-01,2012,0306,33,149999014,039757,4,32,33,39,39
2.0,2023-02-03,2023-02-01,2012,0306,33,149999027,039865,4,1979,2100,2820,6504
2.0,2023-02-03,2023-02-01,2012,0306,33,149999027,039881,6,2616,2820,7323,8020
2.0,2023-02-03,2023-02-01,2012,0306,34,149999076,039865,4,1065,1081,1118,2207
2.0,2023-02-03,2023-02-01,2012,0306,35,149999062,039890,6,118,118,132,231
2.0,2023-02-03,2023-02-01,2012,0306,37,149999042,039865,4,483,515,528,3102
2.0,2023-02-03,2023-02-01,2012,0306,38,149999029,039885,6,31,32,374,1760
2.0,2023-02-03,2023-02-01,2012,0306,40,020109013,039757,4,69,70,73,1360
2.0,2023-02-03,2023-02-01,2012,0306,40,020109023,087002,7,292,294,313,610
2.0,2023-02-03,2023-02-01,2012,0306,40,020109035,190011,1,83,84,84,84
2.0,2023-02-03,2023-02-01,2012,0306,40,020109039,088090,7,108,108,111,111
2.0,2023-02-03,2023-02-01,2012,0306,40,020109066,036223,5,85,86,87,285
2.0,2023-02-03,2023-02-01,2012,0306,40,020109066,120030,7,186,187,193,292
2.0,2023-02-03,2023-02-01,2012,0306,40,020109066,190206,3,11,12,54,54
2.0,2023-02-03,2023-02-01,2012,0306,40,020109082,190035,2,5,5,18,18
2.0,2023-02-03,2023-02-01,2012,0306,41,149999040,190011,1,201,202,218,218
2.0,2023-02-03,2023-02-01,2012,0306,41,149999056,190012,1,3112,3195,3214,15490
2.0,2023-02-03,2023-02-01,2012,0306,62,149899013,190012,1,85,85,114,114
2.0,2023-02-03,2023-02-01,2012,0306,62,149899013,190013,1,272,278,690,690
2.0,2023-02-03,2023-02-01,2012,0306,70,020110074,085002,7,1,1,2,2
2.0,2023-02-03,2023-02-01,2012,0307,F21,972804004,079998,6,4070,5181,5431,85720
2.0,2023-02-03,2023-02-01,2012,0307,G11,149399006,039445,6,7,7,8,8
2.0,2023-02-03,2023-02-01,2012,0307,G11,149399015,190205,3,5,5,34,34
2.0,2023-02-03,2023-02-01,2012,0307,G12,149399022,190011,1,684,698,729,729
2.0,2023-02-03,2023-02-01,2012,0307,G13,149399004,036915,5,58,59,67,169
2.0,2023-02-03,2023-02-01,2012,0307,G14,149399051,087002,7,37,37,37,37
2.0,2023-02-03,2023-02-01,2012,0307,G17,149399055,190035,2,339,341,354,849
2.0,2023-02-03,2023-02-01,2012,0307,G25,149999047,037346,5,130,130,131,527
2.0,2023-02-03,2023-02-01,2012,0307,G25,149999047,039605,6,1080,1088,1098,1098
2.0,2023-02-03,2023-02-01,2012,0307,G25,149999067,039445,6,42,42,48,643
2.0,2023-02-03,2023-02-01,2012,0307,M11,020108186,039605,6,22,23,30,30
2.0,2023-02-03,2023-02-01,2012,0307,M14,020108096,190013,1,35,36,91,586
2.0,2023-02-03,2023-02-01,2012,0307,M15,020108094,190204,3,25,26,241,4102
2.0,2023-02-03,2023-02-01,2012,0307,M15,020108132,190204,3,4,4,44,44
2.0,2023-02-03,2023-02-01,2012,0307,V21,150101003,039757,4,7,7,8,9
2.0,2023-02-03,2023-02-01,2012,0307,V21,150101006,039608,6,153,156,159,159
2.0,2023-02-03,2023-02-01,2012,0307,V32,972800062,190204,3,4,4,17,17
2.0,2023-02-03,2023-02-01,2012,0307,V33,972800062,033694,4,12,12,31,31
2.0,2023-02-03,2023-02-01,2012,0307,V42,159999008,039445,6,14,14,229,22900
2.0,2023-02-03,2023-02-01,2012,0307,V51,159899010,039090,6,174,175,191,10982
2.0,2023-02-03,2023-02-01,2012,0308,1305,972802055,039757,4,9,9,10,10
2.0,2023-02-03,2023-02-01,2012,0308,2555,131999226,085002,7,9,9,10,10
2.0,2023-02-03,2023-02-01,2012,0308,2560,131999226,190013,1,467,484,736,1726
2.0,2023-02-03,2023-02-01,2012,0310,02,199199009,190205,3,9,12,164,164
2.0,2023-02-03,2023-02-01,2012,0310,03,029899004,190011,1,691,695,695,695
2.0,2023-02-03,2023-02-01,2012,0310,05,120301005,190035,2,229,245,2706,13200
2.0,2023-02-03,2023-02-01,2012,0310,05,120301006,190035,2,446,467,559,7885
2.0,2023-02-03,2023-02-01,2012,0310,09,099799009,039738,4,93,93,113,534
2.0,2023-02-03,2023-02-01,2012,0310,14,029499016,039001,5,251,258,263,758
2.0,2023-02-03,2023-02-01,2012,0310,14,029499034,039992,6,197,199,298,299
2.0,2023-02-03,2023-02-01,2012,0310,15,029899013,039064,5,2089,2201,2463,2766
2.0,2023-02-03,2023-02-01,2012,0310,21,010501008,039067,5,77,82,102,239
2.0,2023-02-03,2023-02-01,2012,0310,23,199199002,190013,1,53,61,312,411
2.0,2023-02-03,2023-02-01,2012,0310,24,099799006,038899,6,18,19,39,46
2.0,2023-02-03,2023-02-01,2012,0310,26,011101008,190012,1,1294,1313,1358,4229
2.0,2023-02-03,2023-02-01,2012,0313,002,182199003,085002,7,271,272,289,388
2.0,2023-02-03,2023-02-01,2012,0313,002,182199008,039837,4,11,11,22,22
2.0,2023-02-03,2023-02-01,2012,0313,002,182199019,190012,1,220,221,247,1435
2.0,2023-02-03,2023-02-01,2012,0313,005,182199008,190017,1,18,18,48,48
2.0,2023-02-03,2023-02-01,2012,0313,005,182199028,087002,7,46,46,47,47
2.0,2023-02-03,2023-02-01,2012,0313,011,039899015,190013,1,288,302,312,411
2.0,2023-02-03,2023-02-01,2012,0313,012,149999027,087042,7,50,53,58,157
2.0,2023-02-03,2023-02-01,2012,0313,014,182199028,085002,7,96,96,97,1087
2.0,2023-02-03,2023-02-01,2012,0313,018,099499006,190204,3,730,731,1411,2005
2.0,2023-02-03,2023-02-01,2012,0313,021,182199003,039939,6,7,7,36,39
2.0,2023-02-03,2023-02-01,2012,0313,076,979002153,033694,4,3,3,3,201
2.0,2023-02-03,2023-02-01,2012,0313,077,979002188,039757,4,48,48,48,48
2.0,2023-02-03,2023-02-01,2012,0313,107,099899060,190012,1,272,275,282,579
2.0,2023-02-03,2023-02-01,2012,0313,107,099899060,190013,1,375,398,485,485
2.0,2023-02-03,2023-02-01,2012,0313,204,049899003,190013,1,248,250,538,1825
2.0,2023-02-03,2023-02-01,2012,0313,211,049899015,190012,1,1528,1548,1563,10473
2.0,2023-02-03,2023-02-01,2012,0313,214,020112006,080080,7,95,95,144,144
2.0,2023-02-03,2023-02-01,2012,0313,222,040201007,190205,3,147,157,1767,1767
2.0,2023-02-03,2023-02-01,2012,0313,224,159999027,190013,1,2070,2434,2637,4320
2.0,2023-02-03,2023-02-01,2012,0313,231,040401005,039757,4,50,50,52,349
2.0,2023-02-03,2023-02-01,2012,0313,233,131999067,087070,7,351,355,372,669
2.0,2023-02-03,2023-02-01,2012,0313,299,049799011,085002,7,190,190,197,692
2.0,2023-02-03,2023-02-01,2012,0313,299,049799011,089202,7,21,21,29,227
2.0,2023-02-03,2023-02-01,2012,0313,301,149599028,190013,1,1553,1579,4259,14555
2.0,2023-02-03,2023-02-01,2012,0313,304,149599014,190013,1,29,30,98,395
2.0,2023-02-03,2023-02-01,2012,0313,324,140301051,120030,7,42,43,44,44
2.0,2023-02-03,2023-02-01,2012,0313,324,990003004,190009,1,207,211,244,541
2.0,2023-02-03,2023-02-01,2012,0313,325,140301032,080077,4,4,4,4,4
2.0,2023-02-03,2023-02-01,2012,0313,335,140301007,192068,6,55,1198,1218,1218
2.0,2023-02-03,2023-02-01,2012,0313,401,109999064,039680,6,157,157,179,181
2.0,2023-02-03,2023-02-01,2012,0313,411,119499071,039830,4,37,37,40,40
2.0,2023-02-03,2023-02-01,2012,0313,411,119499071,190013,1,430,432,567,1062
2.0,2023-02-03,2023-02-01,2012,0313,431,019999007,087042,7,934,939,1053,1845
2.0,2023-02-03,2023-02-01,2012,0313,431,019999007,089070,7,203,203,248,941
2.0,2023-02-03,2023-02-01,2012,0313,507,039899021,190013,1,24,24,66,66
2.0,2023-02-03,2023-02-01,2012,0313,519,131999164,087042,7,14,15,15,15
2.0,2023-02-03,2023-02-01,2012,0313,524,131999028,039737,4,1,1,1,1
2.0,2023-02-03,2023-02-01,2012,0313,601,100501044,039830,4,42,43,48,48
2.0,2023-02-03,2023-02-01,2012,0313,609,109699019,085002,7,29,29,41,41
2.0,2023-02-03,2023-02-01,2012,0313,619,199199010,039680,6,174,177,189,190
2.0,2023-02-03,2023-02-01,2012,0313,619,199199010,190013,1,180,186,315,414
2.0,2023-02-03,2023-02-01,2012,0313,629,029099060,190013,1,3,3,9,603
2.0,2023-02-03,2023-02-01,2012,0313,701,039999006,039445,6,100,107,185,199
2.0,2023-02-03,2023-02-01,2012,0313,701,039999011,087070,7,458,463,488,785
2.0,2023-02-03,2023-02-01,2012,0313,701,039999016,039830,4,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0313,709,039999006,033603,6,39,42,129,327
2.0,2023-02-03,2023-02-01,2012,0313,719,039999015,190013,1,451,486,567,1161
2.0,2023-02-03,2023-02-01,2012,0313,741,039899010,039680,6,18,19,114,411
2.0,2023-02-03,2023-02-01,2012,0313,751,028999030,038407,4,71,73,76,274
2.0,2023-02-03,2023-02-01,2012,0313,753,028999022,190035,2,354,433,571,1660
2.0,2023-02-03,2023-02-01,2012,0313,753,028999033,085042,7,2,2,2,2
2.0,2023-02-03,2023-02-01,2012,0313,754,028999017,089090,7,9,9,10,10
2.0,2023-02-03,2023-02-01,2012,0313,754,028999026,084202,7,162,164,330,926
2.0,2023-02-03,2023-02-01,2012,0313,754,028999061,084202,7,53,53,111,111
2.0,2023-02-03,2023-02-01,2012,0313,754,979003013,038407,4,8,8,10,10
2.0,2023-02-03,2023-02-01,2012,0313,755,028999027,038407,4,65,65,77,176
2.0,2023-02-03,2023-02-01,2012,0313,756,028999007,039928,6,28,37,182,182
2.0,2023-02-03,2023-02-01,2012,0313,756,028999032,190013,1,34,34,95,392
2.0,2023-02-03,2023-02-01,2012,0313,761,028999016,190204,3,141,143,1669,11965
2.0,2023-02-03,2023-02-01,2012,0313,761,028999057,190205,3,16,19,265,265
2.0,2023-02-03,2023-02-01,2012,0313,761,979003010,190204,3,6,7,163,13330
2.0,2023-02-03,2023-02-01,2012,0313,763,028999018,190204,3,7,9,136,136
2.0,2023-02-03,2023-02-01,2012,0313,763,979003010,039445,6,3,3,220,22000
2.0,2023-02-03,2023-02-01,2012,0313,771,028999027,190011,1,27,28,30,30
2.0,2023-02-03,2023-02-01,2012,0313,772,028999016,190204,3,23,23,263,2639
2.0,2023-02-03,2023-02-01,2012,0313,772,028999028,190011,1,716,790,823,823
2.0,2023-02-03,2023-02-01,2012,0313,773,028999031,038407,4,1,2,3,3
2.0,2023-02-03,2023-02-01,2012,0313,774,028999058,190011,1,3,3,3,3
2.0,2023-02-03,2023-02-01,2012,0313,774,028999062,190013,1,18,18,59,59
2.0,2023-02-03,2023-02-01,2012,0313,779,028999040,190013,1,148,154,187,880
2.0,2023-02-03,2023-02-01,2012,0313,781,049799006,190035,2,452,492,1663,1762
2.0,2023-02-03,2023-02-01,2012,0313,801,029299036,039757,4,88,94,109,2485
2.0,2023-02-03,2023-02-01,2012,0313,801,029299044,190012,1,18,18,23,1112
2.0,2023-02-03,2023-02-01,2012,0313,811,020107004,190035,2,57,59,152,152
2.0,2023-02-03,2023-02-01,2012,0313,811,020107012,190013,1,98,107,191,1181
2.0,2023-02-03,2023-02-01,2012,0313,811,020107043,190035,2,86,88,534,831
2.0,2023-02-03,2023-02-01,2012,0313,821,020108155,039445,6,21,24,200,206
2.0,2023-02-03,2023-02-01,2012,0313,821,020108170,190205,3,14,14,164,164
2.0,2023-02-03,2023-02-01,2012,0313,832,020109051,190205,3,28,40,300,300
2.0,2023-02-03,2023-02-01,2012,0313,833,020110058,039891,6,8,9,12,12
2.0,2023-02-03,2023-02-01,2012,0313,842,029499018,050506,4,6,6,8,206
2.0,2023-02-03,2023-02-01,2012,0313,899,020117029,190204,3,31,74,382,3847
2.0,2023-02-03,2023-02-01,2012,0313,904,029199132,120501,7,13,13,15,15
2.0,2023-02-03,2023-02-01,2012,0313,904,029199134,190205,3,90,236,862,862
2.0,2023-02-03,2023-02-01,2012,0313,904,029199152,085042,7,103,103,114,114
2.0,2023-02-03,2023-02-01,2012,0313,904,029199155,085002,7,58,58,87,186
2.0,2023-02-03,2023-02-01,2012,0313,914,029199204,085042,7,139,141,191,191
2.0,2023-02-03,2023-02-01,2012,0313,920,119999015,190012,1,68,68,69,564
2.0,2023-02-03,2023-02-01,2012,0313,924,119499075,087070,7,175,178,186,384
2.0,2023-02-03,2023-02-01,2012,0313,925,028899028,034697,5,203,208,211,211
2.0,2023-02-03,2023-02-01,2012,0313,925,028899033,034690,4,633,659,708,708
2.0,2023-02-03,2023-02-01,2012,0313,927,029199030,039145,6,1161,3999,4054,11380
2.0,2023-02-03,2023-02-01,2012,0313,927,029199057,190035,2,2027,6759,7401,14133
2.0,2023-02-03,2023-02-01,2012,0313,927,029199097,085002,7,21,21,33,33
2.0,2023-02-03,2023-02-01,2012,0313,931,119499071,190011,1,194,194,197,296
2.0,2023-02-03,2023-02-01,2012,0313,932,119499074,087042,7,45,45,47,47
2.0,2023-02-03,2023-02-01,2012,0313,933,119499071,190012,1,105,106,117,117
2.0,2023-02-03,2023-02-01,2012,0313,939,119499070,085002,7,78,79,83,83
2.0,2023-02-03,2023-02-01,2012,0313,945,110801002,190009,1,4,4,4,4
2.0,2023-02-03,2023-02-01,2012,0313,947,110901004,087002,7,23,23,25,25
2.0,2023-02-03,2023-02-01,2012,0313,952,110901016,190204,3,62,64,584,584
2.0,2023-02-03,2023-02-01,2012,0313,955,029199264,190013,1,437,500,859,958
2.0,2023-02-03,2023-02-01,2012,0313,959,110801010,190012,1,245,248,253,1243
2.0,2023-02-03,2023-02-01,2012,0313,964,029199236,039896,6,40,72,99,297
2.0,2023-02-03,2023-02-01,2012,0313,964,029199241,085042,7,36,39,48,48
2.0,2023-02-03,2023-02-01,2012,0313,964,029199260,190205,3,30,32,82,82
2.0,2023-02-03,2023-02-01,2012,0313,979,029199238,087042,7,89,127,149,347
2.0,2023-02-03,2023-02-01,2012,0316,3104,990016358,190012,1,176,179,271,271
2.0,2023-02-03,2023-02-01,2012,0316,3202,990016376,190012,1,1687,1843,2473,4849
2.0,2023-02-03,2023-02-01,2012,0316,3301,990016379,039694,6,15,15,18,18
2.0,2023-02-03,2023-02-01,2012,0316,3305,990016371,190013,1,103,112,130,328
2.0,2023-02-03,2023-02-01,2012,0316,3403,990016069,039755,6,30,30,139,139
2.0,2023-02-03,2023-02-01,2012,0316,3499,990016084,190013,1,101,103,233,332
2.0,2023-02-03,2023-02-01,2012,0316,3511,990016346,085002,7,37,37,41,239
2.0,2023-02-03,2023-02-01,2012,0316,3523,990016400,039845,4,20,20,21,21
2.0,2023-02-03,2023-02-01,2012,0316,4002,990016018,190011,1,246,258,270,270
2.0,2023-02-03,2023-02-01,2012,0316,4003,990016084,084402,7,1,1,5,5
2.0,2023-02-03,2023-02-01,2012,0316,4099,990016038,190012,1,117,117,119,218
2.0,2023-02-03,2023-02-01,2012,0316,4101,990016018,087070,7,1254,1270,1343,1838
2.0,2023-02-03,2023-02-01,2012,0316,4110,990016040,039371,7,5,5,5,5
2.0,2023-02-03,2023-02-01,2012,0316,6099,990016150,190011,1,131,133,135,135
2.0,2023-02-03,2023-02-01,2012,0316,6101,990016495,190013,1,15,22,244,4798
2.0,2023-02-03,2023-02-01,2012,0316,6107,990016024,190013,1,13,13,72,1557
2.0,2023-02-03,2023-02-01,2012,0316,6199,990016058,190013,1,19,51,69,1059
2.0,2023-02-03,2023-02-01,2012,0316,6203,990016153,190013,1,329,363,438,4497
2.0,2023-02-03,2023-02-01,2012,0316,7101,990016183,190011,1,3015,3095,3106,3107
2.0,2023-02-03,2023-02-01,2012,0316,7205,990016221,190011,1,173,186,190,190
2.0,2023-02-03,2023-02-01,2012,0316,7289,990016202,039757,4,53,53,58,60
2.0,2023-02-03,2023-02-01,2012,0316,7501,990016240,190035,2,16,18,96,690
2.0,2023-02-03,2023-02-01,2012,0316,7502,990016239,080080,7,18,18,60,60
2.0,2023-02-03,2023-02-01,2012,0316,7601,990016254,039757,4,298,304,347,347
2.0,2023-02-03,2023-02-01,2012,0316,7604,990016259,039757,4,142,154,1126,1324
2.0,2023-02-03,2023-02-01,2012,0316,7699,990016260,190011,1,60,60,61,61
2.0,2023-02-03,2023-02-01,2012,0316,7705,990016322,039445,6,26,26,228,8358
2.0,2023-02-03,2023-02-01,2012,0316,7907,979002171,190013,1,1,1,7,7
2.0,2023-02-03,2023-02-01,2012,0316,8901,990016208,039942,4,12,12,15,15
2.0,2023-02-03,2023-02-01,2012,0316,8908,990016424,039114,4,13,14,14,14
2.0,2023-02-03,2023-02-01,2012,0316,9902,990017012,087002,7,83,84,141,141
2.0,2023-02-03,2023-02-01,2012,0316,9902,990017019,039848,6,24,24,43,76
2.0,2023-02-03,2023-02-01,2012,0316,9902,990017019,084602,7,15,15,23,23
