FID,datummutatie,naammuteerder,bron,status,genormeerd,objecttype,oevertype,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,gdb_geomattr_data,shape
oeverconstructie_verticaal_legger.513,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (191014.85909999907 574476.6251000017, 191001.1561000012 574457.188099999, 190998.57809999958 574452.063099999, 190997.7811000012 574449.438099999, 190995.6561000012 574426.0001000017)"
oeverconstructie_verticaal_legger.514,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (182910.4061000012 564195.8751000017, 182935.31810000166 564224.3071000017, 182950.43710000068 564241.5621000007, 182958.2201000005 564250.1521000005, 182961.91809999943 564254.3531000018, 182974.24210000038 564268.3541000001, 182978.45309999958 564273.1380999982, 182982.95309999958 564278.2501000017, 182987.0791000016 564283.552099999, 182996.06709999964 564295.1031000018, 183023.1251000017 564329.8751000017)"
oeverconstructie_verticaal_legger.515,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,06G-305-02,,,,"LINESTRING (207467.1411000006 582688.7501000017, 207464.54710000008 582687.438099999, 207458.5001000017 582682.313099999, 207421.20309999958 582661.5001000017, 207420.1251000017 582660.9371000007, 207387.73409999907 582642.7501000017, 207386.68710000068 582644.563099999)"
oeverconstructie_verticaal_legger.516,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (186943.7520999983 569311.8770999983, 186962.77010000125 569323.4400999993, 186963.0001000017 569329.9560999982, 186970.92210000008 569334.6251000017, 186986.8911000006 569344.313099999, 186994.7661000006 569348.8121000007, 187000.60909999907 569351.9371000007, 187005.7809999995 569354.188099999)"
oeverconstructie_verticaal_legger.517,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (189150.6719999984 572819.063099999, 189175.3911000006 572819.313099999, 189184.7661000006 572819.8121000007, 189199.04710000008 572828.3751000017)"
oeverconstructie_verticaal_legger.518,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (195601.1251000017 577756.8126000017, 195599.2811000012 577754.313099999, 195590.95309999958 577750.3751000017, 195582.15520000085 577747.0806999989)"
oeverconstructie_verticaal_legger.519,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (204982.92210000008 581962.7501000017, 204982.2811000012 581951.3751000017, 204981.84409999847 581948.2501000017, 204981.5161000006 581946.5001000017, 204981.07809999958 581945.313099999, 204980.10909999907 581943.438099999, 204978.1561000012 581941.313099999, 204976.6411000006 581940.188099999, 204974.79710000008 581939.563099999, 204967.32809999958 581938.0621000007, 204921.73409999907 581929.188099999, 204920.10909999907 581929.0621000007, 204876.1411000006 581920.313099999, 204862.2661000006 581917.5001000017, 204844.4061000012 581914.2501000017, 204838.0161000006 581913.0001000017, 204835.31309999898 581912.6871000007, 204819.2811000012 581909.6871000007)"
oeverconstructie_verticaal_legger.520,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (195438.98409999907 577764.438099999, 195430.4048999995 577764.188099999)"
oeverconstructie_verticaal_legger.521,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (186695.88610000163 569226.1101000011, 186672.8920999989 569208.5240999982)"
oeverconstructie_verticaal_legger.522,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175158.3310999982 555314.4791000001, 175156.03909999877 555305.0581, 175153.49309999868 555293.5991000012, 175150.77710000053 555280.2740999982, 175146.10909999907 555254.3870999999, 175142.62909999862 555232.9140999988, 175141.18609999865 555225.1061000004, 175138.4701000005 555204.8200999983, 175137.36710000038 555195.5691, 175135.9241000004 555179.6981000006, 175134.9061000012 555170.871100001, 175134.05710000172 555157.7151000015, 175133.54809999838 555152.5381000005, 175132.9541000016 555140.0610999987, 175132.44409999996 555121.8980999999, 175132.1050999984 555113.7501000017, 175131.93510000035 555099.2360999994, 175132.35909999907 555087.3541000001)"
oeverconstructie_verticaal_legger.523,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (206132.81210000068 582131.7501000017, 206132.13709999993 582130.2771000005, 206106.00809999928 582126.0370999984, 206104.48409999907 582127.188099999)"
oeverconstructie_verticaal_legger.524,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (181223.0311000012 562406.063099999, 181221.35920000076 562407.0001000017)"
oeverconstructie_verticaal_legger.526,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175649.09409999847 548741.1251000017, 175641.8911000006 548738.0001000017, 175637.0001000017 548735.2501000017, 175635.7661000006 548732.5001000017, 175637.35909999907 548727.3121000007, 175640.96909999847 548715.813099999, 175646.0161000006 548700.7501000017, 175651.60909999907 548684.2501000017, 175657.45309999958 548665.938099999, 175663.31210000068 548646.7501000017, 175665.6561000012 548635.5621000007, 175669.43809999898 548617.1251000017, 175671.73409999907 548605.063099999, 175677.3911000006 548586.6251000017, 175685.2661000006 548562.5621000007, 175693.3751000017 548537.5001000017, 175702.95309999958 548509.2501999997)"
oeverconstructie_verticaal_legger.527,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (196170.7811000012 577927.8121000007, 196157.06309999898 577923.6871000007)"
oeverconstructie_verticaal_legger.528,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (174671.59409999847 540964.8751000017, 174682.41710000113 540995.4061000012)"
oeverconstructie_verticaal_legger.529,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175174.3911000006 554769.8751000017, 175158.5001000017 554823.5001000017, 175157.84409999847 554825.4371000007, 175149.8911000006 554834.7501000017, 175147.46909999847 554838.5001000017, 175145.92210000008 554842.0001000017, 175141.5161000006 554859.0001000017, 175139.5311000012 554866.063099999, 175109.95309999958 554974.6251000017, 175107.7661000006 554983.0001000017, 175080.4061000012 555087.813099999)"
oeverconstructie_verticaal_legger.530,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (189273.46909999847 572778.438099999, 189317.7811000012 572798.6871000007, 189325.45309999958 572790.9800999984)"
oeverconstructie_verticaal_legger.531,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175174.3911000006 554769.8751000017, 175213.21909999847 554641.2501000017)"
oeverconstructie_verticaal_legger.532,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,15F-001-01,,,,"LINESTRING (174490.2661000006 540473.186999999, 174477.98409999907 540436.3751000017, 174471.20309999958 540415.1251000017, 174464.33309999853 540390.9840999991)"
oeverconstructie_verticaal_legger.533,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175886.34010000154 547748.7430999987, 175895.0001000017 547722.1251000017, 175908.21909999847 547682.3751000017, 175917.71909999847 547653.7501000017, 175928.60909999907 547621.063099999, 175941.04710000008 547583.5621000007, 175961.32809999958 547522.1871000007, 175983.91209999844 547452.0401999988)"
oeverconstructie_verticaal_legger.534,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand beton,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (208881.60909999907 583795.438099999, 208881.68710000068 583792.563099999, 208869.8911000006 583778.8751000017)"
oeverconstructie_verticaal_legger.535,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (181226.0311000012 562543.7501000017, 181227.8911000006 562536.688099999, 181223.06309999898 562531.8751000017, 181211.34409999847 562521.938099999, 181201.09409999847 562512.8751000017, 181176.23409999907 562491.8751000017, 181168.85909999907 562486.063099999, 181137.3911000006 562461.5621000007, 181135.70309999958 562460.1251000017, 181119.07809999958 562448.0001000017, 181113.95309999958 562444.3751000017, 181108.2811000012 562440.6251000017, 181096.59409999847 562432.063099999)"
oeverconstructie_verticaal_legger.536,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (188619.70309999958 572306.3751000017, 188610.0311000012 572297.313099999)"
oeverconstructie_verticaal_legger.537,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (186379.42210000008 568929.8751000017, 186379.1411000006 568926.9371000007, 186378.0311000012 568923.8121000007, 186340.98409999907 568882.313099999, 186329.6561000012 568869.438099999, 186321.68809999898 568859.9371000007, 186312.7501000017 568848.9371000007, 186309.67210000008 568845.313099999, 186305.48409999907 568840.2501000017, 186275.1561000012 568802.9371000007, 186261.45309999958 568785.438099999, 186246.06309999898 568765.5001000017, 186244.54710000008 568763.3751000017, 186229.29710000008 568742.6871000007, 186227.20309999958 568740.188099999, 186223.29710000008 568737.5001000017, 186211.82809999958 568734.6871000007, 186208.60909999907 568734.0001000017, 186198.96909999847 568731.6251000017, 186195.7501000017 568731.063099999, 186183.8751000017 568728.438099999)"
oeverconstructie_verticaal_legger.538,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (195439.70309999958 577825.6251000017, 195451.04710000008 577825.6251000017, 195481.10909999907 577826.6871000007, 195486.0161000006 577832.0001000017)"
oeverconstructie_verticaal_legger.539,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (200030.82809999958 579488.0621000007, 200237.4059999995 579518.6251000017)"
oeverconstructie_verticaal_legger.540,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (181096.59409999847 562432.063099999, 181063.57809999958 562410.6871000007, 181010.7501000017 562374.5621000007, 180956.7501000017 562338.063099999, 180909.35909999907 562305.8121000007, 180906.6411000006 562304.6251000017, 180902.7501000017 562303.5001000017, 180895.3751000017 562311.2501000017)"
oeverconstructie_verticaal_legger.541,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (210140.32809999958 583740.438099999, 210128.71909999847 583739.0621000007, 210126.06309999898 583738.7501000017, 210110.38210000098 583736.8880999982)"
oeverconstructie_verticaal_legger.542,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (191979.93809999898 576511.2501000017, 191955.3911000006 576486.9371000007, 191932.95309999958 576463.8751000017)"
oeverconstructie_verticaal_legger.543,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (210410.6251000017 583773.0001000017, 210453.42210000008 583781.313099999, 210508.9061000012 583796.3751000017, 210534.8911000006 583804.3751000017, 210562.3751000017 583814.563099999, 210600.6251000017 583828.438099999, 210658.71909999847 583853.2501000017, 210678.56210000068 583863.3751000017)"
oeverconstructie_verticaal_legger.544,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal onverankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (206752.67210000008 582351.0621000007, 206709.20309999958 582330.6871000007)"
oeverconstructie_verticaal_legger.545,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,10H-302-01,,,,"LINESTRING (176352.4061000012 556990.8751000017, 176267.95309999958 556917.6251000017)"
oeverconstructie_verticaal_legger.546,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,10H-302-01,,,,"LINESTRING (176339.3000999987 556896.5960999988, 176322.1261 556882.3691000007, 176322.1261 556877.4871000014, 176322.1261 556874.8550999984)"
oeverconstructie_verticaal_legger.547,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (210083.76590000093 583734.0001000017, 210051.59409999847 583730.5001000017, 210050.85909999907 583730.438099999, 210025.40410000086 583727.5410999991)"
oeverconstructie_verticaal_legger.548,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (181284.20309999958 562470.6251000017, 181282.90619999915 562471.188099999)"
oeverconstructie_verticaal_legger.549,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (181282.90619999915 562471.188099999, 181282.0001000017 562470.2501000017, 181282.5161000006 562468.8121000007)"
oeverconstructie_verticaal_legger.550,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (186156.06309999898 568645.8751000017, 186159.7501000017 568646.188099999, 186161.20309999958 568645.188099999, 186161.68809999898 568644.5621000007, 186160.4061000012 568640.8751000017, 186157.98409999907 568637.0001000017)"
oeverconstructie_verticaal_legger.551,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (185696.57809999958 567452.5621000007, 185683.8751000017 567415.063099999, 185675.68809999898 567390.313099999, 185662.18710000068 567355.1251000017, 185660.9061000012 567352.2501000017, 185641.29710000008 567306.6251000017, 185630.84409999847 567281.5621000007, 185627.31210000068 567274.8121000007, 185622.96909999847 567264.5001000017, 185620.56210000068 567259.8121000007, 185618.6251000017 567256.0001000017, 185611.71909999847 567241.3751000017, 185607.54710000008 567234.1251000017, 185580.85909999907 567187.8121000007, 185567.68809999898 567165.188099999, 185565.7501000017 567162.1251000017, 185528.1411000006 567097.0001000017, 185511.10909999907 567067.313099999, 185508.3751000017 567062.5001000017, 185500.18710000068 567050.1251000017, 185470.60909999907 567004.9371000007, 185449.70309999958 566972.0001000017, 185447.95309999958 566968.9371000007, 185406.1561000012 566901.9371000007, 185391.20309999958 566877.5001000017, 185389.45309999958 566874.438099999, 185359.23409999907 566825.9371000007, 185338.5001000017 566792.0001000017, 185333.84409999847 566784.6251000017, 185279.20309999958 566696.063099999, 185277.59409999847 566693.313099999, 185220.20309999958 566602.3751000017, 185218.60909999907 566599.9371000007, 185193.20309999958 566559.9371000007, 185173.59409999847 566528.7501000017, 185161.54710000008 566509.7501000017, 185159.6251000017 566507.063099999, 185136.1561000012 566471.3751000017, 185118.95309999958 566445.0001000017, 185100.1561000012 566415.9371000007, 185098.06309999898 566412.8751000017, 185072.84409999847 566374.0001000017, 185051.6251000017 566342.313099999, 185039.4061000012 566323.5001000017, 185037.79710000008 566321.1251000017, 185018.18710000068 566291.5001000017, 185005.5001000017 566272.3751000017, 184990.54710000008 566250.8751000017, 184983.31210000068 566240.5621000007)"
oeverconstructie_verticaal_legger.552,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,15F-102-01,,,,"LINESTRING (176078.35909999907 547166.063099999, 176076.60909999907 547134.813099999, 176075.8751000017 547123.4371000007, 176073.98409999907 547091.561999999)"
oeverconstructie_verticaal_legger.553,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (201118.59409999847 579737.7501000017, 201086.1251000017 579729.438099999, 201081.56210000068 579728.313099999, 201079.84409999847 579727.8751000017, 201057.9061000012 579722.1251000017, 201040.35909999907 579717.563099999, 201020.68710000068 579712.563099999, 201018.73409999907 579712.0001000017, 200992.1411000006 579705.1251000017, 200972.1561000012 579699.8121000007, 200958.84409999847 579696.313099999, 200957.46909999847 579695.9371000007, 200921.4061000012 579686.6251000017, 200895.70309999958 579680.0001000017, 200894.48409999907 579679.6871000007, 200887.29710000008 579677.8751000017)"
oeverconstructie_verticaal_legger.554,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (196198.2811000012 577860.2501000017, 196172.3911000006 577854.5001000017, 196162.20309999958 577852.1251000017, 196157.7501000017 577851.0621000007, 196147.56210000068 577847.9371000007, 196143.10909999907 577839.313099999, 196141.2811000012 577834.3751000017)"
oeverconstructie_verticaal_legger.555,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (194876.28119999915 577847.2501000017, 194843.7501000017 577854.9371000007, 194782.97210000083 577876.9530999996, 194772.43510000035 577882.8071000017, 194760.9611000009 577890.5340999998, 194750.8920999989 577898.7291000001)"
oeverconstructie_verticaal_legger.556,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (195422.06309999898 577764.0621000007, 195388.32809999958 577763.313099999, 195388.5001000017 577751.8121000007)"
oeverconstructie_verticaal_legger.557,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (202343.45309999958 580264.6251000017, 202306.8751000017 580228.9371000007)"
oeverconstructie_verticaal_legger.558,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (191614.60909999907 576212.438099999, 191565.09409999847 576169.7501000017, 191561.79710000008 576167.8121000007, 191544.70309999958 576158.1251000017, 191540.0161000006 576154.563099999)"
oeverconstructie_verticaal_legger.559,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (174773.92210000008 541521.8691000007, 174755.5161000006 541468.6251000017, 174719.4061000012 541364.7501000017, 174718.07809999958 541361.3121000007, 174681.0161000006 541253.3751000017, 174679.8751000017 541250.3121000007, 174642.43809999898 541142.1871000007, 174609.57809999958 541047.063099999, 174611.68809999898 541030.2501000017)"
oeverconstructie_verticaal_legger.560,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (174682.41710000113 540995.4061000012, 174685.8541000001 541005.1420999989, 174695.87209999934 541034.2410999984, 174704.1191000007 541058.2641000003, 174716.5260999985 541093.9061000012, 174722.8361000009 541112.1931000017, 174729.87909999862 541132.7410999984)"
oeverconstructie_verticaal_legger.561,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (176053.68809999898 546718.8751000017, 176045.81309999898 546574.5621000007, 176045.06210000068 546560.5001000017, 176039.17210000008 546459.5001000017, 176037.93710000068 546433.688099999, 176037.20309999958 546426.063099999, 176030.31210000068 546296.5621000007, 176029.34409999847 546280.6251000017, 176023.43809999898 546170.5001000017, 176023.20309999958 546164.5621000007, 176015.81309999898 546031.8751000017, 176015.81309999898 546032.1251000017, 176015.57809999958 546023.5001000017, 176009.18710000068 545896.688099999, 176008.20309999958 545884.938099999, 176003.79710000008 545807.5001000017)"
oeverconstructie_verticaal_legger.562,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (175352.9061000012 553299.688099999, 175347.98409999907 553305.5001000017, 175346.71909999847 553307.0001000017, 175342.84270000085 553310.450100001)"
oeverconstructie_verticaal_legger.563,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (191410.16409999877 575173.5670999996, 191411.120099999 575169.6781000011, 191410.9061000012 575160.188099999, 191410.06309999898 575156.6251000017, 191402.59409999847 575122.438099999, 191401.42210000008 575116.8121000007, 191397.85909999907 575104.0001000017, 191392.6251000017 575084.5001000017, 191386.18710000068 575063.313099999, 191385.32809999958 575060.1251000017, 191383.46909999847 575055.3751000017, 191377.70309999958 575038.6251000017, 191372.1251000017 575022.3751000017, 191369.7661000006 575015.9371000007, 191351.81309999898 574972.563099999, 191348.42210000008 574964.438099999, 191346.3911000006 574960.3751000017, 191335.3751000017 574935.6871000007, 191329.6251000017 574925.313099999, 191320.6561000012 574908.2501000017, 191312.5311000012 574894.3751000017, 191289.67210000008 574865.3751000017, 191286.45309999958 574861.188099999, 191254.95309999958 574820.8751000017, 191240.56210000068 574802.563099999, 191228.70309999958 574788.188099999, 191210.93809999898 574769.5621000007, 191209.06309999898 574767.8751000017, 191176.21909999847 574732.5001000017, 191173.0001000017 574732.313099999)"
oeverconstructie_verticaal_legger.564,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (209996.7751000002 583653.7331000008, 209997.21909999847 583653.938099999, 210010.17210000008 583655.5001000017, 210028.9061000012 583657.7501000017, 210046.7811000012 583660.063099999, 210046.46909999847 583659.938099999, 210046.7811000012 583660.063099999, 210068.43809999898 583672.563099999, 210076.05209999904 583673.5381000005, 210097.21909999847 583676.2501000017, 210108.04199999943 583677.6121000014)"
oeverconstructie_verticaal_legger.565,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand staal verankerd,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (183085.1561000012 564392.188099999, 183085.7501000017 564387.938099999, 183084.95309999958 564386.813099999, 183076.73409999907 564378.313099999, 183071.44909999892 564372.9010999985, 183064.2811000012 564365.563099999, 183054.94310000166 564356.0351000018, 183050.3751000017 564351.3751000017, 183023.1251000017 564329.8751000017)"
oeverconstructie_verticaal_legger.566,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (204818.5940000005 581909.2501000017, 204786.70309999958 581903.8121000007, 204785.57809999958 581903.6251000017, 204774.93809999898 581902.6251000017, 204773.68710000068 581902.5001000017, 204728.6251000017 581897.8751000017, 204727.18809999898 581897.7501000017, 204680.68710000068 581893.5001000017, 204679.09409999847 581893.3751000017, 204633.48409999907 581888.7501000017, 204632.09409999847 581888.5001000017, 204613.6561000012 581886.5001000017, 204611.07809999958 581886.3751000017, 204607.48409999907 581886.1251000017, 204601.45309999958 581886.0001000017, 204586.1561000012 581885.6871000007, 204584.5161000006 581885.6871000007, 204554.56210000068 581884.8121000007, 204546.57809999958 581884.3751000017, 204541.54710000008 581884.1251000017, 204540.1561000012 581884.0621000007, 204537.06309999898 581883.6871000007, 204536.45309999958 581883.6251000017, 204535.31309999898 581883.563099999)"
oeverconstructie_verticaal_legger.567,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (202535.92210000008 580463.9371000007, 202499.09409999847 580424.0001000017, 202497.54710000008 580422.6251000017, 202453.98409999907 580375.8121000007, 202419.9061000012 580340.3751000017)"
oeverconstructie_verticaal_legger.568,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand beton,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (183118.09409999847 564591.563099999, 183170.07809999958 564507.1251000017)"
oeverconstructie_verticaal_legger.569,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand beton,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,Niet van toepassing,,,,"LINESTRING (183170.07809999958 564507.1251000017, 183165.2811000012 564501.5001000017)"
oeverconstructie_verticaal_legger.570,2014-10-13T00:00:00,Fugro,Beheerkaart Nat,Vastgesteld,1,Damwand overig,2,,NN,Hoofdvaarweg Lemmer-Delfzijl,11A-104-01,,,,"LINESTRING (183122.56309999898 564334.6251000017, 183140.7811000012 564358.063099999, 183143.04710000008 564360.8751000017, 183160.73409999907 564382.6871000007)"
