OBJECTID,PUIC,NAAM,REF_BORDSEIN_PUIC,REF_BORDSEIN_NAAM,AZIMUT,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
1188,a2413e66-67c7-4f5f-aaaf-cdf4f29ecbc7,SJ_35R,,,-357,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"16,929695",41.983707,"41,983707",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - Nedmag Vdm/ RSCG,,,,255866.353,571575.57499999,2.132,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.12146347,6.89393508,16.929695
1189,468dfa81-100f-44ae-9bd2-b97717bd9369,SJ_14L,,,-88,283,Bestaand,778,,778,778__,Gronau (D) - Enschede Grens,G-Esg,Gronau (D) - Enschede Grens ,"56,639622",-6.069334,"-6,069334",,,,,Baan,,Derden - Overig - DB Netz,,,,266153.75099999,470993.705,37.96999999,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,52.21581279,7.01375404,56.639622
1190,04321d41-da8a-4096-b654-3d6962aa25f0,SJ_7L,,,-357,60,Bestaand,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,"6,741557",2.175733,"2,175733",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Born Franciscushaven,BONFH,NCBG,184362.84599999,340176.83299999,35.24799999,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.05041977,5.80593929,6.741557
1191,0b8b7ac6-87e2-406e-bcbd-81af20325128,SJ_12Q,,,-3,60,Bestaand,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,"17,408785",-9.545269,"-9,545269",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sas van Gent,SVG,NCBG,43688.98999999,360913.25699999,1.369,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.2266554,3.79362145,17.408785
1192,b5bfc2f6-cfb2-4f75-8234-1193376d5ae0,SJ_999L,,,-282,120,Bestaand,475,c,475,475_c,Rotterdam Maasvlakte,Mvt-Mvtazh,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Amazonehaven ","201,559284",-83.176164,"-83,176164",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Emplacement Maasvlakte",MVT_791-794,NCBG,63548.175,440503.598,5.139,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.94545009,4.05704928,201.559284
1193,1ffdb3ca-568c-4d11-964c-295297e6b196,SJ_2L,,,-21,283,Bestaand,780,,780,780__,Venlo Grens - Keulen (D),Kn-Vlgr,Kaldenkirchen (D) - Venlo Grens ,"17,825566",24.905656,"24,905656",,,,,Baan,,Derden - Overig - DB Netz,,,,211788.405,371383.47499999,47.23199999,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,51.32883408,6.20199193,17.825566
1194,0e001a82-ece0-42e0-a458-5eee507a3563,SJ_X930,,,-260,60,Bestaand,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"32,006167",22.001614,"22,001614",Randstad Zuid,RZ,Rijn en Gouwe,81,Baan,Rijn en Gouwe,ProRail,Gouda,GD,PPLG,108362.232,447898.39,0,100,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,BAM Rail,Ja,Zuid-Holland Noord,52.01747923,4.70779286,32.006167
1195,df0bff80-e8c5-4478-af91-0935eb1b02da,SJ_41R,,,-12,60,Bestaand,129,,129,129__,Terneuzen Aansl. - Terneuzen,Fsz-Tnz,Zelzate (B) - Terneuzen ,"30,860356",-11.884344,"-11,884344",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Terneuzen Aansl.,TNZA,NCBG,46096.13199999,372494.20199999,1.54,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.33118925,3.82452144,30.860356
1196,42a46c1c-5173-4149-b30e-012d491ef9d4,SJ_506R,,,-174,60,Bestaand,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,"504,942400",105.489085,"105,489085",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,Strukton Rail Short Line,Rotterdamse Electrische Tram,RET,NCBG,84152.421,435474.46,2.948,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Onbekend,Zuid-Holland Zuid,51.90326164,4.35771845,504.9424
1197,db128251-c50d-41ad-b243-30bb44c3fef2,SJ_X0437,,,-168,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,191106",-48.035207,"-48,035207",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,Derden - Overig - NSM,Utrecht Maliebaan,UTM,NCBG,137535.66,455533.35399999,3.36399999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.08778693,5.13238805,16.191106
1198,9b4f60b3-dcb1-459b-a774-986c14c05abd,SJ_5V,,,-216,283,Bestaand,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"68,012997",-15.257194,"-15,257194",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,Derden - Overig - DSM,Delft,DT,PPLG,83595.801,448265.592,1.861,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zuid-Holland Noord,52.01814416,4.34697113,68.012997
1199,a9c25311-d35f-4159-9be1-9b658f431cf3,SJ_970V,,,-24,60,Bestaand,814,b,814,814_b,Maastricht Racc. Beatrixhaven,Mt-Klprwg,Maastricht - Klipperweg ,"201,548951",-0.127881,"-0,127881",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht Racc. Beatrixhaven,MTTRIX,NCBG,178348.475,321750.721,45.752,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,50.88507194,5.71897818,201.548951
1200,7d074918-28e9-42fb-812b-e51cfdef0228,SJ_935V,,,-345,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"21,812549",163.362467,"163,362467",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,,,,91216.577,395954.34899999,4.931,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.54892836,4.46760921,21.812549
1201,a7c688a6-c928-4816-aa1f-90f79653dbdf,SJ_X0301V,,,-26,283,Bestaand,861,,861,861__,Delden Raccordement,Ddn-Ddnr,Delden - Delden raccordement ,"100,685514",-59.464016,"-59,464016",Noord-Oost,NO,Twente,32,Baan,Twente,Strukton Rail Short Line,,,,243178.934,474964.14399999,14.034,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Oost,52.25564349,6.67868239,100.685514
1202,e375e7ee-0250-43ad-8306-ba0ca4eaa7f5,SJ_31R,,,-260,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,202803",-17.705831,"-17,705831",,,,,Baan,,Derden - Overig - DB Netz,,,,215434.252,427550.59,18.16799999,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,51.83327144,6.26400065,60.202803
1203,0a0dd73f-589c-4c13-a6c8-8d72bec607ca,SJ_404L,,,-345,60,Bestaand,614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,"48,143327",-23.668992,"-23,668992",Zuid,Z,Den Bosch,21,Baan,Betuwe,ProRail,'s Hertogenbosch,HT,PPLG,148501.25599999,411083.238,6.51299999,320,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.68849442,5.29321899,48.143327
1204,d8479e0e-1d84-4cfb-b4b4-77b8d65fcca3,SJ_13L,,,-49,283,Bestaand,451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,"74,750541",-24.179219,"-24,179219",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,Derden - Overig - Bentheimer Eisenbahn Coevorden,Coevorden - Coevorden grens,Co-Cog,NCBG,246075.465,518860.69699999,9.38499999,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.64960095,6.73304382,74.750541
1205,0d270a31-402e-47d6-9fcd-b71670ac07aa,SJ_759AL,,,-99,60,Bestaand,042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,"21,097023",-7.705361,"-7,705361",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Kesteren,KTR,NCBG,168180.38399999,438113.49599999,7.804,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.93133367,5.5788417,21.097023
1206,4fb3b689-42ec-4f5f-877e-6c52a35ab145,SJ_101R,,,-353,283,Bestaand,451,a,451,451_a,Coevorden - Coevorden Grens,Co-Coep,Coevorden - Coevorden Europark ,"1,315139",69.693538,"69,693538",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,Derden - Overig - Bentheimer Eisenbahn Coevorden,Coevorden - Coevorden grens,Co-Cog,NCBG,246320.951,519061.587,9.4,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.65136484,6.73672583,1.315139
1207,7d3dab66-857e-4ec4-9813-2af862595b6e,SJ_X0100L,,,-52,60,Bestaand,557,g,557,557_g,Terneuzen Aansl.,Tnzz-Tnzew,Terneuzen Zuidzijde (Racc.) - Terneuzen Engelandweg ,"501,204938",-2.417848,"-2,417848",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - OVET,Terneuzen Aansl.,TNZA,NCBG,46374.218,370877.109,3.14299999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.31671144,3.82900583,501.204938
1208,8902036b-0010-4e21-bc3a-86350ddf63c5,SJ_X0060R,,,-21,60,Bestaand,801,q,801,801_q,Moerdijk Industrieterrein,Ostlrw-Ihrv,Oostelijke Randweg - Insteekhaven Roode Vaart ,"925,453416",2.412397,"2,412397",Zuid,Z,Roosendaal,19,Baan,Zeeland,Strukton Rail Short Line,Moerdijk Industrieterrein,MDKI,NCBG,100988.50599999,412282.446,2.984,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.69670671,4.60595711,925.453416
1209,1ba8a3e0-df01-4f03-92ef-bf2c01c46207,SJ_821AS,,,-228,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"33,618180",-43.333097,"-43,333097",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,Derden - Overig,,,,135074.489,456844.922,1.594,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.09949227,5.09640211,33.61818
1210,cb7dbe93-7984-4505-b47a-ecfff3bfa216,SJ_902L,,,-55,60,Bestaand,128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,"12,144048",58.012993,"58,012993",Randstad Noord,RN,Weesp,11,Baan,Amstelsepoort,ProRail,,,,130827.773,481093.745,0.355,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Midden,52.31726459,5.03269519,12.144048
1211,13b0f0f4-5a69-48e2-a4eb-7dc8e8d4d629,SJ_43L,,,-260,283,Bestaand,775,,775,775__,Nieuweschans Grens - Weener (D),Nscg-Wr,Nieuweschans Grens - Weener (D) ,"7,989970",9.335862,"9,335862",,,,,Baan,,Derden - Overig - DB Netz,,,,285764.726,576979.22699999,1.974,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,,,7.98997
1212,54a5f0ec-17d0-47a2-b71f-b81e5ab82742,SJ_41R,,,-98,283,Bestaand,777,,777,777__,Oldenzaal Grens - Bad Bentheim (D),Bh-Odzg,Bad Bentheim (D) - Oldenzaal Grens ,"14,460523",15.781003,"15,781003",,,,,Baan,,Derden - Overig - DB Netz,,,,274988.319,481518.63799999,52.73199999,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,52.30852069,7.14671457,14.460523
1213,116b314c-ebe6-480f-b35c-bb4a9688120c,SJ_46R,,,-53,60,Bestaand,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,"120,134103",23.079514,"23,079514",Zuid,Z,Goes,18,Baan,Zeeland,Strukton Rail Short Line,,,,37004.972,385448.71399999,4.793,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.44576916,3.68979941,120.134103
1214,92457a60-ed6e-48ba-b569-ca8b5b2e743e,SJ_914R,,,-73,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,340343",113.523503,"113,523503",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,89588.732,431906.449,3.81999999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87186036,4.43738018,7.340343
1215,0213eb78-b934-48d6-a693-f981bc7015e6,SJ_159L,,,-251,60,Bestaand,518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,"63,671550",65.304594,"65,304594",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Weert,WT,NCBG,176413.24299999,362192.326,38.374,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-Oost,51.2486635,5.69389195,63.67155
1216,d962219e-147b-4613-8a03-244618c51a3e,SJ_69AL,,,-265,60,Bestaand,803,j,803,803_j,Delfzijl Stamlijn Havenschap,Dzsh-Oho1,Delfzijl Stamlijn Havenschap - Oosterhorn Oost 1 ,"130,268506",0.232408,"0,232408",Noord-Oost,NO,Groningen,37,Baan,Wadden,Derden - Overig - Chemcom voorheen Dynea,Delfzijl Stamlijn Havenschap,DZSH,NCBG,260407.291,592968.99699999,2.117,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.31276291,6.96875754,130.268506
1217,cfc77829-8d4f-4312-8350-001f8f451b71,SJ_813L,,,-19,120,Bestaand,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","42,249066",5.919043,"5,919043",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte",MVT_791-794,NCBG,61406.739,440863.05499999,5.09799999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.94832356,4.02581249,42.249066
1218,73468f9f-b74e-4091-942f-ab00b5914dee,SJ_71L,,,-200,60,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"68,632370",20.51664,"20,516640",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Onnen Rangeerterrein,ONR,NCBG,238219.66,574863.06499999,2.98099999,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,53.15402293,6.63124561,68.63237
1219,13cdaa6e-7de2-4a73-87dd-8360458c6f00,SJ_X0184R,,,-257,60,Bestaand,810,c,810,810_c,Dordrecht Industrieterrein Aansl. De Staart,Ddri-Ddrgvl,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Grevelingenweg ,"200,157684",59.214501,"59,214501",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,Derden - Overig - Chemours,Dordrecht Aansl. Industrieterrein De Staart,DDRI,NCBG,110059.644,425662.91999999,3.785,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.81777164,4.73542324,200.157684
1220,8d0f6e99-1f00-46bf-a7a3-36c8e803b862,SJ_X0312V,,,-188,283,Bestaand,476,c,476,476_c,Rotterdam Europoort 2,Bottha-Botsh,Botlek Theemsweg Aansl. - Botlek Seinehaven ,"250,899698",0.11901,"0,119010",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,,,,77294.11999999,432585.9,4.378,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87638702,4.25873042,250.899698
1221,77742974-761b-48da-b2e6-2931ae43b3b1,SJ_X0569,,,-270,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,435873",-12.460999,"-12,460999",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - SGB Goes,Goes,GS,PPLG,50813.152,390971.119,0.365,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.49811412,3.88673103,49.435873
1222,97411c9d-d113-4b54-8d7f-cc2fe8a6a0a4,SJ_83L,,,-71,283,Bestaand,476,a,476,476_a,Rotterdam Europoort 2,Bot-Bottha,"Rotterdam, Botlek - Botlek Theemsweg Aansl. ","103,736947",-30.873172,"-30,873172",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - C.RO Ports,"Rotterdam, Emplacement Botlek Theemsweg",BOTTH,NCBG,76683.962,434860.949,5.184,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.89674695,4.24935391,103.736947
1223,9907eaf2-f8b4-4729-9659-75d836667682,SJ_540L,,,-270,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,442732",12.81805,"12,818050",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Goes,GS,PPLG,50807.72299999,390996.745,0.345,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.4983434,3.88664527,49.442732
1224,61b9f38b-77a5-4a29-a24b-0a2d9f705722,SJ_1003R,,,-211,60,Bestaand,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,"42,489048",-45.264428,"-45,264428",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,Rotterdam Lombardijen,RLB,NCBG,95902.25599999,432951.313,-0.164,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.88195617,4.52886836,42.489048
1225,7e46cb93-8418-4f51-a585-fe0a2ca2e668,SJ_11L,,,-259,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,050567",13.264316,"13,264316",,,,,Baan,,Derden - Overig - DB Netz,,,,215588.79199999,427546.255,18.062,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,Ja,,51.83321571,6.26624175,60.050567
1226,40dbb9e2-e149-4144-8cc9-61c5eb06aea6,SJ_X0053R,,,-84,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,479992",-23.179335,"-23,179335",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Shunter,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,89435.501,431785.856,3.794,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87075855,4.43517837,7.479992
1227,9446862a-1ed4-4060-8843-ddd9f4eceeaf,SJ_24L,,,-39,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"0,512179",7.435078,"7,435078",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - STAR,,,,258592.87899999,558087.09299999,5.751,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.99977281,6.93033859,0.512179
1228,9a533262-13be-4bb5-869f-3de38cabd367,SJ_78R,,,-197,283,Bestaand,476,c,476,476_c,Rotterdam Europoort 2,Bottha-Botsh,Botlek Theemsweg Aansl. - Botlek Seinehaven ,"250,777525",-0.484707,"-0,484707",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Emplacement Botlek Theemsweg",BOTTH,NCBG,77262.71099999,432700.237,4.36899999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.87741017,4.25824858,250.777525
1229,8e395e8e-92f9-403c-a7c4-dbc06d412fac,SJ_11R,,,-272,60,Bestaand,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"79,874198",6.728138,"6,728138",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Groningen,GN_NTM,NCBG,233084.086,581051.43299999,0,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Noord,53.21039177,6.55599182,79.874198
1230,110239f7-4e64-467b-9a19-416c7fe87236,SJ_1151AS,,,-225,60,Bestaand,617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,"39,397572",28.065903,"28,065903",Zuid,Z,Boxtel,23,Baan,Brabant,ProRail,Boxtel,BTL,PPLG,150408.60999999,399316.259,8.403,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-West,51.5827454,5.32095654,39.397572
1231,3081cb4e-8352-4bd8-8fd5-286ec2606cb1,SJ_X0341V,,,-313,60,Bestaand,817,b,817,817_b,Vlissingen Sloehaven,Eupwz-Adw,Europaweg Zuid - Achterduinweg ,"131,322707",-0.097167,"-0,097167",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - OVET BV,,,,37995.04099999,385955.356,4.73099999,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Ja,Zuid-West,51.4505279,3.70386778,131.322707
1232,187bc44a-c927-460f-9669-5a4b8add190f,SJ_9010AQ,,,-158,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,295553",-8.460496,"-8,460496",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,Derden - Overig - NSM,Utrecht Maliebaan,UTM,NCBG,137457.035,455452.359,2.92099999,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Midden,52.08705647,5.13124504,16.295553
1233,5a55f12c-bb3f-4381-adf9-cc8d8b8e63f9,SJ_7R,,,-220,283,Bestaand,858,,858,858__,Arnhem Gem. Stamlijn,Ahg-Ahi,Arnhem Goederenstation - Arnhem Industrie ,"101,336322",-6.284327,"-6,284327",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,Derden - Overig - Industriepark Kleefse Waard,,,,192921.32199999,442074.48999999,14.004,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Oost,51.96579713,5.93899492,101.336322
1234,8ab6f9cc-4aee-4486-a457-df00ffa8a705,SJ_305L,,,-287,120,Bestaand,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","16,212003",8.979522,"8,979522",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,PPLG,80944.668,431790.731,4.44599999,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.86973846,4.31190641,16.212003
1235,276906dd-f669-45d7-aad2-f207a28de56c,SJ_X0164V,,,-2,60,Bestaand,477,e,477,477_e,Rotterdam Europoort 3,Erpmww-Mzlwg,Europoort Merwedeweg - Europoort Moezelweg ,"500,574000",0.14903,"0,149030",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Broekman Logistics,,,,71764.516,438082.92599999,5.458,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.92498774,4.17711511,500.574
1236,c35ac6f0-f93a-4b79-85da-f9b55867e245,SJ_X0123L,,,-258,60,Bestaand,810,c,810,810_c,Dordrecht Industrieterrein Aansl. De Staart,Ddri-Ddrgvl,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Grevelingenweg ,"200,158000",72.1294,"72,129400",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,Derden - Overig - Chemours,Dordrecht Aansl. Industrieterrein De Staart,DDRI,NCBG,110067.345,425674.477,3.681,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Zuid-Holland Zuid,51.81787614,4.73553342,200.158
1237,a3f63a8f-43e4-4594-819d-d2635209929b,SJ_912V,,,-338,283,Bestaand,400,,400,400__,Emmen - Weerdinge,Hea-Emn,Herfte Aansl. - Emmen ,"76,099400",0.27959,"0,279590",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,ProRail,Emmen,EMN,NCBG,257223.383,535511.42299999,22.23499999,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Ja,Noord,52.79721761,6.90288488,76.0994
1238,54d092b5-cab0-4f1b-8124-7db4c3fb9b3d,SJ_188L,,,-189,283,Bestaand,469,f,469,469_f,Pernis,Ps1phv-Pspw,Pernis 1e Petroleumhaven - Pernis Petroleumweg ,"501,048214",16.035297,"16,035297",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,,,,83587.706,433475.87,3.746,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Ja,Zee-Zevenaar,51.88522809,4.34992836,501.048214
