Nummer;Totaal van;Jaar;Maand;Categorie;Nationaliteit;Aantal ketenbreed vertrek
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Australische;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Azerbeidzjaanse;160
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Bahreinse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Belarussische;210
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Belgische;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Bengalese;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Beninse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Boliviaanse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Braziliaanse;1020
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Brits burger;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Bulgaarse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burger van Bosnië-Herzegovina;70
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burger van Congo;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burger van de Bondsrepubliek Duitsland;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burger van de Republiek Noord-Macedonië;250
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burger van Democratische Republiek Congo;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burger van Trinidad en Tobago;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burkinese;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Burundese;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Canadese;60
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Chileense;70
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Chinese;500
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Colombiaanse;510
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Cubaanse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Dominicaanse;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Ecuadoraanse;50
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Egyptische;150
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Eritrese;310
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Estische;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Ethiopische;80
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Filipijnse;140
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Franse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Gambiaanse;270
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Georgische;650
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Ghanese;170
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Griekse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Guatemalaanse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Guinee-Bissause;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Guinese;180
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Haïtiaanse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Hondurese;80
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Hongaarse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Indiase;140
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Indonesische;250
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Iraakse;550
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Iraanse;500
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Israëlische;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Italiaanse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Ivoriaanse;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Jamaicaanse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Japanse;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Jemenitische;100
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Jordaanse;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Kaapverdische;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Kameroense;50
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Kazachse;50
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Kenyaanse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Kirgizische;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Koeweitse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Kosovaarse;50
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Letse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Libanese;60
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Liberiaanse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Libische;250
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Litouwse;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Maleisische;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Malinese;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Marokkaanse;1470
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Mauritaanse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Mexicaanse;110
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Moldavische;580
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Mongolische;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Montenegrijnse;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Myanmarese;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Nepalese;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Nicaraguaanse;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Nigerese;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Nigeriaanse;880
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Nog niet ingevoerd;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Oekraïense;340
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Oezbeekse;50
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Onbekend;150
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Pakistaanse;210
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Palestijnse;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Panamese;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Paraguayaanse;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Peruaanse;330
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Poolse;200
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Portugese;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Roemeense;80
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Russische;310
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Rwandese;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Salvadoraanse;30
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Saoedi-Arabische;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Senegalese;80
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Servische;280
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Sierra Leoonse;80
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Singaporese;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Soedanese;200
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Somalische;200
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Spaanse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Sri Lankaanse;40
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Staatloos;60
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Surinaamse;270
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Syrische;580
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Tadzjiekse;60
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Taiwanese;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Tanzaniaanse;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Thaise;70
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Togolese;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Tsjadische;20
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Tsjechische;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Tunesische;250
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Turkse;410
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Ugandese;120
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Venezolaanse;110
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Vietnamese;60
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Zimbabwaanse;10
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Zuid-Afrikaanse;50
6;Jaar, Nationaliteit;2020;*Alle*;*Alle*;Zuid-Koreaanse;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Afghaanse;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Albanese;110
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Algerijnse;150
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Amerikaans burger;270
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Amerikaans onderdaan;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Angolese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Argentijnse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Armeense;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Australische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Azerbeidzjaanse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Belarussische;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Braziliaanse;250
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Brits burger;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Bulgaarse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Burger van Bosnië-Herzegovina;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Burger van Congo;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Burger van de Bondsrepubliek Duitsland;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Burger van de Republiek Noord-Macedonië;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Canadese;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Chileense;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Chinese;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Colombiaanse;180
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Dominicaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Ecuadoraanse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Egyptische;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Eritrese;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Estische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Ethiopische;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Filipijnse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Franse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Gambiaanse;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Georgische;190
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Ghanese;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Guatemalaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Guinee-Bissause;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Guinese;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Hondurese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Hongaarse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Indiase;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Indonesische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Iraakse;70
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Iraanse;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Israëlische;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Italiaanse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Ivoriaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Japanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Jemenitische;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Kameroense;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Kazachse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Kosovaarse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Letse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Libanese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Libische;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Litouwse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Maleisische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Malinese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Marokkaanse;180
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Mexicaanse;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Moldavische;80
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Mongolische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Montenegrijnse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Myanmarese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Nicaraguaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Nigeriaanse;200
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Nog niet ingevoerd;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Oekraïense;110
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Onbekend;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Pakistaanse;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Palestijnse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Panamese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Paraguayaanse;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Peruaanse;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Poolse;170
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Portugese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Roemeense;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Russische;70
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Senegalese;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Servische;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Sierra Leoonse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Singaporese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Soedanese;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Somalische;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Spaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Sri Lankaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Staatloos;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Surinaamse;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Syrische;70
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Tsjadische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Tsjechische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Tunesische;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Turkse;90
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Ugandese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Venezolaanse;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Vietnamese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Zuid-Afrikaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Gedwongen vertrek;Zuid-Koreaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Afghaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Albanese;340
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Algerijnse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Amerikaans burger;150
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Amerikaans onderdaan;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Argentijnse;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Armeense;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Australische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Azerbeidzjaanse;90
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Belarussische;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Braziliaanse;570
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Burger van Bosnië-Herzegovina;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Burger van de Republiek Noord-Macedonië;100
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Canadese;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Chileense;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Chinese;290
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Colombiaanse;260
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Cubaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Dominicaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Ecuadoraanse;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Egyptische;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Eritrese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Filipijnse;110
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Gambiaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Georgische;290
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Ghanese;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Guatemalaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Guinese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Hondurese;70
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Indiase;70
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Indonesische;200
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Iraakse;90
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Iraanse;100
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Israëlische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Japanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Jemenitische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Jordaanse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Kaapverdische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Kazachse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Kenyaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Kosovaarse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Libanese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Libische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Maleisische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Marokkaanse;90
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Mexicaanse;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Moldavische;230
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Montenegrijnse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Nepalese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Nicaraguaanse;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Nigeriaanse;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Nog niet ingevoerd;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Oekraïense;150
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Oezbeekse;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Onbekend;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Pakistaanse;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Panamese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Paraguayaanse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Peruaanse;260
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Poolse;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Russische;50
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Rwandese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Salvadoraanse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Saoedi-Arabische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Servische;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Soedanese;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Somalische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Surinaamse;140
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Syrische;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Tadzjiekse;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Taiwanese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Tanzaniaanse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Thaise;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Tunesische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Turkse;190
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Ugandese;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Venezolaanse;30
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Vietnamese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Zuid-Afrikaanse;20
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek;Zuid-Koreaanse;40
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Afghaanse;310
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Albanese;120
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Algerijnse;1190
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Amerikaans burger;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Angolese;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Armeense;60
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Australische;10
7;Jaar, Categorie, Nationaliteit;2020;*Alle*;Zelfstandig vertrek zonder toezicht;Azerbeidzjaanse;50
