gemcode;gm_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
406;Huizen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,18916;2,50331;7,67032;6,1859;17,7541;-8,64078
406;Huizen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,61674;1,70521;4,903;9,6099;18,31962;-7,77026
415;Landsmeer;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,66808;7,34376;40,3004;21,2427;2,01072;-1,33816
415;Landsmeer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,53901;13,05822;40,17031;9,04697;-2,08056;-2,17337
415;Landsmeer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;21,87777;8,63857;41,0146;9,28903;-8,22888;-1,07197
415;Landsmeer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;26,9249;7,46399;33,79931;9,92964;-5,30425;,06572
415;Landsmeer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;26,10266;6,96807;41,84607;4,95786;-5,01453;1,18116
415;Landsmeer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;27,52251;,3681;44,32717;7,31869;-7,02586;-,73256
416;Langedijk;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,49771;-4,91569;18,22734;35,98402;-17,12694;26,04203
416;Langedijk;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,03499;4,79816;17,30886;33,43758;-18,67901;25,95205
416;Langedijk;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,0977;-5,17586;20,08271;23,04435;-19,02039;26,36667
416;Langedijk;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,11663;-1,77313;27,75282;26,19115;-19,43575;27,50363
416;Langedijk;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,12329;-2,47454;37,29576;25,31741;-22,9569;27,14454
416;Langedijk;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,46157;1,59415;32,45448;27,90656;-22,88844;27,02657
417;Laren;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30,38897;12,31345;-12,92324;40,39087;18,90707;30,35222
417;Laren;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30,19129;29,53871;-13,91323;37,7041;30,73837;31,78082
417;Laren;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;29,17623;30,01769;-12,30325;35,45257;29,95071;33,04199
417;Laren;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;31,66134;31,6456;-21,28452;34,65804;33,04597;32,34336
417;Laren;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;32,17341;32,99602;-12,596;31,48026;27,48376;31,74253
417;Laren;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;27,2804;29,59083;-10,57665;28,8331;25,89477;30,46309
420;Medemblik;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,685;4,41553;15,94147;33,01236;-12,0365;18,84551
420;Medemblik;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,35768;7,54557;15,1775;22,84446;-30,53294;23,94503
420;Medemblik;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,11989;2,66372;17,07586;17,35995;-29,7647;24,36773
420;Medemblik;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,11517;5,96972;19,84439;27,73658;-30,3842;25,05437
420;Medemblik;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,65495;5,85132;28,75636;24,10065;-29,90766;25,14338
420;Medemblik;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,03468;,46747;19,85906;29,61596;-31,73757;23,41149
424;Muiden;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,98938;-11,23128;36,08268;29,91642;-21,79901;-4,75384
424;Muiden;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,35686;8,70886;35,16866;19,21801;-23,7233;,10723
424;Muiden;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,43841;8,99929;38,20748;5,75077;-26,36935;-4,72983
424;Muiden;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,44889;7,39574;34,08032;8,53717;-25,31602;-5,13672
424;Muiden;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,89121;9,76028;40,31126;8,2044;-33,55692;-3,65701
424;Muiden;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,37646;7,70932;42,45306;15,57984;-33,24724;-3,3217
425;Naarden;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,80093;2,32701;8,27312;33,85631;31,21004;14,07671
425;Naarden;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,86316;21,15346;13,28363;34,20133;12,20572;15,102
425;Naarden;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;24,54885;19,56792;15,74075;33,19462;2,82295;16,54724
425;Naarden;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;28,28965;16,87915;5,37101;37,45432;2,53531;16,7228
425;Naarden;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;28,49398;18,09154;15,40081;35,33168;1,74164;16,96293
425;Naarden;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;29,52554;15,48989;18,75474;36,49546;1,5734;16,75926
431;Oostzaan;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,61087;-8,157;42,98933;34,70814;33,89023;2,41579
431;Oostzaan;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,44138;10,06144;43,01094;30,56606;-10,59837;4,33645
431;Oostzaan;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;21,50766;5,42111;43,32135;29,77082;-13,7626;3,56497
431;Oostzaan;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;26,28244;4,09453;40,1802;30,59657;-14,3432;4,76742
431;Oostzaan;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,98405;,84936;42,96311;27,28369;-14,19071;5,73987
431;Oostzaan;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,17605;-3,81119;46,29124;23,24588;-17,28922;5,56337
432;Opmeer;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,5515;9,78028;-4,12146;42,01609;-11,57979;24,14377
432;Opmeer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,54174;11,60898;-4,65554;31,44257;-33,50285;32,5391
432;Opmeer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,81775;10,09679;-1,64908;30,42491;-35,7207;36,0549
432;Opmeer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,45177;12,18975;-6,95143;34,18748;-35,09439;35,78521
432;Opmeer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,72826;14,41605;18,87986;31,31152;-35,00814;35,46077
432;Opmeer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,86598;9,83623;12,76644;34,17695;-34,63125;35,13911
437;Ouder-Amstel;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,25029;-13,49387;21,02864;15,14099;30,07296;-15,7602
437;Ouder-Amstel;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,21157;6,17333;19,21682;-3,10245;4,65505;-12,13998
437;Ouder-Amstel;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,16132;7,72156;21,12386;-10,81211;-2,90939;-12,30303
437;Ouder-Amstel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,92637;14,4652;31,00011;1,48028;-2,74749;-9,26534
437;Ouder-Amstel;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,46674;16,2862;33,31908;-9,53003;-2,13261;-9,09132
437;Ouder-Amstel;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,87559;14,90814;31,3939;1,91098;-7,33321;-8,90662
439;Purmerend;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,53835;-2,68016;29,11224;-6,0048;6,1475;-26,6364
439;Purmerend;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,14812;-1,37019;29,93648;-8,2838;9,33799;-22,19916
439;Purmerend;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,27496;-8,43124;31,23738;-15,78541;4,12594;-21,87806
439;Purmerend;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;6,90812;-3,73751;35,36965;-12,32907;2,35276;-16,15813
439;Purmerend;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;4,69471;-1,7315;33,98778;-9,59648;2,82309;-14,81559
439;Purmerend;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;6,54549;-3,54142;31,15802;-10,56666;2,82215;-14,76963
441;Schagen;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,17561;-14,22298;-3,71347;7,10096;-27,39397;-2,19107
441;Schagen;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,54401;-,604;-1,86142;,87938;27,44137;-6,5582
441;Schagen;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,65462;,94991;-2,71561;-23,99661;28,15111;-4,15222
441;Schagen;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,37262;4,58646;8,86204;-11,10462;30,60226;-,60391
441;Schagen;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,49611;7,56037;5,31735;-1,90192;31,68687;-1,66704
441;Schagen;2012;6; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;19,90899;7,98281;,83082;12,94294;31,20185;-1,14279
448;Texel;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,45703;8,60624;4,35628;24,0009;9,39118;27,46418
448;Texel;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,03112;14,47991;2,84627;26,31196;-29,20918;30,9474
448;Texel;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,01225;15,5973;5,4375;23,57558;-28,47127;28,99987
448;Texel;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,82693;18,6289;-5,04776;31,36665;16,57384;29,34425
448;Texel;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;18,78613;19,1749;24,90246;29,96622;15,80861;29,69208
448;Texel;2012;7; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;21,60212;11,78214;22,8818;37,82693;16,28726;28,80221
450;Uitgeest;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,37504;-1,28758;16,03209;14,76952;-23,89965;2,37011
450;Uitgeest;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,66817;6,93381;14,79922;19,72309;-3,62237;5,02053
450;Uitgeest;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;21,86704;2,02343;18,00998;11,27697;-6,79318;1,38629
450;Uitgeest;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;23,97415;3,05012;18,9656;2,99862;-8,71154;5,76891
450;Uitgeest;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,22728;-3,46095;23,06442;,97368;-9,55211;7,24742
450;Uitgeest;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,57325;-6,62034;21,57598;13,95922;-9,97266;6,30838
451;Uithoorn;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,23676;-6,60334;27,46364;23,81464;9,46011;-20,11368
451;Uithoorn;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,27263;6,09375;26,5943;21,35266;-11,89898;-17,85797
451;Uithoorn;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,26063;6,75194;28,86197;8,33242;-11,33631;-16,52931
451;Uithoorn;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,72054;4,30188;37,23557;11,12866;-10,23151;-15,11404
451;Uithoorn;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,00888;3,3461;40,66159;12,75825;-10,01406;-14,45791
451;Uithoorn;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,90067;-1,02049;39,43365;14,0526;-13,76229;-14,35393
453;Velsen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,16591;-,77001;18,37445;12,52273;19,51929;-21,32447
453;Velsen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,71176;12,74575;17,1323;11,42542;-4,07294;-19,2998
453;Velsen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,8336;4,47043;19,83008;1,5329;-8,21625;-17,29702
453;Velsen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,80089;2,30306;13,91734;8,50577;10,5014;-15,46513
453;Velsen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,61745;2,56385;16,1714;5,03825;-8,52853;-14,78286
453;Velsen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,89318;,22582;22,9936;4,72509;-10,33744;-14,95183
457;Weesp;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,10991;-15,54586;25,23777;3,10109;-2,67893;-34,06677
457;Weesp;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,2933;1,62533;25,91892;-4,13916;-7,42413;-30,32822
457;Weesp;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-1,67403;,44095;26,65635;-7,18965;-7,5945;-27,54397
457;Weesp;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,20217;3,03642;22,31543;-,84593;-7,91916;-23,55218
457;Weesp;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;1,643;6,96777;31,58266;,12556;-9,69652;-23,03568
457;Weesp;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;1,3051;5,36354;34,84855;5,38393;-9,18002;-21,78664
458;Schermer;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,63522;15,85493;25,70413;45,97794;15,2664;37,32786
458;Schermer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,33332;25,89154;26,58859;44,01178;-25,06426;38,53115
458;Schermer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,92985;22,03057;28,95841;41,12113;-23,8104;38,00655
458;Schermer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,42661;22,40572;3,70427;41,85106;-27,62859;39,45893
458;Schermer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,7841;18,87082;37,85487;38,67604;-30,60498;38,27066
458;Schermer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,88457;6,88893;40,23386;41,37235;-26,44862;37,05445
473;Zandvoort;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,89071;-6,94155;17,8871;10,09409;9,72036;-20,80051
473;Zandvoort;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,23842;7,40167;17,13154;-9,1484;38,93433;-16,53219
473;Zandvoort;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,87095;8,88091;23,19093;-11,89094;36,1236;-14,0078
473;Zandvoort;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,70603;12,7274;14,34137;,26031;36,34955;-11,54759
473;Zandvoort;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,02472;15,163;19,98877;3,34482;36,64655;-12,88857
473;Zandvoort;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,26279;9,93019;21,48991;12,03072;36,36359;-16,14458
476;Zijpe;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,06527;7,40373;-2,14371;40,9393;-4,43481;27,30627
476;Zijpe;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,02538;14,99181;-3,57011;35,11481;-18,02371;29,33874
476;Zijpe;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,17232;13,5682;-1,89498;31,45883;-25,39988;30,7188
476;Zijpe;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,9408;21,54173;-7,52724;38,10455;-25,6197;32,35937
476;Zijpe;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,74245;21,42539;2,63064;37,61291;-29,05588;32,37931
476;Zijpe;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,94116;15,87944;1,51573;39,70618;-29,19638;32,10644
478;Zeevang;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,83202;3,49946;,16373;42,50241;-2,24962;28,85287
478;Zeevang;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,35653;21,31953;,19667;43,07443;-26,82664;32,59728
478;Zeevang;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,18615;23,13161;,8338;40,72073;-26,67512;31,55712
478;Zeevang;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;26,77506;22,12481;-19,44333;40,46868;-30,84886;31,0564
478;Zeevang;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,89867;22,25871;18,42773;37,78245;-30,79673;31,8132
478;Zeevang;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;30,06594;16,54714;14,00809;41,05786;-30,78421;32,0117
479;Zaanstad;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10,62958;-12,19695;35,16078;5,30527;5,11697;-27,22712
479;Zaanstad;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,94267;-,78678;34,77513;-3,70228;10,40249;-24,99836
479;Zaanstad;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,84505;-4,75783;35,88524;-11,25428;5,11528;-23,77147
479;Zaanstad;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;,21463;-1,79024;32,57933;-2,87814;3,73968;-20,56334
479;Zaanstad;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-5,90869;-1,20703;37,83934;-8,32405;4,17576;-19,07712
479;Zaanstad;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-6,73096;-4,81647;40,35264;-8,90368;,79568;-19,43602
482;Alblasserdam;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,4815;-13,53925;10,73439;9,34777;-18,29221;-26,66688
482;Alblasserdam;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,91274;8,54809;10,3736;16,95878;1,71228;-23,94222
482;Alblasserdam;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,51013;1,17057;15,13157;-1,41993;2,29694;-23,10751
482;Alblasserdam;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,73394;4,52637;22,73925;11,78678;1,99888;-20,23114
482;Alblasserdam;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,43112;4,03904;34,77199;15,07451;1,67991;-19,6144
482;Alblasserdam;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;20,86059;,39729;33,61017;19,80935;3,16276;-18,61221
484;Alphen aan den Rijn;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,31203;-5,64524;17,52313;-1,51747;-11,34371;-15,44826
484;Alphen aan den Rijn;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,09877;-5,1416;18,2106;-9,39306;21,62169;-14,23969
484;Alphen aan den Rijn;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,16892;-11,87562;20,09792;-2,32078;12,70748;-14,63831
484;Alphen aan den Rijn;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,97693;-8,06398;27,20839;-2,33827;11,76391;-10,53822
484;Alphen aan den Rijn;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,209;-7,53003;26,83715;3,66711;8,4749;-9,03412
484;Alphen aan den Rijn;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,11602;-9,06729;23,7581;7,22733;7,39459;-8,44149
489;Barendrecht;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,18794;-,85316;-12,3952;25,90982;-12,62939;,42517
489;Barendrecht;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,26576;2,62424;-18,61336;21,30248;-16,97614;3,9364
489;Barendrecht;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,68396;5,39091;-18,6627;13,52459;-4,6585;3,65635
489;Barendrecht;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,50945;-,90201;-,47099;15,2969;19,55375;8,38683
489;Barendrecht;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,64185;-3,5929;,55078;12,20918;15,79544;9,94801
489;Barendrecht;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,90875;-7,58489;-8,95448;17,81052;7,28588;9,96006
491;Bergambacht;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,92258;-2,04563;28,6981;38,3402;20,49067;12,67008
491;Bergambacht;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,96827;13,05492;27,87716;31,10811;-23,71666;14,64919
491;Bergambacht;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,06712;8,21997;29,49852;23,05463;-34,2807;11,09402
491;Bergambacht;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,32222;12,31458;17,65198;33,10716;-32,98981;10,58285
491;Bergambacht;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,64173;12,62948;36,1053;30,30033;-32,23658;11,39696
491;Bergambacht;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,77539;11,06638;29,81188;35,50829;-27,99607;12,57351
498;Drechterland;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,86981;3,92059;-7,55322;30,01523;-28,58262;26,7372
498;Drechterland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,94547;2,4085;-8,27326;24,57442;-26,73633;30,87037
498;Drechterland;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,87291;2,92566;-5,62282;21,1969;-22,65617;30,63076
498;Drechterland;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,27084;6,45451;-4,28369;34,06557;-24,01438;31,79662
498;Drechterland;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,57772;5,56968;-,78071;33,57213;-24,97648;31,84997
498;Drechterland;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,62167;,27326;-8,47033;36,68671;-29,42187;31,42298
499;Boskoop;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,28177;-6,00171;32,82079;23,62109;31,31735;3,72563
499;Boskoop;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,11025;7,52272;33,86651;22,06295;-18,20058;1,35077
499;Boskoop;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,90239;3,20973;35,65976;10,14854;-16,8288;1,15107
499;Boskoop;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,87589;6,8865;40,67551;20,3406;-15,58251;3,20255
499;Boskoop;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,8017;8,11942;40,35768;19,43455;-16,16705;3,35427
499;Boskoop;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,5218;6,18038;40,96074;26,28355;-16,36442;3,69782
501;Brielle;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,23483;-4,44925;2,81761;19,05002;-1,87763;-2,17259
501;Brielle;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,9909;1,33283;2,476;14,81737;-21,60296;13,32423
501;Brielle;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,09174;2,66514;3,97347;2,14587;-23,01661;18,96313
501;Brielle;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,92019;7,31534;8,82574;9,60296;-27,07958;20,84623
501;Brielle;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,55526;9,07445;28,70711;-5,68899;-26,20403;20,96619
501;Brielle;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,48217;4,1797;22,02223;12,75955;-23,17547;21,38436
502;Capelle aan den IJss;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,87041;-5,86607;21,73132;1,38877;-5,20008;-31,25017
502;Capelle aan den IJss;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,42671;1,23263;22,3419;-2,45165;-18,78367;-28,96556
502;Capelle aan den IJss;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-7,75608;-,05197;24,22059;-9,23145;-4,2719;-28,81761
502;Capelle aan den IJss;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,24438;,96022;33,90117;-11,47144;-4,93019;-24,3604
502;Capelle aan den IJss;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-,79598;3,60274;36,20689;-14,31811;-4,98577;-24,4921
502;Capelle aan den IJss;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-3,23459;5,22737;33,67354;-10,59571;-5,15153;-24,68495
503;Delft;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,26374;-7,71074;1,12884;-2,28215;30,88259;-38,15181
503;Delft;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,32024;-8,8174;,78335;-13,78388;24,36387;-37,03846
503;Delft;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,83622;-11,88343;4,42361;-21,44077;23,95642;-35,6105
503;Delft;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;2,4111;-8,31026;10,97576;-18,69146;23,95933;-32,76759
503;Delft;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;2,55472;-7,73092;21,03807;-18,02509;21,17809;-32,3047
503;Delft;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-3,51372;-5,45034;24,88231;-12,66438;20,92004;-33,19454
504;Dirksland;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,52482;15,00978;-8,14289;36,05302;18,98056;14,93363
504;Dirksland;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,93643;19,88398;-7,33197;28,14888;-26,96296;16,10851
504;Dirksland;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,65171;10,61349;-7,0709;24,76339;-26,58803;17,23728
