GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,FYSIEK_VOORKOMEN,OPPERVLAKTE,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,NAAM,STATUS,ID,Shape__Area,Shape__Length
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.346066,"25,346066",Randstad Zuid,RZ,gesloten verharding,61.347845,82167.28911,455326.241,52.0814111101987,4.3246586932479,Prorail,L0004,bestaand,283,bb4739a781e14158aa2a588a5b834aed,0,2020/11/18 13:20:55+00,,gerealiseerd,392458,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.34306,"25,343060",Randstad Zuid,RZ,gesloten verharding,8.812957,82169.402852,455324.0745,52.0813919183574,4.32468998773406,Prorail,L0004,bestaand,283,ff71f6324b2941588ea90de4bf999072,0,2015/08/21 10:56:23+00,,gerealiseerd,392536,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.330202,"25,330202",Randstad Zuid,RZ,gesloten verharding,61.271143,82176.690557,455313.4665,52.0812975450643,4.32479855375959,Prorail,L0004,bestaand,283,90e6503e82ec4353a047a5d29f241b8f,0,2020/11/18 13:20:20+00,,gerealiseerd,392618,0,0
555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.923563,"83,923563",Randstad Zuid,RZ,gesloten verharding,9.843334,91846.0145,437829.051137,51.9253488169376,4.46906740193016,Prorail,L0004,bestaand,283,445df256d0764b0385356de5dbda4d26,0,2015/08/21 10:49:56+00,,gerealiseerd,392620,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,13.924008,"13,924008",Randstad Zuid,RZ,gesloten verharding,8.495236,92558.885101,451417.7525,52.0475543229964,4.47695490351647,Prorail,L0004,bestaand,283,2fda9a01c74f442fb0414160166ab813,0,2015/07/31 14:21:58+00,,gerealiseerd,392695,0,0
104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.147214,"51,147214",Randstad Zuid,RZ,gesloten verharding,10.298589,89725.61,460223.52034,52.1263655209952,4.43397227616244,Prorail,L0004,bestaand,283,b586ddb80f934587ad59dbc731d04b0f,0,2015/07/28 12:38:09+00,,gerealiseerd,392704,0,0
563,,563,563__,Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57.149354,"57,149354",Randstad Zuid,RZ,gesloten verharding,10.869465,85218.391659,456293.109,52.090493149882,4.36896604710993,Prorail,L0004,bestaand,283,4cd79575289e444f83455cc7e530e9ff,0,2015/08/04 12:10:08+00,,gerealiseerd,392713,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.345959,"25,345959",Randstad Zuid,RZ,gesloten verharding,58.024169,82095.238831,455271.01,52.0809052797065,4.32361953940164,Prorail,L0004,bestaand,283,af39b6c491764385b815908b3078a300,0,2020/11/18 13:20:27+00,,gerealiseerd,392789,0,0
104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.146646,"51,146646",Randstad Zuid,RZ,gesloten verharding,14.250274,89715.142,460232.607493,52.126445951187,4.43381768453107,Prorail,L0004,bestaand,283,859628615ec649f7b44331e513cd0f5b,0,2017/10/18 11:16:01+00,,gerealiseerd,392948,0,0
555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.92538,"83,925380",Randstad Zuid,RZ,gesloten verharding,9.841356,91859.552,437788.415968,51.9249851530011,4.46927164702718,Prorail,L0004,bestaand,283,c5f6464ff59a449b952006ab1d4c2b80,0,2015/08/21 10:50:27+00,,gerealiseerd,393104,0,0
539,,539,539__,Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,79.630989,"79,630989",Randstad Zuid,RZ,gesloten verharding,9.067164,87676.441987,437518.6275,51.9220699545976,4.40851893211862,Prorail,L0004,bestaand,283,ba04413f9f57470ba929907e207589cf,0,2016/03/21 11:40:11+00,,gerealiseerd,393409,0,0
133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,24.282971,"24,282971",Randstad Noord,RN,gesloten verharding,9.522102,104342.357,474801.635,52.2589149066575,4.64523055787157,Prorail,L0004,bestaand,283,f4ea2a9a9e6143a6ac93c56b38000854,0,2015/09/18 11:47:03+00,,gerealiseerd,396169,0,0
057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,6.099702,"6,099702",Zuid,Z,gesloten verharding,17.340574,166351.594,381239.946028,51.4201684381587,5.55039604376825,Prorail,L0004,bestaand,283,63f159739ec24042ab486b7ec527b996,0,2018/04/18 15:35:33+00,,gerealiseerd,396529,0,0
,,,,,,,,,,,gesloten verharding,6.324621,117549.083,488973.900292,52.3873415889814,4.83708189515725,Prorail,L0004,bestaand,283,22d3199ec2984b07894aff0ed132cc4c,1,2022/12/01 10:08:01+00,,gerealiseerd,397144,0,0
,,,,,,,,,,,gesloten verharding,39.15256,112344.45,480315.438577,52.3091467213946,4.76173185390697,Prorail,L0004,bestaand,283,03c9703dde164d0aa9c5f6238daf1fd5,-1,2020/12/04 12:39:09+00,,gerealiseerd,397192,0,0
927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.24144,"905,241440",Randstad Noord,RN,gesloten verharding,8.921504,125122.426496,485092.469,52.3529222696444,4.94866939454268,Prorail,L0004,bestaand,283,863407d01d1e4b129a798b24e0f6d964,0,2019/12/18 13:34:50+00,,gerealiseerd,397211,0,0
524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,71.248006,"71,248006",Randstad Noord,RN,gesloten verharding,9.010152,116036.0815,494626.617511,52.4380379386232,4.81420152408066,Prorail,L0004,bestaand,283,a625a3a6ddbe6e9be05332a1e90a9af1,0,2021/04/23 10:45:05+00,,gerealiseerd,397274,0,0
,,,,,,,,,,,gesloten verharding,21.277829,112390.1195,480372.481686,52.3096629208049,4.762394274053,Prorail,L0004,bestaand,283,22dfea164c77400cbf6fe55386b75dc2,-1,2020/12/04 12:38:42+00,,gerealiseerd,397288,0,0
524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,71.256453,"71,256453",Randstad Noord,RN,gesloten verharding,9.892948,116015.5705,494612.394898,52.437908660374,4.81390155931045,Prorail,L0004,bestaand,283,b5ab5b5f17424c5cbe8dd6578db69ab8,0,2021/04/23 10:45:16+00,,gerealiseerd,397485,0,0
,,,,,,,,,,,gesloten verharding,21.166896,112363.9495,480339.772525,52.3093669280521,4.76201468821067,Prorail,L0004,bestaand,283,0b46b79eb66246d7903fd5addb9b46a2,-1,2020/12/04 12:37:02+00,,gerealiseerd,397579,0,0
518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,64.378373,"64,378373",Zuid,Z,gesloten verharding,6.57018,177130.495248,362202.175,51.2487252459656,5.70416665516603,Prorail,L0004,bestaand,283,7d860d86300a4ff9ace8faae0bddb976,0,2020/08/07 15:47:37+00,,gerealiseerd,397677,0,0
,,,,,,,,,,,gesloten verharding,21.287856,112405.012,480360.558003,52.3095569131085,4.76261414399591,Prorail,L0004,bestaand,283,bf1303cd817f4f0ab007ff21a056e2e7,-1,2020/12/04 12:39:25+00,,gerealiseerd,397751,0,0
,,,,,,,,,,,gesloten verharding,22.459666,112377.861,480329.40887,52.309274865402,4.76221997645556,Prorail,L0004,bestaand,283,e95f728eb69043acad99cfc26a933198,-1,2020/12/04 12:36:42+00,,gerealiseerd,397774,0,0
,,,,,,,,,,,gesloten verharding,21.17916,112363.06,480341.355229,52.3093810832565,4.76200144573148,Prorail,L0004,bestaand,283,9f9cfe22cd324d7eaaa39c6f9fb76725,-1,2020/12/04 12:39:19+00,,gerealiseerd,398023,0,0
145,,145,145__,Amsterdam Sloterdijk - Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,55.261245,"55,261245",Randstad Noord,RN,open verharding,6.93251,117319.3515,486411.57796,52.3642977215946,4.83399479989683,Prorail,L0004,bestaand,283,4cf9fda60a93470f8f1106fed2792e25,0,2019/02/13 08:18:39+00,,,426289,0,0
606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,0.821906,"0,821906",Noord-Oost,NO,gesloten verharding,7.885628,241422.9795,486180.232478,52.3567086391732,6.65584533019575,Prorail,L0004,bestaand,283,dccdb53318fa4af096acc49486c198ec,0,2015/11/13 11:44:22+00,,gerealiseerd,444078,0,0
206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.124949,"31,124949",Noord-Oost,NO,gesloten verharding,7.628435,228265.289518,487048.634,52.3664254609826,6.46292264457997,Prorail,L0004,bestaand,283,c120caa5e5514817b333f6e3a1dbd6fd,0,2015/11/27 13:40:50+00,,gerealiseerd,444436,0,0
206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.124746,"31,124746",Noord-Oost,NO,gesloten verharding,7.205793,228264.1195,487032.969,52.3662848469578,6.46290205358701,Prorail,L0004,bestaand,283,aa86755f5fa840ad9286694f5c8fe3eb,0,2015/11/27 13:41:15+00,,gerealiseerd,444777,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.240506,"49,240506",Zuid,Z,gesloten verharding,9.559983,51008.04517,390989.728,51.4983174316318,3.88953015028682,Prorail,L0004,bestaand,283,bd7d46eb07fe4043bf5fd87a93ece45c,0,2020/06/10 12:57:21+00,,gerealiseerd,446237,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,49.240427,"49,240427",Zuid,Z,gesloten verharding,9.325195,51008.156129,390977.1095,51.4982040603184,3.8895354812596,Prorail,L0004,bestaand,283,15cfa169a4724612922355cfe70f9fc5,0,2015/07/09 09:03:45+00,,gerealiseerd,447380,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.307196,"25,307196",Randstad Zuid,RZ,gesloten verharding,63.833999,82198.1705,455300.93937,52.0811877909835,4.3251145421157,Prorail,L0004,bestaand,283,10c3283b5d4d42c5a226b8fb7ad7037a,0,2020/11/18 13:20:09+00,,gerealiseerd,447654,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.306455,"25,306455",Randstad Zuid,RZ,gesloten verharding,7.608048,82196.1175,455298.437,52.0811650328036,4.32508513031926,Prorail,L0004,bestaand,283,919f9da7d75046f1ad199b55b468cec5,0,2016/02/05 13:29:50+00,,gerealiseerd,447663,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.300664,"25,300664",Randstad Zuid,RZ,gesloten verharding,57.06683,82124.001527,455236.002,52.0805944566341,4.32404655792426,Prorail,L0004,bestaand,283,a35376f1d83c4ac098bb3dcdc2c227ca,0,2020/11/18 13:18:35+00,,gerealiseerd,447965,0,0
664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,42.27068,"42,270680",Randstad Zuid,RZ,gesloten verharding,6.517104,96036.075,432777.5105,51.8804082703716,4.53084104478771,Prorail,L0004,bestaand,283,f1affadc3d694b6eb50d5a54aa4711b3,0,2016/02/09 10:18:30+00,,gerealiseerd,448113,0,0
,,,,,,,,,,,gesloten verharding,8.236033,84237.49,447037.6145,52.0071904314247,4.35657173278421,Prorail,L0004,bestaand,283,b631dda42a964d0a92ea0b6752f383c7,-2,2016/03/10 13:13:08+00,,gerealiseerd,448298,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.38082,"25,380820",Randstad Zuid,RZ,gesloten verharding,7.950356,82132.173,455343.126,52.0815582319622,4.32414286781998,Prorail,L0004,bestaand,283,6525ed8fb47542c688ebed2096a3383b,0,2016/02/05 15:24:33+00,,gerealiseerd,448300,0,0
560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,25.378303,"25,378303",Randstad Zuid,RZ,gesloten verharding,37.992525,82088.9875,455306.933856,52.0812272963963,4.32352067829265,Prorail,L0004,bestaand,283,33a18957f3d14d3bbf2184a5510b46ed,0,2020/11/18 13:19:13+00,,gerealiseerd,448588,0,0
664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,42.270806,"42,270806",Randstad Zuid,RZ,gesloten verharding,6.517104,96054.986,432787.1465,51.8804968754704,4.53111402128239,Prorail,L0004,bestaand,283,86b1ee2e33b6456bb8c3b54d7c11ccd1,0,2016/02/09 08:51:12+00,,gerealiseerd,448602,0,0
,,,,,,,,,,,gesloten verharding,6.681105,93107.852615,464601.664,52.1661009182399,4.48256169916273,Prorail,L0004,bestaand,283,29539f98826c4c98a55d5e02c3fd2b6b,1,2016/05/10 15:05:20+00,,gerealiseerd,450518,0,0
553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,21.79395,"21,793950",Zuid,Z,gesloten verharding,11.001375,188094.6775,334767.113871,51.0015901129476,5.85866179017388,Prorail,L0004,bestaand,283,3df97723b895402f8ad15a5149281a40,0,2016/01/06 14:44:26+00,,gerealiseerd,450747,0,0
520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.24593,"0,245930",Zuid,Z,gesloten verharding,8.519386,177449.983,317825.0995,50.8498217804433,5.70596955104851,Prorail,L0004,bestaand,283,cf4ed0a2650c41f7b36919c0646a5452,0,2016/01/06 08:19:58+00,,gerealiseerd,451663,0,0
520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.246641,"0,246641",Zuid,Z,gesloten verharding,9.638809,177431.3865,317820.108266,50.8497776439172,5.70570519185216,Prorail,L0004,bestaand,283,c7c3d4c2939e4e5a8f59ca254dabb8c2,0,2016/01/06 08:19:32+00,,gerealiseerd,451800,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,60.925401,"60,925401",Noord-Oost,NO,gesloten verharding,9.612186,183023.30831,426230.345,51.8239763592425,5.79368343756504,Prorail,L0004,bestaand,283,b80187b3b5664b07a84c781066f4cad0,0,2015/08/17 12:41:31+00,,gerealiseerd,460076,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,24.915309,"24,915309",Zuid,Z,gesloten verharding,8.622177,150294.414,412434.435171,51.7006577606513,5.31913324737954,Prorail,L0004,bestaand,283,c6df52eeb8b84307813ba5068770e141,0,2017/02/27 16:32:28+00,,gerealiseerd,460123,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,24.914955,"24,914955",Zuid,Z,gesloten verharding,6.917186,150296.686,412410.973808,51.7004468977491,5.31916642943821,Prorail,L0004,bestaand,283,4b2ae5895bb14b0691e8a49686b4042b,0,2015/07/01 08:28:02+00,,gerealiseerd,460150,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,60.925314,"60,925314",Noord-Oost,NO,gesloten verharding,9.439117,183027.622257,426208.8805,51.8237832156761,5.79374426903676,Prorail,L0004,bestaand,283,9f8dd67ee1f64cb4b581266621fefb37,0,2017/03/30 11:44:38+00,,gerealiseerd,460886,0,0
523,a,523,523_a,Amsterdam Sloterdijk,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,53.583313,"53,583313",Randstad Noord,RN,open verharding,7.795552,117606.318,488052.5355,52.3790649944216,4.83802515831856,Prorail,L0004,bestaand,283,b6078e44f76b487bbec7fdc51109ac5a,0,2019/02/13 07:15:13+00,,,462127,0,0
,,,,,,,,,,,gesloten verharding,10.174117,112397.873,480354.256593,52.3094997280088,4.76251026366867,Prorail,L0004,bestaand,283,1021043438c542b885b3171a96bbd58c,1,2020/12/04 12:38:46+00,,gerealiseerd,463388,0,0
,,,,,,,,,,,gesloten verharding,25.512298,112399.014,480383.577727,52.3097633324587,4.76252328917201,Prorail,L0004,bestaand,283,7ebfb3e53bbd48b5a0d84ee3657db417,1,2020/12/04 12:37:29+00,,gerealiseerd,463392,0,0
133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,14.141045,"14,141045",Randstad Noord,RN,gesloten verharding,20.942603,112380.9965,480396.772627,52.3098805226166,4.76225743628338,Prorail,L0004,bestaand,283,13960e70e27e4f85a24f079a9f582d2a,0,2020/12/04 12:39:16+00,,gerealiseerd,463559,0,0
,,,,,,,,,,,gesloten verharding,10.015528,112373.083,480320.757837,52.3091967462768,4.76215101252189,Prorail,L0004,bestaand,283,2d7ec3b27e6a425ba78f09ffd4e4a3cb,1,2020/12/04 12:39:06+00,,gerealiseerd,463697,0,0
,,,,,,,,,,,gesloten verharding,10.580137,112356.951,480333.732507,52.3093121025087,4.76191283613058,Prorail,L0004,bestaand,283,e662b8a042094bbfaf37c684af3f45a8,1,2020/12/04 12:38:35+00,,gerealiseerd,463793,0,0
,,,,,,,,,,,gesloten verharding,30.6735,124270.5635,481820.47636,52.3234685877807,4.93646495576338,Prorail,L0004,bestaand,283,3c2db3826ec94419a9abb64ea2e004c2,3,2021/01/22 19:01:24+00,,gerealiseerd,464466,0,0
558,a,558,558_a,Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,57.313804,"57,313804",Randstad Noord,RN,gesloten verharding,7.940591,117341.0685,484360.021005,52.3458613464651,4.8345432886249,Prorail,L0004,bestaand,283,e0645796333b4b12a75f5da2e09cfef2,0,2021/09/09 14:21:23+00,,gerealiseerd,464768,0,0
098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.68895,"27,688950",Randstad Noord,RN,gesloten verharding,9.494731,130759.855409,460911.436,52.1358693898488,5.03314453219188,Prorail,L0004,bestaand,283,da617241f15743eab419423d68aeac57,0,2016/03/09 14:25:57+00,,gerealiseerd,466602,0,0
529,,529,529__,Breukelen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,22.667059,"22,667059",Randstad Noord,RN,gesloten verharding,11.346874,127868.7315,464791.037019,52.1706040077621,4.99060720424529,Prorail,L0004,bestaand,283,90866d14ef09492abffd67f66290a851,0,2021/09/07 14:51:18+00,,gerealiseerd,467284,0,0
085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,28.055318,"28,055318",Randstad Noord,RN,gesloten verharding,10.576113,98995.803204,479782.4035,52.3031593713149,4.56610178524841,Prorail,L0004,bestaand,283,049f0b8d3bfa4ca489523efd52b211ff,0,2015/08/17 14:46:27+00,,gerealiseerd,467731,0,0
,,,,,,,,,,,gesloten verharding,12.818516,117694.800625,489218.8915,52.3895532968465,4.83919505524055,Amsterdam,G0363,bestaand,283,2eb3d6ad00164182aba83feebf915384,0,2020/08/21 08:17:50+00,,,482623,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.28575,"21,285750",Randstad Noord,RN,gesloten verharding,8.320102,115728.5,533307.169,52.7856267455725,4.80510203167715,Prorail,L0004,bestaand,283,572286d02f94487c9361a1082cf954c2,0,2022/10/06 12:57:19+00,,gerealiseerd,513610,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,21.285836,"21,285836",Randstad Noord,RN,gesloten verharding,8.319044,115745.047,533307.929512,52.785634777288,4.80534719750813,Prorail,L0004,bestaand,283,5038fed9fd8f4c669d56236849127268,0,2022/10/06 12:57:19+00,,gerealiseerd,514326,0,0
,,,,,,,,,,,gesloten verharding,8.234231,84258.910078,447042.847,52.007240186749,4.35688257964953,Prorail,L0004,bestaand,283,a0c62064d38645a49fc118a324d4d014,-2,2016/03/10 13:13:08+00,,gerealiseerd,741914,0,0
,,,,,,,,,,,gesloten verharding,10.035533,112371.7515,480321.821641,52.309206203764,4.76213135490745,Prorail,L0004,bestaand,283,237404bc672e499c80fd04959e0ddba4,1,2020/12/04 12:39:28+00,,gerealiseerd,859281,0,0
133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,14.141765,"14,141765",Randstad Noord,RN,gesloten verharding,21.138939,112379.248,480397.25564,52.3098847281052,4.76223173744192,Prorail,L0004,bestaand,283,416e0ea8d7724b33989ac3f1b9fb7414,0,2020/12/04 12:37:22+00,,gerealiseerd,861686,0,0
,,,,,,,,,,,gesloten verharding,10.317513,112384.6455,480365.661323,52.3096012005359,4.7623148726487,Prorail,L0004,bestaand,283,26e5f0e554244d3980febed076fedb38,1,2020/12/04 12:36:58+00,,gerealiseerd,861694,0,0
,,,,,,,,,,,gesloten verharding,5.934519,112350.2455,480361.140758,52.3095579072178,4.76181104966465,Prorail,L0004,bestaand,283,281d1d2dbd9448f2b890ee8de13b7a95,1,2020/12/04 12:36:32+00,,gerealiseerd,861941,0,0
,,,,,,,,,,,gesloten verharding,25.523284,112397.689,480384.619729,52.3097725945725,4.76250372944747,Prorail,L0004,bestaand,283,c51198e8b059407d94305c416405f03b,1,2020/12/04 12:38:47+00,,gerealiseerd,861944,0,0
,,,,,,,,,,,gesloten verharding,30.7435,124269.064,481819.475099,52.3234595052368,4.93644305307056,Prorail,L0004,bestaand,283,f8d2f8bc2c1c4d168d270a4fed968c20,3,2021/01/22 18:59:34+00,,gerealiseerd,862195,0,0
,,,,,,,,,,,gesloten verharding,10.346601,112399.599,480353.730421,52.3094951328309,4.76253563780535,Prorail,L0004,bestaand,283,ce5d178c37654553974d440706e11f0e,1,2020/12/04 12:37:51+00,,gerealiseerd,862595,0,0
,,,,,,,,,,,gesloten verharding,10.545811,112358.2735,480332.690828,52.3093028432035,4.7619323590775,Prorail,L0004,bestaand,283,6d00e46cbd1146309ba35863a0772eb5,1,2020/12/04 12:37:28+00,,gerealiseerd,863292,0,0
,,,,,,,,,,,gesloten verharding,10.40448,112382.9115,480366.209173,52.3096059898662,4.76228937838781,Prorail,L0004,bestaand,283,3bc4a34d04154209be40146d84f77220,1,2020/12/04 12:37:40+00,,gerealiseerd,863296,0,0
,,,,,,,,,,,gesloten verharding,10.346215,112367.2255,480379.549983,52.3097246715187,4.76205769341672,Prorail,L0004,bestaand,283,a09404b1fc1e4e6b94860c65615f40cc,1,2020/12/04 12:38:39+00,,gerealiseerd,863401,0,0
,,,,,,,,,,,gesloten verharding,31.332178,124288.679,481830.690113,52.3235613950662,4.93672973506419,Prorail,L0004,bestaand,283,b8ef780300e227f4e0531529a8c0d55b,3,2021/01/22 18:59:58+00,,gerealiseerd,900116,0,0
035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,46.557664,"46,557664",Randstad Noord,RN,gesloten verharding,9.420243,146310.20191,453002.292,52.0652449703422,5.26047803910026,Prorail,L0004,bestaand,283,ab30997caacc3c76e05332a1e90abbba,0,2020/07/28 11:56:28+00,,gerealiseerd,905928,0,0
,,,,,,,,,,,gesloten verharding,6.086167,112384.3675,480334.627379,52.3093222694672,4.76231471868216,Prorail,L0004,bestaand,283,1e468f89b4814b6a9b00fe0de99a703e,1,2020/12/04 12:36:39+00,,gerealiseerd,940323,0,0
,,,,,,,,,,,gesloten verharding,6.084193,112382.593,480335.373242,52.3093288352512,4.76228860572131,Prorail,L0004,bestaand,283,bdb85e0250bf443f972c1a3f20fffb57,1,2020/12/04 12:39:35+00,,gerealiseerd,940489,0,0
,,,,,,,,,,,gesloten verharding,25.977261,112413.989,480371.752805,52.3096582185001,4.76274435650203,Prorail,L0004,bestaand,283,d9537703df4b498881f4e7d92d065ec9,1,2020/12/04 12:38:29+00,,gerealiseerd,940492,0,0
605,,605,605__,Wierden,Dv-Aml,Deventer - Almelo ,33.829591,"33,829591",Noord-Oost,NO,gesloten verharding,10.437309,237115.497216,486647.225,52.3615660128851,6.59274173453613,Prorail,L0004,bestaand,283,3eb6a912b40b48c4a43c690894daaccf,0,2019/04/29 14:04:46+00,,,1184338,0,0
,,,,,,,,,,,gesloten verharding,5.959898,112367.665,480347.25443,52.3094344576831,4.7620682209864,Prorail,L0004,bestaand,283,c9de215ad9cf489abaa9e94255a5d6c1,1,2020/12/04 12:37:08+00,,gerealiseerd,1204375,0,0
,,,,,,,,,,,gesloten verharding,10.640623,112340.839,480346.559085,52.3094261288726,4.76167497049049,Prorail,L0004,bestaand,283,af50028b631249b78084895aa2515ffd,1,2020/12/04 12:36:54+00,,gerealiseerd,1204377,0,0
,,,,,,,,,,,gesloten verharding,10.666611,112337.1325,480341.911726,52.3093840745048,4.76162121164471,Prorail,L0004,bestaand,283,d2e914d8354f4d92bb97b5668a183bbd,1,2020/12/04 12:37:47+00,,gerealiseerd,1204379,0,0
,,,,,,,,,,,gesloten verharding,10.400645,112365.491,480380.092136,52.30972940956,4.76203219244634,Prorail,L0004,bestaand,283,f7aa5e0d415347f0b68e33980934c998,1,2020/12/04 12:38:23+00,,gerealiseerd,1204381,0,0
,,,,,,,,,,,gesloten verharding,26.01177,112412.667,480372.801306,52.309667539291,4.76272484003695,Prorail,L0004,bestaand,283,d20ed67c6dc74d05a243a966162d7dc3,1,2020/12/04 12:39:08+00,,gerealiseerd,1204382,0,0
,,,,,,,,,,,gesloten verharding,5.848624,112369.387,480346.599043,52.3094287010076,4.76209355281734,Prorail,L0004,bestaand,283,6ce23d10f4c74de692b5df7c667b1bec,1,2020/12/04 12:39:18+00,,gerealiseerd,1204387,0,0
,,,,,,,,,,,gesloten verharding,10.663411,112339.5165,480347.600162,52.3094353827252,4.76165544751197,Prorail,L0004,bestaand,283,50a39d084fab4222800fb92e09e4a0c5,1,2020/12/04 12:38:02+00,,gerealiseerd,1204388,0,0
,,,,,,,,,,,gesloten verharding,5.851179,112351.967,480360.480191,52.3095521040052,4.76183637492302,Prorail,L0004,bestaand,283,7b3447fd989b4c0a82e7b57bfbf9f51b,1,2020/12/04 12:39:02+00,,gerealiseerd,1205027,0,0
563,,563,563__,Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57.147486,"57,147486",Randstad Zuid,RZ,gesloten verharding,8.774502,85209.833,456308.192,52.0906276199277,4.36883809298197,Prorail,L0004,bestaand,283,d4a27a45b179432dbcb6289dbf63c584,0,2019/07/23 13:08:46+00,,gerealiseerd,1205394,0,0
116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,31.559026,"31,559026",Randstad Zuid,RZ,gesloten verharding,8.21004,103528.054535,425488.1435,51.8156362838689,4.64072784719534,Prorail,L0004,bestaand,283,b6eee714c5af4c0aa8cdc532dc988590,0,2019/08/08 09:10:23+00,,gerealiseerd,1205396,0,0
