RIJKSMONNR;NAAM;TYPEMONUM;CBSCATEGOR;CBSCODE;OORSPRFUNC;SUBCATNR;SUBCATOMS;HFDCATCODE;HFDCATOMS;TYPECHOBJ;BEGBOUWJR;EINDBOUWJR;GRS_DATUM;INSCHRDAT;GEMEENTE;GEMEENTENR;PROVINCIE;PROVCODE;PLAATS;SITUERING;STRAAT;HUISNUMMER;TOEVOEGING;POSTCODE;BAG_PLAATS;X_COORD;Y_COORD;LONG;LAT;COORDHERK;KICH_URL;STATUS;EXTRACTDAT;COUNTER
17939;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;40;;2512 GA;'s-Gravenhage;80877;454541;4.306008633250006;52.0741831332144;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17939;rijksmonument;20190626;520
17940;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;62;;2512 GB;'s-Gravenhage;80752;454473;4.304200426650889;52.07355529113944;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17940;rijksmonument;20190626;521
17941;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;80;A;2512 GC;'s-Gravenhage;80701;454445;4.303462748708455;52.07329682301768;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17941;rijksmonument;20190626;522
17942;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;82;;2512 GC;'s-Gravenhage;80697;454443;4.303404849288288;52.073278312919804;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17942;rijksmonument;20190626;523
17943;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;84;;2512 GC;'s-Gravenhage;80693;454440;4.303347167637145;52.07325081605072;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17943;rijksmonument;20190626;524
17944;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;172;;2512 GE;'s-Gravenhage;80560;454367;4.301423458940726;52.07257692439434;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17944;rijksmonument;20190626;525
17945;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;174;;2512 GE;'s-Gravenhage;80553;454364;4.301322029041748;52.072549023324946;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17945;rijksmonument;20190626;526
17946;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsegracht;176;;2512 GG;'s-Gravenhage;80546;454360;4.301220817413221;52.072512135429676;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17946;rijksmonument;20190626;527
17947;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Handel en kantoor;;Handelsgebouwen, opslag- en transportgebouwen;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;19;;2514 AP;'s-Gravenhage;81628;455616;4.316730077722375;52.083943908534046;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17947;rijksmonument;20190626;528
17949;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Handel en kantoor;;Handelsgebouwen, opslag- en transportgebouwen;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;21;;2514 AP;'s-Gravenhage;81617;455636;4.31656531550552;52.08412218592541;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17949;rijksmonument;20190626;529
17950;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;22;;2514 AP;'s-Gravenhage;81609;455651;4.316445389812006;52.0842559269501;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17950;rijksmonument;20190626;530
17951;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;23;;2514 AP;'s-Gravenhage;81601;455665;4.316325678582724;52.08438068108993;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17951;rijksmonument;20190626;531
17952;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;26;;2514 AP;'s-Gravenhage;81594;455677;4.31622098450915;52.08448759416956;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17952;rijksmonument;20190626;532
17953;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;27;;2514 AP;'s-Gravenhage;81586;455691;4.316101272030615;52.084612348073364;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17953;rijksmonument;20190626;533
17954;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;28;;2514 AP;'s-Gravenhage;81580;455702;4.316011379607934;52.08471040679694;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17954;rijksmonument;20190626;534
17955;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;29;;2514 AP;'s-Gravenhage;81570;455720;4.31586162978498;52.084870842259285;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17955;rijksmonument;20190626;535
17956;;onroerend gebouwd;Openbare gebouwen;1;Museum;0;Welzijn, kunst en cultuur;;Cultuur, gezondheid en wetenschap;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;30;;2514 AP;'s-Gravenhage;81561;455735;4.315727112392546;52.08500444989989;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17956;rijksmonument;20190626;536
17957;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;31;;2514 AP;'s-Gravenhage;81561;455735;4.315727112392546;52.08500444989989;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17957;rijksmonument;20190626;537
17958;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;32;;2514 AP;'s-Gravenhage;81551;455754;4.31557714522112;52.08517387174295;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17958;rijksmonument;20190626;538
17959;;onroerend gebouwd;Gebouwen, woonhuizen;5;Woonhuis;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Prinsessegracht;33;;2514 AP;'s-Gravenhage;81546;455761;4.315502699594032;52.08523611570314;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17959;rijksmonument;20190626;539
17853;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Noordeinde;140;A;2514 GP;'s-Gravenhage;80863;455449;4.305607167968604;52.08234122050314;Bridgis;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17853;rijksmonument;20190626;440
17854;;onroerend gebouwd;Losse objecten, ed.;13;;0;Tuin, park en plantsoen;;Kastelen, landhuizen en parken;"Bouwkunst; tuin, park, landgoed";0;0;;19740726;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;Tegenover;Noordeinde;140;A;2514 GP;'s-Gravenhage;80799;455419;4.30468014676814;52.08206304572246;AMR dico;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17854;rijksmonument;20190626;441
17855;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Noordeinde;156;;2514 GR;'s-Gravenhage;80826;455507;4.305054850062261;52.0828574958128;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17855;rijksmonument;20190626;442
17856;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Noordeinde;158;;2514 GR;'s-Gravenhage;80823;455514;4.3050095674263735;52.08292000105364;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17856;rijksmonument;20190626;443
17857;;onroerend gebouwd;Weg- en waterwerken;10;;0;Brug(C);;Weg- en waterbouwkundige werken;;0;0;;19781220;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;;0;;;'s-Gravenhage;80415;455005;4.299169415964201;52.0782909508783;BRK;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17857;rijksmonument;20190626;444
17858;;onroerend gebouwd;Liefdadige instell.;7;;0;Sociale zorg, liefdadigheid;;Cultuur, gezondheid en wetenschap;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;23;;2513 BA;'s-Gravenhage;80972;455092;4.307274579742631;52.07914753729681;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17858;rijksmonument;20190626;445
17859;;onroerend gebouwd;Kerkelijke gebouwen;3;;0;Klooster, kloosteronderdl;;Religieuze gebouwen;"Bouwkunst; kerkelijk gebouw";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;35;;2513 BA;'s-Gravenhage;80960;455128;4.30709173993664;52.07946945572953;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17859;rijksmonument;20190626;446
17860;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19751231;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;53;;2513 BA;'s-Gravenhage;80936;455148;4.306737340696705;52.079645981114176;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17860;rijksmonument;20190626;447
17861;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19810723;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;20;;2513 BB;'s-Gravenhage;80977;455066;4.307353148691747;52.07891455033829;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17861;rijksmonument;20190626;448
17862;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19810723;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;22;;2513 BB;'s-Gravenhage;80972;455075;4.307278268205143;52.07899476264918;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17862;rijksmonument;20190626;449
17863;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19810723;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;24;;2513 BB;'s-Gravenhage;80970;455079;4.307248229145592;52.0790304422573;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17863;rijksmonument;20190626;450
17864;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19810723;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;30;;2513 BB;'s-Gravenhage;80960;455093;4.307099335155414;52.07915491971764;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17864;rijksmonument;20190626;451
17865;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;32;;2513 BB;'s-Gravenhage;80942;455095;4.3068363596409736;52.07917048623127;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17865;rijksmonument;20190626;452
17866;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;36;;2513 BB;'s-Gravenhage;80940;455122;4.306801327619247;52.0794128608019;Bridgis;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17866;rijksmonument;20190626;453
17867;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;38;;2513 BB;'s-Gravenhage;80931;455142;4.306665714301288;52.07959139189293;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17867;rijksmonument;20190626;454
17868;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Werk-woonhuis;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Oude Molstraat;40;;2513 BB;'s-Gravenhage;80929;455146;4.306635674350007;52.079627071339026;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17868;rijksmonument;20190626;455
17869;;onroerend gebouwd;Delen van geb/woonh.;6;;0;Onderdeel woningen e.d.;;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Paleisstraat;1;;2514 JA;'s-Gravenhage;81057;455323;4.308464293821932;52.08123483196299;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17869;rijksmonument;20190626;456
17870;;onroerend gebouwd;Liefdadige instell.;7;;0;Sociale zorg, liefdadigheid;;Cultuur, gezondheid en wetenschap;"Bouwkunst; gebouw, overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Parkstraat;41;;2514 JD;'s-Gravenhage;81075;455502;4.308688058326418;52.082845862364394;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17870;rijksmonument;20190626;457
17871;;onroerend gebouwd;Kerkelijke gebouwen;3;Kerk;0;Kerk en kerkonderdeel;;Religieuze gebouwen;"Bouwkunst; kerkelijk gebouw";0;0;;19760927;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Parkstraat;65;A;2514 JE;'s-Gravenhage;81067;455522;4.308567028915804;52.08302452904909;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17871;rijksmonument;20190626;458
17872;;onroerend gebouwd;Losse objecten, ed.;13;;0;Gedenkteken(D);;Voorwerpen op pleinen en dergelijke;"Bouwkunst; overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;;0;;;'s-Gravenhage;81387;454440;4.313468275870245;52.073343490912;AMR dico;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17872;rijksmonument;20190626;459
17813;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;18;;2514 BP;'s-Gravenhage;81498;455668;4.314822533097834;52.08439397738893;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17813;rijksmonument;20190626;400
17814;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;20;;2514 BP;'s-Gravenhage;81494;455677;4.314762244126659;52.08447432715025;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17814;rijksmonument;20190626;401
17815;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;21;;2514 BR;'s-Gravenhage;81491;455681;4.314717619901489;52.08450987587663;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17815;rijksmonument;20190626;402
17816;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;22;;2514 BR;'s-Gravenhage;81489;455688;4.314686936485373;52.084572517617815;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17816;rijksmonument;20190626;403
17817;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;23;;2514 BR;'s-Gravenhage;81485;455691;4.314627940186149;52.08459894678473;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17817;rijksmonument;20190626;404
17818;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;24;;2514 BR;'s-Gravenhage;81483;455695;4.314597903179947;52.08463462824076;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17818;rijksmonument;20190626;405
17819;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;25;;2514 BR;'s-Gravenhage;81481;455700;4.314567650587035;52.08467929644218;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17819;rijksmonument;20190626;406
17820;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;26;;2514 BR;'s-Gravenhage;81489;455712;4.314681764119834;52.084788199705045;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17820;rijksmonument;20190626;407
17821;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;27;;2514 BR;'s-Gravenhage;81480;455717;4.314549398900432;52.08483193846106;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17821;rijksmonument;20190626;408
17822;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;28;;2514 BR;'s-Gravenhage;81482;455728;4.314576203012076;52.084931058315696;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17822;rijksmonument;20190626;409
17823;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19730627;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;30;;2514 BR;'s-Gravenhage;81502;455742;4.31486493724527;52.085059528183386;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17823;rijksmonument;20190626;410
17824;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;32;;2514 BR;'s-Gravenhage;81510;455748;4.314980345220376;52.08511451063439;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17824;rijksmonument;20190626;411
17825;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;33;;2514 BR;'s-Gravenhage;81515;455751;4.315052636932223;52.08514213454363;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17825;rijksmonument;20190626;412
17826;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;34;;2514 BR;'s-Gravenhage;81519;455755;4.315110125673798;52.085178612445496;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17826;rijksmonument;20190626;413
17827;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nieuwe Uitleg;37;;2514 BR;'s-Gravenhage;81533;455762;4.31531284475755;52.08524337760157;RCE handmatig;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17827;rijksmonument;20190626;414
17828;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19730123;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nobelstraat;1;A;2513 BC;'s-Gravenhage;80975;455057;4.307325930194752;52.078833402289746;Bridgis;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17828;rijksmonument;20190626;415
17829;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Nobelstraat;5;;2513 BC;'s-Gravenhage;80927;455051;4.3066271274412715;52.078773063301156;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17829;rijksmonument;20190626;416
17830;;onroerend gebouwd;Losse objecten, ed.;13;;0;Gedenkteken(D);;Voorwerpen op pleinen en dergelijke;"Bouwkunst; overig";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;Tegenover;Noordeinde;68;;2514 GL;'s-Gravenhage;80933;455299;4.30666080171573;52.08100257770882;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17830;rijksmonument;20190626;417
17831;;onroerend gebouwd;Kerkelijke gebouwen;3;Kerk;0;Kerk en kerkonderdeel;;Religieuze gebouwen;"Bouwkunst; kerkelijk gebouw";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Noordeinde;23;A;2514 GB;'s-Gravenhage;81023;455219;4.307990910203848;52.080295669355145;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17831;rijksmonument;20190626;418
17832;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19670111;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Noordeinde;42;B;2514 GJ;'s-Gravenhage;81020;455190;4.307953440532379;52.08003465298512;Bridgis;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/17832;rijksmonument;20190626;419
18020;;onroerend gebouwd;Gebouwen, woonhuizen;5;;0;Woonhuis(K);;Woningen en woningbouwcomplexen;"Bouwkunst; woonhuis";0;0;;19740726;'s-Gravenhage;0;Zuid-Holland;ZH;'s-Gravenhage;;Sweelinckplein;26;;2517 GN;'s-Gravenhage;79354;455602;4.28356207364349;52.08351208395702;BAG;https://monumentenregister.cultureelerfgoed.nl/Pdf/Monument/18020;rijksmonument;20190626;600
