FID,id,naamgebied,hoekpunt,easting_etrs89,northing_etrs89,nb_dgrad_etrs89,ol_dgrad_etrs89,nb_grad_dmin_etrs89,ol_grad_dmin_etrs89,gdb_geomattr_data,shape
wingebieden_hoekpunten.909,1030,Q11A,106,596338.3259,5816778.0998,52.49262507,4.41898043,52° 29.558',4° 25.139',,POINT (596338.3258999996 5816778.0998)
wingebieden_hoekpunten.910,1031,Q11A,107,596340.9879,5816753.8117,52.49240631,4.4190126,52° 29.544',4° 25.141',,POINT (596340.9879000001 5816753.8116999995)
wingebieden_hoekpunten.911,1032,Q11A,108,596343.2266,5816729.479,52.49218723,4.41903852,52° 29.531',4° 25.142',,POINT (596343.2265999997 5816729.479)
wingebieden_hoekpunten.912,1033,Q11A,109,596345.0394,5816705.1131,52.49196792,4.41905817,52° 29.518',4° 25.143',,POINT (596345.0394000001 5816705.1131)
wingebieden_hoekpunten.913,1034,Q11A,110,596346.4271,5816680.7184,52.49174843,4.41907154,52° 29.505',4° 25.144',,POINT (596346.4271 5816680.7184)
wingebieden_hoekpunten.914,1035,Q11A,111,596347.3894,5816656.3032,52.49152883,4.41907864,52° 29.492',4° 25.145',,POINT (596347.3893999998 5816656.303200001)
wingebieden_hoekpunten.915,1036,Q11A,112,596347.9255,5816631.8747,52.49130919,4.41907947,52° 29.479',4° 25.145',,POINT (596347.9254999999 5816631.8747000005)
wingebieden_hoekpunten.916,1037,Q11A,113,596348.0343,5816607.4411,52.49108957,4.419074,52° 29.465',4° 25.144',,POINT (596348.0343000004 5816607.4410999995)
wingebieden_hoekpunten.917,1038,Q11A,114,596347.7154,5816583.0093,52.49087005,4.41906224,52° 29.452',4° 25.144',,POINT (596347.7154000001 5816583.009299999)
wingebieden_hoekpunten.918,1039,Q11A,115,596346.9732,5816558.5858,52.49065067,4.41904424,52° 29.439',4° 25.143',,POINT (596346.9731999999 5816558.5858)
wingebieden_hoekpunten.919,1040,Q11A,116,596345.8032,5816534.1799,52.49043153,4.41901996,52° 29.426',4° 25.141',,POINT (596345.8032 5816534.1799)
wingebieden_hoekpunten.920,1041,Q11A,117,596344.2072,5816509.7984,52.49021269,4.4189894,52° 29.413',4° 25.139',,POINT (596344.2072000001 5816509.7984)
wingebieden_hoekpunten.921,1042,Q11A,118,596342.1867,5816485.4477,52.4899942,4.41895261,52° 29.400',4° 25.137',,POINT (596342.1867000004 5816485.447699999)
wingebieden_hoekpunten.922,1043,Q11A,119,596339.7405,5816461.137,52.48977614,4.41890956,52° 29.387',4° 25.135',,POINT (596339.7405000003 5816461.137)
wingebieden_hoekpunten.923,1044,Q11A,120,596336.8716,5816436.871,52.48955855,4.4188603,52° 29.374',4° 25.132',,POINT (596336.8716000002 5816436.870999999)
wingebieden_hoekpunten.924,1045,Q11A,121,596333.579,5816412.6599,52.48934154,4.41880482,52° 29.360',4° 25.128',,POINT (596333.5789999999 5816412.6599)
wingebieden_hoekpunten.925,1046,Q11A,122,596329.8641,5816388.5097,52.48912515,4.41874314,52° 29.348',4° 25.125',,POINT (596329.8640999999 5816388.5097)
wingebieden_hoekpunten.926,1047,Q11A,123,596325.7284,5816364.4285,52.48890945,4.41867528,52° 29.335',4° 25.121',,POINT (596325.7284000004 5816364.4285)
wingebieden_hoekpunten.927,1048,Q11A,124,596321.1744,5816340.4228,52.4886945,4.41860129,52° 29.322',4° 25.116',,POINT (596321.1743999999 5816340.422800001)
wingebieden_hoekpunten.928,1049,Q11A,125,596316.2012,5816316.5,52.48848037,4.41852115,52° 29.309',4° 25.111',,POINT (596316.2012 5816316.5)
wingebieden_hoekpunten.929,1050,Q11A,126,596310.8103,5816292.6675,52.48826713,4.41843489,52° 29.296',4° 25.106',,POINT (596310.8103 5816292.6675)
wingebieden_hoekpunten.930,1051,Q11A,127,596305.006,5816268.9343,52.48805486,4.41834258,52° 29.283',4° 25.101',,POINT (596305.006 5816268.9343)
wingebieden_hoekpunten.931,1052,Q11A,128,596298.7879,5816245.3035,52.48784357,4.4182442,52° 29.271',4° 25.095',,POINT (596298.7878999999 5816245.3035)
wingebieden_hoekpunten.932,1053,Q11A,129,596292.1578,5816221.7863,52.48763338,4.41813978,52° 29.258',4° 25.088',,POINT (596292.1578000002 5816221.7863)
wingebieden_hoekpunten.933,1054,Q11A,130,596285.1175,5816198.3888,52.48742434,4.41802937,52° 29.245',4° 25.082',,POINT (596285.1174999997 5816198.388800001)
wingebieden_hoekpunten.934,1055,Q11A,131,596277.6713,5816175.1166,52.4872165,4.41791301,52° 29.233',4° 25.075',,POINT (596277.6712999996 5816175.116599999)
wingebieden_hoekpunten.935,1056,Q11A,132,596269.8192,5816151.978,52.48700993,4.41779072,52° 29.221',4° 25.067',,POINT (596269.8191999998 5816151.978)
wingebieden_hoekpunten.936,1057,Q11A,133,596261.5648,5816128.98,52.48680469,4.41766255,52° 29.208',4° 25.060',,POINT (596261.5647999998 5816128.98)
wingebieden_hoekpunten.937,1058,Q11A,134,596252.9108,5816106.1306,52.48660086,4.41752854,52° 29.196',4° 25.052',,POINT (596252.9107999997 5816106.1306)
wingebieden_hoekpunten.938,1059,Q11A,135,596243.8588,5816083.4356,52.48639848,4.41738872,52° 29.184',4° 25.043',,POINT (596243.8587999996 5816083.4355999995)
wingebieden_hoekpunten.939,1060,Q11A,136,596234.4124,5816060.9015,52.48619763,4.41724314,52° 29.172',4° 25.035',,POINT (596234.4123999998 5816060.9015)
wingebieden_hoekpunten.940,1061,Q11A,137,596224.5736,5816038.5343,52.48599834,4.41709183,52° 29.160',4° 25.026',,POINT (596224.5735999998 5816038.5342999995)
wingebieden_hoekpunten.941,1062,Q11A,138,596214.3457,5816016.3442,52.48580071,4.41693485,52° 29.148',4° 25.016',,POINT (596214.3457000004 5816016.3442)
wingebieden_hoekpunten.942,1063,Q11A,139,596203.7342,5815994.3363,52.48560478,4.41677227,52° 29.136',4° 25.006',,POINT (596203.7341999998 5815994.336300001)
wingebieden_hoekpunten.943,1064,Q11A,140,596192.7372,5815972.5149,52.4854106,4.41660407,52° 29.125',4° 24.996',,POINT (596192.7372000003 5815972.514900001)
wingebieden_hoekpunten.944,1065,Q11A,141,596181.3638,5815950.8902,52.48521826,4.41643039,52° 29.113',4° 24.986',,POINT (596181.3638000004 5815950.8902)
wingebieden_hoekpunten.945,1066,Q11A,142,596169.6129,5815929.4661,52.48502778,4.41625121,52° 29.102',4° 24.975',,POINT (596169.6129000001 5815929.4661)
wingebieden_hoekpunten.946,1067,Q11A,143,596157.4901,5815908.2517,52.48483925,4.41606662,52° 29.090',4° 24.964',,POINT (596157.4901 5815908.251700001)
wingebieden_hoekpunten.947,1068,Q11A,144,596112.9074,5815836.8143,52.48420507,4.41538967,52° 29.052',4° 24.923',,POINT (596112.9073999999 5815836.814300001)
wingebieden_hoekpunten.948,1069,Q11A,145,596112.8068,5815837.1053,52.4842077,4.41538828,52° 29.052',4° 24.923',,POINT (596112.8068000004 5815837.1053)
wingebieden_hoekpunten.949,1070,Q11A,146,596041.0976,5815732.5281,52.48328044,4.41430247,52° 28.997',4° 24.858',,POINT (596041.0976 5815732.528100001)
wingebieden_hoekpunten.950,1071,Q11A,147,596299.5949,5815636.4686,52.48237155,4.41808007,52° 28.942',4° 25.085',,POINT (596299.5948999999 5815636.468599999)
wingebieden_hoekpunten.951,1072,Q11A,148,596211.175,5815007.2977,52.47673249,4.41659679,52° 28.604',4° 24.996',,POINT (596211.1749999998 5815007.297700001)
wingebieden_hoekpunten.952,1073,Q11A,149,596210.8849,5815007.3416,52.47673294,4.41659254,52° 28.604',4° 24.996',,POINT (596210.8849 5815007.341600001)
wingebieden_hoekpunten.953,1074,Q11A,150,593157.5186,5815490.4189,52.48160435,4.37178458,52° 28.896',4° 22.307',,POINT (593157.5186000001 5815490.4189)
wingebieden_hoekpunten.954,1075,Q11B,1,600882.091,5814773.3657,52.47378678,4.48527523,52° 28.427',4° 29.117',,POINT (600882.091 5814773.365700001)
wingebieden_hoekpunten.955,1076,Q11B,2,603689.7513,5814310.356,52.4690996,4.52645235,52° 28.146',4° 31.587',,POINT (603689.7512999997 5814310.356000001)
wingebieden_hoekpunten.956,1077,Q11B,3,603616.5307,5813866.3373,52.46512308,4.52523689,52° 27.907',4° 31.514',,POINT (603616.5307 5813866.337300001)
wingebieden_hoekpunten.957,1078,Q11B,4,601238.3092,5814258.5314,52.46909391,4.49036152,52° 28.146',4° 29.422',,POINT (601238.3092 5814258.531400001)
wingebieden_hoekpunten.958,1079,Q11C,1,596210.8653,5815007.2045,52.47673171,4.41659221,52° 28.604',4° 24.996',,POINT (596210.8652999997 5815007.204500001)
wingebieden_hoekpunten.959,1080,Q11C,2,596210.8849,5815007.3416,52.47673294,4.41659254,52° 28.604',4° 24.996',,POINT (596210.8849 5815007.341600001)
wingebieden_hoekpunten.960,1081,Q11C,3,596211.175,5815007.2977,52.47673249,4.41659679,52° 28.604',4° 24.996',,POINT (596211.1749999998 5815007.297700001)
wingebieden_hoekpunten.961,1082,Q11C,4,596299.5949,5815636.4686,52.48237155,4.41808007,52° 28.942',4° 25.085',,POINT (596299.5948999999 5815636.468599999)
wingebieden_hoekpunten.962,1083,Q11C,5,599678.841,5814977.2044,52.47583978,4.46762723,52° 28.550',4° 28.058',,POINT (599678.841 5814977.204399999)
wingebieden_hoekpunten.963,1084,Q11C,6,599899.8384,5814478.2079,52.47131476,4.47073039,52° 28.279',4° 28.244',,POINT (599899.8383999998 5814478.207900001)
wingebieden_hoekpunten.964,1085,Q13,1,571103.3546,5790163.2432,52.25726044,4.04172529,52° 15.436',4° 02.504',,POINT (571103.3546000002 5790163.2432)
wingebieden_hoekpunten.965,1086,Q13,2,571903.7697,5791401.983,52.26829148,4.05371385,52° 16.097',4° 03.223',,POINT (571903.7697000001 5791401.982999999)
wingebieden_hoekpunten.966,1087,Q13,3,574274.731,5789869.986,52.25420532,4.08811527,52° 15.252',4° 05.287',,POINT (574274.7309999997 5789869.986)
wingebieden_hoekpunten.967,1088,Q13A,1,569745.4248,5790978.2446,52.26476044,4.02200233,52° 15.886',4° 01.320',,POINT (569745.4248000002 5790978.2446)
wingebieden_hoekpunten.968,1089,Q13A,2,570580.3578,5792257.1205,52.27614983,4.03450232,52° 16.569',4° 02.070',,POINT (570580.3578000003 5792257.1205)
wingebieden_hoekpunten.969,1090,Q13A,3,571903.7697,5791401.983,52.26829148,4.05371385,52° 16.097',4° 03.223',,POINT (571903.7697000001 5791401.982999999)
wingebieden_hoekpunten.970,1091,Q13A,4,571103.3546,5790163.2432,52.25726044,4.04172529,52° 15.436',4° 02.504',,POINT (571103.3546000002 5790163.2432)
wingebieden_hoekpunten.971,1092,Q13B,1,569814.9523,5781829.2359,52.18250949,4.02113257,52° 10.951',4° 01.268',,POINT (569814.9523 5781829.2359)
wingebieden_hoekpunten.972,1093,Q13B,2,573775.8637,5785273.2397,52.21295229,4.07980515,52° 12.777',4° 04.788',,POINT (573775.8636999996 5785273.239700001)
wingebieden_hoekpunten.973,1094,Q13B,3,575088.0854,5783764.2137,52.19921041,4.09867277,52° 11.953',4° 05.920',,POINT (575088.0854000002 5783764.2137)
wingebieden_hoekpunten.974,1095,Q13B,4,571127.3629,5780320.172,52.16877653,4.04000841,52° 10.127',4° 02.401',,POINT (571127.3629000001 5780320.172)
wingebieden_hoekpunten.975,1096,Q13C,1,577987.3832,5785046.826,52.21033709,4.14138112,52° 12.620',4° 08.483',,POINT (577987.3832 5785046.825999999)
wingebieden_hoekpunten.976,1097,Q13C,2,579557.6733,5790463.6785,52.25880328,4.16563282,52° 15.528',4° 09.938',,POINT (579557.6732999999 5790463.6785)
wingebieden_hoekpunten.977,1098,Q13C,3,582094.8535,5789670.9971,52.2513054,4.20260463,52° 15.078',4° 12.156',,POINT (582094.8535000002 5789670.997099999)
wingebieden_hoekpunten.978,1099,Q13C,4,581734.6653,5783960.5269,52.20002961,4.19594945,52° 12.002',4° 11.757',,POINT (581734.6653000005 5783960.526900001)
wingebieden_hoekpunten.979,1100,Q13C1,1,582002.5414,5787080.7542,52.22803647,4.20062413,52° 13.682',4° 12.037',,POINT (582002.5414000005 5787080.7542)
wingebieden_hoekpunten.980,1101,Q13C1,2,581017.094,5787254.6566,52.22974548,4.18624093,52° 13.785',4° 11.174',,POINT (581017.0939999996 5787254.6566)
wingebieden_hoekpunten.981,1102,Q13C1,3,581255.4057,5789921.1607,52.25367863,4.19037067,52° 15.221',4° 11.422',,POINT (581255.4057 5789921.160700001)
wingebieden_hoekpunten.982,830,Q8H,5,598772.9095,5833156.6342,52.63938655,4.45970691,52° 38.363',4° 27.582',,POINT (598772.9095000001 5833156.634199999)
wingebieden_hoekpunten.983,831,Q8H,6,598683.8207,5833710.0949,52.64437674,4.45855626,52° 38.663',4° 27.513',,POINT (598683.8207 5833710.094900001)
wingebieden_hoekpunten.984,832,Q8H,7,600226.2182,5833870.1244,52.64553218,4.48139342,52° 38.732',4° 28.884',,POINT (600226.2182 5833870.124399999)
wingebieden_hoekpunten.985,833,Q8J,1,602571.2789,5837343.2173,52.67630586,4.51712205,52° 40.578',4° 31.027',,POINT (602571.2789000003 5837343.2173)
wingebieden_hoekpunten.986,834,Q8J,2,603898.2144,5836946.8369,52.67249093,4.53661598,52° 40.349',4° 32.197',,POINT (603898.2143999999 5836946.8368999995)
wingebieden_hoekpunten.987,835,Q8J,3,603524.5362,5835998.4064,52.66403915,4.53079363,52° 39.842',4° 31.848',,POINT (603524.5362 5835998.406400001)
wingebieden_hoekpunten.988,836,Q8J,4,602898.3387,5834490.6738,52.6506087,4.52106727,52° 39.037',4° 31.264',,POINT (602898.3387000002 5834490.673800001)
wingebieden_hoekpunten.989,837,Q8J,5,601509.1093,5834706.8197,52.65281294,4.50060559,52° 39.169',4° 30.036',,POINT (601509.1092999997 5834706.819700001)
wingebieden_hoekpunten.990,838,Q8K,1,593859.917,5820111.0625,52.52301234,4.38342769,52° 31.381',4° 23.006',,POINT (593859.9170000004 5820111.0625)
wingebieden_hoekpunten.991,839,Q8K,2,593013.2486,5818893.9767,52.51221886,4.37061182,52° 30.733',4° 22.237',,POINT (593013.2485999996 5818893.9767)
wingebieden_hoekpunten.992,840,Q8K,3,590883.3485,5820150.7501,52.52387364,4.33957932,52° 31.432',4° 20.375',,POINT (590883.3485000003 5820150.7501)
wingebieden_hoekpunten.993,841,Q8K,4,592153.3511,5821936.6912,52.53971168,4.35878832,52° 32.383',4° 21.527',,POINT (592153.3510999996 5821936.691199999)
wingebieden_hoekpunten.994,842,Q10A,1,584654.248,5806107.645,52.39865587,4.24422578,52° 23.919',4° 14.654',,POINT (584654.2479999997 5806107.645)
wingebieden_hoekpunten.995,843,Q10A,2,584661.2232,5806575.8722,52.40286332,4.24444668,52° 24.172',4° 14.667',,POINT (584661.2231999999 5806575.872199999)
wingebieden_hoekpunten.996,844,Q10A,3,584661.7614,5806611.9721,52.40318771,4.24446372,52° 24.191',4° 14.668',,POINT (584661.7614000002 5806611.972100001)
wingebieden_hoekpunten.997,845,Q10A,4,584661.9851,5806627.0486,52.40332318,4.24447083,52° 24.199',4° 14.668',,POINT (584661.9851000002 5806627.048599999)
wingebieden_hoekpunten.998,846,Q10A,5,584681.5039,5807937.2738,52.41509674,4.24508926,52° 24.906',4° 14.705',,POINT (584681.5038999999 5807937.273800001)
wingebieden_hoekpunten.999,847,Q10A,6,584776.7481,5814330.6486,52.47254657,4.24811249,52° 28.353',4° 14.887',,POINT (584776.7481000004 5814330.648600001)
wingebieden_hoekpunten.1000,848,Q10A,7,588256.5683,5814248.1409,52.4712535,4.29930773,52° 28.275',4° 17.958',,POINT (588256.5683000004 5814248.140900001)
wingebieden_hoekpunten.1001,849,Q10A,8,589251.6956,5814224.5459,52.47087964,4.31394745,52° 28.253',4° 18.837',,POINT (589251.6956000002 5814224.5459)
wingebieden_hoekpunten.1002,850,Q10A,9,588968.6182,5812712.2514,52.4573335,4.30937781,52° 27.440',4° 18.563',,POINT (588968.6182000004 5812712.2513999995)
wingebieden_hoekpunten.1003,851,Q10A,10,587597.3573,5805386.534,52.39171135,4.28728253,52° 23.503',4° 17.237',,POINT (587597.3573000003 5805386.534)
wingebieden_hoekpunten.1004,852,Q10A,11,585670.2621,5805858.7054,52.39626027,4.2590913,52° 23.776',4° 15.545',,POINT (585670.2620999999 5805858.705399999)
wingebieden_hoekpunten.1005,853,Q10A,12,585666.3209,5805859.671,52.39626956,4.25903364,52° 23.776',4° 15.542',,POINT (585666.3208999997 5805859.671)
wingebieden_hoekpunten.1006,854,Q10B,1,576466.4372,5805046.2444,52.3903205,4.12366761,52° 23.419',4° 07.420',,POINT (576466.4371999996 5805046.2444)
wingebieden_hoekpunten.1007,855,Q10B,2,579042.1699,5810650.0958,52.44032476,4.16283375,52° 26.419',4° 09.770',,POINT (579042.1699000001 5810650.095799999)
wingebieden_hoekpunten.1008,856,Q10B,3,581897.0389,5809337.125,52.42810303,4.20450159,52° 25.686',4° 12.270',,POINT (581897.0389 5809337.125)
wingebieden_hoekpunten.1009,857,Q10B,4,579323.7862,5803731.7519,52.37809865,4.16533567,52° 22.686',4° 09.920',,POINT (579323.7862 5803731.7519000005)
wingebieden_hoekpunten.1010,858,Q10B1,1,580751.955,5809863.755,52.43300689,4.18779147,52° 25.980',4° 11.267',,POINT (580751.9550000001 5809863.755000001)
wingebieden_hoekpunten.1011,859,Q10B1,2,578374.906,5809198.378,52.42737214,4.15267888,52° 25.642',4° 09.161',,POINT (578374.9060000004 5809198.3780000005)
wingebieden_hoekpunten.1012,860,Q10B1,3,579042.169,5810650.096,52.44032476,4.16283374,52° 26.419',4° 09.770',,POINT (579042.1689999998 5810650.096000001)
wingebieden_hoekpunten.1013,861,Q10C,1,585346.9053,5816778.1755,52.49445623,4.25713139,52° 29.667',4° 15.428',,POINT (585346.9052999998 5816778.1755)
wingebieden_hoekpunten.1014,862,Q10C,2,585460.8633,5817468.7551,52.50064534,4.25898681,52° 30.039',4° 15.539',,POINT (585460.8633000003 5817468.755100001)
wingebieden_hoekpunten.1015,863,Q10C,3,585559.8973,5817452.4324,52.5004831,4.26044117,52° 30.029',4° 15.626',,POINT (585559.8973000003 5817452.432399999)
wingebieden_hoekpunten.1016,864,Q10C,4,587434.1008,5817143.5314,52.49740945,4.2879627,52° 29.845',4° 17.278',,POINT (587434.1008000001 5817143.531400001)
wingebieden_hoekpunten.1017,865,Q10C,5,587434.0772,5817143.3913,52.4974082,4.28796231,52° 29.844',4° 17.278',,POINT (587434.0772000002 5817143.3913)
wingebieden_hoekpunten.1018,866,Q10C,6,587320.2354,5816452.6746,52.49121832,4.28610465,52° 29.473',4° 17.166',,POINT (587320.2353999997 5816452.6746)
wingebieden_hoekpunten.1019,867,Q10C,7,587320.2205,5816452.5906,52.49121757,4.2861044,52° 29.473',4° 17.166',,POINT (587320.2204999998 5816452.590600001)
wingebieden_hoekpunten.1020,868,Q10C,8,585622.0017,5816732.7867,52.49400516,4.26117073,52° 29.640',4° 15.670',,POINT (585622.0016999999 5816732.786699999)
wingebieden_hoekpunten.1021,869,Q10D,1,584853.5384,5816859.5394,52.49526451,4.24988688,52° 29.716',4° 14.993',,POINT (584853.5384 5816859.5394)
wingebieden_hoekpunten.1022,870,Q10D,2,584967.558,5817550.1055,52.5014536,4.25174223,52° 30.087',4° 15.105',,POINT (584967.5580000002 5817550.1055)
wingebieden_hoekpunten.1023,871,Q10D,3,585559.8973,5817452.4324,52.5004831,4.26044117,52° 30.029',4° 15.626',,POINT (585559.8973000003 5817452.432399999)
wingebieden_hoekpunten.1024,872,Q10D,4,587434.0772,5817143.3913,52.4974082,4.28796231,52° 29.844',4° 17.278',,POINT (587434.0772000002 5817143.3913)
wingebieden_hoekpunten.1025,873,Q10D,5,591469.651,5816477.943,52.49076547,4.34720872,52° 29.446',4° 20.833',,POINT (591469.6509999996 5816477.943)
wingebieden_hoekpunten.1026,874,Q10D,6,591355.7501,5815787.2036,52.48457637,4.34534217,52° 29.075',4° 20.721',,POINT (591355.7500999998 5815787.203600001)
wingebieden_hoekpunten.1027,875,Q10D,7,590280.179,5815964.4529,52.48634847,4.32955557,52° 29.181',4° 19.773',,POINT (590280.1789999995 5815964.4529)
wingebieden_hoekpunten.1028,876,Q10D,8,587320.2354,5816452.6746,52.49121832,4.28610465,52° 29.473',4° 17.166',,POINT (587320.2353999997 5816452.6746)
wingebieden_hoekpunten.1029,877,Q10D,9,585622.0017,5816732.7867,52.49400516,4.26117073,52° 29.640',4° 15.670',,POINT (585622.0016999999 5816732.786699999)
wingebieden_hoekpunten.1030,878,Q10E,1,587217.2432,5812893.7227,52.45924704,4.28365683,52° 27.555',4° 17.019',,POINT (587217.2432000004 5812893.7227)
wingebieden_hoekpunten.1031,879,Q10E,2,588256.5683,5814248.1409,52.4712535,4.29930773,52° 28.275',4° 17.958',,POINT (588256.5683000004 5814248.140900001)
wingebieden_hoekpunten.1032,880,Q10E,3,589043.5431,5815273.7044,52.48034334,4.31116423,52° 28.821',4° 18.670',,POINT (589043.5431000004 5815273.704399999)
wingebieden_hoekpunten.1033,881,Q10E,4,590233.5331,5814360.7112,52.47194207,4.32843454,52° 28.317',4° 19.706',,POINT (590233.5330999997 5814360.711200001)
wingebieden_hoekpunten.1034,882,Q10E,5,588968.6182,5812712.2514,52.4573335,4.30937781,52° 27.440',4° 18.563',,POINT (588968.6182000004 5812712.2513999995)
wingebieden_hoekpunten.1035,883,Q10E,6,588407.2959,5811980.7284,52.45084976,4.30092519,52° 27.051',4° 18.056',,POINT (588407.2959000003 5811980.728399999)
wingebieden_hoekpunten.1036,884,Q10F,1,584142.9523,5806874.2667,52.40562529,4.2369055,52° 24.338',4° 14.214',,POINT (584142.9523 5806874.2667)
wingebieden_hoekpunten.1037,885,Q10F,2,584681.5039,5807937.2738,52.41509674,4.24508926,52° 24.906',4° 14.705',,POINT (584681.5038999999 5807937.273800001)
wingebieden_hoekpunten.1038,886,Q10F,3,587198.9309,5812906.2215,52.4593623,4.28339066,52° 27.562',4° 17.003',,POINT (587198.9309 5812906.2215)
wingebieden_hoekpunten.1039,887,Q10F,4,588587.9206,5811795.2298,52.44915325,4.30353313,52° 26.949',4° 18.212',,POINT (588587.9205999998 5811795.229800001)
wingebieden_hoekpunten.1040,888,Q10F,5,585809.9399,5806080.2726,52.39822987,4.26120038,52° 23.894',4° 15.672',,POINT (585809.9398999996 5806080.272600001)
wingebieden_hoekpunten.1041,889,Q10F,6,585778.2293,5806095.3763,52.3983706,4.2607383,52° 23.902',4° 15.644',,POINT (585778.2292999998 5806095.3763)
wingebieden_hoekpunten.1042,890,Q10F,7,584661.9851,5806627.0486,52.40332318,4.24447083,52° 24.199',4° 14.668',,POINT (584661.9851000002 5806627.048599999)
wingebieden_hoekpunten.1043,891,Q10G,1,583487.3503,5804117.1366,52.38094382,4.22658322,52° 22.857',4° 13.595',,POINT (583487.3503 5804117.136600001)
wingebieden_hoekpunten.1044,892,Q10G,2,583660.2257,5807086.5091,52.407607,4.22986424,52° 24.456',4° 13.792',,POINT (583660.2257000003 5807086.509099999)
wingebieden_hoekpunten.1045,893,Q10G,3,584661.7614,5806611.9721,52.40318771,4.24446372,52° 24.191',4° 14.668',,POINT (584661.7614000002 5806611.972100001)
wingebieden_hoekpunten.1046,894,Q10G,4,585773.5793,5806085.1835,52.39827971,4.26066736,52° 23.897',4° 15.640',,POINT (585773.5793000003 5806085.183499999)
wingebieden_hoekpunten.1047,895,Q10G,5,585670.2621,5805858.7054,52.39626027,4.2590913,52° 23.776',4° 15.545',,POINT (585670.2620999999 5805858.705399999)
wingebieden_hoekpunten.1048,896,Q10G,6,585038.1367,5804473.0543,52.3839043,4.24945162,52° 23.034',4° 14.967',,POINT (585038.1366999997 5804473.054300001)
wingebieden_hoekpunten.1049,897,Q10H,1,585988.5241,5813754.0803,52.46717482,4.26579927,52° 28.030',4° 15.948',,POINT (585988.5241 5813754.0803)
wingebieden_hoekpunten.1050,898,Q10H,2,587814.8231,5816134.0634,52.48827528,4.2933032,52° 29.297',4° 17.598',,POINT (587814.8230999997 5816134.0634)
wingebieden_hoekpunten.1051,899,Q10H,3,589043.5418,5815273.7067,52.48034336,4.31116422,52° 28.821',4° 18.670',,POINT (589043.5417999998 5815273.706700001)
wingebieden_hoekpunten.1052,900,Q10H,4,587217.2432,5812893.7227,52.45924704,4.28365683,52° 27.555',4° 17.019',,POINT (587217.2432000004 5812893.7227)
wingebieden_hoekpunten.1053,901,Q10J,1,586298.9049,5815554.5416,52.48330843,4.27083321,52° 28.999',4° 16.250',,POINT (586298.9049000004 5815554.5416)
wingebieden_hoekpunten.1054,902,Q10J,2,587151.8109,5816605.815,52.49262167,4.28366475,52° 29.557',4° 17.020',,POINT (587151.8108999999 5816605.8149999995)
wingebieden_hoekpunten.1055,903,Q10J,3,591178.5075,5815942.8629,52.48600505,4.34277541,52° 29.160',4° 20.567',,POINT (591178.5075000003 5815942.8629)
wingebieden_hoekpunten.1056,904,Q10J,4,590733.5568,5815284.6511,52.48016336,4.33604535,52° 28.810',4° 20.163',,POINT (590733.5568000004 5815284.6511)
wingebieden_hoekpunten.1057,905,Q10J,5,590195.4591,5814389.246,52.47220483,4.3278819,52° 28.332',4° 19.673',,POINT (590195.4590999996 5814389.245999999)
wingebieden_hoekpunten.1058,906,Q10J,6,589043.8893,5815272.7852,52.48033502,4.31116909,52° 28.820',4° 18.670',,POINT (589043.8892999999 5815272.7852)
wingebieden_hoekpunten.1059,907,Q10J,7,587814.9858,5816136.0466,52.48829308,4.29330612,52° 29.298',4° 17.598',,POINT (587814.9857999999 5816136.046599999)
wingebieden_hoekpunten.1060,908,Q10J,8,586962.6174,5815034.3353,52.47852746,4.28046859,52° 28.712',4° 16.828',,POINT (586962.6173999999 5815034.3353)
wingebieden_hoekpunten.1061,909,Q10K,1,586010.2257,5811666.2632,52.44840597,4.26558043,52° 26.904',4° 15.935',,POINT (586010.2257000003 5811666.2632)
wingebieden_hoekpunten.1062,910,Q10K,2,586785.6578,5813195.9204,52.46203195,4.27738513,52° 27.722',4° 16.643',,POINT (586785.6578000002 5813195.920399999)
wingebieden_hoekpunten.1063,911,Q10K,3,587198.9309,5812906.2215,52.4593623,4.28339066,52° 27.562',4° 17.003',,POINT (587198.9309 5812906.2215)
wingebieden_hoekpunten.1064,912,Q10K,4,586432.6767,5811393.7758,52.44589017,4.2717243,52° 26.753',4° 16.303',,POINT (586432.6766999997 5811393.775800001)
wingebieden_hoekpunten.1065,913,Q10L,1,586010.2257,5811666.2632,52.44840597,4.26558043,52° 26.904',4° 15.935',,POINT (586010.2257000003 5811666.2632)
wingebieden_hoekpunten.1066,914,Q10L,2,585507.2278,5812002.1147,52.45150359,4.25826714,52° 27.090',4° 15.496',,POINT (585507.2278000005 5812002.114700001)
wingebieden_hoekpunten.1067,915,Q10L,3,586324.0337,5813519.1541,52.46501035,4.27067603,52° 27.901',4° 16.241',,POINT (586324.0336999996 5813519.154100001)
wingebieden_hoekpunten.1068,916,Q10L,4,586785.6589,5813195.9215,52.46203196,4.27738515,52° 27.722',4° 16.643',,POINT (586785.6589000002 5813195.921499999)
wingebieden_hoekpunten.1069,921,Q10R,1,583674.7301,5807106.25,52.40778222,4.23008235,52° 24.467',4° 13.805',,POINT (583674.7301000003 5807106.25)
wingebieden_hoekpunten.1070,922,Q10R,2,585777.6599,5806105.8199,52.39846456,4.26073261,52° 23.908',4° 15.644',,POINT (585777.6599000003 5806105.8199000005)
wingebieden_hoekpunten.1071,923,Q10R,3,585049.46,5804499.7001,52.38414204,4.24962471,52° 23.049',4° 14.977',,POINT (585049.46 5804499.700099999)
