Openbare ruimte;Straatcode        (BAG-id);Huisnr van;Huisnr t/m;Postcode;Wijk;Woonplaats;Type;
Groenestraat;0268300000001116;245;277;6531 HK;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;262;282;6531 JB;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;279;299;6531 HL;10 - Nije Veld;Nijmegen;Weg;
Groenestraat;0268300000001116;284;288;6531 JC;11 - Hazenkamp;Nijmegen;Weg;
Groenestraat;0268300000001116;294;336;6531 JC;10 - Nije Veld;Nijmegen;Weg;
Groenestraat;0268300000001116;301;323;6531 HM;10 - Nije Veld;Nijmegen;Weg;
Groenestraat;0268300000001116;327;337;6531 HN;10 - Nije Veld;Nijmegen;Weg;
Groenestraat;0268300000001116;338;350;6531 JC;23 - Heseveld;Nijmegen;Weg;
Groenestraat;0268300000001116;339;343;6531 HN;23 - Heseveld;Nijmegen;Weg;
Groenestraat;0268300000001116;345;363;6531 HP;23 - Heseveld;Nijmegen;Weg;
Groenestraat;0268300000001116;352;358;6531 JD;23 - Heseveld;Nijmegen;Weg;
Groenewoud;0268300000001563;;;;;Nijmegen;Administratief gebied;
Groenewoudseweg;0268300000001117;1;21;6524 TM;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;2;14;6524 TZ;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;18;34;6524 VA;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;23;31;6524 TN;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;33;33;6524 TN;08 - Groenewoud;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;36;64;6524 VB;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;41;49;6524 TP;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;51;61;6524 TR;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;66;76;6524 VC;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;80;86;6524 VD;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;275;289;6524 TV;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;291;299;6524 TW;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;301;317;6524 TX;03 - Galgenveld;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;308;354;6525 EL;17 - Heijendaal;Nijmegen;Weg;
Groenewoudseweg;0268300000001117;367;403;6525 EL;17 - Heijendaal;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;2;34;6521 DL;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;3;57;6521 DA;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;36;52;6521 DM;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;58;82;6521 DN;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;59;79;6521 DB;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;81;109;6521 DC;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;84;106;6521 DP;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;110;142;6521 DR;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;111;137;6521 DD;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;139;159;6521 DE;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;144;196;6521 DS;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;161;187;6521 DG;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;189;215;6521 DH;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;198;246;6521 DT;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;217;261;6521 DJ;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;248;280;6521 DV;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;263;309;6521 DK;04 - Altrade;Nijmegen;Weg;
Groesbeeksedwarsweg;0268300000000495;282;306;6521 DW;04 - Altrade;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;1;5;6524 CJ;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;2;12;6524 DA;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;7;19;6524 CK;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;14;24;6524 DB;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;21;27;6524 CL;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;26;34;6524 DC;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;29;39;6524 CM;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;36;46;6524 DD;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;41;53;6524 CN;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;48;56;6524 DE;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;55;67;6524 CP;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;58;70;6524 DG;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;69;73;6524 CR;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;72;88;6524 DH;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;75;103;6524 CS;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;90;96;6524 DJ;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;98;112;6524 DK;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;105;127;6524 CT;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;114;118;6524 DL;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;120;136;6524 DM;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;129;145;6524 CV;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;138;152;6524 DN;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;147;159;6521 CN;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;158;168;6521 CP;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;161;177;6523 NP;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;170;184;6521 CR;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;179;189;6523 NR;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;186;200;6523 PC;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;191;209;6523 NS;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;202;210;6523 PD;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;211;217;6523 NT;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;212;220;6523 PE;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;219;225;6523 NV;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;222;230;6523 PG;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;227;249;6523 NW;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;232;242;6523 PH;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;244;256;6523 PJ;03 - Galgenveld;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;251;271;6523 NX;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;293;297;6523 NZ;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;306;324;6523 PK;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;313;339;6523 PA;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;326;340;6523 PL;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;342;356;6523 PM;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;351;351;6523 PB;07 - Kwakkenberg;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;351;351;6523 PB;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;362;386;6523 PN;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;404;428;6523 PP;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;436;450;6523 PR;08 - Groenewoud;Nijmegen;Weg;
Groesbeekseweg;0268300000001118;452;470;6523 PS;08 - Groenewoud;Nijmegen;Weg;
Groot Bethlehem;0268300000000267;1;59;6511 CZ;01 - Stadscentrum;Nijmegen;Weg;
Groot Bethlehem;0268300000000267;2;58;6511 CZ;01 - Stadscentrum;Nijmegen;Weg;
Groot-Brittanniëstraat;0268300000000438;4;110;6663 HT;70 - Lent;Lent;Weg;
Groot-Brittanniëstraat;0268300000000438;101;131;6663 JC;70 - Lent;Lent;Weg;
Groot-Brittanniëstraat;0268300000000438;112;162;6663 HV;70 - Lent;Lent;Weg;
Groot-Brittanniëstraat;0268300000000438;164;236;6663 HW;70 - Lent;Lent;Weg;
Groothandelsweg;0268300000000318;1;9;6515 AH;60 - Ressen;Nijmegen;Weg;
Groothandelsweg;0268300000000318;6;16;6515 AJ;60 - Ressen;Nijmegen;Weg;
Grootstal;0268300000001570;;;;;Nijmegen;Administratief gebied;
Grootstalselaan;0268300000001119;9;141;6533 KH;15 - Grootstal;Nijmegen;Weg;
Grootstalselaan;0268300000001119;24;80;6533 KK;15 - Grootstal;Nijmegen;Weg;
Grootstalselaan;0268300000001119;82;116;6533 KL;15 - Grootstal;Nijmegen;Weg;
Grootstalselaan;0268300000001119;149;149;6533 KH;16 - Hatert;Nijmegen;Weg;
Grote Boel;0268300000001762;1;129;6515 XA;60 - Ressen;Nijmegen;Weg;
Grote Boel;0268300000001762;20;94;6515 XA;60 - Ressen;Nijmegen;Weg;
Grote Boel;0268300000001541;;;;;Nijmegen;Administratief gebied;
Grote Markt;0268300000001120;3;25;6511 KA;01 - Stadscentrum;Nijmegen;Weg;
Grote Markt;0268300000001120;4;24;6511 KA;01 - Stadscentrum;Nijmegen;Weg;
Grote Markt;0268300000001120;25;25;6511 KA;00 - Benedenstad;Nijmegen;Weg;
Grote Markt;0268300000001120;26;42;6511 KB;01 - Stadscentrum;Nijmegen;Weg;
Grote Markt;0268300000001120;27;41;6511 KB;01 - Stadscentrum;Nijmegen;Weg;
Grotestraat;0268300000001121;1;97;6511 VB;00 - Benedenstad;Nijmegen;Weg;
Grotestraat;0268300000001121;2;76;6511 VD;00 - Benedenstad;Nijmegen;Weg;
Gruitberg;0268300000001122;21;49;6511 KV;01 - Stadscentrum;Nijmegen;Weg;
Gruitberg;0268300000001122;22;48;6511 KV;01 - Stadscentrum;Nijmegen;Weg;
Guido Gezellestraat;0268300000001123;1;25;6531 CT;10 - Nije Veld;Nijmegen;Weg;
Guido Gezellestraat;0268300000001123;2;38;6531 CW;10 - Nije Veld;Nijmegen;Weg;
Guido Gezellestraat;0268300000001123;40;68;6531 CX;10 - Nije Veld;Nijmegen;Weg;
Guido Gezellestraat;0268300000001123;47;69;6531 CV;10 - Nije Veld;Nijmegen;Weg;
Gulden Wagengas;0268300000000173;1;11;6511 CV;00 - Benedenstad;Nijmegen;Weg;
Gulden Wagengas;0268300000000173;2;12;6511 CV;00 - Benedenstad;Nijmegen;Weg;
Guldenstraat;0268300000000203;1;17;6532 RK;10 - Nije Veld;Nijmegen;Weg;
Guldenstraat;0268300000000203;2;20;6532 RL;10 - Nije Veld;Nijmegen;Weg;
Guyotstraat;0268300000001124;1;11;6524 AV;04 - Altrade;Nijmegen;Weg;
Guyotstraat;0268300000001124;2;10;6524 AV;04 - Altrade;Nijmegen;Weg;
Haagbeukstraat;0268300000000412;1;35;6663 EE;70 - Lent;Lent;Weg;
Haagbeukstraat;0268300000000412;2;74;6663 EG;70 - Lent;Lent;Weg;
Hackfortstraat;0268300000001125;1;19;6535 PM;16 - Hatert;Nijmegen;Weg;
Hackfortstraat;0268300000001125;2;32;6535 PN;16 - Hatert;Nijmegen;Weg;
Halfgeleiderweg;0268300000001713;6;8;6534 AV;12 - Goffert;Nijmegen;Weg;
Halve Weg;0268300000000319;1;1;6515 AM;50 - Oosterhout;Nijmegen;Weg;
Halve Weg;0268300000000319;2;6;6515 AM;50 - Oosterhout;Nijmegen;Weg;
Halvegas;0268300000001854;1;9;6511 XN;00 - Benedenstad;Nijmegen;Weg;
Halvegas;0268300000001854;2;12;6511 XN;00 - Benedenstad;Nijmegen;Weg;
Handelsweg;0268300000001126;2;50;6541 CT;25 - Haven- en industrieterrein;Nijmegen;Weg;
Handelsweg;0268300000001126;7;75;6541 CS;25 - Haven- en industrieterrein;Nijmegen;Weg;
Hanengas;0268300000000079;;;;;Nijmegen;Weg;
Hannah Arendtstraat;0268300000001728;4;6;6663 LD;70 - Lent;Lent;Weg;
Hannah Arendtstraat;0268300000001728;11;21;6663 LD;70 - Lent;Lent;Weg;
Harpstraat;0268300000001127;1;25;6544 XP;24 - Neerbosch-Oost;Nijmegen;Weg;
Harpstraat;0268300000001127;2;28;6544 XS;24 - Neerbosch-Oost;Nijmegen;Weg;
Harpstraat;0268300000001127;27;39;6544 XR;24 - Neerbosch-Oost;Nijmegen;Weg;
Harpstraat;0268300000001127;30;56;6544 XT;24 - Neerbosch-Oost;Nijmegen;Weg;
Harriët Freezerlaan;0268300000000102;1;25;6532 SL;12 - Goffert;Nijmegen;Weg;
Harriët Freezerlaan;0268300000000102;2;88;6532 SM;12 - Goffert;Nijmegen;Weg;
Hatert;0268300000001571;;;;;Nijmegen;Administratief gebied;
Hatertse Hei;0268300000001569;;;;;Nijmegen;Administratief gebied;
Hatertsebrug;0268300000001676;;;;;Nijmegen;Kunstwerk;
Hatertseveldweg;0268300000001128;18;140;6531 ZE;21 - Wolfskuil;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;29;41;6531 ZB;21 - Wolfskuil;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;43;53;6531 ZC;21 - Wolfskuil;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;103;135;6531 ZD;21 - Wolfskuil;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;192;228;6532 XV;23 - Heseveld;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;235;285;6532 XR;23 - Heseveld;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;236;264;6532 XW;23 - Heseveld;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;266;290;6532 XX;23 - Heseveld;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;287;311;6532 XS;23 - Heseveld;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;292;350;6532 XZ;23 - Heseveld;Nijmegen;Weg;
Hatertseveldweg;0268300000001128;313;341;6532 XT;23 - Heseveld;Nijmegen;Weg;
Hatertseweg;0268300000001129;1;11;6533 AA;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;8;14;6533 AL;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;13;45;6533 AB;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;18;28;6533 AM;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;30;46;6533 AN;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;47;93;6533 AC;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;48;54;6533 AP;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;58;86;6533 AR;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;95;157;6533 AD;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;110;138;6533 AS;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;160;184;6533 AT;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;163;199;6533 AE;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;192;222;6533 AV;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;201;221;6533 AG;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;223;257;6533 AH;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;224;244;6533 AW;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;246;266;6533 AX;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;265;293;6533 AJ;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;270;292;6533 GM;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;294;316;6533 GN;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;295;309;6533 AK;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;313;359;6533 GC;14 - Hatertse Hei;Nijmegen;Weg;
Hatertseweg;0268300000001129;318;340;6533 GP;13 - St. Anna;Nijmegen;Weg;
Hatertseweg;0268300000001129;361;383;6533 GD;14 - Hatertse Hei;Nijmegen;Weg;
Hatertseweg;0268300000001129;400;488;6533 GV;15 - Grootstal;Nijmegen;Weg;
Hatertseweg;0268300000001129;401;407;6533 GE;14 - Hatertse Hei;Nijmegen;Weg;
Hatertseweg;0268300000001129;415;445;6533 GG;14 - Hatertse Hei;Nijmegen;Weg;
Hatertseweg;0268300000001129;451;469;6533 GH;14 - Hatertse Hei;Nijmegen;Weg;
Hatertseweg;0268300000001129;471;499;6533 GJ;14 - Hatertse Hei;Nijmegen;Weg;
Hatertseweg;0268300000001129;490;520;6533 GW;15 - Grootstal;Nijmegen;Weg;
Hatertseweg;0268300000001129;503;513;6533 GK;14 - Hatertse Hei;Nijmegen;Weg;
Hatertseweg;0268300000001129;522;544;6533 GX;15 - Grootstal;Nijmegen;Weg;
Hatertseweg;0268300000001129;546;572;6535 ZV;16 - Hatert;Nijmegen;Weg;
Hatertseweg;0268300000001129;574;586;6535 ZW;16 - Hatert;Nijmegen;Weg;
Hatertseweg;0268300000001129;588;600;6535 ZX;16 - Hatert;Nijmegen;Weg;
Hatertseweg;0268300000001129;602;630;6535 ZZ;16 - Hatert;Nijmegen;Weg;
Hatertseweg;0268300000001129;615;663;6533 GL;15 - Grootstal;Nijmegen;Weg;
Hatertseweg;0268300000001129;665;755;6535 ZR;16 - Hatert;Nijmegen;Weg;
Hatertseweg;0268300000001129;757;813;6535 ZS;16 - Hatert;Nijmegen;Weg;
Hatertseweg;0268300000001129;815;845;6535 ZT;16 - Hatert;Nijmegen;Weg;
Haven- en industrieterrein;0268300000001578;;;;;Nijmegen;Administratief gebied;
Havenweg;0268300000001130;11;15;6541 AD;20 - Biezen;Nijmegen;Weg;
Havenweg;0268300000001130;14;30;6541 AD;20 - Biezen;Nijmegen;Weg;
Havikstraat;0268300000001131;1;37;6541 PL;20 - Biezen;Nijmegen;Weg;
Havikstraat;0268300000001131;2;32;6541 PM;20 - Biezen;Nijmegen;Weg;
Hazelaarstraat;0268300000001132;1;45;6523 GA;06 - Hengstdal;Nijmegen;Weg;
Hazelaarstraat;0268300000001132;2;38;6523 GB;06 - Hengstdal;Nijmegen;Weg;
Hazenhof;0268300000001784;3;7;6531 KW;11 - Hazenkamp;Nijmegen;Weg;
Hazenkamp;0268300000001566;;;;;Nijmegen;Administratief gebied;
Hazenkampseweg;0268300000001133;1;19;6531 NA;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;4;20;6531 NJ;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;21;39;6531 NB;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;22;38;6531 NK;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;41;87;6531 NC;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;44;74;6531 NL;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;76;98;6531 NM;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;89;127;6531 ND;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;100;128;6531 NN;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;129;157;6531 NE;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;130;166;6531 NP;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;168;312;6531 NR;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;255;291;6531 NG;11 - Hazenkamp;Nijmegen;Weg;
Hazenkampseweg;0268300000001133;293;321;6531 NH;11 - Hazenkamp;Nijmegen;Weg;
Heemraadstraat;0268300000001134;2;6;6525 TH;18 - Brakkenstein;Nijmegen;Weg;
Heemraadstraat;0268300000001134;3;9;6525 TG;18 - Brakkenstein;Nijmegen;Weg;
Heemraadstraat;0268300000001134;10;10;6525 TJ;18 - Brakkenstein;Nijmegen;Weg;
Heemraadstraat;0268300000001134;12;232;6525 TK;18 - Brakkenstein;Nijmegen;Weg;
Hees;0268300000001576;;;;;Nijmegen;Administratief gebied;
Heeskesacker;0268300000000280;1001;1023;6546 JA;40 - 't Acker;Nijmegen;Weg;
Heeskesacker;0268300000000280;1101;1135;6546 JB;40 - 't Acker;Nijmegen;Weg;
Heeskesacker;0268300000000280;1102;1166;6546 JC;40 - 't Acker;Nijmegen;Weg;
Heeskesacker;0268300000000280;1201;1255;6546 JD;40 - 't Acker;Nijmegen;Weg;
