OBJECTID,GPGIDENT,GPGZMRPL,GPGWNTPL,IWS_GPGONDP,IWS_GPGBOVP,IWS_GPGAFWONDP,IWS_GPGAFWBOVP,HOOFDSTROOMGEBIED,DEELSTROOMGEBIED,STROOMGEBIED,GLOBALID,INSP_GEBVOLGNR,IWS_MEMO,Shape__Area,Shape__Length
172,RM104,4.7,4.45,4.45,4.7,,,2,13,10,ffccf10a-8030-4a5b-bae1-2e878945f0da,ZW.250,,6171210.19098663,20001.3257857081
173,RM100,3.9,3.85,3.85,3.9,,,2,4,3,ee5c0e83-02b4-4fb3-aa18-d6969cd1eeff,ZW.250,,2440391.09985352,10791.2454900761
174,WA174,2.5,2.1,2.1,2.5,,,2,13,10,ca4bc5b8-0069-4aa1-8c4c-7f67e25cd0f4,ZW.250,,2592102.48766327,11012.1660577387
175,WA192,3.4,3.1,3.1,3.4,,,2,22,9,b33de6a8-ba25-4319-9f04-0bc05bb3723f,ZW.250,,446105.641021729,3837.53136421968
176,WA186,3.45,3,3,3.45,,,2,13,10,37301522-b4f7-432b-8bdf-b0f4c3947670,ZW.250,,825508.004173279,4042.5510161848
177,WA176,2.85,2.65,2.65,2.85,,,2,13,10,ec835e92-65f7-408d-8550-bbcbc7a7a1c0,ZW.250,,476355.709953308,2983.75348115314
178,WA188,4.15,3.8,3.8,4.15,,,2,13,10,6f596492-3518-42fd-b7b3-d72603f2f03c,ZW.250,,709658.762924194,4204.02854414866
179,WA184,3.1,3,3,3.1,,,2,13,10,3182950e-d13e-4e00-b957-5fdc9cab3829,ZW.250,,155050.36466217,2530.38420661877
180,VH2098,-1.45,-1.45,-1.45,-1.45,,,1,19,1,dab36993-57ca-4fce-adbc-fcdee467d7ce,ZR.246,,456598.440574646,2713.43428295617
181,OV646,10.65,10.6,10.6,10.65,,,2,3,2,77920dc2-f112-4a16-b5c0-5d17434f4dcd,ZW.250,,237453.682380676,2709.03547932699
182,VH2097,-2.2,-2.3,-2.3,-2.2,,,1,9,1,b5df31b1-780b-43e1-adf4-d73dc1732cc3,ZR.246,,161338.884506226,2555.52292478474
183,VL285,2.66,2.66,2.66,2.66,,,1,20,7,b4a27a05-c918-4983-961b-d897f8343269,ZR.246,,58888.4375076294,951.959156969515
184,VL286,2.54,2.54,2.54,2.54,,,1,20,7,56285eda-1455-44a2-aa55-ff6603f82b62,ZR.246,,31430.3085403442,834.59902441308
185,VH2099,,,,,,,1,1,1,4fa6c98f-c5f5-4c0d-af7b-efe93000a75d,ZR.246,,14200.7874069214,502.802246920905
186,MV213,13.1,13.1,13.1,13.1,,,2,10,11,3ada473f-abf3-40fd-b077-be5ed93aa412,ZW.250,,274852.880531311,3092.55941288731
187,VH81,-2.5,-2.5,-2.5,-2.5,,,1,1,1,79e727fd-c3b5-4bff-a8b4-862aa92b3059,ZR.246,,20404.1031036377,791.206861226134
188,MV008,13.7,13.65,13.65,13.7,,,2,13,10,f3963cb5-ed92-42d1-aa39-73f36c8d42bf,ZW.250,,303102.807037354,4685.1397334987
189,79,-0.5,-0.7,-0.7,-0.5,,,5,68,14,7110835f-e105-4870-9496-e5b847f9d9bc,IJ.247,,57483.2820205688,1248.37084504442
190,81,-1.85,-1.95,-1.95,-1.85,,,5,82,14,0eaa72b5-0b68-43dd-8c91-0938bf8a60de,ZR.248,,23038.6971893311,831.458333399836
191,VH43,-1.4,-1.5,-1.5,-1.4,,,1,1,1,aee61de9-b9c6-4def-a5dd-4965c611efa0,ZR.246,,574925.677062988,3214.62529497072
192,VL196,2.15,2.05,2.05,2.15,,,1,20,7,5f20f972-2a58-491e-9243-b169dc467433,ZR.246,,294852.80770874,2608.43634688589
193,VL193,1.95,1.6,1.6,1.95,,,1,20,7,c1392775-e8b1-4d04-af54-0ed2c61ac47a,ZR.246,,1141693.4695816,5887.2593931576
194,VH93,0.45,0.15,0.15,0.45,,,1,1,1,a0ccc430-341c-4854-bdf5-b4df53cba961,ZR.246,,1820185.7423172,7150.04465334293
195,VH50,-1.2,-1.4,-1.4,-1.2,,,1,21,1,ceb1622d-645e-4c93-b331-9e36459dce14,ZR.246,,260620.484069824,2465.23696831137
196,VH54,-1.09,-1.39,-1.39,-1.09,,,1,16,1,70743102-960f-4045-afc0-83e3c2812dcc,ZR.246,,2224339.00844574,8723.78688553922
197,VH91A,-0.36,-0.36,-0.36,-0.36,,,1,1,1,7885e61c-5c29-4e69-a0fa-62e4c92ffaad,ZR.246,,914575.074462891,4034.50749382549
198,VH107,-0.55,-0.8,-0.8,-0.55,,,2,25,10,7312efc4-9dcf-435b-ba94-7c49839c2212,ZW.250,,322464.70513916,3757.68766567597
199,VH67,-0.2,-0.5,-0.5,-0.2,,,1,16,8,0e8911b1-6efd-4471-87ec-d81922a40bfc,ZR.246,,640314.652931213,5691.62593516386
200,VL203,10.1,9.96,9.96,10.1,,,2,10,11,c400f717-7a16-4261-977b-4f386769ae89,ZW.250,,620855.534255981,3634.67689428889
201,RM016B,5.4,5.1,5.1,5.4,,,2,4,3,2d79087a-0dbc-47c2-a918-64e3edf0eb49,ZW.250,,719355.434989929,4377.74093665501
202,RM432,8.5,8.5,8.5,8.5,,,2,13,10,9d9fc29f-9f2a-443a-94ac-a0fbf225faa0,ZW.250,,42761.7496566772,854.567410650374
203,RM433,8.7,8.7,8.7,8.7,,,2,13,10,275024f8-8a9f-4705-a935-3bdde5c431da,ZW.250,,8519.21718597412,662.432064914777
204,82,-0.85,-1,-1,-0.85,,,5,29,12,86f7b08d-2826-4e7e-bdc4-103fc7af0faa,DM.241,,741035.349639893,4302.95184673235
205,83,-0.6,-0.8,-0.8,-0.6,,,5,29,12,1bf74bed-e20e-418d-b9d2-c17405ab3f0f,DM.241,,327017.37827301,2467.04527820966
206,86,-0.25,-0.45,-0.45,-0.25,,,5,29,12,97b2c045-68c4-4f73-8768-7d74b642308e,DM.241,,648232.949226379,4032.16010093644
207,87,-0.1,-0.3,-0.3,-0.1,,,5,29,12,5c7c7f61-acae-41a6-bf74-0ae2708d8a79,VM.243,,426915.473526001,2966.87814589475
208,88,-0.6,-0.8,-0.8,-0.6,,,5,29,12,2a9ceda7-f1dd-4c9f-82c2-a9b9b9e34fcb,DM.241,,469513.616462708,2751.2112717796
209,VL211,1.45,1.45,1.45,1.45,,,1,12,5,33c91a0f-58f1-446b-8e14-e779f90ec426,Fryslan,,5549542.35717773,14678.1450584324
210,VH51,-1,-1.45,-1.45,-1,,,1,16,1,699bab60-c51d-41d4-a963-a420659b4e18,ZR.246,,4845217.27701569,11774.1489257989
211,VH70B,-0.55,-0.8,-0.8,-0.55,,,1,2,8,8e5ccfb2-7bd3-415a-8176-f5ef1027f6b1,ZR.242,,64321.0461425781,1152.04442166832
212,VL60A,-0.1,-0.6,-0.6,-0.1,,,1,12,1,9a1cac10-711f-478d-96b2-a6c627f56123,ZR.246,,861963.652420044,4505.70418082237
213,VH51OP,-1.2,-1.4,-1.4,-1.2,,,1,12,5,462c48f2-1f08-432e-86ce-601cc4445da6,ZR.246,,262299.179161072,3969.45893026758
214,VH2105,-1.3,-1.3,-1.3,-1.3,,,1,1,1,94a41e56-5199-4c69-9055-52090eea1a9c,ZR.246,,14475.4838638306,581.450025470452
215,VL251,3.75,3.25,3.25,3.75,,,1,20,7,cd44e88d-1bea-45a1-a8c0-1662431cbd66,ZR.246,,434756.706298828,3741.12196984242
216,RM417,10.6,10.6,10.6,10.6,,,2,13,10,d8ebb63e-fbd8-4a59-ab41-e972e5dd871f,ZW.250,,1963866.75537872,9065.44633758626
217,RM418,11,11,11,11,,,2,13,10,1fac2d7a-65f1-4488-9861-0a21ed163d4d,ZW.250,,583426.737464905,3134.55323665686
218,RM419,10.9,10.9,10.9,10.9,,,2,13,10,64ac321f-b56d-4e37-839a-0986334f792b,ZW.250,,385670.080482483,4077.61555001222
219,RM422,10.7,10.6,10.6,10.7,,,2,13,10,60cd6ce2-6319-4078-aeb3-679a34e5659e,ZW.250,,227072.387252808,2214.76135578306
220,RM423,10.45,10.4,10.4,10.45,,,2,13,10,d832c0dc-88de-4ff8-a762-7f73e638887c,ZW.250,,287241.257606506,3189.25203370849
221,MV138,12.1,12.1,12.1,12.1,,,2,17,6,cc6cc0dc-9a5b-4ffd-84a4-1d28a7d82d0d,ZW.250,,716628.879570007,9626.99972257944
222,MV140,11.4,11.4,11.4,11.4,,,2,17,6,157e45db-1628-496f-9fc0-bdd908fced1e,ZW.250,,517502.380783081,3409.41545428537
223,MV142,10,9.8,9.8,10,,,2,17,6,cded4800-00c8-4a02-a62b-8ecdad4d396d,ZW.250,,1097313.76344299,5258.46707459149
224,MV146,9.97,9.97,9.97,9.97,,,2,17,6,de924a2b-20e6-47f8-87bd-dadeffb8eb17,ZW.250,,104791.400497437,2985.60153190038
225,MV150,9.1,8.6,8.6,9.1,,,2,17,6,50062ca4-020e-44ca-8b73-b44d6d70fd9e,ZW.250,,1180838.67974091,8439.32541151676
226,VL197,2.15,1.95,1.95,2.15,,,1,20,7,3c695a1e-41ae-41af-9d29-20496f17929c,ZR.246,,534232.954734802,2977.68860056758
227,VL241,4.6,4.4,4.4,4.6,,,1,20,7,3b8d479d-ee00-4ea9-a6bd-e16a2d39e947,ZR.246,,8894133.65411377,25415.4197254812
228,VH91,-0.47,-0.55,-0.55,-0.47,,,1,1,1,b46191f0-af4d-4fff-b8e4-df13847cabfb,ZR.246,,556571.115829468,3164.91167698969
229,VL192,1.4,1.05,1.05,1.4,,,1,20,7,bef2e957-28f5-4f45-832f-8130c862d5e9,ZR.246,,2238529.03224182,6998.8865179436
230,VH244,-1.17,-1.47,-1.47,-1.17,,,1,16,1,8c729a67-1372-429e-a7f4-0374489491b4,ZR.246,,2800822.62569427,8829.25813616773
231,SM018,10.8,10.4,10.4,10.8,,,2,10,11,3e65bc57-164d-48af-8ad8-6f970a27317b,ZW.250,,1093214.37220001,5195.23845171378
232,VL127,5.8,5.8,5.8,5.8,,,1,20,7,07dd758b-024f-492c-8082-d7f228d0c03c,ZR.246,,1008690.43891907,6002.10193177383
233,VL243,5.95,5.95,5.95,5.95,,,1,20,7,9d48c608-adac-4d33-a729-6f672175db8c,ZR.246,,1144102.29667664,6182.57343726015
234,RM424,10.25,10.25,10.25,10.25,,,2,13,10,e439ef38-6046-4a16-8b68-5528cadc07a1,ZW.250,,107992.021484375,2499.17801107523
235,RM425,9.75,9.75,9.75,9.75,,,2,13,10,0227ba48-665a-4776-932e-96a97ee0b183,ZW.250,,29631.7070007324,994.122130226053
236,RM426,8.75,8.75,8.75,8.75,,,2,17,6,9176981b-8b7d-4872-bdc9-71f87d3698e2,ZW.250,,305651.113494873,3951.9852088819
237,RM427,8.8,8.8,8.8,8.8,,,2,13,10,59670853-fe0c-4881-903a-29da9aafabdb,ZW.250,,80312.204536438,1559.28361493679
238,RM428,8,8,8,8,,,2,17,6,33875ca4-613b-4905-805d-57666f063ad5,ZW.250,,680217.207496643,5154.66914563071
239,RM429,9.7,9.7,9.7,9.7,,,2,13,10,1546e171-89ff-4a51-b94f-aee263ea4539,ZW.250,,22211.815322876,1837.53837033624
240,RM430,10,10,10,10,,,2,13,10,04006da3-b78e-416b-8d22-f0a3e6a27bab,ZW.250,,178668.662376404,2491.77590002423
241,RM431,9.25,9.25,9.25,9.25,,,2,13,10,2d8c5897-09ff-4994-bcae-c4a871450a5f,ZW.250,,84128.1350860596,1693.46611700165
242,MV154,9.85,9.35,9.35,9.85,,,2,17,6,437a3160-96f4-4a92-b35e-9fb9b99ff56e,ZW.250,,279958.504806519,2667.86602040253
243,MV156,11,10.35,10.35,11,,,2,17,6,31050201-1c34-4714-ba93-da1960663767,ZW.250,,288714.047462463,3195.99779556102
244,MV158,11,10.9,10.9,11,,,2,17,6,911ec2f7-b1f3-4cc6-b45c-5e349995a148,ZW.250,,770125.296829224,4868.01103682995
245,MV162,11.76,11.76,11.76,11.76,,,2,17,6,fb9dbe80-22a0-4ea7-8f15-5422dfb7cd2c,ZW.250,,308958.445327759,3557.0421353753
246,MV164,12.3,11.85,11.85,12.3,,,2,17,6,150665a5-4552-48e8-bf73-52b9cca0b0d3,ZW.250,,943432.895568848,4503.31542961397
247,MV166,11.4,11.4,11.4,11.4,,,2,17,6,51ef39b8-c80b-4fa3-8a29-f713766fadbc,ZW.250,,217661.288284302,2430.23852240294
248,MV168,11.5,11.5,11.5,11.5,,,2,17,6,f26948bf-c18e-498a-abdd-935bea57c12f,ZW.250,,167434.382072449,1839.91148591215
249,RM036,4.7,4.6,4.6,4.7,,,2,13,10,7a9b9fb9-002e-4c8b-8b7b-78dfc1b5200f,ZW.250,,3156519.820755,15651.6235285555
250,RM214,5.55,5.25,5.25,5.55,,,2,13,10,0cffc752-95bd-4e79-8d88-b4e569acd15f,ZW.250,,44794.6695556641,1406.38373465806
251,RM216,6.25,5.9,5.9,6.25,,,2,13,10,f5685431-45b5-4ede-9ea8-39883c4a3137,ZW.250,,794021.038650513,4754.13868064814
252,RM206,6.85,6.55,6.55,6.85,,,2,13,10,54e4827c-2ac6-4d46-9bb7-de357d632007,ZW.250,,807591.761795044,4384.9817193898
253,MV199,11,10.8,10.8,11,,,2,17,6,848a91ac-02e7-4080-a1f2-821f30eb1f77,ZW.250,,129139.525772095,1495.61560771748
254,OV642,,,,,,,2,3,2,12b839ad-41c8-4cf8-9fa8-984a34ccc69a,ZW.250,,6585.33127593994,842.652127132349
255,RM446,11.25,11.2,11.2,11.25,,,2,13,10,e117235f-cf8c-443b-a394-461792c758f0,ZW.250,,221239.47845459,2232.96215143363
256,MV200,12.7,12.1,12.1,12.7,,,2,17,6,255a8a67-2fc3-4698-a159-8636a34b6f21,ZW.250,,846965.029632568,4341.01380047086
257,RM447,11.1,10.9,10.9,11.1,,,2,13,10,4053a550-8d58-4117-86c0-b052c602178e,ZW.250,,168119.038131714,1805.09308588245
258,VH2043,-0.73,-0.83,-0.83,-0.73,,,1,1,1,23289629-85fb-4793-bb44-e99a7bda08b6,ZR.246,,22733.3252716064,717.066619275973
259,WA340,1.6,1.5,1.5,1.6,,,2,22,9,c4303198-8197-4c89-a840-1b9164a06aef,ZW.250,,74049.0034484863,1343.7969104179
260,WA341,,,,,,,2,22,9,7c874b4b-fd92-4ef2-920d-f9bd25cdea8f,ZW.250,,2849478.47890472,9542.71470089319
261,NK70,0.08,0.08,0.08,0.08,,,1,15,1,0babbacf-5d44-49af-a7d9-77813f6ff909,ZR.246,,6253.76073455811,318.733180188385
262,VH2092,-2.1,-2.1,-2.1,-2.1,,,1,9,1,18096139-f3fa-4d75-be79-6bc2fdf67bdb,ZR.246,,134422.436439514,3468.60856109744
263,76,-1.95,-2,-2,-1.95,,,5,42,14,d428e1dc-eebf-4590-9c6e-094e93b40973,ZR.248,,981796.606887817,5084.77103726917
264,VH2094,-2.4,-2.4,-2.4,-2.4,,,1,9,1,e26d322c-1b7d-4235-8626-920612f01a15,ZR.246,,190157.59287262,3300.91119298361
265,72,-0.3,-0.3,-0.3,-0.3,,,5,77,14,fe5588b5-4c85-434e-b25e-a6caf2790b83,IJ.248,,282818.246078491,3007.20098713009
266,73,0,-0.2,-0.2,0,,,5,42,14,23bec50b-8f85-4a51-a905-d79c299cf92b,ZR.248,,148719.353981018,2285.04614702599
267,75,-1,-1.2,-1.2,-1,,,5,42,14,50f0626b-78f6-4c71-bd78-6000df089e2e,ZR.248,,2727525.15518951,10502.9080404512
268,990,-3.7,-3.8,-3.8,-3.7,,,5,82,14,fd401dfa-3353-4537-872f-428d766af2f9,ZR.248,,3935648.31003571,10010.3543168945
269,78,-0.85,-1.05,-1.05,-0.85,,,5,42,14,522fc306-693c-4256-b91e-474b47dc4687,ZR.248,,374234.652420044,2974.67510919255
270,218,0.8,0.6,0.6,0.8,,,3,32,15,5ab4a260-5873-4360-b2fe-8226d31f381e,ZW.246,,3869283.09742737,11202.5233250193
271,219,0.5,0.5,0.5,0.5,,,3,32,15,34b1c8ca-8609-4155-a3a5-4e1f4c42bab2,ZW.246,,652332.662948608,4274.1132052606
272,220,1.4,1.2,1.2,1.4,,,3,32,15,2f7a528c-570d-46ac-bfd9-49dad52fd17e,ZW.246,,785111.040252686,4279.91270955649
273,859,4,3.8,3.8,4,,,3,27,15,a4409cb8-a49b-486c-86af-e343cc2ae8b0,ZW.246,,11621.8237609863,1071.05507876947
274,222,-0.5,-0.5,-0.5,-0.5,,,3,36,15,316c8c29-9a7d-46e5-956f-12dcc65255bf,ZW.245,,2012765.5606308,7072.71416884065
275,223,-0.5,-0.7,-0.7,-0.5,,,3,36,15,68799cd5-0668-441f-9e7b-4c5fc783270b,ZW.245,,768412.614852905,4093.69759006268
276,224,-0.4,-0.7,-0.7,-0.4,,,3,36,15,95423dc7-c62c-45bf-8209-b58fbc7fce82,ZW.245,,415130.784179688,3044.56286100832
277,VH2046,-0.3,-0.36,-0.36,-0.3,,,1,12,1,671e1f6f-c49d-4f74-a22a-78ac8c819bab,ZR.246,,37402.6136779785,935.44350551692
278,VH2047,-0.13,-0.13,-0.13,-0.13,,,1,12,1,218f424e-87b1-4c0b-b5be-cf8274201997,ZR.246,,87835.9901046753,1479.34270864094
279,VH2049,-0.6,-0.8,-0.8,-0.6,,,1,12,1,2e92864b-2afa-4d5a-83ad-3c54c9267ce0,ZR.246,,258506.217224121,2780.23811767655
280,VL269,7.4,7.4,7.4,7.4,,,1,18,7,f2e88b9a-6522-4305-9ee1-3ac86cd71260,ZR.246,,139631.309646606,2060.16786613146
281,WA342,-0.65,-0.95,-0.95,-0.65,,,2,25,10,5a244ab3-7f9d-4562-b71d-dab7a214db4e,ZW.250,,925119.617874146,4272.73533011024
282,WA343,-0.65,-0.65,-0.65,-0.65,,,2,25,10,b6e4a808-0d27-4bde-815c-7f534dfbcdc3,ZW.250,,834675.542816162,4374.40924758853
283,OV644,10.85,10.8,10.8,10.85,,,2,3,2,50a14b0f-5cb2-4241-ae3e-e1e23ef100d1,ZW.250,,156307.675086975,2846.97689901214
284,OV645,11.55,11.5,11.5,11.55,,,2,3,2,9a0c9915-3ab7-4015-91ed-bffda20d8209,ZW.250,,129220.653846741,1621.65416514839
285,53,-0.55,-0.95,-0.95,-0.55,,,5,76,13,606bd2d1-8d06-4c11-8129-31bf574d46a3,ZR.248,,139711.198677063,1810.23058524089
286,WA178,3.3,3.1,3.1,3.3,,,2,13,10,85667e64-41a0-4c33-b3f9-2a06c7cfa401,ZW.250,,172116.805145264,4611.43778512409
287,RM014,7.5,7.2,7.2,7.5,,,2,4,3,8c52a894-eca2-4dc4-9e1a-e904dea299e7,ZW.250,,47258.1610107422,1819.79877976555
288,VH2022,-0.55,-0.55,-0.55,-0.55,,,1,1,1,a6457e12-dca4-4d41-ae5f-05c76c872559,ZR.246,,198867.826751709,3567.5147936819
289,VL257,4,4,4,4,,,1,20,7,d7be69ef-c1fb-45b2-9dbd-e26f76d905cf,ZR.246,,30160.1160736084,787.300941355538
290,VL258,3.3,3.1,3.1,3.3,,,1,20,7,df860bbd-b34e-4f58-a409-dabc0aeb983f,ZR.246,,239015.608154297,6493.00598993862
291,RM234,8.75,8.45,8.45,8.75,,,2,13,10,f44b5859-c549-4f79-aed6-8c8e2566b3e8,ZW.250,,585947.868728638,3989.87128699174
292,64,-0.1,-0.6,-0.6,-0.1,,,5,76,13,e6b66e19-d67c-4708-ae78-62a328ce81bd,IJ.246,,431062.596343994,2753.36243797458
293,510,1.7,1.5,1.5,1.7,,,4,41,19,d492e60d-d6a4-49fa-bc94-e0323a1433dd,ZW.241,,1348527.44530487,6615.49222643134
294,409,-0.3,-0.5,-0.5,-0.3,,,4,59,19,2144e8ba-03a6-4030-95e8-b96f401f5d9c,ZW.242,,13949993.2407379,19866.295897312
295,NK57,-0.95,-1.15,-1.15,-0.95,,,1,15,1,57509cea-bffc-488f-a517-03ddb46d6bb5,ZR.246,,1158361.32466125,4996.68551777409
296,VL165,5.45,5.35,5.35,5.45,,,1,20,7,8b676433-c5aa-4895-a9ee-fa5c8f6d9bb8,ZR.246,,1024647.01998901,7712.41826850266
297,NK58,-0.55,-1.1,-1.1,-0.55,,,1,15,1,ed61928a-fd8f-47f3-903a-4da5481763cb,ZR.246,,4822583.25279999,18290.9270292679
298,VH51N,-0.9,-1.2,-1.2,-0.9,,,1,12,5,52db4fe2-f128-438f-8fb3-bdf99a21bc82,ZR.246,,185008.328659058,3814.46119611926
299,MV112,7.35,7,7,7.35,,,2,17,6,255f737b-3959-4bb5-809f-3c367e291c16,ZW.250,,538670.994606018,6635.4384249951
300,WA110,1.4,1,1,1.4,,,2,22,9,887efb22-10d1-49bf-9f77-10223f10bd9e,ZW.250,,1514127.11331177,7472.37423724828
301,WA111,1.6,1.4,1.4,1.6,,,2,22,9,7a57f195-eafe-49ef-9415-bfcf29f99640,ZW.250,,491128.379737854,4515.5587749799
302,WA166,2.2,2.05,2.05,2.2,,,2,13,10,4153f0d7-1bcc-49d7-a36e-efda8e8b22b1,ZW.250,,1718049.70911407,10038.1897343578
303,WA164,2.05,1.7,1.7,2.05,,,2,13,10,a766d49f-1ed2-4a90-bdca-245a25cfc120,ZW.250,,1098442.7874527,9751.59543480204
304,RM010,9.55,9.25,9.25,9.55,,,2,13,10,b8ca0bae-daf2-47cf-949d-11514ff15893,ZW.250,,730199.74256897,4214.196261525
305,RM007,10.7,10.2,10.2,10.7,,,2,13,10,c8befa92-8017-48ce-9485-127227781795,ZW.250,,729533.42389679,5446.22233377203
306,RM002,10.9,10.6,10.6,10.9,,,2,13,10,c0cf3f12-5567-48e8-9f0b-a15dc0ff9034,ZW.250,,3646212.70475769,13955.6449544602
307,RM004,12.5,12.15,12.15,12.5,,,2,13,10,75a1bd03-cc2d-41eb-9f79-50f23dd72d0c,ZW.250,,1248485.8506546,5687.70249318565
308,RM172,10.65,10.35,10.35,10.65,,,2,13,10,bc10b1cb-9c6f-4fb9-aab3-4f1e59307be3,ZW.250,,1824407.66906738,8640.20884487418
309,RM170,9.85,9.55,9.55,9.85,,,2,13,10,ac915beb-0ada-45d3-9017-ae106faaabed,ZW.250,,857754.522850037,5342.84711499217
310,RM164,7.35,7.35,7.35,7.35,,,2,13,10,74b85e69-642d-4b0c-8846-17bc48103e94,ZW.250,,255682.041069031,2427.27406282863
311,RM162,7.1,6.8,6.8,7.1,,,2,13,10,47983108-56c3-4923-ac9e-8400b8300e5c,ZW.250,,28797.7684249878,827.414934952464
312,RM176,7.1,7.1,7.1,7.1,,,2,13,10,03070ec0-3b77-4b25-b6fa-fca4fce8df66,ZW.250,,725907.274978638,5590.02808447081
313,RM168,8.8,8.8,8.8,8.8,,,2,13,10,36527f74-b3f1-4793-9137-4362bdd7d5b9,ZW.250,,618910.194473267,3978.55626469099
314,VH88,-0.1,-0.6,-0.6,-0.1,,,1,1,1,b4ae5025-4f6f-4630-a060-cf800b3681f7,ZR.246,,573365.729698181,3045.45525692758
315,MV169,14.65,14.45,14.45,14.65,,,2,14,10,4a1e1a44-f0bc-45cc-882f-26d1f1644d4e,ZW.250,,17600512.9592972,29013.8278628814
316,MV024,13,12.8,12.8,13,,,2,10,11,869eb1a8-3c43-4ee7-82e6-3b80167b38b2,ZW.250,,1219098.28260803,10765.2680552245
317,OV631,15.2,14.55,14.55,15.2,,,2,14,10,8d82adfc-9cd3-4c16-8a2a-246917547111,ZW.250,,7089600.73950195,16804.400571973
318,VH30,-1.2,-1.5,-1.5,-1.2,,,1,15,1,7fa4ec77-2f7c-4ecf-9bbe-ef1cd4bf0cf2,ZR.246,,1284771.33712769,7507.83635041689
319,VH2091,-0.83,-1,-1,-0.83,,,1,1,1,2252dad7-f979-4d8b-9556-069ae6216496,ZR.246,,144256.177642822,2531.8557478138
320,WA081,1.6,1.25,1.25,1.6,,,2,22,9,313318b1-8920-4e94-92e8-465df7b1f240,ZW.250,,842814.801094055,4641.66300557722
321,WA082,1.95,1.55,1.55,1.95,,,2,22,9,351b7c06-cc81-4a53-b5fb-ca9a588fc1cd,ZW.250,,998184.855079651,7558.51517197457
322,WA090,2.2,1.7,1.7,2.2,,,2,22,9,75866ce7-a304-4eed-b680-3d5e765672f5,ZW.250,,452370.538352966,2902.73829498306
323,WA128,2.9,2.7,2.7,2.9,,,2,22,9,7306db24-6cc6-4ce3-ab5b-d1dfa2d4e064,ZW.250,,123484.102737427,1648.52921550242
324,WA126,2.15,1.55,1.55,2.15,,,2,22,9,85580784-1077-443a-85e1-c7a876a8cf0c,ZW.250,,787817.479446411,4437.61106767892
325,WA136,2.35,1.9,1.9,2.35,,,2,22,9,52bc05bd-2a9d-4032-baef-7e15734ecff0,ZW.250,,717711.343292236,4372.46798803254
326,WA140,2.65,2.4,2.4,2.65,,,2,22,9,60660c09-cf4c-4f5b-b5de-b553c56b0d74,ZW.250,,103539.986061096,3851.2619255251
327,WA146,3.05,2.6,2.6,3.05,,,2,22,9,dcec6b24-6c04-4426-8a0e-ce29af6c8c7b,ZW.250,,354644.637634277,2399.11356683923
328,RM142,4.3,4.05,4.05,4.3,,,2,13,10,fee1e517-a395-4dd3-b738-aae744e05ea8,ZW.250,,792731.94303894,6289.33362675294
329,RM108,4.9,4.6,4.6,4.9,,,2,13,10,8f9f3ea2-4052-4eb9-b355-583b67c30075,ZW.250,,1067302.02632904,6342.62759837261
330,RM115,5,4.7,4.7,5,,,2,13,10,3b11198b-5ec3-4550-aaf1-69c253db4bf3,ZW.250,,1029683.95623779,5415.91851263333
331,RM116,5.35,5,5,5.35,,,2,13,10,e5b8b137-64d6-4651-9c47-c0efffb15065,ZW.250,,1501343.19185638,5443.4405109042
332,RM130,4.5,4.2,4.2,4.5,,,2,13,10,623f3a75-2bd8-4378-832d-4b180c2ca56b,ZW.250,,1732997.29718781,6840.25041423962
333,RM146,5.8,5.8,5.8,5.8,,,2,13,10,1eb6d70e-bf2e-4a12-ae32-2f982ee1c4ac,ZW.250,,800765.410491943,4713.53004382528
334,RM405,,,,,,,2,13,10,f834ebff-6b9f-47d9-a050-a5107b1e376a,ZW.250,,2212408.89978027,7751.29684228853
335,RM153,7.4,7.1,7.1,7.4,,,2,13,10,95d3a4a1-3a5a-4df0-83bc-b1200697addf,ZW.250,,1478474.19090271,9690.20134297794
336,RM140,4.05,3.7,3.7,4.05,,,2,13,10,f79abeef-506d-4698-abba-028443de97ef,ZW.250,,3086165.54985809,12130.6866106044
337,RM144,5.7,5.7,5.7,5.7,,,2,13,10,e72af7e9-7767-4db8-89bd-0ea420c12d38,ZW.250,,81286.3338851929,1233.39075391327
338,VH31,-1.4,-1.65,-1.65,-1.4,,,1,15,1,d7d629cf-012c-4a02-984d-36a69d614082,ZR.246,,5529309.05921936,13239.1652410892
339,VH32,-1.25,-1.45,-1.45,-1.25,,,1,15,1,0099bc64-ad99-4e62-8a31-457553140bfc,ZR.246,,2253488.25595093,7948.59895867492
340,VH31A,-1.4,-1.65,-1.65,-1.4,,,1,15,1,d2d9c409-1de0-48f3-a959-07913a99caae,ZR.246,,836509.023475647,5725.91047548174
341,WA329,0.2,0.2,0.2,0.2,,,2,13,10,12bbf9bf-3825-40a2-9441-fe1e35efbd6d,ZW.250,,278017.370109558,6732.0930815858
342,WA004,-0.8,-0.8,-0.8,-0.8,,,2,13,10,f01b5a19-ada5-4a71-8085-1de5785dfcac,ZW.250,,1319545.83924103,6052.66768828415
343,RM218,6.8,6.6,6.6,6.8,,,2,13,10,be032f66-4d2b-4209-bc3f-428d07f998f0,ZW.250,,1193115.38735962,4833.09637170925
344,WA320,11.5,11.5,11.5,11.5,,,2,22,9,245ac781-a99e-4e97-be08-2a36829a3b4e,ZW.250,,526756.749015808,3782.61373963782
345,WA148,5.25,5,5,5.25,,,2,4,3,8fd5ec2c-23d7-4d90-bbed-540930a04607,ZW.250,,181804.044960022,1864.17845527806
