FID,dcpstate,repcode,uwwcode,dcpcode,dcpname,dcpnuts,dcplatitud,dcplongitu,dcpwaterbo,dcpirrigat,dcptypeofr,rcacode,dcpsurface,dcpwater_1,dcpnotaffe,dcpmsprovi,dcpcomacce,dcpgroundw,dcpreceivi,dcpwfdsubu,dcpwfdrbd,dcpwater_2,dcpgroun_1,dcprecei_1,dcpwfdsu_1,dcpwfdrbdr,dcpbeginli,dcpendlife,dcpremarks,gdb_geomattr_data,shape
rsa__lozingspunten.297,1,NL2020,NL27006,NLDP27006,DISCHARGE POINT  UWWTP SOERENDONK,NL414,51.31305,5.591667,FW, ,A58,NL2014,1, , , , , ,NL15468,NLMS,NLMS, , , , , , , , ,,POINT (51.313049999999976 5.591666659999987)
rsa__lozingspunten.298,1,NL2020,NL27008,NLDP27008,DISCHARGE POINT  UWWTP 'S HERTOGENBOSCH,NL413,51.723683,5.27865,FW, ,A58,NL2014,1, , , , , ,NL09905,NLMS,NLMS, , , , , , , , ,,POINT (51.72368332999997 5.278650000000027)
rsa__lozingspunten.299,1,NL2020,NL27009,NLDP27009,DISCHARGE POINT  UWWTP OISTERWIJK,NL413,51.585833,5.224167,FW, ,A58,NL2014,1, , , , , ,NL14951,NLMS,NLMS, , , , , , , , ,,POINT (51.585833330000014 5.22416665999998)
rsa__lozingspunten.300,1,NL2020,NL27010,NLDP27010,DISCHARGE POINT  UWWTP ST OEDENRODE,NL413,51.561917,5.444083,FW, ,A58,NL2014,1, , , , , ,NL14950,NLMS,NLMS, , , , , , , , ,,POINT (51.56191666000001 5.444083330000012)
rsa__lozingspunten.301,1,NL2020,NL27011,NLDP27011,DISCHARGE POINT  UWWTP HILVARENBEEK,NL412,51.501117,5.173333,FW, ,A58,NL2014,1, , , , , ,NL14958,NLMS,NLMS, , , , , , , , ,,POINT (51.50111665999998 5.173333329999991)
rsa__lozingspunten.302,1,NL2020,NL28002,NLDP28002,DISCHARGE POINT  UWWTP ASTEN,NL414,51.392417,5.742083,FW, ,A58,NL2014,1, , , , , ,NL17001,NLMS,NLMS, , , , , , , , ,,POINT (51.39241665999998 5.742083330000014)
rsa__lozingspunten.303,1,NL2020,NL28003,NLDP28003,DISCHARGE POINT  UWWTP AARLE RIXTEL,NL414,51.485367,5.662983,FW, ,A58,NL2014,1, , , , , ,NL17001,NLMS,NLMS, , , , , , , , ,,POINT (51.48536666000001 5.662983329999975)
rsa__lozingspunten.304,1,NL2020,NL28005,NLDP28005,DISCHARGE POINT  UWWTP DINTHER,NL413,51.636467,5.528767,FW, ,A58,NL2014,1, , , , , ,NL14419,NLMS,NLMS, , , , , , , , ,,POINT (51.636466659999996 5.528766659999974)
rsa__lozingspunten.305,1,NL2020,NL28006,NLDP28006,DISCHARGE POINT  UWWTP VINKEL,NL413,51.70035,5.45085,FW, ,A58,NL2014,1, , , , , ,NL14402,NLMS,NLMS, , , , , , , , ,,POINT (51.700350000000014 5.450850000000003)
rsa__lozingspunten.306,1,NL2020,NL29002,NLDP29002,DISCHARGE POINT  UWWTP OIJEN,NL413,51.8001,5.493033,FW, ,A58,NL2014,1, , , , , ,NL14292,NLMS,NLMS, , , , , , , , ,,POINT (51.800099999999986 5.493033330000003)
rsa__lozingspunten.307,1,NL2020,NL29003,NLDP29003,DISCHARGE POINT  UWWTP LAND VAN CUIJK (HAPS),NL413,51.693883,5.893417,FW, ,A58,NL2014,1, , , , , ,NL00001,NLMS,NLMS, , , , , , , , ,,POINT (51.693883330000006 5.893416660000014)
rsa__lozingspunten.308,1,NL2020,NL30003,NLDP30003,DISCHARGE POINT  UWWTP MAASTRICHT-LIMMEL,NL423,50.86695,5.698817,FW, ,A58,NL2014,1, , , , , ,NL00001,NLMS,NLMS, , , , , , , , ,,POINT (50.866949999999974 5.698816659999977)
rsa__lozingspunten.309,1,NL2020,NL30005,NLDP30005,DISCHARGE POINT  UWWTP WEERT,NL422,51.2681,5.73425,FW, ,A58,NL2014,1, , , , , ,NL00007,NLMS,NLMS, , , , , , , , ,,POINT (51.268100000000004 5.7342499999999745)
rsa__lozingspunten.310,1,NL2020,NL30007,NLDP30007,DISCHARGE POINT  UWWTP MAASTRICHT-BOSSCHERVELD,NL423,50.866367,5.684917,FW, ,A58,NL2014,1, , , , , ,NL00007,NLMS,NLMS, , , , , , , , ,,POINT (50.86636665999998 5.684916659999999)
rsa__lozingspunten.311,1,NL2020,NL30011,NLDP30011,DISCHARGE POINT  UWWTP SIMPELVELD,NL423,50.831833,5.96895,FW, ,A58,NL2014,1, , , , , ,NL00016,NLMS,NLMS, , , , , , , , ,,POINT (50.831833329999995 5.968950000000007)
rsa__lozingspunten.312,1,NL2020,NL30013,NLDP30013,DISCHARGE POINT  UWWTP RIMBURG,NL423,50.919583,6.093667,FW, ,A58,NL2014,1, , , , , ,NL00074,NLMS,NLMS, , , , , , , , ,,POINT (50.91958333000002 6.093666659999997)
rsa__lozingspunten.313,1,NL2020,NL30014,NLDP30014,DISCHARGE POINT  UWWTP KAFFEBERG (KERKRADE),NL423,50.886117,6.0506,FW, ,A58,NL2014,1, , , , , ,NL00075,NLMS,NLMS, , , , , , , , ,,POINT (50.88611666000003 6.050599999999974)
rsa__lozingspunten.314,1,NL2020,NL30015,NLDP30015,DISCHARGE POINT  UWWTP HOENSBROEK,NL423,50.913633,5.915283,FW, ,A58,NL2014,1, , , , , ,NL00053,NLMS,NLMS, , , , , , , , ,,POINT (50.91363332999998 5.9152833300000225)
rsa__lozingspunten.315,1,NL2020,NL30016,NLDP30016,DISCHARGE POINT  UWWTP HEUGEM (GRONSVELD),NL423,50.8158,5.71295,FW, ,A58,NL2014,1, , , , , ,NL13979,NLMS,NLMS, , , , , , , , ,,POINT (50.815800000000024 5.712949999999978)
rsa__lozingspunten.316,1,NL2020,NL30017,NLDP30017,DISCHARGE POINT  UWWTP VENLO,NL421,51.383233,6.162033,FW, ,A58,NL2014,1, , , , , ,NL00001,NLMS,NLMS, , , , , , , , ,,POINT (51.383233329999996 6.162033329999986)
rsa__lozingspunten.317,1,NL2020,NL30018,NLDP30018,DISCHARGE POINT  UWWTP MEIJEL,NL421,51.349317,5.872733,FW, ,A58,NL2014,1, , , , , ,NL13265,NLMS,NLMS, , , , , , , , ,,POINT (51.34931666 5.872733330000017)
rsa__lozingspunten.318,1,NL2020,NL30019,NLDP30019,DISCHARGE POINT  UWWTP WIJLRE,NL423,50.827333,5.894367,FW, ,A58,NL2014,1, , , , , ,NL00012,NLMS,NLMS, , , , , , , , ,,POINT (50.82733332999999 5.894366660000003)
rsa__lozingspunten.319,1,NL2020,NL30020,NLDP30020,DISCHARGE POINT  UWWTP VENRAIJ,NL421,51.55175,5.99035,FW, ,A58,NL2014,1, , , , , ,NL12774,NLMS,NLMS, , , , , , , , ,,POINT (51.55175000000003 5.990349999999978)
rsa__lozingspunten.320,1,NL2020,NL30021,NLDP30021,DISCHARGE POINT  UWWTP STEIN,NL423,50.974167,5.753333,FW, ,A58,NL2014,1, , , , , ,NL13945,NLMS,NLMS, , , , , , , , ,,POINT (50.97416665999998 5.753333329999975)
rsa__lozingspunten.321,1,NL2020,NL30022,NLDP30022,DISCHARGE POINT  UWWTP SUSTEREN,NL422,51.063283,5.834833,FW, ,A58,NL2014,1, , , , , ,NL00044,NLMS,NLMS, , , , , , , , ,,POINT (51.06328332999999 5.834833329999981)
rsa__lozingspunten.322,1,NL2020,NL30023,NLDP30023,DISCHARGE POINT  UWWTP PANHEEL,NL422,51.171,5.8802,FW, ,A58,NL2014,1, , , , , ,NL13908,NLMS,NLMS, , , , , , , , ,,POINT (51.17099999999999 5.880200000000002)
rsa__lozingspunten.323,1,NL2020,NL30024,NLDP30024,DISCHARGE POINT  UWWTP ROERMOND,NL422,51.214117,5.991367,FW, ,A58,NL2014,1, , , , , ,NL13877,NLMS,NLMS, , , , , , , , ,,POINT (51.21411666 5.991366659999983)
rsa__lozingspunten.324,1,NL2020,NL30025,NLDP30025,DISCHARGE POINT  UWWTP GENNEP,NL421,51.70585,5.966383,FW, ,A58,NL2014,1, , , , , ,NL12624,NLMS,NLMS, , , , , , , , ,,POINT (51.70585 5.966383329999985)
rsa__lozingspunten.325,1,NL2020,NL31005,NLDP31005,DISCHARGE POINT  UWWTP AMSTERDAM-WESTPOORT,NL329,52.417883,4.806633,FW, ,A58,NL2014,1, , , , , ,NL01465,NLRN,NLRN, , , , , , , , ,,POINT (52.417883329999995 4.806633330000011)
rsa__lozingspunten.326,1,NL2020,NL32002,NLDP32002,DISCHARGE POINT  UWWTP TILBURG-NOORD,NL412,51.603067,5.06965,FW, ,A58,NL2014,1, , , , , ,NL15535,NLMS,NLMS, , , , , , , , ,,POINT (51.603066660000025 5.069650000000024)
rsa__lozingspunten.327,1,NL2020,NL33001,NLDP33001,DISCHARGE POINT  UWWTP FOXHOL,NL113,53.17325,6.712267,FW, ,A58,NL2014,1, , , , , ,NL28005,NLEM,NLEM, , , , , , , , ,,POINT (53.173249999999996 6.712266660000012)
