objectid;id;stadsdeel;buurt;straat;locatie;shape_area;shape_len;geo_shape;geo_point_2d
930;288.0;Woensel noord 1;Jagershoef;Merlijnweg;Merlijnweg;400.0;80.0;"{""coordinates"": [[[5.467578025122939, 51.47409067603469], [5.467577707961508, 51.47391090324441], [5.467289839563343, 51.473911101643175], [5.467290155586905, 51.47409087443524], [5.467578025122939, 51.47409067603469]]], ""type"": ""Polygon""}";51.474000888898594, 5.467433932058646
933;291.0;Gestel;Genderbeemd;Ravensdonk;Ravensdonk;1782.15343266;189.77404789225;"{""coordinates"": [[[5.438474517168451, 51.42484351316452], [5.437601019335825, 51.42454351693716], [5.437416461003896, 51.42476021600538], [5.438303793044577, 51.42503421315678], [5.438474517168451, 51.42484351316452]]], ""type"": ""Polygon""}";51.42479244297561, 5.437940507152746
934;515.0;Woensel noord 2;Vlokhoven;Covelakker;Covelakker;788.52224109;122.98870121972901;"{""coordinates"": [[[5.483097196822819, 51.46861563709944], [5.48311995051769, 51.468466746469495], [5.482504873662831, 51.46848646105777], [5.482489887805532, 51.46867376361689], [5.483097196822819, 51.46861563709944]]], ""type"": ""Polygon""}";51.46856112930562, 5.482791135055553
935;293.0;Tongelre;Doornakkers-West;Poeijersstraat;Poeijersstraat;3163.51089522;225.153930955479;"{""coordinates"": [[[5.508177663219357, 51.43643391694881], [5.50734518945082, 51.436481700600396], [5.5074200557417266, 51.43698842105705], [5.508190139263983, 51.436942860798766], [5.508177663219357, 51.43643391694881]]], ""type"": ""Polygon""}";51.43670844684962, 5.507782794545536
938;516.0;Woensel noord 2;Vlokhoven;Samarialaan;Samarialaan 109/141;543.76205457;94.3843817576352;"{""coordinates"": [[[5.480914722937375, 51.47293949947332], [5.480921978488219, 51.47272819111095], [5.480537561654861, 51.47276211645956], [5.480537886333741, 51.472920592417736], [5.480914722937375, 51.47293949947332]]], ""type"": ""Polygon""}";51.47283715463583, 5.480737083626128
940;298.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Loirelaan;Loirelaan;575.87140301;96.392155025232;"{""coordinates"": [[[5.433781973263957, 51.48748682209304], [5.433410469816288, 51.487486970580385], [5.433402507408791, 51.48768462776437], [5.433787334961441, 51.487683319813094], [5.433781973263957, 51.48748682209304]]], ""type"": ""Polygon""}";51.48758601373146, 5.433595386242472
947;305.0;Stratum;Eikenburg;Van Swietenlaan;van Swietenlaan;4825.840219535;298.731156702019;"{""coordinates"": [[[5.490182394112524, 51.4127088292623], [5.490275690020661, 51.41363794715829], [5.491011048355046, 51.41353187960936], [5.490792948627585, 51.41264679669437], [5.490182394112524, 51.4127088292623]]], ""type"": ""Polygon""}";51.413146134126876, 5.490566296910478
949;307.0;Woensel noord 1;Achtse Barrier-Hoeven;Savoiepad;Savoiepad;2011.69299968;217.00567302041603;"{""coordinates"": [[[5.444627359208513, 51.489779967479336], [5.445100874285359, 51.48956509816436], [5.444740048205587, 51.48937158284717], [5.443977691350445, 51.48995565955106], [5.444359315137884, 51.49001567485504], [5.444627359208513, 51.489779967479336]]], ""type"": ""Polygon""}";51.48970383076506, 5.4445441499396665
958;318.0;Tongelre;'t Hofke;Vuurvlinder;Vuurvlinderstraat;1081.776513255;145.523227755601;"{""coordinates"": [[[5.523509579759517, 51.453505955175714], [5.522768781223662, 51.45341201240918], [5.522763320522618, 51.453616802196066], [5.5234858220101835, 51.45368042875177], [5.523509579759517, 51.453505955175714]]], ""type"": ""Polygon""}";51.453552384349585, 5.523122871048005
959;519.0;Woensel noord 2;Vaartbroek;De Koppele;De Koppele 2;174.2587392;53.006964727901;"{""coordinates"": [[[5.49009424671599, 51.47858766418873], [5.490077237034192, 51.478480361918244], [5.4898634914446385, 51.4784962554325], [5.4899014655120775, 51.478606156750324], [5.49009424671599, 51.47858766418873]]], ""type"": ""Polygon""}";51.47854178087007, 5.489983218445255
969;330.0;Woensel noord 1;Jagershoef;Waleweinstraat;Waleweinstraat;400.0;80.0;"{""coordinates"": [[[5.470325990238456, 51.47202283800574], [5.470325662234634, 51.47184306520795], [5.470037806939944, 51.47184327037296], [5.470038133806016, 51.47202304317257], [5.470325990238456, 51.47202283800574]]], ""type"": ""Polygon""}";51.471933054249014, 5.470181898304736
972;334.0;Tongelre;Tongelresche Akkers;Orgelplein;Orgelplein;400.0;80.0;"{""coordinates"": [[[5.531947212651513, 51.4329357922649], [5.531659603883684, 51.4329361493653], [5.5316601736561415, 51.43311592232652], [5.531947783562328, 51.43311556522574], [5.531947212651513, 51.4329357922649]]], ""type"": ""Polygon""}";51.43302585735491, 5.531803693438742
974;336.0;Gestel;Schrijversbuurt;Brederolaan;Brederolaan;1177.79828331;181.532501346373;"{""coordinates"": [[[5.468681100828845, 51.428243080299026], [5.468477874690867, 51.4282807699341], [5.468830163104407, 51.428921715613946], [5.469056472689718, 51.428872456879034], [5.468681100828845, 51.428243080299026]]], ""type"": ""Polygon""}";51.428586102331785, 5.468764987166351
975;550.0;Stratum;Gerardusplein;Dahlialaan;Dahlialaan 1;15.727881175;17.2391903548885;"{""coordinates"": [[[5.490733074971886, 51.42219112029097], [5.490740505108564, 51.42217531696351], [5.490686506212907, 51.42216710706121], [5.490640607900159, 51.42218509915451], [5.490643509145975, 51.422198380959166], [5.490733074971886, 51.42219112029097]]], ""type"": ""Polygon""}";51.42218348006827, 5.4906899512498875
982;566.0;Woensel noord 2;Vaartbroek;Dadelstraat;Dadelstraat;68.89807804;34.7510552613396;"{""coordinates"": [[[5.498971474044647, 51.47947928277959], [5.498957913583435, 51.47942526231078], [5.498802778447137, 51.47943659018349], [5.498805899592713, 51.479492484016696], [5.498971474044647, 51.47947928277959]]], ""type"": ""Polygon""}";51.47945872733843, 5.498884303995567
984;564.0;Stratum;Sportpark Aalsterweg;;;562.53279285;98.2981550906858;"{""coordinates"": [[[5.476875522022786, 51.414827136394685], [5.4767838177207775, 51.414546961904946], [5.476540855330812, 51.414604147799366], [5.476609732636284, 51.41486534061015], [5.476875522022786, 51.414827136394685]]], ""type"": ""Polygon""}";51.41471201768922, 5.476704636133532
985;576.0;Strijp 2;Bosrijk;Zandkasteel;Zandkasteel;169.80005619;52.4243320256643;"{""coordinates"": [[[5.41251293957645, 51.44534234562245], [5.412451985578717, 51.44521680432978], [5.412294714475733, 51.445247909744005], [5.41234755063846, 51.44537282008411], [5.41251293957645, 51.44534234562245]]], ""type"": ""Polygon""}";51.445295394970245, 5.412402224743175
989;572.0;Stratum;Kruidenbuurt;Lavendelplein;Lavendelplein;1495.4070054350002;168.36350882017302;"{""coordinates"": [[[5.498615153331246, 51.42060703421785], [5.498881856623261, 51.42072791744913], [5.49945007452658, 51.42035133540696], [5.499142895604213, 51.42018506535653], [5.498615153331246, 51.42060703421785]]], ""type"": ""Polygon""}";51.42046032670945, 5.499031298711919
991;366.0;Woensel zuid;Rapenland;Tetrodestraat;Tetrodestraat;1135.5243663;152.72395111384103;"{""coordinates"": [[[5.471536667312949, 51.463125266325136], [5.470747601354288, 51.46311955664051], [5.4707378950577255, 51.46330792539158], [5.471562121879182, 51.46330105251951], [5.471536667312949, 51.463125266325136]]], ""type"": ""Polygon""}";51.463214125156505, 5.471141464639474
992;367.0;Strijp 1;Schoot;Siermanhof;Siermanhof;400.0;80.0;"{""coordinates"": [[[5.452033779960291, 51.4411800169256], [5.452033524651178, 51.44100024367017], [5.451745864391671, 51.44100040362735], [5.451746118564812, 51.44118017688483], [5.452033779960291, 51.4411800169256]]], ""type"": ""Polygon""}";51.44109021033616, 5.451889821891884
996;399.0;Woensel noord 2;Blixembosch-Oost;Il Traviata;Il Traviata;752.19569152;111.601080124832;"{""coordinates"": [[[5.4755479409413015, 51.488996293794045], [5.475212535924509, 51.48900440019811], [5.475234057075368, 51.48929230821301], [5.475556916383496, 51.48929991622522], [5.4755479409413015, 51.488996293794045]]], ""type"": ""Polygon""}";51.48914722838793, 5.475389267352687
1001;404.0;Stratum;Kerstroosplein;Kerstroosplein;Kerstroosplein;3870.1017056;249.48403269017402;"{""coordinates"": [[[5.494296588580005, 51.419345859916724], [5.4933155897380255, 51.419313217019315], [5.493293870620345, 51.41985947500646], [5.4941981665292, 51.419858647323956], [5.494296588580005, 51.419345859916724]]], ""type"": ""Polygon""}";51.41959045828365, 5.493771716370009
1004;407.0;Strijp 2;Grasrijk;Grasplein;Grasplein;620.480936765;104.037712090657;"{""coordinates"": [[[5.413495793528425, 51.43942076944369], [5.4134282969528815, 51.439601931742835], [5.413875046030424, 51.439673108766335], [5.413959851081871, 51.43953258629357], [5.413495793528425, 51.43942076944369]]], ""type"": ""Polygon""}";51.43955450810823, 5.413682205250006
1007;410.0;Woensel noord 2;Vlokhoven;Korfakker;Korfakker;400.0;80.0;"{""coordinates"": [[[5.486803171518258, 51.47215344350208], [5.4868027784692, 51.47197367077351], [5.486514922318493, 51.471973916552415], [5.4865153142291785, 51.47215368928144], [5.486803171518258, 51.47215344350208]]], ""type"": ""Polygon""}";51.472063680086606, 5.486659046633981
1008;411.0;Woensel zuid;Generalenbuurt;Generaal van Voorst tot Voorstlaan;Generaal van Voorst tot Voorstlaan;2298.28785375;205.561828934298;"{""coordinates"": [[[5.477513594063574, 51.46120274458338], [5.476533314936692, 51.46122064212798], [5.4764928608562675, 51.461499275710736], [5.477519240798869, 51.46151667627703], [5.477513594063574, 51.46120274458338]]], ""type"": ""Polygon""}";51.4613610177094, 5.477024647501421
1010;413.0;Woensel zuid;Oude Gracht-Oost;Romuluslaan;Romuluslaan;400.0;80.0;"{""coordinates"": [[[5.494976222745481, 51.464978879970154], [5.494975797589785, 51.46479910720399], [5.494687986894602, 51.464799373131726], [5.494688410913798, 51.46497914589929], [5.494976222745481, 51.464978879970154]]], ""type"": ""Polygon""}";51.464889126610444, 5.49483210453601
1013;416.0;Woensel noord 2;Blixembosch-Oost;Albert Camuslaan;Albert Camuslaan;400.0;80.0;"{""coordinates"": [[[5.470712611246302, 51.488937646930836], [5.4707122810932045, 51.488757874270654], [5.470424318842131, 51.48875808045078], [5.470424647857343, 51.48893785311198], [5.470712611246302, 51.488937646930836]]], ""type"": ""Polygon""}";51.48884786375026, 5.470568464759826
1015;418.0;Woensel noord 2;Vlokhoven;Hulstbosakker;Hulstbosakker;1750.30814166;169.489783827596;"{""coordinates"": [[[5.48568888702735, 51.46884398568395], [5.484966159671498, 51.46886380423948], [5.484997574706079, 51.46917112603342], [5.48568192553426, 51.46918015377637], [5.48568888702735, 51.46884398568395]]], ""type"": ""Polygon""}";51.46901322366658, 5.485338780803809
1018;421.0;Woensel noord 2;Eckart;Grote Beerlaan;Grote Beerlaan;400.0;80.0;"{""coordinates"": [[[5.4963414538169735, 51.47227855921016], [5.496341023056811, 51.47209878651433], [5.496053166186568, 51.47209905582096], [5.49605359580897, 51.47227882851814], [5.4963414538169735, 51.47227855921016]]], ""type"": ""Polygon""}";51.47218880757512, 5.496197309717434
1020;423.0;Woensel zuid;Gildebuurt;Looierstraat;Looierstraat;2453.771075225;199.352044860642;"{""coordinates"": [[[5.47618361538127, 51.4506013299474], [5.47538259125392, 51.450673992560525], [5.47545009512213, 51.451056961864076], [5.47622084631007, 51.451018452800035], [5.47618361538127, 51.4506013299474]]], ""type"": ""Polygon""}";51.450835856719536, 5.475814288449612
1025;428.0;Gestel;Blaarthem;Berliozlaan;Berliozlaan;568.79156102;102.28932440318601;"{""coordinates"": [[[5.45818087596247, 51.42338036113493], [5.457764845422687, 51.42321887179162], [5.45760792837942, 51.42332005632622], [5.458014751675279, 51.423501769185556], [5.45818087596247, 51.42338036113493]]], ""type"": ""Polygon""}";51.423357473495734, 5.4578963076751235
1027;430.0;Woensel noord 1;Prinsejagt;Oude Bosschebaan;Hoek 1e Lievende Keylaan Oude Bosschebaan;659.50392113;104.46255784070101;"{""coordinates"": [[[5.460148282931887, 51.46483389414575], [5.459812807323759, 51.46467303809257], [5.45959641927943, 51.46480846836371], [5.459952554866543, 51.464988639525565], [5.460148282931887, 51.46483389414575]]], ""type"": ""Polygon""}";51.46482752471908, 5.4598771778588455
1031;434.0;Strijp 2;Grasrijk;Grasbeemd;Grasbeemd;550.01287787;98.1955930931606;"{""coordinates"": [[[5.413542203350602, 51.435203291128495], [5.413298025737796, 51.43521352079544], [5.413330746170928, 51.43549840861579], [5.413583065087884, 51.43548817702106], [5.413542203350602, 51.435203291128495]]], ""type"": ""Polygon""}";51.43535162287141, 5.413438634200012
1037;440.0;Woensel noord 1;Prinsejagt;Palladiostraat;Palladiostraat;400.0;80.0;"{""coordinates"": [[[5.4569320576564255, 51.46645868686709], [5.456931782630826, 51.46627891394457], [5.456643962650856, 51.46627908610509], [5.456644236540706, 51.466458859028506], [5.4569320576564255, 51.46645868686709]]], ""type"": ""Polygon""}";51.46636888654544, 5.456788009869765
1042;446.0;Tongelre;Urkhoven;Oude Doornakkersweg;Oude Doornakkersweg;2518.68138093;200.942701784518;"{""coordinates"": [[[5.526334762437768, 51.43940160738327], [5.526142710181022, 51.43984956354121], [5.5268724920910355, 51.43992614803154], [5.527033643242392, 51.43950756770177], [5.526334762437768, 51.43940160738327]]], ""type"": ""Polygon""}";51.43967157494011, 5.526591179516709
1047;452.0;Gestel;Oude Spoorbaan;Hoogstraat;Hoogstraat;400.0;80.0;"{""coordinates"": [[[5.471088969006661, 51.43384850188013], [5.471088638483496, 51.43366872861331], [5.470801024430842, 51.433668935578076], [5.470801353818458, 51.433848708846035], [5.471088969006661, 51.43384850188013]]], ""type"": ""Polygon""}";51.43375871878854, 5.470944996434929
1050;455.0;Woensel noord 1;Jagershoef;Ritsaertstraat;Ritsaertstraat;881.92717753;119.340371282927;"{""coordinates"": [[[5.47000561330987, 51.4734041770485], [5.469551552425609, 51.4733768374351], [5.469485548901335, 51.47361892329835], [5.4699617591881795, 51.473646247424625], [5.47000561330987, 51.4734041770485]]], ""type"": ""Polygon""}";51.473512481914405, 5.46975069528242
1051;456.0;Woensel noord 2;'t Hool;Asselhornweg;Asselhornweg;694.3283297050001;113.367199061478;"{""coordinates"": [[[5.473157853484347, 51.47404041026527], [5.4728886982790375, 51.47403580692111], [5.4728816584142, 51.474381578544104], [5.473127756155746, 51.47439100155964], [5.473157853484347, 51.47404041026527]]], ""type"": ""Polygon""}";51.47420964428231, 5.4730144637277585
1053;458.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Dauphinelaan;B.P. Achtste Barrier Noord;847.080339285;119.17378136457201;"{""coordinates"": [[[5.4440432537494825, 51.48627104105848], [5.443723275439348, 51.48620677098906], [5.443512085622824, 51.486493569943626], [5.4438320857242894, 51.486573947334215], [5.4440432537494825, 51.48627104105848]]], ""type"": ""Polygon""}";51.48638737948045, 5.443778381408617
1055;460.0;Tongelre;'t Hofke;Zwaluwstaartweg;Zwaluwstaartweg;508.89664613;90.8898955073249;"{""coordinates"": [[[5.523580166540095, 51.4486972559248], [5.523207583564599, 51.44870819658162], [5.523208120069914, 51.44888796940619], [5.52355644566684, 51.44888310562305], [5.523580166540095, 51.4486972559248]]], ""type"": ""Polygon""}";51.44879310154723, 5.52338905541108
1057;463.0;Park Meerland;Meerrijk;Zandstrand;Zandstrand 1;412.392218835;97.481500727115;"{""coordinates"": [[[5.4074384643415865, 51.44446764880033], [5.407145312510254, 51.444308971753664], [5.406871862940984, 51.4445247271375], [5.4074384643415865, 51.44446764880033]]], ""type"": ""Polygon""}";51.44443378256383, 5.407151879930942
1059;465.0;Strijp 2;Grasrijk;Grasveld;Grasveld;1055.81985388;162.20668033164702;"{""coordinates"": [[[5.415944710024186, 51.43737504545791], [5.416831841308817, 51.43720184900453], [5.416766633071856, 51.43706450614149], [5.41587136239233, 51.43723261563318], [5.415944710024186, 51.43737504545791]]], ""type"": ""Polygon""}";51.437219053992294, 5.4163503808784395
1060;466.0;Strijp 2;Waterrijk;Waterwijk;Waterwijk 2;189.81569989;55.2145957373239;"{""coordinates"": [[[5.393708831571442, 51.43933415958928], [5.393858073652145, 51.439401981189455], [5.3939801558485385, 51.43929174932491], [5.393821870696486, 51.439226755353474], [5.393708831571442, 51.43933415958928]]], ""type"": ""Polygon""}";51.439313654042074, 5.393843033702696
1062;468.0;Strijp 2;Waterrijk;Waterstad;Waterstad 3;148.98608081499998;49.30127698569889;"{""coordinates"": [[[5.397986735130305, 51.438966418843414], [5.39781035743026, 51.43890425803872], [5.397738021782914, 51.438986226214496], [5.397909878550671, 51.43905121449246], [5.397986735130305, 51.438966418843414]]], ""type"": ""Polygon""}";51.43897718396837, 5.397861889213053
1064;470.0;Strijp 2;Waterrijk;Waterland;Waterland 3;178.199280055;53.790552847388696;"{""coordinates"": [[[5.4009069461261685, 51.43529197006687], [5.400753214788804, 51.43532307751715], [5.400821080329378, 51.43545590325808], [5.400988373613998, 51.43541066298371], [5.4009069461261685, 51.43529197006687]]], ""type"": ""Polygon""}";51.43537190112388, 5.400867132540198
1065;471.0;Strijp 2;Waterrijk;Waterland;Waterland 4;146.31665187;48.4248300316123;"{""coordinates"": [[[5.401906229312269, 51.4351929275192], [5.40183837185716, 51.43509401669386], [5.4016801225355024, 51.4351364310038], [5.4017344154002025, 51.43523534274357], [5.401906229312269, 51.4351929275192]]], ""type"": ""Polygon""}";51.435165156727294, 5.401790564057181
1066;473.0;Strijp 1;Het Ven;Jacob Oppenheimstraat;B.P. 't Ven;262.72811894;65.74131930248629;"{""coordinates"": [[[5.4440510368172434, 51.44215531510556], [5.444321735911109, 51.44219400177215], [5.4443837041322976, 51.44207474110008], [5.444130751857245, 51.4420360467861], [5.4440510368172434, 51.44215531510556]]], ""type"": ""Polygon""}";51.442115579964124, 5.44422099707688
1067;474.0;Strijp 1;Het Ven;de Blecourtstraat;B.P. 't Ven 2;3069.671520155;285.214853309565;"{""coordinates"": [[[5.445834284431489, 51.44055255758926], [5.445730686371371, 51.44076032629207], [5.447327831947426, 51.44107065228681], [5.447446185272826, 51.44082398325719], [5.445834284431489, 51.44055255758926]]], ""type"": ""Polygon""}";51.440806000342654, 5.446607200078731
1068;475.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;9454.45984985;400.273125025036;"{""coordinates"": [[[5.4636103044189035, 51.44577716185138], [5.462463407091821, 51.44665670073036], [5.4627169055114955, 51.447000360154114], [5.463657309130465, 51.44680842496231], [5.4644508992208, 51.446157636404045], [5.4636103044189035, 51.44577716185138]]], ""type"": ""Polygon""}";51.4464183394417, 5.463428432951512
1074;493.0;Stratum;Gerardusplein;Kortonjolaan;Kortonjolaan 2;970.92637054;133.14450143382598;"{""coordinates"": [[[5.487046038233725, 51.41733607925066], [5.4872445411905755, 51.41771904902901], [5.487560630635084, 51.417640500751055], [5.487306143828729, 51.417267878902415], [5.487046038233725, 51.41733607925066]]], ""type"": ""Polygon""}";51.41749671768279, 5.487293088563462
1078;500.0;Park Meerland;Meerrijk;Zandstrand;Park Meerland 2;921.06142691;121.71179451331201;"{""coordinates"": [[[5.4062044147994746, 51.4409953477751], [5.406289392978978, 51.44074881217441], [5.4058252951027965, 51.44069088255502], [5.405748051653647, 51.44094225069921], [5.4062044147994746, 51.4409953477751]]], ""type"": ""Polygon""}";51.44084384981031, 5.406016342148272
1079;483.0;Gestel;Blaarthem;Laagstraat;Laagstraat-Hoogstraat;347.99567794;75.0040141766108;"{""coordinates"": [[[5.455147926722373, 51.42179074308717], [5.455272471462952, 51.42166647538025], [5.455041335826063, 51.42156263286298], [5.454889077759568, 51.42168980451798], [5.455147926722373, 51.42179074308717]]], ""type"": ""Polygon""}";51.42167745863194, 5.455085301292886
1081;486.0;Gestel;Genderbeemd;Sterkenburg;Sterkenburg 2;2957.56001078;296.148695717884;"{""coordinates"": [[[5.4407408819056675, 51.421179892004474], [5.439244275061968, 51.42092628277033], [5.438842897147513, 51.42120586619126], [5.440736011215229, 51.42130860865411], [5.4407408819056675, 51.421179892004474]]], ""type"": ""Polygon""}";51.42114472326224, 5.439768189668947
1082;488.0;Gestel;Hanevoet;Ulenpas;B.P. Hanevoet;5880.87007597;297.394918409019;"{""coordinates"": [[[5.438959401431743, 51.412452673195546], [5.438474222094265, 51.41225937513187], [5.437901439000796, 51.41219608447615], [5.437421501219368, 51.412560213782626], [5.4378790495930645, 51.41282862344396], [5.4387798361571456, 51.41294953404657], [5.438959401431743, 51.412452673195546]]], ""type"": ""Polygon""}";51.41256699473119, 5.438247835275337
1083;489.0;Gestel;Hanevoet;Jongemastate;Jongemastate;480.100197675;90.9378457554689;"{""coordinates"": [[[5.441473015766708, 51.413338222822176], [5.441615930935264, 51.41311575945386], [5.441384946704539, 51.41307543171502], [5.441209715608406, 51.413312351064555], [5.441473015766708, 51.413338222822176]]], ""type"": ""Polygon""}";51.4132118156671, 5.441418266144017
1087;508.0;Woensel noord 1;Jagershoef;Lohengrinlaan;Lohengrinlaan;4978.443077575001;296.267226111636;"{""coordinates"": [[[5.467844409743672, 51.47234072146974], [5.468308066759679, 51.47154512841154], [5.467444301000503, 51.47150423446682], [5.467135678150899, 51.47231354858746], [5.467844409743672, 51.47234072146974]]], ""type"": ""Polygon""}";51.47191241712092, 5.467689033431956
1095;371.0;Tongelre;Doornakkers-Oost;Jozef Israëlslaan;Jozef Israëlslaan;5312.202047085;298.67021550337205;"{""coordinates"": [[[5.519883585608847, 51.438597380004836], [5.5187711801719, 51.438671454737886], [5.519116522863361, 51.439242649583626], [5.520287247948616, 51.439186707905414], [5.519883585608847, 51.438597380004836]]], ""type"": ""Polygon""}";51.43892625947115, 5.519519255982603
1098;374.0;Woensel noord 2;Tempel;Neerpeltlaan;Neerpeltlaan;508.86943744;90.909975471665;"{""coordinates"": [[[5.477608797117273, 51.48167096228173], [5.477231520388451, 51.48167648948776], [5.477240261754858, 51.48185708981609], [5.4775923874092705, 51.48185158210311], [5.477608797117273, 51.48167096228173]]], ""type"": ""Polygon""}";51.4817629935664, 5.477418202941261
1099;375.0;Woensel noord 2;'t Hool;Echternachlaan;Echternachlaan;1036.117207895;138.825254201186;"{""coordinates"": [[[5.474694523792711, 51.475924870731355], [5.473996937448859, 51.475966884411044], [5.474008368210706, 51.47615359262498], [5.474672774199007, 51.47613234871065], [5.474694523792711, 51.475924870731355]]], ""type"": ""Polygon""}";51.476043378563666, 5.474348714869467
1102;378.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Besançonlaan;Besançonlaan;1077.47867136;140.75765796956298;"{""coordinates"": [[[5.448058891327618, 51.48486518563055], [5.447794691920764, 51.48480512127078], [5.447518524086978, 51.485203123952296], [5.447870779895857, 51.485273612992486], [5.448058891327618, 51.48486518563055]]], ""type"": ""Polygon""}";51.485045801427916, 5.447804993130774
1104;380.0;Tongelre;Irisbuurt;Havenhoofd;Havenhoofd;976.93885955;126.54249080153001;"{""coordinates"": [[[5.486863886772579, 51.43727287747149], [5.486427284631437, 51.43745053848801], [5.486688415286457, 51.43766593507813], [5.48701023190375, 51.43758420339151], [5.486863886772579, 51.43727287747149]]], ""type"": ""Polygon""}";51.43748289987666, 5.486746140425712
1110;386.0;Strijp 1;Het Ven;Rijstenweg;Sportpark Botenlaan ( Rijstenweg );927.25233264;126.04346932657701;"{""coordinates"": [[[5.448451299183788, 51.43799114210512], [5.448162855563033, 51.43793861108296], [5.447950333090616, 51.438260363973384], [5.448305361890655, 51.43834058880269], [5.448451299183788, 51.43799114210512]]], ""type"": ""Polygon""}";51.43813925515333, 5.448215064039616
1111;387.0;Woensel zuid;Generalenbuurt;Generaal de Collaertpad;Generaal de Collaertpad;750.42746828;116.039409197899;"{""coordinates"": [[[5.480952113882172, 51.45923781535259], [5.480675697590497, 51.459228619244826], [5.480691488791475, 51.45957707532559], [5.4809779449294425, 51.45957998473362], [5.480952113882172, 51.45923781535259]]], ""type"": ""Polygon""}";51.45940693082184, 5.480823933364157
1117;394.0;Woensel noord 1;Kerkdorp Acht;Bert Kemplaan;Bert Kemplaan;400.0;80.0;"{""coordinates"": [[[5.430063569719062, 51.47377077258928], [5.430063400682527, 51.47359099968733], [5.429775535004889, 51.47359110571456], [5.4297757029058715, 51.47377087861705], [5.430063569719062, 51.47377077258928]]], ""type"": ""Polygon""}";51.47368093921116, 5.429919552078125
1120;539.0;Tongelre;Karpen;Karpen;B.P. de Karpen;360.576537815;78.0041665918675;"{""coordinates"": [[[5.498689284161482, 51.45161622347813], [5.498862906138663, 51.451550909099836], [5.498711818896471, 51.45135561148081], [5.498515060772631, 51.45143542399659], [5.498689284161482, 51.45161622347813]]], ""type"": ""Polygon""}";51.45148715678889, 5.498693150196353
1121;536.0;Gestel;Bennekel-Oost;Locatellistraat;Locatellistraat 2;4640.041009535;285.73651894203704;"{""coordinates"": [[[5.460255901298414, 51.416127612535895], [5.46025519837942, 51.41568888665582], [5.458929961511961, 51.415726271779484], [5.458920944998666, 51.41618937737393], [5.460255901298414, 51.416127612535895]]], ""type"": ""Polygon""}";51.41593352553243, 5.459584593218806
1122;521.0;Woensel noord 2;Tempel;Nijvelstraat;Groot-Bijgaardenlaan 3;109.30390016;42.1767946314031;"{""coordinates"": [[[5.488325844568736, 51.48071723663925], [5.488296303002073, 51.48062826746461], [5.488145409051768, 51.480636250786574], [5.488145588978029, 51.48071739295967], [5.488325844568736, 51.48071723663925]]], ""type"": ""Polygon""}";51.48067594627713, 5.488229875741484
1123;522.0;Woensel noord 2;Tempel;Bevekomstraat;Groot-Bijgaardenlaan 4;199.14678784;57.6034174309235;"{""coordinates"": [[[5.4884737870561775, 51.48126678196477], [5.48846097221866, 51.48115947583314], [5.48820948519459, 51.4811753991063], [5.488230666101888, 51.48127484552759], [5.4884737870561775, 51.48126678196477]]], ""type"": ""Polygon""}";51.48121872032849, 5.488345146999175
1127;526.0;Park Henri Dunant;Tempel;Bisschop Bekkerslaan;STD.P. Henry Dunant 5;6783.11417056;390.334403621741;"{""coordinates"": [[[5.474107275699314, 51.476687299932976], [5.473428263205164, 51.47670350973204], [5.473560765136048, 51.47805403879207], [5.474182777970301, 51.47802840756753], [5.474107275699314, 51.476687299932976]]], ""type"": ""Polygon""}";51.477358651105696, 5.473818570442159
1129;528.0;Woensel noord 1;Woenselse Heide;Baronielaan;Baronielaan;237.56002816;61.777551968113;"{""coordinates"": [[[5.457350709408734, 51.48041282980369], [5.457572907519308, 51.48042840058845], [5.457602028602326, 51.480284420803706], [5.457375663448005, 51.48028455755134], [5.457350709408734, 51.48041282980369]]], ""type"": ""Polygon""}";51.480352573955415, 5.45747749925486
1132;531.0;Woensel noord 1;Achtse Barrier-Hoeven;Abbevillelaan;Abbevillelaan;1568.20145664;186.18690046953301;"{""coordinates"": [[[5.448802497323298, 51.492196394307086], [5.449813154103699, 51.49229270171322], [5.449833823101183, 51.49207805621046], [5.448819020658547, 51.492013161084756], [5.448802497323298, 51.492196394307086]]], ""type"": ""Polygon""}";51.492146122473855, 5.449330491893139
1133;532.0;Woensel noord 2;Heesterakker;Mirabelweg;Mantualaan 2;1606.82669056;163.68455767545203;"{""coordinates"": [[[5.497150362955296, 51.48260169207606], [5.497107392083602, 51.48216722848574], [5.496637974985926, 51.48220955021316], [5.496676761892114, 51.48264925290447], [5.497150362955296, 51.48260169207606]]], ""type"": ""Polygon""}";51.482407329895686, 5.496892725165013
1134;533.0;Woensel noord 2;Bokt;Anconalaan;Sportpark Bokt Unitas 59;277.0756352;67.61276680234789;"{""coordinates"": [[[5.5001684596269715, 51.48755895970692], [5.5002100672353365, 51.487430662147005], [5.499920783830357, 51.48743355979116], [5.499912735812237, 51.487569677279616], [5.5001684596269715, 51.48755895970692]]], ""type"": ""Polygon""}";51.48749682920003, 5.50005178462672
