objectid;dragertype;pkey;geo_shape;geo_point_2d;bordtype;gsmcode;volgorde;datum_plaatsing
3166;Lichtmast;4F472DC8-E613-416E-A0C8-194B89BB8B07;"{""coordinates"": [5.486681554057852, 51.431836689255455], ""type"": ""Point""}";51.431836689255455, 5.486681554057852;BW112L__OB401PA;;1;
2046;Lichtmast;4F472DC8-E613-416E-A0C8-194B89BB8B07;"{""coordinates"": [5.486681554057852, 51.431836689255455], ""type"": ""Point""}";51.431836689255455, 5.486681554057852;GSM;5141;2;
2314;Lichtmast;9F85FA73-7EE6-48E6-9CB9-670DEE3085C5;"{""coordinates"": [5.475212538145203, 51.445853800205185], ""type"": ""Point""}";51.445853800205185, 5.475212538145203;GSM;5162;1;
1718;Lichtmast;56A236B7-AF1A-4F78-B288-E7A43149343B;"{""coordinates"": [5.3968116538218345, 51.45608766867733], ""type"": ""Point""}";51.45608766867733, 5.3968116538218345;GSM;5191;1;
2503;Lichtmast;3D0C315B-A788-4791-8EA3-5FDB6D0D1064;"{""coordinates"": [5.476014421965777, 51.428922078188165], ""type"": ""Point""}";51.428922078188165, 5.476014421965777;GSM;5177;1;
2578;Lichtmast;3A66BADE-0D85-4349-A974-F4A95D2CC793;"{""coordinates"": [5.4658737411093465, 51.43701486877929], ""type"": ""Point""}";51.43701486877929, 5.4658737411093465;GSM;5183;1;
2639;Lichtmast;A5B45338-C476-4B59-A336-FFC64CF4A028;"{""coordinates"": [5.4753796914309065, 51.429477682817605], ""type"": ""Point""}";51.429477682817605, 5.4753796914309065;GSM;5177;1;
2642;Flespaal;B8D74860-BB43-4905-B2EC-FE5B99AE21E3;"{""coordinates"": [5.450887501311222, 51.446847341275024], ""type"": ""Point""}";51.446847341275024, 5.450887501311222;GSM;5157;1;
3087;Lichtmast;6E41004A-2C59-4BF5-ADB9-FE7BC47CE8A9;"{""coordinates"": [5.4855501288876765, 51.44455225212698], ""type"": ""Point""}";51.44455225212698, 5.4855501288876765;GSM;5149;;
3110;Flespaal;D74B746A-2374-485F-BA95-EC0AFD773406;"{""coordinates"": [5.46768229393939, 51.43771019665797], ""type"": ""Point""}";51.43771019665797, 5.46768229393939;E08r;;;
2337;Lichtmast;0BF4797F-3154-40D6-A032-3E8F0E61B453;"{""coordinates"": [5.469219967213703, 51.43507275500865], ""type"": ""Point""}";51.43507275500865, 5.469219967213703;BW112R__OB401PA;;1;
1830;Lichtmast;65EF8571-E624-4B6D-8549-D14C7B6BA0BB;"{""coordinates"": [5.394628412981576, 51.45828867317824], ""type"": ""Point""}";51.45828867317824, 5.394628412981576;GSM;5191;1;
3115;Flespaal;697C6A15-C414-493E-864E-1AD0430D3C6D;"{""coordinates"": [5.471611971428071, 51.43852833208615], ""type"": ""Point""}";51.43852833208615, 5.471611971428071;E08r;;1;
3063;Lichtmast;10D7926E-8B8E-4230-BFDF-F7D7AF226049;"{""coordinates"": [5.484938917696851, 51.4401992241502], ""type"": ""Point""}";51.4401992241502, 5.484938917696851;E09zbh;;1;
1957;Lichtmast;750BCA9F-2A5E-4DE9-8A65-E418F5436E66;"{""coordinates"": [5.472012109314073, 51.43790428572426], ""type"": ""Point""}";51.43790428572426, 5.472012109314073;E09zbh;;1;
1867;Lichtmast;BF34548C-A345-4A3E-A295-D72CF7BC2492;"{""coordinates"": [5.471545069554033, 51.43776834874816], ""type"": ""Point""}";51.43776834874816, 5.471545069554033;E09zb;;1;
2406;Lichtmast;99283C29-978A-45C1-A89B-D04CFF729F22;"{""coordinates"": [5.471068221040457, 51.43353902146301], ""type"": ""Point""}";51.43353902146301, 5.471068221040457;GSM;5183;;20190701000000
2316;Lichtmast;26CB8069-5BAC-4125-9E27-D3FEB57E476B;"{""coordinates"": [5.475303394430627, 51.447477079224925], ""type"": ""Point""}";51.447477079224925, 5.475303394430627;GSM;5162;1;
2036;Flespaal;65874410-156B-41DD-8631-77733D88BB8E;"{""coordinates"": [5.464289749797779, 51.43517793388221], ""type"": ""Point""}";51.43517793388221, 5.464289749797779;BW112ze;;1;
2751;Lichtmast;50137D9F-3BB0-430F-BB36-53A343C0124F;"{""coordinates"": [5.472038883110772, 51.433335958559795], ""type"": ""Point""}";51.433335958559795, 5.472038883110772;BW112R__OB401PA;;1;
1970;Lichtmast;40299BBE-DE95-4D8E-9FB2-E51559F32118;"{""coordinates"": [5.489202543850472, 51.431661217149085], ""type"": ""Point""}";51.431661217149085, 5.489202543850472;BW112R__OB401PA;;1;
1971;Lichtmast;DBBEE22A-6B0A-4949-B16B-DF90D2873A31;"{""coordinates"": [5.480279253174032, 51.43067886958874], ""type"": ""Point""}";51.43067886958874, 5.480279253174032;GSM;5178;4;
2638;Lichtmast;A9D7CFCC-3C1F-4A34-9767-6F41F7513D7E;"{""coordinates"": [5.473164307736029, 51.42966306162784], ""type"": ""Point""}";51.42966306162784, 5.473164307736029;GSM;5177;1;
3071;Lichtmast;A639468E-E0EA-460A-BA92-41735753D486;"{""coordinates"": [5.465456987733077, 51.43486913989048], ""type"": ""Point""}";51.43486913989048, 5.465456987733077;GSM;5183;1;
3107;Flespaal;591C150C-7BE3-4854-AEB8-C655EDC0090B;"{""coordinates"": [5.472535809557616, 51.44266127302278], ""type"": ""Point""}";51.44266127302278, 5.472535809557616;GSM;5129;1;
2355;Lichtmast;EAAA9D5A-EFC0-40D4-8B5C-C9194C487CD1;"{""coordinates"": [5.483829880798041, 51.435168115620506], ""type"": ""Point""}";51.435168115620506, 5.483829880798041;GSM;5140;2;
2354;Lichtmast;EAAA9D5A-EFC0-40D4-8B5C-C9194C487CD1;"{""coordinates"": [5.483829880798041, 51.435168115620506], ""type"": ""Point""}";51.435168115620506, 5.483829880798041;BW112;;1;
2569;Lichtmast;1ECCB314-5317-4108-BCA2-A74FFE2EE12E;"{""coordinates"": [5.4928502072602035, 51.439066235286475], ""type"": ""Point""}";51.439066235286475, 5.4928502072602035;BW112R__OB401PA;;1;
1898;Lichtmast;E32A18A6-3196-41CB-BDBF-0AADBCB5F39E;"{""coordinates"": [5.487280505175402, 51.435770731861325], ""type"": ""Point""}";51.435770731861325, 5.487280505175402;GSM;5179;1;
3089;Lichtmast;1E9B4804-9B3B-4161-AD55-BE92B3D909A7;"{""coordinates"": [5.473036304365668, 51.432225575097554], ""type"": ""Point""}";51.432225575097554, 5.473036304365668;GSM;5177;1;
2601;Lichtmast;23C25C2D-6BAF-4C35-B6BF-C8DC9CDD2FAF;"{""coordinates"": [5.471229569108703, 51.43534967632837], ""type"": ""Point""}";51.43534967632837, 5.471229569108703;GSM;5183;1;
2197;Flespaal;AAFA6163-4A2E-404D-BBEE-086EA6E087CA;"{""coordinates"": [5.479028031601258, 51.44652649168137], ""type"": ""Point""}";51.44652649168137, 5.479028031601258;BW112ze;;1;
2680;Flespaal;FD6068CD-37F8-48B0-B772-C94ABE79FDC3;"{""coordinates"": [5.470142609796502, 51.4414437692379], ""type"": ""Point""}";51.4414437692379, 5.470142609796502;GSM;5131;2;
2141;Lichtmast;4EE67AF2-FF83-4F6A-AE8E-6E2B0F32B714;"{""coordinates"": [5.463865026578142, 51.43925641418403], ""type"": ""Point""}";51.43925641418403, 5.463865026578142;BW112R__OB401PA;;1;20190701000000
2652;Lichtmast;1A1A842B-D0BA-4D4E-8540-A3FCE561B649;"{""coordinates"": [5.467142725328573, 51.439917889807376], ""type"": ""Point""}";51.439917889807376, 5.467142725328573;GSM;5157;2;
2444;Lichtmast;D211592F-5483-4CF4-B38F-9D5D19BA2295;"{""coordinates"": [5.468560291219528, 51.4369670201817], ""type"": ""Point""}";51.4369670201817, 5.468560291219528;BW112zb;;1;
2100;Lichtmast;92F8DC6E-2647-49F8-81ED-AFBBABC8B991;"{""coordinates"": [5.493535725583918, 51.44279827121056], ""type"": ""Point""}";51.44279827121056, 5.493535725583918;GSM;5182;1;
3175;Lichtmast;92F8DC6E-2647-49F8-81ED-AFBBABC8B991;"{""coordinates"": [5.493535725583918, 51.44279827121056], ""type"": ""Point""}";51.44279827121056, 5.493535725583918;BW112R__OB401PA;;2;
2344;Flespaal;B61F99C7-AF2E-4BBC-92A6-3074B2EE5CDF;"{""coordinates"": [5.460076243616314, 51.44204747359506], ""type"": ""Point""}";51.44204747359506, 5.460076243616314;GSM;5157;1;
2547;Lichtmast;87813A8D-129F-4187-B4F8-E026B2D0F07A;"{""coordinates"": [5.453200382752744, 51.44660642393837], ""type"": ""Point""}";51.44660642393837, 5.453200382752744;GSM;5165;1;
2120;Flespaal;E6284535-F6AC-4E17-8319-AEBD2C5C254E;"{""coordinates"": [5.459037155800291, 51.43873694149214], ""type"": ""Point""}";51.43873694149214, 5.459037155800291;BW112ze;;1;
2427;Flespaal;4BD0CED6-06D7-4BB7-A0D1-FDBD9740390C;"{""coordinates"": [5.456548175530357, 51.4438075286506], ""type"": ""Point""}";51.4438075286506, 5.456548175530357;GSM;5157;1;
2390;Flespaal;D7DC872A-D5D8-4C69-8684-EE69312F27AC;"{""coordinates"": [5.474887923453915, 51.43194968950636], ""type"": ""Point""}";51.43194968950636, 5.474887923453915;E08-1;;1;
2313;Lichtmast;D7E03217-51CA-4AB2-8925-A617B8462ACD;"{""coordinates"": [5.472809281936702, 51.44479964979545], ""type"": ""Point""}";51.44479964979545, 5.472809281936702;BW112ze;;1;
3146;Flespaal;45366889-54C3-4F59-8DED-CB86E9B1BA39;"{""coordinates"": [5.454754848951892, 51.438836593463606], ""type"": ""Point""}";51.438836593463606, 5.454754848951892;BW112zb;;1;
3156;Lichtmast;BAE9596B-6E83-4026-A553-BCF39398D02F;"{""coordinates"": [5.466173485577146, 51.44059923938927], ""type"": ""Point""}";51.44059923938927, 5.466173485577146;BW112R__OB401PA;;1;
2771;Lichtmast;A1F0DC0D-459C-4342-8C13-6F5A0EA84F0B;"{""coordinates"": [5.407745265859564, 51.44664029964957], ""type"": ""Point""}";51.44664029964957, 5.407745265859564;GSM;5194;1;
2761;Lichtmast;A4A9E01E-D1A8-4CD6-946D-910832D5EA07;"{""coordinates"": [5.484054800586478, 51.43049104524242], ""type"": ""Point""}";51.43049104524242, 5.484054800586478;GSM;5146;1;
2551;Lichtmast;1358B463-B46E-4A6A-BF33-ADAB27251BFE;"{""coordinates"": [5.484416072500317, 51.43075481267519], ""type"": ""Point""}";51.43075481267519, 5.484416072500317;GSM;5146;1;
2720;Lichtmast;4B985D12-2232-4732-AE4B-FBB44F169B25;"{""coordinates"": [5.480425435383751, 51.42877967285493], ""type"": ""Point""}";51.42877967285493, 5.480425435383751;GSM;5178;2;
2721;Lichtmast;B8E880C7-6C40-482C-A306-27C7E423B6E0;"{""coordinates"": [5.480152103918011, 51.42863055620285], ""type"": ""Point""}";51.42863055620285, 5.480152103918011;GSM;5178;;
2722;Lichtmast;4495D1DE-61B3-4CB4-9E07-A9F62FA3D813;"{""coordinates"": [5.479127701000183, 51.4290277049257], ""type"": ""Point""}";51.4290277049257, 5.479127701000183;BW112ze;;1;
2516;Flespaal;AB48B3E5-578B-46EE-AFD5-52CF39DDBD02;"{""coordinates"": [5.464225093895642, 51.44227813504425], ""type"": ""Point""}";51.44227813504425, 5.464225093895642;BW112zb;;3;
1661;Lichtmast;29753289-30C6-47DD-8B4C-173418D199D8;"{""coordinates"": [5.4758329776008665, 51.429829177920446], ""type"": ""Point""}";51.429829177920446, 5.4758329776008665;E08r;;1;
2438;Lichtmast;069C3775-EE3E-4710-9287-D8110C3E0495;"{""coordinates"": [5.448824722390603, 51.44852661055542], ""type"": ""Point""}";51.44852661055542, 5.448824722390603;BW112ze;;1;
2518;Lichtmast;B89817D4-2D2C-467A-B074-DE4B5C26D704;"{""coordinates"": [5.449405769159758, 51.44907062871992], ""type"": ""Point""}";51.44907062871992, 5.449405769159758;GSM;5192;1;
1921;Lichtmast;9E978714-457E-48A9-86D3-55A2A17A3573;"{""coordinates"": [5.449673859325889, 51.44942430843764], ""type"": ""Point""}";51.44942430843764, 5.449673859325889;BW112ze;;1;
2696;Lichtmast;A4420F6C-4F12-48A1-B9E0-B154E8F57FBE;"{""coordinates"": [5.474842779493812, 51.47023211164453], ""type"": ""Point""}";51.47023211164453, 5.474842779493812;GSM;5190;1;
1994;;12719A6E-8559-49E0-A29A-5018F54B5D0F;"{""coordinates"": [5.47791054230503, 51.46984586436599], ""type"": ""Point""}";51.46984586436599, 5.47791054230503;GSM;5190;1;
2755;Lichtmast;31EF6BFE-C12F-4ADC-9CC0-935953AD93BF;"{""coordinates"": [5.477870140855447, 51.46897380409965], ""type"": ""Point""}";51.46897380409965, 5.477870140855447;GSM;5190;1;
2074;Lichtmast;9782EED1-886A-4691-8745-F2DCE3622620;"{""coordinates"": [5.473342336427472, 51.46890717849775], ""type"": ""Point""}";51.46890717849775, 5.473342336427472;GSM;5190;1;
1987;Lichtmast;D19AA68A-2690-4330-A1E9-33162753B336;"{""coordinates"": [5.473418395382451, 51.468528144396416], ""type"": ""Point""}";51.468528144396416, 5.473418395382451;GSM;5190;1;
1974;Flespaal;BBE87923-5B2F-44CF-992B-F328B9343D2C;"{""coordinates"": [5.473082277360399, 51.435482729779956], ""type"": ""Point""}";51.435482729779956, 5.473082277360399;GSM;5121;2;
2738;Lichtmast;9CF98724-F29B-4D9E-9980-CFCAA8F2D4CA;"{""coordinates"": [5.463785385196234, 51.442242209950045], ""type"": ""Point""}";51.442242209950045, 5.463785385196234;GSM;5157;1;
1780;Lichtmast;2BDD6289-A938-4583-A345-F08A50451B49;"{""coordinates"": [5.464337995186539, 51.44159054751116], ""type"": ""Point""}";51.44159054751116, 5.464337995186539;BW112L__OB401PA;;1;
1781;Lichtmast;2BDD6289-A938-4583-A345-F08A50451B49;"{""coordinates"": [5.464337995186539, 51.44159054751116], ""type"": ""Point""}";51.44159054751116, 5.464337995186539;GSM;5157;2;
1602;Lichtmast;88E65CE7-CD17-4BE9-BF1D-265B41E86BBB;"{""coordinates"": [5.474751406042395, 51.43164149857497], ""type"": ""Point""}";51.43164149857497, 5.474751406042395;BW112L__OB401PA;;2;
1768;Lichtmast;2C27C5BC-23EF-4D65-8669-A6046176F37E;"{""coordinates"": [5.470417927581865, 51.427360735813494], ""type"": ""Point""}";51.427360735813494, 5.470417927581865;BW112R__OB401PA;;2;
2787;Lichtmast;8D936266-3A83-4D65-87AB-252400830E78;"{""coordinates"": [5.471347851562131, 51.4273333195313], ""type"": ""Point""}";51.4273333195313, 5.471347851562131;BW112R__OB401PA;;2;
2793;Lichtmast;01ECDCB7-D31C-49B9-8055-C7A939D99D8C;"{""coordinates"": [5.4606895999779805, 51.442930529160215], ""type"": ""Point""}";51.442930529160215, 5.4606895999779805;BW112L__OB401PA;;2;
2286;Flespaal;E0B0A5B7-A9E3-48F6-8B64-6017A4C4F196;"{""coordinates"": [5.462733658004877, 51.441334250895444], ""type"": ""Point""}";51.441334250895444, 5.462733658004877;BW112zb;;1;
1978;Lichtmast;25D5AD33-5397-4FDE-9F26-9CFBFA800171;"{""coordinates"": [5.465146106343091, 51.44184406471485], ""type"": ""Point""}";51.44184406471485, 5.465146106343091;GSM;5157;2;
2068;Lichtmast;4F23052B-9A45-4ECD-857D-FD3F849F2073;"{""coordinates"": [5.4635477158783745, 51.44055942473766], ""type"": ""Point""}";51.44055942473766, 5.4635477158783745;BW112L__OB401PA;;1;
1979;Lichtmast;F0A3AF1D-F55E-42A4-9034-5F93BAC229AD;"{""coordinates"": [5.46461251950237, 51.440945543206546], ""type"": ""Point""}";51.440945543206546, 5.46461251950237;BW112R__OB401PA;;1;
1981;Lichtmast;A4A9FCE6-CA60-4C30-B3A1-FEC44279AE9E;"{""coordinates"": [5.463352823728104, 51.439613467794416], ""type"": ""Point""}";51.439613467794416, 5.463352823728104;GSM;5157;1;
2542;Lichtmast;A24A0ABA-D95D-42E6-B16D-C8A0EACE75AE;"{""coordinates"": [5.462765728110659, 51.443916784221436], ""type"": ""Point""}";51.443916784221436, 5.462765728110659;BW112R__OB401PA;;1;
2543;Lichtmast;A24A0ABA-D95D-42E6-B16D-C8A0EACE75AE;"{""coordinates"": [5.462765728110659, 51.443916784221436], ""type"": ""Point""}";51.443916784221436, 5.462765728110659;GSM;5157;2;
3142;Lichtmast;0A485A97-906C-4D83-81A6-85AFD26A1E65;"{""coordinates"": [5.4632232584575435, 51.44445027281724], ""type"": ""Point""}";51.44445027281724, 5.4632232584575435;GSM;5157;1;
1685;Lichtmast;AFDD4AAB-8A6F-43DA-9776-089AD610FC2D;"{""coordinates"": [5.47018924062409, 51.44314758402876], ""type"": ""Point""}";51.44314758402876, 5.47018924062409;BW112zbh;;;
2223;Flespaal;6B9B71A5-E26F-4B61-B6F5-9EC84EF8EBD9;"{""coordinates"": [5.482824725118773, 51.44189379549344], ""type"": ""Point""}";51.44189379549344, 5.482824725118773;BW112;;;
2669;Lichtmast;1D7E3C09-536A-415F-8174-664B0BE2E1E5;"{""coordinates"": [5.466251581051567, 51.43952791651369], ""type"": ""Point""}";51.43952791651369, 5.466251581051567;BW112R__OB401PA;;1;
1625;Lichtmast;0141DDB0-9B88-42EE-AAEE-66FBF721F9CD;"{""coordinates"": [5.458808764978858, 51.444145222555655], ""type"": ""Point""}";51.444145222555655, 5.458808764978858;GSM;5157;2;
1704;Lichtmast;3A7D233A-0E59-4B28-9909-D4163D009C54;"{""coordinates"": [5.478419368730299, 51.46930042466731], ""type"": ""Point""}";51.46930042466731, 5.478419368730299;BW112ze;;1;
2301;Lichtmast;C26AC654-1B0E-4B22-B7C9-80F8214B494F;"{""coordinates"": [5.478291825146198, 51.44779557939554], ""type"": ""Point""}";51.44779557939554, 5.478291825146198;GSM;5132;1;
2602;Lichtmast;8C8A2454-1845-484C-B319-94DEC085CCA1;"{""coordinates"": [5.471330553112626, 51.43520086777666], ""type"": ""Point""}";51.43520086777666, 5.471330553112626;BW112ze;;1;
2060;Lichtmast;35AD26F5-4C9C-4F2E-8536-6B9E7513649F;"{""coordinates"": [5.478046377205501, 51.43579414183863], ""type"": ""Point""}";51.43579414183863, 5.478046377205501;GSM;5120;1;
1695;Lichtmast;73BD402C-F56D-4CC1-8C93-7B9FA1A3F2F8;"{""coordinates"": [5.477854837161081, 51.4709031917249], ""type"": ""Point""}";51.4709031917249, 5.477854837161081;GSM;5169;2;
1764;Lichtmast;710EB159-EC37-410C-89D4-DF31FC1A7C7E;"{""coordinates"": [5.390937315526523, 51.455350357139544], ""type"": ""Point""}";51.455350357139544, 5.390937315526523;GSM;5191;1;
2473;Flespaal;8BA4ECA5-BC75-4C53-8D53-6B72C785FA3A;"{""coordinates"": [5.398066443678583, 51.45516191956436], ""type"": ""Point""}";51.45516191956436, 5.398066443678583;BW112zbh;;1;
2597;Lichtmast;065BF3EE-39D6-4EB9-8F51-84D103E862BE;"{""coordinates"": [5.467577152566954, 51.43602984046074], ""type"": ""Point""}";51.43602984046074, 5.467577152566954;GSM;5183;1;
2598;Lichtmast;065BF3EE-39D6-4EB9-8F51-84D103E862BE;"{""coordinates"": [5.467577152566954, 51.43602984046074], ""type"": ""Point""}";51.43602984046074, 5.467577152566954;BW112R__OB401PA;;2;
1747;Flespaal;3701B1FB-AADF-469B-9F41-35D32259F729;"{""coordinates"": [5.397185614012078, 51.460288830030876], ""type"": ""Point""}";51.460288830030876, 5.397185614012078;BW112ze;;1;
1735;Lichtmast;CF3718FB-507C-4CA6-9B5A-08648593B78C;"{""coordinates"": [5.483795475662036, 51.4308945135079], ""type"": ""Point""}";51.4308945135079, 5.483795475662036;BW112;;2;
2276;Lichtmast;25E22CA5-B3D3-47E2-88E4-A414AA7AEA0B;"{""coordinates"": [5.484092849093541, 51.4313876819749], ""type"": ""Point""}";51.4313876819749, 5.484092849093541;GSM;5178;2;
2277;Lichtmast;25E22CA5-B3D3-47E2-88E4-A414AA7AEA0B;"{""coordinates"": [5.484092849093541, 51.4313876819749], ""type"": ""Point""}";51.4313876819749, 5.484092849093541;BW112R__OB401PA;;1;
2090;Lichtmast;5287A12D-7ED0-432C-92F3-A5DB7745AFA9;"{""coordinates"": [5.451468124401807, 51.44799622289921], ""type"": ""Point""}";51.44799622289921, 5.451468124401807;BW112zbh;;1;
2017;Flespaal;B8571039-C1B2-40FA-B6CE-717A73EA3DA3;"{""coordinates"": [5.4649776128412295, 51.43453437247137], ""type"": ""Point""}";51.43453437247137, 5.4649776128412295;BW112ze;;1;
2715;Lichtmast;98F45FD7-C6F1-4E5F-B3E2-41B866F7E2F8;"{""coordinates"": [5.4703904830312, 51.44690356893824], ""type"": ""Point""}";51.44690356893824, 5.4703904830312;BW112L__OB401PA;;1;
2510;Lichtmast;C75EDAEE-CF2B-47C9-8F35-B620C23BEA41;"{""coordinates"": [5.482362632352241, 51.43262122320531], ""type"": ""Point""}";51.43262122320531, 5.482362632352241;GSM;5178;1;
2188;Lichtmast;D6AF518A-E62F-4395-A011-42CEAAA6120F;"{""coordinates"": [5.486756614040686, 51.42459122447684], ""type"": ""Point""}";51.42459122447684, 5.486756614040686;GSM;5176;;
1816;Lichtmast;9726BA7D-99DF-40AE-B4AC-A06AE74B0D3F;"{""coordinates"": [5.486415555737598, 51.42702966320748], ""type"": ""Point""}";51.42702966320748, 5.486415555737598;GSM;5163;;
1650;Lichtmast;C10B78DB-8D0A-41E6-97A2-33CAFC9694CA;"{""coordinates"": [5.4735661233798165, 51.44718584054198], ""type"": ""Point""}";51.44718584054198, 5.4735661233798165;GSM;5185;2;
1664;Flespaal;178AA3B8-D7C7-4842-B2B5-6ECC43DBD569;"{""coordinates"": [5.477677226339797, 51.43362865027688], ""type"": ""Point""}";51.43362865027688, 5.477677226339797;BW112zb;;1;
1665;Flespaal;178AA3B8-D7C7-4842-B2B5-6ECC43DBD569;"{""coordinates"": [5.477677226339797, 51.43362865027688], ""type"": ""Point""}";51.43362865027688, 5.477677226339797;BW112ze;;1;
2573;Lichtmast;2B001DDC-E6B8-412A-8F6A-80D4C1D955B2;"{""coordinates"": [5.467970645810003, 51.43723331317599], ""type"": ""Point""}";51.43723331317599, 5.467970645810003;GSM;5183;1;
2574;Lichtmast;2B001DDC-E6B8-412A-8F6A-80D4C1D955B2;"{""coordinates"": [5.467970645810003, 51.43723331317599], ""type"": ""Point""}";51.43723331317599, 5.467970645810003;BW112R__OB401PA;;2;
2380;Flespaal;7EF14497-2D60-4687-B2A4-9474B93519F0;"{""coordinates"": [5.484694840150082, 51.43303617041157], ""type"": ""Point""}";51.43303617041157, 5.484694840150082;GSM;5140;1;
2871;Flespaal;50EC3C63-B523-4E9D-A077-4770B9C2D3B0;"{""coordinates"": [5.405498387342742, 51.44825558324557], ""type"": ""Point""}";51.44825558324557, 5.405498387342742;BW111ze;;;
2123;Flespaal;57A2966A-1E5F-44F1-9A4F-DD801C6AC1F7;"{""coordinates"": [5.460181585699667, 51.438608414768204], ""type"": ""Point""}";51.438608414768204, 5.460181585699667;BW112zb;;1;20190701000000
3078;Lichtmast;BCA79B76-C0E6-4909-A259-008187B86BE6;"{""coordinates"": [5.462876863592278, 51.43604866745588], ""type"": ""Point""}";51.43604866745588, 5.462876863592278;GSM;5183;1;
1832;Flespaal;0368DD10-6A49-4C8F-B69F-15D7D61AF4FD;"{""coordinates"": [5.490012670922391, 51.42578974138441], ""type"": ""Point""}";51.42578974138441, 5.490012670922391;BW112ze;;;
