Ministerie;Leverancier;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel (binnen- en buitenland);1120 - Arbeidsomstandigheden en personele zorg (incl. BHV middelen);1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Studie en opleiding;1160 - Personeelsevenementen, - bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis en verblijfkosten;Eindtotaal
BZK;Anoniem_BZK_448;;;;1;;;;;;1
BZK;Anoniem_BZK_451;1;;;;;;;;;1
BZK;Anoniem_BZK_46;;;;;;1;;;;1
BZK;Anoniem_BZK_47;;;;;;1;;;;1
BZK;Anoniem_BZK_5;;;;;;2;;;;2
BZK;Anoniem_BZK_50;;;;;;1;;;;1
BZK;Anoniem_BZK_51;;;;;;1;;;;1
BZK;Anoniem_BZK_54;;;;;;1;;;;1
BZK;Anoniem_BZK_55;;;;;;2;;;;2
BZK;Anoniem_BZK_61;;;;;;;;;1;1
BZK;Anoniem_BZK_63;;;4;;;;;;;4
BZK;Anoniem_BZK_7;;;;;;1;;;;1
BZK;Anoniem_BZK_70;;;;;;1;;;;1
BZK;Anoniem_BZK_72;;;;;;;;;1;1
BZK;Anoniem_BZK_74;;;1;;;;;;;1
BZK;Anoniem_BZK_75;;;;;;1;;;;1
BZK;Anoniem_BZK_81;;;;;;1;;;;1
BZK;Anoniem_BZK_82;;;;;;1;;;;1
BZK;Anoniem_BZK_9;;;;1;;;;;;1
BZK;Anoniem_BZK_92;;;;;;1;;;;1
BZK;Anoniem_BZK_94;;;;1;;;;;;1
BZK;Anoniem_BZK_96;;;;;;;;;;
BZK;Anoniem_BZK_97;;;;;;;;;;
BZK;Anoniem_BZK_99;2;;;;;;;;;2
BZK;AOG Contractonderwijs;;;;;;2;;;;2
BZK;APG Service Partners B.V.;4;;;;;;;;;4
BZK;Arbo Unie;;;6;;;;;;;6
BZK;Arbode Consultancy B.V.;;;2;;;;;;;2
BZK;Arbolight;;;2;;;;;;;2
BZK;ArboNed B.V.;;;;;;1;;;;1
BZK;ArboVitale B.V.;;;1;;;;;;;1
BZK;Archeon Novum;;;;1;;;;;;1
BZK;Arden University;;;;;;1;;;;1
BZK;Ardis Opleidingen B.V.;;;;;1;4;;;;4
BZK;Ardis Organisatieontwikkeling B.V.;;;;;;4;;;;4
BZK;Arenda Oomen Fotografie;;;;;1;;;;;1
BZK;Argos Coaching;;;;;;2;;;;2
BZK;Arising;;;;;;1;;;;1
BZK;ARQ IVP B.V.;;;;;;1;;;;1
BZK;Arsenaal Restaurants;;;;1;;;;;;1
BZK;Art and the City;;;;;;1;;;;1
BZK;Artichoc Chocoladewerken;;;;1;;;;;;1
BZK;Artige B.V.;;;;1;;;;;;1
BZK;Asgard Hotel B.V.;;;;;;;;;1;1
BZK;ASIS International Benelux;;;;;;1;;;;1
BZK;Aspectibus;;;;;;3;;;;3
BZK;Astrid Spanjaardt Coaching;;;;;1;1;;;;1
BZK;Astrid van Assen;;;;1;;;;;;1
BZK;Atelier van Biesbergen;;;;1;;;;;;1
BZK;Athene Palace B.V.;;;;1;;;;;;1
BZK;Athene Palace Den Haag B.V.;;;;1;;;;;;1
BZK;Atlassian Holdings B.V.;;;;;;1;;;;1
BZK;Attitude Matters;;;;;;1;;;;1
BZK;Aude;;;;;;1;;;;1
BZK;August;1;;;1;;;;;;1
BZK;Aukje Kaptein Huisarts;;;;;;1;;;;1
BZK;AutiTalent B.V.;;;;;;;;;1;1
BZK;Autorijschool Kneteman;;;;;;1;;;;1
BZK;Avans Hogeschool MB B.V.;;;;;;2;;;;2
BZK;AVDD B.V.;2;;;;;;;;2;2
BZK;AvdR Webinars B.V.;;;;1;;1;;;;1
BZK;Avisi Consultancy B.V.;;;;;;1;;;;1
BZK;B. Cornelissen;1;;;;;;;;;1
BZK;B. Visser;;;;;;;;;1;1
BZK;B.G.L. & Partners B.V.;;;;;;1;;;;1
BZK;B.V. Beatrixoord;;;;;;1;;;;1
BZK;B.V. Princeville Exploitatie;;;;1;;;;;;1
BZK;B.V. Rederij G. Doeksen en Zonen;;;;;;;;;1;1
BZK;B+B Vakmedianet B.V.;;;;;;2;;;;2
BZK;B+B Vakmedianet Groep B.V.;;;;;;1;;;;1
BZK;BA Praktijk B.V.;;;4;;;;;;;4
BZK;Bakker Klink;;;;1;;;;;;1
BZK;Bakker Meijer Hoogezand B.V.;;;;1;;;;;;1
BZK;Bakker Prins;1;;;;;;;;;1
BZK;Balans & Impuls B.V.;;;1;;;1;;;;2
BZK;Bali Food B.V.;;;;1;;;;;;1
BZK;Balkan Grill Boro;;;;1;;;;;;1
BZK;Bally's Bowling;;;;1;;;;;;1
BZK;Banketbakkerij Boheemen;1;;;1;;;;;;1
BZK;Banketbakkerij Borgman;;;;1;;;;;;1
BZK;Banketbakkerij De Jong;;;;1;;;;;;1
BZK;Banketbakkerij Maison Kelder B.V.;1;;;1;;;;;;1
BZK;Banketbakkerij Tamminga en Verweij;;;;1;;;;;;1
BZK;Bannink Coaching & Consultancy;;;;;;1;;;;1
BZK;Bar Company B.V.;;;;1;;;;;;1
BZK;Bar Restaurant Pavlov B.V.;1;;;2;;;;;;2
BZK;Barbarossa Beach B.V.;;;;1;;;;;;1
BZK;BarBier Gouda;;;;1;;;;;;1
BZK;Bargi Beheer B.V.;;;;;;;;;1;1
BZK;Bartine;;;;1;;;;;;1
BZK;Basis & Beleid Organisatie-Adviseurs B.V.;;;;;;2;;;;2
BZK;Bast Psycholoog;;;;;1;;;;;1
BZK;Baton Rentals en Finance;;;;;;;;2;;2
BZK;Bavak Beveiligingsgroep B.V.;;;;;;2;;;;2
BZK;Beach Club Peukie B.V.;;;;1;;;;;;1
BZK;Beach Club WOW;;;;1;;;;;;1
BZK;Beach Noordwijk B.V.;;;;1;;;;;;1
BZK;Beachclub BAIT;1;;;;;;;;;1
BZK;Beachclub People;;;;1;;;;;;1
BZK;Bedrijfsarts Hoven;;;3;;;;;;;3
BZK;Bedrijfsartsenpraktijk Jaco Greaves;;;4;;;;;;;4
BZK;Bedrijfsbureau RSC B.V.;;;;;;1;;;;1
BZK;Bedrijfsdiensten Nederland;;;;1;;;;;;1
BZK;Behavior Change Academy;;;;;;1;;;;1
BZK;Behavior Change Group B.V.;;;;;;1;;;;1
BZK;Beijer Projects;;;;1;;;;;;1
BZK;Beleving aan zee;;;;;;1;;;;1
BZK;BensVillages B.V.;;;;1;;;;;;1
BZK;Benthem Crouwel Architekten B.V.;;;;;1;;;;;1
BZK;Berenschot B.V.;;;;;;2;;;;2
BZK;Berenschot Groep B.V.;;;;;;2;;;;2
BZK;Berghauser Pont Academy B.V.;;;;;;2;;;;2
BZK;Bernard Poelman Maatkleding;;;;;;1;;;;1
BZK;Bert Hellinger Instituut Nederland;;;;;;1;;;;1
BZK;Bestuursacademie Nederland Opleidingen B.V.;;;;;;1;;;;1
BZK;Beter Horen;;;1;;;;;;;1
BZK;Better at Work;;;;;;1;;;;1
BZK;Betty Wijntjes;;;;;;1;;;;1
BZK;Bex*communicatie;;;;;;1;;;;1
BZK;Bezair;;;;;;;;;4;4
BZK;Billink B.V.;;;;1;;;;;;1
BZK;Binnenlands Bestuur B.V.;;;;;2;;;;;2
BZK;BinQ;;;;1;;;;;;1
BZK;Bison Bowling;;;;1;;;;;;1
BZK;BitesWeLove B.V.;;;;2;;;;;;2
BZK;Blankestijn & Partners B.V.;;;;;;2;;;;2
BZK;BLOSSOM bloemisterij;;;;1;;;;;;1
BZK;Bobbe International B.V.;;;;;;;;1;;1
BZK;BodemenergieNL;;;;;;1;;;;1
BZK;Bodymindtherapy.nl;;;;;;1;;;;1
BZK;Boeckhout Arbo;;;2;;;;;;;2
BZK;Boerma Ontwikkeling in Organisaties;;;;;;1;;;;1
BZK;Boertien Vergouwen Overduin B.V.;;;;;;1;;;;1
BZK;BoFit B.V.;;;;1;;;;;;1
BZK;bol.com B.V.;;;1;1;;1;;;1;1
BZK;Bona Dea B.V.;;;;1;;;;;;1
BZK;Boogh Arbeidsre-integratie;;;;;1;1;;;;1
BZK;Boogh Harmelen;;;1;;;;;;;1
BZK;Boom uitgevers Amsterdam B.V.;;;;;;1;;;;1
BZK;Bootcamp Team;;;;;;1;;;;1
BZK;Bornbasket.nl;;;;1;;;;;;1
BZK;Borrel Experience B.V.;;;;1;;;;;;1
BZK;Bos & Bos Catering B.V.;;;;1;;;;;;1
BZK;Bos Incasso B.V.;;;;;;;;;1;1
BZK;Bospaviljoen 't Leesten B.V.;;;;1;;;;;;1
BZK;Bossche Brouwers;;;;1;;;;;;1
BZK;Boterwaag Den Haag B.V.;;;;1;;;;;;1
BZK;Boudrie Consultancy;;;;;;1;;;;1
BZK;Bourgonje Geluid- en Lichtservice B.V.;;;;2;;;;;;2
BZK;Bouzy;;;;1;;;;;;1
BZK;Bowling Scheveningen B.V.;;;;1;;;;;;1
BZK;BRACK pop-up;;;;1;;;;;;1
BZK;Braincreators B.V.;;;;;;2;;;;2
BZK;Brandpreventie Academy B.V.;;;;;;1;;;;1
BZK;Brasserie Buitenhuis B.V.;;;;1;;;;;;1
BZK;Brasserie 'de Graaf van Haamstede';;;;1;;;;;;1
BZK;Brasserie de Koepel;;;;1;;;;;;1
BZK;Brasserie Golf Ockenburgh;;;;1;;;;;;1
BZK;Brasserie Quartier B.V.(LE QUARTIER);;;;1;;;;;;1
BZK;Brasserie Sequenza;;;;1;;;;;;1
BZK;Brasserie Soho B.V.;1;;;1;;;;;;1
BZK;Brasserie WW;;;;1;;;;;;1
BZK;Brian Smits;;;;;;1;;;;1
BZK;Bribenco B.V.;;;;1;;;;;;1
BZK;Bridge2learn;;;;;;1;;;;1
BZK;Bridgeman B.V.;;;;;;3;;;;3
BZK;Bridgeman B.V. Human Potentials;;;;;;1;;;;1
BZK;Brillat-Savarin B.V.;;;;1;;;;;;1
BZK;Brit Gezond Werken en Wonen;;;2;;;;;;;2
BZK;Brood en Banket Margriet;1;;;1;;;;;;2
BZK;Brood en Banket Margriet B.V.;;;;1;;;;;;1
BZK;Brood- en Banketbakkerij Godschalk;;;;1;;;;;;1
BZK;Brood- en Banketbakkerij Vries B.V.;;;;1;;;;;;1
BZK;Broodrunner;;;;1;;;;;;1
BZK;Broos Water B.V.;;;;;;1;;;;1
BZK;Brownies per Post;;;;1;;;;;;1
BZK;brth;;;;;;1;;;;1
BZK;Budgetgift.nl B.V.;;;;1;;;;;;1
BZK;Building Traditions;;;;;;1;;;;1
BZK;BUITENGOED DE UYLENBURG;;;;;;;;;1;1
BZK;Buitengoed Uylenburg B.V.;;;;;;1;;;;1
BZK;Buitenverblijf Buiten Westen;;;;;;1;;;;1
BZK;Bureau Doorenbos;;;;;;1;;;;1
BZK;Bureau Kroner architecten B.V.;;;;;;1;;;;1
BZK;Bureau Streefkerk B.V.;;;;;;1;;;;1
BZK;Bureau Zuidema B.V.;;;;;;2;;;;2
BZK;Bureau Zuidema Learning Solutions B.V.;;;;;;3;;;;3
BZK;Burgundy Street B.V.;;;;1;;;;;;1
BZK;Burn Out Poli;;;;1;;1;;;;1
BZK;Buro BRAND Visuele Communicatie B.V.;;;;;;1;;;;1
BZK;buro ROOD;;;;;;1;;;;1
BZK;Buro van de Panne;;;;;;1;;;1;1
BZK;Burrata Goudenregenplein B.V.;1;;;1;;;;;;1
BZK;Burrata Turfmarkt B.V.;;;;1;;;;;;1
BZK;Buveco Gasdetection B.V.;;;;;;1;;;;1
BZK;Buyitdirect.com B.V.;;;;1;;;;;;1
BZK;BVO Opleidingen B.V.;;;;;;3;;;;3
BZK;BWS Consulting B.V.;;;4;;;;;;;4
BZK;C.A. Streng;;;;;;;;;1;1
BZK;Cadeau Concepten B.V.;;;;2;;;;;;2
BZK;Cadeaubonnen.nl B.V.;;;;1;;;;;;1
BZK;Café 2005;;;;1;;;;;;1
BZK;Cafe Blossom;;;;1;;;;;;1
BZK;Café 'De Kleine Witte';;;;1;;;;;;1
BZK;Café Het Hijgend Hert;;;;1;;;;;;1
BZK;Cafe/Restaurant De Eeuwige Jachtvelden;1;;;1;;;;;;1
BZK;Café-Restaurant Pan;;;;1;;;;;1;1
BZK;Calder Werkt B.V.;;;;;;1;;;;1
BZK;Calla's LVRED 51A B.V.;;;;1;;;;;;1
BZK;Cancer Health Coach;;;;1;;;;;;1
BZK;CAOP;;;;;;1;;;;1
BZK;Capgemini Educational Services B.V.;;;;;;1;;;;1
BZK;Capgemini Nederland B.V.;;;;;;1;;;;1
BZK;Capilla;;;;1;;;;;;1
BZK;Capilla B.V.;;;;;;1;;;;1
BZK;Capstones B.V.;;;;;;1;;;;1
BZK;Caroline Stil;;;4;;;;;;;4
BZK;Carrilho executive coaching and consulting;;;;;;2;;;;2
BZK;CasaGrande B.V.;;;;;;1;;;;1
BZK;Caseon;;;;;;1;;;;1
BZK;Castenmiller B.V.;1;;;;;;;;1;1
BZK;Catering Dik Trom;;;;1;;;;;;1
BZK;Centeno Coaching;;;;;;1;;;;1
BZK;Centrale RINO B.V.;;;;;;1;;;;1
BZK;Centralpoint Nijmegen B.V.;;;;;;1;;;;1
BZK;Centric Netherlands B.V.;;;;;;2;;;;2
BZK;Centrum Media & Gezondheid (CMG);;;;;;;;;1;1
BZK;Centrum voor Conflicthantering B.V.;;;;;;1;;;;1
BZK;Chan Bedrijfsarts;;;4;;;;;;;4
BZK;Charlotte Gmeling Meijling;;;;;;1;;;;1
BZK;Cheil Benelux B.V.;;;;;;1;;;;1
BZK;Chocolate Company Retail B.V.;;;;1;;;;;;1
BZK;Choco-Paradijs;;;;2;;;;;;2
BZK;Christa de Groot kwaliteit en advies bureau;;;;;;1;;;;1
BZK;Christelijke Hogeschool Ede;;;;;;1;;;;1
BZK;Christelijke Hogeschool Windesheim;;;;;;1;;;;1
BZK;Ciao! Ciao! B.V.;1;;;1;;;;;;1
BZK;CIO Platform Nederland;;;;;;;;1;;1
BZK;Clicking Images;;;;1;;;;;;1
BZK;CLOOS B.V.;;;;1;;;;;;1
BZK;Cloose;;;;1;;;;;;1
BZK;CM Partners B.V.;;;;1;;;;;;1
BZK;Coach voor Persoonlijk Leiderschap;;;;;;1;;;;1
BZK;CoachCamper;;;2;;;;;;;2
BZK;Coachcenter B.V.;;;;;;1;;;;1
BZK;COCD Opleidingen;;;;;;1;;;;1
BZK;Collard Consultancy;;;;1;;;;;;1
BZK;Colliers International Valuations;;;;;;2;;;;2
BZK;Colourshift;;;;;;1;;;;1
BZK;Compabox B.V.;;;;1;;;;;;1
BZK;Company Sandwich Den Haag;1;;;1;;;;;;1
BZK;COMPAREX Nederland B.V.;;;;;;2;;;;2
BZK;Compassion in business;;;;;1;;;;;1
BZK;Competence Factory;;;;;;1;;;;1
BZK;Compu'Train;;;;;;1;;;;1
BZK;Conexio B.V.;;;4;1;;;;;;4
BZK;CONMares Advies;;;3;;;;;;;3
BZK;Connect Management Consulting;;;;;;1;;;;1
BZK;Connexxion Tours;;;;;;;;;1;1
BZK;Consulo B.V.;;;3;;;;;;;3
BZK;Contract Provider B.V.;;;;;;1;;;;1
BZK;Coöperatie De Betekenaar U.A.;;;;;;1;;;;1
BZK;Cordes Organisatie Advies & Ontwikkeling;;;;;;1;;;;1
BZK;COT Inst. voor Veil.h.- & Crisismanagem. B.V.;;;;;;1;;;;1
BZK;Cotica HRM advies;;;;;;1;;;;1
BZK;CSR Centrum B.V.;;;;;;1;;;;1
BZK;CT², creative thinking coaching training;;;;;;2;;;;2
BZK;Culpepper B.V.;;;;1;;;;;;1
BZK;Curilion B.V.;;;;;;1;;;;1
BZK;Cycle and the City;;;;1;;;;;;1
BZK;Cyclus Arbo Projecten;;;2;;;;;;;2
BZK;D.A.B. Special service;;;;;;;;;1;1
BZK;DÃ©hora Consultancy Group B.V.;;;;;;2;;;;2
BZK;Dataveem B.V.;;;;;;;;;1;1
BZK;De Academy B.V.;;;;;;1;;;;1
BZK;De Amsterdamsche Kring;;;;;;1;;;;1
BZK;De Argumentenfabriek B.V.;;;;;;2;;;;2
BZK;De Baak Administratie;;;;;;1;;;;1
BZK;De Baak B.V.;;;;;;3;;;;3
BZK;DE BAAK SEASIDE;;;;1;;;;;;1
BZK;De Bakkerswinkel Den Haag;;;;1;;;;;;1
BZK;De Bel & Co;;;;;;1;;;;1
BZK;De Belgische Keizer B.V.;;;;1;;;;;;1
BZK;De Bierkelder Utrecht;;;;1;;;;;;1
BZK;De Boeckhorst B.V.;;;4;;;;;;;4
BZK;De Booij Party en Congresarchitekten;;;;;;1;;;;1
BZK;De Borrel B.V.;;;;1;;;;;;1
BZK;De Burgerij;;;;1;;;;;;1
BZK;De Corridor;;;;1;;;;;;1
BZK;De Denksmederij;;;;;;1;;;;1
BZK;De Dominee Suite;;;;1;;;;;;1
BZK;De Eerste Verdieping;;;;;;1;;;;1
BZK;De Efteling B.V.;;;;2;;;;;;2
BZK;De Federatie B.V.;;;;;;2;;;;2
BZK;De Feed Fabriek;;;;1;;;;;;1
BZK;'DE GENERAAL';;;;1;;;;;;1
BZK;De Gezonde Zaak B.V.;;;1;;;;;;;1
BZK;De Grietmanswijk B.V.;;;;1;;;;;;1
BZK;De Heeren Hofsteenge;;;;1;;;;;;1
BZK;De Hoek;;;;1;;;;;;1
BZK;De Hoogstraat Revalidatie;;;1;;;;;;;1
BZK;De Horeca Academie Zakelijk B.V.;;;;1;;;1;;;1
BZK;De horeca mannen;;;;1;;;;;;1
BZK;De Investeringsmaatschappij B.V.;;;;;;2;;;;2
BZK;De Jonge Balie bij de Hoge Raad der Nederl.;;;;;;;;1;;1
BZK;De Kaaskop;;;;1;;;;;;1
BZK;de Keuken van Alex;1;;;;;;;;;1
BZK;De Koers;;;;1;;;;;;1
BZK;De Koning Consultancy;;;;;;1;;;;1
BZK;De Nederlandse Ver. van Rentmeesters NVR;;;;1;;;;;;1
BZK;De Nieuwe Pelgrim;;;;;;1;;;;1
BZK;De Nonnen in Vught;;;;;;1;;;;1
BZK;Dé Nova Assessment & Learning;;;;;;1;;;;1
BZK;De Onderstroom Karin Brugman;;;;;;1;;;;1
BZK;De Pennenwinkel;;;;1;;;;;;1
BZK;De Pier Horeca B.V.;;;;1;;;;;;1
BZK;De Poort van Leyden B.V.;;;;1;;;;;;1
BZK;De Puzzelmaker;;;;1;;;;;;1
BZK;De Reuselhoeve B.V.;;;;1;;;;;;1
BZK;De Roos Geschenken B.V.;;;;1;;;;;;1
BZK;De Schenker B.V.;;;;1;;;;;;1
BZK;De Smelt B.V.;;;;1;;;;;;1
BZK;De Staat Arnhem;;;;1;;;;;;1
BZK;De Stad B.V.;;;;1;;;;;;1
BZK;De Staffing Groep Nederland B.V.;;;;;;;;;2;2
BZK;De Stappencoach;;;;1;;;;;;1
BZK;De Stijlacademie voor kleur & kleding;;;;;;1;;;;1
BZK;De Teamcoach;;;;;;1;;;;1
BZK;De Tombe Consultancy B.V.;;;;;;1;;;;1
BZK;DE TUINKAMER;;;;1;;;;;;1
BZK;De Vesting;1;;;1;;;;;;1
BZK;De Vuijst Consult B.V.;;;;;;1;;;;1
BZK;De Werkmeester B.V.;;;;;;1;;;;1
BZK;De werktuin;;;;1;;;;;;1
BZK;De Werkvermogen Oplossing;;;3;;;;;;;3
BZK;De Witte Raaf;;;;1;;;;;;1
BZK;De Zeeuwse Broodjes Service;;;;1;;;;;;1
BZK;De Zoete Inval B.V.;;;;1;;;;;;1
BZK;Debat.NL B.V.;;;;;;2;;;;2
BZK;Debatrix;;;;;;1;;;;1
BZK;Dechesne Personal Coaching;;;;;;1;;;;1
BZK;Delft Congress Support B.V.;;;;;;1;;;;1
BZK;Delicious Sweetness;;;;2;;;;;;2
BZK;Delta 10 B.V;;;;1;;;;;;1
BZK;Denk Producties B.V.;;;;;;1;;;;1
BZK;Denkschets.nl;;;;;;1;;;;1
BZK;depoorte.com;;;;;;1;;;;1
BZK;Desinfectie Company;;;;1;;;;;;1
BZK;Develhub;;;;;;1;;;;1
BZK;Didactive B.V.;;;;;;1;;;;1
BZK;Diederik Vermeulen Advies;;;;;;1;;;;1
BZK;Digital Action;;;;;;1;;;;1
BZK;Dignitas Mediation & Conflict Management;;;;;;1;;;;1
BZK;Dignus Arbo B.V.;;;3;;;;;;;3
BZK;Dijo Salsa;;;;;;1;;;;1
BZK;Diner Thuis;1;;;;;;;;;1
BZK;Dior Opleidingen B.V.;;;;;;2;;;;2
BZK;Dirk Heij;;;;1;;;;;;1
BZK;Dirty Duck;;;;;;1;;;;1
BZK;Discountoffice.nl B.V.;;;1;1;;;;;;1
BZK;D'Javas;;;;1;;;;;;1
BZK;Djinny Logistiek B.V.;;3;;;;;;;;3
BZK;DNV GL Business Assurance;;;;;;;;1;;1
BZK;DNV GL Business Assurance B.V.;;;;;;1;;;;1
BZK;Doloris Horeca B.V.;;;;1;;;;;;1
BZK;Dols Consult;;;;;;1;;;;1
BZK;Domstad Evenementen B.V.;;;;1;;;;;;1
BZK;DON Opleidingen;;;;;;1;;;;1
BZK;Donna Gelateria B.V.;;;;1;;;;;;1
BZK;Doors Open;;;;;;1;;;;1
BZK;Doxa HR;;;4;;;;;;;4
BZK;DPG online Services B.N;;;;;1;;;;;1
BZK;DPI Animation House;;;;;;2;;;;2
BZK;Dr. Drs. Ir. C.M. Ravesloot B.V.;;;;;;1;;;;1
BZK;Drink en Eetlokaal Proefverlof B.V.;;;;1;;;;;;1
BZK;DrukConnect;;;;1;;;;;;1
BZK;Dudok Den Haag B.V.;;;;1;;;;;;1
BZK;Dudok Rijnstraat B.V.;;;;1;;;;;;1
BZK;Dulang Indonesische Lekkernijen;;;;1;;;;;;1
BZK;Dunea Duin & Water;;;;;;;;;1;1
BZK;Dzjeng;;;;;;1;;;;1
BZK;EasyBiz Talenschool;;;2;;;;;;;2
BZK;Echte Bakker Gerrits V.O.F.;1;;;;;;;;;1
BZK;EcoGiving B.V.;;;;1;;;;;;1
BZK;Ecomondo;;;;1;;;;;;1
BZK;Edith Brocken Ergo & Arbeid;;;;;;1;;;;1
BZK;Eduvision B.V.;;;;;;1;;;;1
BZK;Edward Otten;;;;1;;;;;;1
BZK;EEN! B.V.;;;;1;;;;;;1
BZK;EFE;;;;;;2;;;;2
BZK;Effectivents;;;;;;1;;;;1
BZK;Efficiency Unlimited;;;;1;;;;;;1
BZK;EGN Nederland B.V.;;;;;;1;;;;1
BZK;EHdK B.V.;;;;;;1;;;;1
BZK;Eigenarenvereniging Binnenstad Den Haag;;;;;;1;;;;1
BZK;Elan Training B.V.;;;;;2;1;;;;2
BZK;Elja Daae Marketingadvies;;;;;;1;;;;1
BZK;Elpidio;;;;1;;;;;;1
BZK;Elycio Talen B.V.;;;;;;1;;;;1
BZK;Elysion Coaching & Counseling;;;3;;;;;;;3
BZK;Elzinga Catering;;;;1;;;;;;1
BZK;Emerce B.V.;;;;;;1;;;;1
BZK;Employee Performance Group B.V.;;;;;;2;;;;2
BZK;Enabler;;;;;;1;;;;1
BZK;Energy Delta Institute B.V.;;;;;;1;;;;1
BZK;Enkwest Opleiding & Advies B.V.;;;;;;1;;;;1
BZK;Enterprise Solutions;;;;;;1;;;;1
BZK;Entrador B.V.;;;;;2;;;;;2
BZK;Equipe Acteurs B.V.;;;;;;1;;;;1
BZK;Ergatis;;;1;;1;;;;;2
BZK;Ergatis B.V.;;;2;2;;;;;;2
BZK;ergo@work;;;2;;;;;;;2
BZK;Ergoplan;;;2;;;;;;;2
BZK;Erwin Butzelaar Training & Ontwikkeling;;;;;;1;;;;1
BZK;Erwin Nelissen Organisatieadvies;;;;;;1;;;;1
BZK;Escaping Utrecht;;;;1;;;;;;1
BZK;Esri Nederland;;;;;;1;;;;1
BZK;ESVSHOP B.V.;;;1;;;;;;;1
BZK;Et Emergo;;;;;;1;;;;1
BZK;Eten & Zo Zoetermeer B.V.;;;;1;;;;;;1
BZK;Euroforum;;;;;;1;;;;1
BZK;European Academy for Taxes Economics Law;;;;;;1;;;;1
BZK;European Leadership Platform B.V.;;;;;;1;;1;;1
BZK;Europica Media;;;;1;;;;;;1
BZK;Euroscope Benelux B.V.;;;;1;;;;;;1
BZK;EVE Tilburg B.V.;;;;1;;;;;;1
BZK;Event Impuls B.V.;;;;2;;;;;;2
BZK;EventGoodz B.V.;;;;1;;;;;;1
BZK;eX:plain;;;;;;1;;;;1
BZK;expertcoach;;;;;;2;;;;2
BZK;Explainit Company;;;;;;1;;;;1
BZK;Exploit. Maatsch. De Nwe Poort Amsterdam B.V.;;;;1;;;;;;1
BZK;Exploitatie Golfbaan Spaarnwoude B.V.;;;;1;;;;;;1
BZK;Fabels Eten & Drinken;;;;1;;;;;;1
BZK;Fakton Energy B.V.;;;;;;1;;;;1
BZK;Famo N.V.;;;;;;;;1;;1
BZK;Fast Lane Benelux B.V.;;;;;;2;;;;2
BZK;FB Advies;;;2;;;;;;;2
BZK;FCBA Bedrijfsgeneeskunde B.V.;;;3;;;;;;;3
BZK;FCE STICHTING OPLEIDINGSKUNDE;;;;;;1;;;;1
BZK;Feedback Training & Consulting B.V.;;;;;;1;;;;1
BZK;Ferro Explore B.V.;;;;;;2;;;;2
BZK;Feyen Pak Geschenkenservice B.V.;;;;1;;;;;;1
BZK;Fietswereld Dittrich;;;;;;;;;1;1
BZK;FILOSOOF B.V.;;;;1;;;;;;1
BZK;Firebrand Training BeNeLux B.V.;;;;;;1;;;;1
BZK;Firma Hof der Muzen;;;;2;;;;;;2
BZK;Firma Marinus;;;;1;;;;;;1
BZK;Fishes to Birds;;;;;;;;;1;1
BZK;Flamingo Paradise;;;;1;;;;;;1
BZK;Flesjewijnbezorgd;;;;1;;;;;;1
BZK;Flex International Freight B.V.;1;;;;;;;;;1
BZK;Flexchair B.V.;;;1;;;;;;;1
BZK;Flip Werner Bedrijfsarts;;;2;;;;;;;2
BZK;Flipmonday B.V.;;;;;;2;;;;2
BZK;Flitz-Events;;;;1;;;;;;1
BZK;Floor!;;;;1;;;;;;1
BZK;Flow Resulting B.V.;;;;;;1;;;;1
BZK;Fola;;;;;;1;;;;1
BZK;Fonk Beach B.V.;;;;1;;;;;;1
BZK;Fontys Hogescholen;;;;;;2;;;;2
BZK;Foodhallen Den Haag Exploitatie B.V.;;;;1;;;;;;1
BZK;FoodIncompany;;;;1;;;;;;1
BZK;Forsa Advies B.V.;;;;;;1;;;;1
BZK;Fortune Factory B.V.;;;;2;;;;;;2
BZK;Francien Resius;;;2;;;;;;;2
BZK;FranklinCovey;;;;;;2;;;;2
BZK;Frankwatching B.V.;;;;;;1;;;;1
BZK;FREZON;;;;1;;;;;;1
BZK;Frontinfo;;;;;;;;1;;1
BZK;FRUIT OP JE WERK;2;;;;;;;;;2
BZK;G4S Training & Safety B.V.;;;;;;3;;;;3
BZK;Gamestudio Marthijn;;;;;;2;;;;2
BZK;Garoeda;1;;;;;;;;;1
BZK;Gartner Gulf FZ LLC;;;;;;1;;;;1
BZK;GARTNER Holland B.V.;;;;;;;;;1;1
BZK;Gartner Nederland B.V.;;;;;;2;;;;2
BZK;Gauchos Franchise Utrecht B.V.;;;;1;;;;;;1
BZK;GAW ontwerp + communicatie B.V.;;;;;1;;;;;1
BZK;GBR Advies;;;4;;;;;;;4
BZK;Geef een Boompje.nl;;;;1;;;;;;1
BZK;gefeliciTAART B.V.;;;;1;;;;;;1
BZK;Gelukkig Werken;;;;;;1;;;;1
BZK;Genesys Telecommunications Laboratories B.V.;;;;;;;;;1;1
BZK;GeoFort Exploitatie B.V.;;;;1;;;;;;1
BZK;Geoplan Nederland B.V.;;;;;;1;;;;1
BZK;Geschenk met Verhaal B.V.;;;;2;;;;;;2
BZK;GGTV;;;;;;1;;;;1
BZK;GGZ Delfland De Reef;;;1;;;;;;;1
BZK;Gifts to Connect;;;;1;;;;;;1
