FID,code,datummutatie,naammuteerder,binnentalud,kruinbreedte,buitentalud,status,rwsdienst,genormeerd,stabiliteitsberm,voorland,kruinhoogte,profieltype,profielurl,waterlichaam,opmerkingen,bron,gdb_geomattr_data,shape
dwarsprofiel_over_regionale_kering_legger.133,ZD_dp_7600_W,2014-10-13T00:00:00,Fugro,5.52,20.18,2.42,Definitief,ZD,0,0,1,3.84,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_7600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46792.80029999837 365983.51689999923, 46686.966699998826 366034.31709999964)"
dwarsprofiel_over_regionale_kering_legger.134,ZD_dp_8600_W,2014-10-13T00:00:00,Fugro,-99,-99,3.17,Definitief,ZD,0,0,0,4.35,11,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_8600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47029.8674999997 366972.0023000017, 46907.10049999878 366936.01889999956)"
dwarsprofiel_over_regionale_kering_legger.135,ZD_dp_9100_W,2014-10-13T00:00:00,Fugro,2.77,17.9,3.01,Definitief,ZD,0,1,0,4.16,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_9100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46919.80050000176 367416.5031000003, 46803.38369999826 367408.03649999946)"
dwarsprofiel_over_regionale_kering_legger.136,ZD_dp_10100_W,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,4.4,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_10100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46716.60029999912 368432.50510000065, 46570.54989999905 368417.6884999983)"
dwarsprofiel_over_regionale_kering_legger.137,ZD_dp_11100_W,2014-10-13T00:00:00,Fugro,2.41,30.69,2.69,Definitief,ZD,0,1,0,4.2,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_11100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46569.76410000026 369385.31909999996, 46396.98290000111 369355.37370000035)"
dwarsprofiel_over_regionale_kering_legger.138,ZD_dp_10600_W,2014-10-13T00:00:00,Fugro,2.17,42.47,3.07,Definitief,ZD,0,1,0,4.35,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_10600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46644.6334999986 368936.2729000002, 46473.183100000024 368910.8726999983)"
dwarsprofiel_over_regionale_kering_legger.139,ZD_dp_11600_W,2014-10-13T00:00:00,Fugro,2.66,33.45,2.61,Definitief,ZD,0,1,0,4.14,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_11600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46473.670299999416 369875.98149999976, 46253.04930000007 369846.441300001)"
dwarsprofiel_over_regionale_kering_legger.140,ZD_dp_13100_W,2014-10-13T00:00:00,Fugro,2.31,26.97,12.19,Definitief,ZD,0,1,1,4.34,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_13100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45918.615299999714 371349.2776999995, 45702.71489999816 371258.26089999825)"
dwarsprofiel_over_regionale_kering_legger.141,ZD_dp_100_O,2014-10-13T00:00:00,Fugro,3.11,20.37,2.56,Definitief,ZD,0,1,0,4.15,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_100_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44375.28700000048 359480.1301999986, 44503.87469999865 359449.96770000085)"
dwarsprofiel_over_regionale_kering_legger.142,ZD_dp_600_O,2014-10-13T00:00:00,Fugro,2.29,20.08,2.89,Definitief,ZD,0,1,0,4.11,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_600_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44475.29969999939 359969.0811999999, 44599.12489999831 359942.09369999915)"
dwarsprofiel_over_regionale_kering_legger.143,ZD_dp_1100_O,2014-10-13T00:00:00,Fugro,2.17,20.75,2.33,Definitief,ZD,0,1,0,4.14,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_1100_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44573.7248999998 360453.2696999982, 44691.20010000095 360426.2820999995)"
dwarsprofiel_over_regionale_kering_legger.144,ZD_dp_1600_O,2014-10-13T00:00:00,Fugro,1.92,20.97,2.76,Definitief,ZD,0,1,0,4.16,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_1600_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44661.03750000149 360946.98319999874, 44797.56280000135 360923.17060000077)"
dwarsprofiel_over_regionale_kering_legger.145,ZD_dp_2200_O,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,4.29,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_2200_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44897.57550000027 361240.67130000144, 44957.900600001216 361131.1334999986)"
dwarsprofiel_over_regionale_kering_legger.146,ZD_dp_2600_O,2014-10-13T00:00:00,Fugro,2.59,21.06,2.56,Definitief,ZD,0,1,0,4.28,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_2600_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44765.81280000135 361591.5095000006, 44924.56309999898 361562.9343999997)"
dwarsprofiel_over_regionale_kering_legger.147,ZD_dp_3100_O,2014-10-13T00:00:00,Fugro,2.48,19.72,2.86,Definitief,ZD,0,1,0,4.28,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_3100_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (44897.57550000027 362055.0604000017, 45032.51330000162 361994.73530000076)"
dwarsprofiel_over_regionale_kering_legger.148,ZD_dp_4100_O,2014-10-13T00:00:00,Fugro,2.81,20,3.03,Definitief,ZD,0,0,0,4.14,1,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_4100_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45365.88899999857 362961.5247000009, 45510.351700000465 362866.2745000012)"
dwarsprofiel_over_regionale_kering_legger.149,ZD_dp_3600_O,2014-10-13T00:00:00,Fugro,2.5,20.8,2.52,Definitief,ZD,0,1,0,4.26,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_3600_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45103.95089999959 362539.2489, 45242.06370000169 362456.6986999996)"
dwarsprofiel_over_regionale_kering_legger.150,ZD_dp_4500_O,2014-10-13T00:00:00,Fugro,2.87,19.48,2.85,Definitief,ZD,0,0,0,4.19,1,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_4500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45629.41450000182 363366.3379999995, 45772.289799999446 363259.9752999991)"
dwarsprofiel_over_regionale_kering_legger.151,ZD_dp_5100_O,2014-10-13T00:00:00,Fugro,2.55,19.33,2.97,Definitief,ZD,0,1,0,4.28,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_5100_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45908.81500000134 363802.90139999986, 46050.10280000046 363715.5887000002)"
dwarsprofiel_over_regionale_kering_legger.152,ZD_dp_5900_O,2014-10-13T00:00:00,Fugro,2.72,15.59,2.38,Definitief,ZD,0,1,0,4.17,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_5900_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46332.678399998695 364468.065200001, 46472.3786999993 364374.40249999985)"
dwarsprofiel_over_regionale_kering_legger.153,ZD_dp_6300_O,2014-10-13T00:00:00,Fugro,3.18,11.38,5.65,Definitief,ZD,0,0,1,4.92,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_6300_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46712.94000000134 364775.00879999995, 46746.277600001544 364609.90839999914)"
dwarsprofiel_over_regionale_kering_legger.154,ZD_dp_5500_O,2014-10-13T00:00:00,Fugro,2.12,20.37,2.62,Definitief,ZD,0,1,0,4.24,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_5500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46158.78570000082 364182.80310000107, 46292.13599999994 364106.6030000001)"
dwarsprofiel_over_regionale_kering_legger.155,ZD_dp_8000_O,2014-10-13T00:00:00,Fugro,-99,-99,4.78,Definitief,ZD,0,0,0,4.2,1,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_8000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46839.091899998486 365055.44139999896, 47004.19220000133 365036.3913999982)"
dwarsprofiel_over_regionale_kering_legger.156,ZD_dp_8500_O,2014-10-13T00:00:00,Fugro,1.33,14.25,1.48,Definitief,ZD,0,1,1,4.12,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_8500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46969.267200000584 365539.629900001, 47102.617400001734 365479.30469999835)"
dwarsprofiel_over_regionale_kering_legger.157,ZD_dp_9000_O,2014-10-13T00:00:00,Fugro,-99,-99,2.96,Definitief,ZD,0,0,1,4.11,12,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_9000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47078.804900001734 366030.1682999991, 47178.81760000065 366009.53079999983)"
dwarsprofiel_over_regionale_kering_legger.158,ZD_dp_9500_O,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,4.26,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_9500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47378.84299999848 365873.00549999997, 47305.81780000031 365772.99280000106)"
dwarsprofiel_over_regionale_kering_legger.159,ZD_dp_13400_O,2014-10-13T00:00:00,Fugro,-99,-99,3.16,Definitief,ZD,0,0,0,3.6,11,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_13400_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47729.2648999989 365724.2976000011, 47701.10610000044 365676.15509999916)"
dwarsprofiel_over_regionale_kering_legger.160,ZD_dp_11500_O,2014-10-13T00:00:00,Fugro,2.19,21.79,-96,Definitief,ZD,0,0,0,3.3,5,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_11500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (49181.61089999974 365482.4054999985, 49177.48409999907 365422.15459999815)"
dwarsprofiel_over_regionale_kering_legger.161,ZD_dp_12000_O,2014-10-13T00:00:00,Fugro,4.54,9.37,4.92,Definitief,ZD,0,0,0,3.44,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_12000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (49042.14620000124 365489.7089000009, 49056.83379999921 365595.19249999896)"
dwarsprofiel_over_regionale_kering_legger.162,ZD_dp_10700_O,2014-10-13T00:00:00,Fugro,4.07,20.7,2.7,Definitief,ZD,0,0,0,3.77,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_10700_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (48423.420099999756 365399.9296000004, 48483.7452000007 365526.92980000004)"
dwarsprofiel_over_regionale_kering_legger.163,ZD_dp_9800_O,2014-10-13T00:00:00,Fugro,10.34,17.8,3.76,Definitief,ZD,0,0,0,3.93,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_9800_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47615.38089999929 365776.1678000018, 47666.181099999696 365852.3680000007)"
dwarsprofiel_over_regionale_kering_legger.164,ZD_dp_10200_O,2014-10-13T00:00:00,Fugro,2.29,13.22,3.68,Definitief,ZD,0,1,0,3.63,2,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_10200_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47983.68169999868 365612.6550000012, 48036.069299999624 365703.1427000016)"
dwarsprofiel_over_regionale_kering_legger.165,ZD_dp_14100_O,2014-10-13T00:00:00,Fugro,9.92,27.37,-96,Definitief,ZD,0,0,0,3.32,5,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_14100_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47282.00530000031 366165.10610000044, 47431.23059999943 366242.8938000016)"
dwarsprofiel_over_regionale_kering_legger.166,ZD_dp_14500_O,2014-10-13T00:00:00,Fugro,-96,16.33,-96,Definitief,ZD,0,0,0,3.61,5,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_14500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47183.580099999905 366609.6070000008, 47280.4178000018 366631.83199999854)"
dwarsprofiel_over_regionale_kering_legger.167,ZD_dp_13600_W,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,4.17,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_13600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45702.71489999816 371762.02849999815, 45510.09769999981 371666.7782999985)"
dwarsprofiel_over_regionale_kering_legger.168,ZD_dp_15000_O,2014-10-13T00:00:00,Fugro,5.44,4.41,3.95,Definitief,ZD,0,1,1,3.62,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_15000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47061.131400000304 367111.7642999999, 47193.42330000177 367146.1601999998)"
dwarsprofiel_over_regionale_kering_legger.169,ZD_dp_15600_O,2014-10-13T00:00:00,Fugro,4.76,5.85,2.26,Definitief,ZD,0,1,1,3.39,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_15600_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46936.77699999884 367625.05700000003, 47066.423099998385 367683.2653999999)"
dwarsprofiel_over_regionale_kering_legger.170,ZD_dp_16000_O,2014-10-13T00:00:00,Fugro,2.05,6.06,3.11,Definitief,ZD,0,1,1,3.79,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_16000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46838.88100000098 368066.9120000005, 46973.818700000644 368109.24540000036)"
dwarsprofiel_over_regionale_kering_legger.171,ZD_dp_9600_W,2014-10-13T00:00:00,Fugro,1.46,15.65,11.29,Definitief,ZD,0,0,1,4.22,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_9600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46833.58929999918 367950.495099999, 46696.00569999963 367924.0366999991)"
dwarsprofiel_over_regionale_kering_legger.172,ZD_dp_16500_O,2014-10-13T00:00:00,Fugro,2,5.86,3.38,Definitief,ZD,0,0,1,3.68,8,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_16500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46751.56830000132 368556.3922000006, 46862.69350000098 368566.9754999988)"
dwarsprofiel_over_regionale_kering_legger.173,ZD_dp_16800_O,2014-10-13T00:00:00,Fugro,3.23,12.6,1.99,Definitief,ZD,0,1,1,3.45,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_16800_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46857.48079999909 368868.7533, 46760.0084999986 368851.3696000017)"
dwarsprofiel_over_regionale_kering_legger.174,ZD_dp_17000_O,2014-10-13T00:00:00,Fugro,1.45,5.32,2.46,Definitief,ZD,0,1,1,3.53,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_17000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46803.955899998546 369084.501600001, 46683.305700000376 369063.86400000006)"
dwarsprofiel_over_regionale_kering_legger.175,ZD_dp_19000_O,2014-10-13T00:00:00,Fugro,-99,-99,-99,Definitief,ZD,0,0,0,4.09,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_19000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47320.70580000058 369305.058699999, 47487.393599998206 369303.4712000005)"
dwarsprofiel_over_regionale_kering_legger.176,ZD_dp_19500_O,2014-10-13T00:00:00,Fugro,-99,-99,2.63,Definitief,ZD,0,0,1,3.63,12,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_19500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47155.60550000146 369705.1094999984, 47244.50569999963 369779.7221000008)"
dwarsprofiel_over_regionale_kering_legger.177,ZD_dp_20000_O,2014-10-13T00:00:00,Fugro,-99,-99,-99,Definitief,ZD,0,0,0,3.48,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_20000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47167.37950000167 370122.75510000065, 47260.645300000906 370088.35920000076)"
dwarsprofiel_over_regionale_kering_legger.178,ZD_dp_20500_O,2014-10-13T00:00:00,Fugro,2.44,9.82,4.05,Definitief,ZD,0,1,1,3.43,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_20500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47035.7490000017 370542.7820000015, 47095.94179999828 370610.91230000183)"
dwarsprofiel_over_regionale_kering_legger.179,ZD_dp_21000_O,2014-10-13T00:00:00,Fugro,3.18,10.41,11.24,Definitief,ZD,0,1,1,3.22,3,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_21000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46622.601300001144 370864.9127999991, 46687.15980000049 370942.17130000144)"
dwarsprofiel_over_regionale_kering_legger.180,ZD_dp_21500_O,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,3.4,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_21500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46307.21730000153 371198.2884999998, 46387.650800000876 371296.7137000002)"
dwarsprofiel_over_regionale_kering_legger.181,ZD_dp_22000_O,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,3.19,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_22000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46147.83199999854 371714.9679000005, 46263.71970000118 371740.367899999)"
dwarsprofiel_over_regionale_kering_legger.182,ZD_dp_22500_O,2014-10-13T00:00:00,Fugro,-99,-99,-96,Definitief,ZD,0,0,0,2.16,7,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_22500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46050.99430000037 372192.80629999936, 46168.46959999949 372211.8564000018)"
dwarsprofiel_over_regionale_kering_legger.183,ZD_dp_23000_O,2014-10-13T00:00:00,Fugro,11.1,26.57,0.47,Definitief,ZD,0,0,0,2.98,1,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_23000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46068.45690000057 372653.1821999997, 46163.70699999854 372569.04459999874)"
dwarsprofiel_over_regionale_kering_legger.184,ZD_dp_10400_O,2014-10-13T00:00:00,Fugro,1.93,4.62,2.59,Definitief,ZD,0,0,0,3.57,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_10400_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (48172.46880000085 365541.64880000055, 48145.607000000775 365499.9422999993)"
dwarsprofiel_over_regionale_kering_legger.185,ZD_dp_10900_Z,2014-10-13T00:00:00,Fugro,4.85,8.5,1.83,Definitief,ZD,0,0,0,3.88,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_10900_Z.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (48621.07279999927 365412.72459999844, 48631.38300000131 365336.4294999987)"
dwarsprofiel_over_regionale_kering_legger.186,ZD_dp_4100_W,2014-10-13T00:00:00,Fugro,1.6,17.57,2.2,Definitief,ZD,0,0,0,4.02,1,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_4100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45162.94009999931 362926.9919000007, 45258.102699998766 362864.68090000004)"
dwarsprofiel_over_regionale_kering_legger.187,ZD_dp_4600_W,2014-10-13T00:00:00,Fugro,1.6,22.45,2.7,Definitief,ZD,0,0,0,4.36,1,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_4600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45415.61769999936 363304.0238999985, 45501.38149999827 363247.4792000018)"
dwarsprofiel_over_regionale_kering_legger.188,ZD_dp_12100_W,2014-10-13T00:00:00,Fugro,2.4,32.33,6.5,Definitief,ZD,0,0,1,4.48,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_12100_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (46125.650899998844 370306.6735999994, 46347.73250000179 370405.58579999954)"
dwarsprofiel_over_regionale_kering_legger.189,ZD_dp_12600_W,2014-10-13T00:00:00,Fugro,2.8,26.12,6.37,Definitief,ZD,0,0,1,4.2,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_12600_W.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (45947.27730000019 370791.4354000017, 46113.17969999835 370866.6983000003)"
dwarsprofiel_over_regionale_kering_legger.190,ZD_dp_18000_O,2014-10-13T00:00:00,Fugro,-99,1.96,6.3,Definitief,ZD,0,0,1,3.41,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_18000_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47083.610399998724 368621.86250000075, 47107.0549999997 368499.29729999974)"
dwarsprofiel_over_regionale_kering_legger.191,ZD_dp_18500_O,2014-10-13T00:00:00,Fugro,-99,24.96,-99,Definitief,ZD,0,0,1,3.66,4,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_18500_O.html,Kanaal Gent-Terneuzen,<Null>,DZL: aangeleverd,,"LINESTRING (47365.14420000091 368879.92170000076, 47516.63230000064 368883.2644999996)"
dwarsprofiel_over_regionale_kering_legger.192,ZD_dp_ko1,2014-10-13T00:00:00,Fugro,3,7.5,3,Definitief,ZD,0,0,0,4.3,13,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_ko1.html,Kanteldijk Sluiskiltunnel,,"ZD, autocad",,"LINESTRING (47651.04910000041 368385.9679999985, 47666.69790000096 368346.6457999982)"
dwarsprofiel_over_regionale_kering_legger.193,ZD_dp_ko2,2014-10-13T00:00:00,Fugro,3,3,3,Definitief,ZD,0,0,0,4.2,13,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_ko2.html,Kanteldijk Sluiskiltunnel,,"ZD, autocad",,"LINESTRING (47490.591099999845 368248.3300999999, 47510.44519999996 368201.6730000004)"
dwarsprofiel_over_regionale_kering_legger.194,ZD_dp_kw2,2014-10-13T00:00:00,Fugro,3,3,3,Definitief,ZD,0,0,0,3.9,13,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_kw2.html,Kanteldijk Sluiskiltunnel,,"ZD, autocad",,"LINESTRING (46012.99450000003 368056.8081, 46027.06269999966 368107.96169999987)"
dwarsprofiel_over_regionale_kering_legger.195,ZD_dp_dw1,2014-10-13T00:00:00,Fugro,3,8,3,Definitief,ZD,0,0,0,3.5,13,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_dp_dw1.html,Kanteldijk Sluiskiltunnel,,"ZD, autocad",,"LINESTRING (45853.028799999505 368174.9508000016, 45872.49430000037 368218.9935999997)"
dwarsprofiel_over_regionale_kering_legger.196,ZN_dp_KAWN_01,2014-10-13T00:00:00,Fugro,4.96658993,11.59430027,-96,Definitief,ZN,0,0,0,29.91550064,10,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZN_dp_KAWN_01.html,Kanaal Wessem-Nederweert,,ICR: handmatig,,"LINESTRING (187397.24810000136 354412.15370000154, 187393.50349999964 354409.9378999993, 187393.41710000113 354409.8867000006, 187390.81949999928 354408.3495000005, 187387.32169999927 354406.27969999984, 187383.43890000135 354403.9818999991, 187381.03730000183 354402.56069999933, 187379.5848999992 354401.7012999989, 187378.3975000009 354400.99870000035, 187377.56329999864 354400.504900001, 187336.73099999875 354376.34209999815)"
