FID,omschr,type_conv,doseerinst,hectobord,toeritnr,toeritnaam,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
convergenties_wegvak.1093,Pseudo Overig volledig knooppunt,I,N,64.5g,,'KP.LUNETTEN'AMERSFOORT VBW. g(RW 12),276306065,2021-10-01T00:00:00,300,027630606520211001,KPK0001138942,I,,POINT (138607.4989 453342.21079999954)
convergenties_wegvak.1094,Pseudo T-aansluiting Haarlemmermeer,I,N,127.6t,44,'VLIJMEN'VBW. t,288223008,2021-10-01T00:00:00,0,028822300820211001,KPK0001143414,I,,POINT (144500.92570000142 411786.85179999843)
convergenties_wegvak.1095,Klaverbladknooppunt,C,N,115.6r,,'KP.DEIL''s-HERTOGENBOSCH VBW. r,288258009,2021-10-01T00:00:00,0,028825800920211001,KPK0001136227,I,,POINT (144391.84959999844 429181.4946999997)
convergenties_wegvak.1096,Klaverbladknooppunt,I,N,113.7w,,'KP.DEIL''S-HERTOGENBOSCH VBW. w (RW015),288259023,2021-10-01T00:00:00,1287,028825902320211001,KPK0001124391,I,,POINT (144753.08320000023 428638.67240000144)
convergenties_wegvak.1097,Haarlemmermeer-aansluiting,I,N,10.3b,30,'EERSEL'VBW. b,300151029,2021-10-01T00:00:00,1002,030015102920211001,KPK0001163256,I,,POINT (150873.67170000076 376124.2542000003)
convergenties_wegvak.1098,Pseudo T-knooppunt,C,N,1.9#,,'KP.VUGHT'RING 's-HERTOGENBOSCH WEST (RW65),300218017,2021-10-01T00:00:00,0,030021801720211001,KPK0001124647,I,,POINT (150134.9600000009 409031.45120000094)
convergenties_wegvak.1099,,I,N,103.3p,,PPL.'HAYUM',313535005,2021-10-01T00:00:00,404,031353500520211001,KPK0001129506,I,,POINT (157138.69429999962 567401.5531000011)
convergenties_wegvak.1100,Haarlemmermeer-aansluiting,I,N,12.2b,16,'KIMSWERD'VBW. b,313547005,2021-10-01T00:00:00,0,031354700520211001,KPK0001140636,I,,POINT (156747.10069999844 573598.2681000009)
convergenties_wegvak.1101,Haarlemmermeer-aansluiting,I,N,258.1d,55,'MAASTRICHT-ZUID'VBW. d,356032051,2021-10-01T00:00:00,0,035603205120211001,KPK0001125727,I,,POINT (178343.48090000078 316032.3946999982)
convergenties_wegvak.1102,Pseudo Haarlemmermeer-aansluiting,I,N,257.5#,,'N2 MAASTRICHT-CENTRUM',356033077,2021-10-01T00:00:00,307,035603307720211001,KPK0001125726,I,,POINT (178320.26960000023 316340.8060000017)
convergenties_wegvak.1103,Pseudo T-aansluiting Haarlemmermeer,I,N,267.5d,34,'EMMELOORD-ZUID'VBW. d,362444011,2021-10-01T00:00:00,664,036244401120211001,KPK0001432366,I,,POINT (181615.06340000033 521881.8922000006)
convergenties_wegvak.1104,T-knooppunt,I,N,111.6e,,'KP.EMMELOORD'ZWOLLE VBW. e,362444011,2021-10-01T00:00:00,0,036244401120211001,KPK0001142031,I,,POINT (181349.46350000054 522489.55959999934)
convergenties_wegvak.1105,Halfklaverblad-aansluiting,I,N,305.1b,19,'ST.NICOLAASGA'VBW. b,362494008,2021-10-01T00:00:00,196,036249400820211001,KPK0001128954,I,,POINT (181047.63969999924 547460.2410000004)
convergenties_wegvak.1106,Haarlemmermeer-aansluiting,I,N,219.7d,44,'ST.JOOST'VBW. d,381099030,2021-10-01T00:00:00,0,038109903020211001,KPK0001125257,I,,POINT (190711.97819999978 350087.9846000001)
convergenties_wegvak.1107,Halfklaverblad-aansluiting,I,N,27.6b,18,'BEESEL'VBW. b,404127042,2021-10-01T00:00:00,0,040412704220211001,KPK0001144015,I,,POINT (202451.48860000074 363931.5546000004)
convergenties_wegvak.1108,Pseudo Haarlemmermeer-aansluiting,I,N,94.0b,19,'ZWOLLE-CENTRUM'VBW. b,404406046,2021-10-01T00:00:00,853,040440604620211001,KPK0001438157,I,,POINT (202780.7157999985 503884.0736999996)
convergenties_wegvak.1109,Pseudo Haarlemmermeer-aansluiting,I,N,93.0m,,'ZWOLLE-CENTRUM'RANG.B m,404406046,2021-10-01T00:00:00,0,040440604620211001,KPK0001139911,I,,POINT (202120.62970000133 503343.7285999991)
convergenties_wegvak.1110,Haarlemmermeer-aansluiting,I,N,25.0d,7,'STEENWIJK-NOORD'VBW. d,404471010,2021-10-01T00:00:00,921,040447101020211001,KPK0001140806,I,,POINT (203116.43609999865 535466.0945000015)
convergenties_wegvak.1111,,I,N,15.8q,,BS.PPL.'BOVENBOER',417460009,2021-10-01T00:00:00,605,041746000920211001,KPK0001140797,I,,POINT (209161.86710000038 529489.2591999993)
convergenties_wegvak.1112,Halfklaverblad-aansluiting,I,N,71.6b,40,'VELDEN'VBW. b,418157030,2021-10-01T00:00:00,504,041815703020211001,KPK0001163346,I,,POINT (209642.435899999 378812.82550000027)
convergenties_wegvak.1113,Pseudo Haarlemmermeer-aansluiting,I,N,131.7b,25,'ZUIDWOLDE'VBW. b,449448009,2021-10-01T00:00:00,557,044944800920211001,KPK0001140127,I,,POINT (225191.20230000094 524652.3938999996)
convergenties_wegvak.1114,Halfklaverblad-aansluiting,I,N,42.6b,32,'WIERDEN'VBW. b,473370014,2021-10-01T00:00:00,0,047337001420211001,KPK0001140932,I,,POINT (236913.78350000083 485186.31489999965)
convergenties_wegvak.1115,T-knooppunt,I,N,55.8s,,'KP.BUREN'BORNE VBW. s(RW35),495356017,2021-10-01T00:00:00,114,049535601720211001,KPK0001217135,I,,POINT (247935.66360000148 478238.4259000011)
convergenties_wegvak.1116,Halfklaverblad-aansluiting,I,N,169.7b,33,'OLDENZAAL-ZUID'VBW. b,520357037,2021-10-01T00:00:00,0,052035703720211001,KPK0001217150,I,,POINT (260198.53819999844 478889.86560000107)
convergenties_wegvak.1117,Halfklaverblad-aansluiting,I,N,229.6b,45,'SCHEEMDA'VBW. b,520558002,2021-10-01T00:00:00,746,052055800220211001,KPK0001454093,I,,POINT (261083.98809999973 578867.0947000012)
convergenties_wegvak.1118,Haarlemmermeer-aansluiting,I,N,0.0#,,'HAVENS 7000-7200'VBW. d,600100974,2021-10-01T00:00:00,73,060010097420211001,KPK0001135716,I,,POINT (66200.88089999929 439021.3332000002)
convergenties_wegvak.1119,Pseudo T-knooppunt,C,N,27.3y,,'KP.RIDDERKERK-ZUID'RING-ZUID VBW. y(RW16),600113670,2021-10-01T00:00:00,0,060011367020211001,KPK0001134843,I,,POINT (100457.02809999883 430421.26309999824)
convergenties_wegvak.1120,Haarlemmermeer-aansluiting,I,N,21.5b,20,'ROOSENDAAL-IND.BORCHWERF'VBW. b,600113680,2021-10-01T00:00:00,1023,060011368020211001,KPK0001137385,I,,POINT (90173.9664000012 396490.2215999998)
convergenties_wegvak.1121,Pseudo T-knooppunt,I,N,33.8v,,'KP.TERBREGSEPLEIN'RING ROTTERDAM(DGS)VBW.v,600113695,2021-10-01T00:00:00,0,060011369520211001,KPK0001137689,I,,POINT (93984.5474999994 440041.9563000016)
convergenties_wegvak.1122,Halfklaverblad-aansluiting,I,N,42.9d,17,'NIEUWERKERK A/D IJSSEL'VBW. d,600113696,2021-10-01T00:00:00,0,060011369620211001,KPK0001431852,I,,POINT (102146.48820000142 443767.2617999986)
convergenties_wegvak.1123,Pseudo T-knooppunt,C,N,14.8#,,'KP.TERBREGSEPLEIN'RING ROTTERDAM (RW16),600113697,2021-10-01T00:00:00,0,060011369720211001,KPK0001137716,I,,POINT (94839.56439999864 440214.6121999994)
convergenties_wegvak.1124,Halfklaverblad-aansluiting,I,N,30.2b,6,HOOGMADE VBW. b,600114463,2021-10-01T00:00:00,1749,060011446320211001,KPK0001127600,I,,POINT (97245.10509999841 463377.5507000014)
convergenties_wegvak.1125,,I,N,0.0#,,BS.PPL.'BOSPOORT',600114464,2021-10-01T00:00:00,428,060011446420211001,KPK0001420553,I,,POINT (97949.83260000125 463968.72520000115)
convergenties_wegvak.1126,T-aansluiting halfklaverblad,I,N,17.8d,11,'BODEGRAVEN-CENTRUM'VBW. d,600120266,2021-10-01T00:00:00,0,060012026620211001,KPK0001131885,I,,POINT (110067.83150000125 456005.5881000012)
convergenties_wegvak.1127,Niet indeelbaar,I,N,71.8m,,BS.PPL.+REST.'HAZELDONK-WEST',600120300,2021-10-01T00:00:00,0,060012030020211001,KPK0001443825,I,,POINT (109831.92949999869 389080.11569999903)
convergenties_wegvak.1128,T-knooppunt,I,N,21.2q,,'KP.DE NIEUWE MEER'SCHIPHOL VBW. q,600123433,2021-10-01T00:00:00,647,060012343320211001,KPK0001131020,I,,POINT (117503.41910000145 483600.6623999998)
convergenties_wegvak.1129,Pseudo Overig volledig knooppunt,C,N,64.3m,,'KP.OUDENRIJN'RING N/W RANG.BAAN m,600126795,2021-10-01T00:00:00,0,060012679520211001,KPK0001124073,I,,POINT (133006.16360000148 452187.58740000054)
convergenties_wegvak.1130,Pseudo Klaverbladknooppunt,I,N,2.5d,2,'UTRECHT-SCIENCE PARK'VBW. d,600128456,2021-10-01T00:00:00,0,060012845620211001,KPK0001140255,I,,POINT (140793.66939999908 456088.89020000026)
convergenties_wegvak.1131,Haarlemmermeer-aansluiting,I,N,18.1b,2,'BERKEL-ENSCHOT'VBW. b,600128489,2021-10-01T00:00:00,896,060012848920211001,KPK0001143606,I,,POINT (138113.690200001 398244.5346000008)
convergenties_wegvak.1132,,I,N,32.1p,,PPL.'BREHEES',600128497,2021-10-01T00:00:00,439,060012849720211001,KPK0001440098,I,,POINT (138483.7419999987 395282.4065999985)
convergenties_wegvak.1133,T-knooppunt,I,N,23.1#,,'KP.DE BAARS''s-HERTOGENBOSCH(RW65),600128498,2021-10-01T00:00:00,1266,060012849820211001,KPK0001440109,I,,POINT (135124.06120000035 394158.9737999998)
convergenties_wegvak.1134,T-aansluiting halfklaverblad,I,N,19.4b,3,'RING-NOORD TILBURG-NOORD'VBW. b,600128527,2021-10-01T00:00:00,400,060012852720211001,KPK0001143611,I,,POINT (137563.90069999918 396996.6068999991)
convergenties_wegvak.1135,Klaverbladknooppunt,I,N,90.6e,,'KP.DEIL'ROTTERDAM VBW. e(RW.2),600129150,2021-10-01T00:00:00,0,060012915020211001,KPK0001136228,I,,POINT (143501.0507999994 429616.96990000084)
convergenties_wegvak.1136,,I,N,0.0#,,PPL.'OLDENALLER',600137473,2021-10-01T00:00:00,0,060013747320211001,KPK0001139767,I,,POINT (162064.75829999894 473287.5901999995)
convergenties_wegvak.1137,T-aansluiting Haarlemmermeer,I,N,140.9d,28,'BEST'VBW. d,600137500,2021-10-01T00:00:00,0,060013750020211001,KPK0001124873,I,,POINT (156425.47670000046 391234.3178000003)
convergenties_wegvak.1138,,I,N,150.2n,,BS.PPL.+ REST.'DE GEFFENSE BARRIERE',600137624,2021-10-01T00:00:00,652,060013762420211001,KPK0001476300,I,,POINT (161925.00649999827 415979.3167999983)
convergenties_wegvak.1139,Halfklaverblad-aansluiting,I,N,151.4d,52,'OSS'VBW. d,600137625,2021-10-01T00:00:00,0,060013762520211001,KPK0001476301,I,,POINT (162998.308699999 416377.62359999865)
convergenties_wegvak.1140,Pseudo T-knooppunt,I,N,165.2e,,'KP.DE HOGT'ANTWERPEN VBW. e (RW2),600138366,2021-10-01T00:00:00,676,060013836620211001,KPK0001143686,I,,POINT (157758.34279999882 379499.9048999995)
convergenties_wegvak.1141,Pseudo T-knooppunt,I,N,0.0#,,'KP.DE HOGT'ANTWERPEN VBW. q (RW2),600138370,2021-10-01T00:00:00,629,060013837020211001,KPK0001143709,I,,POINT (158429.36349999905 379574.7311999984)
convergenties_wegvak.1142,Pseudo T-knooppunt,C,N,24.0p,,'KP.DE HOGT'VELDHOVEN VBW. p (RW67),600138371,2021-10-01T00:00:00,751,060013837120211001,KPK0001126462,I,,POINT (158053.0978000015 379996.370099999)
convergenties_wegvak.1143,Pseudo T-knooppunt,I,N,0.0#,,'KP.DE HOGT''s-HERTOGENBOSCH VBW. t (RW67),600138373,2021-10-01T00:00:00,786,060013837320211001,KPK0001162174,I,,POINT (158004.6057999991 380122.5150000006)
convergenties_wegvak.1144,Pseudo Haarlemmermeer-aansluiting,C,J,133.6d,,'KP.VELPERBROEK'ARNHEM VBW. d,600144405,2021-10-01T00:00:00,0,060014440520211001,KPK0001133353,I,,POINT (195020.69399999827 444195.0210000016)
convergenties_wegvak.1145,Halfklaverblad-aansluiting,I,N,17.3d,20,'ROERMOND-OOST'VBW. d,600147792,2021-10-01T00:00:00,596,060014779220211001,KPK0001143978,I,,POINT (199105.99689999968 354858.69209999964)
convergenties_wegvak.1146,Haarlemmermeer-aansluiting,I,N,18.5d,3,'OOSTERHESSELEN'VBW. d,600151208,2021-10-01T00:00:00,0,060015120820211001,KPK0001141121,I,,POINT (245243.38450000063 527064.3616000004)
convergenties_wegvak.1147,Klaverbladknooppunt,I,N,140.5j,,'KP.HOOGEVEEN'ZWOLLE VBW. j,600151211,2021-10-01T00:00:00,0,060015121120211001,KPK0001140131,I,,POINT (227514.13320000097 525055.6884000003)
convergenties_wegvak.1148,Klaverbladknooppunt,I,N,22.7f,,'KP.HOLSLOOT'HOOGEVEEN VBW. f,600151248,2021-10-01T00:00:00,0,060015124820211001,KPK0001444162,I,,POINT (249157.86039999872 527845.1495999992)
convergenties_wegvak.1149,Klaverbladknooppunt,I,N,23.2k,,'KP.HOLSLOOT'HOOGEVEEN VBW. k,600151253,2021-10-01T00:00:00,0,060015125320211001,KPK0001141131,I,,POINT (249845.96090000123 527602.9637999982)
convergenties_wegvak.1150,Halfklaverblad-aansluiting,I,N,9.7d,,'AADORP'VBW. d,600151265,2021-10-01T00:00:00,0,060015126520211001,KPK0001141076,I,,POINT (238768.68070000038 489570.500500001)
convergenties_wegvak.1151,,I,N,0.0#,,BS.PPL.'STAATS-SPAANSE-LINIES',60142002,2021-10-01T00:00:00,461,006014200220211001,KPK0001156397,I,,POINT (30672.24760000035 371206.4479999989)
convergenties_wegvak.1152,T-knooppunt,I,N,243.6f,,'KP.MARKIEZAAT'ROTTERDAM VBW. f(RW4),156166011,2021-10-01T00:00:00,0,015616601120211001,KPK0001208620,I,,POINT (78221.2666000016 383165.3423999995)
convergenties_wegvak.1153,Haarlemmermeer-aansluiting,I,N,27.2d,,'WASSENAAR-KERKEHOUT'VBW. d,169315048,2021-10-01T00:00:00,207,016931504820211001,KPK0001141281,I,,POINT (84688.87150000036 458126.58309999853)
convergenties_wegvak.1154,Pseudo Haarlemmermeer-aansluiting,C,N,54.8b,19,'ROTTERDAM-CHARLOIS'VBW. b,179263023,2021-10-01T00:00:00,868,017926302320211001,KPK0001135899,I,,POINT (90413.12440000102 431191.4572999999)
convergenties_wegvak.1155,Halfklaverblad-aansluiting,I,N,85.1d,21,'RUCPHEN'VBW. d,193192027,2021-10-01T00:00:00,568,019319202720211001,KPK0001142984,I,,POINT (96934.38479999825 396258.5135000013)
convergenties_wegvak.1156,T-knooppunt,I,N,66.8#,,'KP.NOORDHOEK'FIJNAART (RW59),193211006,2021-10-01T00:00:00,0,019321100620211001,KPK0001137362,I,,POINT (96954.18299999833 405822.9270000011)
convergenties_wegvak.1157,Pseudo Haarlemmermeer-aansluiting,I,N,88.2b,26,'HARDINXVELD-GIESSENDAM'VBW. b,234252045,2021-10-01T00:00:00,622,023425204520211001,KPK0001135139,I,,POINT (117935.66519999877 426348.2886000015)
convergenties_wegvak.1158,Halfklaverblad-aansluiting,I,J,1.9b,17,'KADOELEN'VBW. b,245385010,2021-10-01T00:00:00,360,024538501020211001,KPK0001131170,I,,POINT (122736.07070000097 492378.1347000003)
convergenties_wegvak.1159,Halfklaverblad-aansluiting,I,N,49.4b,5,'BREUKELEN'VBW. b,255331019,2021-10-01T00:00:00,721,025533101920211001,KPK0001123843,I,,POINT (127606.27930000052 464851.5249999985)
convergenties_wegvak.1160,,I,N,48.2n,,BS.PPL.'RUWIEL',255332025,2021-10-01T00:00:00,690,025533202520211001,KPK0001123750,I,,POINT (127617.59600000083 466650.35599999875)
convergenties_wegvak.1161,Niet indeelbaar,C,N,0.0#,,'WETERINGWEG',255366040,2021-10-01T00:00:00,111,025536604020211001,KPK0001122364,I,,POINT (127931.01700000092 483264.0879999995)
convergenties_wegvak.1162,Niet indeelbaar,I,N,0.0#,,'NIEUWEGEIN',266292007,2021-10-01T00:00:00,0,026629200720211001,KPK0001126164,I,,POINT (133454.26740000024 445957.6444000006)
convergenties_wegvak.1163,Pseudo Overig volledig knooppunt,C,N,57.3u,,'KP.OUDENRIJN'RING UTRECHT VBW. u(RW12),266304039,2021-10-01T00:00:00,1302,026630403920211001,KPK0001124037,I,,POINT (133439.59050000086 453811.64559999853)
convergenties_wegvak.1164,,I,N,32.0q,,PPL.'KERKEIND',277190009,2021-10-01T00:00:00,0,027719000920211001,KPK0001142579,I,,POINT (138733.42060000077 395119.63170000166)
convergenties_wegvak.1165,Klaverbladknooppunt,I,N,90.3f,,'KP.DEIL'NIJMEGEN VBW. f,288259036,2021-10-01T00:00:00,491,028825903620211001,KPK0001126190,I,,POINT (144705.41299999878 429946.88800000027)
convergenties_wegvak.1166,Pseudo Klaverbladknooppunt,I,N,30.0j,,'KP.EEMNES'ALMERE VBW. j(RW 1),288342010,2021-10-01T00:00:00,529,028834201020211001,KPK0001139164,I,,POINT (144841.74980000034 471519.0711000003)
convergenties_wegvak.1167,Pseudo Klaverbladknooppunt,I,N,97.5w,,'KP.EEMNES'AMERSFOORT VBW. w(RW27),288343007,2021-10-01T00:00:00,451,028834300720211001,KPK0001463749,I,,POINT (144793.91710000113 471595.82339999825)
convergenties_wegvak.1168,Halfklaverblad-aansluiting,I,N,121.6b,30,'GELDERMALSEN'VBW. b,300261007,2021-10-01T00:00:00,0,030026100720211001,KPK0001135355,I,,POINT (150399.41899999976 430560.7259999998)
convergenties_wegvak.1169,Pseudo T-knooppunt,I,N,93.1#,,'KP.EKKERSWEIJER'NIJMEGEN (RW50),314177044,2021-10-01T00:00:00,402,031417704420211001,KPK0001201738,I,,POINT (157098.21200000122 388499.98790000007)
convergenties_wegvak.1170,Halfklaverblad-aansluiting,I,N,134.6b,34,'ECHTELD'VBW. b,323272021,2021-10-01T00:00:00,0,032327202120211001,KPK0001135388,I,,POINT (161801.36129999906 436036.72399999946)
convergenties_wegvak.1171,Haarlemmermeer-aansluiting,I,N,36.5b,9,'NIJKERK'VBW. b,323346008,2021-10-01T00:00:00,0,032334600820211001,KPK0001431941,I,,POINT (161717.25299999863 473077.34899999946)
convergenties_wegvak.1172,Haarlemmermeer-aansluiting,I,N,0.0#,,'BUSBAAN',339523010,2021-10-01T00:00:00,213,033952301020211001,KPK0001129525,I,,POINT (169993.56120000035 561581.8533999994)
convergenties_wegvak.1173,Haarlemmermeer-aansluiting,I,N,183.0b,36,'MAARHEEZE'VBW. b,340138032,2021-10-01T00:00:00,0,034013803220211001,KPK0001125183,I,,POINT (170425.36850000173 368997.0447999984)
convergenties_wegvak.1174,Overig volledig knooppunt,I,N,257.4a,54,'MAASTRICHT-CENTRUM ZUID'VBW. a,356033091,2021-10-01T00:00:00,206,035603309120211001,KPK0001126575,A,,POINT (178345.46920000017 316868.97199999914)
convergenties_wegvak.1175,Haarlemmermeer-aansluiting,I,N,101.7d,1a,'WIJCHEN' VBW. d,363251017,2021-10-01T00:00:00,0,036325101720211001,KPK0001144121,I,,POINT (181791.10489999875 425770.47289999947)
convergenties_wegvak.1176,Halfklaverblad-aansluiting,I,N,247.9b,31,'KAMPEN-ZUID'VBW. b,381410010,2021-10-01T00:00:00,0,038141001020211001,KPK0001142011,I,,POINT (190555.6350999996 505164.91319999844)
convergenties_wegvak.1177,Klaverbladknooppunt,I,N,144.2j,,'KP.HEERENVEEN'LEEUWARDEN VBW. j(RW 7),381508018,2021-10-01T00:00:00,475,038150801820211001,KPK0001140834,I,,POINT (190648.05700000003 554270.5181999989)
convergenties_wegvak.1178,Haarlemmermeer-aansluiting,I,N,104.0b,,'DEDEMSVAART'VBW. b,600184403,2021-10-01T00:00:00,2,060018440320211001,KPK0001141297,I,,POINT (224106.24549999833 513884.02870000154)
convergenties_wegvak.1179,Niet indeelbaar,C,N,60.7m,,'ALMERE-OOSTVAARDERS'RANG.BAAN m,600199559,2021-10-01T00:00:00,5536,060019955920211001,KPK0001128853,I,,POINT (151834.2697999999 489874.71990000084)
convergenties_wegvak.1180,Halfklaverblad-aansluiting,I,N,56.2d,6,'ALMERE-BUITEN'VBW. d,600200132,2021-10-01T00:00:00,0,060020013220211001,KPK0001129083,I,,POINT (148050.61019999906 486937.34629999846)
convergenties_wegvak.1181,Pseudo Halfklaverblad-aansluiting,I,N,67.1b,26,'ENSCHEDE-WEST'VBW. b,600208652,2021-10-01T00:00:00,1634,060020865220211001,KPK0001455188,I,,POINT (253686.76850000024 469560.000500001)
convergenties_wegvak.1182,Niet indeelbaar,C,N,0.0#,,'SLOTEN',600215016,2021-10-01T00:00:00,0,060021501620211001,KPK0001126619,I,,POINT (115793.51520000026 483548.2740000002)
convergenties_wegvak.1183,Pseudo Haarlemmermeer-aansluiting,I,N,136.5y,,'KP.VELPERBROEK'RANG.BAAN y,600244153,2021-10-01T00:00:00,0,060024415320211001,KPK0001133378,I,,POINT (197753.20690000057 441963.45859999955)
convergenties_wegvak.1184,Haarlemmermeer-aansluiting,I,N,130.6d,33,'TIEL'VBW. d,600254707,2021-10-01T00:00:00,1495,060025470720211001,KPK0001475726,I,,POINT (157044.43659999967 434640.91270000115)
convergenties_wegvak.1185,,I,N,104.6n,,BS.PPL.+ REST.'DE LUCHT-OOST',600255081,2021-10-01T00:00:00,0,060025508120211001,KPK0001472317,I,,POINT (146109.00230000168 421417.3887999989)
convergenties_wegvak.1186,Haarlemmermeer-aansluiting,I,N,50.8b,26,'LEXMOND'VBW. b,600255327,2021-10-01T00:00:00,0,060025532720211001,KPK0001138757,I,,POINT (130891.97140000015 440841.7023999989)
convergenties_wegvak.1187,Pseudo Halfklaverblad-aansluiting,C,N,158.7e,29,'EINDHOVEN AIRPORT'VBW. e,600256142,2021-10-01T00:00:00,0,060025614220211001,KPK0001162408,I,,POINT (156770.53500000015 385222.5089999996)
convergenties_wegvak.1188,Pseudo Haarlemmermeer-aansluiting,C,J,13.1d,6,'ZOETERMEER-CENTRUM'VBW. d,600259740,2021-10-01T00:00:00,0,060025974020211001,KPK0001132067,I,,POINT (91910.1548999995 451566.55790000036)
convergenties_wegvak.1189,Niet indeelbaar,I,N,0.0#,,'RING ROTTERDAM OOST'VBW. q,600278985,2021-10-01T00:00:00,377,060027898520211001,KPK0001128060,I,,POINT (85070.5775000006 435784.13390000165)
convergenties_wegvak.1190,Halfklaverblad-aansluiting,I,N,75.5d,22,'ALBLASSERDAM'VBW. d,600280199,2021-10-01T00:00:00,0,060028019920211001,KPK0001134896,I,,POINT (105841.37159999833 429639.7895999998)
convergenties_wegvak.1191,T-knooppunt,I,N,0.8c,,'KP.BANKHOEF'ROTTERDAM VBW. c (A326),600283417,2021-10-01T00:00:00,0,060028341720211001,KPK0001421178,I,,POINT (175227.4140000008 425589.98000000045)
convergenties_wegvak.1192,Haarlemmermeer-aansluiting,I,N,12.4d,21,'LINNE'VBW. d,600395279,2021-10-01T00:00:00,0,060039527920211001,KPK0001143948,I,,POINT (195136.46869999915 352635.22879999876)
convergenties_wegvak.1193,Pseudo Klaverbladknooppunt,C,N,146.8h,,'KP.EWIJK'KÖLN VBW. h(RW50),600395302,2021-10-01T00:00:00,0,060039530220211001,KPK0001144145,I,,POINT (178212.48629999906 429674.43829999864)
convergenties_wegvak.1194,Haarlemmermeer-aansluiting,I,N,82.2b,,'MIDDELBURG-DAUWENDAELE'VBW. b,67181025,2021-10-01T00:00:00,651,006718102520211001,KPK0001142385,I,,POINT (34027.80189999938 390175.93499999866)
convergenties_wegvak.1195,T-knooppunt,I,N,83.6#,,'KP. DE ROODE LEEUW'MIDDELBURG-OOST(RW57),68178008,2021-10-01T00:00:00,0,006817800820211001,KPK0001440308,I,,POINT (34436.15529999882 389440.0377999991)
convergenties_wegvak.1196,Pseudo Haarlemmermeer-aansluiting,I,N,18.5d,,'HAVENS STELLENDAM'VBW. d,124254016,2021-10-01T00:00:00,0,012425401620211001,KPK0001142234,I,,POINT (62319.64189999923 427397.7659999989)
convergenties_wegvak.1197,T-knooppunt,C,N,104.2#,,'KP.ZOOMLAND'ROOSENDAAL (RW58),160181008,2021-10-01T00:00:00,438,016018100820211001,KPK0001207690,I,,POINT (80569.20789999887 390526.8909999989)
convergenties_wegvak.1198,Pseudo Haarlemmermeer-aansluiting,I,N,45.5z,,'BOTLEKBRUGVBW. z,160263038,2021-10-01T00:00:00,1122,016026303820211001,KPK0001135795,I,,POINT (81289.68259999901 431684.9697000012)
convergenties_wegvak.1199,Halfklaverblad-aansluiting,I,N,236.5d,29,'BERGEN OP ZOOM-ZUID'VBW. d,161177005,2021-10-01T00:00:00,0,016117700520211001,KPK0001128326,I,,POINT (80606.26359999925 388553.9408)
convergenties_wegvak.1200,Pseudo T-knooppunt,I,N,50.3b,,'KP BENELUX'PERNIS VBW. b,171264013,2021-10-01T00:00:00,0,017126401320211001,KPK0001134619,I,,POINT (85968.63949999958 432087.9305000007)
convergenties_wegvak.1201,Pseudo T-knooppunt,C,N,50.7p,,'KP.BENELUX'ROTTERDAM-HEIJPLAAT VBW. p,171264017,2021-10-01T00:00:00,879,017126401720211001,KPK0001135865,I,,POINT (86394.5309999995 431940.5042000003)
convergenties_wegvak.1202,Niet indeelbaar,I,N,74.3m,,'BENELUXTUNNEL'RANGEERBAAN VBW. m,171268029,2021-10-01T00:00:00,447,017126802920211001,KPK0001128164,I,,POINT (85636.82019999996 433616.1374000013)
convergenties_wegvak.1203,Pseudo T-knooppunt,I,N,56.7x,,'KP.BENELUX'RING-WEST RANG.BAAN x,184261028,2021-10-01T00:00:00,0,018426102820211001,KPK0001134715,I,,POINT (92441.97520000115 430808.08839999884)
convergenties_wegvak.1204,,I,N,0.0#,,BS.PPL.'ELSGEEST',184336019,2021-10-01T00:00:00,632,018433601920211001,KPK0001141249,I,,POINT (92620.10300000012 468375.0395999998)
convergenties_wegvak.1205,T-aansluiting halfklaverblad,I,N,8.2d,3,'NOORDWIJKERHOUT'VBW. d,195341012,2021-10-01T00:00:00,0,019534101220211001,KPK0001141233,I,,POINT (97561.62460000068 470792.92069999874)
convergenties_wegvak.1206,Pseudo Overig volledig knooppunt,I,N,25.4j,,'KP.RIDDERKERK-NOORD'RIDDERKERK VBW.j(RW16),196263020,2021-10-01T00:00:00,611,019626302020211001,KPK0001136112,I,,POINT (98664.98730000108 432019.3735000007)
convergenties_wegvak.1207,Pseudo Halfklaverblad-aansluiting,I,N,11.8d,3,'HOOFDDORP'VBW. d,218354011,2021-10-01T00:00:00,353,021835401120211001,KPK0001126759,I,,POINT (109367.51740000024 477313.94110000134)
convergenties_wegvak.1208,Haarlemmermeer-aansluiting,I,N,8.7d,,'KP.ROTTEPOLDERPLEIN'ALKMAAR VBW. d,218377006,2021-10-01T00:00:00,0,021837700620211001,KPK0001144579,I,,POINT (109364.98000000045 488862.46279999986)
convergenties_wegvak.1209,T-aansluiting halfklaverblad,I,N,37.2b,7,'BADHOEVEDORP'VBW. b,224367020,2021-10-01T00:00:00,1047,022436702020211001,KPK0001130249,I,,POINT (111892.64719999954 484572.6741999984)
convergenties_wegvak.1210,Klaverbladknooppunt,C,N,4.1k,,'KP.ZAANDAM'AMSTERDAM VBW. k(RW7),236392028,2021-10-01T00:00:00,0,023639202820211001,KPK0001129877,I,,POINT (118275.56760000065 495993.1810999997)
convergenties_wegvak.1211,Halfklaverblad-aansluiting,I,J,4.5b,16,'NOORD'VBW. b,248382011,2021-10-01T00:00:00,1053,024838201120211001,KPK0001218329,I,,POINT (124948.01949999854 490928.1218000017)
