gemcode;wijk;buurt;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
22;1;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;2,0616;-6,2032;-42,76044;24,25067;-33,31619;46,8788
22;1;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,95958;15,04259;-41,89229;24,15743;-41,73471;49,27337
22;1;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-3,75234;43,16931;-41,54208;32,86795;-33,31619;49,11335
22;1;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;7,66076;45,52383;-6,70521;23,84493;-33,31619;49,18651
22;1;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;1,16134;20,76918;-30,39157;37,02755;37,31448;45,31975
22;1;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,79092;11,7392;-31,85581;19,2018;-9,06369;43,58542
22;1;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,42651;42,61146;-29,42112;18,96526;-23,75435;39,02729
22;1;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,23946;36,48576;-48,85507;33,55058;-21,60791;41,91525
22;1;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,05551;33,27139;6,34795;19,15308;-21,92878;39,88726
22;1;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;,43972;21,92674;-21,63995;36,41151;-6,10019;42,35479
22;1;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,34507;42,83092;-21,94821;33,98524;-36,17233;45,36073
22;1;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,74607;33,67797;-22,14324;30,77608;-41,73471;43,31617
22;1;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,73482;33,40055;-44,3091;36,47443;-36,06251;44,17584
22;1;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,918;31,58967;15,18646;34,3825;-36,08346;43,88868
22;2;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,48454;-,17456;-8,26528;33,60609;-12,64379;27,70694
22;2;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,61086;11,14586;-9,28076;23,83352;-13,33208;32,82033
22;2;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,33784;12,97766;-7,5505;10,40148;-36,26751;35,1879
22;2;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,43931;16,006;-14,34017;28,2375;-25,40666;36,13062
22;2;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,95048;21,53512;2,71415;28,51515;-25,13417;37,26691
22;2;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,71319;-19,75769;4,42201;28,95412;-14,65374;19,06478
22;2;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,8364;-9,01438;-1,73274;14,08759;-33,05392;21,92258
22;2;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,00534;-7,42573;-1,84276;4,03041;-41,73471;24,67848
22;2;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,08946;-7,21093;7,81515;24,38588;-32,10895;24,2711
22;2;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,50625;-5,34824;16,31635;23,56064;-32,11402;24,99713
22;2;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-5,92945;-3,52616;-34,846;41,29613;-6,65739;45,04042
22;2;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,62735;34,0667;-35,21918;26,25676;-35,29438;43,98243
22;2;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,40714;18,99795;-34,01249;9,26287;-41,73471;44,9394
22;2;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,64094;19,53211;-48,21181;28,76856;-35,03265;46,33235
22;2;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,40535;18,81773;-7,63408;8,1866;-35,2673;46,08358
22;4;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,83726;-3,58251;-38,26985;40,99985;-5,49105;49,71206
22;4;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,87671;-20,3245;-38,25467;16,42026;-36,58471;49,77966
22;4;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,89503;-5,15396;-38,52096;-7,4161;-41,73471;49,18822
22;4;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,69055;-2,97975;-38,63655;23,50409;-36,63475;49,16871
22;4;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,57276;-23,18187;-20,09204;13,20591;-36,91309;49,31114
22;4;9;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;14,44858;38,84855;-36,90863;40,9884;-7,63036;49,60151
22;4;9;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;38,97613;38,84737;-36,44179;33,66621;-33,15567;46,82073
22;4;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,28086;35,82353;-34,6826;27,76051;-41,3661;48,4817
22;4;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;30,39707;29,97004;-49,52195;33,92081;-33,67146;49,1469
22;4;9;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;29,70273;34,09848;-16,17506;25,66459;-33,67195;49,09253
22;5;0;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;30,34731;-,55685;9,9225;48,23996;3,96191;48,3239
22;5;0;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;39,36356;43,26211;13,39275;34,45859;-33,31619;48,95399
22;5;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,50717;-4,61629;12,81184;20,8379;-41,73471;48,18329
22;5;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,21729;36,98417;-9,3053;27,02109;-33,31619;47,4291
22;5;0;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,41494;37,17815;24,71336;17,25445;-33,31619;48,61456
22;6;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-18,12182;24,2229;11,48007;36,42151;14,21723;22,37441
22;6;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,16819;21,15936;6,25366;26,96744;-33,31619;25,76386
22;6;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,76222;22,15091;11,25564;19,63829;-38,04204;27,87713
22;6;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,23602;16,8588;-44,87442;33,54024;-33,79066;28,25057
22;6;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,75458;23,02822;13,50846;28,99904;-34,18379;27,71623
22;7;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-4,70413;-10,58704;2,62887;37,66159;9,0007;40,33733
22;7;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,54418;14,14858;,42131;37,5619;-38,04204;41,51427
22;7;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,82476;21,19928;3,09046;35,37049;-41,73471;38,55462
22;7;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,43566;2,08249;-18,08705;39,88574;-38,04204;32,90753
22;7;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,93936;8,21139;15,55056;34,60164;-38,04204;31,45622
22;7;9;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;29,756;47,50455;-21,50053;44,31242;28,17495;41,76091
22;7;9;2006;zeer positief; ;geen ontwikkeling; ; ; ; ; ; ; ; ;-,43611;36,41144;-23,34955;13,5251;-40,73049;34,22659
24;0;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;1,69591;14,69447;-3,35475;42,00548;31,32095;24,65489
24;0;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,89464;4,22299;-3,82338;27,01273;-12,70338;25,63451
24;0;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,95741;-4,59226;-1,53349;27,4217;-20,0236;27,7658
24;0;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,19043;,16843;-1,84722;28,15799;-20,44557;28,75231
24;0;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,79806;3,6198;-2,83908;33,3418;-21,11932;28,7644
24;0;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-17,4558;25,36786;16,19119;45,8245;30,19034;22,89097
24;0;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,61205;8,32561;15,23352;31,99337;-35,02642;22,86258
24;0;1;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-6,76171;19,80013;18,67929;20,19409;-41,73471;25,5565
24;0;1;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-4,67396;15,95017;-10,3539;26,87086;-41,73471;24,8918
24;0;1;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-11,23865;21,65049;21,66067;29,60445;-41,73471;25,33982
24;0;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-8,21191;-19,81205;1,63114;39,39554;37,31448;33,43832
24;0;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,87662;5,37781;,14553;11,86705;-38,35785;40,56247
24;0;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-6,32585;-,13117;3,16612;1,03781;-38,04204;24,00343
24;0;2;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;3,4151;-,94791;-3,17614;12,8238;-38,04204;27,8682
24;0;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;3,30934;5,30133;4,76502;36,37325;-38,04204;28,01523
24;0;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-30,50165;-14,27597;-7,71103;45,25295;37,31448;42,66988
24;0;3;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-20,92862;23,89526;-10,39259;34,88617;-38,04204;32,68451
24;0;3;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-19,80736;36,33733;-11,85402;33,16731;-38,04204;27,9791
24;0;3;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-11,65891;41,74704;-45,82777;33,3055;-38,04204;27,25178
24;0;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;16,57445;38,96512;6,75095;24,86706;-38,04204;26,18366
24;0;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,89569;42,82655;-11,73998;43,4023;35,97186;47,10854
24;0;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,33309;39,10903;-11,05353;24,0579;-40,20202;44,53424
24;0;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,45436;27,9767;-9,80004;17,38625;-40,08071;45,5777
24;0;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-3,48357;26,03365;-46,93705;22,48867;-40,14063;45,33491
24;0;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-10,73071;33,71447;-18,30231;30,25016;-40,19883;45,73736
24;0;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,80921;22,06166;-43,83639;41,47671;34,08212;48,08284
24;0;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,5896;34,2541;-44,16385;31,53339;-41,25491;47,3074
24;0;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;31,5372;14,47593;-44,25435;24,68367;-41,73471;42,51242
24;0;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;32,59648;21,17757;-49,85425;31,0916;-40,50158;42,14139
24;0;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,00212;39,79108;-45,70203;-14,18103;-40,40868;40,49016
24;1;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-3,81515;4,3973;-7,8414;39,58894;25,10161;30,36619
24;1;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;3,46125;3,77085;-9,88644;18,54973;-12,55569;31,66999
24;1;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-10,49269;-9,92078;-17,35878;20,02633;-32,73042;28,18651
24;1;0;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-2,33514;-7,55626;-18,84055;32,44012;-33,06437;28,2508
24;1;0;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-7,83506;-2,96017;-18,6736;32,6117;-32,93057;28,50512
24;1;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-,16387;15,57026;-7,31935;38,25576;16,02916;44,74126
24;1;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,51627;-6,09511;-7,78964;23,95495;-32,3539;47,13547
24;1;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,18756;-,40667;-5,14697;16,05081;-41,73471;47,82937
24;1;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,69132;-4,84109;-3,62292;26,02672;-41,73471;47,913
24;1;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,76242;5,23857;-15,54987;37,50881;-41,73471;47,9542
24;1;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-33,42738;42,89488;-25,47637;35,77205;32,40805;47,93148
24;1;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,53943;-10,91561;-24,76805;12,41654;-41,73471;47,55975
24;1;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-25,93529;2,10679;-22,53646;12,11684;-41,73471;45,84669
24;1;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-2,55756;-9,39018;-31,94227;11,74521;-41,73471;46,51272
24;1;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-4,33993;7,48683;-12,38434;38,58666;-41,73471;46,09099
24;1;9;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;9,6524;47,83838;-38,37159;42,75009;28,22908;49,11992
24;1;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,61158;45,28261;-38,96287;34,60946;-41,2108;48,10686
24;1;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,53695;30,89142;-38,09955;33,63026;-41,73471;46,4351
24;1;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,18008;36,58082;-41,08497;37,02669;-41,73471;44,658
24;1;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,11245;29,50638;-38,27139;22,31486;-41,73471;45,74481
24;2;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-17,14381;1,34267;-4,03057;41,89773;-23,34968;1,78392
24;2;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;3,40443;14,90036;-5,51188;23,50424;-26,39522;3,21208
24;2;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-4,86082;5,23083;-4,34873;22,60548;-25,95623;8,24338
24;2;0;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;1,47207;7,23639;-19,47501;29,58921;-40,15593;11,17127
24;2;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;2,27618;14,83801;3,52315;31,48071;-40,0717;10,95285
24;2;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,66013;-25,12797;-19,78369;44,11547;-31,98487;48,27148
24;2;1;2002;uiterst positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;31,74993;44,12537;-22,05353;46,0199;-41,73471;49,03431
24;2;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,44707;26,0878;-18,53538;23,18524;-41,73471;48,74253
24;2;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,16051;27,23934;-16,85444;37,68218;-41,73471;45,53416
24;2;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;29,76777;-,19005;-18,79815;24,62197;-41,73471;45,28257
24;2;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-4,83312;-11,5336;-34,01413;34,74102;-32,78862;49,17869
24;2;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,29984;-26,83361;-34,68718;14,85398;-41,73471;47,95268
24;2;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,69065;7,43279;-33,63602;25,74534;-41,73471;47,89852
24;2;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;1,69339;31,24137;-33,04525;39,89923;-41,73471;48,00826
24;2;2;2010;uiterst positief; ; ; ;beperkte positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;19,75987;44,00493;-32,92799;43,74965;-41,73471;47,97238
24;2;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-4,53494;26,01686;-34,08749;42,84284;-36,78796;44,32281
24;2;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,99372;31,76231;-34,4462;25,08166;-38,80651;43,85117
24;2;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,12882;23,75992;-33,83388;17,3384;-40,5732;41,87207
24;2;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,48688;26,57743;-40,88815;32,87364;-40,54315;41,62708
24;2;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,53555;7,25295;-25,80432;29,73967;-40,70764;40,6765
24;3;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-19,67693;-2,45368;29,33367;34,06715;2,42728;31,68893
24;3;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-7,79249;-3,19605;28,92052;20,81212;-6,99562;35,03083
24;3;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-15,63223;-11,56544;29,31395;14,2341;-41,73471;38,78262
24;3;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,97536;-12,07875;25,12995;11,10113;-41,73471;37,94682
24;3;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,6685;-14,99655;8,34962;29,96814;-41,73471;38,05422
24;3;1;1998;positief; ; ; ; ; ; ; ; ; ; ;-29,83542;7,80269;-16,33585;40,90128;13,07445;29,14785
24;3;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;,40898;19,08892;-18,29028;35,78509;-41,73471;40,15562
24;3;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-9,32779;23,72;-19,36826;25,52192;-41,73471;41,53996
24;3;1;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,70368;19,79366;-15,66486;36,10567;-41,73471;41,92308
24;3;1;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;3,79305;15,19571;-17,07388;40,30294;-41,73471;42,34201
24;3;2;1998;positief; ; ; ; ; ; ; ; ; ; ;-39,17788;11,45713;2,7115;35,75135;-40,10447;41,79568
24;3;2;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-15,52527;-6,4358;3,78668;24,30996;-41,73471;45,19272
24;3;2;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-31,93316;-38,94753;5,92366;21,43708;-41,73471;40,95209
24;3;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;-9,19027;,81158;6,4066;24,0928;-41,73471;42,92788
24;3;2;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;,86365;,86526;-5,14746;31,57224;-41,73471;43,11188
24;3;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-6,90415;38,30612;8,54311;45,07042;26,44446;47,6047
24;3;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,2269;28,15688;9,43716;31,33348;-38,04204;47,42357
24;3;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,8582;-32,63165;12,4348;26,15204;-38,04204;47,16766
24;3;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,38796;-21,99944;-10,83557;30,13011;-38,04204;44,65591
24;3;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,95943;-27,75604;9,73195;35,79658;-38,04204;44,7186
24;3;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-10,81039;15,90828;-32,90666;20,95244;-27,52894;44,6066
24;3;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,61888;9,39774;-33,42349;8,59162;-37,32796;44,55299
24;3;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,76034;-22,63585;-32,12715;16,28659;-37,20612;43,78946
24;3;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,39865;-8,86599;-48,16529;31,56034;-37,15571;43,78665
24;3;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-8,80527;-17,8202;-35,55548;43,15358;-37,32375;43,80241
24;3;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,48678;-13,58824;-34,50336;42,23956;26,44446;49,1262
24;3;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,40895;7,88764;-35,24698;17,85282;-38,04204;48,83319
24;3;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;6,27549;-7,31046;-34,19199;20,68557;-38,04204;47,25399
24;3;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-11,46145;-4,07459;-32,59664;25,40806;-38,04204;48,00088
24;3;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-13,15974;10,58049;-37,37537;22,96548;-38,04204;48,53499
24;3;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;,36285;21,13328;-31,11986;42,69255;16,10276;48,10986
24;3;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,84127;40,55311;-32,88752;34,61745;-40,23563;48,44526
24;3;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,98073;22,78768;-32,07286;31,93705;-40,06517;47,74674
24;3;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,78421;30,64828;-37,65461;36,46114;-40,1739;47,92531
24;3;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,41773;32,44906;-27,81749;32,92552;-40,02658;48,15857
25;0;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-4,63054;2,57654;-12,58548;32,20934;-10,62915;22,73891
25;0;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,11598;14,72057;-16,51286;21,59022;-31,11849;25,92041
25;0;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,32515;12,95516;-15,08739;4,53874;-33,84589;28,33059
25;0;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;26,3909;7,44321;-16,74315;27,75153;-33,76101;30,24067
25;0;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,75595;5,06106;-7,93195;33,72365;-35,57817;30,31552
25;0;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-5,26773;-19,75709;-26,66642;37,87066;-34,00345;39,51078
